name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Ron Wiggins,JR,RB,8,9,77,8.56,0,1.1,9.6,jacksonville_state
Jacob Barrick,SO,TE,8,3,32,10.67,0,0.4,4.0,jacksonville_state
Jordan McCants,FR,WR,12,1,28,28.00,0,0.1,2.3,jacksonville_state
Jayson Jones,SO,WR,7,2,24,12.00,0,0.3,3.4,jacksonville_state
J'Wan Evans,JR,RB,7,2,7,3.50,0,0.3,1.0,jacksonville_state
Brock Rechsteiner,SO,WR,10,1,5,5.00,0,0.1,0.5,jacksonville_state
Carter Lambert,FR,QB,6,1,-1,-1.00,0,0.2,-0.2,jacksonville_state
Elijah Sarratt,SO,WR,13,82,1191,14.52,8,6.3,91.6,james_madison
Reggie Brown,SR,WR,13,53,1054,19.89,9,4.1,81.1,james_madison
Phoenix Sproles,SR,WR,13,52,442,8.50,5,4.0,34.0,james_madison
Zach Horton,JR,TE,13,27,275,10.19,6,2.1,21.2,james_madison
Kaelon Black,SO,RB,13,27,254,9.41,4,2.1,19.5,james_madison
Ty Son Lawton,SR,RB,12,19,174,9.16,1,1.6,14.5,james_madison
Taji Hudson,SO,WR,13,8,88,11.00,1,0.6,6.8,james_madison
Yamir Knight,FR,WR,11,8,73,9.13,0,0.7,6.6,james_madison
Omarion Dollison,JR,WR,11,1,54,54.00,1,0.1,4.9,james_madison
Kyi Wright,JR,TE,13,4,35,8.75,0,0.3,2.7,james_madison
Maxwell Moss,FR,WR,10,2,23,11.50,1,0.2,2.3,james_madison
Latrele Palmer,SR,RB,9,2,16,8.00,0,0.2,1.8,james_madison
Wayne Knight,SO,RB,4,1,11,11.00,0,0.3,2.8,james_madison
Solomon Vanhorse,SR,RB,1,1,7,7.00,0,1.0,7.0,james_madison
Troy Lewis,SO,WR,1,1,5,5.00,0,1.0,5.0,james_madison
Lawrence Arnold,JR,WR,13,44,782,17.77,6,3.4,60.2,kansas
Quentin Skinner,JR,WR,13,29,587,20.24,2,2.2,45.2,kansas
Luke Grimm,JR,WR,13,33,555,16.82,6,2.5,42.7,kansas
Mason Fairchild,SR,TE,13,27,451,16.70,3,2.1,34.7,kansas
Devin Neal,JR,RB,13,25,217,8.68,1,1.9,16.7,kansas
Trevor Wilson,JR,WR,12,11,195,17.73,2,0.9,16.3,kansas
Jared Casey,JR,TE,13,9,107,11.89,2,0.7,8.2,kansas
Trevor Kardell,JR,TE,10,6,69,11.50,1,0.6,6.9,kansas
Doug Emilien,SO,WR,13,6,61,10.17,0,0.5,4.7,kansas
Torry Locklin,JR,RB,13,4,40,10.00,1,0.3,3.1,kansas
Tanaka Scott,SO,WR,9,3,31,10.33,0,0.3,3.4,kansas
Sevion Morrison,JR,RB,5,2,17,8.50,0,0.4,3.4,kansas
"Daniel Hishaw, Jr.",SO,RB,13,1,9,9.00,0,0.1,0.7,kansas
Ben Sinnott,JR,TE,12,49,676,13.80,6,4.1,56.3,kansas_state
Phillip Brooks,SR,WR,12,53,589,11.11,5,4.4,49.1,kansas_state
Jayce Brown,FR,WR,10,27,437,16.19,3,2.7,43.7,kansas_state
DJ Giddens,SO,RB,13,29,323,11.14,3,2.2,24.8,kansas_state
Jadon Jackson,SR,WR,13,19,252,13.26,2,1.5,19.4,kansas_state
Keagan Johnson,SO,WR,11,24,227,9.46,2,2.2,20.6,kansas_state
RJ Garcia II,SO,WR,12,14,184,13.14,1,1.2,15.3,kansas_state
Garrett Oakley,FR,TE,10,11,154,14.00,2,1.1,15.4,kansas_state
Treshaun Ward,SR,RB,11,17,129,7.59,2,1.5,11.7,kansas_state
Will Swanson,JR,TE,13,5,66,13.20,1,0.4,5.1,kansas_state
Seth Porter,SR,WR,13,3,38,12.67,1,0.2,2.9,kansas_state
Tre Spivey,FR,WR,2,1,24,24.00,0,0.5,12.0,kansas_state
Xavier Loyd,SO,WR,8,1,16,16.00,0,0.1,2.0,kansas_state
Will Howard,SR,QB,12,1,8,8.00,1,0.1,0.7,kansas_state
Erik Pizarro,SR,WR,8,1,5,5.00,0,0.1,0.6,kansas_state
Anthony Frias II,SO,RB,10,2,5,2.50,0,0.2,0.5,kansas_state
Christian Moore,JR,TE,12,1,2,2.00,1,0.1,0.2,kansas_state
Chrishon McCray,FR,WR,9,41,610,14.88,4,4.6,67.8,kent_state
Luke Floriea,SR,WR,12,39,413,10.59,4,3.3,34.4,kent_state
Trell Harris,SO,WR,11,26,399,15.35,1,2.4,36.3,kent_state
"Jameel Gardner, Jr",SO,WR,12,24,298,12.42,1,2.0,24.8,kent_state
Justin Holmes,SO,TE,12,20,188,9.40,0,1.7,15.7,kent_state
Hayden Junker,SR,TE,12,3,37,12.33,1,0.3,3.1,kent_state
Jaylen Thomas,SR,RB,11,3,16,5.33,0,0.3,1.5,kent_state
Jack Coulson,SR,WR,11,2,10,5.00,0,0.2,0.9,kent_state
Gavin Garcia,SO,RB,11,1,3,3.00,0,0.1,0.3,kent_state
Xavier Williams,SR,RB,12,1,1,1.00,0,0.1,0.1,kent_state
Dane Key,SO,WR,13,42,636,15.14,6,3.2,48.9,kentucky
Tayvion Robinson,SR,WR,13,41,552,13.46,4,3.2,42.5,kentucky
Barion Brown,SO,WR,13,43,539,12.53,4,3.3,41.5,kentucky
Ray Davis,SR,RB,13,33,323,9.79,7,2.5,24.8,kentucky
Jordan Dingle,SO,TE,11,12,270,22.50,0,1.1,24.5,kentucky
Josh Kattus,SO,TE,11,8,108,13.50,2,0.7,9.8,kentucky
Izayah Cummings,SR,TE,12,4,98,24.50,0,0.3,8.2,kentucky
Brenden Bates,SR,TE,12,4,89,22.25,0,0.3,7.4,kentucky
Demie Sumo-Karngbaye,JR,RB,13,14,69,4.93,1,1.1,5.3,kentucky
Anthony Brown-Stephens,FR,WR,13,5,44,8.80,1,0.4,3.4,kentucky
JuTahn McClain,SR,RB,11,3,16,5.33,0,0.3,1.5,kentucky
Khamari Anderson,FR,TE,11,1,11,11.00,0,0.1,1.0,kentucky
Devin Leary,SR,QB,13,1,-4,-4.00,0,0.1,-0.3,kentucky
CJ Daniels,JR,WR,14,55,1067,19.40,10,3.9,76.2,liberty
Treon Sibley,SR,WR,12,23,467,20.30,4,1.9,38.9,liberty
Noah Frith,SR,WR,13,17,323,19.00,3,1.3,24.8,liberty
Elijah Smoot,SR,WR,12,11,221,20.09,2,0.9,18.4,liberty
Aaron Bedgood,SR,WR,14,21,220,10.48,2,1.5,15.7,liberty
Bentley Hanshaw,SR,TE,13,18,219,12.17,6,1.4,16.8,liberty
Austin Henderson,JR,TE,14,10,87,8.70,3,0.7,6.2,liberty
Kylen Austin,SO,WR,13,3,84,28.00,0,0.2,6.5,liberty
Billy Lucas,SO,RB,12,4,60,15.00,0,0.3,5.0,liberty
Quinton Cooley,JR,RB,14,6,43,7.17,0,0.4,3.1,liberty
"Errol Rogers, Jr.",JR,WR,7,1,36,36.00,0,0.1,5.1,liberty
Vaughn Blue,FR,RB,6,4,26,6.50,1,0.7,4.3,liberty
Billy Durocher,JR,TE,6,2,12,6.00,0,0.3,2.0,liberty
Victor Venn,FR,RB,10,2,10,5.00,1,0.2,1.0,liberty
"James Jointer, Jr.",FR,RB,9,1,7,7.00,0,0.1,0.8,liberty
Jacob Bernard,JR,WR,13,39,476,12.21,1,3.0,36.6,louisiana-lafayette
Peter LeBlanc,SR,WR,13,30,468,15.60,4,2.3,36.0,louisiana-lafayette
Robert Williams,SO,WR,11,31,385,12.42,4,2.8,35.0,louisiana-lafayette
Neal Johnson,SR,TE,13,30,383,12.77,5,2.3,29.5,louisiana-lafayette
Harvey Broussard,FR,WR,13,24,317,13.21,2,1.8,24.4,louisiana-lafayette
Terrance Carter,FR,TE,12,28,255,9.11,3,2.3,21.3,louisiana-lafayette
Charles Robertson,FR,WR,12,17,189,11.12,0,1.4,15.8,louisiana-lafayette
Pearse Migl,SR,TE,11,8,88,11.00,0,0.7,8.0,louisiana-lafayette
Jacob Kibodi,SR,RB,12,9,79,8.78,1,0.8,6.6,louisiana-lafayette
Trayv'on Culbert,SO,WR,8,4,29,7.25,1,0.5,3.6,louisiana-lafayette
Jaydon Johnson,FR,WR,10,2,28,14.00,0,0.2,2.8,louisiana-lafayette
Kaleb Carter,SR,WR,5,3,26,8.67,0,0.6,5.2,louisiana-lafayette
Dre’lyn Washington,SO,RB,10,5,25,5.00,1,0.5,2.5,louisiana-lafayette
Zylan Perry,FR,RB,13,3,25,8.33,0,0.2,1.9,louisiana-lafayette
Tavion Smith,JR,WR,11,2,24,12.00,1,0.2,2.2,louisiana-lafayette
Dalen Cambre,JR,WR,13,1,18,18.00,0,0.1,1.4,louisiana-lafayette
Elijah Davis,FR,RB,5,1,4,4.00,0,0.2,0.8,louisiana-lafayette
Terrence Williams,JR,RB,5,1,-2,-2.00,0,0.2,-0.4,louisiana-lafayette
Tyrone Howell,SR,WR,12,49,590,12.04,7,4.1,49.2,louisiana-monroe
Dariyan Wiley,JR,WR,12,24,400,16.67,2,2.0,33.3,louisiana-monroe
Bugs Mortimer,SO,WR,9,15,291,19.40,0,1.7,32.3,louisiana-monroe
NyNy Davis,SO,WR,12,28,222,7.93,2,2.3,18.5,louisiana-monroe
Nolan Quinlan,SR,TE,12,17,207,12.18,1,1.4,17.3,louisiana-monroe
Alred Luke,SO,WR,10,16,184,11.50,1,1.6,18.4,louisiana-monroe
Hunter Smith,SO,RB,12,8,71,8.88,0,0.7,5.9,louisiana-monroe
Bud Tolbert,SR,WR,11,6,58,9.67,1,0.5,5.3,louisiana-monroe
Isaiah Woullard,SR,RB,12,9,26,2.89,1,0.8,2.2,louisiana-monroe
Bennett Galloway,FR,RB,10,2,22,11.00,0,0.2,2.2,louisiana-monroe
Justin Kimber,SO,WR,4,2,17,8.50,0,0.5,4.3,louisiana-monroe
Jalen Jackson,SR,WR,9,1,10,10.00,0,0.1,1.1,louisiana-monroe
Smoke Harris,SR,WR,12,83,796,9.59,4,6.9,66.3,louisiana_tech
Cyrus Allen,SO,WR,11,46,778,16.91,4,4.2,70.7,louisiana_tech
Kyle Maxwell,JR,WR,9,20,363,18.15,2,2.2,40.3,louisiana_tech
Tru Edwards,JR,WR,11,23,284,12.35,2,2.1,25.8,louisiana_tech
Ryan Rivera,SR,TE,12,13,174,13.38,0,1.1,14.5,louisiana_tech
Marlion Jackson,FR,WR,10,12,161,13.42,0,1.2,16.1,louisiana_tech
Nate Jones,JR,TE,7,13,112,8.62,0,1.9,16.0,louisiana_tech
Jacob Fields,FR,RB,11,12,97,8.08,0,1.1,8.8,louisiana_tech
Koby Duru,SR,WR,8,6,84,14.00,2,0.8,10.5,louisiana_tech
Solo Lewis,SO,WR,5,2,56,28.00,0,0.4,11.2,louisiana_tech
Keldric Moody,JR,RB,10,7,53,7.57,0,0.7,5.3,louisiana_tech
Julien Lewis,SO,WR,6,2,43,21.50,0,0.3,7.2,louisiana_tech
Tyre Shelton,SR,RB,8,9,40,4.44,0,1.1,5.0,louisiana_tech
Charvis Thornton,JR,RB,10,7,28,4.00,1,0.7,2.8,louisiana_tech
Matthew McCallister,SO,WR,7,2,27,13.50,0,0.3,3.9,louisiana_tech
Decoldest Crawford,FR,WR,11,2,17,8.50,0,0.2,1.5,louisiana_tech
Eli Finley,FR,TE,10,2,10,5.00,0,0.2,1.0,louisiana_tech
Keith Willis Jr.,FR,RB,7,3,6,2.00,0,0.4,0.9,louisiana_tech
John Locke,FR,TE,12,2,4,2.00,1,0.2,0.3,louisiana_tech
Dedrick Latulas,FR,WR,10,3,-2,-0.67,0,0.3,-0.2,louisiana_tech
Jamari Thrash,JR,WR,12,63,858,13.62,6,5.3,71.5,louisville
Chris Bell,SO,WR,14,29,407,14.03,2,2.1,29.1,louisville
Kevin Coleman,SO,WR,14,26,362,13.92,2,1.9,25.9,louisville
Ahmari Huggins-Bruce,JR,WR,14,20,312,15.60,4,1.4,22.3,louisville
Jawhar Jordan,JR,RB,13,21,246,11.71,1,1.6,18.9,louisville
Jimmy Calloway,SO,WR,14,20,242,12.10,0,1.4,17.3,louisville
Isaac Guerendo,SR,RB,14,22,234,10.64,0,1.6,16.7,louisville
Joey Gatewood,SR,TE,12,9,150,16.67,3,0.8,12.5,louisville
Nate Kurisky,SO,TE,14,18,141,7.83,2,1.3,10.1,louisville
Jadon Thompson,JR,WR,12,12,135,11.25,1,1.0,11.3,louisville
Maurice Turner,SO,RB,14,11,87,7.91,0,0.8,6.2,louisville
Josh Lifson,SR,TE,14,6,59,9.83,0,0.4,4.2,louisville
Allan Houston,SR,WR,6,3,27,9.00,0,0.5,4.5,louisville
Duane Martin,JR,TE,13,2,27,13.50,0,0.2,2.1,louisville
Cataurus Hicks,FR,WR,2,1,11,11.00,0,0.5,5.5,louisville
William Fowles,FR,WR,1,1,7,7.00,0,1.0,7.0,louisville
Elijah Downing,SO,WR,2,1,7,7.00,0,0.5,3.5,louisville
Trevonte Sylvester,SO,OL,11,1,1,1.00,1,0.1,0.1,louisville
Malik Nabers,JR,WR,13,89,1569,17.63,14,6.8,120.7,lsu
"Brian Thomas, Jr.",JR,WR,13,68,1177,17.31,17,5.2,90.5,lsu
Kyren Lacy,SR,WR,13,30,558,18.60,7,2.3,42.9,lsu
Mason Taylor,SO,TE,12,36,348,9.67,1,3.0,29.0,lsu
"Chris Hilton, Jr.",SO,WR,11,13,225,17.31,2,1.2,20.5,lsu
Josh Williams,SR,RB,13,14,194,13.86,1,1.1,14.9,lsu
Logan Diggs,JR,RB,10,8,82,10.25,0,0.8,8.2,lsu
Aaron Anderson,FR,WR,11,12,59,4.92,0,1.1,5.4,lsu
"John Emery, Jr.",SR,RB,7,3,58,19.33,0,0.4,8.3,lsu
Tre Bradford,SO,RB,1,1,55,55.00,0,1.0,55.0,lsu
Kaleb Jackson,FR,RB,13,6,53,8.83,0,0.5,4.1,lsu
Mac Markway,FR,TE,12,3,16,5.33,1,0.3,1.3,lsu
Noah Cain,SR,RB,13,1,6,6.00,1,0.1,0.5,lsu
Trey Holly,FR,RB,3,1,5,5.00,0,0.3,1.7,lsu
Ka'Morreun Pimpton,FR,TE,8,1,1,1.00,0,0.1,0.1,lsu
Jayden Harrison,JR,WR,13,28,410,14.64,1,2.2,31.5,marshall
DeMarcus Harris,JR,WR,12,24,396,16.50,1,2.0,33.0,marshall
Caleb Coombs,SO,WR,12,39,310,7.95,2,3.3,25.8,marshall
Caleb McMillan,JR,WR,11,18,275,15.28,2,1.6,25.0,marshall
Chuck Montgomery,SO,WR,13,20,269,13.45,3,1.5,20.7,marshall
Darryle Simmons,SR,WR,13,24,249,10.38,0,1.8,19.2,marshall
Cade Conley,SO,TE,7,23,215,9.35,1,3.3,30.7,marshall
Rasheen Ali,JR,RB,12,28,213,7.61,1,2.3,17.8,marshall
Mason Pierce,JR,WR,11,16,171,10.69,0,1.5,15.5,marshall
Talik Keaton,SR,WR,12,14,143,10.21,0,1.2,11.9,marshall
Ethan Payne,JR,RB,13,16,117,7.31,0,1.2,9.0,marshall
Chris Mottillo,SR,TE,12,5,56,11.20,0,0.4,4.7,marshall
Sean Sallis,FR,TE,12,5,51,10.20,1,0.4,4.3,marshall
Bryan Robinson,SO,WR,6,5,35,7.00,0,0.8,5.8,marshall
Antwan Roberts,SO,RB,4,1,17,17.00,0,0.3,4.3,marshall
Luke Soto,SR,TE,11,1,8,8.00,0,0.1,0.7,marshall
A.J. Turner,SO,RB,3,1,5,5.00,0,0.3,1.7,marshall
Jeshaun Jones,SR,WR,13,56,790,14.11,4,4.3,60.8,maryland
Tai Felton,JR,WR,13,48,723,15.06,6,3.7,55.6,maryland
Kaden Prather,JR,WR,13,42,666,15.86,5,3.2,51.2,maryland
Corey Dyches,JR,TE,11,49,491,10.02,2,4.5,44.6,maryland
Roman Hemby,SO,RB,13,38,349,9.18,3,2.9,26.8,maryland
Octavian Smith Jr.,SO,WR,13,22,209,9.50,1,1.7,16.1,maryland
Preston Howard,FR,TE,13,13,160,12.31,1,1.0,12.3,maryland
Shaleak Knotts,SO,WR,12,7,55,7.86,0,0.6,4.6,maryland
Tyrese Chambers,SR,WR,6,7,51,7.29,1,1.2,8.5,maryland
Rico Walker,FR,TE,8,4,27,6.75,0,0.5,3.4,maryland
Dylan Wade,FR,TE,11,4,21,5.25,2,0.4,1.9,maryland
Antwain Littleton II,SO,RB,12,4,21,5.25,0,0.3,1.8,maryland
Taulia Tagovailoa,SR,QB,12,1,21,21.00,0,0.1,1.8,maryland
Ryan Manning,FR,WR,1,2,18,9.00,0,2.0,18.0,maryland
Colby McDonald,JR,RB,12,5,16,3.20,0,0.4,1.3,maryland
Robert Smith,SO,WR,6,2,5,2.50,0,0.3,0.8,maryland
Sean Greeley,SR,LB,12,2,5,2.50,2,0.2,0.4,maryland
Braeden Wisloski,FR,WR,13,1,-2,-2.00,0,0.1,-0.2,maryland
Anthony Simpson,JR,WR,12,57,792,13.89,3,4.8,66.0,massachusetts
George Johnson III,JR,WR,12,35,421,12.03,3,2.9,35.1,massachusetts
Mark Pope,SR,WR,12,33,420,12.73,1,2.8,35.0,massachusetts
Gino Campiotti,SR,TE,12,21,289,13.76,4,1.8,24.1,massachusetts
Greg Desrosiers Jr.,SO,RB,11,15,185,12.33,2,1.4,16.8,massachusetts
Christian Wells,JR,WR,11,11,169,15.36,1,1.0,15.4,massachusetts
Shawn Harris Jr.,JR,WR,11,16,152,9.50,0,1.5,13.8,massachusetts
Kay'Ron Lynch-Adams,JR,RB,12,20,118,5.90,0,1.7,9.8,massachusetts
Eni Falayi,SO,TE,11,1,14,14.00,0,0.1,1.3,massachusetts
Isaac Ross,SR,WR,10,3,9,3.00,0,0.3,0.9,massachusetts
Roc Taylor,JR,WR,13,69,1083,15.70,4,5.3,83.3,memphis
Demeer Blankumsee,JR,WR,13,53,901,17.00,7,4.1,69.3,memphis
Blake Watson,SR,RB,13,53,480,9.06,3,4.1,36.9,memphis
Joseph Scates,SR,WR,12,33,414,12.55,6,2.8,34.5,memphis
Koby Drake,JR,WR,12,33,352,10.67,2,2.8,29.3,memphis
Anthony Landphere,JR,TE,13,29,260,8.97,3,2.2,20.0,memphis
Tauskie Dove,SR,WR,13,17,260,15.29,1,1.3,20.0,memphis
Sutton Smith,SO,RB,13,18,152,8.44,2,1.4,11.7,memphis
Brendan Doyle,SO,TE,13,7,34,4.86,4,0.5,2.6,memphis
Jay Ducker,JR,RB,5,3,16,5.33,0,0.6,3.2,memphis
Christian Carter,JR,WR,5,2,16,8.00,1,0.4,3.2,memphis
Brandon Thomas,JR,RB,11,2,10,5.00,0,0.2,0.9,memphis
Marcello Bussey,JR,WR,4,1,4,4.00,0,0.3,1.0,memphis
Jamauri Chislom,SO,TE,13,1,2,2.00,0,0.1,0.2,memphis
Xavier Restrepo,JR,WR,13,85,1092,12.85,6,6.5,84.0,miami_florida
Jacolby George,JR,WR,13,57,864,15.16,8,4.4,66.5,miami_florida
Colbie Young,JR,WR,12,47,563,11.98,5,3.9,46.9,miami_florida
Brashard Smith,JR,WR,12,22,263,11.95,2,1.8,21.9,miami_florida
Isaiah Horton,FR,WR,13,13,168,12.92,1,1.0,12.9,miami_florida
Riley Williams,FR,TE,11,8,72,9.00,1,0.7,6.5,miami_florida
"Mark Fletcher, Jr.",FR,RB,10,7,62,8.86,0,0.7,6.2,miami_florida
Cam McCormick,SR,TE,13,8,62,7.75,0,0.6,4.8,miami_florida
Tyler Harrell,SR,WR,8,4,45,11.25,0,0.5,5.6,miami_florida
Ray Ray Joseph,FR,WR,10,6,36,6.00,0,0.6,3.6,miami_florida
"Henry Parrish, Jr.",JR,RB,11,11,32,2.91,0,1.0,2.9,miami_florida
Robby Washington,FR,WR,1,2,27,13.50,0,2.0,27.0,miami_florida
"Donald Chaney, Jr.",SO,RB,11,5,15,3.00,0,0.5,1.4,miami_florida
Tyler Van Dyke,JR,QB,11,0,15,-,0,0.0,1.4,miami_florida
Elijah Arroyo,SO,TE,6,1,11,11.00,0,0.2,1.8,miami_florida
Jaleel Skinner,SO,TE,2,1,9,9.00,0,0.5,4.5,miami_florida
Ajay Allen,FR,RB,9,4,9,2.25,0,0.4,1.0,miami_florida
Robert Stafford,FR,DB,1,1,7,7.00,0,1.0,7.0,miami_florida
"Chris Johnson, Jr.",FR,RB,4,1,2,2.00,0,0.3,0.5,miami_florida
Gage Larvadain,JR,WR,10,42,679,16.17,6,4.2,67.9,miami_ohio
Cade McDonald,JR,WR,13,28,355,12.68,3,2.2,27.3,miami_ohio
Javon Tracy,FR,WR,14,22,348,15.82,2,1.6,24.9,miami_ohio
Joe Wilkins Jr.,SR,WR,13,25,343,13.72,1,1.9,26.4,miami_ohio
Kevin Davis,JR,RB,13,15,167,11.13,1,1.2,12.8,miami_ohio
Miles Marshall,SR,WR,14,9,134,14.89,0,0.6,9.6,miami_ohio
Kenny Tracy,JR,RB,11,10,126,12.60,1,0.9,11.5,miami_ohio
Luke Bolden,SR,TE,12,3,60,20.00,0,0.3,5.0,miami_ohio
Rashad Amos,SO,RB,14,6,37,6.17,0,0.4,2.6,miami_ohio
Reggie Virgil,SO,WR,12,1,34,34.00,1,0.1,2.8,miami_ohio
Jack Coldiron,JR,TE,2,1,23,23.00,0,0.5,11.5,miami_ohio
Nate Muersch,JR,TE,9,3,10,3.33,1,0.3,1.1,miami_ohio
Roman Wilson,SR,WR,15,48,789,16.44,12,3.2,52.6,michigan
Colston Loveland,SO,TE,15,45,649,14.42,4,3.0,43.3,michigan
Cornelius Johnson,SR,WR,15,47,604,12.85,1,3.1,40.3,michigan
Donovan Edwards,JR,RB,15,30,249,8.30,0,2.0,16.6,michigan
AJ Barner,SR,TE,15,22,249,11.32,1,1.5,16.6,michigan
Semaj Morgan,FR,WR,15,22,204,9.27,2,1.5,13.6,michigan
Tyler Morris,SO,WR,15,13,197,15.15,1,0.9,13.1,michigan
Blake Corum,SR,RB,15,16,117,7.31,1,1.1,7.8,michigan
Darrius Clemons,SO,WR,11,3,33,11.00,0,0.3,3.0,michigan
Fredrick Moore,FR,WR,13,4,32,8.00,0,0.3,2.5,michigan
Kalel Mullings,SR,RB,13,2,32,16.00,0,0.2,2.5,michigan
Max Bredeson,JR,TE,15,2,19,9.50,0,0.1,1.3,michigan
Peyton O'Leary,JR,WR,9,2,13,6.50,1,0.2,1.4,michigan
Marlin Klein,SO,TE,10,1,8,8.00,0,0.1,0.8,michigan
Leon Franklin,SR,RB,14,1,6,6.00,0,0.1,0.4,michigan
Karmello English,FR,WR,6,1,4,4.00,1,0.2,0.7,michigan
Benjamin Hall,FR,RB,3,1,0,0.00,0,0.3,0.0,michigan
Montorie Foster Jr.,SR,WR,12,43,576,13.40,3,3.6,48.0,michigan_state
Maliq Carr,JR,TE,10,30,352,11.73,3,3.0,35.2,michigan_state
Tre Mosley,SR,WR,8,28,288,10.29,2,3.5,36.0,michigan_state
Jaron Glover,FR,WR,8,14,261,18.64,0,1.8,32.6,michigan_state
Christian Fitzpatrick,JR,WR,12,18,252,14.00,1,1.5,21.0,michigan_state
Tyrell Henry,SO,WR,12,24,195,8.13,3,2.0,16.3,michigan_state
Nate Carter,SO,RB,12,22,103,4.68,0,1.8,8.6,michigan_state
Antonio Gates Jr.,FR,WR,12,5,82,16.40,1,0.4,6.8,michigan_state
Jaylan Franklin,SR,TE,12,5,70,14.00,0,0.4,5.8,michigan_state
Brennan Parachek,FR,TE,8,6,55,9.17,0,0.8,6.9,michigan_state
Jalen Berger,JR,RB,5,5,40,8.00,0,1.0,8.0,michigan_state
Jaren Mangham,SR,RB,6,7,37,5.29,0,1.2,6.2,michigan_state
Harold Joiner III,SR,RB,9,4,27,6.75,0,0.4,3.0,michigan_state
Alante Brown,SR,WR,11,3,27,9.00,0,0.3,2.5,michigan_state
Tyneil Hopper,SR,TE,3,2,24,12.00,1,0.7,8.0,michigan_state
Evan Morris,SR,TE,12,4,8,2.00,0,0.3,0.7,michigan_state
Michael Masunas,FR,TE,9,1,1,1.00,0,0.1,0.1,michigan_state
Holden Willis,JR,WR,11,46,697,15.15,5,4.2,63.4,middle_tennessee
Elijah Metcalf,SO,WR,12,54,634,11.74,5,4.5,52.8,middle_tennessee
Justin Olson,JR,WR,10,43,450,10.47,1,4.3,45.0,middle_tennessee
DJ England-Chisolm,SR,WR,12,28,347,12.39,3,2.3,28.9,middle_tennessee
Zack Dobson,SR,WR,10,21,305,14.52,2,2.1,30.5,middle_tennessee
Jeremy Tate Jr,SR,WR,8,11,157,14.27,2,1.4,19.6,middle_tennessee
Jaiden Credle,SO,RB,12,24,144,6.00,1,2.0,12.0,middle_tennessee
Frank Peasant,JR,RB,9,16,126,7.88,0,1.8,14.0,middle_tennessee
Javonte Sherman,SO,WR,12,19,125,6.58,0,1.6,10.4,middle_tennessee
DJ Riles,FR,QB,12,4,58,14.50,1,0.3,4.8,middle_tennessee
Kalani Norris,JR,WR,11,10,51,5.10,1,0.9,4.6,middle_tennessee
Jekail Middlebrook,FR,RB,4,4,31,7.75,0,1.0,7.8,middle_tennessee
Kellen Stewart,SO,WR,9,3,17,5.67,0,0.3,1.9,middle_tennessee
Bryce Bailey,SO,WR,11,3,17,5.67,1,0.3,1.5,middle_tennessee
Jacob Coleman,SO,WR,12,2,13,6.50,0,0.2,1.1,middle_tennessee
AJ Toney,SR,WR,2,3,7,2.33,0,1.5,3.5,middle_tennessee
Jaylen Ward,FR,WR,6,1,5,5.00,0,0.2,0.8,middle_tennessee
Taharin Sudderth,SO,WR,7,1,5,5.00,0,0.1,0.7,middle_tennessee
Terry Wilkins,SO,RB,7,2,3,1.50,0,0.3,0.4,middle_tennessee
Daniel Jackson,SR,WR,13,59,831,14.08,8,4.5,63.9,minnesota
Corey Crooms Jr.,SR,WR,13,28,376,13.43,0,2.2,28.9,minnesota
Brevyn Spann-Ford,SR,TE,12,25,239,9.56,2,2.1,19.9,minnesota
Darius Taylor,FR,RB,6,11,92,8.36,0,1.8,15.3,minnesota
Chris Autman-Bell,SR,WR,9,6,88,14.67,1,0.7,9.8,minnesota
Le'Meke Brockington,SO,WR,7,5,73,14.60,1,0.7,10.4,minnesota
Elijah Spencer,JR,WR,13,9,65,7.22,3,0.7,5.0,minnesota
Bryce Williams,SR,RB,4,4,31,7.75,0,1.0,7.8,minnesota
Jordan Nubin,SO,RB,13,6,27,4.50,0,0.5,2.1,minnesota
Zach Evans,FR,RB,6,2,15,7.50,0,0.3,2.5,minnesota
Nick Kallerup,SR,TE,13,3,12,4.00,0,0.2,0.9,minnesota
Jameson Geers,SO,TE,12,2,10,5.00,1,0.2,0.8,minnesota
Sean Tyler,SR,RB,11,4,5,1.25,0,0.4,0.5,minnesota
Tre Harris,SR,WR,12,54,985,18.24,8,4.5,82.1,mississippi
Dayton Wade,SR,WR,13,55,830,15.09,4,4.2,63.8,mississippi
Jordan Watkins,SR,WR,13,53,741,13.98,3,4.1,57.0,mississippi
Caden Prieskorn,SR,TE,10,30,449,14.97,4,3.0,44.9,mississippi
Quinshon Judkins,SO,RB,13,22,149,6.77,2,1.7,11.5,mississippi
Cayden Lee,FR,WR,10,5,114,22.80,2,0.5,11.4,mississippi
Ulysses Bentley IV,SR,RB,13,11,87,7.91,1,0.8,6.7,mississippi
Ayden Williams,FR,WR,11,4,80,20.00,0,0.4,7.3,mississippi
Michael Trigg,JR,TE,3,4,65,16.25,1,1.3,21.7,mississippi
Kyirin Heath,SO,TE,7,4,60,15.00,0,0.6,8.6,mississippi
Hudson Wolfe,SO,TE,6,3,41,13.67,0,0.5,6.8,mississippi
Zakhari Franklin,SR,WR,4,4,38,9.50,1,1.0,9.5,mississippi
Bralon Brown,SO,WR,4,2,33,16.50,0,0.5,8.3,mississippi
Jaxson Dart,JR,QB,13,1,15,15.00,0,0.1,1.2,mississippi
