name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Dalton Schoen,SO,WR,10,23,470,20.43,3,2.3,47.0,kansas_state
Dominique Heath,JR,WR,12,22,196,8.91,1,1.8,16.3,kansas_state
Isaiah Harris,SO,WR,6,5,138,27.60,1,0.8,23.0,kansas_state
Winston Dimel,JR,FB,13,8,91,11.38,1,0.6,7.0,kansas_state
Zach Reuter,JR,WR,13,4,49,12.25,0,0.3,3.8,kansas_state
Dalvin Warmack,JR,RB,10,2,33,16.50,0,0.2,3.3,kansas_state
Alex Barnes,SO,RB,13,5,29,5.80,0,0.4,2.2,kansas_state
Carlos Strickland II,SO,WR,4,1,11,11.00,0,0.3,2.8,kansas_state
Dayton Valentine,JR,TE,11,2,10,5.00,0,0.2,0.9,kansas_state
Justin Silmon,JR,RB,11,2,9,4.50,0,0.2,0.8,kansas_state
Alex Delton,SO,QB,8,1,-11,-11.00,0,0.1,-1.4,kansas_state
Trey Harrell,SO,WR,12,17,324,19.06,1,1.4,27.0,kent_state
Justin Rankin,SO,RB,12,42,311,7.40,2,3.5,25.9,kent_state
Mike Carrigan,SO,WR,12,14,281,20.07,2,1.2,23.4,kent_state
Kavious Price,SO,WR,10,7,152,21.71,1,0.7,15.2,kent_state
Kris White,SR,WR,12,9,105,11.67,0,0.8,8.8,kent_state
Chalfonte Butler,SO,TE,11,6,81,13.50,1,0.5,7.4,kent_state
Will Matthews,SO,RB,9,5,71,14.20,0,0.6,7.9,kent_state
Raekwon James,JR,RB,10,4,61,15.25,1,0.4,6.1,kent_state
Conor Brumfield,SO,TE,11,6,53,8.83,0,0.5,4.8,kent_state
Johnny Woods,JR,WR,7,3,20,6.67,0,0.4,2.9,kent_state
James Alexander,SR,LB,12,1,13,13.00,0,0.1,1.1,kent_state
Garrett Johnson,SR,WR,13,48,539,11.23,2,3.7,41.5,kentucky
Tavin Richardson,SO,WR,13,27,371,13.74,1,2.1,28.5,kentucky
C.J. Conrad,JR,TE,11,16,286,17.88,4,1.5,26.0,kentucky
Kayaune Ross,SR,WR,12,19,286,15.05,0,1.6,23.8,kentucky
Blake Bone,SR,WR,12,13,234,18.00,2,1.1,19.5,kentucky
Lynn Bowden,FR,WR,13,17,210,12.35,0,1.3,16.2,kentucky
Charles Walker,SR,WR,12,15,180,12.00,0,1.3,15.0,kentucky
Sihiem King,JR,RB,13,15,86,5.73,0,1.2,6.6,kentucky
"Benny Snell, Jr.",SO,RB,13,10,72,7.20,0,0.8,5.5,kentucky
Isaiah Epps,FR,WR,13,4,55,13.75,0,0.3,4.2,kentucky
Justin Rigg,SO,TE,13,3,40,13.33,0,0.2,3.1,kentucky
Stephen Johnson,SR,QB,13,1,32,32.00,0,0.1,2.5,kentucky
Josh Ali,FR,WR,9,3,25,8.33,0,0.3,2.8,kentucky
Greg Hart,SR,TE,13,3,25,8.33,1,0.2,1.9,kentucky
Clevan Thomas,FR,WR,8,1,4,4.00,0,0.1,0.5,kentucky
Asim Rose,FR,RB,7,1,1,1.00,0,0.1,0.1,kentucky
Ryheem Malone,JR,WR,11,44,676,15.36,4,4.0,61.5,louisiana-lafayette
Keenan Barnes,JR,WR,10,37,539,14.57,2,3.7,53.9,louisiana-lafayette
Ja'Marcus Bradley,SO,WR,12,39,475,12.18,2,3.3,39.6,louisiana-lafayette
Michael Jacquet,SO,WR,11,31,288,9.29,2,2.8,26.2,louisiana-lafayette
Jarrod Jackson,SO,WR,12,18,219,12.17,2,1.5,18.3,louisiana-lafayette
Earnest Patterson,JR,WR,9,10,96,9.60,0,1.1,10.7,louisiana-lafayette
Chase Rogers,FR,TE,8,6,54,9.00,1,0.8,6.8,louisiana-lafayette
Jordan Wright,SO,RB,9,5,54,10.80,1,0.6,6.0,louisiana-lafayette
Devin Scott,SR,WR,10,3,45,15.00,1,0.3,4.5,louisiana-lafayette
Trey Ragas,FR,RB,12,9,32,3.56,0,0.8,2.7,louisiana-lafayette
Elijah Mitchell,FR,RB,5,3,25,8.33,1,0.6,5.0,louisiana-lafayette
Raynard Ford,SR,TE,12,2,25,12.50,0,0.2,2.1,louisiana-lafayette
Jordan Davis,JR,QB,11,1,19,19.00,0,0.1,1.7,louisiana-lafayette
Darius Hoggins,SR,RB,10,4,16,4.00,0,0.4,1.6,louisiana-lafayette
Raymond Calais,SO,RB,12,1,9,9.00,0,0.1,0.8,louisiana-lafayette
Chris Collins,JR,WR,12,1,6,6.00,0,0.1,0.5,louisiana-lafayette
Marcus Green,JR,WR,12,55,847,15.40,5,4.6,70.6,louisiana-monroe
RJ Turner,SO,WR,11,39,686,17.59,6,3.5,62.4,louisiana-monroe
Brian Williams,SR,WR,12,45,626,13.91,4,3.8,52.2,louisiana-monroe
D'Marius Gillespie,JR,WR,12,13,261,20.08,2,1.1,21.8,louisiana-monroe
Xavier Brown,JR,WR,11,21,228,10.86,2,1.9,20.7,louisiana-monroe
Derrick Gore,JR,RB,12,13,164,12.62,1,1.1,13.7,louisiana-monroe
Josh Pederson,FR,TE,11,12,136,11.33,0,1.1,12.4,louisiana-monroe
Sloan Spiller,JR,TE,11,12,128,10.67,1,1.1,11.6,louisiana-monroe
Markis McCray,JR,WR,7,9,125,13.89,0,1.3,17.9,louisiana-monroe
Duke Carter IV,SO,RB,12,5,55,11.00,0,0.4,4.6,louisiana-monroe
Jonathan Hodoh,SO,WR,4,6,53,8.83,1,1.5,13.3,louisiana-monroe
Brandius Batiste,FR,WR,11,4,39,9.75,0,0.4,3.5,louisiana-monroe
Darius Rodrigue,FR,WR,9,3,32,10.67,0,0.3,3.6,louisiana-monroe
Ben Luckett,JR,RB,10,3,29,9.67,0,0.3,2.9,louisiana-monroe
Kayin White,FR,RB,9,4,25,6.25,0,0.4,2.8,louisiana-monroe
Jarell Brown,JR,CB,12,1,14,14.00,0,0.1,1.2,louisiana-monroe
Tyler Lamm,FR,TE,7,1,4,4.00,0,0.1,0.6,louisiana-monroe
Teddy Veal,JR,WR,13,74,950,12.84,7,5.7,73.1,louisiana_tech
Rhashid Bonnette,SO,WR,12,33,582,17.64,2,2.8,48.5,louisiana_tech
Marlon Watts,SR,WR,12,22,319,14.50,0,1.8,26.6,louisiana_tech
Adrian Hardy,FR,WR,9,18,251,13.94,1,2.0,27.9,louisiana_tech
Boston Scott,SR,RB,13,20,181,9.05,1,1.5,13.9,louisiana_tech
Kam McKnight,JR,WR,13,19,178,9.37,2,1.5,13.7,louisiana_tech
Marcus Gaines,SR,WR,4,5,118,23.60,0,1.3,29.5,louisiana_tech
DeJuawn Oliver,SR,WR,13,8,116,14.50,1,0.6,8.9,louisiana_tech
Javonte Woodard,SO,WR,6,2,84,42.00,0,0.3,14.0,louisiana_tech
Jarred Craft,SR,RB,11,13,74,5.69,2,1.2,6.7,louisiana_tech
Zach Cousar,FR,TE,10,3,39,13.00,1,0.3,3.9,louisiana_tech
George Scott,FR,WR,8,5,37,7.40,0,0.6,4.6,louisiana_tech
Cee Jay Powell,FR,WR,12,5,37,7.40,0,0.4,3.1,louisiana_tech
Jaqwis Dancy,SO,RB,8,3,26,8.67,0,0.4,3.3,louisiana_tech
Alfred Smith,SO,WR,2,2,5,2.50,0,1.0,2.5,louisiana_tech
Israel Tucker,FR,RB,9,1,0,0.00,0,0.1,0.0,louisiana_tech
Jaylen Smith,JR,WR,10,60,980,16.33,7,6.0,98.0,louisville
Dez Fitzpatrick,FR,WR,13,45,699,15.53,9,3.5,53.8,louisville
Seth Dawkins,SO,WR,12,42,642,15.29,4,3.5,53.5,louisville
Traveon Samuel,JR,WR,13,21,339,16.14,0,1.6,26.1,louisville
Charles Standberry,SR,TE,13,29,306,10.55,4,2.2,23.5,louisville
Reggie Bonnafon,SR,RB,13,21,182,8.67,1,1.6,14.0,louisville
Corey Reed,FR,WR,13,8,145,18.13,0,0.6,11.2,louisville
Malik Williams,SR,RB,11,14,136,9.71,0,1.3,12.4,louisville
Micky Crum,JR,TE,8,8,99,12.38,0,1.0,12.4,louisville
Jordan Davis,SO,TE,11,4,88,22.00,1,0.4,8.0,louisville
Kemari Averett,FR,TE,11,7,79,11.29,1,0.6,7.2,louisville
Josh Johnson,FR,WR,10,3,52,17.33,0,0.3,5.2,louisville
Emonee Spence,SO,WR,3,5,48,9.60,0,1.7,16.0,louisville
Javonte Bagley,SR,WR,7,4,43,10.75,2,0.6,6.1,louisville
Tobias Little,SO,FB,9,1,24,24.00,0,0.1,2.7,louisville
Dae Williams,FR,RB,6,2,17,8.50,0,0.3,2.8,louisville
Colin Wilson,FR,RB,3,2,15,7.50,0,0.7,5.0,louisville
Trey Smith,SO,RB,11,1,4,4.00,0,0.1,0.4,louisville
DJ Chark,SR,WR,13,40,874,21.85,3,3.1,67.2,lsu
Darrel Williams,SR,RB,13,23,331,14.39,0,1.8,25.5,lsu
Russell Gage,SR,WR,13,21,285,13.57,3,1.6,21.9,lsu
Foster Moreau,JR,TE,13,24,278,11.58,3,1.8,21.4,lsu
Stephen Sullivan,SO,WR,13,11,219,19.91,1,0.8,16.8,lsu
Drake Davis,SO,WR,13,3,134,44.67,2,0.2,10.3,lsu
Derrick Dillon,SO,WR,13,14,125,8.93,0,1.1,9.6,lsu
Derrius Guice,JR,RB,12,18,124,6.89,2,1.5,10.3,lsu
John David Moore,SR,FB,12,8,69,8.63,2,0.7,5.8,lsu
Tory Carter,FR,FB,12,6,61,10.17,1,0.5,5.1,lsu
Clyde Edwards-Helaire,FR,RB,13,3,46,15.33,0,0.2,3.5,lsu
Dee Anderson,SO,WR,8,3,45,15.00,0,0.4,5.6,lsu
JaCoby Stevens,FR,WR,6,2,32,16.00,0,0.3,5.3,lsu
Jamal Pettigrew,FR,TE,13,1,18,18.00,0,0.1,1.4,lsu
Jacory Washington,JR,TE,8,1,6,6.00,0,0.1,0.8,lsu
David Ducre,JR,FB,13,1,-2,-2.00,0,0.1,-0.2,lsu
Tyre Brady,JR,WR,11,62,942,15.19,8,5.6,85.6,marshall
Marcel Williams,JR,WR,12,41,512,12.49,2,3.4,42.7,marshall
Ryan Yurachek,SR,TE,13,54,490,9.07,10,4.2,37.7,marshall
Willie Johnson,FR,WR,12,36,443,12.31,4,3.0,36.9,marshall
Obi Obialo,SO,WR,10,19,238,12.53,0,1.9,23.8,marshall
Hyleck Foster,SR,WR,13,10,150,15.00,1,0.8,11.5,marshall
Keion Davis,JR,RB,13,19,134,7.05,0,1.5,10.3,marshall
Tyler King,FR,RB,11,12,97,8.08,0,1.1,8.8,marshall
Nick Mathews,JR,WR,11,7,77,11.00,0,0.6,7.0,marshall
Trey Rodriguez,JR,RB,3,5,24,4.80,0,1.7,8.0,marshall
Monterio Hunt,FR,WR,12,0,7,-,0,0.0,0.6,marshall
Donquell Green,JR,WR,2,1,1,1.00,0,0.5,0.5,marshall
DJ Moore,JR,WR,12,80,1033,12.91,8,6.7,86.1,maryland
Taivon Jacobs,SR,WR,12,47,553,11.77,5,3.9,46.1,maryland
Jahrvis Davenport,JR,WR,12,13,123,9.46,0,1.1,10.3,maryland
Jacquille Veii,SR,WR,11,10,67,6.70,0,0.9,6.1,maryland
Ty Johnson,JR,RB,12,5,60,12.00,1,0.4,5.0,maryland
Lorenzo Harrison III,SO,RB,12,11,36,3.27,0,0.9,3.0,maryland
DJ Turner,SO,WR,11,5,32,6.40,0,0.5,2.9,maryland
Ryan Brand,SO,QB,5,1,21,21.00,0,0.2,4.2,maryland
Tahj Capehart,FR,WR,7,1,6,6.00,0,0.1,0.9,maryland
Michael Cornwell,JR,WR,3,1,5,5.00,0,0.3,1.7,maryland
Jake Funk,SO,RB,12,1,4,4.00,1,0.1,0.3,maryland
Andy Isabella,JR,WR,12,65,1020,15.69,10,5.4,85.0,massachusetts
Adam Breneman,SR,TE,11,64,764,11.94,4,5.8,69.5,massachusetts
Sadiq Palmer,SO,WR,12,35,518,14.80,1,2.9,43.2,massachusetts
Jessie Britt,FR,WR,12,29,422,14.55,3,2.4,35.2,massachusetts
Brennon Dingle,FR,WR,12,21,330,15.71,4,1.8,27.5,massachusetts
Marquis Young,JR,RB,12,35,280,8.00,2,2.9,23.3,massachusetts
Jacoby Herring,JR,WR,10,7,81,11.57,0,0.7,8.1,massachusetts
Nick Orekoya,SO,RB,11,3,43,14.33,1,0.3,3.9,massachusetts
Malik Lee,SR,FB,12,3,32,10.67,1,0.3,2.7,massachusetts
Kyle Horn,SO,TE,12,3,30,10.00,0,0.3,2.5,massachusetts
Travis Reynolds,SO,TE,8,2,20,10.00,0,0.3,2.5,massachusetts
Bilal Ally,SO,RB,12,3,15,5.00,0,0.3,1.3,massachusetts
Ross Comis,JR,QB,10,1,8,8.00,0,0.1,0.8,massachusetts
Jyvon Brown,FR,WR,4,1,7,7.00,0,0.3,1.8,massachusetts
Anthony Miller,SR,WR,13,96,1462,15.23,18,7.4,112.5,memphis
Tony Pollard,SO,RB,13,36,536,14.89,4,2.8,41.2,memphis
Phil Mayhue,SR,WR,13,35,521,14.89,3,2.7,40.1,memphis
Sean Dykes,SO,TE,13,15,346,23.07,3,1.2,26.6,memphis
Damonte Coxie,FR,WR,13,21,323,15.38,3,1.6,24.8,memphis
Joey Magnifico,SO,TE,13,21,280,13.33,3,1.6,21.5,memphis
Darrell Henderson,SO,RB,12,24,226,9.42,2,2.0,18.8,memphis
Kedarian Jones,SO,WR,12,8,152,19.00,1,0.7,12.7,memphis
Patrick Taylor Jr.,SO,RB,12,19,148,7.79,1,1.6,12.3,memphis
John Williams,SO,WR,11,12,145,12.08,0,1.1,13.2,memphis
Mechane Slade,SO,WR,10,9,89,9.89,1,0.9,8.9,memphis
Roderick Proctor,SR,WR,8,5,67,13.40,0,0.6,8.4,memphis
Doroland Dorceus,SR,RB,7,4,36,9.00,0,0.6,5.1,memphis
Ross Burcham,SO,TE,3,2,24,12.00,0,0.7,8.0,memphis
Braxton Berrios,SR,WR,13,55,679,12.35,9,4.2,52.2,miami_florida
Christopher Herndon IV,SR,TE,11,40,477,11.93,4,3.6,43.4,miami_florida
Ahmmon Richards,SO,WR,8,24,439,18.29,3,3.0,54.9,miami_florida
Jeff Thomas,FR,WR,13,17,374,22.00,2,1.3,28.8,miami_florida
Lawrence Cager,SO,WR,10,16,237,14.81,3,1.6,23.7,miami_florida
Travis Homer,SO,RB,13,18,219,12.17,1,1.4,16.8,miami_florida
Darrell Langham,JR,WR,13,11,209,19.00,2,0.8,16.1,miami_florida
Dayall Harris,JR,WR,8,10,92,9.20,2,1.3,11.5,miami_florida
DeeJay Dallas,FR,ATH,12,4,92,23.00,0,0.3,7.7,miami_florida
Mark Walton,JR,RB,4,7,91,13.00,0,1.8,22.8,miami_florida
Mike Harley,FR,WR,11,9,91,10.11,0,0.8,8.3,miami_florida
Michael Irvin II,SO,TE,12,9,78,8.67,0,0.8,6.5,miami_florida
Dionte Mullins,SO,WR,8,4,53,13.25,0,0.5,6.6,miami_florida
Malik Rosier,JR,QB,13,1,17,17.00,0,0.1,1.3,miami_florida
Trayone Gray,JR,RB,5,1,6,6.00,0,0.2,1.2,miami_florida
Tyler Gauthier,JR,OL,13,1,-1,-1.00,0,0.1,-0.1,miami_florida
James Gardner,JR,WR,12,47,927,19.72,11,3.9,77.3,miami_ohio
Ryan Smith,SR,TE,12,35,454,12.97,4,2.9,37.8,miami_ohio
Jared Murphy,SR,WR,12,38,430,11.32,2,3.2,35.8,miami_ohio
Sam Martin,SR,WR,12,25,359,14.36,3,2.1,29.9,miami_ohio
Kenny Young,JR,RB,11,27,250,9.26,2,2.5,22.7,miami_ohio
Luke Mayock,SO,WR,11,14,215,15.36,1,1.3,19.5,miami_ohio
Alonzo Smith,JR,RB,10,9,74,8.22,0,0.9,7.4,miami_ohio
Maurice Thomas,JR,RB,3,5,71,14.20,0,1.7,23.7,miami_ohio
Jaylon Bester,FR,WR,10,7,46,6.57,0,0.7,4.6,miami_ohio
Nate Becker,JR,TE,12,3,23,7.67,0,0.3,1.9,miami_ohio
Quentin Hardy,SO,TE,4,1,3,3.00,1,0.3,0.8,miami_ohio
Grant Perry,JR,WR,11,25,307,12.28,1,2.3,27.9,michigan
Zach Gentry,JR,TE,13,17,303,17.82,2,1.3,23.3,michigan
Sean McKeon,SO,TE,13,31,301,9.71,3,2.4,23.2,michigan
Donovan Peoples-Jones,FR,WR,13,22,277,12.59,0,1.7,21.3,michigan
Kekoa Crawford,SO,WR,11,17,243,14.29,1,1.5,22.1,michigan
Chris Evans,SO,RB,13,16,157,9.81,1,1.2,12.1,michigan
Tarik Black,FR,WR,3,11,149,13.55,1,3.7,49.7,michigan
Karan Higdon,JR,RB,13,8,131,16.38,0,0.6,10.1,michigan
Eddie McDoom,SO,WR,12,11,81,7.36,0,0.9,6.8,michigan
Khalid Hill,SR,FB,13,5,62,12.40,0,0.4,4.8,michigan
Nick Eubanks,SO,TE,4,2,61,30.50,0,0.5,15.3,michigan
Nate Schoenle,SO,WR,11,4,41,10.25,0,0.4,3.7,michigan
Nico Collins,FR,WR,4,3,27,9.00,0,0.8,6.8,michigan
Tyrone Wheatley,JR,TE,11,3,26,8.67,0,0.3,2.4,michigan
Henry Poggi,SR,FB,13,2,21,10.50,0,0.2,1.6,michigan
Ty Isaac,SR,RB,9,3,16,5.33,0,0.3,1.8,michigan
Drake Harris,SR,WR,5,1,10,10.00,0,0.2,2.0,michigan
Maurice Ways,SR,WR,10,3,7,2.33,0,0.3,0.7,michigan
Ian Bunting,SR,TE,13,1,6,6.00,0,0.1,0.5,michigan
Felton Davis III,JR,WR,13,55,776,14.11,9,4.2,59.7,michigan_state
Darrell Stewart Jr.,SO,WR,13,50,501,10.02,2,3.8,38.5,michigan_state
Cody White,FR,WR,13,35,490,14.00,4,2.7,37.7,michigan_state
Hunter Rison,FR,WR,12,19,224,11.79,0,1.6,18.7,michigan_state
Matt Sokol,JR,TE,13,21,222,10.57,1,1.6,17.1,michigan_state
LJ Scott,JR,RB,12,20,146,7.30,1,1.7,12.2,michigan_state
Trishton Jackson,SO,WR,12,12,143,11.92,0,1.0,11.9,michigan_state
Gerald Holmes,SR,RB,11,8,80,10.00,1,0.7,7.3,michigan_state
Cam Chambers,FR,WR,13,5,66,13.20,0,0.4,5.1,michigan_state
Madre London,JR,RB,12,9,62,6.89,1,0.8,5.2,michigan_state
Laress Nelson,FR,WR,10,3,29,9.67,0,0.3,2.9,michigan_state
Noah Davis,FR,TE,11,3,22,7.33,0,0.3,2.0,michigan_state
Matt Dotson,FR,TE,10,2,19,9.50,0,0.2,1.9,michigan_state
Connor Heyward,FR,RB,12,4,13,3.25,1,0.3,1.1,michigan_state
Brian Lewerke,SO,QB,13,1,5,5.00,0,0.1,0.4,michigan_state
Ty Lee,SO,WR,13,79,955,12.09,5,6.1,73.5,middle_tennessee
Shane Tucker,SR,WR,11,25,381,15.24,2,2.3,34.6,middle_tennessee
CJ Windham,SO,WR,13,25,351,14.04,1,1.9,27.0,middle_tennessee
Brad Anderson,FR,RB,9,33,338,10.24,3,3.7,37.6,middle_tennessee
Patrick Smith,JR,WR,11,29,329,11.34,2,2.6,29.9,middle_tennessee
Richie James,JR,WR,5,31,290,9.35,3,6.2,58.0,middle_tennessee
Tavonn Salter,JR,WR,7,6,125,20.83,2,0.9,17.9,middle_tennessee
Tyrese Johnson,FR,WR,9,8,86,10.75,0,0.9,9.6,middle_tennessee
Jimmy Marshall,FR,WR,13,8,79,9.88,2,0.6,6.1,middle_tennessee
Ruben Garnett,SO,WR,13,5,71,14.20,1,0.4,5.5,middle_tennessee
Jocquez Bruce,SO,RB,12,9,59,6.56,1,0.8,4.9,middle_tennessee
Tavares Thomas,JR,LB,12,5,54,10.80,0,0.4,4.5,middle_tennessee
Terelle West,SO,RB,7,9,48,5.33,0,1.3,6.9,middle_tennessee
Isiah Upton,SO,WR,11,2,44,22.00,0,0.2,4.0,middle_tennessee
John Urzua,SO,QB,6,1,26,26.00,0,0.2,4.3,middle_tennessee
Ulysses Williams,FR,WR,4,2,15,7.50,0,0.5,3.8,middle_tennessee
Tyshawn Brown,SO,WR,12,2,8,4.00,0,0.2,0.7,middle_tennessee
Ty Watkins,JR,OL,13,2,7,3.50,1,0.2,0.5,middle_tennessee
Desmond Anderson,JR,RB,13,1,-2,-2.00,0,0.1,-0.2,middle_tennessee
Tyler Johnson,SO,WR,10,35,677,19.34,7,3.5,67.7,minnesota
Phillip Howard,FR,WR,11,11,132,12.00,0,1.0,12.0,minnesota
Rodney Smith,JR,RB,12,17,107,6.29,0,1.4,8.9,minnesota
Nate Wozniak,SR,TE,12,7,104,14.86,0,0.6,8.7,minnesota
Eric Carter,SR,WR,12,4,86,21.50,0,0.3,7.2,minnesota
Brandon Lingen,SR,TE,11,9,84,9.33,2,0.8,7.6,minnesota
Demetrius Douglas,FR,WR,3,11,83,7.55,0,3.7,27.7,minnesota
Rashad Still,JR,WR,10,2,68,34.00,0,0.2,6.8,minnesota
Shannon Brooks,JR,RB,6,5,59,11.80,0,0.8,9.8,minnesota
Mark Williams,FR,WR,9,2,43,21.50,0,0.2,4.8,minnesota
Kobe McCrary,SR,RB,12,4,27,6.75,0,0.3,2.3,minnesota
Will Reger,JR,WR,12,1,26,26.00,0,0.1,2.2,minnesota
Ko Kieft,FR,TE,12,2,17,8.50,0,0.2,1.4,minnesota
A.J. Brown,SO,WR,12,75,1252,16.69,11,6.3,104.3,mississippi
DaMarkus Lodge,JR,WR,12,41,698,17.02,7,3.4,58.2,mississippi
D.K. Metcalf,FR,WR,12,39,646,16.56,7,3.3,53.8,mississippi
Van Jefferson,SO,WR,10,42,456,10.86,1,4.2,45.6,mississippi
Dawson Knox,SO,TE,10,24,321,13.38,0,2.4,32.1,mississippi
Jordan Wilkins,SR,RB,12,26,241,9.27,1,2.2,20.1,mississippi
D'Vaughn Pennamon,SO,RB,11,10,84,8.40,0,0.9,7.6,mississippi
Markell Pack,SR,WR,6,7,67,9.57,0,1.2,11.2,mississippi
Octavious Cooley,SO,TE,10,4,66,16.50,0,0.4,6.6,mississippi
Braylon Sanders,FR,WR,7,4,65,16.25,1,0.6,9.3,mississippi
Eric Swinney,SO,RB,11,6,23,3.83,0,0.5,2.1,mississippi
Tré Nixon,FR,WR,10,1,19,19.00,0,0.1,1.9,mississippi
Ty Quick,SR,TE,7,2,3,1.50,0,0.3,0.4,mississippi
Jesse Jackson,JR,WR,13,27,276,10.22,0,2.1,21.2,mississippi_state
Keith Mixon,SO,WR,8,18,275,15.28,1,2.3,34.4,mississippi_state
Jordan Thomas,SR,TE,13,22,263,11.95,3,1.7,20.2,mississippi_state
Deddrick Thomas,SO,WR,13,22,227,10.32,4,1.7,17.5,mississippi_state
Donald Gray,SR,WR,8,24,214,8.92,3,3.0,26.8,mississippi_state
Jamal Couch,SO,WR,13,10,191,19.10,2,0.8,14.7,mississippi_state
Farrod Green,SO,TE,13,9,174,19.33,0,0.7,13.4,mississippi_state
Reggie Todd,FR,WR,13,14,160,11.43,1,1.1,12.3,mississippi_state
Aeris Williams,JR,RB,13,16,142,8.88,0,1.2,10.9,mississippi_state
Gabe Myles,SR,WR,6,9,90,10.00,2,1.5,15.0,mississippi_state
Osirus Mitchell,FR,WR,9,5,51,10.20,0,0.6,5.7,mississippi_state
Justin Johnson,JR,TE,13,8,44,5.50,1,0.6,3.4,mississippi_state
Kylin Hill,FR,RB,13,4,38,9.50,0,0.3,2.9,mississippi_state
Nick Gibson,SO,RB,13,3,25,8.33,0,0.2,1.9,mississippi_state
J'Mon Moore,SR,WR,13,65,1082,16.65,10,5.0,83.2,missouri
Emanuel Hall,JR,WR,13,33,817,24.76,8,2.5,62.8,missouri
Johnathon Johnson,SO,WR,13,41,724,17.66,6,3.2,55.7,missouri
Albert Okwuegbunam,FR,TE,13,29,415,14.31,11,2.2,31.9,missouri
Richaud Floyd,SO,WR,13,14,170,12.14,2,1.1,13.1,missouri
Dominic Collins,SR,WR,11,10,145,14.50,1,0.9,13.2,missouri
Kendall Blanton,JR,TE,13,6,138,23.00,1,0.5,10.6,missouri
Jason Reese,SR,TE,12,5,134,26.80,3,0.4,11.2,missouri
Dimetrios Mason,SO,WR,4,13,119,9.15,0,3.3,29.8,missouri
Nate Brown,JR,WR,11,11,89,8.09,0,1.0,8.1,missouri
Ish Witter,SR,RB,13,11,87,7.91,1,0.8,6.7,missouri
Larry Rountree III,FR,RB,13,5,57,11.40,0,0.4,4.4,missouri
Damarea Crockett,SO,RB,8,4,35,8.75,1,0.5,4.4,missouri
Tyler Carmona,SR,WR,12,14,381,27.21,4,1.2,31.8,navy
Malcolm Perry,SO,SB,12,13,303,23.31,2,1.1,25.3,navy
Darryl Bonner,SR,SB,11,7,182,26.00,1,0.6,16.5,navy
Brandon Colon,SR,WR,13,3,78,26.00,1,0.2,6.0,navy
Craig Scott,SR,WR,13,2,27,13.50,1,0.2,2.1,navy
Anthony Gargiulo,JR,FB,10,1,21,21.00,0,0.1,2.1,navy
Josh Brown,SR,SB,11,1,8,8.00,0,0.1,0.7,navy
Zach Abey,JR,QB,12,1,5,5.00,1,0.1,0.4,navy
Stanley Morgan Jr.,JR,WR,11,61,986,16.16,10,5.5,89.6,nebraska
JD Spielman,FR,WR,11,55,830,15.09,2,5.0,75.5,nebraska
De'Mornay Pierson-El,SR,WR,12,45,623,13.84,5,3.8,51.9,nebraska
Tyler Hoppes,SR,TE,12,34,377,11.09,3,2.8,31.4,nebraska
Devine Ozigbo,JR,RB,10,16,123,7.69,0,1.6,12.3,nebraska
Jack Stoll,FR,TE,12,8,89,11.13,2,0.7,7.4,nebraska
Mikale Wilbon,JR,RB,11,21,80,3.81,0,1.9,7.3,nebraska
Tyjon Lindsey,FR,WR,12,12,76,6.33,0,1.0,6.3,nebraska
Jaylin Bradley,FR,RB,6,4,38,9.50,0,0.7,6.3,nebraska
Conor Young,SO,WR,9,2,31,15.50,0,0.2,3.4,nebraska
Gabe Rahn,SR,WR,12,2,27,13.50,0,0.2,2.3,nebraska
Bryan Reimers,JR,WR,10,2,25,12.50,1,0.2,2.5,nebraska
Keyan Williams,JR,WR,3,1,19,19.00,0,0.3,6.3,nebraska
Luke McNitt,SR,FB,12,2,6,3.00,0,0.2,0.5,nebraska
Wyatt Demps,SR,WR,12,67,908,13.55,11,5.6,75.7,nevada
McLane Mannix,FR,WR,12,57,778,13.65,6,4.8,64.8,nevada
Brendan O'Leary-Orange,SO,WR,11,39,618,15.85,4,3.5,56.2,nevada
Andrew Celis,JR,WR,12,23,194,8.43,0,1.9,16.2,nevada
Kelton Moore,SO,RB,12,19,189,9.95,1,1.6,15.8,nevada
Trevion Armstrong,FR,WR,11,12,120,10.00,4,1.1,10.9,nevada
Daiyan Henley,FR,WR,12,8,103,12.88,3,0.7,8.6,nevada
Brandon Scott,JR,TE,11,10,96,9.60,0,0.9,8.7,nevada
Jaxson Kincaide,SO,RB,9,13,56,4.31,1,1.4,6.2,nevada
Kaleb Fossum,JR,WR,1,4,36,9.00,0,4.0,36.0,nevada
Blake Wright,JR,RB,8,7,34,4.86,0,0.9,4.3,nevada
Reagan Roberson,FR,TE,8,1,23,23.00,0,0.1,2.9,nevada
Elijah Cooks,FR,WR,9,2,23,11.50,0,0.2,2.6,nevada
Justin Brent,JR,WR,6,1,21,21.00,0,0.2,3.5,nevada
Isaiah Hamilton,FR,RB,2,1,20,20.00,0,0.5,10.0,nevada
Tucker Melcher,SR,WR,9,1,9,9.00,0,0.1,1.0,nevada
Dominic Christian,SO,DB,7,2,8,4.00,0,0.3,1.1,nevada
Maliek Broady,SO,RB,12,1,7,7.00,0,0.1,0.6,nevada
Trae Carter-Wells,JR,TE,12,1,2,2.00,0,0.1,0.2,nevada
Berdale Robins,FR,WR,7,1,0,0.00,0,0.1,0.0,nevada
