name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Billy Lucas,SR,RB,5,4,40,10.00,0,0.8,8.0,liberty
Darius Copeland,FR,WR,3,5,38,7.60,0,1.7,12.7,liberty
Jacob Jenkins,JR,TE,5,1,33,33.00,0,0.2,6.6,liberty
Vaughn Blue,FR,RB,5,4,31,7.75,0,0.8,6.2,liberty
Bentley Hanshaw,SR,TE,5,3,10,3.33,1,0.6,2.0,liberty
Austin Henderson,JR,TE,5,1,9,9.00,0,0.2,1.8,liberty
Julian Gray,JR,WR,1,1,7,7.00,0,1.0,7.0,liberty
Lance LeGendre,SR,WR,5,14,255,18.21,3,2.8,51.0,louisiana-lafayette
Terrance Carter,SO,TE,5,18,209,11.61,2,3.6,41.8,louisiana-lafayette
Harvey Broussard,SO,WR,5,12,175,14.58,1,2.4,35.0,louisiana-lafayette
Jacob Bernard,SR,WR,5,12,170,14.17,0,2.4,34.0,louisiana-lafayette
Robert Williams,JR,WR,5,9,105,11.67,1,1.8,21.0,louisiana-lafayette
Tavion Smith,SR,WR,5,6,82,13.67,2,1.2,16.4,louisiana-lafayette
Caden Jensen,FR,TE,5,10,78,7.80,1,2.0,15.6,louisiana-lafayette
Jaydon Johnson,SO,WR,4,4,56,14.00,0,1.0,14.0,louisiana-lafayette
Dale Martin,JR,WR,2,3,30,10.00,0,1.5,15.0,louisiana-lafayette
Zylan Perry,SO,RB,5,7,21,3.00,0,1.4,4.2,louisiana-lafayette
Ty Stamey,FR,TE,5,3,18,6.00,0,0.6,3.6,louisiana-lafayette
Rhett Guidry,JR,TE,1,1,16,16.00,0,1.0,16.0,louisiana-lafayette
Bill Davis,FR,RB,5,2,16,8.00,0,0.4,3.2,louisiana-lafayette
Dre’lyn Washington,JR,RB,4,2,12,6.00,0,0.5,3.0,louisiana-lafayette
Rahji Dennis,FR,WR,1,1,9,9.00,0,1.0,9.0,louisiana-lafayette
Dalen Cambre,SR,WR,5,1,9,9.00,0,0.2,1.8,louisiana-lafayette
Trayv'on Culbert,JR,WR,3,1,8,8.00,0,0.3,2.7,louisiana-lafayette
Landon Baptiste,FR,WR,5,1,8,8.00,0,0.2,1.6,louisiana-lafayette
Jake Godfrey,SO,WR,5,10,143,14.30,1,2.0,28.6,louisiana-monroe
Javon Campbell,JR,WR,5,6,99,16.50,1,1.2,19.8,louisiana-monroe
Davon Wells,SR,WR,5,14,76,5.43,1,2.8,15.2,louisiana-monroe
Julian Nixon,JR,TE,5,3,51,17.00,0,0.6,10.2,louisiana-monroe
Artis Cole,JR,WR,5,3,49,16.33,0,0.6,9.8,louisiana-monroe
Tyler Griffin,JR,WR,5,2,45,22.50,0,0.4,9.0,louisiana-monroe
Nate Sullivan Jr.,JR,TE,5,7,43,6.14,0,1.4,8.6,louisiana-monroe
Taven Curry,JR,RB,5,3,22,7.33,0,0.6,4.4,louisiana-monroe
Rylan Green,JR,TE,4,2,14,7.00,0,0.5,3.5,louisiana-monroe
Wesley Campbell VI,SO,TE,5,1,8,8.00,0,0.2,1.6,louisiana-monroe
Ahmad Hardy,FR,RB,5,1,7,7.00,0,0.2,1.4,louisiana-monroe
Amir McGruder,SO,WR,5,1,5,5.00,0,0.2,1.0,louisiana-monroe
General Booty,JR,QB,5,1,-7,-7.00,0,0.2,-1.4,louisiana-monroe
Tru Edwards,SR,WR,4,17,208,12.24,1,4.3,52.0,louisiana_tech
Marlion Jackson,SO,WR,4,11,183,16.64,1,2.8,45.8,louisiana_tech
Jay Wilkerson,SO,WR,4,7,149,21.29,0,1.8,37.3,louisiana_tech
Eli Finley,SO,TE,4,9,146,16.22,1,2.3,36.5,louisiana_tech
Solo Lewis,JR,WR,4,4,68,17.00,1,1.0,17.0,louisiana_tech
Jimmy Holiday,SR,WR,4,6,61,10.17,0,1.5,15.3,louisiana_tech
Fred Robertson,FR,RB,3,2,33,16.50,0,0.7,11.0,louisiana_tech
Donerio Davenport,SR,RB,4,7,30,4.29,0,1.8,7.5,louisiana_tech
Omiri Wiggins,SO,RB,4,3,26,8.67,0,0.8,6.5,louisiana_tech
Dakota Williams,SO,WR,1,2,23,11.50,0,2.0,23.0,louisiana_tech
Abdul-Fatai Ibrahim,SR,WR,4,3,22,7.33,0,0.8,5.5,louisiana_tech
Hunter Tipton,SO,TE,4,4,17,4.25,0,1.0,4.3,louisiana_tech
Dedrick Latulas,SO,WR,3,1,4,4.00,0,0.3,1.3,louisiana_tech
John Locke,SO,TE,4,1,2,2.00,0,0.3,0.5,louisiana_tech
Marquis Crosby,JR,RB,3,1,1,1.00,0,0.3,0.3,louisiana_tech
Ja'Corey Brooks,SR,WR,5,25,489,19.56,6,5.0,97.8,louisville
Chris Bell,JR,WR,5,11,195,17.73,2,2.2,39.0,louisville
Jamari Johnson,FR,TE,5,9,121,13.44,0,1.8,24.2,louisville
Ahmari Huggins-Bruce,SR,WR,5,9,120,13.33,0,1.8,24.0,louisville
Mark Redman,SR,TE,5,6,102,17.00,2,1.2,20.4,louisville
Isaac Brown,FR,RB,5,13,91,7.00,1,2.6,18.2,louisville
Jadon Thompson,SR,WR,3,6,88,14.67,2,2.0,29.3,louisville
Caullin Lacy,SR,WR,2,7,72,10.29,0,3.5,36.0,louisville
Cataurus Hicks,FR,WR,5,2,57,28.50,0,0.4,11.4,louisville
Keyjuan Brown,FR,RB,5,5,53,10.60,0,1.0,10.6,louisville
Donald Chaney,JR,RB,5,4,43,10.75,0,0.8,8.6,louisville
Izayah Cummings,SR,TE,4,3,33,11.00,0,0.8,8.3,louisville
Nate Kurisky,SO,TE,5,2,17,8.50,0,0.4,3.4,louisville
Antonio Meeks,JR,WR,3,2,14,7.00,0,0.7,4.7,louisville
Maurice Turner,JR,RB,2,1,8,8.00,0,0.5,4.0,louisville
Duane Martin,SR,TE,5,1,6,6.00,0,0.2,1.2,louisville
Kris Hughes,FR,WR,4,2,4,2.00,0,0.5,1.0,louisville
Jaleel Skinner,SO,TE,5,1,4,4.00,0,0.2,0.8,louisville
Aaron Anderson,SO,WR,5,27,371,13.74,2,5.4,74.2,lsu
Kyren Lacy,SR,WR,5,25,352,14.08,5,5.0,70.4,lsu
Mason Taylor,JR,TE,5,28,280,10.00,1,5.6,56.0,lsu
CJ Daniels,SR,WR,5,20,239,11.95,0,4.0,47.8,lsu
Caden Durham,FR,RB,4,6,130,21.67,2,1.5,32.5,lsu
Zavion Thomas,JR,WR,5,12,100,8.33,2,2.4,20.0,lsu
Kyle Parker,FR,WR,4,3,55,18.33,1,0.8,13.8,lsu
Josh Williams,SR,RB,5,4,41,10.25,0,0.8,8.2,lsu
Kaleb Jackson,SO,RB,5,4,32,8.00,0,0.8,6.4,lsu
Javen Nicholas,SO,WR,4,3,24,8.00,0,0.8,6.0,lsu
Ju'Juan Johnson,FR,RB,5,5,22,4.40,1,1.0,4.4,lsu
Ka'Morreun Pimpton,SO,TE,4,2,19,9.50,0,0.5,4.8,lsu
"John Emery, Jr.",SR,RB,1,1,10,10.00,0,1.0,10.0,lsu
Trey'Dez Green,FR,TE,5,2,10,5.00,1,0.4,2.0,lsu
Christian Fitzpatrick,SR,WR,5,15,250,16.67,3,3.0,50.0,marshall
Elijah Metcalf,JR,WR,5,20,194,9.70,3,4.0,38.8,marshall
Jordan Houston,SR,RB,5,3,87,29.00,1,0.6,17.4,marshall
Carl Chester,SR,WR,5,7,75,10.71,2,1.4,15.0,marshall
Chuck Montgomery,JR,WR,5,6,73,12.17,1,1.2,14.6,marshall
Bralon Brown,JR,WR,5,6,57,9.50,1,1.2,11.4,marshall
A.J. Turner,SO,RB,5,4,35,8.75,1,0.8,7.0,marshall
Toby Payne,SO,TE,5,3,31,10.33,1,0.6,6.2,marshall
Bryan Robinson,JR,WR,5,5,30,6.00,0,1.0,6.0,marshall
Tychaun Chapman,SO,WR,4,3,20,6.67,0,0.8,5.0,marshall
Ethan Payne,SR,RB,5,3,14,4.67,0,0.6,2.8,marshall
Tai Felton,SR,WR,5,46,642,13.96,5,9.2,128.4,maryland
Kaden Prather,SR,WR,5,26,269,10.35,3,5.2,53.8,maryland
Dylan Wade,SO,TE,5,12,183,15.25,2,2.4,36.6,maryland
Roman Hemby,JR,RB,5,14,91,6.50,1,2.8,18.2,maryland
Braeden Wisloski,SO,WR,5,4,66,16.50,0,0.8,13.2,maryland
Octavian Smith Jr.,JR,WR,5,8,65,8.13,0,1.6,13.0,maryland
Shaleak Knotts,JR,WR,5,6,54,9.00,0,1.2,10.8,maryland
Preston Howard,SO,TE,4,6,47,7.83,0,1.5,11.8,maryland
Josiah McLaurin,FR,RB,3,2,29,14.50,1,0.7,9.7,maryland
Ryan Manning,FR,WR,2,3,28,9.33,0,1.5,14.0,maryland
Nolan Ray,FR,RB,5,4,16,4.00,0,0.8,3.2,maryland
Colby McDonald,SR,RB,5,2,16,8.00,0,0.4,3.2,maryland
Ezekiel Avit,FR,WR,3,1,13,13.00,0,0.3,4.3,maryland
Leon Haughton Jr.,SO,TE,3,1,9,9.00,0,0.3,3.0,maryland
Robert Smith,JR,WR,3,1,8,8.00,0,0.3,2.7,maryland
Jakobie Keeney-James,SR,WR,6,23,462,20.09,3,3.8,77.0,massachusetts
T.Y. Harding,SO,WR,5,8,198,24.75,3,1.6,39.6,massachusetts
Jacquon Gibson,SO,WR,6,16,193,12.06,0,2.7,32.2,massachusetts
Sterling Galban,SR,WR,6,17,163,9.59,0,2.8,27.2,massachusetts
Jalen John,JR,RB,5,13,81,6.23,0,2.6,16.2,massachusetts
CJ Hester,SO,RB,5,10,39,3.90,0,2.0,7.8,massachusetts
Matt Smith,SR,TE,4,3,38,12.67,0,0.8,9.5,massachusetts
Brandon Campbell,JR,RB,5,3,34,11.33,0,0.6,6.8,massachusetts
Dominick Mazotti,SR,TE,4,4,32,8.00,0,1.0,8.0,massachusetts
Anthony Simpson,SR,WR,2,3,16,5.33,0,1.5,8.0,massachusetts
Keshawn Brown,JR,WR,2,2,15,7.50,0,1.0,7.5,massachusetts
Jaelyn Lay,SR,TE,5,1,7,7.00,0,0.2,1.4,massachusetts
Owen Anderson,SO,TE,6,1,2,2.00,1,0.2,0.3,massachusetts
Roc Taylor,SR,WR,5,23,333,14.48,1,4.6,66.6,memphis
Koby Drake,SR,WR,5,18,197,10.94,0,3.6,39.4,memphis
Demeer Blankumsee,SR,WR,5,15,178,11.87,0,3.0,35.6,memphis
Anthony Landphere,SR,TE,5,13,153,11.77,2,2.6,30.6,memphis
Marcello Bussey,JR,WR,5,10,147,14.70,1,2.0,29.4,memphis
Mario Anderson Jr.,SR,RB,5,20,125,6.25,0,4.0,25.0,memphis
Brendan Doyle,JR,TE,5,8,73,9.13,2,1.6,14.6,memphis
Jyaire Shorter,SR,WR,5,5,67,13.40,0,1.0,13.4,memphis
Greg Desrosiers Jr.,JR,RB,3,8,39,4.88,1,2.7,13.0,memphis
Brady Kluse,FR,WR,5,2,27,13.50,0,0.4,5.4,memphis
Sutton Smith,JR,RB,1,2,13,6.50,0,2.0,13.0,memphis
Jamari Hawkins,SO,WR,5,1,1,1.00,0,0.2,0.2,memphis
Brandon Thomas,SR,RB,5,1,0,0.00,0,0.2,0.0,memphis
Xavier Restrepo,SR,WR,6,32,585,18.28,5,5.3,97.5,miami_florida
Isaiah Horton,SO,WR,6,31,395,12.74,3,5.2,65.8,miami_florida
Jacolby George,SR,WR,6,21,290,13.81,3,3.5,48.3,miami_florida
Elijah Arroyo,JR,TE,6,14,286,20.43,4,2.3,47.7,miami_florida
"Sam Brown, Jr.",JR,WR,6,21,246,11.71,1,3.5,41.0,miami_florida
Elija Lofton,FR,TE,6,8,133,16.63,1,1.3,22.2,miami_florida
Damien Martinez,JR,RB,6,10,130,13.00,0,1.7,21.7,miami_florida
Riley Williams,SO,TE,6,6,86,14.33,0,1.0,14.3,miami_florida
"Chris Johnson, Jr.",FR,RB,6,7,69,9.86,2,1.2,11.5,miami_florida
Ray Ray Joseph,SO,WR,6,4,57,14.25,0,0.7,9.5,miami_florida
"Mark Fletcher, Jr.",SO,RB,6,2,38,19.00,0,0.3,6.3,miami_florida
Cam McCormick,SR,TE,6,3,24,8.00,2,0.5,4.0,miami_florida
Joshisa Trader,FR,WR,4,2,19,9.50,0,0.5,4.8,miami_florida
Jordan Lyle,FR,RB,6,2,18,9.00,0,0.3,3.0,miami_florida
Ajay Allen,SO,RB,5,1,16,16.00,0,0.2,3.2,miami_florida
Ny Carr,FR,WR,2,1,8,8.00,0,0.5,4.0,miami_florida
Cade McDonald,SR,WR,5,29,382,13.17,1,5.8,76.4,miami_ohio
Javon Tracy,SO,WR,5,21,248,11.81,2,4.2,49.6,miami_ohio
Reggie Virgil,JR,WR,5,12,207,17.25,1,2.4,41.4,miami_ohio
Kevin Davis,SR,RB,5,17,144,8.47,1,3.4,28.8,miami_ohio
Andre Johnson,SR,WR,4,4,85,21.25,0,1.0,21.3,miami_ohio
Jack Coldiron,SR,TE,4,6,49,8.17,0,1.5,12.3,miami_ohio
Kam Perry,SO,WR,4,3,28,9.33,0,0.8,7.0,miami_ohio
Dylan Downing,SR,RB,4,6,24,4.00,0,1.5,6.0,miami_ohio
Preston Daniel,SR,TE,5,2,12,6.00,0,0.4,2.4,miami_ohio
Colston Loveland,JR,TE,5,29,261,9.00,2,5.8,52.2,michigan
Semaj Morgan,SO,WR,5,13,78,6.00,1,2.6,15.6,michigan
Marlin Klein,JR,TE,6,7,75,10.71,0,1.2,12.5,michigan
Tyler Morris,JR,WR,5,7,51,7.29,1,1.4,10.2,michigan
Donovan Edwards,SR,RB,6,9,46,5.11,1,1.5,7.7,michigan
Fredrick Moore,SO,WR,6,4,43,10.75,0,0.7,7.2,michigan
Kendrick Bell,SO,WR,6,4,42,10.50,0,0.7,7.0,michigan
Amorion Walker,JR,WR,3,1,22,22.00,0,0.3,7.3,michigan
Peyton O'Leary,SR,WR,6,1,22,22.00,0,0.2,3.7,michigan
C.J. Charleston,SR,WR,6,1,22,22.00,0,0.2,3.7,michigan
Benjamin Hall,SO,RB,3,2,12,6.00,0,0.7,4.0,michigan
Hogan Hansen,FR,TE,4,1,9,9.00,1,0.3,2.3,michigan
Max Bredeson,SR,TE,6,1,5,5.00,0,0.2,0.8,michigan
Kalel Mullings,SR,RB,6,1,2,2.00,0,0.2,0.3,michigan
Nick Marsh,FR,WR,5,16,320,20.00,1,3.2,64.0,michigan_state
Montorie Foster Jr.,SR,WR,6,22,274,12.45,1,3.7,45.7,michigan_state
Jack Velling,JR,TE,6,19,238,12.53,0,3.2,39.7,michigan_state
Jaron Glover,SO,WR,4,11,150,13.64,2,2.8,37.5,michigan_state
Aziah Johnson,FR,WR,6,8,145,18.13,1,1.3,24.2,michigan_state
Antonio Gates Jr.,SO,WR,3,4,49,12.25,0,1.3,16.3,michigan_state
Brennan Parachek,SO,TE,6,3,39,13.00,0,0.5,6.5,michigan_state
Michael Masunas,SO,TE,4,4,37,9.25,0,1.0,9.3,michigan_state
Kay'ron Lynch-Adams,SR,RB,6,3,31,10.33,0,0.5,5.2,michigan_state
Nate Carter,JR,RB,6,5,20,4.00,0,0.8,3.3,michigan_state
Zach Gillespie,SR,WR,3,2,16,8.00,0,0.7,5.3,michigan_state
Jaelen Smith,FR,WR,3,1,16,16.00,0,0.3,5.3,michigan_state
Alante Brown,SR,WR,2,1,15,15.00,0,0.5,7.5,michigan_state
Makhi Frazier,FR,RB,4,1,12,12.00,0,0.3,3.0,michigan_state
Jay Coyne,SO,FB,6,1,12,12.00,0,0.2,2.0,michigan_state
Ademola Faleye,JR,TE,6,1,4,4.00,0,0.2,0.7,michigan_state
Omari Kelly,JR,WR,5,24,471,19.63,3,4.8,94.2,middle_tennessee
Holden Willis,SR,TE,5,20,320,16.00,1,4.0,64.0,middle_tennessee
Myles Butler,JR,WR,5,11,145,13.18,1,2.2,29.0,middle_tennessee
Cam'ron Lacy,FR,WR,5,11,116,10.55,0,2.2,23.2,middle_tennessee
Gamarion Carter,JR,WR,5,6,72,12.00,0,1.2,14.4,middle_tennessee
Jaiden Credle,JR,RB,5,13,51,3.92,0,2.6,10.2,middle_tennessee
Terry Wilkins,SR,RB,5,9,35,3.89,0,1.8,7.0,middle_tennessee
Hayes Sutton,SR,WR,5,5,32,6.40,0,1.0,6.4,middle_tennessee
Jekail Middlebrook,FR,RB,2,3,27,9.00,0,1.5,13.5,middle_tennessee
Kellen Stewart,JR,WR,5,1,20,20.00,0,0.2,4.0,middle_tennessee
Jacob Coleman,JR,TE,5,2,17,8.50,0,0.4,3.4,middle_tennessee
Javonte Sherman,JR,WR,1,1,9,9.00,0,1.0,9.0,middle_tennessee
Brian Brewton,SR,RB,2,2,7,3.50,0,1.0,3.5,middle_tennessee
Frank Peasant,SR,RB,2,2,3,1.50,0,1.0,1.5,middle_tennessee
Ryan Hoerstkamp,SR,TE,5,1,1,1.00,0,0.2,0.2,middle_tennessee
Daniel Jackson,SR,WR,6,32,362,11.31,1,5.3,60.3,minnesota
Elijah Spencer,SR,WR,6,19,230,12.11,1,3.2,38.3,minnesota
Darius Taylor,SO,RB,5,26,206,7.92,1,5.2,41.2,minnesota
Le'Meke Brockington,JR,WR,6,8,154,19.25,1,1.3,25.7,minnesota
Marcus Major,SR,RB,6,12,108,9.00,0,2.0,18.0,minnesota
Jameson Geers,JR,TE,6,8,71,8.88,1,1.3,11.8,minnesota
Nick Kallerup,SR,TE,6,3,55,18.33,0,0.5,9.2,minnesota
Cristian Driver,SO,WR,6,6,45,7.50,1,1.0,7.5,minnesota
Jordan Nubin,JR,RB,6,3,32,10.67,0,0.5,5.3,minnesota
Kenric Lanier II,FR,WR,4,1,17,17.00,0,0.3,4.3,minnesota
Nathan Jones,SO,TE,3,1,10,10.00,0,0.3,3.3,minnesota
Tyler Williams,FR,WR,2,1,8,8.00,1,0.5,4.0,minnesota
Tre Harris,SR,WR,6,52,885,17.02,5,8.7,147.5,mississippi
Antwane Wells Jr.,SR,WR,6,17,371,21.82,4,2.8,61.8,mississippi
Cayden Lee,SO,WR,6,18,297,16.50,1,3.0,49.5,mississippi
Jordan Watkins,SR,WR,5,10,211,21.10,2,2.0,42.2,mississippi
Caden Prieskorn,SR,TE,6,11,194,17.64,1,1.8,32.3,mississippi
Henry Parrish Jr.,SR,RB,6,9,67,7.44,0,1.5,11.2,mississippi
Dae'Quan Wright,JR,TE,6,4,62,15.50,1,0.7,10.3,mississippi
Ayden Williams,SO,WR,5,3,39,13.00,0,0.6,7.8,mississippi
Noreel White,FR,WR,2,2,34,17.00,0,1.0,17.0,mississippi
Josh Aka,SR,WR,5,2,19,9.50,0,0.4,3.8,mississippi
Ulysses Bentley IV,SR,RB,6,3,19,6.33,0,0.5,3.2,mississippi
Matt Jones,JR,RB,6,3,13,4.33,0,0.5,2.2,mississippi
Drew Burnett,SO,WR,4,1,12,12.00,0,0.3,3.0,mississippi
Wyatt Smalley,FR,TE,3,1,8,8.00,0,0.3,2.7,mississippi
Micah Davis,SR,WR,6,1,6,6.00,0,0.2,1.0,mississippi
Kevin Coleman Jr.,JR,WR,5,28,344,12.29,3,5.6,68.8,mississippi_state
Mario Craver,FR,WR,5,9,238,26.44,2,1.8,47.6,mississippi_state
Jordan Mosley,JR,WR,5,13,202,15.54,2,2.6,40.4,mississippi_state
Seydou Traore,JR,TE,5,13,135,10.38,0,2.6,27.0,mississippi_state
Kelly Akharaiyi,SR,WR,4,9,124,13.78,0,2.3,31.0,mississippi_state
Creed Whittemore,SO,WR,4,4,65,16.25,0,1.0,16.3,mississippi_state
Johnnie Daniels,JR,RB,5,4,41,10.25,0,0.8,8.2,mississippi_state
Justin Ball,SR,TE,5,5,38,7.60,0,1.0,7.6,mississippi_state
Davon Booth,SR,RB,5,4,24,6.00,1,0.8,4.8,mississippi_state
Keyvone Lee,SR,RB,4,3,13,4.33,0,0.8,3.3,mississippi_state
Braylon Burnside,FR,WR,4,1,-6,-6.00,0,0.3,-1.5,mississippi_state
Theo Wease Jr.,SR,WR,5,28,359,12.82,1,5.6,71.8,missouri
Luther Burden III,JR,WR,5,26,339,13.04,4,5.2,67.8,missouri
Mookie Cooper,SR,WR,5,9,147,16.33,0,1.8,29.4,missouri
Marquis Johnson,SO,WR,5,12,117,9.75,0,2.4,23.4,missouri
Joshua Manning,SO,WR,5,6,58,9.67,0,1.2,11.6,missouri
Marcus Carroll,SR,RB,5,6,50,8.33,0,1.2,10.0,missouri
Nate Noel,SR,RB,5,14,45,3.21,0,2.8,9.0,missouri
Daniel Blood,SO,WR,5,6,43,7.17,0,1.2,8.6,missouri
Mekhi Miller,JR,WR,5,2,29,14.50,0,0.4,5.8,missouri
Brett Norfleet,SO,TE,4,7,27,3.86,0,1.8,6.8,missouri
Tyler Stephens,SR,TE,4,3,22,7.33,0,0.8,5.5,missouri
Jordon Harris,SO,TE,4,1,9,9.00,0,0.3,2.3,missouri
Jamal Roberts,FR,RB,5,1,4,4.00,0,0.2,0.8,missouri
Eli Heidenreich,JR,SB,5,20,449,22.45,5,4.0,89.8,navy
Brandon Chatman,JR,SB,5,8,158,19.75,2,1.6,31.6,navy
Nathan Kent,JR,WR,5,2,90,45.00,1,0.4,18.0,navy
Alex Tecza,JR,FB,5,3,30,10.00,0,0.6,6.0,navy
Cody Howard,JR,TE,3,2,28,14.00,0,0.7,9.3,navy
Jake Norris,SO,TE,4,2,25,12.50,0,0.5,6.3,navy
Thomas Scully,SR,TE,5,1,20,20.00,0,0.2,4.0,navy
Myles Slade,FR,TE,1,1,14,14.00,0,1.0,14.0,navy
Blake Horvath,JR,QB,5,1,13,13.00,0,0.2,2.6,navy
Amin Hassan,SR,SB,5,1,10,10.00,0,0.2,2.0,navy
Luke Hutchison,SO,WR,5,1,9,9.00,0,0.2,1.8,navy
Daba Fofana,SR,FB,5,1,3,3.00,0,0.2,0.6,navy
Isaiah Neyor,SR,WR,6,17,291,17.12,4,2.8,48.5,nebraska
Jahmal Banks,SR,WR,6,21,283,13.48,2,3.5,47.2,nebraska
Jaylen Lloyd,SO,WR,6,6,181,30.17,0,1.0,30.2,nebraska
"Jacory Barney, Jr.",FR,WR,6,19,149,7.84,0,3.2,24.8,nebraska
Rahmir Johnson,SR,RB,6,16,146,9.13,1,2.7,24.3,nebraska
Thomas Fidone II,JR,TE,6,14,127,9.07,0,2.3,21.2,nebraska
Emmett Johnson,SO,RB,6,8,103,12.88,0,1.3,17.2,nebraska
Carter Nelson,FR,WR,6,8,75,9.38,1,1.3,12.5,nebraska
Janiran Bonner,SO,WR,6,5,32,6.40,1,0.8,5.3,nebraska
Nate Boerkircher,JR,TE,6,1,25,25.00,0,0.2,4.2,nebraska
Luke Lindenmeyer,SO,TE,6,1,12,12.00,0,0.2,2.0,nebraska
Alex Bullock,JR,WR,6,1,12,12.00,0,0.2,2.0,nebraska
Roman Mangini,SO,WR,3,1,11,11.00,0,0.3,3.7,nebraska
Dante Dowdell,SO,RB,6,3,9,3.00,0,0.5,1.5,nebraska
Heinrich Haarberg,JR,QB,5,1,8,8.00,0,0.2,1.6,nebraska
Keelan Smith,FR,WR,1,1,4,4.00,0,1.0,4.0,nebraska
Jaden Smith,SR,WR,6,27,407,15.07,3,4.5,67.8,nevada
Cortez Braham Jr.,SR,WR,6,29,310,10.69,2,4.8,51.7,nevada
Marcus Bellon,JR,WR,6,18,233,12.94,2,3.0,38.8,nevada
Jace Henry,SR,TE,4,7,49,7.00,2,1.8,12.3,nevada
Savion Red,JR,RB,6,9,48,5.33,0,1.5,8.0,nevada
Patrick Garwo III,SR,RB,6,8,36,4.50,0,1.3,6.0,nevada
Sean Dollars,SR,RB,6,5,24,4.80,0,0.8,4.0,nevada
Marshaun Brown,FR,WR,2,1,11,11.00,0,0.5,5.5,nevada
Ashton Hayes,SO,RB,5,1,10,10.00,0,0.2,2.0,nevada
Ky Woods,SO,RB,6,3,8,2.67,0,0.5,1.3,nevada
Andrew Savaiinaea,SO,TE,6,2,8,4.00,0,0.3,1.3,nevada
Kitan Crawford,SR,S,6,1,6,6.00,0,0.2,1.0,nevada
Nathaneal Floyd,SR,WR,2,1,4,4.00,0,0.5,2.0,nevada
Luke Wysong,JR,WR,5,35,454,12.97,1,7.0,90.8,new_mexico
Ryan Davis,SR,WR,5,22,290,13.18,0,4.4,58.0,new_mexico
Caleb Medford,JR,WR,5,8,177,22.13,2,1.6,35.4,new_mexico
Nic Trujillo,FR,WR,5,9,142,15.78,0,1.8,28.4,new_mexico
Javen Jacobs,SO,RB,5,14,94,6.71,0,2.8,18.8,new_mexico
Trace Bruckler,JR,TE,5,12,78,6.50,2,2.4,15.6,new_mexico
Eli Sanders,JR,RB,5,5,48,9.60,0,1.0,9.6,new_mexico
NaQuari Rogers,JR,RB,5,2,11,5.50,1,0.4,2.2,new_mexico
Shawn Miller,SO,WR,5,1,8,8.00,0,0.2,1.6,new_mexico
Sol-Jay Maiava-Peters,JR,RB,4,2,7,3.50,0,0.5,1.8,new_mexico
TJ Pride,FR,WR,5,12,123,10.25,0,2.4,24.6,new_mexico_state
Kordell David,SR,WR,5,9,72,8.00,0,1.8,14.4,new_mexico_state
PJ Johnson III,JR,WR,5,6,72,12.00,0,1.2,14.4,new_mexico_state
Monte Watkins,JR,RB,5,2,69,34.50,1,0.4,13.8,new_mexico_state
Seth McGowan,JR,RB,5,8,64,8.00,1,1.6,12.8,new_mexico_state
Jordan Smith,SR,WR,4,3,39,13.00,0,0.8,9.8,new_mexico_state
Mike Washington,JR,RB,5,3,34,11.33,1,0.6,6.8,new_mexico_state
Jerry Lydiatt,FR,TE,4,4,22,5.50,1,1.0,5.5,new_mexico_state
Latrell Neville,JR,WR,5,4,20,5.00,0,0.8,4.0,new_mexico_state
Hunter Talley,SO,TE,3,2,15,7.50,0,0.7,5.0,new_mexico_state
Allen Ortiz,JR,WR,5,1,12,12.00,0,0.2,2.4,new_mexico_state
J.J. Jones,SR,WR,6,18,300,16.67,1,3.0,50.0,north_carolina
Bryson Nesbit,SR,TE,6,21,242,11.52,3,3.5,40.3,north_carolina
John Copenhaver,SR,TE,6,16,178,11.13,3,2.7,29.7,north_carolina
Kobe Paysour,JR,WR,6,9,166,18.44,0,1.5,27.7,north_carolina
Nate McCollum,SR,WR,5,14,151,10.79,0,2.8,30.2,north_carolina
Christian Hamilton,FR,WR,4,5,145,29.00,1,1.3,36.3,north_carolina
Omarion Hampton,JR,RB,6,16,123,7.69,0,2.7,20.5,north_carolina
Jordan Shipp,FR,WR,5,4,54,13.50,1,0.8,10.8,north_carolina
Gavin Blackwell,JR,WR,4,4,43,10.75,0,1.0,10.8,north_carolina
Caleb Hood,SR,RB,2,3,29,9.67,0,1.5,14.5,north_carolina
Alex Taylor,FR,WR,4,1,15,15.00,0,0.3,3.8,north_carolina
Chris Culliver,SO,WR,5,2,13,6.50,0,0.4,2.6,north_carolina
Javarius Green,FR,WR,5,1,12,12.00,0,0.2,2.4,north_carolina
Paul Billups II,FR,WR,6,1,10,10.00,0,0.2,1.7,north_carolina
Davion Gause,FR,RB,6,2,9,4.50,0,0.3,1.5,north_carolina
Jake Johnson,SO,TE,6,1,7,7.00,0,0.2,1.2,north_carolina
Darwin Barlow,SR,RB,1,1,5,5.00,0,1.0,5.0,north_carolina
Charleston French,SO,RB,2,1,2,2.00,0,0.5,1.0,north_carolina
Justin Joly,JR,TE,6,20,313,15.65,1,3.3,52.2,north_carolina_state
Kevin KC Concepcion,SO,WR,6,37,266,7.19,4,6.2,44.3,north_carolina_state
Noah Rogers,FR,WR,6,15,193,12.87,0,2.5,32.2,north_carolina_state
Wesley Grimes,JR,WR,6,12,141,11.75,0,2.0,23.5,north_carolina_state
Terrell Anderson,FR,WR,6,10,115,11.50,1,1.7,19.2,north_carolina_state
