name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Shane Morris,SR,QB,6,19,45,8,64,8.00,10.7,michigan
Jehu Chesson,SR,WR,13,63,0,12,63,5.25,4.8,michigan
Khalid Hill,SR,FB,13,39,0,25,39,1.56,3.0,michigan
Bobby Henderson,SR,FB,12,37,0,5,37,7.40,3.1,michigan
Kingston Davis,FR,RB,3,17,0,2,17,8.50,5.7,michigan
Kekoa Crawford,FR,WR,13,15,0,3,15,5.00,1.2,michigan
Henry Poggi,SR,FB,13,4,0,1,4,4.00,0.3,michigan
Michael Hirsch,JR,FB,3,2,0,1,2,2.00,0.7,michigan
Tru Wilson,FR,S,1,1,0,1,1,1.00,1.0,michigan
Joe Beneducci,JR,FB,2,1,0,1,1,1.00,0.5,michigan
Joe Hewlett,JR,RB,3,-1,0,2,-1,-0.50,-0.3,michigan
Ben Gedeon,SR,LB,13,-2,0,1,-2,-2.00,-0.2,michigan
Kenny Allen,SR,K,13,-11,0,1,-11,-11.00,-0.8,michigan
Tyler O'Connor,SR,QB,11,70,1970,325,2040,6.28,185.5,michigan_state
LJ Scott,SO,RB,12,994,0,184,994,5.40,82.8,michigan_state
Brian Lewerke,FR,QB,4,149,381,78,530,6.79,132.5,michigan_state
Gerald Holmes,JR,RB,12,431,0,91,431,4.74,35.9,michigan_state
Damion Terry,JR,QB,7,85,253,72,338,4.69,48.3,michigan_state
R.J. Shelton,SR,WR,12,121,59,21,180,8.57,15.0,michigan_state
Madre London,SO,RB,11,120,0,28,120,4.29,10.9,michigan_state
Donnie Corley,FR,WR,12,44,0,8,44,5.50,3.7,michigan_state
Chris Frey,JR,LB,12,25,0,1,25,25.00,2.1,michigan_state
Delton Williams,SR,RB,12,21,0,7,21,3.00,1.8,michigan_state
Nick Tompkins,SR,RB,1,16,0,3,16,5.33,16.0,michigan_state
Felton Davis III,SO,WR,12,14,0,1,14,14.00,1.2,michigan_state
Monty Madaris,SR,WR,11,12,0,1,12,12.00,1.1,michigan_state
Prescott Line,SR,FB,11,12,0,5,12,2.40,1.1,michigan_state
Colar Kuhns,SO,QB,1,0,5,1,5,5.00,5.0,michigan_state
Michael Geiger,SR,K,12,4,0,1,4,4.00,0.3,michigan_state
Darrell Stewart Jr.,FR,WR,10,3,0,2,3,1.50,0.3,michigan_state
Trishton Jackson,FR,WR,9,-1,0,1,-1,-1.00,-0.1,michigan_state
Brent Stockstill,SO,QB,10,240,3233,459,3473,7.57,347.3,middle_tennessee
I'Tavius Mathers,SR,RB,13,1561,34,233,1595,6.85,122.7,middle_tennessee
John Urzua,FR,QB,5,-48,816,139,768,5.53,153.6,middle_tennessee
Richie James,SO,WR,13,339,80,45,419,9.31,32.2,middle_tennessee
Terelle West,FR,RB,11,168,0,40,168,4.20,15.3,middle_tennessee
Dennis Andrews,SR,WR,13,60,73,14,133,9.50,10.2,middle_tennessee
Ty Lee,FR,WR,13,107,0,6,107,17.83,8.2,middle_tennessee
Ruben Garnett,FR,RB,13,53,0,22,53,2.41,4.1,middle_tennessee
Desmond Anderson,SO,WR,10,29,0,1,29,29.00,2.9,middle_tennessee
J'Vonte Herrod,SO,RB,2,25,0,7,25,3.57,12.5,middle_tennessee
Mitch Leidner,SR,QB,12,366,2169,418,2535,6.06,211.3,minnesota
Rodney Smith,SO,RB,13,1158,0,240,1158,4.83,89.1,minnesota
Shannon Brooks,SO,RB,10,650,0,138,650,4.71,65.0,minnesota
Kobe McCrary,JR,RB,12,242,0,39,242,6.21,20.2,minnesota
Conor Rhoda,JR,QB,3,-11,88,23,77,3.35,25.7,minnesota
Carlton Djam,SO,RB,1,33,0,7,33,4.71,33.0,minnesota
Rashad Still,SO,WR,10,8,0,1,8,8.00,0.8,minnesota
Drew Wolitarsky,SR,WR,13,6,0,3,6,2.00,0.5,minnesota
Chad Kelly,SR,QB,9,332,2758,409,3090,7.56,343.3,mississippi
Shea Patterson,FR,QB,3,169,880,173,1049,6.06,349.7,mississippi
Akeem Judd,SR,RB,12,826,0,164,826,5.04,68.8,mississippi
Eugene Brazley,JR,RB,12,261,0,61,261,4.28,21.8,mississippi
Jason Pellerin,FR,QB,9,90,104,51,194,3.80,21.6,mississippi
D'Vaughn Pennamon,FR,RB,9,58,0,20,58,2.90,6.4,mississippi
Van Jefferson,FR,WR,12,40,0,5,40,8.00,3.3,mississippi
Markell Pack,JR,WR,12,-4,37,2,33,16.50,2.8,mississippi
D.K. Buford,SO,RB,10,29,0,10,29,2.90,2.9,mississippi
Will Gleeson,JR,P,12,14,0,1,14,14.00,1.2,mississippi
Eric Swinney,FR,RB,2,6,0,1,6,6.00,3.0,mississippi
DaMarkus Lodge,SO,WR,11,-5,0,1,-5,-5.00,-0.5,mississippi
Nick Fitzgerald,SO,QB,13,1375,2423,556,3798,6.83,292.2,mississippi_state
Aeris Williams,SO,RB,13,720,0,137,720,5.26,55.4,mississippi_state
Damian Williams,JR,QB,5,99,272,66,371,5.62,74.2,mississippi_state
Ashton Shumpert,SR,RB,13,257,0,55,257,4.67,19.8,mississippi_state
Brandon Holloway,SR,RB,9,226,0,50,226,4.52,25.1,mississippi_state
Malik Dear,SO,WR,12,124,0,17,124,7.29,10.3,mississippi_state
Keith Mixon,FR,WR,13,106,0,25,106,4.24,8.2,mississippi_state
Fred Ross,SR,WR,13,39,26,4,65,16.25,5.0,mississippi_state
Nick Gibson,FR,RB,3,57,0,9,57,6.33,19.0,mississippi_state
Dontavian Lee,SO,RB,13,27,0,7,27,3.86,2.1,mississippi_state
Nick Tiano,FR,QB,5,0,5,1,5,5.00,1.0,mississippi_state
Logan Cooke,JR,P,10,-2,0,1,-2,-2.00,-0.2,mississippi_state
Drew Lock,SO,QB,12,123,3399,486,3522,7.25,293.5,missouri
Damarea Crockett,FR,RB,11,1062,0,153,1062,6.94,96.5,missouri
Ish Witter,JR,RB,12,750,0,162,750,4.63,62.5,missouri
Marvin Zanders,SO,QB,8,198,114,47,312,6.64,39.0,missouri
Nate Strong,SO,RB,7,137,0,32,137,4.28,19.6,missouri
Johnathon Johnson,FR,WR,12,114,0,4,114,28.50,9.5,missouri
Alex Ross,SR,RB,10,71,0,24,71,2.96,7.1,missouri
Ryan Williams,FR,RB,1,51,0,9,51,5.67,51.0,missouri
Dimetrios Mason,FR,WR,12,29,0,2,29,14.50,2.4,missouri
Josh Augusta,SR,DL,12,15,0,10,15,1.50,1.3,missouri
Anthony Sherrils,JR,DB,12,14,0,1,14,14.00,1.2,missouri
Corey Fatony,SO,P,12,0,11,1,11,11.00,0.9,missouri
Eric Laurent,SR,WR,12,-10,21,2,11,5.50,0.9,missouri
Richaud Floyd,FR,WR,9,5,0,1,5,5.00,0.6,missouri
Will Worth,SR,QB,12,1198,1397,381,2595,6.81,216.3,navy
Zach Abey,SO,QB,5,384,352,105,736,7.01,147.2,navy
Chris High,JR,FB,11,546,0,85,546,6.42,49.6,navy
Dishan Romine,SR,SB,14,463,0,48,463,9.65,33.1,navy
Shawn White,SR,FB,14,450,0,79,450,5.70,32.1,navy
Toneo Gulley,SR,SB,12,427,0,43,427,9.93,35.6,navy
Darryl Bonner,JR,SB,11,227,0,29,227,7.83,20.6,navy
Calvin Cass Jr.,SR,SB,13,169,0,31,169,5.45,13.0,navy
Tago Smith,SR,QB,1,97,45,11,142,12.91,142.0,navy
Myles Swain,SR,FB,7,121,0,22,121,5.50,17.3,navy
Malcolm Perry,FR,QB,3,73,0,9,73,8.11,24.3,navy
Tre Walker,SO,SB,13,71,0,14,71,5.07,5.5,navy
Jahmaal Daniel,JR,SB,4,59,0,5,59,11.80,14.8,navy
Josh Brown,JR,SB,8,33,0,4,33,8.25,4.1,navy
Anthony Gargiulo,SO,FB,3,29,0,9,29,3.22,9.7,navy
Jamir Tillman,SR,WR,14,14,0,2,14,7.00,1.0,navy
Kendrick Mouton,SR,SB,6,11,0,2,11,5.50,1.8,navy
Joshua Walker,JR,SB,4,5,0,3,5,1.67,1.3,navy
Tommy Armstrong Jr.,SR,QB,11,512,2180,407,2692,6.61,244.7,nebraska
Terrell Newby,SR,RB,13,879,0,190,879,4.63,67.6,nebraska
Ryker Fyfe,SR,QB,8,-28,558,115,530,4.61,66.3,nebraska
Devine Ozigbo,SO,RB,10,412,0,97,412,4.25,41.2,nebraska
Tre Bryant,FR,RB,12,172,0,43,172,4.00,14.3,nebraska
Mikale Wilbon,SO,RB,10,89,0,15,89,5.93,8.9,nebraska
Alonzo Moore,SR,WR,11,58,0,4,58,14.50,5.3,nebraska
Brandon Reilly,SR,WR,10,46,0,8,46,5.75,4.6,nebraska
Cethan Carter,SR,TE,10,34,0,3,34,11.33,3.4,nebraska
De'Mornay Pierson-El,JR,WR,13,34,0,14,34,2.43,2.6,nebraska
Jordan Westerkamp,SR,WR,10,18,0,3,18,6.00,1.8,nebraska
Zack Darlington,SO,WR,12,0,14,6,14,2.33,1.2,nebraska
Caleb Lightbourn,FR,P,12,4,0,1,4,4.00,0.3,nebraska
Luke McNitt,JR,FB,13,4,0,2,4,2.00,0.3,nebraska
Stanley Morgan Jr.,SO,WR,13,0,0,1,0,0.00,0.0,nebraska
Ty Gangi,SO,QB,10,217,1301,221,1518,6.87,151.8,nevada
James Butler,JR,RB,12,1336,0,260,1336,5.14,111.3,nevada
Tyler Stewart,SR,QB,8,95,1161,227,1256,5.53,157.0,nevada
Jaxson Kincaide,FR,RB,12,334,0,78,334,4.28,27.8,nevada
Andrew Celis,SO,WR,12,9,36,5,45,9.00,3.8,nevada
Ahki Muhammad,SO,WR,10,39,0,6,39,6.50,3.9,nevada
Akeel Lynch,SR,RB,4,29,0,8,29,3.63,7.3,nevada
Blake Wright,SO,RB,10,26,0,7,26,3.71,2.6,nevada
Kelton Moore,FR,RB,11,10,0,2,10,5.00,0.9,nevada
Asauni Rufus,SO,DB,12,4,0,4,4,1.00,0.3,nevada
Lamar Jordan,JR,QB,12,739,681,189,1420,7.51,118.3,new_mexico
Teriyon Gipson,SR,RB,11,1269,0,145,1269,8.75,115.4,new_mexico
Tyrone Owens,SO,RB,12,1097,0,137,1097,8.01,91.4,new_mexico
Austin Apodaca,SR,QB,10,181,654,129,835,6.47,83.5,new_mexico
Richard McQuarley,JR,RB,13,656,0,143,656,4.59,50.5,new_mexico
Daryl Chestnut,JR,RB,13,255,0,57,255,4.47,19.6,new_mexico
Diquon Woodhouse,SO,RB,12,232,0,27,232,8.59,19.3,new_mexico
JaJuan Lawson,SO,QB,4,67,54,17,121,7.12,30.3,new_mexico
Javohn Jones,FR,RB,4,37,0,6,37,6.17,9.3,new_mexico
Dameon Gamblin,SR,WR,13,20,0,6,20,3.33,1.5,new_mexico
Q' Drennan,FR,WR,13,10,0,1,10,10.00,0.8,new_mexico
Emmanuel Harris,JR,WR,13,1,0,1,1,1.00,0.1,new_mexico
Tyler Rogers,SR,QB,11,333,2603,528,2936,5.56,266.9,new_mexico_state
Larry Rose III,JR,RB,9,865,0,159,865,5.44,96.1,new_mexico_state
Xavier Hall,SR,RB,12,396,0,80,396,4.95,33.0,new_mexico_state
Conner Cramer,JR,QB,8,184,188,61,372,6.10,46.5,new_mexico_state
Jason Huntley,FR,RB,11,167,0,40,167,4.18,15.2,new_mexico_state
Nick Jeanty,SO,QB,4,-1,108,20,107,5.35,26.8,new_mexico_state
Gamar Girdy,FR,WR,12,64,0,10,64,6.40,5.3,new_mexico_state
Tyrian Taylor,SR,WR,12,5,31,2,36,18.00,3.0,new_mexico_state
Royce Caldwell,SO,WR,7,35,0,7,35,5.00,5.0,new_mexico_state
Johnathan Boone,SO,WR,12,0,9,1,9,9.00,0.8,new_mexico_state
Tre Wilcoxen,JR,LB,7,-1,0,1,-1,-1.00,-0.1,new_mexico_state
King Burke,JR,RB,4,-1,0,1,-1,-1.00,-0.3,new_mexico_state
Mitch Trubisky,JR,QB,13,308,3748,540,4056,7.51,312.0,north_carolina
Elijah Hood,JR,TB,11,858,0,145,858,5.92,78.0,north_carolina
T.J. Logan,SR,TB,13,650,0,120,650,5.42,50.0,north_carolina
Nathan Elliott,FR,QB,4,2,55,10,57,5.70,14.3,north_carolina
Khris Francis,SR,TB,13,49,0,15,49,3.27,3.8,north_carolina
Jordon Brown,FR,RB,5,45,0,20,45,2.25,9.0,north_carolina
Ryan Switzer,SR,WR,13,14,0,4,14,3.50,1.1,north_carolina
Austin Proehl,JR,WR,13,0,8,1,8,8.00,0.6,north_carolina
Anthony Ratliff-Williams,FR,WR,13,-10,0,2,-10,-5.00,-0.8,north_carolina
Tom Sheldon,FR,P,13,-18,0,1,-18,-18.00,-1.4,north_carolina
Ryan Finley,SO,QB,13,94,3055,476,3149,6.62,242.2,north_carolina_state
Matthew Dayes,SR,RB,13,1166,0,249,1166,4.68,89.7,north_carolina_state
Jalan McClendon,SO,QB,10,145,176,65,321,4.94,32.1,north_carolina_state
Jaylen Samuels,JR,TE,13,189,59,34,248,7.29,19.1,north_carolina_state
Reggie Gallaspy II,SO,RB,12,234,0,49,234,4.78,19.5,north_carolina_state
Dakwa Nichols,JR,RB,11,98,0,19,98,5.16,8.9,north_carolina_state
Gavin Locklear,JR,WR,11,0,66,3,66,22.00,6.0,north_carolina_state
Johnny Frasier,FR,RB,5,64,0,18,64,3.56,12.8,north_carolina_state
Nyheim Hines,SO,RB,12,44,0,13,44,3.38,3.7,north_carolina_state
Jakobi Meyers,FR,QB,13,6,27,4,33,8.25,2.5,north_carolina_state
Brady Bodine,SO,RB,12,14,0,3,14,4.67,1.2,north_carolina_state
Stephen Louis,SO,WR,13,3,0,1,3,3.00,0.2,north_carolina_state
Maurice Trowell,SO,WR,11,2,0,1,2,2.00,0.2,north_carolina_state
A.J. Cole III,SO,P,13,1,0,1,1,1.00,0.1,north_carolina_state
Mason Fine,FR,QB,10,118,1572,355,1690,4.76,169.0,north_texas
Alec Morris,SR,QB,6,-12,1126,202,1114,5.51,185.7,north_texas
Jeffery Wilson,JR,RB,11,936,0,169,936,5.54,85.1,north_texas
Willy Ivery,JR,RB,11,489,0,90,489,5.43,44.5,north_texas
Andrew Tucker,JR,RB,11,153,0,20,153,7.65,13.9,north_texas
Anthony Wyche,SO,RB,7,67,0,21,67,3.19,9.6,north_texas
Eric Keena,SR,P,13,27,10,3,37,12.33,2.8,north_texas
Sam Rice,SR,OL,13,3,0,1,3,3.00,0.2,north_texas
Quinn Shanbour,JR,QB,1,0,0,2,0,0.00,0.0,north_texas
Tyler Wilson,FR,WR,12,-5,0,3,-5,-1.67,-0.4,north_texas
Anthony Maddie,SR,QB,7,558,1213,257,1771,6.89,253.0,northern_illinois
Joel Bouagnon,SR,TB,12,885,0,182,885,4.86,73.8,northern_illinois
Ryan Graham,SO,QB,9,187,680,171,867,5.07,96.3,northern_illinois
Jordan Huff,JR,TB,12,703,0,111,703,6.33,58.6,northern_illinois
Daniel Santacaterina,FR,QB,3,107,361,64,468,7.31,156.0,northern_illinois
Drew Hare,SR,QB,3,-19,425,75,406,5.41,135.3,northern_illinois
Kenny Golladay,SR,WR,12,192,0,20,192,9.60,16.0,northern_illinois
Aregeros Turner,SR,WR,12,167,0,25,167,6.68,13.9,northern_illinois
Tommy Mister,SO,TB,12,49,0,9,49,5.44,4.1,northern_illinois
Christian Blake,JR,WR,12,31,9,11,40,3.64,3.3,northern_illinois
D.J. Brown,SO,WR,12,31,0,6,31,5.17,2.6,northern_illinois
Ezra Saffold,JR,WR,10,18,0,4,18,4.50,1.8,northern_illinois
Clayton Glasper,SR,WR,12,7,0,2,7,3.50,0.6,northern_illinois
Spencer Tears,FR,WR,10,0,0,1,0,0.00,0.0,northern_illinois
Christian Hagan,JR,K,12,-9,0,1,-9,-9.00,-0.8,northern_illinois
Clayton Thorson,SO,QB,13,98,3182,575,3280,5.70,252.3,northwestern
Justin Jackson,JR,RB,13,1524,0,298,1524,5.11,117.2,northwestern
John Moten IV,FR,RB,13,340,0,57,340,5.96,26.2,northwestern
Solomon Vault,JR,WR,13,26,0,11,26,2.36,2.0,northwestern
Auston Anderson,SO,RB,4,22,0,7,22,3.14,5.5,northwestern
Warren Long,SR,RB,1,9,0,1,9,9.00,9.0,northwestern
Matt Alviti,JR,QB,4,3,2,5,5,1.00,1.3,northwestern
Jack Mitchell,SR,K,13,0,2,1,2,2.00,0.2,northwestern
Matt Micucci,SR,PK,11,0,0,1,0,0.00,0.0,northwestern
Andrew Scanlan,SR,WR,13,0,0,1,0,0.00,0.0,northwestern
Corey Acker,JR,RB,8,-2,0,4,-2,-0.50,-0.3,northwestern
Tom Hruby,SR,LB,1,-2,0,3,-2,-0.67,-2.0,northwestern
Jelani Roberts,SO,WR,9,-4,0,3,-4,-1.33,-0.4,northwestern
DeShone Kizer,JR,QB,12,472,2925,490,3397,6.93,283.1,notre_dame
Josh Adams,SO,RB,12,933,0,158,933,5.91,77.8,notre_dame
Tarean Folston,SR,RB,10,334,0,77,334,4.34,33.4,notre_dame
Dexter Williams,SO,RB,12,200,0,39,200,5.13,16.7,notre_dame
Malik Zaire,SR,QB,8,34,122,43,156,3.63,19.5,notre_dame
C.J. Sanders,SO,WR,12,22,0,4,22,5.50,1.8,notre_dame
Chase Claypool,FR,WR,12,9,0,1,9,9.00,0.8,notre_dame
Josh Anderson,SR,RB,2,4,0,1,4,4.00,2.0,notre_dame
Chris Finke,SO,WR,10,0,4,2,4,2.00,0.4,notre_dame
Torii Hunter Jr.,SR,WR,9,0,0,1,0,0.00,0.0,notre_dame
Greg Windham,SR,QB,11,406,1895,392,2301,5.87,209.2,ohio
Quinton Maxwell,FR,QB,10,193,1247,230,1440,6.26,144.0,ohio
Dorian Brown,JR,RB,13,825,0,158,825,5.22,63.5,ohio
Maleek Irons,SO,RB,9,439,0,95,439,4.62,48.8,ohio
Bo Hardy,SR,S,14,226,0,49,226,4.61,16.1,ohio
Papi White,SO,RB,12,206,0,47,206,4.38,17.2,ohio
A.J. Ouellette,JR,RB,1,45,0,3,45,15.00,45.0,ohio
Vinny Emanuele,FR,RB,2,32,0,11,32,2.91,16.0,ohio
DL Knock,FR,WR,7,10,0,5,10,2.00,1.4,ohio
Sebastian Smith,SR,WR,13,5,0,1,5,5.00,0.4,ohio
Kyle Belack,FR,WR,13,4,0,1,4,4.00,0.3,ohio
J.T. Barrett,JR,QB,13,845,2555,584,3400,5.82,261.5,ohio_state
Mike Weber,FR,RB,13,1096,0,182,1096,6.02,84.3,ohio_state
Curtis Samuel,JR,HB,13,771,0,97,771,7.95,59.3,ohio_state
Joe Burrow,FR,QB,6,58,226,40,284,7.10,47.3,ohio_state
Demario McCall,FR,RB,6,270,0,49,270,5.51,45.0,ohio_state
Dontre Wilson,SR,WR,12,78,0,16,78,4.88,6.5,ohio_state
Parris Campbell,SO,WR,13,54,0,4,54,13.50,4.2,ohio_state
Antonio Williams,FR,RB,1,28,0,6,28,4.67,28.0,ohio_state
Johnnie Dixon,SO,WR,7,5,0,1,5,5.00,0.7,ohio_state
Cameron Johnston,SR,P,13,3,0,1,3,3.00,0.2,ohio_state
Baker Mayfield,JR,QB,13,177,3965,436,4142,9.50,318.6,oklahoma
Joe Mixon,SO,RB,12,1274,26,188,1300,6.91,108.3,oklahoma
Samaje Perine,JR,RB,10,1060,0,196,1060,5.41,106.0,oklahoma
Abdul Adams,FR,RB,7,283,0,53,283,5.34,40.4,oklahoma
Austin Kendall,FR,QB,2,8,143,28,151,5.39,75.5,oklahoma
Dimitri Flowers,JR,FB,13,115,0,22,115,5.23,8.8,oklahoma
Dede Westbrook,SR,WR,13,101,0,12,101,8.42,7.8,oklahoma
Jarvis Baxter,SR,WR,9,44,0,2,44,22.00,4.9,oklahoma
Devin Montgomery,FR,RB,1,16,0,5,16,3.20,16.0,oklahoma
Jordan Smallwood,JR,WR,13,9,0,1,9,9.00,0.7,oklahoma
Mykel Jones,FR,WR,11,7,0,1,7,7.00,0.6,oklahoma
Najee Bissoon,JR,RB,2,4,0,1,4,4.00,2.0,oklahoma
Daniel Brooks,SR,RB,2,0,0,2,0,0.00,0.0,oklahoma
Mason Rudolph,JR,QB,13,61,4091,531,4152,7.82,319.4,oklahoma_state
Justice Hill,FR,RB,13,1142,0,206,1142,5.54,87.8,oklahoma_state
Chris Carson,SR,RB,9,559,24,84,583,6.94,64.8,oklahoma_state
Rennie Childs,SR,RB,12,237,0,52,237,4.56,19.8,oklahoma_state
Barry J. Sanders,SR,RB,13,93,0,28,93,3.32,7.2,oklahoma_state
Taylor Cornelius,SO,QB,2,28,64,15,92,6.13,46.0,oklahoma_state
Jeff Carr,SO,RB,7,83,0,12,83,6.92,11.9,oklahoma_state
James Washington,JR,WR,13,28,0,4,28,7.00,2.2,oklahoma_state
John Kolar,FR,QB,1,18,8,4,26,6.50,26.0,oklahoma_state
Austin Hays,SR,WR,13,0,22,1,22,22.00,1.7,oklahoma_state
Jalen McCleskey,SO,WR,13,9,0,4,9,2.25,0.7,oklahoma_state
Jhajuan Seales,SR,WR,13,3,0,1,3,3.00,0.2,oklahoma_state
Dillon Stoner,FR,WR,4,0,2,2,2,1.00,0.5,oklahoma_state
Keegan Metcalf,SR,FB,13,0,0,1,0,0.00,0.0,oklahoma_state
David Washington,SR,QB,13,207,2836,407,3043,7.48,234.1,old_dominion
Ray Lawry,JR,RB,12,1255,0,200,1255,6.28,104.6,old_dominion
Jeremy Cox,SO,RB,12,732,0,129,732,5.67,61.0,old_dominion
Zach Pascal,SR,WR,13,145,0,23,145,6.30,11.2,old_dominion
Blake LaRussa,FR,QB,10,-14,140,30,126,4.20,12.6,old_dominion
Gemonta Jackson,FR,RB,6,103,0,22,103,4.68,17.2,old_dominion
Josh Marriner,JR,RB,13,84,0,23,84,3.65,6.5,old_dominion
Shuler Bentley,SO,QB,2,0,66,10,66,6.60,33.0,old_dominion
Brandon Simmons,JR,RB,7,45,0,11,45,4.09,6.4,old_dominion
Bailey Cate,FR,P,13,7,0,2,7,3.50,0.5,old_dominion
Justin Cooper,SO,RB,9,6,0,2,6,3.00,0.7,old_dominion
Isaiah Harper,SO,WR,13,2,0,2,2,1.00,0.2,old_dominion
Kesean Strong,SO,WR,12,-1,0,3,-1,-0.33,-0.1,old_dominion
Justin Herbert,FR,QB,9,161,1936,313,2097,6.70,233.0,oregon
Dakota Prukop,,QB,6,171,1214,197,1385,7.03,230.8,oregon
Royce Freeman,JR,RB,11,945,0,168,945,5.63,85.9,oregon
Tony Brooks-James,SO,RB,12,771,0,101,771,7.63,64.3,oregon
Kani Benoit,JR,RB,10,300,0,51,300,5.88,30.0,oregon
Taj Griffin,SO,RB,8,183,0,37,183,4.95,22.9,oregon
Jarret LaCoste,SR,RB,2,57,0,11,57,5.18,28.5,oregon
Charles Nelson,JR,WR,12,37,0,4,37,9.25,3.1,oregon
Jalen Brown,SO,WR,12,0,33,1,33,33.00,2.8,oregon
Danny Mattingly,JR,LB,12,29,0,1,29,29.00,2.4,oregon
Khalil Oliver,SO,DB,12,16,0,1,16,16.00,1.3,oregon
Casey Eugenio,SO,WR,2,15,0,1,15,15.00,7.5,oregon
Dwayne Stanford,SR,WR,5,14,0,0,14,-,2.8,oregon
Devon Allen,JR,WR,3,13,0,3,13,4.33,4.3,oregon
Darren Carrington II,JR,WR,12,6,0,1,6,6.00,0.5,oregon
Brady Aiello,FR,OL,12,2,0,0,2,-,0.2,oregon
Marcus McMaryion,SO,QB,8,75,1286,199,1361,6.84,170.1,oregon_state
Ryan Nall,SO,RB,11,951,0,147,951,6.47,86.5,oregon_state
Darell Garretson,JR,QB,6,174,617,187,791,4.23,131.8,oregon_state
Artavis Pierce,FR,RB,11,523,0,98,523,5.34,47.5,oregon_state
Victor Bolden Jr.,SR,WR,12,329,0,28,329,11.75,27.4,oregon_state
Conor Blount,FR,QB,4,4,183,49,187,3.82,46.8,oregon_state
Tim Cook,SR,RB,12,137,0,30,137,4.57,11.4,oregon_state
Paul Lucas,SO,WR,12,113,0,33,113,3.42,9.4,oregon_state
Seth Collins,SO,WR,10,30,0,17,30,1.76,3.0,oregon_state
Timmy Hernandez,SO,WR,12,8,0,1,8,8.00,0.7,oregon_state
Trevon Bradford,FR,WR,8,4,0,1,4,4.00,0.5,oregon_state
Trace McSorley,SO,QB,14,365,3614,533,3979,7.47,284.2,penn_state
Saquon Barkley,SO,RB,14,1496,0,272,1496,5.50,106.9,penn_state
Tommy Stevens,FR,QB,7,198,36,24,234,9.75,33.4,penn_state
Miles Sanders,FR,RB,13,184,0,25,184,7.36,14.2,penn_state
Andre Robinson,FR,RB,12,141,0,29,141,4.86,11.8,penn_state
Mark Allen,SO,RB,13,115,0,29,115,3.97,8.8,penn_state
Chris Godwin,JR,WR,14,13,0,1,13,13.00,0.9,penn_state
Irvine Paye,JR,RB,1,7,0,1,7,7.00,7.0,penn_state
DaeSean Hamilton,JR,WR,14,-12,0,1,-12,-12.00,-0.9,penn_state
Nathan Peterman,SR,QB,13,286,2855,378,3141,8.31,241.6,pittsburgh
James Conner,JR,RB,13,1092,0,216,1092,5.06,84.0,pittsburgh
Quadree Henderson,SO,WR,13,631,0,60,631,10.52,48.5,pittsburgh
Chawntez Moss,FR,RB,10,227,0,42,227,5.40,22.7,pittsburgh
Darrin Hall,SO,RB,12,160,0,36,160,4.44,13.3,pittsburgh
Qadree Ollison,SO,RB,13,127,0,33,127,3.85,9.8,pittsburgh
Maurice Ffrench,FR,WR,8,122,0,12,122,10.17,15.3,pittsburgh
Jordan Whitehead,SO,DB,9,98,0,9,98,10.89,10.9,pittsburgh
George Aston,SO,FB,12,75,0,22,75,3.41,6.3,pittsburgh
Tre Tipton,FR,WR,9,61,11,12,72,6.00,8.0,pittsburgh
Ben DiNucci,FR,QB,2,18,16,11,34,3.09,17.0,pittsburgh
Rafael Araujo-Lopes,SO,WR,13,32,0,6,32,5.33,2.5,pittsburgh
Brian O'Neill,SO,OL,13,29,0,4,29,7.25,2.2,pittsburgh
Manny Stocker,SR,QB,6,9,0,2,9,4.50,1.5,pittsburgh
Dontez Ford,SR,WR,8,8,0,3,8,2.67,1.0,pittsburgh
Ryan Winslow,JR,P,13,0,0,2,0,0.00,0.0,pittsburgh
David Blough,SO,QB,12,13,3352,597,3365,5.64,280.4,purdue
Markell Jones,SO,RB,11,616,0,154,616,4.00,56.0,purdue
Brian Lankford-Johnson,FR,RB,12,314,0,48,314,6.54,26.2,purdue
Elijah Sindelar,FR,QB,5,9,165,36,174,4.83,34.8,purdue
Richie Worship,FR,RB,8,133,0,35,133,3.80,16.6,purdue
Bilal Marshall,SR,WR,12,14,22,15,36,2.40,3.0,purdue
Tario Fuller,FR,RB,10,30,0,10,30,3.00,3.0,purdue
David Yancey,JR,RB,9,26,0,7,26,3.71,2.9,purdue
Cameron Posey,SR,WR,12,10,0,3,10,3.33,0.8,purdue
Malik Kimbrough,JR,WR,11,1,0,4,1,0.25,0.1,purdue
Jack Wegher,FR,RB,6,-5,0,4,-5,-1.25,-0.8,purdue
Tyler Stehling,SR,QB,11,309,2049,417,2358,5.65,214.4,rice
Samuel Stewart,SO,RB,8,479,0,76,479,6.30,59.9,rice
Darik Dillard,SR,RB,11,452,0,95,452,4.76,41.1,rice
Jackson Tyner,FR,QB,5,44,318,87,362,4.16,72.4,rice
Austin Walter,SO,RB,12,343,0,68,343,5.04,28.6,rice
Jowan Davis,SR,RB,11,299,0,71,299,4.21,27.2,rice
Nate German,JR,QB,12,51,68,22,119,5.41,9.9,rice
J.T. Granato,FR,QB,5,-6,96,26,90,3.46,18.0,rice
Emmanuel Esukpa,FR,RB,10,56,0,17,56,3.29,5.6,rice
Kylen Granson,FR,WR,8,41,0,4,41,10.25,5.1,rice
James Mayden,JR,WR,9,0,27,1,27,27.00,3.0,rice
Temi Alaka,JR,WR,12,0,24,1,24,24.00,2.0,rice
