name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Taylor Powell,SR,QB,9,-98,2111,313,2013,6.43,223.7,eastern_michigan
Samson Evans,SR,RB,12,1166,3,250,1169,4.68,97.4,eastern_michigan
Austin Smith,SO,QB,9,255,774,180,1029,5.72,114.3,eastern_michigan
Jaylon Jackson,JR,RB,13,408,0,90,408,4.53,31.4,eastern_michigan
Darius Boone Jr.,JR,RB,10,92,0,26,92,3.54,9.2,eastern_michigan
Dylan Drummond,SR,WR,10,0,23,1,23,23.00,2.3,eastern_michigan
Tanner Knue,SR,WR,12,16,0,2,16,8.00,1.3,eastern_michigan
Bryson Moss,SO,RB,4,13,0,5,13,2.60,3.3,eastern_michigan
Cam’Ron McCoy,FR,QB,2,9,0,3,9,3.00,4.5,eastern_michigan
Sebastian Toland,SR,RB,6,6,0,1,6,6.00,1.0,eastern_michigan
Hassan Beydoun,SR,WR,13,4,0,4,4,1.00,0.3,eastern_michigan
Elijah Jackson-Anderson,FR,RB,4,1,0,1,1,1.00,0.3,eastern_michigan
Mitchell Tomasek,SO,P,13,0,0,1,0,0.00,0.0,eastern_michigan
Zach Westmoreland,SO,WR,4,0,0,1,0,0.00,0.0,eastern_michigan
Michael Foor,JR,RB,1,0,0,1,0,0.00,0.0,eastern_michigan
Anthony Richardson,SO,QB,12,654,2549,430,3203,7.45,266.9,florida
Montrell Johnson Jr.,SO,RB,13,841,0,156,841,5.39,64.7,florida
Trevor Etienne,FR,RB,13,719,0,118,719,6.09,55.3,florida
Jack Miller III,FR,QB,1,13,180,35,193,5.51,193.0,florida
Nay'Quan Wright,SO,RB,7,190,0,47,190,4.04,27.1,florida
Jalen Kitna,FR,QB,4,6,181,15,187,12.47,46.8,florida
Ricky Pearsall,JR,WR,13,113,0,8,113,14.13,8.7,florida
Lorenzo Lingard,JR,RB,10,75,0,10,75,7.50,7.5,florida
Eddie Battle,SR,RB,1,32,0,2,32,16.00,32.0,florida
Carlson Joseph,FR,RB,1,5,0,2,5,2.50,5.0,florida
Jeremy Crawshaw,SO,P,13,-10,0,1,-10,-10.00,-0.8,florida
N'Kosi Perry,SR,QB,12,258,2711,462,2969,6.43,247.4,florida_atlantic
Larry McCammon III,JR,RB,12,998,0,193,998,5.17,83.2,florida_atlantic
Zuberi Mobley,FR,RB,12,540,0,102,540,5.29,45.0,florida_atlantic
Johnny Ford,JR,RB,8,135,0,41,135,3.29,16.9,florida_atlantic
LaJohntay Wester,SO,WR,12,106,0,15,106,7.07,8.8,florida_atlantic
Marvin Scott III,SO,RB,3,80,0,18,80,4.44,26.7,florida_atlantic
"Willie Taggart, Jr.",SO,QB,11,56,14,19,70,3.68,6.4,florida_atlantic
Javion Posey,SO,WR,12,19,0,4,19,4.75,1.6,florida_atlantic
Robert Armes,JR,RB,1,16,0,2,16,8.00,16.0,florida_atlantic
"Kelvin Dean, Jr.",SO,RB,5,7,0,4,7,1.75,1.4,florida_atlantic
Tony Johnson,FR,WR,12,6,0,1,6,6.00,0.5,florida_atlantic
Je'Quan Burton,JR,WR,11,2,0,1,2,2.00,0.2,florida_atlantic
Grayson James,SO,QB,11,223,1969,437,2192,5.02,199.3,florida_international
Haden Carlson,FR,QB,8,34,553,107,587,5.49,73.4,florida_international
Lexington Joseph,JR,RB,12,536,0,108,536,4.96,44.7,florida_international
EJ Wilson Jr.,SO,RB,12,288,0,79,288,3.65,24.0,florida_international
Gunnar Holmberg,SR,QB,3,17,103,27,120,4.44,40.0,florida_international
Kejon Owens,FR,RB,7,83,0,26,83,3.19,11.9,florida_international
Antonio Patterson,FR,RB,2,40,0,9,40,4.44,20.0,florida_international
Kris Mitchell,SO,WR,12,20,0,4,20,5.00,1.7,florida_international
Dean Patterson,FR,WR,12,15,0,3,15,5.00,1.3,florida_international
Ross Fournet,FR,WR,12,9,0,1,9,9.00,0.8,florida_international
Tyrese Chambers,SR,WR,10,8,0,1,8,8.00,0.8,florida_international
Jalen Bracey,JR,WR,12,0,0,8,0,0.00,0.0,florida_international
Daton Montiel,SO,K,12,-1,0,1,-1,-1.00,-0.1,florida_international
Deandre Jackson,SR,WR,4,-2,0,1,-2,-2.00,-0.5,florida_international
Jordan Travis,JR,QB,13,417,3214,435,3631,8.35,279.3,florida_state
Trey Benson,SO,RB,13,990,0,154,990,6.43,76.2,florida_state
Treshaun Ward,SO,RB,10,628,0,95,628,6.61,62.8,florida_state
Lawrance Toafili,SO,RB,13,457,0,93,457,4.91,35.2,florida_state
Tate Rodemaker,SO,QB,7,14,254,41,268,6.54,38.3,florida_state
Rodney Hill,FR,RB,4,144,0,27,144,5.33,36.0,florida_state
CJ Campbell,FR,RB,6,64,0,18,64,3.56,10.7,florida_state
Mycah Pittman,JR,WR,13,35,0,7,35,5.00,2.7,florida_state
AJ Duffy,FR,QB,3,5,26,8,31,3.88,10.3,florida_state
Deuce Spann,SO,WR,12,28,0,5,28,5.60,2.3,florida_state
Gino English,SO,QB,1,-5,16,3,11,3.67,11.0,florida_state
Ja’Khi Douglas,SO,WR,7,8,0,1,8,8.00,1.1,florida_state
Malik McClain,SO,WR,13,6,0,1,6,6.00,0.5,florida_state
Wyatt Rector,JR,TE,13,4,2,3,6,2.00,0.5,florida_state
DJ Lundy,SO,LB,13,2,0,3,2,0.67,0.2,florida_state
Darion Williamson,SO,WR,5,-2,0,2,-2,-1.00,-0.4,florida_state
Jake Haener,SR,QB,10,-123,2896,396,2773,7.00,277.3,fresno_state
Jordan Mims,SR,RB,14,1370,0,261,1370,5.25,97.9,fresno_state
Logan Fife,SO,QB,10,35,892,152,927,6.10,92.7,fresno_state
Malik Sherrod,SO,RB,14,428,0,80,428,5.35,30.6,fresno_state
Elijah Gilliam,SO,RB,12,101,0,17,101,5.94,8.4,fresno_state
Nikko Remigio,SR,WR,14,42,0,6,42,7.00,3.0,fresno_state
Jalen Moreno-Cropper,SR,WR,14,19,0,7,19,2.71,1.4,fresno_state
Jake Boust,JR,TE,14,3,0,1,3,3.00,0.2,fresno_state
Mac Dalena,JR,WR,14,1,0,1,1,1.00,0.1,fresno_state
Jaylen Henderson,FR,QB,2,-2,0,2,-2,-1.00,-1.0,fresno_state
Ty Jones,SR,WR,13,-3,0,1,-3,-3.00,-0.2,fresno_state
Stetson Bennett,SR,QB,15,205,4127,511,4332,8.48,288.8,georgia
Kenny McIntosh,SR,RB,15,829,0,150,829,5.53,55.3,georgia
Daijun Edwards,JR,RB,15,769,0,140,769,5.49,51.3,georgia
Kendall Milton,JR,RB,13,592,0,85,592,6.96,45.5,georgia
Carson Beck,SO,QB,7,43,310,42,353,8.40,50.4,georgia
Branson Robinson,FR,RB,12,330,0,68,330,4.85,27.5,georgia
Ladd McConkey,SO,WR,15,134,0,7,134,19.14,8.9,georgia
Brock Bowers,SO,TE,15,109,0,9,109,12.11,7.3,georgia
Sevaughn Clark,JR,RB,3,44,0,7,44,6.29,14.7,georgia
Cash Jones,FR,RB,11,44,0,2,44,22.00,4.0,georgia
De’Nylon Morrissette,FR,WR,10,8,0,1,8,8.00,0.8,georgia
Brock Vandagriff,FR,QB,3,7,0,3,7,2.33,2.3,georgia
Kearis Jackson,SR,WR,15,-5,0,1,-5,-5.00,-0.3,georgia
Kyle Vantrease,SR,QB,13,34,4253,637,4287,6.73,329.8,georgia_southern
Jalen White,JR,RB,11,914,0,162,914,5.64,83.1,georgia_southern
Gerald Green,JR,RB,11,483,0,89,483,5.43,43.9,georgia_southern
OJ Arnold,FR,RB,13,257,32,47,289,6.15,22.2,georgia_southern
AJ Brown,JR,RB,8,67,0,15,67,4.47,8.4,georgia_southern
Terron Dixon II,JR,RB,2,11,0,3,11,3.67,5.5,georgia_southern
Derwin Burgess Jr.,SO,WR,10,10,0,2,10,5.00,1.0,georgia_southern
Tyler Jordan,JR,RB,13,7,0,7,7,1.00,0.5,georgia_southern
Darius Lewis,JR,WR,9,6,0,1,6,6.00,0.7,georgia_southern
Connor Cigelske,SO,QB,2,2,1,5,3,0.60,1.5,georgia_southern
Dalen Cobb,FR,WR,6,0,3,2,3,1.50,0.5,georgia_southern
Jjay Mcafee,SR,TE,11,3,0,1,3,3.00,0.3,georgia_southern
Alex Raynor,JR,K,13,3,0,1,3,3.00,0.2,georgia_southern
Marc Stampley II,FR,DB,13,3,0,1,3,3.00,0.2,georgia_southern
Khaleb Hood,SR,WR,13,3,0,2,3,1.50,0.2,georgia_southern
Amare Jones,SR,WR,8,-2,0,1,-2,-2.00,-0.3,georgia_southern
Anthony Beck II,SR,P,13,-9,0,1,-9,-9.00,-0.7,georgia_southern
Darren Grainger,SR,QB,12,742,2443,461,3185,6.91,265.4,georgia_state
Tucker Gregg,SR,RB,12,705,0,172,705,4.10,58.8,georgia_state
Marcus Carroll,JR,RB,12,622,0,127,622,4.90,51.8,georgia_state
Jamyest Williams,SR,RB,8,447,0,85,447,5.26,55.9,georgia_state
Antoine Lane,SR,RB,11,53,0,11,53,4.82,4.8,georgia_state
Mikele Colasurdo,SO,QB,3,13,0,1,13,13.00,4.3,georgia_state
Robert Lewis,SO,WR,8,8,0,1,8,8.00,1.0,georgia_state
KZ Adams,FR,RB,4,5,0,2,5,2.50,1.3,georgia_state
Jamari Thrash,JR,WR,12,5,0,2,5,2.50,0.4,georgia_state
LaMarcus Brand,SO,WR,7,0,0,1,0,0.00,0.0,georgia_state
Jeff Sims,SO,QB,7,292,1115,275,1407,5.12,201.0,georgia_tech
Zach Pyron,FR,QB,3,127,565,117,692,5.91,230.7,georgia_tech
Zach Gibson,SO,QB,6,-14,589,127,575,4.53,95.8,georgia_tech
Hassan Hall,SR,RB,12,521,0,116,521,4.49,43.4,georgia_tech
Dontae Smith,JR,RB,12,420,24,88,444,5.05,37.0,georgia_tech
Jamie Felix,FR,RB,5,80,0,23,80,3.48,16.0,georgia_tech
Taisun Phommachanh,SO,QB,2,56,13,20,69,3.45,34.5,georgia_tech
Nate McCollum,SO,WR,11,56,0,7,56,8.00,5.1,georgia_tech
Dylan McDuffie,JR,RB,8,45,0,22,45,2.05,5.6,georgia_tech
Malachi Carter,SR,WR,11,36,0,2,36,18.00,3.3,georgia_tech
Malik Rutherford,FR,WR,12,4,0,1,4,4.00,0.3,georgia_tech
Ryan King,SO,WR,10,-3,0,1,-3,-3.00,-0.3,georgia_tech
David Shanahan,SO,P,12,-13,0,1,-13,-13.00,-1.1,georgia_tech
Brayden Schager,SO,QB,12,47,2348,445,2395,5.38,199.6,hawai'i
Dedrick Parson,SR,RB,13,830,0,187,830,4.44,63.8,hawai'i
Tylan Hines,FR,RB,13,634,0,83,634,7.64,48.8,hawai'i
Joey Yellen,JR,QB,4,-45,324,94,279,2.97,69.8,hawai'i
Nasjzaé Bryant-Lelei,JR,RB,10,245,0,57,245,4.30,24.5,hawai'i
Jordan Johnson,FR,RB,5,69,0,12,69,5.75,13.8,hawai'i
Matthew Shipley,JR,PK,13,18,0,1,18,18.00,1.4,hawai'i
Cammon Cooper,JR,QB,1,2,0,2,2,1.00,2.0,hawai'i
Ilm Manning,SR,OL,13,0,0,1,0,0.00,0.0,hawai'i
Dior Scott,SR,WR,10,-5,0,3,-5,-1.67,-0.5,hawai'i
Clayton Tune,SR,QB,13,546,4074,624,4620,7.40,355.4,houston
Stacy Sneed,FR,RB,12,501,0,76,501,6.59,41.8,houston
Brandon Campbell,FR,RB,10,435,0,90,435,4.83,43.5,houston
Ta'Zhawn Henry,SR,RB,9,359,0,88,359,4.08,39.9,houston
Lucas Coley,FR,QB,3,4,8,6,12,2.00,4.0,houston
Nathaniel Dell,JR,WR,13,9,0,4,9,2.25,0.7,houston
Kelan Walker,JR,RB,13,4,0,3,4,1.33,0.3,houston
Tommy DeVito,SR,QB,13,35,2650,442,2685,6.07,206.5,illinois
Chase Brown,JR,RB,12,1643,0,329,1643,4.99,136.9,illinois
Reggie Love III,SO,RB,13,317,0,70,317,4.53,24.4,illinois
Artur Sitkowski,JR,QB,3,18,103,30,121,4.03,40.3,illinois
Chase Hayden,SR,RB,6,87,0,22,87,3.95,14.5,illinois
Josh McCray,SO,RB,4,56,0,19,56,2.95,14.0,illinois
Hugh Robertson,FR,P,13,23,0,1,23,23.00,1.8,illinois
Aidan Laughery,FR,RB,1,9,0,3,9,3.00,9.0,illinois
Isaiah Williams,SO,WR,13,5,0,7,5,0.71,0.4,illinois
Connor Bazelak,JR,QB,10,-160,2312,473,2152,4.55,215.2,indiana
Shaun Shivers,SR,RB,12,592,0,143,592,4.14,49.3,indiana
Josh Henderson,SR,RB,12,398,0,90,398,4.42,33.2,indiana
Dexter Williams II,SO,QB,4,165,184,78,349,4.47,87.3,indiana
Jaylin Lucas,FR,RB,11,271,0,49,271,5.53,24.6,indiana
Jack Tuttle,SR,QB,1,8,82,22,90,4.09,90.0,indiana
Emery Simmons,SR,WR,12,54,0,2,54,27.00,4.5,indiana
Donaven McCulley,SO,WR,12,5,23,5,28,5.60,2.3,indiana
Trent Howland,FR,RB,8,12,0,2,12,6.00,1.5,indiana
Brendan Sorsby,FR,QB,1,-8,8,8,0,0.00,0.0,indiana
D.J. Matthews Jr.,SR,WR,9,0,0,4,0,0.00,0.0,indiana
Spencer Petras,SR,QB,12,-182,1725,338,1543,4.57,128.6,iowa
Kaleb Johnson,FR,RB,13,779,0,151,779,5.16,59.9,iowa
Leshon Williams,SO,RB,12,413,0,117,413,3.53,34.4,iowa
Joe Labas,FR,QB,1,11,139,28,150,5.36,150.0,iowa
Alex Padilla,JR,QB,2,-35,173,52,138,2.65,69.0,iowa
Gavin Williams,SO,RB,11,138,0,43,138,3.21,12.5,iowa
Jaziun Patterson,FR,RB,3,47,0,14,47,3.36,15.7,iowa
Arland Bruce IV,SO,WR,11,47,0,12,47,3.92,4.3,iowa
Nico Ragaini,SR,WR,11,17,0,2,17,8.50,1.5,iowa
Sam LaPorta,SR,TE,12,6,0,2,6,3.00,0.5,iowa
Monte Pottebaum,SR,FB,12,6,0,3,6,2.00,0.5,iowa
Brody Brecht,FR,WR,11,4,0,1,4,4.00,0.4,iowa
Tory Taylor,JR,P,13,4,0,1,4,4.00,0.3,iowa
Diante Vines,SO,WR,7,2,0,1,2,2.00,0.3,iowa
Hunter Dekkers,SO,QB,12,73,3044,546,3117,5.71,259.8,iowa_state
Jirehl Brock,JR,RB,10,445,0,99,445,4.49,44.5,iowa_state
Cartevious Norton,FR,RB,8,312,0,87,312,3.59,39.0,iowa_state
Deon Silas,SO,RB,11,271,0,60,271,4.52,24.6,iowa_state
Eli Sanders,FR,RB,8,197,0,47,197,4.19,24.6,iowa_state
Rocco Becht,FR,QB,3,2,65,16,67,4.19,22.3,iowa_state
Jaylin Noel,SO,WR,12,47,0,4,47,11.75,3.9,iowa_state
Ashton Cook,FR,QB,1,0,32,4,32,8.00,32.0,iowa_state
Xavier Hutchinson,SR,WR,12,0,0,1,0,0.00,0.0,iowa_state
Todd Centeio,SR,QB,10,398,2697,378,3095,8.19,309.5,james_madison
Percy Agyei-Obese,SR,RB,10,908,0,159,908,5.71,90.8,james_madison
Latrele Palmer,JR,RB,11,398,0,101,398,3.94,36.2,james_madison
Kaelon Black,FR,RB,9,328,0,69,328,4.75,36.4,james_madison
Billy Atkins,FR,QB,5,-13,212,57,199,3.49,39.8,james_madison
Sammy Malignaggi,SO,RB,11,60,0,14,60,4.29,5.5,james_madison
Alonza Barnett III,FR,QB,2,15,14,5,29,5.80,14.5,james_madison
Kris Thornton,SR,WR,11,27,0,4,27,6.75,2.5,james_madison
Drew Painter,SR,TE,11,1,0,0,1,-,0.1,james_madison
Peyton Rutherford,SO,RB,5,0,0,2,0,0.00,0.0,james_madison
Devin Ravenel,SR,WR,11,-4,0,1,-4,-4.00,-0.4,james_madison
Wayne Knight,FR,RB,8,-8,0,5,-8,-1.60,-1.0,james_madison
Jalon Daniels,JR,QB,9,419,2014,307,2433,7.93,270.3,kansas
Jason Bean,SR,QB,12,222,1280,174,1502,8.63,125.2,kansas
Devin Neal,SO,RB,13,1090,0,180,1090,6.06,83.8,kansas
Daniel Hishaw Jr.,SO,RB,5,259,0,44,259,5.89,51.8,kansas
Sevion Morrison,SO,RB,12,165,0,23,165,7.17,13.8,kansas
Ky Thomas,SO,RB,9,162,0,53,162,3.06,18.0,kansas
Quentin Skinner,SO,WR,13,41,0,2,41,20.50,3.2,kansas
Torry Locklin,JR,RB,13,32,0,12,32,2.67,2.5,kansas
Ethan Vasko,FR,QB,1,6,13,7,19,2.71,19.0,kansas
DeAndre Thomas Jr.,FR,RB,1,5,0,1,5,5.00,5.0,kansas
Steven McBride,JR,WR,6,4,0,1,4,4.00,0.7,kansas
Tanaka Scott,FR,WR,12,1,0,1,1,1.00,0.1,kansas
Kevin Terry,JR,WR,13,-4,0,1,-4,-4.00,-0.3,kansas
Adrian Martinez,SR,QB,10,627,1261,295,1888,6.40,188.8,kansas_state
Will Howard,JR,QB,7,22,1633,234,1655,7.07,236.4,kansas_state
Deuce Vaughn,JR,RB,14,1558,0,293,1558,5.32,111.3,kansas_state
DJ Giddens,FR,RB,14,518,0,89,518,5.82,37.0,kansas_state
Malik Knowles,SR,WR,14,164,11,9,175,19.44,12.5,kansas_state
Jake Rubley,FR,QB,4,2,42,11,44,4.00,11.0,kansas_state
Phillip Brooks,SR,WR,14,29,0,4,29,7.25,2.1,kansas_state
Kade Warner,SR,WR,14,21,0,3,21,7.00,1.5,kansas_state
Anthony Frias II,SO,RB,1,2,0,1,2,2.00,2.0,kansas_state
Jax Dineen,SR,FB,4,2,0,1,2,2.00,0.5,kansas_state
Jordan Schippers,JR,RB,14,1,0,1,1,1.00,0.1,kansas_state
Collin Schlee,JR,QB,11,492,2109,364,2601,7.15,236.5,kent_state
Marquez Cooper,JR,RB,12,1331,9,286,1340,4.69,111.7,kent_state
Devin Kargman,FR,QB,6,-27,348,77,321,4.17,53.5,kent_state
Bryan Bradford,JR,RB,12,302,0,64,302,4.72,25.2,kent_state
Gavin Garcia,FR,RB,12,211,0,35,211,6.03,17.6,kent_state
Tommy Ulatowski,FR,QB,2,21,102,15,123,8.20,61.5,kent_state
Shakhi Carson,SO,RB,2,61,0,6,61,10.17,30.5,kent_state
Devontez Walker,SO,WR,12,29,0,3,29,9.67,2.4,kent_state
Josh Smith,SO,P,12,0,14,1,14,14.00,1.2,kent_state
Daniel Bangura,SR,RB,5,13,0,5,13,2.60,2.6,kent_state
Dante Cephas,JR,WR,9,12,0,2,12,6.00,1.3,kent_state
Ja'Shaun Poke,SR,WR,8,7,0,2,7,3.50,0.9,kent_state
Raymond James,SR,WR,9,2,0,2,2,1.00,0.2,kent_state
Luke Floriea,JR,WR,12,-4,0,1,-4,-4.00,-0.3,kent_state
Will Levis,SR,QB,11,-107,2406,355,2299,6.48,209.0,kentucky
Chris Rodriguez Jr.,SR,RB,8,904,0,175,904,5.17,113.0,kentucky
JuTahn McClain,JR,RB,10,278,0,59,278,4.71,27.8,kentucky
Kavosiey Smoke,SR,RB,12,277,0,58,277,4.78,23.1,kentucky
Kaiya Sheron,FR,QB,4,-24,187,40,163,4.08,40.8,kentucky
Destin Wade,FR,QB,1,29,98,46,127,2.76,127.0,kentucky
La'Vell Wright,FR,RB,13,120,0,39,120,3.08,9.2,kentucky
Tayvion Robinson,SR,WR,11,38,0,8,38,4.75,3.5,kentucky
Izayah Cummings,JR,TE,13,23,0,1,23,23.00,1.8,kentucky
Dee Beckwith,SO,RB,3,21,0,5,21,4.20,7.0,kentucky
Deuce Hogan,SO,QB,3,0,19,7,19,2.71,6.3,kentucky
Ramon Jefferson,SR,RB,1,10,0,2,10,5.00,10.0,kentucky
Barion Brown,FR,WR,13,-2,0,4,-2,-0.50,-0.2,kentucky
Dane Key,FR,WR,13,-2,0,1,-2,-2.00,-0.2,kentucky
Johnathan Bennett,JR,QB,11,181,1534,300,1715,5.72,155.9,liberty
Kaidon Salter,FR,QB,8,284,1086,218,1370,6.28,171.3,liberty
Dae Dae Hunter,SO,RB,9,854,0,130,854,6.57,94.9,liberty
Shedro Louis,JR,RB,12,529,0,122,529,4.34,44.1,liberty
T.J. Green,SR,RB,7,232,0,44,232,5.27,33.1,liberty
Demario Douglas,SO,WR,13,105,0,5,105,21.00,8.1,liberty
Nate Hampton,FR,QB,5,19,76,21,95,4.52,19.0,liberty
Charlie Brewer,SR,QB,3,23,52,20,75,3.75,25.0,liberty
CJ Daniels,SO,WR,3,0,67,1,67,67.00,22.3,liberty
Malik Caper,SO,RB,9,32,0,18,32,1.78,3.6,liberty
Michael Bollinger,SR,TE,13,2,0,1,2,2.00,0.2,liberty
Ben Wooldridge,JR,QB,10,188,1661,292,1849,6.33,184.9,louisiana-lafayette
Chandler Fields,SO,QB,8,87,1123,218,1210,5.55,151.3,louisiana-lafayette
Chris Smith,JR,RB,11,628,0,126,628,4.98,57.1,louisiana-lafayette
Terrence Williams,SO,RB,12,373,0,104,373,3.59,31.1,louisiana-lafayette
Dre'lyn Washington,FR,RB,10,350,0,64,350,5.47,35.0,louisiana-lafayette
Jacob Kibodi,JR,RB,9,169,0,37,169,4.57,18.8,louisiana-lafayette
Zeon Chriss,FR,QB,4,33,109,21,142,6.76,35.5,louisiana-lafayette
Zylan Perry,FR,RB,3,62,0,20,62,3.10,20.7,louisiana-lafayette
Lance Legendre,SO,WR,9,13,0,3,13,4.33,1.4,louisiana-lafayette
Peter LeBlanc,JR,WR,13,7,0,1,7,7.00,0.5,louisiana-lafayette
"Errol Rogers, Jr.",SO,WR,13,7,0,1,7,7.00,0.5,louisiana-lafayette
Zy McDonald,FR,QB,1,-9,0,1,-9,-9.00,-9.0,louisiana-lafayette
Chandler Rogers,SO,QB,12,353,2403,465,2756,5.93,229.7,louisiana-monroe
Malik Jackson,JR,RB,12,507,0,141,507,3.60,42.3,louisiana-monroe
Andrew Henry,JR,RB,12,322,0,75,322,4.29,26.8,louisiana-monroe
Bugs Mortimer,FR,WR,10,130,0,8,130,16.25,13.0,louisiana-monroe
Garrett Hable,JR,QB,3,4,58,11,62,5.64,20.7,louisiana-monroe
Zack Martin,SO,RB,4,57,0,9,57,6.33,14.3,louisiana-monroe
Isaiah Phillips,JR,RB,11,37,0,12,37,3.08,3.4,louisiana-monroe
Alred Luke,FR,WR,12,23,0,8,23,2.88,1.9,louisiana-monroe
Bennett Galloway,FR,RB,4,17,0,6,17,2.83,4.3,louisiana-monroe
Hunter Smith,FR,RB,12,9,0,2,9,4.50,0.8,louisiana-monroe
Charlie Norman,SO,RB,11,8,0,3,8,2.67,0.7,louisiana-monroe
Jiya Wright,JR,QB,2,3,0,1,3,3.00,1.5,louisiana-monroe
Will Derrick,JR,WR,9,0,3,1,3,3.00,0.3,louisiana-monroe
Zach Jackson,SR,WR,9,-9,0,1,-9,-9.00,-1.0,louisiana-monroe
Parker McNeil,SR,QB,8,-68,1908,239,1840,7.70,230.0,louisiana_tech
Marquis Crosby,FR,RB,12,918,0,183,918,5.02,76.5,louisiana_tech
Landry Lyddy,FR,QB,7,8,767,139,775,5.58,110.7,louisiana_tech
Charvis Thornton,SO,RB,12,464,0,80,464,5.80,38.7,louisiana_tech
Matthew Downing,JR,QB,4,-6,356,82,350,4.27,87.5,louisiana_tech
Jack Turner,SO,QB,3,30,176,36,206,5.72,68.7,louisiana_tech
Greg Garner,SR,RB,7,95,0,31,95,3.06,13.6,louisiana_tech
Harlan Dixon,SO,RB,2,36,0,8,36,4.50,18.0,louisiana_tech
Tre Harris,SO,WR,12,22,0,6,22,3.67,1.8,louisiana_tech
Julien Lewis,FR,WR,8,8,0,1,8,8.00,1.0,louisiana_tech
Cyrus Allen,FR,WR,10,8,0,5,8,1.60,0.8,louisiana_tech
Solo Lewis,FR,WR,3,7,0,2,7,3.50,2.3,louisiana_tech
Keldric Moody,SO,RB,5,2,0,1,2,2.00,0.4,louisiana_tech
Austin McCready,FR,K,10,0,0,2,0,0.00,0.0,louisiana_tech
Tahj Magee,JR,WR,9,0,0,1,0,0.00,0.0,louisiana_tech
Smoke Harris,JR,WR,12,-1,0,8,-1,-0.13,-0.1,louisiana_tech
Malik Cunningham,SR,QB,10,565,1568,332,2133,6.42,213.3,louisville
Brock Domann,JR,QB,10,64,958,173,1022,5.91,102.2,louisville
Jawhar Jordan,SO,RB,13,815,0,142,815,5.74,62.7,louisville
Tiyon Evans,JR,RB,8,525,0,83,525,6.33,65.6,louisville
Maurice Turner,FR,RB,8,314,0,65,314,4.83,39.3,louisville
Trevion Cooley,SO,RB,7,278,0,59,278,4.71,39.7,louisville
Braden Smith,SR,WR,13,6,146,9,152,16.89,11.7,louisville
Jalen Mitchell,SO,RB,5,48,0,10,48,4.80,9.6,louisville
Grant Goodman,FR,RB,2,5,0,3,5,1.67,2.5,louisville
Ahmari Huggins-Bruce,SO,WR,12,4,0,3,4,1.33,0.3,louisville
Jeremiah Caldwell,FR,S,1,0,0,1,0,0.00,0.0,louisville
Jayden Daniels,JR,QB,14,885,2913,574,3798,6.62,271.3,lsu
Garrett Nussmeier,FR,QB,7,-13,800,85,787,9.26,112.4,lsu
Josh Williams,JR,RB,11,536,0,98,536,5.47,48.7,lsu
Noah Cain,JR,RB,14,405,0,75,405,5.40,28.9,lsu
John Emery Jr.,SR,RB,11,375,0,76,375,4.93,34.1,lsu
Armoni Goodwin,SO,RB,7,267,0,45,267,5.93,38.1,lsu
Derrick Davis Jr.,SO,S,5,57,0,11,57,5.18,11.4,lsu
Malik Nabers,SO,WR,14,5,50,3,55,18.33,3.9,lsu
Kayshon Boutte,JR,WR,11,41,0,1,41,41.00,3.7,lsu
Walker Howard,FR,QB,2,33,7,10,40,4.00,20.0,lsu
Nick Demas,SO,RB,9,10,0,5,10,2.00,1.1,lsu
Cam Fancher,FR,QB,13,466,1558,343,2024,5.90,155.7,marshall
Khalan Laborn,SR,RB,13,1513,0,302,1513,5.01,116.4,marshall
Henry Colombi,SR,QB,7,-18,938,171,920,5.38,131.4,marshall
Rasheen Ali,SO,RB,3,273,0,47,273,5.81,91.0,marshall
Ethan Payne,SO,RB,12,256,0,48,256,5.33,21.3,marshall
A.J. Turner,FR,RB,8,100,0,17,100,5.88,12.5,marshall
Maurice Jones,FR,RB,1,51,0,8,51,6.38,51.0,marshall
Talik Keaton,JR,WR,9,32,0,2,32,16.00,3.6,marshall
EJ Horton,SO,WR,12,15,0,2,15,7.50,1.3,marshall
Charles Montgomery,FR,WR,13,15,0,6,15,2.50,1.2,marshall
Isaiah Gordon,FR,RB,2,9,0,3,9,3.00,4.5,marshall
Caleb McMillan,JR,WR,10,4,0,1,4,4.00,0.4,marshall
Peter Zamora,FR,QB,1,0,0,1,0,0.00,0.0,marshall
Caleb Coombs,FR,WR,6,-3,0,1,-3,-3.00,-0.5,marshall
Jayden Harrison,SO,WR,12,-4,0,1,-4,-4.00,-0.3,marshall
Rece Verhoff,FR,K,13,-13,0,1,-13,-13.00,-1.0,marshall
Taulia Tagovailoa,JR,QB,12,64,3008,478,3072,6.43,256.0,maryland
Roman Hemby,FR,RB,13,989,0,188,989,5.26,76.1,maryland
Billy Edwards Jr.,FR,QB,7,136,308,80,444,5.55,63.4,maryland
Antwain Littleton II,FR,RB,12,379,0,76,379,4.99,31.6,maryland
Colby McDonald,SO,RB,10,140,0,30,140,4.67,14.0,maryland
Ramon Brown,FR,RB,11,122,0,34,122,3.59,11.1,maryland
Eric Najarian,JR,QB,3,-14,62,12,48,4.00,16.0,maryland
Jeshaun Jones,SR,WR,13,16,0,1,16,16.00,1.2,maryland
Rakim Jarrett,JR,WR,11,15,0,3,15,5.00,1.4,maryland
Octavian Smith Jr.,FR,WR,13,8,0,1,8,8.00,0.6,maryland
Shaleak Knotts,FR,WR,7,7,0,1,7,7.00,1.0,maryland
