name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Corey Fatony,SO,P,12,1,1,100.0,11,11.0,0,0,192.40,0.1,0.9,missouri
Will Worth,SR,QB,12,117,72,61.5,1397,11.9,8,3,179.28,9.8,116.4,navy
Zach Abey,SO,QB,5,35,20,57.1,352,10.1,1,4,128.19,7.0,70.4,navy
Tago Smith,SR,QB,1,1,1,100.0,45,45.0,0,0,478.00,1.0,45.0,navy
Tommy Armstrong Jr.,SR,QB,11,294,151,51.4,2180,7.4,14,8,123.92,26.7,198.2,nebraska
Ryker Fyfe,SR,QB,8,99,48,48.5,558,5.6,4,1,107.14,12.4,69.8,nebraska
Zack Darlington,SO,WR,12,6,2,33.3,14,2.3,0,0,52.93,0.5,1.2,nebraska
Ty Gangi,SO,QB,10,172,99,57.6,1301,7.6,8,6,129.47,17.2,130.1,nevada
Tyler Stewart,SR,QB,8,174,110,63.2,1161,6.7,9,3,132.88,21.8,145.1,nevada
Andrew Celis,SO,WR,12,3,1,33.3,36,12.0,1,0,244.13,0.3,3.0,nevada
Lamar Jordan,JR,QB,12,75,40,53.3,681,9.1,6,4,145.33,6.3,56.8,new_mexico
Austin Apodaca,SR,QB,10,98,53,54.1,654,6.7,5,2,122.89,9.8,65.4,new_mexico
JaJuan Lawson,SO,QB,4,5,3,60.0,54,10.8,0,0,150.72,1.3,13.5,new_mexico
Tyler Rogers,SR,QB,11,404,224,55.4,2603,6.4,16,12,116.70,36.7,236.6,new_mexico_state
Conner Cramer,JR,QB,8,39,17,43.6,188,4.8,2,3,85.63,4.9,23.5,new_mexico_state
Nick Jeanty,SO,QB,4,15,10,66.7,108,7.2,2,0,171.15,3.8,27.0,new_mexico_state
Tyrian Taylor,SR,WR,12,1,1,100.0,31,31.0,1,0,690.40,0.1,2.6,new_mexico_state
Johnathan Boone,SO,WR,12,1,1,100.0,9,9.0,1,0,505.60,0.1,0.8,new_mexico_state
Mitch Trubisky,JR,QB,13,447,304,68.0,3748,8.4,30,6,157.91,34.4,288.3,north_carolina
Nathan Elliott,FR,QB,4,9,8,88.9,55,6.1,0,0,140.22,2.3,13.8,north_carolina
Austin Proehl,JR,WR,13,1,1,100.0,8,8.0,0,0,167.20,0.1,0.6,north_carolina
Ryan Switzer,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,north_carolina
Ryan Finley,SO,QB,13,402,243,60.4,3055,7.6,18,8,135.09,30.9,235.0,north_carolina_state
Jalan McClendon,SO,QB,10,30,16,53.3,176,5.9,1,4,86.94,3.0,17.6,north_carolina_state
Gavin Locklear,JR,WR,11,3,2,66.7,66,22.0,0,0,251.47,0.3,6.0,north_carolina_state
Jaylen Samuels,JR,TE,13,1,1,100.0,59,59.0,1,0,925.60,0.1,4.5,north_carolina_state
Jakobi Meyers,FR,QB,13,2,1,50.0,27,13.5,0,0,163.40,0.2,2.1,north_carolina_state
Mason Fine,FR,QB,10,261,155,59.4,1572,6.0,6,5,113.74,26.1,157.2,north_texas
Alec Morris,SR,QB,6,185,105,56.8,1126,6.1,9,7,116.36,30.8,187.7,north_texas
Eric Keena,SR,P,13,1,1,100.0,10,10.0,0,0,184.00,0.1,0.8,north_texas
Quinn Shanbour,JR,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,north_texas
Tyler Wilson,FR,WR,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,north_texas
Anthony Maddie,SR,QB,7,175,105,60.0,1213,6.9,8,5,127.59,25.0,173.3,northern_illinois
Ryan Graham,SO,QB,9,127,71,55.9,680,5.4,8,6,112.22,14.1,75.6,northern_illinois
Drew Hare,SR,QB,3,59,37,62.7,425,7.2,3,0,140.00,19.7,141.7,northern_illinois
Daniel Santacaterina,FR,QB,3,38,18,47.4,361,9.5,1,2,125.33,12.7,120.3,northern_illinois
Christian Blake,JR,WR,12,1,1,100.0,9,9.0,0,0,175.60,0.1,0.8,northern_illinois
Clayton Thorson,SO,QB,13,478,280,58.6,3182,6.7,22,9,125.92,36.8,244.8,northwestern
Matt Alviti,JR,QB,4,1,1,100.0,2,2.0,0,0,116.80,0.3,0.5,northwestern
Jack Mitchell,SR,K,13,1,1,100.0,2,2.0,0,0,116.80,0.1,0.2,northwestern
Matt Micucci,SR,PK,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,northwestern
Andrew Scanlan,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,northwestern
DeShone Kizer,JR,QB,12,361,212,58.7,2925,8.1,26,9,145.57,30.1,243.8,notre_dame
Malik Zaire,SR,QB,8,23,11,47.8,122,5.3,1,0,106.73,2.9,15.3,notre_dame
Chris Finke,SO,WR,10,2,1,50.0,4,2.0,0,0,66.80,0.2,0.4,notre_dame
Torii Hunter Jr.,SR,WR,9,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,notre_dame
Greg Windham,SR,QB,11,297,161,54.2,1895,6.4,14,8,117.97,27.0,172.3,ohio
Quinton Maxwell,FR,QB,10,161,89,55.3,1247,7.7,8,4,131.77,16.1,124.7,ohio
J.T. Barrett,JR,QB,13,379,233,61.5,2555,6.7,24,7,135.31,29.2,196.5,ohio_state
Joe Burrow,FR,QB,6,28,22,78.6,226,8.1,2,0,169.94,4.7,37.7,ohio_state
Baker Mayfield,JR,QB,13,358,254,70.9,3965,11.1,40,8,196.38,27.5,305.0,oklahoma
Austin Kendall,FR,QB,2,22,16,72.7,143,6.5,2,0,157.33,11.0,71.5,oklahoma
Joe Mixon,SO,RB,12,1,1,100.0,26,26.0,1,0,648.40,0.1,2.2,oklahoma
Dede Westbrook,SR,WR,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,oklahoma
Mason Rudolph,JR,QB,13,448,284,63.4,4091,9.1,28,4,158.94,34.5,314.7,oklahoma_state
Taylor Cornelius,SO,QB,2,9,7,77.8,64,7.1,0,0,137.51,4.5,32.0,oklahoma_state
Chris Carson,SR,RB,9,2,1,50.0,24,12.0,0,0,150.80,0.2,2.7,oklahoma_state
Austin Hays,SR,WR,13,1,1,100.0,22,22.0,0,0,284.80,0.1,1.7,oklahoma_state
John Kolar,FR,QB,1,2,1,50.0,8,4.0,0,0,83.60,2.0,8.0,oklahoma_state
Dillon Stoner,FR,WR,4,2,1,50.0,2,1.0,1,0,223.40,0.5,0.5,oklahoma_state
Jalen McCleskey,SO,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oklahoma_state
David Washington,SR,QB,13,340,202,59.4,2836,8.3,31,5,156.62,26.2,218.2,old_dominion
Blake LaRussa,FR,QB,10,24,14,58.3,140,5.8,0,1,99.00,2.4,14.0,old_dominion
Shuler Bentley,SO,QB,2,10,4,40.0,66,6.6,0,0,95.44,5.0,33.0,old_dominion
Justin Herbert,FR,QB,9,255,162,63.5,1936,7.6,19,4,148.75,28.3,215.1,oregon
Dakota Prukop,,QB,6,143,94,65.7,1214,8.5,8,2,152.71,23.8,202.3,oregon
Jalen Brown,SO,WR,12,1,1,100.0,33,33.0,1,0,707.20,0.1,2.8,oregon
Marcus McMaryion,SO,QB,8,170,101,59.4,1286,7.6,10,5,136.49,21.3,160.8,oregon_state
Darell Garretson,JR,QB,6,146,73,50.0,617,4.2,3,4,86.80,24.3,102.8,oregon_state
Conor Blount,FR,QB,4,35,19,54.3,183,5.2,0,2,86.78,8.8,45.8,oregon_state
Seth Collins,SO,WR,10,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,oregon_state
Trace McSorley,SO,QB,14,387,224,57.9,3614,9.3,29,8,156.93,27.6,258.1,penn_state
Tommy Stevens,FR,QB,7,3,2,66.7,36,12.0,0,0,167.47,0.4,5.1,penn_state
Nathan Peterman,SR,QB,13,306,185,60.5,2855,9.3,27,7,163.37,23.5,219.6,pittsburgh
Ben DiNucci,FR,QB,2,9,3,33.3,16,1.8,1,2,40.50,4.5,8.0,pittsburgh
Tre Tipton,FR,WR,9,1,1,100.0,11,11.0,0,0,192.40,0.1,1.2,pittsburgh
Ryan Winslow,JR,P,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,pittsburgh
Brian O'Neill,SO,OL,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,pittsburgh
David Blough,SO,QB,12,517,295,57.1,3352,6.5,25,21,119.37,43.1,279.3,purdue
Elijah Sindelar,FR,QB,5,32,14,43.8,165,5.2,0,3,68.31,6.4,33.0,purdue
Bilal Marshall,SR,WR,12,6,3,50.0,22,3.7,0,0,80.80,0.5,1.8,purdue
Markell Jones,SO,RB,11,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,purdue
Tyler Stehling,SR,QB,11,316,194,61.4,2049,6.5,12,7,123.96,28.7,186.3,rice
Jackson Tyner,FR,QB,5,67,32,47.8,318,4.7,2,1,94.49,13.4,63.6,rice
J.T. Granato,FR,QB,5,19,8,42.1,96,5.1,0,2,63.51,3.8,19.2,rice
Nate German,JR,QB,12,8,5,62.5,68,8.5,0,0,133.90,0.7,5.7,rice
James Mayden,JR,WR,9,1,1,100.0,27,27.0,1,0,656.80,0.1,3.0,rice
Temi Alaka,JR,WR,12,1,1,100.0,24,24.0,1,0,631.60,0.1,2.0,rice
Giovanni Rescigno,SO,QB,7,163,86,52.8,889,5.5,5,5,102.56,23.3,127.0,rutgers
Chris Laviano,JR,QB,7,145,70,48.3,748,5.2,5,2,100.24,20.7,106.9,rutgers
Janarion Grant,SR,WR,4,1,1,100.0,21,21.0,1,0,606.40,0.3,5.3,rutgers
Tylin Oden,FR,QB,6,8,1,12.5,2,0.3,0,0,14.60,1.3,0.3,rutgers
Zach Allen,JR,QB,2,12,1,8.3,-1,-0.1,0,0,7.63,6.0,-0.5,rutgers
Christian Chapman,SO,QB,14,251,153,61.0,1994,7.9,20,6,149.20,17.9,142.4,san_diego_state
Ryan Agnew,FR,QB,5,2,2,100.0,29,14.5,0,0,221.80,0.4,5.8,san_diego_state
Donnel Pumphrey,SR,RB,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,san_diego_state
Kenny Potter,SR,QB,11,308,183,59.4,2273,7.4,16,10,132.06,28.0,206.6,san_jose_state
Josh Love,FR,QB,12,60,31,51.7,392,6.5,2,5,100.88,5.0,32.7,san_jose_state
Malik Roberson,SO,RB,12,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,san_jose_state
Tim Crawley,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,san_jose_state
Ben Hicks,FR,QB,12,422,234,55.5,2930,6.9,19,15,121.52,35.2,244.2,smu
Matt Davis,SR,QB,1,17,8,47.1,155,9.1,2,1,150.71,17.0,155.0,smu
Ke'Mon Freeman,FR,RB,12,4,1,25.0,43,10.8,1,0,197.80,0.3,3.6,smu
Darrel Colbert Jr.,SO,QB,5,11,4,36.4,38,3.5,0,1,47.20,2.2,7.6,smu
James Proche,FR,WR,12,2,1,50.0,2,1.0,0,0,58.40,0.2,0.2,smu
Dallas Davis,SO,QB,11,349,198,56.7,2706,7.8,11,12,125.38,31.7,246.0,south_alabama
Cole Garvin,SO,QB,6,64,35,54.7,463,7.2,4,1,132.96,10.7,77.2,south_alabama
Grant Powell,SR,TE,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,south_alabama
Jake Bentley,FR,QB,7,190,125,65.8,1420,7.5,9,4,139.99,27.1,202.9,south_carolina
Perry Orth,SR,QB,6,90,57,63.3,661,7.3,0,2,120.58,15.0,110.2,south_carolina
Brandon McIlwain,FR,QB,8,118,62,52.5,600,5.1,2,1,99.15,14.8,75.0,south_carolina
Sean Kelly,SR,P,13,1,1,100.0,36,36.0,0,0,402.40,0.1,2.8,south_carolina
Deebo Samuel,SO,WR,10,1,1,100.0,33,33.0,1,0,707.20,0.1,3.3,south_carolina
Hayden Hurst,SO,TE,13,2,2,100.0,21,10.5,0,0,188.20,0.2,1.6,south_carolina
Quinton Flowers,JR,QB,13,331,207,62.5,2812,8.5,24,7,153.60,25.5,216.3,south_florida
Brett Kean,FR,QB,8,26,18,69.2,129,5.0,2,1,128.60,3.3,16.1,south_florida
D'Ernest Johnson,JR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,south_florida
Nick Mullens,SR,QB,11,384,243,63.3,3272,8.5,24,11,149.76,34.9,297.5,southern_mississippi
Keon Howard,FR,QB,4,50,22,44.0,365,7.3,1,4,95.92,12.5,91.3,southern_mississippi
Parker Adamson,JR,QB,4,39,19,48.7,193,4.9,1,0,98.75,9.8,48.3,southern_mississippi
Allenzae Staggers,JR,WR,13,2,1,50.0,47,23.5,0,0,247.40,0.2,3.6,southern_mississippi
D.J. Thompson,SR,WR,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,southern_mississippi
Tez Parks,SO,RB,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,southern_mississippi
Ryan Burns,SR,QB,11,167,102,61.1,1151,6.9,5,7,120.47,15.2,104.6,stanford
Keller Chryst,JR,QB,12,136,77,56.6,905,6.7,10,2,133.83,11.3,75.4,stanford
Eric Dungey,SO,QB,9,355,230,64.8,2679,7.5,15,7,138.18,39.4,297.7,syracuse
Zack Mahoney,JR,QB,10,135,82,60.7,943,7.0,8,4,133.04,13.5,94.3,syracuse
Austin Wilson,JR,QB,2,27,17,63.0,116,4.3,0,2,84.24,13.5,58.0,syracuse
Dontae Strickland,SO,RB,12,1,1,100.0,84,84.0,1,0,1135.60,0.1,7.0,syracuse
Brisly Estime,SR,WR,12,1,1,100.0,23,23.0,0,0,293.20,0.1,1.9,syracuse
Ervin Philips,JR,WR,12,1,1,100.0,10,10.0,0,0,184.00,0.1,0.8,syracuse
Moe Neal,FR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,syracuse
Sean Avant,JR,WR,7,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,syracuse
Kenny Hill,JR,QB,13,440,269,61.1,3208,7.3,17,13,129.22,33.8,246.8,tcu
Foster Sawyer,SO,QB,8,55,26,47.3,278,5.1,1,1,92.09,6.9,34.8,tcu
John Diarse,JR,WR,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,tcu
Kyle Hicks,JR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tcu
Phillip Walker,SR,QB,14,395,230,58.2,3295,8.3,22,13,140.10,28.2,235.4,temple
Logan Marchi,FR,QB,6,6,2,33.3,29,4.8,0,0,73.93,1.0,4.8,temple
Frank Nutile,SO,QB,3,2,0,0.0,0,0.0,0,0,0.00,0.7,0.0,temple
Joshua Dobbs,SR,QB,13,357,225,63.0,2946,8.3,27,12,150.59,27.5,226.6,tennessee
Quinten Dormady,SO,QB,4,17,11,64.7,148,8.7,0,0,137.84,4.3,37.0,tennessee
Jauan Jennings,SO,WR,13,2,1,50.0,4,2.0,1,0,231.80,0.2,0.3,tennessee
Sheriron Jones,FR,QB,1,1,1,100.0,2,2.0,0,0,116.80,1.0,2.0,tennessee
Shane Buechele,FR,QB,12,391,236,60.4,2958,7.6,21,11,136.00,32.6,246.5,texas
Tyrone Swoopes,SR,QB,11,9,5,55.6,66,7.3,0,1,94.94,0.8,6.0,texas
Trevor Knight,SR,QB,11,362,193,53.3,2432,6.7,19,7,123.20,32.9,221.1,texas_a&m
Jake Hubenak,JR,QB,7,104,61,58.7,884,8.5,6,2,145.24,14.9,126.3,texas_a&m
Conner McQueen,SR,QB,13,1,1,100.0,1,1.0,0,0,108.40,0.1,0.1,texas_a&m
Christian Kirk,SO,WR,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,texas_a&m
Tyler Jones,SR,QB,11,343,221,64.4,2186,6.4,11,14,120.38,31.2,198.7,texas_state
Connor White,SO,QB,5,44,23,52.3,223,5.1,1,2,93.25,8.8,44.6,texas_state
Eddie Printz,JR,QB,11,25,12,48.0,208,8.3,1,1,123.09,2.3,18.9,texas_state
L.G. Williams,FR,QB,5,1,1,100.0,22,22.0,1,0,614.80,0.2,4.4,texas_state
Patrick Mahomes II,JR,QB,12,591,388,65.7,5052,8.5,41,10,156.96,49.3,421.0,texas_tech
Nic Shimonek,JR,QB,4,58,38,65.5,464,8.0,6,1,163.41,14.5,116.0,texas_tech
Cameron Batson,JR,WR,12,2,1,50.0,25,12.5,0,0,155.00,0.2,2.1,texas_tech
Michael Barden,SO,PK,11,1,1,100.0,15,15.0,0,0,226.00,0.1,1.4,texas_tech
Logan Woodside,JR,QB,13,418,289,69.1,4129,9.9,45,9,183.34,32.2,317.6,toledo
Michael Julian,JR,QB,4,5,2,40.0,67,13.4,1,0,218.56,1.3,16.8,toledo
Brandon Silvers,JR,QB,13,460,293,63.7,3180,6.9,23,12,133.05,35.4,244.6,troy
Sawyer Smith,FR,QB,6,25,18,72.0,181,7.2,1,1,138.02,4.2,30.2,troy
John Johnson,JR,WR,12,1,1,100.0,16,16.0,1,0,564.40,0.1,1.3,troy
Kaleb Barker,FR,QB,10,4,3,75.0,9,2.3,0,0,93.90,0.4,0.9,troy
Jordan Chunn,JR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,troy
Glen Cuiellette,SO,QB,12,237,101,42.6,1309,5.5,10,8,96.18,19.8,109.1,tulane
Johnathan Brantley,FR,QB,8,21,8,38.1,51,2.4,0,0,58.50,2.6,6.4,tulane
Dane Evans,SR,QB,13,435,259,59.5,3348,7.7,32,12,142.94,33.5,257.5,tulsa
Ryan Rubley,JR,QB,4,11,7,63.6,92,8.4,1,0,163.90,2.8,23.0,tulsa
Chad President,SO,QB,1,2,1,50.0,9,4.5,0,0,87.80,2.0,9.0,tulsa
McKenzie Milton,FR,QB,10,336,194,57.7,1983,5.9,10,7,112.97,33.6,198.3,ucf
Justin Holman,SR,QB,7,83,36,43.4,510,6.1,3,2,102.10,11.9,72.9,ucf
Nick Patti,SR,QB,12,23,12,52.2,137,6.0,0,0,102.21,1.9,11.4,ucf
Tristan Payton,SO,WR,10,4,2,50.0,96,24.0,1,0,334.10,0.4,9.6,ucf
Pete DiNovo,JR,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,ucf
Dontravious Wilson,SR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ucf
Josh Rosen,SO,QB,6,231,137,59.3,1915,8.3,10,5,138.91,38.5,319.2,ucla
Mike Fafaul,SR,QB,10,259,135,52.1,1602,6.2,12,11,110.87,25.9,160.2,ucla
Jordan Lasley,SO,WR,11,1,1,100.0,30,30.0,0,0,352.00,0.1,2.7,ucla
Johnny Stanton,JR,QB,6,107,50,46.7,676,6.3,6,6,107.09,17.8,112.7,unlv
Kurt Palandech,JR,QB,11,97,49,50.5,647,6.7,5,2,119.44,8.8,58.8,unlv
Dalton Sneed,FR,QB,9,88,39,44.3,632,7.2,5,2,118.85,9.8,70.2,unlv
Allan Cui III,FR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,unlv
Sam Darnold,FR,QB,13,366,246,67.2,3086,8.4,31,9,161.07,28.2,237.4,usc
Max Browne,JR,QB,9,93,58,62.4,507,5.5,2,2,110.97,10.3,56.3,usc
Jalen Greene,SO,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,usc
Troy Williams,JR,QB,13,390,207,53.1,2757,7.1,15,8,121.05,30.0,212.1,utah
Tyler Huntley,FR,QB,6,7,5,71.4,60,8.6,0,0,143.43,1.2,10.0,utah
Demari Simpkins,FR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utah
Kent Myers,JR,QB,12,361,211,58.4,2389,6.6,10,8,118.75,30.1,199.1,utah_state
Damion Hobbs,JR,QB,10,19,8,42.1,68,3.6,0,1,61.64,1.9,6.8,utah_state
DJ Nelson,SO,QB,2,1,1,100.0,12,12.0,0,0,200.80,0.5,6.0,utah_state
Ryan Metz,SO,QB,11,201,130,64.7,1375,6.8,14,4,141.14,18.3,125.0,utep
Zack Greenlee,JR,QB,8,103,52,50.5,695,6.7,5,3,117.36,12.9,86.9,utep
Kavika Johnson,SO,QB,12,21,12,57.1,131,6.2,1,1,115.73,1.8,10.9,utep
Aaron Jones,JR,RB,12,1,1,100.0,3,3.0,1,0,455.20,0.1,0.3,utep
Cole Freytag,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utep
Dalton Sturm,JR,QB,13,299,169,56.5,2170,7.3,20,6,135.55,23.0,166.9,utsa
Jared Johnson,SR,QB,7,75,41,54.7,564,7.5,4,1,132.77,10.7,80.6,utsa
Yannis Routsas,SO,P,13,3,3,100.0,32,10.7,0,0,189.60,0.2,2.5,utsa
Brady Jones,JR,WR,13,3,1,33.3,8,2.7,1,0,165.73,0.2,0.6,utsa
Jarveon Williams,SR,RB,13,1,1,100.0,3,3.0,1,0,455.20,0.1,0.2,utsa
Matt Guidry,FR,WR,10,2,1,50.0,0,0.0,0,1,-50.00,0.2,0.0,utsa
Kyle Shurmur,SO,QB,13,375,204,54.4,2409,6.4,9,10,110.95,28.8,185.3,vanderbilt
Wade Freebeck,JR,QB,3,13,6,46.2,77,5.9,0,1,80.52,4.3,25.7,vanderbilt
Trent Sherfield,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,vanderbilt
Khari Blasingame,SO,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,vanderbilt
Kurt Benkert,JR,QB,11,406,228,56.2,2552,6.3,21,11,120.61,36.9,232.0,virginia
Matt Johns,SR,QB,9,63,36,57.1,314,5.0,2,5,93.62,7.0,34.9,virginia
Connor Brewer,SR,QB,2,12,2,16.7,6,0.5,0,0,20.87,6.0,3.0,virginia
Taquan Mizzell,SR,TB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia
Hasise Dubois,FR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia
Jerod Evans,JR,QB,14,422,268,63.5,3552,8.4,29,8,153.10,30.1,253.7,virginia_tech
Brenden Motley,SR,QB,7,20,9,45.0,81,4.1,1,0,95.52,2.9,11.6,virginia_tech
Mitchell Ludwig,JR,P,14,1,1,100.0,20,20.0,0,0,268.00,0.1,1.4,virginia_tech
Sam Rogers,SR,FB,14,1,1,100.0,13,13.0,1,0,539.20,0.1,0.9,virginia_tech
Jack Click,FR,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,virginia_tech
Isaiah Ford,JR,WR,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia_tech
John Wolford,JR,QB,12,299,166,55.5,1774,5.9,9,10,108.60,24.9,147.8,wake_forest
Kyle Kearns,FR,QB,5,35,13,37.1,206,5.9,0,2,75.15,7.0,41.2,wake_forest
Kendall Hinton,SO,QB,3,19,11,57.9,174,9.2,0,1,124.30,6.3,58.0,wake_forest
Jake Browning,SO,QB,14,391,243,62.1,3430,8.8,43,9,167.52,27.9,245.0,washington
K.J. Carta-Samuels,SO,QB,9,13,9,69.2,104,8.0,3,0,212.58,1.4,11.6,washington
Dante Pettis,JR,WR,14,4,2,50.0,89,22.3,1,0,319.40,0.3,6.4,washington
Luke Falk,JR,QB,13,633,443,70.0,4468,7.1,38,11,145.60,48.7,343.7,washington_state
Tyler Hilinski,FR,QB,4,30,24,80.0,245,8.2,2,1,163.93,7.5,61.3,washington_state
Skyler Howard,SR,QB,13,404,247,61.1,3328,8.2,26,10,146.63,31.1,256.0,west_virginia
Chris Chugunov,FR,QB,4,5,2,40.0,15,3.0,0,1,25.20,1.3,3.8,west_virginia
Mike White,JR,QB,14,416,280,67.3,4363,10.5,37,7,181.39,29.7,311.6,western_kentucky
Tyler Ferguson,SR,QB,9,41,19,46.3,234,5.7,3,0,118.43,4.6,26.0,western_kentucky
Drew Eckels,SO,QB,8,12,6,50.0,118,9.8,2,0,187.60,1.5,14.8,western_kentucky
Nacarius Fant,JR,WR,9,2,0,0.0,0,0.0,0,1,-100.00,0.2,0.0,western_kentucky
Zach Terrell,SR,QB,14,377,263,69.8,3533,9.4,33,4,175.24,26.9,252.4,western_michigan
Tom Flacco,SO,QB,6,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,western_michigan
Alex Hornibrook,FR,QB,13,181,106,58.6,1262,7.0,9,7,125.80,13.9,97.1,wisconsin
Bart Houston,SR,QB,11,141,96,68.1,1245,8.8,5,3,149.70,12.8,113.2,wisconsin
Corey Clement,SR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,wisconsin
Josh Allen,SO,QB,14,373,209,56.0,3203,8.6,28,15,144.89,26.6,228.8,wyoming
Austin Conway,FR,WR,14,1,1,100.0,4,4.0,1,0,463.60,0.1,0.3,wyoming
Nick Szpor,FR,QB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,wyoming
