name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Steven McBride,SO,WR,12,15,88,5.87,0,1.3,7.3,kansas
Trevor Kardell,FR,TE,11,5,86,17.20,0,0.5,7.8,kansas
Devin Neal,FR,RB,11,7,57,8.14,1,0.6,5.2,kansas
Amauri Pesek-Hickson,FR,RB,10,5,34,6.80,0,0.5,3.4,kansas
Torry Locklin,SO,WR,9,3,24,8.00,1,0.3,2.7,kansas
Tristan Golightly,SO,WR,9,1,9,9.00,0,0.1,1.0,kansas
Malik Johnson,FR,RB,1,1,8,8.00,0,1.0,8.0,kansas
Velton Gardner,JR,RB,3,1,2,2.00,0,0.3,0.7,kansas
Jason Bean,JR,QB,11,1,-1,-1.00,0,0.1,-0.1,kansas
Phillip Brooks,JR,WR,13,43,543,12.63,2,3.3,41.8,kansas_state
Deuce Vaughn,SO,RB,13,49,468,9.55,4,3.8,36.0,kansas_state
Malik Knowles,JR,WR,13,29,441,15.21,4,2.2,33.9,kansas_state
Daniel Imatorbhebhe,SR,TE,12,12,314,26.17,2,1.0,26.2,kansas_state
Landry Weber,SR,WR,13,16,228,14.25,1,1.2,17.5,kansas_state
Kade Warner,SR,WR,13,14,166,11.86,0,1.1,12.8,kansas_state
Sammy Wheeler,JR,TE,13,15,151,10.07,1,1.2,11.6,kansas_state
Tyrone Howell,JR,WR,12,7,98,14.00,0,0.6,8.2,kansas_state
Keenan Garber,SO,WR,11,4,67,16.75,0,0.4,6.1,kansas_state
Eric Hommel,SR,WR,9,2,30,15.00,0,0.2,3.3,kansas_state
Nick Lenners,SR,TE,13,3,22,7.33,0,0.2,1.7,kansas_state
Jax Dineen,JR,FB,12,4,16,4.00,0,0.3,1.3,kansas_state
Ben Sinnott,FR,FB,12,2,15,7.50,0,0.2,1.3,kansas_state
Chabastin Taylor,SR,WR,6,1,14,14.00,0,0.2,2.3,kansas_state
Joe Ervin,SO,RB,10,1,12,12.00,0,0.1,1.2,kansas_state
RJ Garcia II,FR,WR,3,1,6,6.00,0,0.3,2.0,kansas_state
Konner Fox,SO,TE,3,1,3,3.00,0,0.3,1.0,kansas_state
Dante Cephas,SO,WR,14,82,1240,15.12,9,5.9,88.6,kent_state
Keshunn Abram,SR,WR,14,47,680,14.47,3,3.4,48.6,kent_state
Nykeim Johnson,SR,WR,14,54,620,11.48,3,3.9,44.3,kent_state
Ja'Shaun Poke,JR,WR,13,26,315,12.12,1,2.0,24.2,kent_state
Devontez Walker,FR,WR,8,5,124,24.80,1,0.6,15.5,kent_state
Luke Floriea,SO,WR,9,10,120,12.00,1,1.1,13.3,kent_state
Marquez Cooper,SO,RB,14,10,95,9.50,0,0.7,6.8,kent_state
Kris Leach,SR,TE,13,7,93,13.29,2,0.5,7.2,kent_state
Raymond James,SR,WR,5,5,43,8.60,0,1.0,8.6,kent_state
Xavier Williams,SR,RB,13,4,40,10.00,0,0.3,3.1,kent_state
Javaughn Williams,JR,WR,4,2,21,10.50,0,0.5,5.3,kent_state
Aaron Hackett,SR,TE,12,5,21,4.20,0,0.4,1.8,kent_state
Joachim Bangda,JR,RB,8,1,6,6.00,0,0.1,0.8,kent_state
Hayden Junker,SO,TE,11,1,6,6.00,1,0.1,0.5,kent_state
Bryan Bradford,SO,RB,11,1,-5,-5.00,0,0.1,-0.5,kent_state
Wan'Dale Robinson,JR,WR,13,104,1348,12.96,7,8.0,103.7,kentucky
Josh Ali,SR,WR,10,41,601,14.66,3,4.1,60.1,kentucky
Izayah Cummings,SO,WR,13,14,195,13.93,3,1.1,15.0,kentucky
Justin Rigg,SR,TE,13,20,189,9.45,4,1.5,14.5,kentucky
Isaiah Epps,SR,WR,11,11,171,15.55,1,1.0,15.5,kentucky
DeMarcus Harris,SO,WR,13,12,150,12.50,1,0.9,11.5,kentucky
Brenden Bates,JR,TE,13,11,70,6.36,1,0.8,5.4,kentucky
Chris Rodriguez Jr.,JR,RB,13,13,61,4.69,3,1.0,4.7,kentucky
Jordan Dingle,FR,TE,4,2,54,27.00,0,0.5,13.5,kentucky
JuTahn McClain,SO,RB,9,6,42,7.00,1,0.7,4.7,kentucky
Chauncey Magwood,FR,WR,13,1,17,17.00,0,0.1,1.3,kentucky
Will Levis,JR,QB,13,1,15,15.00,0,0.1,1.2,kentucky
Tae Tae Crumes,SO,WR,2,1,10,10.00,0,0.5,5.0,kentucky
Rahsaan Lewis,JR,WR,6,2,4,2.00,0,0.3,0.7,kentucky
Michael Drennen II,SO,WR,6,2,3,1.50,0,0.3,0.5,kentucky
Kavosiey Smoke,JR,RB,12,1,-11,-11.00,0,0.1,-0.9,kentucky
Demario Douglas,FR,WR,12,52,701,13.48,6,4.3,58.4,liberty
CJ Daniels,FR,WR,13,37,629,17.00,7,2.8,48.4,liberty
Kevin Shaa,SR,WR,13,28,516,18.43,6,2.2,39.7,liberty
DJ Stubbs,SR,WR,11,21,342,16.29,2,1.9,31.1,liberty
Shedro Louis,SO,RB,13,18,202,11.22,2,1.4,15.5,liberty
Noah Frith,SO,WR,12,16,189,11.81,2,1.3,15.8,liberty
Johnny Huntley,SR,TE,13,13,148,11.38,2,1.0,11.4,liberty
Brody Brumm,JR,WR,13,8,135,16.88,1,0.6,10.4,liberty
Trevor Hobbs,SR,TE,12,4,87,21.75,0,0.3,7.3,liberty
Treon Sibley,FR,WR,12,6,86,14.33,1,0.5,7.2,liberty
Khaleb Coleman,SR,WR,5,1,63,63.00,1,0.2,12.6,liberty
T.J. Green,JR,RB,13,7,54,7.71,0,0.5,4.2,liberty
Jaivian Lofton,JR,WR,2,3,51,17.00,1,1.5,25.5,liberty
Kylen Austin,FR,WR,2,1,33,33.00,0,0.5,16.5,liberty
Stetson Moore,SO,TE,6,1,28,28.00,0,0.2,4.7,liberty
Joshua Mack,SR,RB,11,4,15,3.75,0,0.4,1.4,liberty
Jerome Jackson,JR,TE,11,4,14,3.50,2,0.4,1.3,liberty
Malik Willis,JR,QB,13,1,13,13.00,0,0.1,1.0,liberty
Michael Bollinger,JR,TE,13,1,9,9.00,0,0.1,0.7,liberty
Michael Jefferson,JR,WR,14,18,481,26.72,4,1.3,34.4,louisiana-lafayette
Peter LeBlanc,SO,WR,13,37,417,11.27,1,2.8,32.1,louisiana-lafayette
Dontae Fleming,FR,WR,13,27,322,11.93,2,2.1,24.8,louisiana-lafayette
Kyren Lacy,FR,WR,14,22,304,13.82,6,1.6,21.7,louisiana-lafayette
Neal Johnson,SO,TE,14,22,287,13.05,1,1.6,20.5,louisiana-lafayette
"Errol Rogers, Jr.",FR,WR,12,26,215,8.27,0,2.2,17.9,louisiana-lafayette
Jalen Williams,SR,WR,12,13,191,14.69,1,1.1,15.9,louisiana-lafayette
"John Stephens, Jr.",JR,WR,14,13,167,12.85,4,0.9,11.9,louisiana-lafayette
Emani Bailey,FR,RB,11,15,153,10.20,0,1.4,13.9,louisiana-lafayette
Johnny Lumpkin,JR,TE,14,8,141,17.63,1,0.6,10.1,louisiana-lafayette
Pearse Migl,SO,TE,14,11,102,9.27,0,0.8,7.3,louisiana-lafayette
Jacob Bernard,FR,WR,11,5,84,16.80,0,0.5,7.6,louisiana-lafayette
Chris Smith,SO,RB,13,14,75,5.36,1,1.1,5.8,louisiana-lafayette
Kaleb Carter,SO,WR,8,5,61,12.20,0,0.6,7.6,louisiana-lafayette
Montrell Johnson,FR,RB,14,6,53,8.83,0,0.4,3.8,louisiana-lafayette
Jamal Bell,SR,WR,3,1,4,4.00,0,0.3,1.3,louisiana-lafayette
Hunter Bergeron,JR,TE,12,1,1,1.00,1,0.1,0.1,louisiana-lafayette
Terrence Williams,FR,RB,7,1,1,1.00,0,0.1,0.1,louisiana-lafayette
Devon Pauley,SO,WR,5,1,0,0.00,0,0.2,0.0,louisiana-lafayette
Boogie Knight,JR,WR,12,45,588,13.07,3,3.8,49.0,louisiana-monroe
Will Derrick,JR,WR,12,25,353,14.12,1,2.1,29.4,louisiana-monroe
Jared Sparks,SR,WR,11,30,336,11.20,1,2.7,30.5,louisiana-monroe
Zach Jackson,JR,WR,12,25,301,12.04,2,2.1,25.1,louisiana-monroe
Jevin Frett,JR,WR,11,12,218,18.17,1,1.1,19.8,louisiana-monroe
Fred Lloyd Jr.,JR,WR,11,8,114,14.25,1,0.7,10.4,louisiana-monroe
Zach Rasmussen,JR,TE,11,6,94,15.67,3,0.5,8.5,louisiana-monroe
Andrew Henry,SO,RB,11,14,88,6.29,1,1.3,8.0,louisiana-monroe
Dariyan Wiley,FR,WR,9,9,82,9.11,1,1.0,9.1,louisiana-monroe
Coby Cavil,FR,WR,8,6,68,11.33,1,0.8,8.5,louisiana-monroe
Malik Jackson,SO,WR,11,10,40,4.00,0,0.9,3.6,louisiana-monroe
Kadyn Roach,FR,RB,6,4,22,5.50,0,0.7,3.7,louisiana-monroe
Jakyle Holmes,JR,RB,4,2,10,5.00,0,0.5,2.5,louisiana-monroe
Isaiah Phillips,SO,RB,6,2,8,4.00,0,0.3,1.3,louisiana-monroe
Jahquan Bloomfield,SO,WR,10,1,5,5.00,0,0.1,0.5,louisiana-monroe
Charlie Norman,FR,RB,5,1,1,1.00,0,0.2,0.2,louisiana-monroe
Smoke Harris,SO,WR,12,71,756,10.65,6,5.9,63.0,louisiana_tech
Tre Harris,FR,WR,12,41,600,14.63,4,3.4,50.0,louisiana_tech
Bub Means,FR,WR,11,23,458,19.91,2,2.1,41.6,louisiana_tech
Griffin Hebert,JR,WR,12,27,289,10.70,2,2.3,24.1,louisiana_tech
Isaiah Graham,SR,WR,10,19,245,12.89,2,1.9,24.5,louisiana_tech
Samuel Emilus,SR,WR,8,16,229,14.31,3,2.0,28.6,louisiana_tech
Marcus Williams Jr.,SR,RB,12,20,202,10.10,1,1.7,16.8,louisiana_tech
Kyle Maxwell,FR,WR,10,9,119,13.22,0,0.9,11.9,louisiana_tech
Keyon Henry-Brooks,SO,RB,9,6,53,8.83,0,0.7,5.9,louisiana_tech
Jacob Adams,JR,FB,12,6,50,8.33,1,0.5,4.2,louisiana_tech
Carson Rieder,FR,FB,11,1,48,48.00,0,0.1,4.4,louisiana_tech
Tahj Magee,SO,WR,12,3,40,13.33,0,0.3,3.3,louisiana_tech
Greg Garner,JR,RB,9,2,37,18.50,1,0.2,4.1,louisiana_tech
Harlan Dixon,FR,RB,9,3,11,3.67,0,0.3,1.2,louisiana_tech
Praise Okorie,SR,WR,12,1,4,4.00,0,0.1,0.3,louisiana_tech
Marshon Ford,SO,TE,13,49,550,11.22,2,3.8,42.3,louisville
Jordan Watkins,FR,WR,12,35,544,15.54,4,2.9,45.3,louisville
Tyler Harrell,SO,WR,13,18,523,29.06,6,1.4,40.2,louisville
Ahmari Huggins-Bruce,FR,WR,12,29,444,15.31,4,2.4,37.0,louisville
Justin Marshall,JR,WR,12,23,322,14.00,1,1.9,26.8,louisville
Trevion Cooley,FR,RB,12,12,173,14.42,2,1.0,14.4,louisville
Jalen Mitchell,FR,RB,12,12,121,10.08,0,1.0,10.1,louisville
Josh Johnson,SR,WR,12,16,110,6.88,1,1.3,9.2,louisville
Dez Melton,FR,TE,11,3,80,26.67,0,0.3,7.3,louisville
Braden Smith,SO,WR,5,11,68,6.18,1,2.2,13.6,louisville
Josh Lifson,FR,TE,5,1,28,28.00,0,0.2,5.6,louisville
Jawhar Jordan,FR,RB,4,1,24,24.00,0,0.3,6.0,louisville
Shai Werts,SR,WR,8,4,23,5.75,0,0.5,2.9,louisville
Hassan Hall,JR,RB,9,2,19,9.50,0,0.2,2.1,louisville
Elijah Downing,FR,WR,2,1,9,9.00,0,0.5,4.5,louisville
Bryan Hudson,SO,OL,9,0,9,-,0,0.0,1.0,louisville
Malik Cunningham,JR,QB,13,1,9,9.00,0,0.1,0.7,louisville
Duane Martin,FR,TE,12,1,8,8.00,0,0.1,0.7,louisville
Maurice Burkley,SR,RB,13,1,6,6.00,0,0.1,0.5,louisville
Isaac Martin,JR,TE,10,1,4,4.00,0,0.1,0.4,louisville
K.J. Cloyd,SO,LB,13,1,-13,-13.00,0,0.1,-1.0,louisville
Kayshon Boutte,SO,WR,6,38,508,13.37,9,6.3,84.7,lsu
Jaray Jenkins,JR,WR,13,34,502,14.76,6,2.6,38.6,lsu
Jack Bech,FR,WR,13,43,489,11.37,3,3.3,37.6,lsu
Malik Nabers,FR,WR,11,28,417,14.89,4,2.5,37.9,lsu
Brian Thomas Jr.,FR,WR,12,28,359,12.82,2,2.3,29.9,lsu
Trey Palmer,JR,WR,11,30,344,11.47,3,2.7,31.3,lsu
Deion Smith,FR,WR,6,11,186,16.91,2,1.8,31.0,lsu
Devonta Lee,JR,WR,13,9,85,9.44,1,0.7,6.5,lsu
Chris Hilton Jr.,FR,WR,4,2,81,40.50,1,0.5,20.3,lsu
Koy Moore,SO,WR,6,5,71,14.20,0,0.8,11.8,lsu
Kole Taylor,SO,TE,12,6,68,11.33,1,0.5,5.7,lsu
Tyrion Davis-Price,JR,RB,12,10,64,6.40,0,0.8,5.3,lsu
Jack Mashburn,SO,TE,12,4,53,13.25,0,0.3,4.4,lsu
Jontre Kirklin,SR,WR,9,4,49,12.25,0,0.4,5.4,lsu
Josh Williams,SO,RB,13,5,11,2.20,0,0.4,0.8,lsu
Corey Kiner,FR,RB,11,2,10,5.00,0,0.2,0.9,lsu
Armoni Goodwin,FR,RB,6,2,5,2.50,0,0.3,0.8,lsu
Alex Adams,SO,WR,7,1,5,5.00,0,0.1,0.7,lsu
Corey Gammage,SO,WR,13,78,869,11.14,2,6.0,66.8,marshall
Willie Johnson,SR,WR,13,32,625,19.53,3,2.5,48.1,marshall
Xavier Gaines,SR,TE,13,42,483,11.50,3,3.2,37.2,marshall
Shadeed Ahmed,SO,WR,13,38,463,12.18,3,2.9,35.6,marshall
Rasheen Ali,FR,RB,13,45,334,7.42,1,3.5,25.7,marshall
Jayden Harrison,SO,WR,13,24,269,11.21,2,1.8,20.7,marshall
Talik Keaton,SO,WR,7,19,268,14.11,2,2.7,38.3,marshall
Stone Scarcelle,JR,WR,13,8,122,15.25,0,0.6,9.4,marshall
Sheldon Evans,JR,RB,13,11,119,10.82,0,0.8,9.2,marshall
Devin Miller,JR,TE,10,10,89,8.90,1,1.0,8.9,marshall
EJ Horton,FR,WR,6,4,59,14.75,1,0.7,9.8,marshall
Caleb McMillan,SO,WR,12,4,50,12.50,0,0.3,4.2,marshall
Garet Morrell,SR,TE,13,2,29,14.50,0,0.2,2.2,marshall
Ethan Hahn,FR,WR,3,2,20,10.00,0,0.7,6.7,marshall
Caleb Coombs,FR,WR,4,1,17,17.00,0,0.3,4.3,marshall
Ethan Payne,FR,RB,11,4,14,3.50,0,0.4,1.3,marshall
Rakim Jarrett,SO,WR,13,62,829,13.37,5,4.8,63.8,maryland
Dontay Demus Jr.,SR,WR,6,28,507,18.11,3,4.7,84.5,maryland
Chigoziem Okonkwo,SR,TE,13,52,447,8.60,5,4.0,34.4,maryland
Brian Cobbs,SR,WR,13,25,341,13.64,1,1.9,26.2,maryland
Darryl Jones,SR,WR,13,23,319,13.87,2,1.8,24.5,maryland
Carlos Carriere,SR,WR,10,24,316,13.17,5,2.4,31.6,maryland
Tayon Fleet-Davis,SR,RB,13,32,305,9.53,1,2.5,23.5,maryland
Jeshaun Jones,JR,WR,6,18,224,12.44,0,3.0,37.3,maryland
Corey Dyches,SO,TE,13,19,208,10.95,4,1.5,16.0,maryland
Marcus Fleming,FR,WR,7,18,197,10.94,1,2.6,28.1,maryland
Challen Faamatau,SR,RB,9,7,81,11.57,0,0.8,9.0,maryland
Tai Felton,FR,WR,8,5,51,10.20,0,0.6,6.4,maryland
Isaiah Jacobs,SO,RB,5,7,47,6.71,0,1.4,9.4,maryland
DeaJaun McDougle,SO,WR,2,5,26,5.20,0,2.5,13.0,maryland
CJ Dippre,FR,TE,13,3,25,8.33,0,0.2,1.9,maryland
Colby McDonald,FR,RB,8,4,12,3.00,0,0.5,1.5,maryland
Dino Tomlin,SO,WR,11,2,12,6.00,0,0.2,1.1,maryland
Weston Wolff,FR,TE,1,1,10,10.00,0,1.0,10.0,maryland
Peny Boone,SO,RB,10,3,2,0.67,0,0.3,0.2,maryland
Roman Hemby,FR,RB,3,1,1,1.00,0,0.3,0.3,maryland
Rico Arnold,JR,WR,11,27,461,17.07,3,2.5,41.9,massachusetts
Tray Pettway,SO,WR,12,17,217,12.76,0,1.4,18.1,massachusetts
Eric Collins,SR,WR,12,13,186,14.31,1,1.1,15.5,massachusetts
Melvin Hill,JR,WR,12,12,171,14.25,1,1.0,14.3,massachusetts
Ellis Merriweather,JR,RB,12,22,165,7.50,1,1.8,13.8,massachusetts
Onuma Dieke,FR,WR,12,14,130,9.29,0,1.2,10.8,massachusetts
Josiah Johnson,SO,TE,11,11,115,10.45,3,1.0,10.5,massachusetts
"Jermaine Johnson, Jr.",SO,WR,10,9,85,9.44,0,0.9,8.5,massachusetts
Taylor Edwards,SR,TE,5,5,66,13.20,1,1.0,13.2,massachusetts
Jaret Pallotta,SR,TE,10,6,48,8.00,0,0.6,4.8,massachusetts
Kay'Ron Adams,SO,RB,7,7,43,6.14,0,1.0,6.1,massachusetts
Michael Fitzgerald,FR,WR,5,3,35,11.67,0,0.6,7.0,massachusetts
Jacob Orlando,FR,TE,10,3,33,11.00,1,0.3,3.3,massachusetts
Isaac Ross,SO,WR,10,6,30,5.00,0,0.6,3.0,massachusetts
Brady Olson,FR,QB,9,1,25,25.00,0,0.1,2.8,massachusetts
Rolinsky Saint-Cyr,FR,WR,1,1,19,19.00,0,1.0,19.0,massachusetts
Zamar Wise,FR,QB,7,2,5,2.50,0,0.3,0.7,massachusetts
Jared Chisari,SO,RB,10,3,1,0.33,0,0.3,0.1,massachusetts
Carter Scudo,FR,WR,3,1,-3,-3.00,0,0.3,-1.0,massachusetts
Calvin Austin III,SR,WR,12,74,1149,15.53,8,6.2,95.8,memphis
Sean Dykes,SR,TE,12,48,657,13.69,7,4.0,54.8,memphis
Javon Ivory,SO,WR,10,29,413,14.24,3,2.9,41.3,memphis
Eddie Lewis,JR,WR,12,22,349,15.86,4,1.8,29.1,memphis
Gabriel Rogers,SR,WR,9,15,179,11.93,1,1.7,19.9,memphis
Asa Martin,JR,RB,10,14,150,10.71,2,1.4,15.0,memphis
Koby Drake,FR,WR,12,8,125,15.63,0,0.7,10.4,memphis
Roc Taylor,FR,WR,7,8,117,14.63,0,1.1,16.7,memphis
Marcayll Jones,FR,WR,12,8,94,11.75,0,0.7,7.8,memphis
Marquavius Weaver,SR,RB,12,9,83,9.22,0,0.8,6.9,memphis
Rodrigues Clark,JR,RB,10,11,59,5.36,1,1.1,5.9,memphis
Brandon Thomas,FR,RB,9,8,52,6.50,0,0.9,5.8,memphis
Khi Mathieu,FR,WR,6,3,46,15.33,0,0.5,7.7,memphis
Caden Prieskorn,SO,TE,12,4,46,11.50,0,0.3,3.8,memphis
Cameron Wright,FR,WR,1,1,31,31.00,0,1.0,31.0,memphis
Cameron Fleming,JR,RB,5,1,14,14.00,0,0.2,2.8,memphis
Kylan Watkins,SR,RB,4,4,13,3.25,0,1.0,3.3,memphis
Seth Henigan,FR,QB,11,1,8,8.00,0,0.1,0.7,memphis
Charleston Rambo,JR,WR,12,79,1172,14.84,7,6.6,97.7,miami_florida
Mike Harley,SR,WR,12,57,543,9.53,5,4.8,45.3,miami_florida
Key'Shawn Smith,FR,WR,12,33,405,12.27,3,2.8,33.8,miami_florida
Xavier Restrepo,FR,WR,12,24,373,15.54,2,2.0,31.1,miami_florida
Will Mallory,JR,TE,12,30,347,11.57,4,2.5,28.9,miami_florida
Jaylan Knighton,FR,RB,8,20,280,14.00,3,2.5,35.0,miami_florida
Brashard Smith,FR,WR,12,14,199,14.21,2,1.2,16.6,miami_florida
Jacolby George,FR,WR,9,7,183,26.14,1,0.8,20.3,miami_florida
Cam'Ron Harris,JR,RB,8,11,119,10.82,1,1.4,14.9,miami_florida
Romello Brinson,FR,WR,11,7,90,12.86,1,0.6,8.2,miami_florida
Elijah Arroyo,FR,TE,12,5,86,17.20,1,0.4,7.2,miami_florida
Dee Wiggins,JR,WR,4,4,25,6.25,0,1.0,6.3,miami_florida
"Thaddius Franklin, Jr.",FR,RB,5,1,18,18.00,0,0.2,3.6,miami_florida
Kahlil Brantley,FR,TE,2,1,7,7.00,0,0.5,3.5,miami_florida
"Donald Chaney, Jr.",FR,RB,2,1,4,4.00,0,0.5,2.0,miami_florida
Michael Redding III,FR,WR,3,1,3,3.00,0,0.3,1.0,miami_florida
Jack Sorenson,SR,WR,13,76,1406,18.50,10,5.8,108.2,miami_ohio
Mac Hippenhammer,JR,WR,12,48,786,16.38,5,4.0,65.5,miami_ohio
Jalen Walker,JR,WR,13,31,398,12.84,4,2.4,30.6,miami_ohio
Jack Coldiron,FR,TE,12,16,293,18.31,1,1.3,24.4,miami_ohio
Kevin Davis,FR,RB,13,23,208,9.04,2,1.8,16.0,miami_ohio
Andrew Homer,SR,TE,10,13,158,12.15,5,1.3,15.8,miami_ohio
Kenny Tracy,FR,RB,12,17,155,9.12,1,1.4,12.9,miami_ohio
Nate Muersch,FR,TE,9,5,81,16.20,4,0.6,9.0,miami_ohio
Rhett Williams,FR,TE,8,3,45,15.00,0,0.4,5.6,miami_ohio
Devon Dorsey,FR,WR,10,3,34,11.33,0,0.3,3.4,miami_ohio
Keyon Mozee,FR,RB,13,2,20,10.00,0,0.2,1.5,miami_ohio
James Burns,SO,WR,4,1,17,17.00,0,0.3,4.3,miami_ohio
Jack DeJarld,FR,TE,12,1,7,7.00,0,0.1,0.6,miami_ohio
Tyre Shelton,SO,RB,7,2,6,3.00,0,0.3,0.9,miami_ohio
Jeremiah Batiste,FR,WR,4,1,5,5.00,0,0.3,1.3,miami_ohio
Davion Johnson,JR,RB,2,4,1,0.25,0,2.0,0.5,miami_ohio
David Afari,FR,RB,9,1,1,1.00,0,0.1,0.1,miami_ohio
Cornelius Johnson,JR,WR,14,39,620,15.90,3,2.8,44.3,michigan
Erick All,JR,TE,13,38,437,11.50,2,2.9,33.6,michigan
Roman Wilson,SO,WR,13,25,420,16.80,3,1.9,32.3,michigan
Mike Sainristil,JR,WR,14,22,312,14.18,2,1.6,22.3,michigan
Donovan Edwards,FR,RB,12,20,265,13.25,1,1.7,22.1,michigan
Daylen Baldwin,SR,WR,14,17,256,15.06,2,1.2,18.3,michigan
Andrel Anthony,FR,WR,11,12,248,20.67,3,1.1,22.5,michigan
Luke Schoonmaker,SR,TE,14,17,165,9.71,3,1.2,11.8,michigan
Blake Corum,SO,RB,12,24,141,5.88,1,2.0,11.8,michigan
Hassan Haskins,SR,RB,14,18,131,7.28,0,1.3,9.4,michigan
A.J. Henning,SO,WR,14,10,79,7.90,0,0.7,5.6,michigan
Ronnie Bell,SR,WR,1,1,76,76.00,1,1.0,76.0,michigan
Will Rolapp,SO,WR,2,1,26,26.00,0,0.5,13.0,michigan
Joel Honigford,SR,TE,12,1,10,10.00,0,0.1,0.8,michigan
Cristian Dixon,FR,WR,1,1,7,7.00,0,1.0,7.0,michigan
Carter Selzer,SR,TE,14,1,6,6.00,0,0.1,0.4,michigan
Danny Hughes,JR,RB,12,1,3,3.00,0,0.1,0.3,michigan
Jayden Reed,JR,WR,13,59,1026,17.39,10,4.5,78.9,michigan_state
Jalen Nailor,JR,WR,9,37,695,18.78,6,4.1,77.2,michigan_state
Tre Mosley,SO,WR,13,35,530,15.14,3,2.7,40.8,michigan_state
Connor Heyward,SR,TE,13,35,326,9.31,2,2.7,25.1,michigan_state
Montorie Foster,SO,WR,13,12,164,13.67,1,0.9,12.6,michigan_state
Tyler Hunt,SR,TE,11,14,136,9.71,1,1.3,12.4,michigan_state
Maliq Carr,FR,TE,12,8,135,16.88,0,0.7,11.3,michigan_state
Kenneth Walker III,JR,RB,12,13,89,6.85,1,1.1,7.4,michigan_state
Keon Coleman,FR,WR,10,7,50,7.14,1,0.7,5.0,michigan_state
Harold Joiner,JR,RB,12,5,35,7.00,0,0.4,2.9,michigan_state
Elijah Collins,JR,RB,7,3,34,11.33,1,0.4,4.9,michigan_state
Jordon Simmons,SO,RB,13,7,21,3.00,1,0.5,1.6,michigan_state
Terry Lockett Jr.,SO,WR,9,3,18,6.00,0,0.3,2.0,michigan_state
Payton Thorne,SO,QB,13,1,15,15.00,0,0.1,1.2,michigan_state
Ian Stewart,FR,WR,2,1,8,8.00,0,0.5,4.0,michigan_state
Trenton Gillison,JR,TE,7,1,5,5.00,0,0.1,0.7,michigan_state
Christian Fitzpatrick,FR,WR,10,2,3,1.50,0,0.2,0.3,michigan_state
Jaylin Lane,FR,WR,12,42,528,12.57,4,3.5,44.0,middle_tennessee
Jarrin Pierce,SR,WR,13,43,523,12.16,6,3.3,40.2,middle_tennessee
Jimmy Marshall,SR,WR,12,45,510,11.33,6,3.8,42.5,middle_tennessee
Yusuf Ali,JR,WR,11,45,350,7.78,4,4.1,31.8,middle_tennessee
DJ England-Chisolm,SO,WR,12,28,312,11.14,3,2.3,26.0,middle_tennessee
Izaiah Gathings,JR,WR,12,24,302,12.58,1,2.0,25.2,middle_tennessee
CJ Windham,SR,WR,12,26,223,8.58,2,2.2,18.6,middle_tennessee
JaMichael Thompson,FR,WR,11,9,72,8.00,0,0.8,6.5,middle_tennessee
Elijah Metcalf,FR,WR,5,4,52,13.00,0,0.8,10.4,middle_tennessee
Brad Anderson,SR,RB,10,5,37,7.40,0,0.5,3.7,middle_tennessee
Martell Pettaway,SR,RB,11,5,30,6.00,0,0.5,2.7,middle_tennessee
Frank Peasant,FR,RB,12,6,26,4.33,0,0.5,2.2,middle_tennessee
Amir Rasul,SR,RB,9,4,23,5.75,0,0.4,2.6,middle_tennessee
Marquel Tinsley,FR,WR,8,2,18,9.00,1,0.3,2.3,middle_tennessee
Chaton Mobley,JR,RB,8,4,16,4.00,0,0.5,2.0,middle_tennessee
Zaylin Wood,FR,DT,13,1,6,6.00,1,0.1,0.5,middle_tennessee
Jordan Ferguson,JR,DE,13,1,6,6.00,0,0.1,0.5,middle_tennessee
Tyler Sweet,JR,WR,2,1,5,5.00,0,0.5,2.5,middle_tennessee
Chase Cunningham,JR,QB,8,1,5,5.00,0,0.1,0.6,middle_tennessee
Chris Autman-Bell,SR,WR,11,36,506,14.06,6,3.3,46.0,minnesota
Michael Brown-Stephens,SO,WR,13,23,392,17.04,1,1.8,30.2,minnesota
Dylan Wright,SO,WR,12,18,365,20.28,2,1.5,30.4,minnesota
Brevyn Spann-Ford,JR,TE,13,23,296,12.87,1,1.8,22.8,minnesota
Daniel Jackson,SO,WR,11,25,267,10.68,1,2.3,24.3,minnesota
Ko Kieft,SR,TE,13,7,101,14.43,1,0.5,7.8,minnesota
Mar'Keise Irving,FR,RB,12,8,73,9.13,0,0.7,6.1,minnesota
Ky Thomas,FR,RB,9,6,44,7.33,0,0.7,4.9,minnesota
Bryce Williams,JR,RB,8,1,19,19.00,0,0.1,2.4,minnesota
Brady Boyd,FR,WR,9,2,18,9.00,0,0.2,2.0,minnesota
Trey Potts,SO,RB,5,2,14,7.00,0,0.4,2.8,minnesota
Derik LeCaptain,SO,LB,13,1,11,11.00,0,0.1,0.8,minnesota
Dontario Drummond,SR,WR,12,76,1028,13.53,8,6.3,85.7,mississippi
Braylon Sanders,SR,WR,11,24,549,22.88,4,2.2,49.9,mississippi
Jahcour Pearson,SR,WR,12,26,392,15.08,0,2.2,32.7,mississippi
Jonathan Mingo,JR,WR,6,22,346,15.73,3,3.7,57.7,mississippi
Dannis Jackson,JR,WR,10,12,244,20.33,2,1.2,24.4,mississippi
Jerrion Ealy,JR,RB,12,32,218,6.81,2,2.7,18.2,mississippi
John Rhys Plumlee,JR,WR,13,19,201,10.58,0,1.5,15.5,mississippi
