name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Brogan Roback,SR,QB,12,-47,2890,449,2843,6.33,236.9,eastern_michigan
Ian Eriksen,JR,RB,12,805,0,179,805,4.50,67.1,eastern_michigan
Shaq Vann,JR,RB,9,520,0,113,520,4.60,57.8,eastern_michigan
Breck Turner,SO,RB,9,118,0,31,118,3.81,13.1,eastern_michigan
Isaac Holder,SO,WR,11,0,106,3,106,35.33,9.6,eastern_michigan
Isaac Stiebeling,FR,QB,2,48,49,24,97,4.04,48.5,eastern_michigan
Blake Banham,JR,RB,8,97,0,36,97,2.69,12.1,eastern_michigan
Jaron Johnson,SR,WR,12,0,43,1,43,43.00,3.6,eastern_michigan
Kyle Rachwal,JR,LB,12,27,0,1,27,27.00,2.3,eastern_michigan
Sergio Bailey II,SR,WR,12,25,0,2,25,12.50,2.1,eastern_michigan
Ivan Oraha,SO,P,11,0,0,1,0,0.00,0.0,eastern_michigan
Antoine Porter,SR,WR,12,-16,0,1,-16,-16.00,-1.3,eastern_michigan
Feleipe Franks,FR,QB,11,20,1438,287,1458,5.08,132.5,florida
Lamical Perine,SO,RB,11,562,0,136,562,4.13,51.1,florida
Malik Davis,FR,RB,7,526,0,79,526,6.66,75.1,florida
Malik Zaire,SR,QB,4,39,349,78,388,4.97,97.0,florida
Mark Thompson,SR,RB,11,297,0,58,297,5.12,27.0,florida
Kadarius Toney,FR,ATH,8,120,50,16,170,10.63,21.3,florida
Adarius Lemons,FR,RB,9,136,0,19,136,7.16,15.1,florida
Luke Del Rio,JR,QB,2,-9,138,27,129,4.78,64.5,florida
Brandon Powell,SR,WR,11,15,0,4,15,3.75,1.4,florida
Dre Massey,JR,WR,11,9,0,3,9,3.00,0.8,florida
Tyrie Cleveland,SO,WR,10,6,0,2,6,3.00,0.6,florida
Tyriek Hopkins,SO,RB,5,4,0,1,4,4.00,0.8,florida
Jason Driskel,JR,QB,13,427,2247,362,2674,7.39,205.7,florida_atlantic
Devin Singletary,SO,RB,14,1920,12,302,1932,6.40,138.0,florida_atlantic
"Gregory Howell, Jr.",SR,RB,12,740,0,112,740,6.61,61.7,florida_atlantic
Daniel Parr,SO,QB,9,26,588,100,614,6.14,68.2,florida_atlantic
"Kerrith Whyte, Jr.",SO,RB,14,347,0,55,347,6.31,24.8,florida_atlantic
John Franklin III,SR,WR,13,229,49,18,278,15.44,21.4,florida_atlantic
Willie Wright,FR,WR,13,139,0,19,139,7.32,10.7,florida_atlantic
Kamrin Solomon,SR,WR,12,22,82,7,104,14.86,8.7,florida_atlantic
Gerald Hearns,JR,RB,7,67,0,11,67,6.09,9.6,florida_atlantic
Marcus Clark,SR,RB,12,60,0,13,60,4.62,5.0,florida_atlantic
De'Andre Johnson,SO,QB,4,31,5,7,36,5.14,9.0,florida_atlantic
Tyrek Tisdale,FR,RB,8,30,0,7,30,4.29,3.8,florida_atlantic
Kalib Woods,SR,WR,8,22,0,2,22,11.00,2.8,florida_atlantic
Ryan Rickel,SR,P,14,22,0,2,22,11.00,1.6,florida_atlantic
DeAndre McNeal,JR,WR,11,3,0,1,3,3.00,0.3,florida_atlantic
D'Anfernee McGriff,SO,WR,11,-1,0,1,-1,-1.00,-0.1,florida_atlantic
Alex McGough,SR,QB,13,231,2798,433,3029,7.00,233.0,florida_international
Alex Gardner,SR,RB,13,791,0,181,791,4.37,60.8,florida_international
Napoleon Maxwell,JR,RB,13,477,0,81,477,5.89,36.7,florida_international
Shawndarrius Phillips,SO,RB,13,469,0,104,469,4.51,36.1,florida_international
Maurice Alexander,SO,QB,8,7,174,61,181,2.97,22.6,florida_international
D'Vonte Price,FR,RB,10,131,0,15,131,8.73,13.1,florida_international
Thomas Owens,SR,WR,9,-1,35,2,34,17.00,3.8,florida_international
Shermar Thornton,FR,WR,7,5,0,1,5,5.00,0.7,florida_international
Darrius Scott,SO,WR,11,3,0,1,3,3.00,0.3,florida_international
Stone Wilson,JR,P,13,-21,24,3,3,1.00,0.2,florida_international
James Blackman,FR,QB,12,-39,2230,361,2191,6.07,182.6,florida_state
Cam Akers,FR,RB,13,1025,47,195,1072,5.50,82.5,florida_state
Jacques Patrick,JR,RB,11,735,0,132,735,5.57,66.8,florida_state
Deondre Francois,SO,QB,1,-9,210,42,201,4.79,201.0,florida_state
Amir Rasul,SO,RB,12,152,0,33,152,4.61,12.7,florida_state
Ryan Green,SR,RB,5,126,0,13,126,9.69,25.2,florida_state
J.J. Cosentino,JR,QB,7,2,58,13,60,4.62,8.6,florida_state
Nyqwan Murray,JR,WR,12,15,0,3,15,5.00,1.3,florida_state
Josh Sweat,JR,DE,12,13,0,2,13,6.50,1.1,florida_state
Jake Rizzo,FR,QB,1,0,6,2,6,3.00,6.0,florida_state
Colton Plante,JR,FB,3,6,0,1,6,6.00,2.0,florida_state
Brock Ruble,JR,OL,10,6,0,0,6,-,0.6,florida_state
Keith Gavin,SO,WR,10,6,0,1,6,6.00,0.6,florida_state
Alec Eberle,JR,OL,13,4,0,0,4,-,0.3,florida_state
Blaik Middleton,SO,RB,1,1,0,1,1,1.00,1.0,florida_state
Gabe Nabers,SO,FB,13,-3,0,2,-3,-1.50,-0.2,florida_state
Levonta Taylor,SO,DB,13,-4,0,1,-4,-4.00,-0.3,florida_state
George Campbell,SO,WR,4,-4,0,1,-4,-4.00,-1.0,florida_state
Marcus McMaryion,JR,QB,14,302,2726,408,3028,7.42,216.3,fresno_state
Josh Hokit,SO,RB,14,583,81,131,664,5.07,47.4,fresno_state
Jordan Mims,FR,RB,14,627,0,151,627,4.15,44.8,fresno_state
Chason Virgil,SO,QB,12,6,524,88,530,6.02,44.2,fresno_state
Ronnie Rivers,FR,RB,13,480,0,101,480,4.75,36.9,fresno_state
Dejonte O'Neal,JR,RB,13,106,0,25,106,4.24,8.2,fresno_state
Da'Mari Scott,SR,WR,14,93,0,14,93,6.64,6.6,fresno_state
Deonte Perry,FR,RB,1,31,0,8,31,3.88,31.0,fresno_state
Saevion Johnson,FR,RB,8,20,0,7,20,2.86,2.5,fresno_state
Derrion Grim,SO,WR,11,5,0,1,5,5.00,0.5,fresno_state
KeeSean Johnson,JR,WR,14,0,0,1,0,0.00,0.0,fresno_state
Jamire Jordan,JR,WR,14,-7,0,1,-7,-7.00,-0.5,fresno_state
Jake Fromm,FR,QB,15,79,2615,346,2694,7.79,179.6,georgia
Nick Chubb,SR,TB,15,1345,0,223,1345,6.03,89.7,georgia
Sony Michel,SR,TB,14,1227,0,156,1227,7.87,87.6,georgia
D'Andre Swift,FR,RB,15,618,0,82,618,7.54,41.2,georgia
Elijah Holyfield,SO,TB,13,293,0,50,293,5.86,22.5,georgia
Brian Herrien,SO,TB,14,265,0,61,265,4.34,18.9,georgia
Mecole Hardman,SO,WR,15,61,0,8,61,7.63,4.1,georgia
Christian Payne,SR,FB,14,18,0,5,18,3.60,1.3,georgia
Jacob Eason,SO,QB,5,-12,28,10,16,1.60,3.2,georgia
Prather Hudson,FR,TB,14,15,0,6,15,2.50,1.1,georgia
Brice Ramsey,SR,QB,4,0,10,5,10,2.00,2.5,georgia
Riley Ridley,SO,WR,14,5,0,1,5,5.00,0.4,georgia
Shai Werts,FR,QB,11,722,929,359,1651,4.60,150.1,georgia_southern
Wesley Fields,JR,RB,12,811,0,173,811,4.69,67.6,georgia_southern
L.A. Ramsby,SR,RB,12,578,0,141,578,4.10,48.2,georgia_southern
Kado Brown,JR,QB,6,145,354,83,499,6.01,83.2,georgia_southern
Monteo Garrett,JR,RB,12,243,30,34,273,8.03,22.8,georgia_southern
Wesley Kennedy III,FR,WR,10,108,0,9,108,12.00,10.8,georgia_southern
Demarcus Godfrey,SR,RB,11,67,0,12,67,5.58,6.1,georgia_southern
Myles Campbell,SR,WR,12,24,0,6,24,4.00,2.0,georgia_southern
LaBaron Anthony,JR,QB,3,1,7,14,8,0.57,2.7,georgia_southern
Malik Henry,JR,WR,10,2,0,1,2,2.00,0.2,georgia_southern
Tyler Bass,SO,PK,12,-4,0,1,-4,-4.00,-0.3,georgia_southern
Conner Manning,SR,QB,12,123,3146,467,3269,7.00,272.4,georgia_state
Glenn Smith,SR,RB,12,594,0,171,594,3.47,49.5,georgia_state
Kyler Neal,SR,RB,11,184,0,66,184,2.79,16.7,georgia_state
Aaron Winchester,SO,QB,6,79,102,30,181,6.03,30.2,georgia_state
Taz Bateman,JR,RB,4,176,0,53,176,3.32,44.0,georgia_state
Demarcus Kirk,JR,RB,11,145,0,25,145,5.80,13.2,georgia_state
Devin Gentry,SO,WR,12,82,0,12,82,6.83,6.8,georgia_state
Tra Barnett,SO,RB,5,45,0,8,45,5.63,9.0,georgia_state
Penny Hart,SO,WR,12,27,0,6,27,4.50,2.3,georgia_state
Chase Middleton,JR,LB,11,11,0,1,11,11.00,1.0,georgia_state
TaQuon Marshall,JR,QB,11,1146,927,363,2073,5.71,188.5,georgia_tech
KirVonte Benson,SO,BB,11,1053,0,204,1053,5.16,95.7,georgia_tech
Nathan Cottrell,SO,AB,11,271,0,33,271,8.21,24.6,georgia_tech
Qua Searcy,JR,AB,11,217,0,36,217,6.03,19.7,georgia_tech
Clinton Lynch,JR,AB,10,209,0,28,209,7.46,20.9,georgia_tech
Jerry Howard,FR,BB,9,175,0,23,175,7.61,19.4,georgia_tech
J.J. Green,SR,AB,10,156,0,21,156,7.43,15.6,georgia_tech
Quaide Weimerskirch,SO,BB,11,70,0,16,70,4.38,6.4,georgia_tech
Matthew Jordan,JR,QB,5,56,0,16,56,3.50,11.2,georgia_tech
Ricky Jeune,SR,WR,11,30,0,1,30,30.00,2.7,georgia_tech
Jay Jones,FR,QB,1,9,0,2,9,4.50,9.0,georgia_tech
KeShun Freeman,SR,DL,11,3,0,1,3,3.00,0.3,georgia_tech
Lucas Johnson,FR,QB,9,1,0,1,1,1.00,0.1,georgia_tech
Pressley Harvin III,FR,P,11,-13,0,2,-13,-6.50,-1.2,georgia_tech
Dru Brown,JR,QB,12,7,2785,470,2792,5.94,232.7,hawai'i
Diocemy Saint Juste,SR,RB,12,1510,0,282,1510,5.35,125.8,hawai'i
Ryan Tuiasoa,SR,RB,12,299,0,46,299,6.50,24.9,hawai'i
Cole McDonald,FR,QB,6,138,22,25,160,6.40,26.7,hawai'i
Freddie Holly III,FR,RB,2,27,0,9,27,3.00,13.5,hawai'i
Dylan Collie,JR,WR,12,23,0,1,23,23.00,1.9,hawai'i
Stan Gaudion,FR,P,12,19,0,1,19,19.00,1.6,hawai'i
Cole Brownholtz,SO,QB,1,0,7,1,7,7.00,7.0,hawai'i
Dakota Torres,JR,TE,11,3,0,1,3,3.00,0.3,hawai'i
Keelan Ewaliko,SR,WR,12,0,0,1,0,0.00,0.0,hawai'i
D'Eriq King,SO,QB,10,379,1260,211,1639,7.77,163.9,houston
Kyle Postma,SR,QB,7,212,1125,214,1337,6.25,191.0,houston
Kyle Allen,JR,QB,6,-14,751,116,737,6.35,122.8,houston
Duke Catalon,JR,RB,12,637,0,149,637,4.28,53.1,houston
Mulbah Car,SO,RB,10,388,0,80,388,4.85,38.8,houston
Dillon Birden,SR,RB,6,333,0,60,333,5.55,55.5,houston
Davion Mitchell,FR,RB,4,38,0,10,38,3.80,9.5,houston
Patrick Carr,SO,RB,3,26,0,8,26,3.25,8.7,houston
Derek McLemore,SR,WR,11,13,0,1,13,13.00,1.2,houston
John Leday,SR,WR,11,3,0,1,3,3.00,0.3,houston
Ed Oliver,SO,DT,12,1,0,1,1,1.00,0.1,houston
Linell Bonner,SR,WR,11,-2,0,1,-2,-2.00,-0.2,houston
Matt Linehan,SR,QB,9,-22,2056,354,2034,5.75,226.0,idaho
Aaron Duckworth,SR,RB,12,1025,0,193,1025,5.31,85.4,idaho
Isaiah Saunders,JR,RB,12,506,0,126,506,4.02,42.2,idaho
Colton Richardson,FR,QB,2,-43,395,82,352,4.29,176.0,idaho
Mason Petrino,SO,WR,10,0,248,48,248,5.17,24.8,idaho
Reuben Mwehla,SR,WR,12,18,0,3,18,6.00,1.5,idaho
Dylan Thigpen,FR,RB,7,17,0,10,17,1.70,2.4,idaho
D.J. Henderson,JR,DL,10,7,0,4,7,1.75,0.7,idaho
"Jeff George, Jr.",SO,QB,7,-81,1273,208,1192,5.73,170.3,illinois
Cam Thomas,FR,QB,4,233,375,118,608,5.15,152.0,illinois
Chayce Crouch,JR,TE,7,88,443,145,531,3.66,75.9,illinois
Mike Epstein,FR,RB,5,346,0,57,346,6.07,69.2,illinois
Kendrick Foster,SR,RB,12,266,0,73,266,3.64,22.2,illinois
Ra'Von Bonner,FR,RB,6,202,0,67,202,3.01,33.7,illinois
Dre Brown,SO,RB,6,138,0,31,138,4.45,23.0,illinois
Reggie Corbin,SO,RB,8,78,0,18,78,4.33,9.8,illinois
Cam Miller,FR,QB,2,9,0,1,9,9.00,4.5,illinois
Trenard Davis,SO,WR,9,0,7,1,7,7.00,0.8,illinois
Austin Roberts,JR,RB,12,3,0,1,3,3.00,0.3,illinois
Christian Bobak,FR,RB,12,-1,0,1,-1,-1.00,-0.1,illinois
Richard Lagow,SR,QB,10,-50,1936,332,1886,5.68,188.6,indiana
Peyton Ramsey,FR,QB,9,226,1252,297,1478,4.98,164.2,indiana
Morgan Ellison,FR,RB,11,704,0,143,704,4.92,64.0,indiana
Cole Gest,FR,RB,10,428,0,93,428,4.60,42.8,indiana
Ricky Brookins,JR,RB,12,88,0,11,88,8.00,7.3,indiana
Devonte Williams,SO,RB,12,70,0,20,70,3.50,5.8,indiana
Alex Rodriguez,JR,RB,12,65,0,16,65,4.06,5.4,indiana
Mike Majette,JR,RB,5,22,0,23,22,0.96,4.4,indiana
Whop Philyor,FR,WR,11,15,0,5,15,3.00,1.4,indiana
Luke Timian,JR,WR,12,7,0,1,7,7.00,0.6,indiana
Connor Thomas,FR,RB,6,6,0,3,6,2.00,1.0,indiana
Mike Fiacable,SO,QB,3,-11,0,3,-11,-3.67,-3.7,indiana
Nate Stanley,SO,QB,13,-115,2437,400,2322,5.81,178.6,iowa
Akrum Wadley,SR,RB,13,1109,0,252,1109,4.40,85.3,iowa
James Butler,SR,RB,9,396,0,91,396,4.35,44.0,iowa
Toren Young,FR,RB,7,193,0,45,193,4.29,27.6,iowa
Ivory Kelly-Martin,FR,RB,13,184,0,20,184,9.20,14.2,iowa
Ihmir Smith-Marsette,FR,WR,12,41,0,7,41,5.86,3.4,iowa
Colten Rastetter,SO,P,13,-2,33,4,31,7.75,2.4,iowa
Amani Hooker,SO,DB,11,18,0,1,18,18.00,1.6,iowa
Nick Easley,JR,WR,13,11,0,2,11,5.50,0.8,iowa
Tyler Wiegers,JR,QB,5,0,3,2,3,1.50,0.6,iowa
Drake Kulick,SR,FB,13,2,0,2,2,1.00,0.2,iowa
Noah Fant,SO,TE,13,-1,0,2,-1,-0.50,-0.1,iowa
Kyle Kempt,SR,QB,9,-5,1787,274,1782,6.50,198.0,iowa_state
Jacob Park,JR,QB,5,9,1181,173,1190,6.88,238.0,iowa_state
David Montgomery,SO,RB,13,1146,0,260,1146,4.41,88.2,iowa_state
Zeb Noland,FR,QB,4,-9,533,67,524,7.82,131.0,iowa_state
Joel Lanning,SR,LB,13,135,47,44,182,4.14,14.0,iowa_state
Sheldon Croney Jr.,SO,RB,10,159,0,31,159,5.13,15.9,iowa_state
Mike Warren,JR,RB,9,105,0,34,105,3.09,11.7,iowa_state
Trever Ryen,SR,WR,13,7,0,2,7,3.50,0.5,iowa_state
Johnnie Lang,FR,RB,3,5,0,4,5,1.25,1.7,iowa_state
Nick Leach,JR,RB,1,3,0,2,3,1.50,3.0,iowa_state
Peyton Bender,JR,QB,10,-87,1609,298,1522,5.11,152.2,kansas
Carter Stanley,SO,QB,9,91,1108,240,1199,5.00,133.2,kansas
Khalil Herbert,SO,RB,11,663,0,120,663,5.53,60.3,kansas
Taylor Martin,JR,RB,10,286,0,90,286,3.18,28.6,kansas
Dom Williams,FR,RB,9,176,0,51,176,3.45,19.6,kansas
Deron Thompson,JR,RB,10,86,0,28,86,3.07,8.6,kansas
Ryan Schadler,JR,WR,12,20,0,5,20,4.00,1.7,kansas
Cole Moos,SR,P,12,11,0,1,11,11.00,0.9,kansas
Reese Randall,JR,RB,1,10,0,3,10,3.33,10.0,kansas
Quan Hampton,FR,WR,6,8,0,2,8,4.00,1.3,kansas
Steven Sims Jr.,JR,WR,12,5,0,6,5,0.83,0.4,kansas
Kwamie Lassiter II,FR,WR,5,-6,0,1,-6,-6.00,-1.2,kansas
Jesse Ertz,SR,QB,5,336,930,165,1266,7.67,253.2,kansas_state
Alex Delton,SO,QB,8,500,637,185,1137,6.15,142.1,kansas_state
Skylar Thompson,FR,QB,8,267,689,152,956,6.29,119.5,kansas_state
Alex Barnes,SO,RB,13,819,3,147,822,5.59,63.2,kansas_state
Dalvin Warmack,JR,RB,10,252,0,48,252,5.25,25.2,kansas_state
Justin Silmon,JR,RB,11,225,0,43,225,5.23,20.5,kansas_state
Winston Dimel,JR,FB,13,63,0,19,63,3.32,4.8,kansas_state
Mike McCoy,FR,RB,3,55,0,10,55,5.50,18.3,kansas_state
Isaiah Zuber,SO,WR,13,35,0,2,35,17.50,2.7,kansas_state
Tyler Burns,FR,RB,13,30,0,10,30,3.00,2.3,kansas_state
Byron Pringle,JR,WR,12,15,0,2,15,7.50,1.3,kansas_state
George Bollas,JR,QB,11,238,1133,285,1371,4.81,124.6,kent_state
Dustin Crum,FR,QB,10,310,232,115,542,4.71,54.2,kent_state
Justin Rankin,SO,RB,12,490,1,124,491,3.96,40.9,kent_state
Nick Holley,SR,QB,3,207,106,55,313,5.69,104.3,kent_state
Will Matthews,SO,RB,9,188,0,54,188,3.48,20.9,kent_state
Kesean Gamble,FR,LB,12,170,0,53,170,3.21,14.2,kent_state
Mike Carrigan,SO,WR,12,156,0,14,156,11.14,13.0,kent_state
Kavious Price,SO,WR,10,68,0,11,68,6.18,6.8,kent_state
Myles Washington,JR,RB,3,35,0,18,35,1.94,11.7,kent_state
Keon Singleton,FR,RB,8,17,0,8,17,2.13,2.1,kent_state
Raymond James,FR,DB,9,5,0,1,5,5.00,0.6,kent_state
Raekwon James,JR,RB,10,1,0,8,1,0.13,0.1,kent_state
Miles Hibbler,SR,RB,10,-4,0,1,-4,-4.00,-0.4,kent_state
Derek Adams,SO,P,12,-6,0,2,-6,-3.00,-0.5,kent_state
Stephen Johnson,SR,QB,13,375,2305,419,2680,6.40,206.2,kentucky
"Benny Snell, Jr.",SO,RB,13,1333,0,264,1333,5.05,102.5,kentucky
Sihiem King,JR,RB,13,364,0,79,364,4.61,28.0,kentucky
Lynn Bowden,FR,WR,13,37,92,16,129,8.06,9.9,kentucky
Asim Rose,FR,RB,7,37,0,15,37,2.47,5.3,kentucky
Drew Barker,JR,QB,5,-15,49,12,34,2.83,6.8,kentucky
Garrett Johnson,SR,WR,13,12,0,2,12,6.00,0.9,kentucky
Kash Daniel,SO,LB,12,6,0,1,6,6.00,0.5,kentucky
Kayaune Ross,SR,WR,12,3,0,1,3,3.00,0.3,kentucky
Jordan Davis,JR,QB,11,347,1386,286,1733,6.06,157.5,louisiana-lafayette
Trey Ragas,FR,RB,12,813,0,142,813,5.73,67.8,louisiana-lafayette
Andre Nunez,JR,QB,4,3,783,134,786,5.87,196.5,louisiana-lafayette
Levi Lewis,FR,QB,4,175,377,91,552,6.07,138.0,louisiana-lafayette
Darius Hoggins,SR,RB,10,323,19,52,342,6.58,34.2,louisiana-lafayette
Elijah Mitchell,FR,RB,5,257,0,42,257,6.12,51.4,louisiana-lafayette
Jordan Wright,SO,RB,9,96,0,23,96,4.17,10.7,louisiana-lafayette
Raymond Calais,SO,RB,12,88,0,15,88,5.87,7.3,louisiana-lafayette
Ryheem Malone,JR,WR,11,57,0,4,57,14.25,5.2,louisiana-lafayette
Dion Ray,SO,QB,9,27,0,17,27,1.59,3.0,louisiana-lafayette
Ja'Marcus Bradley,SO,WR,12,25,0,5,25,5.00,2.1,louisiana-lafayette
Jake Arceneaux,FR,QB,2,8,6,3,14,4.67,7.0,louisiana-lafayette
Sam Geraci,SR,P,12,0,7,1,7,7.00,0.6,louisiana-lafayette
Michael Jacquet,SO,WR,11,0,0,1,0,0.00,0.0,louisiana-lafayette
Earnest Patterson,JR,WR,9,0,0,1,0,0.00,0.0,louisiana-lafayette
Levarious Varnado,SR,DB,11,-1,0,1,-1,-1.00,-0.1,louisiana-lafayette
Caleb Evans,SO,QB,12,579,2868,481,3447,7.17,287.3,louisiana-monroe
Garrett Smith,JR,QB,4,74,584,85,658,7.74,164.5,louisiana-monroe
Derrick Gore,JR,RB,12,585,0,164,585,3.57,48.8,louisiana-monroe
Ben Luckett,JR,RB,10,331,0,49,331,6.76,33.1,louisiana-monroe
Marcus Green,JR,WR,12,184,0,15,184,12.27,15.3,louisiana-monroe
Kayin White,FR,RB,9,162,0,38,162,4.26,18.0,louisiana-monroe
Duke Carter IV,SO,RB,12,63,0,17,63,3.71,5.3,louisiana-monroe
Markis McCray,JR,WR,7,37,0,1,37,37.00,5.3,louisiana-monroe
Austin Vaughn,SO,RB,10,28,0,9,28,3.11,2.8,louisiana-monroe
Brandius Batiste,FR,WR,11,3,0,1,3,3.00,0.3,louisiana-monroe
Brian Williams,SR,WR,12,2,0,1,2,2.00,0.2,louisiana-monroe
J'Mar Smith,SO,QB,13,378,2974,529,3352,6.34,257.8,louisiana_tech
Boston Scott,SR,RB,13,1040,0,182,1040,5.71,80.0,louisiana_tech
Jarred Craft,SR,RB,11,532,0,119,532,4.47,48.4,louisiana_tech
Jaqwis Dancy,SO,RB,8,262,0,39,262,6.72,32.8,louisiana_tech
Israel Tucker,FR,RB,9,42,0,9,42,4.67,4.7,louisiana_tech
Kam McKnight,JR,WR,13,42,0,15,42,2.80,3.2,louisiana_tech
Westin Elliott,SO,QB,4,13,23,10,36,3.60,9.0,louisiana_tech
Marcus Gaines,SR,WR,4,12,0,1,12,12.00,3.0,louisiana_tech
Teddy Veal,JR,WR,13,6,0,5,6,1.20,0.5,louisiana_tech
Rhashid Bonnette,SO,WR,12,3,0,1,3,3.00,0.3,louisiana_tech
Adrian Hardy,FR,WR,9,1,0,1,1,1.00,0.1,louisiana_tech
Lamar Jackson,JR,QB,13,1601,3660,662,5261,7.95,404.7,louisville
Malik Williams,SR,RB,11,531,0,67,531,7.93,48.3,louisville
Reggie Bonnafon,SR,RB,13,459,0,94,459,4.88,35.3,louisville
Jawon Pass,FR,QB,6,62,238,46,300,6.52,50.0,louisville
Dae Williams,FR,RB,6,235,0,38,235,6.18,39.2,louisville
Trey Smith,SO,RB,11,124,0,21,124,5.90,11.3,louisville
Colin Wilson,FR,RB,3,69,0,6,69,11.50,23.0,louisville
Traveon Samuel,JR,WR,13,46,0,4,46,11.50,3.5,louisville
Harry Trotter,SO,RB,8,27,0,4,27,6.75,3.4,louisville
Tobias Little,SO,FB,9,27,0,9,27,3.00,3.0,louisville
Jeremy Smith,SR,RB,1,8,0,5,8,1.60,8.0,louisville
Danny Etling,SR,QB,13,128,2463,347,2591,7.47,199.3,lsu
Derrius Guice,JR,RB,12,1251,0,237,1251,5.28,104.3,lsu
Darrel Williams,SR,RB,13,820,0,145,820,5.66,63.1,lsu
Russell Gage,SR,WR,13,232,0,29,232,8.00,17.8,lsu
Myles Brennan,FR,QB,6,-6,182,33,176,5.33,29.3,lsu
Nick Brossette,JR,RB,13,96,0,19,96,5.05,7.4,lsu
Derrick Dillon,SO,WR,13,86,0,15,86,5.73,6.6,lsu
DJ Chark,SR,WR,13,63,0,12,63,5.25,4.8,lsu
Clyde Edwards-Helaire,FR,RB,13,31,0,9,31,3.44,2.4,lsu
Lanard Fournette,SO,RB,5,7,0,1,7,7.00,1.4,lsu
Stephen Sullivan,SO,WR,13,5,0,2,5,2.50,0.4,lsu
Justin Jefferson,FR,WR,6,4,0,1,4,4.00,0.7,lsu
John David Moore,SR,FB,12,1,0,1,1,1.00,0.1,lsu
Justin McMillan,SO,QB,1,-1,0,1,-1,-1.00,-1.0,lsu
Chase Litton,JR,QB,13,12,3115,478,3127,6.54,240.5,marshall
Tyler King,FR,RB,11,820,0,158,820,5.19,74.5,marshall
Keion Davis,JR,RB,13,812,0,179,812,4.54,62.5,marshall
Anthony Anderson,JR,RB,13,123,0,30,123,4.10,9.5,marshall
Trey Rodriguez,JR,RB,3,72,0,33,72,2.18,24.0,marshall
Tony Pittman,SR,RB,13,10,0,2,10,5.00,0.8,marshall
Ryan Yurachek,SR,TE,13,4,0,1,4,4.00,0.3,marshall
Marcel Williams,JR,WR,12,3,0,1,3,3.00,0.3,marshall
Kaare Vedvik,SR,P,13,-3,0,1,-3,-3.00,-0.2,marshall
Jackson White,FR,QB,12,-11,0,1,-11,-11.00,-0.9,marshall
Max Bortenschlager,SO,QB,11,13,1313,305,1326,4.35,120.5,maryland
Ty Johnson,JR,RB,12,875,0,137,875,6.39,72.9,maryland
Lorenzo Harrison III,SO,RB,12,622,0,138,622,4.51,51.8,maryland
Kasim Hill,FR,QB,3,60,230,33,290,8.79,96.7,maryland
Ryan Brand,SO,QB,5,46,204,56,250,4.46,50.0,maryland
Tyrrell Pigrome,SO,QB,1,64,175,23,239,10.39,239.0,maryland
Jake Funk,SO,RB,12,145,3,28,148,5.29,12.3,maryland
Javon Leake,FR,RB,9,99,0,9,99,11.00,11.0,maryland
DJ Moore,JR,WR,12,61,15,7,76,10.86,6.3,maryland
Taivon Jacobs,SR,WR,12,6,0,2,6,3.00,0.5,maryland
Caleb Henderson,JR,QB,2,-2,0,6,-2,-0.33,-1.0,maryland
Andrew Ford,JR,QB,11,-137,2924,413,2787,6.75,253.4,massachusetts
Marquis Young,JR,RB,12,982,0,182,982,5.40,81.8,massachusetts
Ross Comis,JR,QB,10,157,646,134,803,5.99,80.3,massachusetts
Bilal Ally,SO,RB,12,369,0,89,369,4.15,30.8,massachusetts
Andy Isabella,JR,WR,12,135,0,14,135,9.64,11.3,massachusetts
Nick Orekoya,SO,RB,11,113,0,15,113,7.53,10.3,massachusetts
Jack Driscoll,SO,OL,12,8,0,0,8,-,0.7,massachusetts
Michael Curtis,SO,QB,1,3,0,1,3,3.00,3.0,massachusetts
Randall West,SO,QB,2,0,0,2,0,0.00,0.0,massachusetts
Jyvon Brown,FR,WR,4,0,0,1,0,0.00,0.0,massachusetts
Brennon Dingle,FR,WR,12,-2,0,3,-2,-0.67,-0.2,massachusetts
Riley Ferguson,SR,QB,13,22,4257,528,4279,8.10,329.2,memphis
Darrell Henderson,SO,RB,12,1154,0,130,1154,8.88,96.2,memphis
Patrick Taylor Jr.,SO,RB,12,866,0,157,866,5.52,72.2,memphis
Tony Pollard,SO,RB,13,230,0,30,230,7.67,17.7,memphis
Doroland Dorceus,SR,RB,7,201,0,39,201,5.15,28.7,memphis
David Moore,FR,QB,5,47,63,18,110,6.11,22.0,memphis
Anthony Miller,SR,WR,13,25,35,13,60,4.62,4.6,memphis
Mechane Slade,SO,WR,10,20,0,1,20,20.00,2.0,memphis
John Williams,SO,WR,11,13,0,2,13,6.50,1.2,memphis
Sean Dykes,SO,TE,13,7,0,1,7,7.00,0.5,memphis
Anthony Young,SR,RB,1,5,0,2,5,2.50,5.0,memphis
Jonathan Wilson,SO,DL,13,4,0,1,4,4.00,0.3,memphis
Brady Davis,SO,QB,1,1,0,1,1,1.00,1.0,memphis
Riley Patterson,FR,PK,13,0,0,1,0,0.00,0.0,memphis
Malik Rosier,JR,QB,13,468,3120,546,3588,6.57,276.0,miami_florida
Travis Homer,SO,RB,13,966,0,163,966,5.93,74.3,miami_florida
Mark Walton,JR,RB,4,428,0,56,428,7.64,107.0,miami_florida
DeeJay Dallas,FR,ATH,12,217,0,42,217,5.17,18.1,miami_florida
