name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Cole Fagan,JR,FB,12,185,997,5.39,7,15.42,83.08,air_force
Kadin Remsberg,SO,RB,12,100,583,5.83,3,8.33,48.58,air_force
Isaiah Sanders,JR,QB,8,120,466,3.88,6,15.00,58.25,air_force
Donald Hammond III,SO,QB,9,84,374,4.45,9,9.33,41.56,air_force
Joseph Saucier,JR,RB,11,43,274,6.37,2,3.91,24.91,air_force
Taven Birdow,JR,FB,11,50,256,5.12,1,4.55,23.27,air_force
Ronald Cleveland,SR,WR,7,39,171,4.38,2,5.57,24.43,air_force
Nolan Eriksen,JR,RB,9,21,101,4.81,1,2.33,11.22,air_force
Arion Worthman,SR,QB,4,29,88,3.03,1,7.25,22.00,air_force
Christian Mallard,JR,RB,4,11,46,4.18,1,2.75,11.50,air_force
Andrew Smith,SR,WR,12,5,29,5.80,0,0.42,2.42,air_force
Parker Wilson,SR,FB,1,5,22,4.40,0,5.00,22.00,air_force
Garrett Amy,SR,WR,12,4,14,3.50,0,0.33,1.17,air_force
Colton Parton,JR,LB,2,3,7,2.33,0,1.50,3.50,air_force
Joshua Stoner,SO,RB,2,2,3,1.50,0,1.00,1.50,air_force
Marcus Bennett,SR,WR,12,0,2,-,0,-,-,air_force
Brandon Lewis,FR,WR,4,1,1,1.00,0,0.25,0.25,air_force
Geraud Sanders,JR,WR,11,1,-3,-3.00,0,0.09,-0.27,air_force
Charlie Scott,JR,,11,1,-10,-10.00,0,0.09,-0.91,air_force
"Van Edwards, Jr.",SR,RB,11,147,558,3.80,3,13.36,50.73,akron
Kato Nelson,SO,QB,11,131,303,2.31,1,11.91,27.55,akron
Deltron Sands,JR,RB,11,39,128,3.28,0,3.55,11.64,akron
Keyondre White,FR,RB,7,23,81,3.52,1,3.29,11.57,akron
Jemarulin Suggs,FR,RB,4,19,52,2.74,0,4.75,13.00,akron
Dylan Meeks,SO,TE,12,1,30,30.00,0,0.08,2.50,akron
Kwadarrius Smith,SR,WR,11,8,24,3.00,0,0.73,2.18,akron
Mykel Traylor-Bennett,SR,WR,12,7,13,1.86,0,0.58,1.08,akron
Jerome Cooper,FR,DB,10,1,10,10.00,0,0.10,1.00,akron
Devanier Floyd,FR,RB,1,2,4,2.00,0,2.00,4.00,akron
Andre Williams,SO,WR,11,1,4,4.00,0,0.09,0.36,akron
Caleb Green,SR,RB,1,1,1,1.00,0,1.00,1.00,akron
Jonah Morris,SO,WR,12,1,1,1.00,0,0.08,0.08,akron
Alex Ramart,FR,QB,6,6,-11,-1.83,0,1.00,-1.83,akron
Damien Harris,SR,RB,15,150,876,5.84,9,10.00,58.40,alabama
Najee Harris,SO,RB,15,117,783,6.69,4,7.80,52.20,alabama
Josh Jacobs,JR,RB,15,120,640,5.33,11,8.00,42.67,alabama
Brian Robinson Jr.,SO,RB,15,63,272,4.32,2,4.20,18.13,alabama
Tua Tagovailoa,SO,QB,15,57,190,3.33,5,3.80,12.67,alabama
Jalen Hurts,JR,QB,13,36,167,4.64,2,2.77,12.85,alabama
Jerome Ford,FR,RB,4,7,37,5.29,0,1.75,9.25,alabama
Ronnie Clark,SR,RB,4,10,33,3.30,0,2.50,8.25,alabama
Mac Jones,FR,QB,14,3,-8,-2.67,0,0.21,-0.57,alabama
Darrynton Evans,SO,RB,13,179,1187,6.63,7,13.77,91.31,appalachian_state
Marcus Williams Jr.,SO,RB,12,122,561,4.60,4,10.17,46.75,appalachian_state
Zac Thomas,SO,QB,12,92,504,5.48,10,7.67,42.00,appalachian_state
Jalin Moore,SR,RB,5,63,400,6.35,6,12.60,80.00,appalachian_state
D'Andre Hicks,FR,RB,6,24,185,7.71,1,4.00,30.83,appalachian_state
Camerun Peoples,FR,RB,3,17,164,9.65,2,5.67,54.67,appalachian_state
Peyton Derrick,FR,QB,6,8,41,5.13,1,1.33,6.83,appalachian_state
Dominique Heath,SR,WR,13,3,31,10.33,0,0.23,2.38,appalachian_state
Daetrich Harrington,SO,RB,2,6,19,3.17,0,3.00,9.50,appalachian_state
DeMarcus Harper,SO,RB,5,6,17,2.83,0,1.20,3.40,appalachian_state
Jacob Huesman,SO,QB,7,12,16,1.33,0,1.71,2.29,appalachian_state
Jalen Virgil,SO,WR,13,1,5,5.00,0,0.08,0.38,appalachian_state
D'Marco Jackson,FR,LB,13,1,5,5.00,0,0.08,0.38,appalachian_state
Malik Williams,SO,WR,13,1,1,1.00,0,0.08,0.08,appalachian_state
J.J. Taylor,SO,RB,12,255,1434,5.62,6,21.25,119.50,arizona
Gary Brightwell,SO,RB,11,91,525,5.77,3,8.27,47.73,arizona
Khalil Tate,JR,QB,11,74,224,3.03,2,6.73,20.36,arizona
Darrius Smith,FR,RB,5,23,98,4.26,1,4.60,19.60,arizona
Anthony Mariscal,JR,RB,12,17,93,5.47,1,1.42,7.75,arizona
Shun Brown,SR,WR,12,2,40,20.00,0,0.17,3.33,arizona
Branden Leon,JR,RB,5,4,21,5.25,1,0.80,4.20,arizona
Stanley Berryhill III,FR,WR,12,1,17,17.00,0,0.08,1.42,arizona
Jake Glatting,SR,P,12,1,8,8.00,0,0.08,0.67,arizona
Nathan Tilford,SO,RB,1,1,1,1.00,0,1.00,1.00,arizona
Jamarye Joiner,FR,QB,2,7,1,0.14,0,3.50,0.50,arizona
Tony Ellison,SR,WR,12,1,-7,-7.00,0,0.08,-0.58,arizona
Rhett Rodriguez,SO,QB,7,10,-11,-1.10,0,1.43,-1.57,arizona
Eno Benjamin,SO,RB,13,300,1642,5.47,16,23.08,126.31,arizona_state
Manny Wilkins,SR,QB,13,112,452,4.04,8,8.62,34.77,arizona_state
Isaiah Floyd,SO,RB,13,45,209,4.64,1,3.46,16.08,arizona_state
Trelon Smith,SO,RB,4,11,56,5.09,0,2.75,14.00,arizona_state
Dillon Sterling-Cole,SO,QB,2,2,22,11.00,0,1.00,11.00,arizona_state
A.J. Carter,FR,RB,4,4,12,3.00,0,1.00,3.00,arizona_state
Paul Lucas,JR,RB,13,1,12,12.00,0,0.08,0.92,arizona_state
N'Keal Harry,JR,WR,12,7,10,1.43,1,0.58,0.83,arizona_state
Kyle Williams,JR,WR,13,1,8,8.00,0,0.08,0.62,arizona_state
Nick Ralston,JR,LB,12,1,1,1.00,0,0.08,0.08,arizona_state
Rakeem Boyd,SO,RB,12,123,734,5.97,2,10.25,61.17,arkansas
Devwah Whaley,JR,RB,7,82,368,4.49,2,11.71,52.57,arkansas
Chase Hayden,SO,RB,12,57,251,4.40,1,4.75,20.92,arkansas
Ty Storey,JR,QB,10,67,146,2.18,1,6.70,14.60,arkansas
Maleek Williams,FR,RB,7,27,144,5.33,2,3.86,20.57,arkansas
Cole Kelley,SO,QB,9,28,73,2.61,3,3.11,8.11,arkansas
T.J. Hammonds,JR,RB,4,10,28,2.80,0,2.50,7.00,arkansas
John Stephen Jones,FR,QB,3,2,15,7.50,0,0.67,5.00,arkansas
Jordan Jones,SO,WR,12,1,9,9.00,0,0.08,0.75,arkansas
Connor Noland,FR,QB,4,26,4,0.15,0,6.50,1.00,arkansas
Deon Stewart,JR,WR,12,2,0,0.00,0,0.17,0.00,arkansas
De’Vion Warren,SO,WR,9,3,-3,-1.00,0,0.33,-0.33,arkansas
Daulton Hyatt,FR,QB,1,2,-6,-3.00,0,2.00,-6.00,arkansas
Reid Bauer,FR,P,12,1,-16,-16.00,0,0.08,-1.33,arkansas
Marcel Murray,FR,RB,13,154,860,5.58,8,11.85,66.15,arkansas_state
Warren Wand,SR,RB,13,139,792,5.70,4,10.69,60.92,arkansas_state
Justice Hansen,SR,QB,13,133,411,3.09,6,10.23,31.62,arkansas_state
Armond Weh-Weh,SR,RB,12,55,245,4.45,0,4.58,20.42,arkansas_state
Logan Bonner,SO,QB,5,5,33,6.60,0,1.00,6.60,arkansas_state
Kirk Merritt,JR,WR,13,5,31,6.20,0,0.38,2.38,arkansas_state
Alex Roberts,FR,RB,2,6,22,3.67,0,3.00,11.00,arkansas_state
Donovan Marshall,FR,RB,2,2,15,7.50,0,1.00,7.50,arkansas_state
Jamal Jones,JR,RB,2,4,12,3.00,0,2.00,6.00,arkansas_state
Lanard Bonner,SR,OL,13,1,-1,-1.00,0,0.08,-0.08,arkansas_state
Justin McInnis,SR,WR,13,1,-11,-11.00,0,0.08,-0.85,arkansas_state
Kelvin Hopkins Jr.,JR,QB,12,208,1017,4.89,17,17.33,84.75,army
Darnell Woolfolk,SR,RB,13,221,956,4.33,14,17.00,73.54,army
Andy Davidson,SR,RB,13,69,330,4.78,2,5.31,25.38,army
Connor Slomka,JR,RB,13,74,324,4.38,5,5.69,24.92,army
Kell Walker,JR,RB,11,67,320,4.78,0,6.09,29.09,army
Cam Thomas,SO,QB,8,50,306,6.12,3,6.25,38.25,army
Jordan Asberry,SR,RB,13,36,222,6.17,1,2.77,17.08,army
Calen Holt,SR,RB,11,30,188,6.27,3,2.73,17.09,army
Fred Cooper,SO,RB,4,17,110,6.47,0,4.25,27.50,army
Artice Hobbs IV,SO,RB,7,12,97,8.08,1,1.71,13.86,army
Sandon McCoy,SO,RB,12,16,65,4.06,0,1.33,5.42,army
Luke Langdon,SR,QB,4,8,63,7.88,1,2.00,15.75,army
Malik Hancock,JR,RB,9,4,53,13.25,0,0.44,5.89,army
Rashaad Bolton,JR,RB,2,2,8,4.00,0,1.00,4.00,army
Glen Coates,JR,WR,11,2,8,4.00,0,0.18,0.73,army
Markens Pierre,FR,RB,1,1,4,4.00,0,1.00,4.00,army
JaTarvious Whitlow,FR,RB,13,150,787,5.25,6,11.54,60.54,auburn
Kam Martin,JR,RB,12,103,458,4.45,1,8.58,38.17,auburn
Shaun Shivers,FR,RB,13,70,371,5.30,3,5.38,28.54,auburn
Anthony Schwartz,FR,WR,13,27,211,7.81,5,2.08,16.23,auburn
Malik Willis,SO,QB,8,12,88,7.33,1,1.50,11.00,auburn
Malik Miller,SO,RB,10,19,68,3.58,3,1.90,6.80,auburn
Asa Martin,FR,RB,6,13,57,4.38,0,2.17,9.50,auburn
C.J. Tolbert,SR,RB,3,15,51,3.40,0,5.00,17.00,auburn
Cord Sandberg,FR,QB,1,3,35,11.67,0,3.00,35.00,auburn
Joey Gatewood,FR,QB,1,3,28,9.33,0,3.00,28.00,auburn
Matthew Hill,FR,WR,4,2,21,10.50,0,0.50,5.25,auburn
Ryan Davis,SR,WR,13,3,12,4.00,0,0.23,0.92,auburn
Harold Joiner,FR,RB,2,3,9,3.00,1,1.50,4.50,auburn
James Owens Moss,SO,WR,3,1,5,5.00,0,0.33,1.67,auburn
Chandler Cox,SR,FB,13,3,3,1.00,2,0.23,0.23,auburn
Devin Adams,SR,QB,2,1,1,1.00,0,0.50,0.50,auburn
Jarrett Stidham,JR,QB,13,72,1,0.01,3,5.54,0.08,auburn
James Gilbert,JR,RB,11,152,659,4.34,7,13.82,59.91,ball_state
Riley Neal,JR,QB,9,86,357,4.15,5,9.56,39.67,ball_state
Malik Dunner,JR,RB,12,66,305,4.62,4,5.50,25.42,ball_state
Caleb Huntley,SO,RB,6,38,187,4.92,0,6.33,31.17,ball_state
Will Jones,FR,RB,10,21,154,7.33,1,2.10,15.40,ball_state
Justin Hall,SO,WR,12,20,133,6.65,1,1.67,11.08,ball_state
Markice Hurt Jr.,SO,RB,5,18,70,3.89,0,3.60,14.00,ball_state
Drew Plitt,SO,QB,8,36,43,1.19,2,4.50,5.38,ball_state
Danny Pinter,JR,OL,12,1,3,3.00,0,0.08,0.25,ball_state
Tye Evans,FR,RB,4,1,-2,-2.00,0,0.25,-0.50,ball_state
Jaylin Thomas,SO,ILB,12,1,-5,-5.00,0,0.08,-0.42,ball_state
John Paddock,FR,QB,1,2,-10,-5.00,0,2.00,-10.00,ball_state
John Lovett,SO,RB,12,109,573,5.26,6,9.08,47.75,baylor
JaMycal Hasty,JR,RB,11,82,434,5.29,4,7.45,39.45,baylor
Trestan Ebner,SO,RB,13,69,413,5.99,1,5.31,31.77,baylor
Charlie Brewer,SO,QB,13,133,375,2.82,7,10.23,28.85,baylor
Jalen Hurd,SR,WR,12,48,209,4.35,3,4.00,17.42,baylor
Jalan McClendon,SR,QB,9,34,102,3.00,2,3.78,11.33,baylor
Craig Williams,FR,RB,2,2,35,17.50,1,1.00,17.50,baylor
Chris Platt,SR,WR,13,2,31,15.50,0,0.15,2.38,baylor
Josh Fleeks,FR,WR,12,9,16,1.78,1,0.75,1.33,baylor
Abram Smith,FR,RB,6,4,11,2.75,0,0.67,1.83,baylor
Gerry Bohanon,FR,QB,3,2,5,2.50,0,0.67,1.67,baylor
Garret McGuire,FR,QB,1,1,2,2.00,0,1.00,2.00,baylor
Tyquan Thornton,FR,WR,13,2,2,1.00,0,0.15,0.15,baylor
Koby Bullard,JR,FB,12,1,0,0.00,0,0.08,0.00,baylor
Alexander Mattison,JR,RB,13,302,1415,4.69,17,23.23,108.85,boise_state
John Hightower,JR,WR,10,8,163,20.38,2,0.80,16.30,boise_state
Andrew Van Buren,FR,RB,12,34,163,4.79,2,2.83,13.58,boise_state
Robert Mahone,SO,RB,13,32,128,4.00,0,2.46,9.85,boise_state
Chase Cord,FR,QB,4,8,109,13.63,1,2.00,27.25,boise_state
Khalil Shakir,FR,WR,10,14,70,5.00,1,1.40,7.00,boise_state
Jaylon Henderson,JR,QB,3,8,54,6.75,0,2.67,18.00,boise_state
CT Thomas,SO,WR,13,4,45,11.25,0,0.31,3.46,boise_state
Skyler Seibold,SR,RB,13,8,38,4.75,0,0.62,2.92,boise_state
Brett Rypien,SR,QB,13,85,12,0.14,0,6.54,0.92,boise_state
Billy Bowens,FR,WR,3,1,11,11.00,0,0.33,3.67,boise_state
Garrett Collingham,JR,TE,10,1,4,4.00,1,0.10,0.40,boise_state
Roman Kafentzis,FR,SLB,8,1,0,0.00,0,0.13,0.00,boise_state
Haden Hoggarth,SR,K,12,1,-1,-1.00,0,0.08,-0.08,boise_state
AJ Dillon,SO,RB,10,227,1108,4.88,10,22.70,110.80,boston_college
Ben Glines,JR,WR,12,68,380,5.59,3,5.67,31.67,boston_college
David Bailey,FR,RB,5,57,253,4.44,2,11.40,50.60,boston_college
Travis Levy,SO,RB,12,49,215,4.39,2,4.08,17.92,boston_college
Jeff Smith,SR,WR,12,19,142,7.47,1,1.58,11.83,boston_college
Anthony Brown,SO,QB,12,54,85,1.57,1,4.50,7.08,boston_college
EJ Perry,SO,QB,5,20,70,3.50,1,4.00,14.00,boston_college
Michael Walker,SR,WR,12,10,57,5.70,0,0.83,4.75,boston_college
Davon Jones,JR,LB,10,12,27,2.25,3,1.20,2.70,boston_college
Javian Dayne,FR,RB,2,8,26,3.25,0,4.00,13.00,boston_college
John Fadule,SR,RB,3,7,6,0.86,0,2.33,2.00,boston_college
Matt McDonald,FR,QB,2,1,3,3.00,0,0.50,1.50,boston_college
Kobay White,SO,WR,12,5,0,0.00,0,0.42,0.00,boston_college
Grant Carlson,SO,P,12,1,-12,-12.00,0,0.08,-1.00,boston_college
Andrew Clair,SO,RB,11,135,702,5.20,5,12.27,63.82,bowling_green
Rico Frye,FR,RB,10,78,338,4.33,1,7.80,33.80,bowling_green
Bryson Denley,SO,RB,12,67,224,3.34,0,5.58,18.67,bowling_green
Grant Loy,SO,QB,10,29,160,5.52,0,2.90,16.00,bowling_green
Ra'veion Hargrove,FR,RB,8,33,127,3.85,1,4.13,15.88,bowling_green
Dorian Hendrix,SR,TE,11,1,24,24.00,0,0.09,2.18,bowling_green
Charles Lamar,JR,RB,11,9,24,2.67,0,0.82,2.18,bowling_green
Scott Miller,SR,WR,11,4,16,4.00,0,0.36,1.45,bowling_green
Quintin Morris,SO,WR,12,1,7,7.00,0,0.08,0.58,bowling_green
RB Marlow III,JR,WR,10,2,6,3.00,0,0.20,0.60,bowling_green
Matt Naranjo,SO,P,11,1,5,5.00,0,0.09,0.45,bowling_green
Jarret Doege,SO,QB,12,51,-188,-3.69,2,4.25,-15.67,bowling_green
Jaret Patterson,FR,RB,14,183,1013,5.54,14,13.07,72.36,buffalo
Kevin Marks,FR,RB,14,180,845,4.69,13,12.86,60.36,buffalo
Emmanuel Reed,JR,RB,13,82,371,4.52,1,6.31,28.54,buffalo
Tyree Jackson,JR,QB,14,55,161,2.93,7,3.93,11.50,buffalo
Johnathan Hawkins,JR,RB,13,25,114,4.56,0,1.92,8.77,buffalo
Dylan McDuffie,FR,RB,5,14,70,5.00,0,2.80,14.00,buffalo
Theo Anderson,SO,RB,12,17,69,4.06,1,1.42,5.75,buffalo
Isaiah King,FR,WR,14,4,23,5.75,0,0.29,1.64,buffalo
K.J. Osborn,JR,WR,14,5,16,3.20,0,0.36,1.14,buffalo
Kyle Vantrease,SO,QB,3,1,4,4.00,0,0.33,1.33,buffalo
Dominic Johnson,SO,QB,4,1,1,1.00,0,0.25,0.25,buffalo
Lopini Katoa,FR,RB,11,77,427,5.55,8,7.00,38.82,byu
Squally Canada,SR,RB,9,91,412,4.53,5,10.11,45.78,byu
Matt Hadley,SR,RB,11,71,379,5.34,6,6.45,34.45,byu
Riley Burt,JR,RB,10,59,323,5.47,2,5.90,32.30,byu
Zach Wilson,FR,QB,9,75,221,2.95,2,8.33,24.56,byu
Aleva Hifo,JR,WR,13,30,129,4.30,2,2.31,9.92,byu
Dylan Collie,SR,WR,13,10,59,5.90,0,0.77,4.54,byu
Tyler Allgeier,FR,RB,4,9,49,5.44,0,2.25,12.25,byu
Dax Milne,FR,WR,10,9,23,2.56,0,0.90,2.30,byu
Gunner Romney,FR,WR,9,3,18,6.00,0,0.33,2.00,byu
Neil Pau'u,SO,WR,13,4,13,3.25,0,0.31,1.00,byu
Micah Simon,JR,WR,12,6,7,1.17,0,0.50,0.58,byu
Beau Hoge,JR,QB,3,4,6,1.50,0,1.33,2.00,byu
Brayden El-Bakri,SR,RB,11,4,6,1.50,1,0.36,0.55,byu
Jaren Hall,FR,QB,2,4,4,1.00,0,2.00,2.00,byu
Dayan Ghanwoloku,JR,DB,10,1,1,1.00,1,0.10,0.10,byu
Brady Christensen,FR,OL,13,1,-1,-1.00,0,0.08,-0.08,byu
Tanner Mangum,SR,QB,8,13,-44,-3.38,0,1.63,-5.50,byu
Patrick Laird,SR,RB,13,223,961,4.31,5,17.15,73.92,california
Chase Garbers,FR,QB,12,98,420,4.29,2,8.17,35.00,california
Brandon McIlwain,SO,QB,10,79,403,5.10,4,7.90,40.30,california
Christopher Brown Jr.,FR,RB,13,37,148,4.00,1,2.85,11.38,california
Marcel Dancy,JR,RB,4,14,81,5.79,1,3.50,20.25,california
Vic Wharton III,SR,WR,12,2,15,7.50,0,0.17,1.25,california
Jeremiah Hawkins,SO,WR,13,9,12,1.33,0,0.69,0.92,california
Biaggio Ali Walsh,FR,RB,10,4,9,2.25,0,0.40,0.90,california
Alex Netherda,JR,RB,13,1,8,8.00,0,0.08,0.62,california
Derrick Clark,SO,RB,2,2,6,3.00,0,1.00,3.00,california
Kanawai Noa,JR,WR,9,1,6,6.00,0,0.11,0.67,california
Malik McMorris,SR,FB,13,2,5,2.50,0,0.15,0.38,california
Nikko Remigio,FR,WR,9,1,-1,-1.00,0,0.11,-0.11,california
Ross Bowers,JR,QB,1,3,-7,-2.33,0,3.00,-7.00,california
Chase Forrest,SR,QB,1,1,-8,-8.00,0,1.00,-8.00,california
Romello Ross,JR,RB,8,89,402,4.52,2,11.13,50.25,central_michigan
Tommy Lazzaro,JR,QB,6,97,381,3.93,3,16.17,63.50,central_michigan
Kumehnnu Gwilly,SO,RB,12,81,285,3.52,1,6.75,23.75,central_michigan
Jonathan Ward,JR,RB,9,76,212,2.79,1,8.44,23.56,central_michigan
Tony Poljan,SO,QB,12,64,123,1.92,1,5.33,10.25,central_michigan
Devon Spalding,SR,WR,10,9,38,4.22,0,0.90,3.80,central_michigan
Kobe Lewis,FR,RB,12,10,37,3.70,0,0.83,3.08,central_michigan
Julian Hicks,FR,WR,10,1,12,12.00,0,0.10,1.20,central_michigan
Charles Highbaugh,FR,RB,1,3,6,2.00,0,3.00,6.00,central_michigan
Jamil Sabbagh,JR,WR,9,1,6,6.00,0,0.11,0.67,central_michigan
Damon Terry,JR,WR,11,1,3,3.00,0,0.09,0.27,central_michigan
Cameron Cole,JR,WR,12,1,1,1.00,0,0.08,0.08,central_michigan
JaCorey Sullivan,SO,WR,12,1,-6,-6.00,0,0.08,-0.50,central_michigan
George Pearson,FR,QB,1,5,-21,-4.20,0,5.00,-21.00,central_michigan
Austin Hergott,FR,QB,3,6,-34,-5.67,0,2.00,-11.33,central_michigan
Benny LeMay,JR,RB,12,232,1243,5.36,11,19.33,103.58,charlotte
Aaron McAllister,SO,RB,12,91,395,4.34,2,7.58,32.92,charlotte
Hasaan Klugh,SR,QB,11,56,204,3.64,2,5.09,18.55,charlotte
Calvin Camp,FR,RB,12,36,93,2.58,0,3.00,7.75,charlotte
Ishod Finger,FR,RB,4,19,67,3.53,0,4.75,16.75,charlotte
Keshaun McGaugh,JR,RB,2,6,55,9.17,0,3.00,27.50,charlotte
Rico Arnold,FR,WR,11,1,13,13.00,0,0.09,1.18,charlotte
Mark Quattlebaum,SR,WR,12,1,1,1.00,0,0.08,0.08,charlotte
Workpeh Kofa,SR,WR,12,1,0,0.00,0,0.08,0.00,charlotte
Evan Shirreffs,SR,QB,6,30,-1,-0.03,2,5.00,-0.17,charlotte
Cameron Dollar,FR,WR,11,1,-2,-2.00,0,0.09,-0.18,charlotte
Cameron Bent,FR,WR,6,2,-3,-1.50,0,0.33,-0.50,charlotte
Chris Reynolds,FR,QB,6,40,-64,-1.60,1,6.67,-10.67,charlotte
Michael Warren II,SO,RB,12,244,1329,5.45,19,20.33,110.75,cincinnati
Desmond Ridder,FR,QB,13,150,572,3.81,5,11.54,44.00,cincinnati
Tavion Thomas,FR,RB,10,89,499,5.61,6,8.90,49.90,cincinnati
Charles McClelland,FR,RB,12,63,485,7.70,4,5.25,40.42,cincinnati
Hayden Moore,SR,QB,8,24,124,5.17,2,3.00,15.50,cincinnati
Taylor Boose,JR,RB,2,7,66,9.43,0,3.50,33.00,cincinnati
Michael Kopaygorodsky,FR,RB,1,5,26,5.20,0,5.00,26.00,cincinnati
Jake Sopko,SO,QB,4,3,15,5.00,0,0.75,3.75,cincinnati
Kahlil Lewis,SR,WR,13,1,11,11.00,1,0.08,0.85,cincinnati
Chris Ferguson,SR,OL,12,0,6,-,0,-,-,cincinnati
Darrick Forrest,SO,S,13,1,0,0.00,0,0.08,0.00,cincinnati
Ben Bryant,FR,QB,1,2,-4,-2.00,0,2.00,-4.00,cincinnati
Travis Etienne,SO,RB,15,204,1658,8.13,24,13.60,110.53,clemson
Adam Choice,SR,RB,15,77,548,7.12,7,5.13,36.53,clemson
Lyn-J Dixon,FR,RB,13,62,547,8.82,5,4.77,42.08,clemson
Tavien Feaster,JR,RB,15,78,440,5.64,6,5.20,29.33,clemson
Trevor Lawrence,FR,QB,15,60,177,2.95,1,4.00,11.80,clemson
Kelly Bryant,SR,QB,4,30,130,4.33,2,7.50,32.50,clemson
Chase Brice,FR,QB,12,16,93,5.81,0,1.33,7.75,clemson
Darien Rencher,SO,RB,7,15,65,4.33,0,2.14,9.29,clemson
Derion Kendrick,FR,WR,15,5,36,7.20,0,0.33,2.40,clemson
Ty Thomason,SR,RB,4,3,16,5.33,0,0.75,4.00,clemson
Ryan Mac Lain,SR,RB,2,3,7,2.33,0,1.50,3.50,clemson
Ben Batson,FR,QB,2,2,6,3.00,0,1.00,3.00,clemson
Amari Rodgers,SO,WR,15,1,5,5.00,0,0.07,0.33,clemson
Diondre Overton,JR,WR,14,1,3,3.00,0,0.07,0.21,clemson
Christian Wilkins,SR,DT,15,3,3,1.00,2,0.20,0.20,clemson
Dexter Lawrence,JR,DT,13,1,2,2.00,1,0.08,0.15,clemson
Garrett Williams,JR,TE,14,1,2,2.00,1,0.07,0.14,clemson
Will Swinney,SO,WR,15,1,0,0.00,0,0.07,0.00,clemson
Mitch Hyatt,SR,OT,15,1,-5,-5.00,0,0.07,-0.33,clemson
CJ Marable,SO,RB,12,118,719,6.09,6,9.83,59.92,coastal_carolina
Marcus Outlow,SR,RB,10,133,661,4.97,8,13.30,66.10,coastal_carolina
Kilton Anderson,SR,QB,9,56,251,4.48,1,6.22,27.89,coastal_carolina
Alex James,SO,RB,12,59,201,3.41,3,4.92,16.75,coastal_carolina
Bryce Carpenter,FR,QB,7,57,194,3.40,0,8.14,27.71,coastal_carolina
Fred Payton,FR,QB,7,46,142,3.09,0,6.57,20.29,coastal_carolina
Jacqez Hairston,SO,RB,11,12,128,10.67,0,1.09,11.64,coastal_carolina
Ky'Jon Tyler,JR,WR,11,3,44,14.67,1,0.27,4.00,coastal_carolina
E.J. Porter,FR,LB,12,1,33,33.00,0,0.08,2.75,coastal_carolina
Baden Pinson,FR,RB,12,5,25,5.00,1,0.42,2.08,coastal_carolina
Malcolm Williams,SR,WR,12,10,22,2.20,1,0.83,1.83,coastal_carolina
Jaivon Heiligh,FR,WR,12,0,11,-,0,-,-,coastal_carolina
Chance Thrasher,JR,QB,3,5,10,2.00,0,1.67,3.33,coastal_carolina
Jai Williams,FR,WR,2,1,1,1.00,0,0.50,0.50,coastal_carolina
T'Qele Holmes,SO,WR,12,1,-3,-3.00,0,0.08,-0.25,coastal_carolina
Travon McMillian,SR,TB,12,201,1009,5.02,7,16.75,84.08,colorado
Steven Montez,JR,QB,12,94,238,2.53,4,7.83,19.83,colorado
Kyle Evans,SR,TB,12,69,201,2.91,3,5.75,16.75,colorado
Beau Bisharat,JR,TB,10,21,143,6.81,0,2.10,14.30,colorado
Laviska Shenault Jr.,SO,WR,9,17,115,6.76,5,1.89,12.78,colorado
Alex Fontenot,FR,RB,11,11,43,3.91,1,1.00,3.91,colorado
Donovan Lee,SR,TB,5,2,9,4.50,0,0.40,1.80,colorado
Chase Sanders,SO,TB,2,4,8,2.00,0,2.00,4.00,colorado
Jay MacIntyre,SR,WR,10,1,4,4.00,0,0.10,0.40,colorado
Brady Russell,FR,TE,12,1,0,0.00,0,0.08,0.00,colorado
Dimitri Stanley,FR,ATH,3,1,-1,-1.00,0,0.33,-0.33,colorado
K.D. Nixon,SO,WR,11,9,-8,-0.89,1,0.82,-0.73,colorado
Sam Noyer,SO,QB,5,4,-8,-2.00,0,0.80,-1.60,colorado
Tyler Lytle,FR,QB,4,4,-14,-3.50,0,1.00,-3.50,colorado
Izzy Matthews,SR,RB,12,166,717,4.32,4,13.83,59.75,colorado_state
Marvin Kinsey Jr.,JR,RB,9,63,256,4.06,2,7.00,28.44,colorado_state
Marcus McElroy,SO,RB,12,52,219,4.21,0,4.33,18.25,colorado_state
Adam Prentice,SO,FB,12,16,62,3.88,0,1.33,5.17,colorado_state
Anthony Hawkins,JR,CB,12,3,32,10.67,0,0.25,2.67,colorado_state
Preston Williams,JR,WR,12,4,13,3.25,0,0.33,1.08,colorado_state
Nikko Hall,FR,WR,9,1,8,8.00,0,0.11,0.89,colorado_state
Rashaad Boddie,SO,RB,2,5,7,1.40,0,2.50,3.50,colorado_state
Trey McBride,FR,TE,12,2,3,1.50,0,0.17,0.25,colorado_state
Collin Hill,SO,QB,10,28,-10,-0.36,1,2.80,-1.00,colorado_state
Ryan Stonehouse,SO,P,12,1,-13,-13.00,0,0.08,-1.08,colorado_state
K.J. Carta-Samuels,SR,QB,10,45,-14,-0.31,1,4.50,-1.40,colorado_state
David Pindell,SR,QB,12,212,1139,5.37,10,17.67,94.92,connecticut
Kevin Mensah,SO,RB,12,225,1045,4.64,6,18.75,87.08,connecticut
Zavier Scott,FR,RB,10,34,210,6.18,0,3.40,21.00,connecticut
Dante Black,FR,RB,4,11,23,2.09,0,2.75,5.75,connecticut
