name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
"John Emery, Jr.",SR,RB,7,23,121,5.26,1,3.29,17.29,lsu
Trey Holly,FR,RB,3,11,110,10.00,1,3.67,36.67,lsu
Rickie Collins,FR,QB,1,3,19,6.33,0,3.00,19.00,lsu
Tre Bradford,SO,RB,1,4,1,0.25,1,4.00,1.00,lsu
Malachi Lane,SO,RB,5,1,1,1.00,0,0.20,0.20,lsu
Garrett Nussmeier,SO,QB,7,1,1,1.00,1,0.14,0.14,lsu
"Harold Perkins, Jr.",SO,LB,13,1,1,1.00,1,0.08,0.08,lsu
Malik Nabers,JR,WR,13,1,1,1.00,0,0.08,0.08,lsu
"Brian Thomas, Jr.",JR,WR,13,1,-6,-6.00,0,0.08,-0.46,lsu
Rasheen Ali,JR,RB,12,212,1135,5.35,15,17.67,94.58,marshall
Ethan Payne,JR,RB,13,83,335,4.04,1,6.38,25.77,marshall
Cam Fancher,SO,QB,10,120,273,2.28,4,12.00,27.30,marshall
Caleb McMillan,JR,WR,11,1,21,21.00,1,0.09,1.91,marshall
A.J. Turner,SO,RB,3,6,20,3.33,0,2.00,6.67,marshall
Antwan Roberts,SO,RB,4,2,11,5.50,0,0.50,2.75,marshall
Jayden Harrison,JR,WR,13,1,8,8.00,0,0.08,0.62,marshall
Talik Keaton,SR,WR,12,1,3,3.00,0,0.08,0.25,marshall
Cole Pennington,FR,QB,4,15,-69,-4.60,0,3.75,-17.25,marshall
Roman Hemby,SO,RB,13,142,680,4.79,4,10.92,52.31,maryland
Colby McDonald,JR,RB,12,53,306,5.77,2,4.42,25.50,maryland
Antwain Littleton II,SO,RB,12,69,255,3.70,2,5.75,21.25,maryland
Billy Edwards Jr.,SO,QB,8,29,91,3.14,7,3.63,11.38,maryland
Kaden Prather,JR,WR,13,1,36,36.00,0,0.08,2.77,maryland
Taulia Tagovailoa,SR,QB,12,68,18,0.26,5,5.67,1.50,maryland
Tai Felton,JR,WR,13,1,16,16.00,0,0.08,1.23,maryland
Colton Spangler,SR,P,13,1,14,14.00,0,0.08,1.08,maryland
Eli Mason,SO,RB,10,3,10,3.33,0,0.30,1.00,maryland
Nolan Ray,FR,RB,1,3,7,2.33,0,3.00,7.00,maryland
Ramon Brown,SO,RB,1,1,3,3.00,0,1.00,3.00,maryland
Octavian Smith Jr.,SO,WR,13,2,-1,-0.50,0,0.15,-0.08,maryland
Jeshaun Jones,SR,WR,13,1,-1,-1.00,0,0.08,-0.08,maryland
Cameron Edge,FR,QB,2,3,-21,-7.00,0,1.50,-10.50,maryland
Kay'Ron Lynch-Adams,JR,RB,12,236,1157,4.90,12,19.67,96.42,massachusetts
Greg Desrosiers Jr.,SO,RB,11,37,301,8.14,4,3.36,27.36,massachusetts
Anthony Simpson,JR,WR,12,11,93,8.45,1,0.92,7.75,massachusetts
Ahmad Haston,FR,QB,3,16,54,3.38,0,5.33,18.00,massachusetts
Taisun Phommachanh,JR,QB,9,48,38,0.79,2,5.33,4.22,massachusetts
Jalen John,SO,RB,8,10,31,3.10,0,1.25,3.88,massachusetts
Carlos Davis,SR,QB,4,20,19,0.95,0,5.00,4.75,massachusetts
Mark Pope,SR,WR,12,5,9,1.80,0,0.42,0.75,massachusetts
Shawn Harris Jr.,JR,WR,11,2,6,3.00,0,0.18,0.55,massachusetts
Josh Atwood,JR,OL,12,0,3,-,0,-,-,massachusetts
Gino Campiotti,SR,TE,12,1,3,3.00,0,0.08,0.25,massachusetts
Christian Wells,JR,WR,11,2,-4,-2.00,0,0.18,-0.36,massachusetts
Blake Watson,SR,RB,13,192,1152,6.00,14,14.77,88.62,memphis
Sutton Smith,SO,RB,13,63,305,4.84,2,4.85,23.46,memphis
Seth Henigan,JR,QB,13,94,274,2.91,5,7.23,21.08,memphis
Brandon Thomas,JR,RB,11,46,172,3.74,9,4.18,15.64,memphis
Ke'Travion Hargrove,SO,RB,12,11,43,3.91,1,0.92,3.58,memphis
Jay Ducker,JR,RB,5,8,41,5.13,0,1.60,8.20,memphis
Demeer Blankumsee,JR,WR,13,2,15,7.50,0,0.15,1.15,memphis
Tevin Carter,FR,QB,6,3,3,1.00,0,0.50,0.50,memphis
Roc Taylor,JR,WR,13,2,2,1.00,0,0.15,0.15,memphis
"Henry Parrish, Jr.",JR,RB,11,100,625,6.25,6,9.09,56.82,miami_florida
"Mark Fletcher, Jr.",FR,RB,10,105,514,4.90,5,10.50,51.40,miami_florida
"Donald Chaney, Jr.",SO,RB,11,94,478,5.09,2,8.55,43.45,miami_florida
Ajay Allen,FR,RB,9,70,361,5.16,5,7.78,40.11,miami_florida
Brashard Smith,JR,WR,12,9,132,14.67,1,0.75,11.00,miami_florida
"Chris Johnson, Jr.",FR,RB,4,11,73,6.64,1,2.75,18.25,miami_florida
Jacurri Brown,SO,QB,1,15,57,3.80,2,15.00,57.00,miami_florida
Tyler Van Dyke,JR,QB,11,24,16,0.67,1,2.18,1.45,miami_florida
Jacolby George,JR,WR,13,1,14,14.00,1,0.08,1.08,miami_florida
Tyler Harrell,SR,WR,8,1,7,7.00,0,0.13,0.88,miami_florida
Emory Williams,FR,QB,5,7,-17,-2.43,0,1.40,-3.40,miami_florida
Rashad Amos,SO,RB,14,210,1075,5.12,13,15.00,76.79,miami_ohio
Aveon Smith,SO,QB,10,75,280,3.73,1,7.50,28.00,miami_ohio
Kenny Tracy,JR,RB,11,46,250,5.43,2,4.18,22.73,miami_ohio
Keyon Mozee,JR,RB,12,34,151,4.44,2,2.83,12.58,miami_ohio
Brett Gabbert,JR,QB,8,49,140,2.86,2,6.13,17.50,miami_ohio
Jordan Brunson,SO,RB,6,12,137,11.42,1,2.00,22.83,miami_ohio
Kevin Davis,JR,RB,13,25,96,3.84,1,1.92,7.38,miami_ohio
Nate Milanowski,SO,RB,2,11,69,6.27,1,5.50,34.50,miami_ohio
Gage Larvadain,JR,WR,10,5,59,11.80,0,0.50,5.90,miami_ohio
Que Williams,FR,WR,1,1,8,8.00,0,1.00,8.00,miami_ohio
Cade McDonald,JR,WR,13,2,8,4.00,0,0.15,0.62,miami_ohio
Maddox Kopp,SO,QB,2,1,-4,-4.00,0,0.50,-2.00,miami_ohio
Henry Hesson,SO,QB,2,3,-13,-4.33,0,1.50,-6.50,miami_ohio
Blake Corum,SR,RB,15,258,1245,4.83,27,17.20,83.00,michigan
Donovan Edwards,JR,RB,15,119,497,4.18,5,7.93,33.13,michigan
Kalel Mullings,SR,RB,13,36,222,6.17,1,2.77,17.08,michigan
J.J. McCarthy,JR,QB,15,64,202,3.16,3,4.27,13.47,michigan
Alex Orji,SO,QB,6,15,86,5.73,1,2.50,14.33,michigan
Benjamin Hall,FR,RB,3,15,69,4.60,0,5.00,23.00,michigan
Semaj Morgan,FR,WR,15,4,67,16.75,2,0.27,4.47,michigan
Cornelius Johnson,SR,WR,15,3,40,13.33,0,0.20,2.67,michigan
Jack Tuttle,SR,QB,6,4,35,8.75,0,0.67,5.83,michigan
Leon Franklin,SR,RB,14,11,33,3.00,1,0.79,2.36,michigan
Tavierre Dunlap,JR,RB,10,5,21,4.20,0,0.50,2.10,michigan
Jayden Denegal,SO,QB,6,4,10,2.50,0,0.67,1.67,michigan
Roman Wilson,SR,WR,15,1,10,10.00,0,0.07,0.67,michigan
CJ Stokes,SO,RB,2,4,8,2.00,0,2.00,4.00,michigan
Danny Hughes,SR,RB,12,2,8,4.00,0,0.17,0.67,michigan
Cole Cabana,FR,RB,1,2,6,3.00,0,2.00,6.00,michigan
Henry Donohue,JR,RB,4,1,3,3.00,0,0.25,0.75,michigan
Davis Warren,JR,QB,3,2,-4,-2.00,0,0.67,-1.33,michigan
Nate Carter,SO,RB,12,185,798,4.31,4,15.42,66.50,michigan_state
Jalen Berger,JR,RB,5,25,93,3.72,1,5.00,18.60,michigan_state
Jaren Mangham,SR,RB,6,30,81,2.70,0,5.00,13.50,michigan_state
Sam Leavitt,FR,QB,4,13,67,5.15,0,3.25,16.75,michigan_state
Noah Kim,JR,QB,5,27,53,1.96,0,5.40,10.60,michigan_state
Davion Primm,SO,RB,8,7,18,2.57,0,0.88,2.25,michigan_state
Jordon Simmons,SR,RB,4,7,14,2.00,0,1.75,3.50,michigan_state
Joseph Martinez,JR,RB,2,5,6,1.20,0,2.50,3.00,michigan_state
Harold Joiner III,SR,RB,9,6,4,0.67,0,0.67,0.44,michigan_state
Alante Brown,SR,WR,11,10,4,0.40,0,0.91,0.36,michigan_state
Jaelon Barbarin,FR,RB,1,1,1,1.00,0,1.00,1.00,michigan_state
Andrew Schorfhaar,JR,QB,2,1,-7,-7.00,0,0.50,-3.50,michigan_state
Katin Houser,FR,QB,11,48,-12,-0.25,2,4.36,-1.09,michigan_state
Michael O'Shaughnessy,SR,P,7,1,-22,-22.00,0,0.14,-3.14,michigan_state
Jaiden Credle,SO,RB,12,90,427,4.74,2,7.50,35.58,middle_tennessee
Nicholas Vattiato,SO,QB,12,139,397,2.86,2,11.58,33.08,middle_tennessee
Frank Peasant,JR,RB,9,81,306,3.78,4,9.00,34.00,middle_tennessee
Terry Wilkins,SO,RB,7,18,146,8.11,1,2.57,20.86,middle_tennessee
DJ Riles,FR,QB,12,19,101,5.32,1,1.58,8.42,middle_tennessee
Jekail Middlebrook,FR,RB,4,18,85,4.72,2,4.50,21.25,middle_tennessee
Jordan Branch,SR,DL,12,1,24,24.00,0,0.08,2.00,middle_tennessee
Jalen Montgomery,SO,RB,12,5,15,3.00,0,0.42,1.25,middle_tennessee
Zack Dobson,SR,WR,10,4,6,1.50,1,0.40,0.60,middle_tennessee
Kyle Lowe,FR,QB,2,3,5,1.67,0,1.50,2.50,middle_tennessee
Elijah Metcalf,SO,WR,12,1,5,5.00,0,0.08,0.42,middle_tennessee
Kellen Stewart,SO,WR,9,1,1,1.00,0,0.11,0.11,middle_tennessee
Darius Taylor,FR,RB,6,138,799,5.79,5,23.00,133.17,minnesota
Jordan Nubin,SO,RB,13,127,559,4.40,3,9.77,43.00,minnesota
Sean Tyler,SR,RB,11,61,242,3.97,0,5.55,22.00,minnesota
Zach Evans,FR,RB,6,52,230,4.42,1,8.67,38.33,minnesota
Bryce Williams,SR,RB,4,36,123,3.42,1,9.00,30.75,minnesota
Athan Kaliakmanis,SO,QB,12,74,94,1.27,2,6.17,7.83,minnesota
Cole Kramer,SR,QB,3,5,34,6.80,1,1.67,11.33,minnesota
Daniel Jackson,SR,WR,13,1,-5,-5.00,0,0.08,-0.38,minnesota
Quinshon Judkins,SO,RB,13,271,1158,4.27,15,20.85,89.08,mississippi
Ulysses Bentley IV,SR,RB,13,95,540,5.68,4,7.31,41.54,mississippi
Jaxson Dart,JR,QB,13,119,389,3.27,8,9.15,29.92,mississippi
Matt Jones,SO,RB,12,12,79,6.58,2,1.00,6.58,mississippi
Spencer Sanders,SR,QB,9,11,45,4.09,0,1.22,5.00,mississippi
Jam Griffin,SR,RB,12,7,39,5.57,0,0.58,3.25,mississippi
Dayton Wade,SR,WR,13,7,25,3.57,0,0.54,1.92,mississippi
Fraser Masin,SR,P,13,1,24,24.00,0,0.08,1.85,mississippi
JJ Pegues,SR,DT,13,4,13,3.25,0,0.31,1.00,mississippi
Jalen Knox,SR,S,12,1,-3,-3.00,0,0.08,-0.25,mississippi
Jordan Watkins,SR,WR,13,1,-9,-9.00,0,0.08,-0.69,mississippi
Jo'Quavious Marks,SR,RB,9,121,573,4.74,4,13.44,63.67,mississippi_state
Seth Davis,FR,RB,12,59,356,6.03,1,4.92,29.67,mississippi_state
Mike Wright,SR,QB,12,71,324,4.56,3,5.92,27.00,mississippi_state
Jeffery Pittman,JR,RB,11,54,268,4.96,1,4.91,24.36,mississippi_state
Keyvone Lee,JR,RB,8,12,75,6.25,0,1.50,9.38,mississippi_state
Lideatrick Griffin,SR,WR,12,17,74,4.35,1,1.42,6.17,mississippi_state
Creed Whittemore,FR,WR,12,4,60,15.00,1,0.33,5.00,mississippi_state
Simeon Price,SO,RB,9,5,41,8.20,0,0.56,4.56,mississippi_state
Zavion Thomas,SO,WR,11,12,23,1.92,0,1.09,2.09,mississippi_state
Chris Parson,FR,QB,2,9,-9,-1.00,0,4.50,-4.50,mississippi_state
Will Rogers,SR,QB,8,29,-13,-0.45,1,3.63,-1.63,mississippi_state
Cody Schrader,SR,RB,13,276,1627,5.89,14,21.23,125.15,missouri
Brady Cook,JR,QB,13,113,319,2.82,8,8.69,24.54,missouri
Nathaniel Peat,SR,RB,12,76,317,4.17,3,6.33,26.42,missouri
Luther Burden III,SO,WR,13,7,31,4.43,0,0.54,2.38,missouri
Mookie Cooper,JR,WR,13,1,3,3.00,0,0.08,0.23,missouri
Marquis Johnson,FR,WR,13,1,3,3.00,0,0.08,0.23,missouri
Sam Horn,FR,QB,3,3,-1,-0.33,0,1.00,-0.33,missouri
Jamal Roberts,FR,RB,2,1,-1,-1.00,0,0.50,-0.50,missouri
Luke Bauer,SO,K,13,1,-11,-11.00,0,0.08,-0.85,missouri
Alex Tecza,SO,FB,12,126,758,6.02,5,10.50,63.17,navy
Daba Fofana,JR,FB,12,72,283,3.93,3,6.00,23.58,navy
Xavier Arline,SR,QB,9,77,257,3.34,2,8.56,28.56,navy
Tai Lavatai,SR,QB,8,75,245,3.27,2,9.38,30.63,navy
Eli Heidenreich,SO,SB,12,27,214,7.93,1,2.25,17.83,navy
Blake Horvath,SO,QB,4,37,183,4.95,0,9.25,45.75,navy
Braxton Woodson,FR,QB,4,53,173,3.26,1,13.25,43.25,navy
Brandon Chatman,SO,SB,11,42,165,3.93,0,3.82,15.00,navy
Amin Hassan,JR,SB,12,12,28,2.33,0,1.00,2.33,navy
Anton Hall Jr.,JR,SB,12,8,25,3.13,2,0.67,2.08,navy
Landon Robinson,SO,NG,12,1,24,24.00,0,0.08,2.00,navy
Tyler Bradley,FR,SB,12,2,16,8.00,0,0.17,1.33,navy
Logan Point,JR,FB,6,2,6,3.00,0,0.33,1.00,navy
Khalil Crawford,SR,FB,11,2,2,1.00,0,0.18,0.18,navy
Heinrich Haarberg,SO,QB,10,120,477,3.98,5,12.00,47.70,nebraska
Anthony Grant,SR,RB,11,104,413,3.97,3,9.45,37.55,nebraska
Emmett Johnson,FR,RB,12,90,411,4.57,2,7.50,34.25,nebraska
"Gabe Ervin, Jr.",SO,RB,3,38,196,5.16,1,12.67,65.33,nebraska
Jeff Sims,JR,QB,5,42,189,4.50,1,8.40,37.80,nebraska
Chubba Purdy,SO,QB,6,29,180,6.21,1,4.83,30.00,nebraska
Joshua Fleeks,SR,WR,10,17,130,7.65,1,1.70,13.00,nebraska
Rahmir Johnson,JR,RB,3,12,65,5.42,0,4.00,21.67,nebraska
Trevin Luben,SO,RB,6,3,29,9.67,0,0.50,4.83,nebraska
Billy Kemp IV,SR,WR,11,3,13,4.33,1,0.27,1.18,nebraska
Jaylen Lloyd,FR,WR,10,4,11,2.75,0,0.40,1.10,nebraska
Nate Boerkircher,SO,TE,12,1,11,11.00,0,0.08,0.92,nebraska
Timmy Bleekrode,SR,PK,3,1,10,10.00,0,0.33,3.33,nebraska
Janiran Bonner,FR,FB,12,4,9,2.25,1,0.33,0.75,nebraska
Maurice Mazzccua,JR,RB,1,1,6,6.00,0,1.00,6.00,nebraska
Luke Lindenmeyer,FR,TE,12,1,-2,-2.00,0,0.08,-0.17,nebraska
Tommi Hill,JR,DB,12,1,-5,-5.00,0,0.08,-0.42,nebraska
Sean Dollars,JR,RB,11,151,527,3.49,6,13.73,47.91,nevada
Brendon Lewis,SO,QB,12,120,495,4.13,4,10.00,41.25,nevada
AJ Bianco,FR,QB,8,42,183,4.36,1,5.25,22.88,nevada
Jamaal Bell,SR,WR,12,32,114,3.56,1,2.67,9.50,nevada
Ashton Hayes,SO,RB,4,30,102,3.40,0,7.50,25.50,nevada
Jacques Badolato-Birdsell,SO,RB,9,37,93,2.51,1,4.11,10.33,nevada
Cross Patton,SR,RB,5,13,34,2.62,0,2.60,6.80,nevada
Dalevon Campbell,SR,WR,12,1,-1,-1.00,0,0.08,-0.08,nevada
Shane Illingworth,JR,QB,1,10,-14,-1.40,0,10.00,-14.00,nevada
Jacory Croskey-Merritt,SR,RB,12,189,1190,6.30,17,15.75,99.17,new_mexico
Andrew Henry,SR,RB,9,52,350,6.73,3,5.78,38.89,new_mexico
Devon Dampier,FR,QB,9,59,328,5.56,4,6.56,36.44,new_mexico
Sherod White,SR,RB,7,37,155,4.19,1,5.29,22.14,new_mexico
Dylan Hopkins,SR,QB,11,51,124,2.43,1,4.64,11.27,new_mexico
Dorian Lewis,SR,RB,5,24,123,5.13,0,4.80,24.60,new_mexico
Zach Vigil,SO,RB,8,7,21,3.00,0,0.88,2.63,new_mexico
Christian Washington,SO,RB,2,12,11,0.92,0,6.00,5.50,new_mexico
Jeremiah Hixon,SR,WR,11,2,10,5.00,0,0.18,0.91,new_mexico
DC Tabscott,SO,QB,3,1,5,5.00,0,0.33,1.67,new_mexico
Jaylen Morgan,JR,RB,2,1,4,4.00,0,0.50,2.00,new_mexico
Trace Bruckler,SO,TE,12,1,2,2.00,0,0.08,0.17,new_mexico
Justin Holaday,JR,QB,4,1,0,0.00,0,0.25,0.00,new_mexico
Diego Pavia,JR,QB,15,176,923,5.24,7,11.73,61.53,new_mexico_state
Star Thomas,JR,RB,15,112,653,5.83,4,7.47,43.53,new_mexico_state
Monte Watkins,SO,RB,14,59,572,9.69,2,4.21,40.86,new_mexico_state
Jamoni Jones,JR,RB,15,87,343,3.94,3,5.80,22.87,new_mexico_state
Makhilyn Young,FR,RB,11,28,191,6.82,2,2.55,17.36,new_mexico_state
Eli Stowers,SO,QB,15,28,108,3.86,2,1.87,7.20,new_mexico_state
Larenzo McMillan,SO,RB,2,5,68,13.60,0,2.50,34.00,new_mexico_state
Blaze Berlowitz,FR,QB,1,4,36,9.00,0,4.00,36.00,new_mexico_state
Jonathan Brady,SO,WR,15,9,35,3.89,1,0.60,2.33,new_mexico_state
Ron Tiavaasue,SR,TE,15,2,24,12.00,1,0.13,1.60,new_mexico_state
PJ Johnson III,SO,WR,9,1,15,15.00,0,0.11,1.67,new_mexico_state
Trent Hudson,JR,WR,14,1,10,10.00,0,0.07,0.71,new_mexico_state
Zach Haynes,SR,P,15,1,9,9.00,0,0.07,0.60,new_mexico_state
Tim Gans,SO,RB,3,1,5,5.00,0,0.33,1.67,new_mexico_state
Omarion Hampton,SO,RB,13,253,1504,5.94,15,19.46,115.69,north_carolina
Drake Maye,SO,QB,12,112,449,4.01,9,9.33,37.42,north_carolina
British Brooks,SR,RB,12,75,387,5.16,2,6.25,32.25,north_carolina
Conner Harrell,FR,QB,5,21,55,2.62,1,4.20,11.00,north_carolina
Caleb Hood,JR,RB,7,15,43,2.87,1,2.14,6.14,north_carolina
Devontez Walker,JR,WR,8,3,23,7.67,0,0.38,2.88,north_carolina
Ben Kiernan,SR,P,5,1,17,17.00,0,0.20,3.40,north_carolina
Kellan Hood,FR,RB,1,2,12,6.00,0,2.00,12.00,north_carolina
Elijah Green,JR,RB,4,4,12,3.00,0,1.00,3.00,north_carolina
Tychaun Chapman,FR,WR,12,1,7,7.00,0,0.08,0.58,north_carolina
John Copenhaver,JR,TE,12,0,3,-,0,-,-,north_carolina
Jordan Louie,FR,RB,1,1,0,0.00,0,1.00,0.00,north_carolina
Chris Culliver,FR,WR,11,1,-4,-4.00,0,0.09,-0.36,north_carolina
Brennan Armstrong,SR,QB,12,143,665,4.65,7,11.92,55.42,north_carolina_state
Kevin KC Concepcion,FR,WR,13,41,320,7.80,0,3.15,24.62,north_carolina_state
Kendrick Raphael,FR,RB,11,67,309,4.61,1,6.09,28.09,north_carolina_state
"Delbert Mimms, III",JR,RB,13,96,282,2.94,8,7.38,21.69,north_carolina_state
Michael Allen,SO,RB,10,52,251,4.83,1,5.20,25.10,north_carolina_state
Jordan Houston,SR,RB,3,25,96,3.84,0,8.33,32.00,north_carolina_state
Trent Pennix,SR,TE,12,2,67,33.50,1,0.17,5.58,north_carolina_state
Keyon Lesane,SR,WR,13,4,31,7.75,0,0.31,2.38,north_carolina_state
MJ Morris,SO,QB,4,32,15,0.47,0,8.00,3.75,north_carolina_state
Julian Gray,SO,WR,11,3,10,3.33,0,0.27,0.91,north_carolina_state
Ethan Rhodes,FR,QB,1,1,3,3.00,0,1.00,3.00,north_carolina_state
Payton Wilson,SR,LB,12,1,3,3.00,0,0.08,0.25,north_carolina_state
"Demarcus Jones, II",JR,RB,8,5,-8,-1.60,1,0.63,-1.00,north_carolina_state
Ayo Adeyi,JR,RB,12,143,1017,7.11,6,11.92,84.75,north_texas
Oscar Adaway III,JR,RB,12,123,738,6.00,6,10.25,61.50,north_texas
Isaiah Johnson,JR,RB,7,37,229,6.19,3,5.29,32.71,north_texas
Chandler Rogers,JR,QB,12,109,180,1.65,4,9.08,15.00,north_texas
Stone Earle,JR,QB,4,16,70,4.38,0,4.00,17.50,north_texas
Ikaika Ragsdale,JR,RB,2,9,34,3.78,0,4.50,17.00,north_texas
Landon Sides,FR,WR,11,4,25,6.25,0,0.36,2.27,north_texas
Kaylon Horton,SR,WR,12,4,20,5.00,0,0.33,1.67,north_texas
Antario Brown,JR,RB,13,212,1296,6.11,10,16.31,99.69,northern_illinois
Gavin Williams,JR,RB,13,95,488,5.14,3,7.31,37.54,northern_illinois
Trayvon Rudolph,JR,WR,13,22,182,8.27,1,1.69,14.00,northern_illinois
Rocky Lombardi,SR,QB,13,72,129,1.79,7,5.54,9.92,northern_illinois
Justin Lynch,JR,RB,5,13,88,6.77,1,2.60,17.60,northern_illinois
Brock Lampe,JR,FB,13,13,52,4.00,1,1.00,4.00,northern_illinois
Jaylen Poe,FR,RB,1,6,44,7.33,0,6.00,44.00,northern_illinois
Christian Nash,FR,RB,2,8,35,4.38,0,4.00,17.50,northern_illinois
Kacper Rutkiewicz,SR,WR,6,2,14,7.00,0,0.33,2.33,northern_illinois
Kendrell Flowers,JR,RB,1,3,10,3.33,0,3.00,10.00,northern_illinois
Ethan Hampton,SO,QB,4,4,6,1.50,0,1.00,1.50,northern_illinois
Billy Dozier,JR,WR,13,4,4,1.00,0,0.31,0.31,northern_illinois
Kyle Thomas,FR,WR,3,1,3,3.00,0,0.33,1.00,northern_illinois
Tom Foley,JR,P,13,1,-5,-5.00,0,0.08,-0.38,northern_illinois
Cam Porter,SR,RB,13,166,651,3.92,4,12.77,50.08,northwestern
Anthony Tyus III,JR,RB,12,50,238,4.76,1,4.17,19.83,northwestern
Brendan Sullivan,JR,QB,8,75,160,2.13,2,9.38,20.00,northwestern
Joseph Himon II,SO,RB,13,35,136,3.89,0,2.69,10.46,northwestern
A.J. Henning,SR,WR,12,27,110,4.07,1,2.25,9.17,northwestern
Jack Lausch,SO,QB,10,19,80,4.21,1,1.90,8.00,northwestern
Jake Arthurs,SR,RB,2,4,11,2.75,0,2.00,5.50,northwestern
Caleb Komolafe,FR,RB,4,4,9,2.25,0,1.00,2.25,northwestern
Cam Johnson,SR,WR,13,1,8,8.00,0,0.08,0.62,northwestern
Charlie Mangieri,SR,TE,12,1,3,3.00,0,0.08,0.25,northwestern
Ryan Hilinski,SR,QB,3,1,2,2.00,0,0.33,0.67,northwestern
Ben Bryant,SR,QB,9,60,-33,-0.55,4,6.67,-3.67,northwestern
Audric Estimé,JR,RB,12,210,1341,6.39,18,17.50,111.75,notre_dame
Jeremiyah Love,FR,RB,13,71,385,5.42,1,5.46,29.62,notre_dame
Jadarian Price,FR,RB,13,47,272,5.79,3,3.62,20.92,notre_dame
Gi'Bran Payne,FR,RB,13,45,168,3.73,2,3.46,12.92,notre_dame
Sam Hartman,SR,QB,12,45,123,2.73,3,3.75,10.25,notre_dame
Devyn Ford,SR,RB,11,8,44,5.50,0,0.73,4.00,notre_dame
Steve Angeli,FR,QB,8,8,27,3.38,0,1.00,3.38,notre_dame
Jordan Faison,FR,WR,7,2,22,11.00,0,0.29,3.14,notre_dame
Skip Velotta,SR,RB,9,3,18,6.00,0,0.33,2.00,notre_dame
Jayden Thomas,SO,WR,11,1,10,10.00,0,0.09,0.91,notre_dame
Chase Ketterer,SR,RB,10,2,9,4.50,1,0.20,0.90,notre_dame
Sam Assaf,SR,RB,2,2,3,1.50,0,1.00,1.50,notre_dame
Jaden Greathouse,FR,WR,12,1,3,3.00,0,0.08,0.25,notre_dame
Mitchell Evans,JR,TE,8,1,2,2.00,0,0.13,0.25,notre_dame
Chris Tyree,SR,WR,12,3,-1,-0.33,0,0.25,-0.08,notre_dame
Sieh Bangura,SO,RB,12,178,811,4.56,7,14.83,67.58,ohio
O'Shaan Allison,SR,RB,12,139,452,3.25,3,11.58,37.67,ohio
Kurtis Rourke,SR,QB,11,67,219,3.27,4,6.09,19.91,ohio
Parker Navarro,SR,QB,6,25,178,7.12,0,4.17,29.67,ohio
Rickey Hunt,FR,RB,3,23,134,5.83,4,7.67,44.67,ohio
CJ Harris,SR,QB,2,12,55,4.58,0,6.00,27.50,ohio
Nolan McCormick,SO,RB,1,11,40,3.64,0,11.00,40.00,ohio
Tyler Walton,SR,WR,12,5,34,6.80,0,0.42,2.83,ohio
Quintell Quinn,SO,RB,7,5,22,4.40,0,0.71,3.14,ohio
Tristan Cox,SO,DT,12,1,7,7.00,0,0.08,0.58,ohio
Will Kacmarek,SO,TE,13,1,5,5.00,0,0.08,0.38,ohio
Sam Wiglusz,SR,WR,12,1,1,1.00,0,0.08,0.08,ohio
Jared Wheatley,SR,P,13,1,-15,-15.00,0,0.08,-1.15,ohio
TreVeyon Henderson,JR,RB,10,156,926,5.94,11,15.60,92.60,ohio_state
Chip Trayanum,SR,RB,12,85,373,4.39,3,7.08,31.08,ohio_state
Xavier Johnson,SR,WR,13,28,190,6.79,0,2.15,14.62,ohio_state
Miyan Williams,SR,RB,6,49,158,3.22,3,8.17,26.33,ohio_state
Dallan Hayden,SO,RB,3,19,110,5.79,1,6.33,36.67,ohio_state
Evan Pryor,JR,RB,4,19,49,2.58,0,4.75,12.25,ohio_state
Marvin Harrison Jr.,JR,WR,12,2,26,13.00,1,0.17,2.17,ohio_state
Emeka Egbuka,JR,WR,10,5,25,5.00,0,0.50,2.50,ohio_state
Devin Brown,SO,QB,6,22,23,1.05,1,3.67,3.83,ohio_state
Lincoln Kienholz,FR,QB,3,6,2,0.33,0,2.00,0.67,ohio_state
Jesse Mirco,JR,P,13,1,2,2.00,0,0.08,0.15,ohio_state
Cody Simon,SR,LB,13,1,-3,-3.00,0,0.08,-0.23,ohio_state
Kyle McCord,JR,QB,12,32,-65,-2.03,0,2.67,-5.42,ohio_state
Gavin Sawchuk,FR,RB,12,120,744,6.20,9,10.00,62.00,oklahoma
Tawee Walker,JR,RB,12,102,513,5.03,7,8.50,42.75,oklahoma
Dillon Gabriel,SR,QB,12,93,373,4.01,12,7.75,31.08,oklahoma
Marcus Major,SR,RB,7,78,308,3.95,1,11.14,44.00,oklahoma
Jovantae Barnes,SO,RB,7,37,140,3.78,1,5.29,20.00,oklahoma
Jackson Arnold,FR,QB,7,31,116,3.74,1,4.43,16.57,oklahoma
Jalil Farooq,JR,WR,13,17,95,5.59,0,1.31,7.31,oklahoma
Daylan Smothers,FR,RB,4,11,42,3.82,0,2.75,10.50,oklahoma
Gavin Freeman,SO,WR,13,5,20,4.00,0,0.38,1.54,oklahoma
Kalib Hicks,FR,RB,2,3,14,4.67,1,1.50,7.00,oklahoma
Jaquaize Pettaway,FR,WR,9,1,10,10.00,0,0.11,1.11,oklahoma
Drake Stoops,SR,WR,13,4,8,2.00,0,0.31,0.62,oklahoma
Davis Beville,SR,QB,2,3,7,2.33,0,1.50,3.50,oklahoma
Emeka Megwa,SO,RB,1,1,6,6.00,0,1.00,6.00,oklahoma
