name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Xavier Hutchinson,SR,WR,12,107,1171,10.94,6,8.9,97.6,iowa_state
Jaylin Noel,SO,WR,12,61,609,9.98,3,5.1,50.8,iowa_state
Dimitri Stanley,SR,WR,11,32,383,11.97,1,2.9,34.8,iowa_state
DeShawn Hanika,JR,TE,12,17,244,14.35,4,1.4,20.3,iowa_state
Sean Shaw Jr.,SR,WR,12,16,153,9.56,2,1.3,12.8,iowa_state
Easton Dean,JR,TE,12,10,129,12.90,2,0.8,10.8,iowa_state
Jirehl Brock,JR,RB,10,21,113,5.38,1,2.1,11.3,iowa_state
Cartevious Norton,FR,RB,8,12,69,5.75,0,1.5,8.6,iowa_state
Darren Wilson Jr.,SR,WR,11,3,53,17.67,0,0.3,4.8,iowa_state
Eli Sanders,FR,RB,8,7,51,7.29,0,0.9,6.4,iowa_state
Jared Rus,SR,TE,12,7,45,6.43,0,0.6,3.8,iowa_state
Tyler Moore,FR,TE,12,4,42,10.50,0,0.3,3.5,iowa_state
Deon Silas,SO,RB,11,9,38,4.22,0,0.8,3.5,iowa_state
Aidan Bitter,SO,WR,12,4,26,6.50,0,0.3,2.2,iowa_state
Beau Coberley,SR,WR,6,2,13,6.50,0,0.3,2.2,iowa_state
Greg Gaines III,FR,WR,4,1,2,2.00,0,0.3,0.5,iowa_state
Kris Thornton,SR,WR,11,59,1015,17.20,7,5.4,92.3,james_madison
Reggie Brown,JR,WR,8,24,401,16.71,4,3.0,50.1,james_madison
Terrance Greene Jr.,SR,WR,11,22,399,18.14,2,2.0,36.3,james_madison
Devin Ravenel,SR,WR,11,24,313,13.04,7,2.2,28.5,james_madison
Drew Painter,SR,TE,11,19,221,11.63,2,1.7,20.1,james_madison
Kaelon Black,FR,RB,9,17,177,10.41,2,1.9,19.7,james_madison
Zach Horton,SO,TE,11,13,159,12.23,2,1.2,14.5,james_madison
Solomon Vanhorse,JR,RB,3,6,86,14.33,1,2.0,28.7,james_madison
Wayne Knight,FR,RB,8,5,63,12.60,0,0.6,7.9,james_madison
Latrele Palmer,JR,RB,11,6,47,7.83,0,0.5,4.3,james_madison
Payton Hunter,SO,WR,2,1,14,14.00,0,0.5,7.0,james_madison
Maxwell James,FR,WR,7,2,11,5.50,0,0.3,1.6,james_madison
Percy Agyei-Obese,SR,RB,10,2,11,5.50,0,0.2,1.1,james_madison
Kelly Mitchell,SO,TE,3,1,6,6.00,0,0.3,2.0,james_madison
Lawrence Arnold,SO,WR,13,44,716,16.27,4,3.4,55.1,kansas
Luke Grimm,JR,WR,12,52,623,11.98,6,4.3,51.9,kansas
Mason Fairchild,SR,TE,13,35,443,12.66,6,2.7,34.1,kansas
Quentin Skinner,SO,WR,13,26,440,16.92,5,2.0,33.8,kansas
Jared Casey,SO,TE,13,18,224,12.44,4,1.4,17.2,kansas
Devin Neal,SO,RB,13,21,183,8.71,1,1.6,14.1,kansas
Torry Locklin,JR,RB,13,8,155,19.38,2,0.6,11.9,kansas
Tanaka Scott,FR,WR,12,8,109,13.63,0,0.7,9.1,kansas
Daniel Hishaw Jr.,SO,RB,5,3,95,31.67,1,0.6,19.0,kansas
Kevin Terry,JR,WR,13,8,93,11.63,0,0.6,7.2,kansas
Trevor Kardell,SO,TE,13,5,65,13.00,1,0.4,5.0,kansas
Trevor Wilson,JR,WR,4,2,52,26.00,0,0.5,13.0,kansas
Ky Thomas,SO,RB,9,5,39,7.80,1,0.6,4.3,kansas
Sevion Morrison,SO,RB,12,3,26,8.67,0,0.3,2.2,kansas
Steven McBride,JR,WR,6,2,23,11.50,0,0.3,3.8,kansas
Doug Emilien,SO,WR,13,2,21,10.50,1,0.2,1.6,kansas
Malik Knowles,SR,WR,14,48,725,15.10,2,3.4,51.8,kansas_state
Phillip Brooks,SR,WR,14,45,587,13.04,4,3.2,41.9,kansas_state
Kade Warner,SR,WR,14,46,456,9.91,5,3.3,32.6,kansas_state
Ben Sinnott,SO,TE,14,31,447,14.42,4,2.2,31.9,kansas_state
Deuce Vaughn,JR,RB,14,42,378,9.00,3,3.0,27.0,kansas_state
Sammy Wheeler,SR,TE,14,8,125,15.63,2,0.6,8.9,kansas_state
DJ Giddens,FR,RB,14,8,98,12.25,0,0.6,7.0,kansas_state
RJ Garcia II,FR,WR,14,7,70,10.00,1,0.5,5.0,kansas_state
Will Swanson,SO,TE,14,2,23,11.50,0,0.1,1.6,kansas_state
Jadon Jackson,JR,WR,3,2,16,8.00,0,0.7,5.3,kansas_state
Adrian Martinez,SR,QB,10,1,11,11.00,0,0.1,1.1,kansas_state
Seth Porter,SR,WR,14,1,7,7.00,0,0.1,0.5,kansas_state
Christian Moore,SO,FB,14,1,4,4.00,0,0.1,0.3,kansas_state
Devontez Walker,SO,WR,12,58,921,15.88,11,4.8,76.8,kent_state
Dante Cephas,JR,WR,9,48,744,15.50,3,5.3,82.7,kent_state
Ja'Shaun Poke,SR,WR,8,31,362,11.68,1,3.9,45.3,kent_state
Trell Harris,FR,WR,8,13,136,10.46,1,1.6,17.0,kent_state
Raymond James,SR,WR,9,13,97,7.46,0,1.4,10.8,kent_state
Kris Leach,SR,TE,11,8,94,11.75,0,0.7,8.5,kent_state
Marquez Cooper,JR,RB,12,8,94,11.75,0,0.7,7.8,kent_state
Luke Floriea,JR,WR,12,4,51,12.75,0,0.3,4.3,kent_state
Bryan Bradford,JR,RB,12,5,42,8.40,1,0.4,3.5,kent_state
Gavin Garcia,FR,RB,12,1,24,24.00,0,0.1,2.0,kent_state
Marcus Harris,SO,WR,7,2,16,8.00,0,0.3,2.3,kent_state
Zayin West,SR,DE,12,1,14,14.00,0,0.1,1.2,kent_state
Keenan Orr,SR,TE,11,1,3,3.00,0,0.1,0.3,kent_state
Collin Schlee,JR,QB,11,1,-16,-16.00,0,0.1,-1.5,kent_state
Barion Brown,FR,WR,13,50,628,12.56,4,3.8,48.3,kentucky
Dane Key,FR,WR,13,37,519,14.03,6,2.8,39.9,kentucky
Tayvion Robinson,SR,WR,11,40,497,12.43,3,3.6,45.2,kentucky
Jordan Dingle,FR,TE,13,20,220,11.00,3,1.5,16.9,kentucky
Josh Kattus,FR,TE,11,7,125,17.86,0,0.6,11.4,kentucky
Chauncey Magwood,SO,WR,12,7,104,14.86,1,0.6,8.7,kentucky
JuTahn McClain,JR,RB,10,18,100,5.56,1,1.8,10.0,kentucky
Brenden Bates,SR,TE,11,10,99,9.90,1,0.9,9.0,kentucky
DeMarcus Harris,JR,WR,12,4,90,22.50,0,0.3,7.5,kentucky
Dekel Crowdus,FR,WR,10,4,82,20.50,0,0.4,8.2,kentucky
Rahsaan Lewis,SR,WR,8,6,65,10.83,1,0.8,8.1,kentucky
Keaton Upshaw,SR,TE,12,4,50,12.50,0,0.3,4.2,kentucky
Chris Rodriguez Jr.,SR,RB,8,5,41,8.20,0,0.6,5.1,kentucky
Kavosiey Smoke,SR,RB,12,3,30,10.00,0,0.3,2.5,kentucky
La'Vell Wright,FR,RB,13,6,28,4.67,0,0.5,2.2,kentucky
Chris Lewis,FR,WR,8,2,22,11.00,1,0.3,2.8,kentucky
Justice Dingle II,SR,FB,9,1,10,10.00,0,0.1,1.1,kentucky
Demario Douglas,SO,WR,13,79,993,12.57,6,6.1,76.4,liberty
Noah Frith,JR,WR,13,24,424,17.67,1,1.8,32.6,liberty
CJ Yarbrough,JR,WR,12,16,221,13.81,2,1.3,18.4,liberty
Caleb Snead,SR,WR,9,19,195,10.26,0,2.1,21.7,liberty
Treon Sibley,SO,WR,13,11,186,16.91,3,0.8,14.3,liberty
Dae Dae Hunter,SO,RB,9,17,147,8.65,1,1.9,16.3,liberty
Jerome Jackson,SR,TE,13,15,120,8.00,1,1.2,9.2,liberty
Bentley Hanshaw,JR,TE,13,6,117,19.50,1,0.5,9.0,liberty
Jaivian Lofton,JR,WR,10,10,102,10.20,2,1.0,10.2,liberty
Shedro Louis,JR,RB,12,9,81,9.00,0,0.8,6.8,liberty
Austin Henderson,SO,TE,13,5,50,10.00,1,0.4,3.8,liberty
CJ Daniels,SO,WR,3,3,38,12.67,1,1.0,12.7,liberty
Khaleb Coleman,SR,WR,11,3,37,12.33,1,0.3,3.4,liberty
T.J. Green,SR,RB,7,5,36,7.20,0,0.7,5.1,liberty
Cole Peterlin,SR,WR,7,2,25,12.50,0,0.3,3.6,liberty
Michael Bollinger,SR,TE,13,3,22,7.33,1,0.2,1.7,liberty
Dre Butler,SR,DT,13,1,20,20.00,0,0.1,1.5,liberty
Malik Caper,SO,RB,9,2,1,0.50,0,0.2,0.1,liberty
Michael Jefferson,SR,WR,12,51,810,15.88,7,4.3,67.5,louisiana-lafayette
Neal Johnson,JR,TE,13,25,296,11.84,2,1.9,22.8,louisiana-lafayette
"John Stephens, Jr.",SR,WR,13,14,284,20.29,3,1.1,21.8,louisiana-lafayette
Jacob Bernard,SO,WR,12,11,191,17.36,2,0.9,15.9,louisiana-lafayette
"Errol Rogers, Jr.",SO,WR,13,20,189,9.45,0,1.5,14.5,louisiana-lafayette
Peter LeBlanc,JR,WR,13,22,174,7.91,1,1.7,13.4,louisiana-lafayette
Dontae Fleming,SO,WR,12,19,168,8.84,3,1.6,14.0,louisiana-lafayette
Lance Legendre,SO,WR,9,13,165,12.69,1,1.4,18.3,louisiana-lafayette
Chris Smith,JR,RB,11,21,155,7.38,1,1.9,14.1,louisiana-lafayette
Johnny Lumpkin,SR,TE,13,16,143,8.94,4,1.2,11.0,louisiana-lafayette
Pearse Migl,JR,TE,13,17,127,7.47,2,1.3,9.8,louisiana-lafayette
Dalen Cambre,SO,WR,13,3,49,16.33,0,0.2,3.8,louisiana-lafayette
Terrence Williams,SO,RB,12,9,47,5.22,1,0.8,3.9,louisiana-lafayette
Jamal Bell,SR,WR,10,2,39,19.50,0,0.2,3.9,louisiana-lafayette
Dre'lyn Washington,FR,RB,10,4,23,5.75,0,0.4,2.3,louisiana-lafayette
Jacob Kibodi,JR,RB,9,3,16,5.33,0,0.3,1.8,louisiana-lafayette
Kaleb Carter,JR,WR,7,2,11,5.50,0,0.3,1.6,louisiana-lafayette
Rhett Guidry,FR,TE,4,1,6,6.00,0,0.3,1.5,louisiana-lafayette
Tyrone Howell,SR,WR,12,50,852,17.04,6,4.2,71.0,louisiana-monroe
Jevin Frett,SR,WR,12,30,382,12.73,2,2.5,31.8,louisiana-monroe
Alred Luke,FR,WR,12,23,293,12.74,1,1.9,24.4,louisiana-monroe
Boogie Knight,SR,WR,11,19,170,8.95,1,1.7,15.5,louisiana-monroe
Fred Lloyd Jr.,SR,WR,11,7,136,19.43,0,0.6,12.4,louisiana-monroe
Zach Rasmussen,SR,TE,12,16,133,8.31,4,1.3,11.1,louisiana-monroe
Andrew Henry,JR,RB,12,11,92,8.36,1,0.9,7.7,louisiana-monroe
Bugs Mortimer,FR,WR,10,14,85,6.07,0,1.4,8.5,louisiana-monroe
Dariyan Wiley,SO,WR,11,7,82,11.71,0,0.6,7.5,louisiana-monroe
Zach Jackson,SR,WR,9,9,67,7.44,0,1.0,7.4,louisiana-monroe
Malik Jackson,JR,RB,12,16,63,3.94,0,1.3,5.3,louisiana-monroe
Will Derrick,JR,WR,9,4,37,9.25,0,0.4,4.1,louisiana-monroe
Rylan Green,FR,TE,4,4,30,7.50,0,1.0,7.5,louisiana-monroe
Nolan Quinlan,JR,TE,11,7,28,4.00,0,0.6,2.5,louisiana-monroe
Charlie Norman,SO,RB,11,1,13,13.00,0,0.1,1.2,louisiana-monroe
Bennett Galloway,FR,RB,4,1,3,3.00,0,0.3,0.8,louisiana-monroe
Chandler Rogers,SO,QB,12,1,3,3.00,1,0.1,0.3,louisiana-monroe
Zack Martin,SO,RB,4,1,-5,-5.00,0,0.3,-1.3,louisiana-monroe
Tre Harris,SO,WR,12,65,935,14.38,10,5.4,77.9,louisiana_tech
Smoke Harris,JR,WR,12,66,640,9.70,5,5.5,53.3,louisiana_tech
Cyrus Allen,FR,WR,10,22,500,22.73,4,2.2,50.0,louisiana_tech
Griffin Hebert,SR,TE,9,23,431,18.74,3,2.6,47.9,louisiana_tech
Julien Lewis,FR,WR,8,18,187,10.39,0,2.3,23.4,louisiana_tech
Nate Jones,SO,TE,12,16,173,10.81,1,1.3,14.4,louisiana_tech
Kyle Maxwell,SO,WR,11,12,104,8.67,0,1.1,9.5,louisiana_tech
Tahj Magee,JR,WR,9,9,98,10.89,2,1.0,10.9,louisiana_tech
Marquis Crosby,FR,RB,12,9,65,7.22,0,0.8,5.4,louisiana_tech
Charvis Thornton,SO,RB,12,5,25,5.00,0,0.4,2.1,louisiana_tech
Greg Garner,SR,RB,7,4,21,5.25,0,0.6,3.0,louisiana_tech
Harlan Dixon,SO,RB,2,1,16,16.00,0,0.5,8.0,louisiana_tech
Praise Okorie,SR,WR,11,3,9,3.00,0,0.3,0.8,louisiana_tech
Kendrick Rucker,FR,WR,5,1,3,3.00,0,0.2,0.6,louisiana_tech
Tyler Hudson,SR,WR,12,69,1034,14.99,2,5.8,86.2,louisville
Marshon Ford,JR,TE,13,33,434,13.15,3,2.5,33.4,louisville
Ahmari Huggins-Bruce,SO,WR,12,31,365,11.77,2,2.6,30.4,louisville
Braden Smith,SR,WR,13,21,215,10.24,1,1.6,16.5,louisville
Jaelin Carter,SR,WR,10,7,113,16.14,2,0.7,11.3,louisville
Chris Bell,FR,WR,9,7,105,15.00,0,0.8,11.7,louisville
Jawhar Jordan,SO,RB,13,10,85,8.50,0,0.8,6.5,louisville
Maurice Turner,FR,RB,8,12,72,6.00,0,1.5,9.0,louisville
Dee Wiggins,JR,WR,3,4,67,16.75,0,1.3,22.3,louisville
Trevion Cooley,SO,RB,7,9,66,7.33,1,1.3,9.4,louisville
Malik Cunningham,SR,QB,10,1,33,33.00,0,0.1,3.3,louisville
Duane Martin,SO,TE,13,1,22,22.00,0,0.1,1.7,louisville
Tiyon Evans,JR,RB,8,6,13,2.17,0,0.8,1.6,louisville
Francis Sherman,SO,TE,13,1,13,13.00,0,0.1,1.0,louisville
Isaac Martin,SR,TE,13,2,11,5.50,1,0.2,0.8,louisville
Josh Lifson,SR,TE,13,1,9,9.00,1,0.1,0.7,louisville
Dez Melton,SO,TE,12,1,8,8.00,0,0.1,0.7,louisville
Elijah Downing,FR,WR,5,1,7,7.00,0,0.2,1.4,louisville
Bradley West,FR,WR,2,1,0,0.00,0,0.5,0.0,louisville
Malik Nabers,SO,WR,14,72,1017,14.13,3,5.1,72.6,lsu
Kayshon Boutte,JR,WR,11,48,538,11.21,2,4.4,48.9,lsu
Mason Taylor,FR,TE,14,38,414,10.89,3,2.7,29.6,lsu
Jaray Jenkins,SR,WR,13,27,404,14.96,6,2.1,31.1,lsu
Brian Thomas Jr.,SO,WR,13,31,361,11.65,5,2.4,27.8,lsu
Kyren Lacy,JR,WR,14,24,268,11.17,0,1.7,19.1,lsu
Jack Bech,SO,WR,12,16,200,12.50,1,1.3,16.7,lsu
Josh Williams,JR,RB,11,21,132,6.29,0,1.9,12.0,lsu
John Emery Jr.,SR,RB,11,13,129,9.92,2,1.2,11.7,lsu
Chris Hilton Jr.,FR,WR,4,7,109,15.57,0,1.8,27.3,lsu
Noah Cain,JR,RB,14,9,76,8.44,0,0.6,5.4,lsu
Kole Taylor,JR,TE,13,5,55,11.00,0,0.4,4.2,lsu
Armoni Goodwin,SO,RB,7,4,19,4.75,0,0.6,2.7,lsu
Landon Ibieta,FR,WR,1,2,15,7.50,0,2.0,15.0,lsu
Evan Francioni,SR,WR,7,1,14,14.00,0,0.1,2.0,lsu
Jack Mashburn,JR,TE,12,2,12,6.00,0,0.2,1.0,lsu
Jayden Daniels,JR,QB,14,1,5,5.00,1,0.1,0.4,lsu
Javen Nicholas,FR,WR,5,1,2,2.00,0,0.2,0.4,lsu
Corey Gammage,JR,WR,13,52,774,14.88,6,4.0,59.5,marshall
Charles Montgomery,FR,WR,13,36,402,11.17,1,2.8,30.9,marshall
Talik Keaton,JR,WR,9,24,226,9.42,0,2.7,25.1,marshall
Caleb McMillan,JR,WR,10,13,198,15.23,1,1.3,19.8,marshall
EJ Horton,SO,WR,12,12,186,15.50,1,1.0,15.5,marshall
Devin Miller,SR,TE,13,21,168,8.00,2,1.6,12.9,marshall
Shadeed Ahmed,JR,WR,12,16,150,9.38,1,1.3,12.5,marshall
Khalan Laborn,SR,RB,13,16,116,7.25,0,1.2,8.9,marshall
Jayden Harrison,SO,WR,12,12,95,7.92,1,1.0,7.9,marshall
Ethan Payne,SO,RB,12,10,82,8.20,0,0.8,6.8,marshall
Toby Payne,FR,TE,10,2,27,13.50,1,0.2,2.7,marshall
A.J. Turner,FR,RB,8,4,21,5.25,1,0.5,2.6,marshall
Caleb Coombs,FR,WR,6,3,20,6.67,0,0.5,3.3,marshall
Bryan Robinson,SO,WR,4,1,15,15.00,0,0.3,3.8,marshall
Rasheen Ali,SO,RB,3,2,10,5.00,1,0.7,3.3,marshall
Stacey Marshall Jr.,SR,TE,11,1,6,6.00,0,0.1,0.5,marshall
Jeshaun Jones,SR,WR,13,44,557,12.66,4,3.4,42.8,maryland
Corey Dyches,SO,TE,13,39,494,12.67,3,3.0,38.0,maryland
Rakim Jarrett,JR,WR,11,40,471,11.78,3,3.6,42.8,maryland
Jacob Copeland,JR,WR,12,26,376,14.46,2,2.2,31.3,maryland
CJ Dippre,SO,TE,12,30,314,10.47,3,2.5,26.2,maryland
Tai Felton,SO,WR,13,23,309,13.43,2,1.8,23.8,maryland
Roman Hemby,FR,RB,13,33,298,9.03,1,2.5,22.9,maryland
Dontay Demus Jr.,SR,WR,12,22,233,10.59,1,1.8,19.4,maryland
Octavian Smith Jr.,FR,WR,13,12,157,13.08,2,0.9,12.1,maryland
Antwain Littleton II,FR,RB,12,6,44,7.33,0,0.5,3.7,maryland
Ramon Brown,FR,RB,11,9,41,4.56,0,0.8,3.7,maryland
Colby McDonald,SO,RB,10,4,34,8.50,0,0.4,3.4,maryland
Shaleak Knotts,FR,WR,7,5,25,5.00,0,0.7,3.6,maryland
Leon Haughton Jr.,FR,WR,8,1,25,25.00,0,0.1,3.1,maryland
George Johnson III,SO,WR,12,28,402,14.36,1,2.3,33.5,massachusetts
Cameron Sullivan-Brown,SR,WR,10,27,373,13.81,2,2.7,37.3,massachusetts
Isaac Ross,JR,WR,10,21,195,9.29,1,2.1,19.5,massachusetts
Josiah Johnson,JR,TE,12,24,163,6.79,0,2.0,13.6,massachusetts
Jacquon Gibson,FR,WR,12,4,62,15.50,0,0.3,5.2,massachusetts
Ellis Merriweather,SR,RB,10,8,48,6.00,0,0.8,4.8,massachusetts
Jamir Roberts,SO,WR,1,1,45,45.00,0,1.0,45.0,massachusetts
Rico Arnold,SR,WR,4,4,34,8.50,0,1.0,8.5,massachusetts
Greg Desrosiers Jr.,FR,RB,12,8,24,3.00,0,0.7,2.0,massachusetts
Jacob Orlando,SO,TE,11,3,21,7.00,0,0.3,1.9,massachusetts
Isaiah Holiness,JR,WR,6,1,13,13.00,0,0.2,2.2,massachusetts
Eni Falayi,FR,TE,9,2,12,6.00,0,0.2,1.3,massachusetts
Kay'Ron Adams,SO,RB,11,2,7,3.50,0,0.2,0.6,massachusetts
Zamar Wise,SO,QB,3,1,4,4.00,0,0.3,1.3,massachusetts
Onuma Dieke,SO,WR,7,1,3,3.00,0,0.1,0.4,massachusetts
T.Y. Harding,FR,WR,7,1,-3,-3.00,0,0.1,-0.4,massachusetts
Eddie Lewis,SR,WR,13,42,615,14.64,7,3.2,47.3,memphis
Caden Prieskorn,JR,TE,13,48,602,12.54,7,3.7,46.3,memphis
Javon Ivory,JR,WR,12,46,586,12.74,2,3.8,48.8,memphis
Gabriel Rogers,SR,WR,13,40,489,12.23,0,3.1,37.6,memphis
Joseph Scates,JR,WR,11,18,412,22.89,4,1.6,37.5,memphis
Asa Martin,SR,RB,12,36,312,8.67,1,3.0,26.0,memphis
Roc Taylor,SO,WR,11,20,225,11.25,1,1.8,20.5,memphis
Koby Drake,SO,WR,10,13,159,12.23,1,1.3,15.9,memphis
Jevyon Ducker,SO,RB,13,12,103,8.58,0,0.9,7.9,memphis
Sutton Smith,FR,RB,10,4,58,14.50,0,0.4,5.8,memphis
Cameron Wright,FR,WR,9,4,37,9.25,0,0.4,4.1,memphis
Brandon Thomas,SO,RB,9,3,19,6.33,0,0.3,2.1,memphis
John Hassell,SR,TE,12,3,14,4.67,0,0.3,1.2,memphis
Marcayll Jones,SO,WR,3,2,10,5.00,0,0.7,3.3,memphis
Will Mallory,SR,TE,12,42,538,12.81,3,3.5,44.8,miami_florida
Colbie Young,SO,WR,10,32,376,11.75,5,3.2,37.6,miami_florida
Brashard Smith,SO,WR,11,33,308,9.33,0,3.0,28.0,miami_florida
"Frank Ladson, Jr.",JR,WR,12,27,298,11.04,1,2.3,24.8,miami_florida
Xavier Restrepo,SO,WR,7,21,240,11.43,2,3.0,34.3,miami_florida
Michael Redding III,FR,WR,8,15,217,14.47,1,1.9,27.1,miami_florida
Key'Shawn Smith,SO,WR,8,13,199,15.31,2,1.6,24.9,miami_florida
Jacolby George,SO,WR,7,13,130,10.00,0,1.9,18.6,miami_florida
Jaleel Skinner,FR,TE,10,9,129,14.33,1,0.9,12.9,miami_florida
"Henry Parrish, Jr.",SO,RB,10,17,120,7.06,2,1.7,12.0,miami_florida
Romello Brinson,SO,WR,9,7,99,14.14,0,0.8,11.0,miami_florida
Jaylan Knighton,SO,RB,10,9,82,9.11,0,0.9,8.2,miami_florida
Elijah Arroyo,SO,TE,5,5,66,13.20,0,1.0,13.2,miami_florida
"Thaddius Franklin, Jr.",SO,RB,8,5,33,6.60,0,0.6,4.1,miami_florida
Kahlil Brantley,FR,TE,8,4,21,5.25,1,0.5,2.6,miami_florida
Jacurri Brown,FR,QB,8,1,9,9.00,0,0.1,1.1,miami_florida
Isaiah Horton,FR,WR,4,1,6,6.00,0,0.3,1.5,miami_florida
Dominic Mammarelli,FR,TE,8,1,-2,-2.00,0,0.1,-0.3,miami_florida
Mac Hippenhammer,SR,WR,13,54,769,14.24,9,4.2,59.2,miami_ohio
Miles Marshall,JR,WR,13,24,390,16.25,2,1.8,30.0,miami_ohio
Jack Coldiron,SO,TE,12,24,286,11.92,1,2.0,23.8,miami_ohio
Jalen Walker,SR,WR,12,28,276,9.86,0,2.3,23.0,miami_ohio
Kevin Davis,SO,RB,13,19,143,7.53,0,1.5,11.0,miami_ohio
Nate Muersch,SO,TE,11,9,93,10.33,1,0.8,8.5,miami_ohio
Kenny Tracy,SO,RB,12,12,76,6.33,1,1.0,6.3,miami_ohio
Tyre Shelton,JR,RB,11,8,39,4.88,0,0.7,3.5,miami_ohio
Reginald Virgil,FR,WR,11,1,28,28.00,0,0.1,2.5,miami_ohio
Matt Bjorson,SR,TE,10,1,20,20.00,0,0.1,2.0,miami_ohio
Luke Bolden,JR,TE,11,1,17,17.00,1,0.1,1.5,miami_ohio
Scotty Nieman,FR,TE,4,1,9,9.00,0,0.3,2.3,miami_ohio
Keyon Mozee,SO,RB,11,2,6,3.00,0,0.2,0.5,miami_ohio
Ronnie Bell,SR,WR,14,62,889,14.34,4,4.4,63.5,michigan
Cornelius Johnson,SR,WR,14,32,499,15.59,6,2.3,35.6,michigan
Luke Schoonmaker,SR,TE,12,35,418,11.94,3,2.9,34.8,michigan
Roman Wilson,JR,WR,12,25,376,15.04,4,2.1,31.3,michigan
Colston Loveland,FR,TE,14,16,235,14.69,2,1.1,16.8,michigan
Donovan Edwards,SO,RB,11,18,200,11.11,2,1.6,18.2,michigan
Blake Corum,JR,RB,12,11,80,7.27,1,0.9,6.7,michigan
Andrel Anthony,SO,WR,14,7,80,11.43,1,0.5,5.7,michigan
Max Bredeson,SO,TE,14,5,78,15.60,0,0.4,5.6,michigan
A.J. Henning,JR,WR,13,9,60,6.67,0,0.7,4.6,michigan
Erick All,SR,TE,3,3,36,12.00,0,1.0,12.0,michigan
Tyler Morris,FR,WR,8,3,25,8.33,0,0.4,3.1,michigan
Isaiah Gash,JR,RB,9,3,24,8.00,0,0.3,2.7,michigan
Leon Franklin,SR,RB,8,1,20,20.00,1,0.1,2.5,michigan
CJ Stokes,FR,RB,11,1,15,15.00,0,0.1,1.4,michigan
Matthew Hibner,JR,TE,13,2,15,7.50,0,0.2,1.2,michigan
Hunter Neff,SR,TE,2,1,8,8.00,0,0.5,4.0,michigan
Darrius Clemons,FR,WR,11,1,7,7.00,0,0.1,0.6,michigan
Tavierre Dunlap,SO,RB,10,1,5,5.00,0,0.1,0.5,michigan
Peyton O'Leary,SO,WR,5,1,4,4.00,0,0.2,0.8,michigan
Amorion Walker,FR,WR,6,1,4,4.00,0,0.2,0.7,michigan
Keon Coleman,SO,WR,12,58,798,13.76,7,4.8,66.5,michigan_state
Jayden Reed,SR,WR,11,55,636,11.56,5,5.0,57.8,michigan_state
Tre Mosley,JR,WR,12,35,359,10.26,4,2.9,29.9,michigan_state
Daniel Barker,SR,TE,12,21,239,11.38,2,1.8,19.9,michigan_state
Maliq Carr,SO,TE,11,16,209,13.06,2,1.5,19.0,michigan_state
Jalen Berger,SO,RB,12,19,128,6.74,0,1.6,10.7,michigan_state
Germie Bernard,FR,WR,12,7,128,18.29,2,0.6,10.7,michigan_state
Montorie Foster Jr.,JR,WR,10,7,98,14.00,1,0.7,9.8,michigan_state
Tyler Hunt,SR,TE,11,15,98,6.53,0,1.4,8.9,michigan_state
Elijah Collins,SR,RB,12,14,93,6.64,0,1.2,7.8,michigan_state
Jarek Broussard,SR,RB,12,4,48,12.00,0,0.3,4.0,michigan_state
Cade McDonald,JR,WR,11,3,31,10.33,0,0.3,2.8,michigan_state
Christian Fitzpatrick,SO,WR,5,2,17,8.50,0,0.4,3.4,michigan_state
Jaron Glover,FR,WR,1,1,2,2.00,0,1.0,2.0,michigan_state
Harold Joiner III,SR,RB,12,1,-4,-4.00,0,0.1,-0.3,michigan_state
Jaylin Lane,SO,WR,11,69,940,13.62,5,6.3,85.5,middle_tennessee
Izaiah Gathings,SR,WR,12,60,559,9.32,2,5.0,46.6,middle_tennessee
Yusuf Ali,SR,WR,13,51,385,7.55,2,3.9,29.6,middle_tennessee
DJ England-Chisolm,JR,WR,9,23,366,15.91,4,2.6,40.7,middle_tennessee
Elijah Metcalf,FR,WR,13,26,309,11.88,2,2.0,23.8,middle_tennessee
Frank Peasant,SO,RB,13,28,286,10.21,2,2.2,22.0,middle_tennessee
Quaterrius Tolbert,JR,WR,10,14,113,8.07,0,1.4,11.3,middle_tennessee
Darius Bracy,SR,RB,11,16,92,5.75,2,1.5,8.4,middle_tennessee
Jeremy Tate Jr,JR,WR,13,8,84,10.50,1,0.6,6.5,middle_tennessee
Bryce Bailey,FR,WR,10,6,57,9.50,0,0.6,5.7,middle_tennessee
A'Varius Sparrow,FR,RB,3,5,46,9.20,0,1.7,15.3,middle_tennessee
AJ Toney,JR,WR,7,8,46,5.75,0,1.1,6.6,middle_tennessee
Terry Wilkins,FR,RB,10,5,35,7.00,0,0.5,3.5,middle_tennessee
Andrew Paige,FR,WR,2,3,34,11.33,0,1.5,17.0,middle_tennessee
Joe Ervin,SO,RB,4,8,30,3.75,0,2.0,7.5,middle_tennessee
DJ Riles,FR,QB,2,4,19,4.75,0,2.0,9.5,middle_tennessee
Javonte Sherman,FR,WR,5,1,16,16.00,0,0.2,3.2,middle_tennessee
Marquel Tinsley,SO,WR,9,3,14,4.67,0,0.3,1.6,middle_tennessee
Jordan Ferguson,SR,DE,13,1,8,8.00,1,0.1,0.6,middle_tennessee
Taharin Sudderth,FR,DE,13,1,4,4.00,0,0.1,0.3,middle_tennessee
Chase Cunningham,SR,QB,12,1,-1,-1.00,0,0.1,-0.1,middle_tennessee
