name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Daylon Charlot,JR,WR,10,12,178,14.83,2,1.2,17.8,kansas
Kwamie Lassiter II,SO,WR,11,12,87,7.25,1,1.1,7.9,kansas
Quan Hampton,SO,WR,4,5,59,11.80,0,1.3,14.8,kansas
Takulve Williams,FR,WR,10,5,39,7.80,0,0.5,3.9,kansas
Khalil Herbert,JR,RB,12,9,39,4.33,0,0.8,3.3,kansas
Mavin Saunders,SR,TE,9,4,32,8.00,1,0.4,3.6,kansas
Caperton Humphrey,JR,FB,12,3,29,9.67,0,0.3,2.4,kansas
Evan Fairs,JR,WR,4,2,28,14.00,0,0.5,7.0,kansas
Deron Thompson,SR,RB,3,1,5,5.00,0,0.3,1.7,kansas
Dom Williams,SO,RB,11,1,4,4.00,0,0.1,0.4,kansas
Isaiah Zuber,JR,WR,12,52,619,11.90,5,4.3,51.6,kansas_state
Dalton Schoen,JR,WR,11,32,520,16.25,2,2.9,47.3,kansas_state
Zach Reuter,SR,WR,12,18,239,13.28,0,1.5,19.9,kansas_state
Alex Barnes,JR,RB,12,20,194,9.70,0,1.7,16.2,kansas_state
Malik Knowles,FR,WR,4,10,100,10.00,2,2.5,25.0,kansas_state
Dalvin Warmack,SR,RB,12,7,86,12.29,1,0.6,7.2,kansas_state
Blaise Gammon,JR,TE,12,8,69,8.63,0,0.7,5.8,kansas_state
Wykeen Gill,SO,WR,10,7,54,7.71,0,0.7,5.4,kansas_state
Isaiah Harris,SO,WR,6,7,37,5.29,0,1.2,6.2,kansas_state
Chabastin Taylor,FR,WR,6,3,22,7.33,1,0.5,3.7,kansas_state
Adam Harter,JR,FB,12,1,11,11.00,0,0.1,0.9,kansas_state
Justin Silmon,SR,RB,8,1,-6,-6.00,0,0.1,-0.8,kansas_state
Mike Carrigan,JR,WR,12,45,597,13.27,5,3.8,49.8,kent_state
Antwan Dixon,JR,WR,12,52,532,10.23,2,4.3,44.3,kent_state
Isaiah McKoy,FR,WR,11,42,423,10.07,3,3.8,38.5,kent_state
Trey Harrell,JR,WR,11,23,217,9.43,0,2.1,19.7,kent_state
Justin Rankin,JR,RB,11,14,127,9.07,1,1.3,11.5,kent_state
Kavious Price,JR,WR,11,18,110,6.11,0,1.6,10.0,kent_state
Johnny Woods,SR,WR,11,7,104,14.86,0,0.6,9.5,kent_state
Lon'kevious McFadden,FR,WR,3,6,94,15.67,0,2.0,31.3,kent_state
Raekwon James,SR,RB,11,10,94,9.40,0,0.9,8.5,kent_state
Adam Dulka,SO,TE,12,8,86,10.75,1,0.7,7.2,kent_state
Jo-El Shaw,JR,RB,10,9,84,9.33,2,0.9,8.4,kent_state
Will Matthews,JR,RB,12,5,47,9.40,0,0.4,3.9,kent_state
Mandela Lawrence-Burke,JR,LB,5,2,13,6.50,0,0.4,2.6,kent_state
Myles Washington,JR,RB,10,2,12,6.00,0,0.2,1.2,kent_state
Matt Bahr,SR,LB,12,1,10,10.00,0,0.1,0.8,kent_state
Conor Brumfield,JR,TE,3,1,7,7.00,0,0.3,2.3,kent_state
Woody Barrett,SO,QB,12,2,-14,-7.00,0,0.2,-1.2,kent_state
"Lynn Bowden, Jr.",SO,WR,13,67,745,11.12,5,5.2,57.3,kentucky
C.J. Conrad,SR,TE,13,30,318,10.60,3,2.3,24.5,kentucky
David Bouvier,SR,WR,13,16,209,13.06,2,1.2,16.1,kentucky
Dorian Baker,SR,WR,12,13,133,10.23,0,1.1,11.1,kentucky
Josh Ali,SO,WR,12,10,115,11.50,1,0.8,9.6,kentucky
Tavin Richardson,JR,WR,13,13,114,8.77,0,1.0,8.8,kentucky
"Benny Snell, Jr.",JR,RB,13,17,105,6.18,0,1.3,8.1,kentucky
Asim Rose,SO,RB,13,8,82,10.25,1,0.6,6.3,kentucky
Isaiah Epps,SO,WR,13,8,76,9.50,0,0.6,5.8,kentucky
"Clevan Thomas, Jr.",SO,WR,3,3,63,21.00,0,1.0,21.0,kentucky
Zy'Aire Hughes,SO,WR,7,1,63,63.00,1,0.1,9.0,kentucky
Justin Rigg,JR,TE,13,4,45,11.25,0,0.3,3.5,kentucky
"Allen Dailey, Jr.",FR,WR,13,2,38,19.00,1,0.2,2.9,kentucky
Akeem Hayes,FR,WR,1,1,-1,-1.00,0,1.0,-1.0,kentucky
Terry Wilson,SO,QB,13,1,-6,-6.00,0,0.1,-0.5,kentucky
Antonio Gandy-Golden,JR,WR,11,71,1037,14.61,10,6.5,94.3,liberty
DJ Stubbs,SO,WR,12,50,631,12.62,1,4.2,52.6,liberty
B.J. Farrow,SR,WR,11,40,546,13.65,5,3.6,49.6,liberty
Damian King,SR,WR,3,12,226,18.83,2,4.0,75.3,liberty
Zac Foutz,JR,TE,7,10,134,13.40,1,1.4,19.1,liberty
Khaleb Coleman,FR,WR,9,11,126,11.45,1,1.2,14.0,liberty
Fidel Ogbeifun,SO,TE,5,7,87,12.43,0,1.4,17.4,liberty
Frankie Hickson,JR,RB,12,10,57,5.70,0,0.8,4.8,liberty
JT Wood,FR,WR,7,5,55,11.00,0,0.7,7.9,liberty
Kevin Shaa,JR,WR,4,3,52,17.33,0,0.8,13.0,liberty
Kentory Matthews,SR,RB,7,6,41,6.83,0,0.9,5.9,liberty
Peytton Pickett,SO,RB,12,9,40,4.44,0,0.8,3.3,liberty
Lionell McConnell,SO,WR,4,4,36,9.00,0,1.0,9.0,liberty
Michael Bollinger,SO,FB,12,1,18,18.00,1,0.1,1.5,liberty
Mitchell Lewis,SO,FB,12,2,14,7.00,0,0.2,1.2,liberty
Chris Barrett,SO,TE,11,1,12,12.00,0,0.1,1.1,liberty
Jerome Jackson,FR,TE,12,1,10,10.00,0,0.1,0.8,liberty
Noah Frith,FR,WR,4,1,9,9.00,0,0.3,2.3,liberty
Brody Brumm,FR,WR,1,1,7,7.00,0,1.0,7.0,liberty
Ja'Marcus Bradley,JR,WR,14,40,608,15.20,10,2.9,43.4,louisiana-lafayette
Ryheem Malone,SR,WR,14,44,525,11.93,4,3.1,37.5,louisiana-lafayette
Elijah Mitchell,SO,RB,14,20,349,17.45,3,1.4,24.9,louisiana-lafayette
Jarrod Jackson,JR,WR,14,19,325,17.11,4,1.4,23.2,louisiana-lafayette
Trey Ragas,SO,RB,14,25,229,9.16,2,1.8,16.4,louisiana-lafayette
Earnest Patterson,SR,WR,14,12,212,17.67,1,0.9,15.1,louisiana-lafayette
Keenan Barnes,SR,WR,4,12,166,13.83,1,3.0,41.5,louisiana-lafayette
Matt Barnes,SR,TE,14,16,125,7.81,1,1.1,8.9,louisiana-lafayette
Raymond Calais,JR,RB,14,6,69,11.50,0,0.4,4.9,louisiana-lafayette
Johnny Lumpkin,SO,TE,13,6,67,11.17,0,0.5,5.2,louisiana-lafayette
Jalen Williams,SO,WR,11,5,56,11.20,0,0.5,5.1,louisiana-lafayette
Calif Gossett,SO,WR,6,3,43,14.33,0,0.5,7.2,louisiana-lafayette
Jamal Bell,SO,WR,9,6,38,6.33,1,0.7,4.2,louisiana-lafayette
Chase Rogers,SO,TE,3,2,31,15.50,0,0.7,10.3,louisiana-lafayette
Jordan Wright,JR,RB,9,2,29,14.50,0,0.2,3.2,louisiana-lafayette
Ashton Johnson,JR,RB,14,1,7,7.00,0,0.1,0.5,louisiana-lafayette
Andre Nunez,SR,QB,14,1,-1,-1.00,0,0.1,-0.1,louisiana-lafayette
Marcus Green,SR,WR,12,50,855,17.10,8,4.2,71.3,louisiana-monroe
RJ Turner,JR,WR,11,36,526,14.61,1,3.3,47.8,louisiana-monroe
Markis McCray,SR,WR,12,27,304,11.26,0,2.3,25.3,louisiana-monroe
D'Marius Gillespie,SR,WR,12,12,225,18.75,1,1.0,18.8,louisiana-monroe
Zachari Jackson,FR,WR,12,11,160,14.55,1,0.9,13.3,louisiana-monroe
Xavier Brown,SR,WR,4,11,158,14.36,0,2.8,39.5,louisiana-monroe
Josh Pederson,SO,TE,11,12,121,10.08,2,1.1,11.0,louisiana-monroe
Sloan Spiller,SR,TE,6,14,119,8.50,1,2.3,19.8,louisiana-monroe
Brandius Batiste,SO,WR,11,7,99,14.14,1,0.6,9.0,louisiana-monroe
Derrick Gore,SR,RB,12,21,80,3.81,0,1.8,6.7,louisiana-monroe
Austin Vaughn,JR,RB,12,8,76,9.50,1,0.7,6.3,louisiana-monroe
Perry Carter Jr.,FR,WR,4,5,67,13.40,0,1.3,16.8,louisiana-monroe
Jonathan Hodoh,JR,WR,10,7,64,9.14,1,0.7,6.4,louisiana-monroe
Kayin White,SO,RB,12,9,57,6.33,0,0.8,4.8,louisiana-monroe
Tyler Lamm,SO,TE,10,5,40,8.00,0,0.5,4.0,louisiana-monroe
Darius Rodrigue,SO,WR,10,3,20,6.67,0,0.3,2.0,louisiana-monroe
Josh Johnson,,,9,1,-1,-1.00,0,0.1,-0.1,louisiana-monroe
Adrian Hardy,SO,WR,13,75,1145,15.27,6,5.8,88.1,louisiana_tech
Teddy Veal,SR,WR,12,70,716,10.23,1,5.8,59.7,louisiana_tech
Alfred Smith,SO,WR,13,30,327,10.90,2,2.3,25.2,louisiana_tech
Rhashid Bonnette,JR,WR,7,22,300,13.64,1,3.1,42.9,louisiana_tech
George Scott,SO,WR,13,7,173,24.71,1,0.5,13.3,louisiana_tech
Jaqwis Dancy,JR,RB,11,16,140,8.75,1,1.5,12.7,louisiana_tech
Cee Jay Powell,SO,WR,13,17,101,5.94,0,1.3,7.8,louisiana_tech
Israel Tucker,SO,RB,10,11,69,6.27,0,1.1,6.9,louisiana_tech
Smoke Harris,FR,WR,4,2,64,32.00,2,0.5,16.0,louisiana_tech
Javonte Woodard,JR,WR,11,5,62,12.40,0,0.5,5.6,louisiana_tech
Wayne Toussant,FR,WR,4,2,53,26.50,0,0.5,13.3,louisiana_tech
Kam McKnight,SR,RB,13,5,33,6.60,0,0.4,2.5,louisiana_tech
Jake Norris,SO,WR,6,3,22,7.33,0,0.5,3.7,louisiana_tech
Peyton Braswell,JR,TE,13,1,20,20.00,0,0.1,1.5,louisiana_tech
Justin Henderson,SO,RB,10,1,14,14.00,0,0.1,1.4,louisiana_tech
Bobby Holly,JR,WR,12,4,7,1.75,2,0.3,0.6,louisiana_tech
Jaylen Smith,SR,WR,12,36,550,15.28,1,3.0,45.8,louisville
Dez Fitzpatrick,SO,WR,12,31,422,13.61,3,2.6,35.2,louisville
Chatarius Atwell,FR,WR,12,24,406,16.92,2,2.0,33.8,louisville
Seth Dawkins,JR,WR,11,25,329,13.16,1,2.3,29.9,louisville
Devante Peete,JR,WR,11,21,250,11.90,0,1.9,22.7,louisville
Micky Crum,SR,TE,12,22,224,10.18,1,1.8,18.7,louisville
Hassan Hall,FR,RB,12,12,99,8.25,0,1.0,8.3,louisville
Trey Smith,JR,RB,8,10,74,7.40,0,1.3,9.3,louisville
Kemari Averett,SO,TE,6,8,65,8.13,2,1.3,10.8,louisville
Tyler Harrell,FR,WR,3,2,36,18.00,0,0.7,12.0,louisville
Jordan Davis,JR,TE,10,2,23,11.50,0,0.2,2.3,louisville
Colin Wilson,FR,RB,8,4,22,5.50,0,0.5,2.8,louisville
Jeremy Smith,SR,RB,9,4,15,3.75,0,0.4,1.7,louisville
Marcus Riley,FR,WR,7,3,9,3.00,0,0.4,1.3,louisville
Keion Wakefield,SO,WR,10,1,7,7.00,0,0.1,0.7,louisville
Emonee Spence,JR,WR,1,1,6,6.00,0,1.0,6.0,louisville
Javian Hawkins,FR,RB,3,1,4,4.00,0,0.3,1.3,louisville
Dae Williams,SO,RB,4,2,-1,-0.50,0,0.5,-0.3,louisville
Cole Bentley,SO,OL,12,1,-7,-7.00,0,0.1,-0.6,louisville
Justin Jefferson,SO,WR,13,54,875,16.20,6,4.2,67.3,lsu
Stephen Sullivan,JR,WR,13,23,363,15.78,2,1.8,27.9,lsu
Ja'Marr Chase,FR,WR,13,23,313,13.61,3,1.8,24.1,lsu
Derrick Dillon,JR,WR,13,22,307,13.95,2,1.7,23.6,lsu
Dee Anderson,JR,WR,12,20,274,13.70,1,1.7,22.8,lsu
Foster Moreau,SR,TE,13,22,272,12.36,2,1.7,20.9,lsu
Terrace Marshall Jr.,FR,WR,13,12,192,16.00,0,0.9,14.8,lsu
Clyde Edwards-Helaire,SO,RB,13,11,96,8.73,0,0.8,7.4,lsu
Nick Brossette,SR,RB,13,14,78,5.57,0,1.1,6.0,lsu
Jonathan Giles,JR,WR,13,10,59,5.90,0,0.8,4.5,lsu
Lanard Fournette,JR,RB,13,6,55,9.17,0,0.5,4.2,lsu
Racey McMath,SO,TE,12,2,42,21.00,0,0.2,3.5,lsu
Tory Carter,SO,FB,12,4,39,9.75,1,0.3,3.3,lsu
Jontre Kirklin,SO,WR,12,1,5,5.00,0,0.1,0.4,lsu
Tyre Brady,SR,WR,13,71,1002,14.11,9,5.5,77.1,marshall
Obi Obialo,JR,WR,13,42,505,12.02,4,3.2,38.8,marshall
Marcel Williams,SR,WR,13,24,383,15.96,1,1.8,29.5,marshall
Armani Levias,JR,TE,13,25,327,13.08,3,1.9,25.2,marshall
Xavier Gaines,SO,TE,13,13,213,16.38,1,1.0,16.4,marshall
Keion Davis,SR,RB,10,17,158,9.29,0,1.7,15.8,marshall
Artie Henry,JR,WR,13,17,143,8.41,2,1.3,11.0,marshall
Willie Johnson,SO,WR,12,11,109,9.91,0,0.9,9.1,marshall
Anthony Anderson,SR,RB,12,5,51,10.20,0,0.4,4.3,marshall
Tyler King,SO,RB,8,7,43,6.14,0,0.9,5.4,marshall
Brenden Knox,FR,RB,13,6,24,4.00,0,0.5,1.8,marshall
Simino Walden,SO,WR,4,2,7,3.50,0,0.5,1.8,marshall
Taivon Jacobs,SR,WR,12,25,328,13.12,2,2.1,27.3,maryland
Jeshaun Jones,FR,WR,12,22,288,13.09,5,1.8,24.0,maryland
Dontay Demus,FR,WR,12,13,278,21.38,0,1.1,23.2,maryland
DJ Turner,JR,WR,8,13,159,12.23,1,1.6,19.9,maryland
Jahrvis Davenport,SR,WR,12,9,156,17.33,2,0.8,13.0,maryland
Darryl Jones,FR,WR,12,9,147,16.33,0,0.8,12.3,maryland
Brian Cobbs,FR,WR,12,5,108,21.60,0,0.4,9.0,maryland
Anthony McFarland,FR,RB,12,7,73,10.43,0,0.6,6.1,maryland
Chigoziem Okonkwo,FR,TE,12,6,69,11.50,1,0.5,5.8,maryland
Tayon Fleet-Davis,SO,RB,12,4,46,11.50,1,0.3,3.8,maryland
Ty Johnson,SR,RB,9,6,22,3.67,0,0.7,2.4,maryland
Avery Edwards,SR,TE,12,4,13,3.25,0,0.3,1.1,maryland
Jake Funk,JR,RB,3,1,4,4.00,0,0.3,1.3,maryland
Javon Leake,SO,RB,12,1,4,4.00,0,0.1,0.3,maryland
Andy Isabella,SR,WR,12,102,1698,16.65,13,8.5,141.5,massachusetts
Sadiq Palmer,JR,WR,12,28,419,14.96,2,2.3,34.9,massachusetts
Brennon Dingle,SO,WR,12,19,269,14.16,2,1.6,22.4,massachusetts
Zak Simon,FR,WR,10,15,238,15.87,2,1.5,23.8,massachusetts
Samuel Emilus,FR,WR,6,15,212,14.13,4,2.5,35.3,massachusetts
Marquis Young,SR,RB,11,22,173,7.86,0,2.0,15.7,massachusetts
Kyle Horn,JR,TE,10,17,166,9.76,0,1.7,16.6,massachusetts
Jordan Fredericks,JR,RB,11,18,147,8.17,1,1.6,13.4,massachusetts
Jessie Britt,SO,WR,4,11,118,10.73,1,2.8,29.5,massachusetts
Taylor Edwards,SO,TE,9,5,48,9.60,0,0.6,5.3,massachusetts
Travis Reynolds,SR,TE,12,4,37,9.25,1,0.3,3.1,massachusetts
Bilal Ally,JR,RB,4,4,36,9.00,1,1.0,9.0,massachusetts
Avien Peah,SO,TE,12,3,16,5.33,0,0.3,1.3,massachusetts
Damonte Coxie,SO,WR,14,72,1174,16.31,7,5.1,83.9,memphis
Tony Pollard,JR,RB,14,39,458,11.74,3,2.8,32.7,memphis
Joey Magnifico,JR,TE,14,21,363,17.29,5,1.5,25.9,memphis
Pop Williams,JR,WR,14,33,304,9.21,2,2.4,21.7,memphis
Darrell Henderson,JR,RB,13,19,295,15.53,3,1.5,22.7,memphis
Patrick Taylor Jr.,JR,RB,14,17,197,11.59,2,1.2,14.1,memphis
Sean Dykes,JR,TE,13,13,196,15.08,2,1.0,15.1,memphis
Mechane Slade,JR,WR,13,14,125,8.93,1,1.1,9.6,memphis
Antonio Gibson,JR,WR,14,6,99,16.50,2,0.4,7.1,memphis
Kedarian Jones,JR,WR,14,9,90,10.00,1,0.6,6.4,memphis
Kenny Gainwell,FR,RB,4,6,52,8.67,0,1.5,13.0,memphis
Sam Craft,SR,WR,9,3,39,13.00,0,0.3,4.3,memphis
Calvin Austin III,FR,WR,9,2,24,12.00,0,0.2,2.7,memphis
Joseph Dorceus,SO,DL,14,1,1,1.00,0,0.1,0.1,memphis
Brady White,JR,QB,14,1,-12,-12.00,0,0.1,-0.9,memphis
Jeff Thomas,SO,WR,11,35,563,16.09,3,3.2,51.2,miami_florida
Lawrence Cager,JR,WR,13,21,374,17.81,6,1.6,28.8,miami_florida
Brevin Jordan,FR,TE,12,32,287,8.97,4,2.7,23.9,miami_florida
Mike Harley,SO,WR,13,21,240,11.43,0,1.6,18.5,miami_florida
Travis Homer,JR,RB,13,19,186,9.79,0,1.5,14.3,miami_florida
Darrell Langham,SR,WR,13,13,154,11.85,3,1.0,11.8,miami_florida
DeeJay Dallas,SO,RB,13,10,85,8.50,0,0.8,6.5,miami_florida
Dee Wiggins,FR,WR,13,7,73,10.43,0,0.5,5.6,miami_florida
Brian Hightower,FR,WR,11,4,60,15.00,1,0.4,5.5,miami_florida
Will Mallory,FR,TE,10,5,37,7.40,1,0.5,3.7,miami_florida
Trayone Gray,SR,RB,13,4,37,9.25,0,0.3,2.8,miami_florida
Cam'Ron Davis,FR,RB,7,3,25,8.33,1,0.4,3.6,miami_florida
Marquez Ezzard,FR,WR,3,2,24,12.00,0,0.7,8.0,miami_florida
Brian Polendey,SO,TE,2,1,14,14.00,0,0.5,7.0,miami_florida
Evidence Njoku,FR,WR,8,1,11,11.00,0,0.1,1.4,miami_florida
Mark Pope,FR,WR,9,1,11,11.00,0,0.1,1.2,miami_florida
Ahmmon Richards,JR,WR,1,1,9,9.00,0,1.0,9.0,miami_florida
Robert Burns,FR,RB,8,1,0,0.00,0,0.1,0.0,miami_florida
N'Kosi Perry,FR,QB,11,1,-15,-15.00,0,0.1,-1.4,miami_florida
Jack Sorenson,SO,WR,12,53,742,14.00,2,4.4,61.8,miami_ohio
Kenny Young,SR,RB,10,42,384,9.14,4,4.2,38.4,miami_ohio
Luke Mayock,JR,WR,12,22,319,14.50,3,1.8,26.6,miami_ohio
Andrew Homer,SO,TE,12,16,231,14.44,3,1.3,19.3,miami_ohio
James Gardner,SR,WR,3,12,157,13.08,0,4.0,52.3,miami_ohio
Dominique Robinson,SO,WR,12,13,156,12.00,4,1.1,13.0,miami_ohio
Nate Becker,JR,TE,11,13,154,11.85,1,1.2,14.0,miami_ohio
Jalen Walker,FR,WR,11,12,140,11.67,0,1.1,12.7,miami_ohio
Jaylon Bester,SO,RB,12,13,103,7.92,0,1.1,8.6,miami_ohio
Alonzo Smith,SR,RB,11,10,69,6.90,0,0.9,6.3,miami_ohio
Quentin Hardy,JR,TE,11,5,49,9.80,0,0.5,4.5,miami_ohio
Maurice Thomas,JR,RB,12,13,34,2.62,0,1.1,2.8,miami_ohio
Davion Johnson,FR,RB,6,2,9,4.50,0,0.3,1.5,miami_ohio
Nico Collins,SO,WR,13,38,632,16.63,6,2.9,48.6,michigan
Donovan Peoples-Jones,SO,WR,13,47,612,13.02,8,3.6,47.1,michigan
Zach Gentry,SR,TE,13,32,514,16.06,2,2.5,39.5,michigan
Nick Eubanks,JR,TE,13,8,157,19.63,1,0.6,12.1,michigan
Chris Evans,JR,RB,11,18,148,8.22,1,1.6,13.5,michigan
Grant Perry,SR,WR,13,20,147,7.35,0,1.5,11.3,michigan
Ronnie Bell,FR,WR,13,8,145,18.13,2,0.6,11.2,michigan
Oliver Martin,SO,WR,13,11,125,11.36,1,0.8,9.6,michigan
Sean McKeon,JR,TE,13,14,122,8.71,1,1.1,9.4,michigan
Karan Higdon,SR,RB,11,7,43,6.14,0,0.6,3.9,michigan
Tarik Black,SO,WR,6,4,35,8.75,0,0.7,5.8,michigan
Tru Wilson,JR,RB,13,6,34,5.67,0,0.5,2.6,michigan
Jake McCurry,SO,WR,12,2,33,16.50,1,0.2,2.8,michigan
Christian Turner,FR,RB,3,1,16,16.00,0,0.3,5.3,michigan
Jared Wangler,SR,FB,13,2,16,8.00,1,0.2,1.2,michigan
Ben Mason,SO,FB,13,1,15,15.00,0,0.1,1.2,michigan
Berkley Edwards,SR,RB,9,1,5,5.00,0,0.1,0.6,michigan
Ambry Thomas,SO,DB,13,2,5,2.50,0,0.2,0.4,michigan
O'Maury Samuels,SO,RB,7,1,0,0.00,0,0.1,0.0,michigan
Cody White,SO,WR,9,42,555,13.21,2,4.7,61.7,michigan_state
Felton Davis III,SR,WR,7,31,474,15.29,4,4.4,67.7,michigan_state
Darrell Stewart Jr.,JR,WR,11,48,413,8.60,1,4.4,37.5,michigan_state
Cam Chambers,SO,WR,11,19,264,13.89,0,1.7,24.0,michigan_state
Connor Heyward,SO,RB,13,32,249,7.78,0,2.5,19.2,michigan_state
Brandon Sowards,SR,WR,13,18,201,11.17,0,1.4,15.5,michigan_state
Matt Dotson,SO,TE,13,14,159,11.36,1,1.1,12.2,michigan_state
Jalen Nailor,FR,WR,8,8,138,17.25,2,1.0,17.3,michigan_state
Laress Nelson,SO,WR,8,12,114,9.50,0,1.5,14.3,michigan_state
Matt Sokol,SR,TE,13,8,100,12.50,1,0.6,7.7,michigan_state
LJ Scott,SR,RB,5,10,95,9.50,0,2.0,19.0,michigan_state
La'Darius Jefferson,FR,RB,11,7,29,4.14,0,0.6,2.6,michigan_state
C.J. Hayes,FR,WR,6,1,13,13.00,0,0.2,2.2,michigan_state
Justin Layne,JR,CB,12,1,11,11.00,0,0.1,0.9,michigan_state
Brian Lewerke,JR,QB,11,2,10,5.00,1,0.2,0.9,michigan_state
Luke Campbell,SO,OT,9,1,5,5.00,0,0.1,0.6,michigan_state
Alante Thomas,SO,RB,1,1,-6,-6.00,0,1.0,-6.0,michigan_state
Ty Lee,JR,WR,14,71,883,12.44,7,5.1,63.1,middle_tennessee
Patrick Smith,SR,WR,14,57,565,9.91,6,4.1,40.4,middle_tennessee
Gatlin Casey,SR,WR,12,40,463,11.58,3,3.3,38.6,middle_tennessee
Brad Anderson,SO,RB,6,27,332,12.30,0,4.5,55.3,middle_tennessee
Tavares Thomas,SR,RB,12,38,283,7.45,4,3.2,23.6,middle_tennessee
Tavonn Salter,SR,WR,7,15,172,11.47,0,2.1,24.6,middle_tennessee
Zack Dobson,FR,WR,10,15,171,11.40,4,1.5,17.1,middle_tennessee
Terelle West,JR,RB,14,21,170,8.10,0,1.5,12.1,middle_tennessee
Chaton Mobley,FR,RB,12,19,153,8.05,1,1.6,12.8,middle_tennessee
CJ Windham,JR,WR,4,6,111,18.50,3,1.5,27.8,middle_tennessee
Jimmy Marshall,SO,WR,12,5,107,21.40,0,0.4,8.9,middle_tennessee
Jocquez Bruce,JR,WR,5,6,85,14.17,0,1.2,17.0,middle_tennessee
Isiah Upton,JR,WR,14,4,67,16.75,1,0.3,4.8,middle_tennessee
Luke Shiflett,FR,WR,14,7,47,6.71,0,0.5,3.4,middle_tennessee
Ruben Garnett,JR,WR,4,2,35,17.50,0,0.5,8.8,middle_tennessee
Zeke Cobb,FR,WR,4,1,12,12.00,0,0.3,3.0,middle_tennessee
Ty Watkins,SR,OL,14,1,2,2.00,0,0.1,0.1,middle_tennessee
Brent Stockstill,SR,QB,14,1,-8,-8.00,0,0.1,-0.6,middle_tennessee
Tyler Johnson,JR,WR,13,78,1169,14.99,12,6.0,89.9,minnesota
Rashod Bateman,FR,WR,13,51,704,13.80,6,3.9,54.2,minnesota
Chris Autman-Bell,FR,WR,13,28,449,16.04,0,2.2,34.5,minnesota
Demetrius Douglas,FR,WR,13,9,87,9.67,1,0.7,6.7,minnesota
Bryce Witham,JR,TE,11,3,75,25.00,0,0.3,6.8,minnesota
Bryce Williams,FR,RB,13,4,64,16.00,0,0.3,4.9,minnesota
Seth Green,SO,WR,13,2,37,18.50,0,0.2,2.8,minnesota
Rodney Smith,SR,RB,2,2,32,16.00,0,1.0,16.0,minnesota
Mohamed Ibrahim,FR,RB,10,4,26,6.50,0,0.4,2.6,minnesota
Ko Kieft,SO,TE,13,1,19,19.00,0,0.1,1.5,minnesota
Jake Paulson,FR,TE,13,2,17,8.50,1,0.2,1.3,minnesota
Jonathan Femi-Cole,JR,RB,6,1,12,12.00,0,0.2,2.0,minnesota
Shannon Brooks,SR,RB,1,2,11,5.50,0,2.0,11.0,minnesota
Clay Geary,SO,WR,8,1,7,7.00,0,0.1,0.9,minnesota
Phillip Howard,SO,WR,9,2,5,2.50,0,0.2,0.6,minnesota
A.J. Brown,JR,WR,12,85,1320,15.53,6,7.1,110.0,mississippi
DaMarkus Lodge,SR,WR,11,65,877,13.49,4,5.9,79.7,mississippi
D.K. Metcalf,SO,WR,7,26,569,21.88,5,3.7,81.3,mississippi
Elijah Moore,FR,WR,12,36,398,11.06,2,3.0,33.2,mississippi
Dawson Knox,JR,TE,12,15,284,18.93,0,1.3,23.7,mississippi
Braylon Sanders,SO,WR,10,16,271,16.94,1,1.6,27.1,mississippi
Octavious Cooley,JR,TE,12,8,172,21.50,1,0.7,14.3,mississippi
Scottie Phillips,JR,RB,11,10,105,10.50,2,0.9,9.5,mississippi
Isaiah Woullard,FR,RB,12,9,52,5.78,0,0.8,4.3,mississippi
Floyd Allen,SR,WR,6,4,44,11.00,0,0.7,7.3,mississippi
Alex Weber,SR,WR,12,3,35,11.67,0,0.3,2.9,mississippi
Miles Battle,FR,WR,4,2,18,9.00,0,0.5,4.5,mississippi
Eric Swinney,JR,RB,9,3,12,4.00,0,0.3,1.3,mississippi
Stephen Guidry,JR,WR,13,19,440,23.16,3,1.5,33.8,mississippi_state
Osirus Mitchell,SO,WR,13,26,427,16.42,4,2.0,32.8,mississippi_state
Deddrick Thomas,JR,WR,13,19,256,13.47,2,1.5,19.7,mississippi_state
Justin Johnson,SR,TE,13,17,238,14.00,1,1.3,18.3,mississippi_state
Kylin Hill,SO,RB,11,22,176,8.00,4,2.0,16.0,mississippi_state
Keith Mixon,JR,WR,10,10,137,13.70,2,1.0,13.7,mississippi_state
Austin Williams,FR,WR,13,10,137,13.70,3,0.8,10.5,mississippi_state
Aeris Williams,SR,RB,12,9,100,11.11,1,0.8,8.3,mississippi_state
Jesse Jackson,SR,WR,13,9,90,10.00,1,0.7,6.9,mississippi_state
Farrod Green,JR,TE,13,11,81,7.36,0,0.8,6.2,mississippi_state
Dontea Jones,SO,TE,12,4,66,16.50,1,0.3,5.5,mississippi_state
Devonta Jason,FR,WR,13,2,42,21.00,0,0.2,3.2,mississippi_state
Nick Gibson,JR,RB,9,5,36,7.20,0,0.6,4.0,mississippi_state
Brad Cumbest,FR,TE,3,1,21,21.00,0,0.3,7.0,mississippi_state
Malik Dear,JR,WR,11,1,12,12.00,0,0.1,1.1,mississippi_state
Emanuel Hall,SR,WR,9,37,828,22.38,6,4.1,92.0,missouri
Johnathon Johnson,JR,WR,13,59,737,12.49,5,4.5,56.7,missouri
Albert Okwuegbunam,SO,TE,9,43,466,10.84,6,4.8,51.8,missouri
Jalen Knox,FR,WR,13,27,419,15.52,3,2.1,32.2,missouri
Kam Scott,FR,WR,13,8,214,26.75,2,0.6,16.5,missouri
