name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Brittain Brown,JR,RB,3,56,0,12,56,4.67,18.7,duke
Austin Parker,SR,P,12,45,0,4,45,11.25,3.8,duke
Jaylen Coleman,FR,RB,9,42,0,15,42,2.80,4.7,duke
Jalon Calhoun,FR,WR,12,2,25,5,27,5.40,2.3,duke
Eli Pancol,FR,WR,12,20,0,3,20,6.67,1.7,duke
Elijah Deveaux,JR,RB,3,18,0,6,18,3.00,6.0,duke
Jordan Waters,FR,RB,4,8,0,2,8,4.00,2.0,duke
Aaron Young,SR,WR,12,0,0,2,0,0.00,0.0,duke
Jake Bobo,SO,WR,8,0,0,1,0,0.00,0.0,duke
Holton Ahlers,SO,QB,12,359,3387,550,3746,6.81,312.2,east_carolina
Demetrius Mauney,FR,RB,12,446,0,125,446,3.57,37.2,east_carolina
"Darius Pinnix, Jr.",JR,RB,4,289,0,73,289,3.96,72.3,east_carolina
Trace Christian,SO,RB,7,269,0,64,269,4.20,38.4,east_carolina
Tay Williams,FR,RB,9,164,0,34,164,4.82,18.2,east_carolina
Reid Herring,JR,QB,3,12,74,10,86,8.60,28.7,east_carolina
Hussein Howe,SR,RB,5,68,0,20,68,3.40,13.6,east_carolina
Jsi Hatfield,FR,WR,12,62,0,13,62,4.77,5.2,east_carolina
Tyler Snead,FR,WR,12,27,0,4,27,6.75,2.3,east_carolina
Bryan Gagg,FR,QB,1,11,5,2,16,8.00,16.0,east_carolina
Mike Glass III,SR,QB,12,428,3169,519,3597,6.93,299.8,eastern_michigan
Shaq Vann,SR,RB,11,715,0,149,715,4.80,65.0,eastern_michigan
Preston Hutchinson,SO,QB,8,-14,462,81,448,5.53,56.0,eastern_michigan
Jairus Grissom,SO,WR,13,156,50,25,206,8.24,15.8,eastern_michigan
Willie Parker,JR,RB,11,142,0,38,142,3.74,12.9,eastern_michigan
Breck Turner,SR,RB,12,102,0,36,102,2.83,8.5,eastern_michigan
Dylan Drummond,SO,WR,13,23,0,4,23,5.75,1.8,eastern_michigan
Line Latu,SR,WR,13,19,0,7,19,2.71,1.5,eastern_michigan
Mathew Sexton,SR,WR,11,14,0,5,14,2.80,1.3,eastern_michigan
Brody Hoying,SR,DB,13,11,0,1,11,11.00,0.8,eastern_michigan
Karmi Mackey,FR,RB,7,7,0,3,7,2.33,1.0,eastern_michigan
Eddie Daugherty IV,SR,WR,10,6,0,1,6,6.00,0.6,eastern_michigan
Darius Boone Jr.,FR,RB,2,5,0,2,5,2.50,2.5,eastern_michigan
Hassan Beydoun,SO,WR,13,-1,0,2,-1,-0.50,-0.1,eastern_michigan
Jake Julien,JR,P,13,-12,0,2,-12,-6.00,-0.9,eastern_michigan
Kyle Trask,JR,QB,12,8,2941,417,2949,7.07,245.8,florida
Feleipe Franks,JR,QB,3,68,698,92,766,8.33,255.3,florida
Lamical Perine,SR,RB,13,676,0,133,676,5.08,52.0,florida
Emory Jones,FR,QB,11,256,267,80,523,6.54,47.5,florida
Dameon Pierce,SO,RB,12,305,0,54,305,5.65,25.4,florida
Josh Hammond,SR,WR,13,101,0,6,101,16.83,7.8,florida
Malik Davis,SO,RB,12,86,0,34,86,2.53,7.2,florida
Kadarius Toney,JR,ATH,7,59,0,13,59,4.54,8.4,florida
Iverson Clement,FR,RB,6,48,0,3,48,16.00,8.0,florida
Jacob Copeland,FR,WR,12,28,0,4,28,7.00,2.3,florida
Freddie Swain,SR,WR,12,27,0,4,27,6.75,2.3,florida
Nay'Quan Wright,FR,RB,3,24,0,12,24,2.00,8.0,florida
Van Jefferson,SR,WR,13,7,0,1,7,7.00,0.5,florida
Tommy Townsend,SR,P,13,5,0,3,5,1.67,0.4,florida
Lucas Krull,JR,TE,12,0,4,1,4,4.00,0.3,florida
Trevon Grimes,JR,WR,13,-4,0,1,-4,-4.00,-0.3,florida
Chris Robison,SO,QB,14,-60,3701,555,3641,6.56,260.1,florida_atlantic
Malcolm Davidson,SO,RB,10,711,0,102,711,6.97,71.1,florida_atlantic
Nick Tronti,SO,QB,11,239,180,73,419,5.74,38.1,florida_atlantic
James Charles,JR,RB,13,413,-2,79,411,5.20,31.6,florida_atlantic
Larry McCammon III,FR,RB,9,324,0,91,324,3.56,36.0,florida_atlantic
BJ Emmons,JR,RB,5,237,0,51,237,4.65,47.4,florida_atlantic
Chauncey Mason,JR,RB,12,186,0,32,186,5.81,15.5,florida_atlantic
Deangelo Antoine,SR,WR,13,146,0,8,146,18.25,11.2,florida_atlantic
Daniel Leconte,SO,RB,12,87,0,26,87,3.35,7.3,florida_atlantic
Brandon Robinson,SO,WR,8,0,41,2,41,20.50,5.1,florida_atlantic
Justin Agner,JR,QB,3,-3,30,7,27,3.86,9.0,florida_atlantic
"Kelvin Dean, Jr.",FR,RB,4,27,0,8,27,3.38,6.8,florida_atlantic
Tyrek Tisdale,SO,RB,13,22,0,6,22,3.67,1.7,florida_atlantic
Willie Wright,JR,WR,11,17,0,4,17,4.25,1.5,florida_atlantic
Matt Hayball,FR,P,14,8,0,1,8,8.00,0.6,florida_atlantic
Trent Wessel,SR,QB,1,-3,6,3,3,1.00,3.0,florida_atlantic
James Morgan,SR,QB,13,-40,2560,389,2520,6.48,193.8,florida_international
Anthony Jones,SR,RB,12,867,0,188,867,4.61,72.3,florida_international
Napoleon Maxwell,SR,RB,13,675,0,128,675,5.27,51.9,florida_international
Kaylan Wiggins,SO,QB,10,323,172,76,495,6.51,49.5,florida_international
D'Vonte Price,JR,RB,12,249,0,50,249,4.98,20.8,florida_international
Maurice Alexander,SR,WR,10,42,22,11,64,5.82,6.4,florida_international
Lexington Joseph,FR,RB,6,48,0,10,48,4.80,8.0,florida_international
Shaun Peterson Jr.,FR,RB,12,32,0,8,32,4.00,2.7,florida_international
Nate Jefferson,FR,WR,1,15,0,1,15,15.00,15.0,florida_international
Alexy Jean-Baptiste,JR,DL,10,2,0,1,2,2.00,0.2,florida_international
Demarcus Townsend,FR,RB,12,1,0,1,1,1.00,0.1,florida_international
Alec Hallman,SO,P,5,0,0,1,0,0.00,0.0,florida_international
Josh Turner,SO,DB,10,-5,0,1,-5,-5.00,-0.5,florida_international
Tommy Heatherly,JR,P,13,-36,0,2,-36,-18.00,-2.8,florida_international
James Blackman,SO,QB,12,41,2339,360,2380,6.61,198.3,florida_state
Cam Akers,JR,RB,11,1144,50,237,1194,5.04,108.5,florida_state
Alex Hornibrook,SR,QB,5,-71,986,151,915,6.06,183.0,florida_state
Jordan Travis,FR,QB,4,228,79,34,307,9.03,76.8,florida_state
Khalan Laborn,SO,RB,10,297,0,63,297,4.71,29.7,florida_state
Deonté Sheffield,SO,RB,4,135,0,27,135,5.00,33.8,florida_state
Treshaun Ward,FR,RB,2,44,0,10,44,4.40,22.0,florida_state
D.J. Matthews,JR,WR,12,18,25,5,43,8.60,3.6,florida_state
Keyshawn Helton,SO,WR,6,19,0,2,19,9.50,3.2,florida_state
Ontaria Wilson,SO,WR,8,15,0,2,15,7.50,1.9,florida_state
TrE’shaun Harrison,SO,WR,12,10,0,4,10,2.50,0.8,florida_state
Jordan Young,FR,WR,13,9,0,1,9,9.00,0.7,florida_state
Tamorrion Terry,SO,WR,13,9,0,4,9,2.25,0.7,florida_state
Jorge Reyna,SR,QB,12,264,2655,463,2919,6.30,243.3,fresno_state
Ronnie Rivers,JR,RB,12,899,0,177,899,5.08,74.9,fresno_state
Jalen Cropper,FR,WR,10,343,36,21,379,18.05,37.9,fresno_state
Josh Hokit,SR,RB,12,287,0,76,287,3.78,23.9,fresno_state
Derrion Grim,SR,WR,11,49,0,4,49,12.25,4.5,fresno_state
Ben Wooldridge,FR,QB,3,13,30,8,43,5.38,14.3,fresno_state
Cam Sutton,SR,TE,12,34,0,2,34,17.00,2.8,fresno_state
Saevion Johnson,JR,RB,10,26,0,4,26,6.50,2.6,fresno_state
Zion Echols,JR,RB,5,5,0,3,5,1.67,1.0,fresno_state
Zane Pope,SO,WR,12,0,0,1,0,0.00,0.0,fresno_state
Jake Fromm,JR,QB,14,-12,2860,423,2848,6.73,203.4,georgia
D'Andre Swift,JR,RB,14,1218,0,196,1218,6.21,87.0,georgia
Brian Herrien,SR,RB,12,490,0,103,490,4.76,40.8,georgia
Zamir White,FR,RB,13,408,0,78,408,5.23,31.4,georgia
Stetson Bennett,SO,QB,5,12,260,31,272,8.77,54.4,georgia
James Cook,SO,RB,14,188,0,31,188,6.06,13.4,georgia
Kenny McIntosh,FR,RB,11,174,0,25,174,6.96,15.8,georgia
Tyler Simmons,SR,WR,14,89,0,12,89,7.42,6.4,georgia
Demetris Robertson,JR,WR,13,52,0,6,52,8.67,4.0,georgia
Sevaughn Clark,FR,RB,2,19,0,6,19,3.17,9.5,georgia
Kearis Jackson,FR,WR,11,10,0,2,10,5.00,0.9,georgia
Jake Camarda,SO,PK,14,6,0,1,6,6.00,0.4,georgia
Prather Hudson,JR,RB,14,5,0,1,5,5.00,0.4,georgia
Nathan Priestley,FR,QB,2,-1,2,3,1,0.33,0.5,georgia
Matt Landers,SO,WR,12,-6,0,1,-6,-6.00,-0.5,georgia
Shai Werts,JR,QB,11,740,799,297,1539,5.18,139.9,georgia_southern
Wesley Kennedy III,JR,RB,9,824,0,119,824,6.92,91.6,georgia_southern
J.D. King,JR,RB,12,804,0,185,804,4.35,67.0,georgia_southern
Justin Tomlin,FR,QB,7,196,162,56,358,6.39,51.1,georgia_southern
Matt LaRoche,SO,RB,12,333,0,62,333,5.37,27.8,georgia_southern
Logan Wright,SO,RB,5,294,0,52,294,5.65,58.8,georgia_southern
Gerald Green,FR,RB,4,106,0,21,106,5.05,26.5,georgia_southern
Malik Murray,JR,WR,13,38,0,7,38,5.43,2.9,georgia_southern
Khaleb Hood,FR,WR,13,37,0,4,37,9.25,2.8,georgia_southern
NaJee Thompson,SO,WR,13,14,0,2,14,7.00,1.1,georgia_southern
C.J. Wright,SO,NT,11,10,0,1,10,10.00,0.9,georgia_southern
Tyler Bass,SR,PK,13,0,7,1,7,7.00,0.5,georgia_southern
Dan Ellington,SR,QB,13,668,2447,515,3115,6.05,239.6,georgia_state
Tra Barnett,SR,RB,13,1453,0,248,1453,5.86,111.8,georgia_state
Destin Coates,SO,RB,10,546,0,83,546,6.58,54.6,georgia_state
Seth Paige,SO,RB,8,405,0,61,405,6.64,50.6,georgia_state
Cornelious Brown,FR,QB,4,15,130,32,145,4.53,36.3,georgia_state
Tucker Gregg,SO,RB,13,56,0,15,56,3.73,4.3,georgia_state
Devin Gentry,SR,WR,13,24,0,3,24,8.00,1.8,georgia_state
Matlin Marshall,JR,WR,13,5,0,1,5,5.00,0.4,georgia_state
Cornelius McCoy,SO,WR,13,4,0,1,4,4.00,0.3,georgia_state
Kierston Harvey,FR,QB,4,1,0,2,1,0.50,0.3,georgia_state
Aubry Payne,JR,TE,12,0,0,1,0,0.00,0.0,georgia_state
Darius Stubbs,JR,RB,3,-6,0,9,-6,-0.67,-2.0,georgia_state
James Graham,FR,QB,11,290,1164,292,1454,4.98,132.2,georgia_tech
Jordan Mason,SO,RB,12,899,0,172,899,5.23,74.9,georgia_tech
Tobias Oliver,SO,QB,12,279,177,81,456,5.63,38.0,georgia_tech
Lucas Johnson,SO,QB,5,43,187,59,230,3.90,46.0,georgia_tech
Jamious Griffin,FR,RB,10,125,0,37,125,3.38,12.5,georgia_tech
Jerry Howard Jr.,JR,RB,12,102,0,23,102,4.43,8.5,georgia_tech
Dontae Smith,FR,RB,8,65,0,10,65,6.50,8.1,georgia_tech
Jordan Yates,FR,QB,3,18,38,23,56,2.43,18.7,georgia_tech
Pressley Harvin III,JR,P,12,0,41,1,41,41.00,3.4,georgia_tech
Christian Malloy,FR,RB,4,32,0,7,32,4.57,8.0,georgia_tech
Ahmarean Brown,FR,WR,12,2,0,1,2,2.00,0.2,georgia_tech
Nathan Cottrell,SR,RB,12,1,0,2,1,0.50,0.1,georgia_tech
Cole McDonald,JR,QB,14,383,4135,612,4518,7.38,322.7,hawai'i
Chevan Cordeiro,FR,QB,12,212,907,160,1119,6.99,93.3,hawai'i
Miles Reed,SO,RB,15,908,0,174,908,5.22,60.5,hawai'i
Fred Holly III,JR,RB,12,292,0,52,292,5.62,24.3,hawai'i
Hekili Keliiliki,SO,RB,15,85,0,17,85,5.00,5.7,hawai'i
Dayton Furuta,SR,RB,6,67,0,13,67,5.15,11.2,hawai'i
Lincoln Victor,FR,WR,12,49,0,2,49,24.50,4.1,hawai'i
Cedric Byrd II,SR,WR,15,36,0,4,36,9.00,2.4,hawai'i
Jason-Matthew Sharsh,SR,WR,15,13,0,3,13,4.33,0.9,hawai'i
Justin Uahinui,SO,QB,2,-8,14,4,6,1.50,3.0,hawai'i
Melquise Stovall,JR,WR,5,0,0,1,0,0.00,0.0,hawai'i
Clayton Tune,SO,QB,7,244,1533,245,1777,7.25,253.9,houston
D'Eriq King,SR,QB,4,312,663,165,975,5.91,243.8,houston
Kyle Porter,JR,RB,11,616,0,130,616,4.74,56.0,houston
Patrick Carr,SR,RB,6,380,0,67,380,5.67,63.3,houston
Mulbah Car,SR,RB,4,375,0,59,375,6.36,93.8,houston
Chandler Smith,JR,RB,9,159,0,32,159,4.97,17.7,houston
Bryson Smith,SO,WR,10,49,105,21,154,7.33,15.4,houston
Logan Holgorsen,FR,QB,6,-8,139,23,131,5.70,21.8,houston
Marquez Stevenson,JR,WR,12,89,0,9,89,9.89,7.4,houston
Kelan Walker,FR,RB,11,30,0,7,30,4.29,2.7,houston
Terrell Brown,FR,RB,3,22,0,10,22,2.20,7.3,houston
Donavan Mutin,SO,LB,12,12,0,1,12,12.00,1.0,houston
Quavon Beckford,SO,WR,3,-5,0,1,-5,-5.00,-1.7,houston
Brandon Peters,JR,QB,11,213,1884,349,2097,6.01,190.6,illinois
Reggie Corbin,SR,RB,12,675,0,143,675,4.72,56.3,illinois
Dre Brown,SR,RB,13,584,0,113,584,5.17,44.9,illinois
Matt Robinson,FR,QB,8,-45,475,107,430,4.02,53.8,illinois
Ra'Von Bonner,JR,RB,12,225,0,65,225,3.46,18.8,illinois
Jakari Norwood,FR,RB,6,94,0,15,94,6.27,15.7,illinois
Isaiah Williams,FR,QB,4,16,38,19,54,2.84,13.5,illinois
Kenyon Sims,FR,RB,5,52,0,14,52,3.71,10.4,illinois
Mike Epstein,JR,RB,1,45,0,8,45,5.63,45.0,illinois
Chase Brown,SO,RB,4,18,0,3,18,6.00,4.5,illinois
Cam Miller,JR,QB,2,0,12,1,12,12.00,6.0,illinois
Coran Taylor,FR,QB,1,11,0,2,11,5.50,11.0,illinois
Conner Lillig,SO,RB,1,8,0,2,8,4.00,8.0,illinois
Donny Navarro,SO,WR,13,6,0,1,6,6.00,0.5,illinois
Trevon Sidney,JR,WR,5,2,0,1,2,2.00,0.4,illinois
Casey Washington,FR,WR,10,0,0,1,0,0.00,0.0,illinois
Blake Hayes,JR,P,13,0,0,1,0,0.00,0.0,illinois
Trenard Davis,SR,WR,4,0,0,1,0,0.00,0.0,illinois
Dominic Stampley,JR,WR,9,-6,0,3,-6,-2.00,-0.7,illinois
Peyton Ramsey,JR,QB,11,252,2454,397,2706,6.82,246.0,indiana
Michael Penix Jr.,FR,QB,7,119,1394,182,1513,8.31,216.1,indiana
Stevie Scott III,SO,RB,13,845,0,178,845,4.75,65.0,indiana
Sampson James,FR,RB,13,275,0,81,275,3.40,21.2,indiana
Ronnie Walker Jr.,SO,RB,13,80,0,27,80,2.96,6.2,indiana
Jack Tuttle,FR,QB,5,20,34,20,54,2.70,10.8,indiana
David Ellis,FR,WR,13,53,0,9,53,5.89,4.1,indiana
Whop Philyor,JR,WR,12,43,0,10,43,4.30,3.6,indiana
Donavan Hale,SR,WR,12,-8,49,3,41,13.67,3.4,indiana
Ahrod Lloyd,SO,RB,13,19,0,10,19,1.90,1.5,indiana
Cole Gest,JR,RB,4,12,0,4,12,3.00,3.0,indiana
Connor Thomas,JR,RB,3,11,0,6,11,1.83,3.7,indiana
Peyton Hendershot,SO,TE,13,-4,0,1,-4,-4.00,-0.3,indiana
Nate Stanley,SR,QB,13,7,2951,475,2958,6.23,227.5,iowa
Tyler Goodson,FR,RB,13,638,0,134,638,4.76,49.1,iowa
Mekhi Sargent,JR,RB,13,563,0,119,563,4.73,43.3,iowa
Toren Young,JR,RB,12,432,0,81,432,5.33,36.0,iowa
Ihmir Smith-Marsette,JR,WR,13,108,0,12,108,9.00,8.3,iowa
"Tyrone Tracy, Jr.",FR,WR,13,39,0,6,39,6.50,3.0,iowa
Spencer Petras,FR,QB,3,1,25,11,26,2.36,8.7,iowa
Ivory Kelly-Martin,JR,RB,4,23,0,6,23,3.83,5.8,iowa
Oliver Martin,SO,WR,8,5,0,1,5,5.00,0.6,iowa
Brady Ross,SR,FB,13,3,0,6,3,0.50,0.2,iowa
Nico Ragaini,FR,WR,13,2,0,1,2,2.00,0.2,iowa
Turner Pallissard,FR,FB,4,0,0,1,0,0.00,0.0,iowa
Monte Pottebaum,FR,LB,11,0,0,1,0,0.00,0.0,iowa
Brock Purdy,SO,QB,13,249,3982,568,4231,7.45,325.5,iowa_state
Breece Hall,FR,RB,12,897,0,186,897,4.82,74.8,iowa_state
Johnnie Lang,SO,RB,12,238,0,50,238,4.76,19.8,iowa_state
Kene Nwangwu,JR,RB,13,115,0,16,115,7.19,8.8,iowa_state
Re-al Mitchell,FR,QB,5,100,14,15,114,7.60,22.8,iowa_state
Sheldon Croney Jr.,SR,RB,12,96,0,30,96,3.20,8.0,iowa_state
Deshaunte Jones,SR,WR,13,3,51,6,54,9.00,4.2,iowa_state
Jirehl Brock,FR,RB,4,48,0,9,48,5.33,12.0,iowa_state
Landen Akers,JR,WR,13,8,0,1,8,8.00,0.6,iowa_state
Blake Clark,FR,QB,13,0,0,1,0,0.00,0.0,iowa_state
Carter Stanley,SR,QB,12,61,2664,442,2725,6.17,227.1,kansas
Pooka Williams Jr.,SO,RB,12,1061,0,203,1061,5.23,88.4,kansas
Khalil Herbert,SR,RB,4,384,0,43,384,8.93,96.0,kansas
Velton Gardner,FR,RB,10,138,0,26,138,5.31,13.8,kansas
Manny Miles,SR,QB,6,22,114,24,136,5.67,22.7,kansas
Dom Williams,JR,RB,4,63,0,20,63,3.15,15.8,kansas
Stephon Robinson Jr.,JR,WR,12,13,0,4,13,3.25,1.1,kansas
Torry Locklin,FR,QB,5,4,0,3,4,1.33,0.8,kansas
Hudson Hall,SR,FB,8,1,0,1,1,1.00,0.1,kansas
Quan Hampton,SO,WR,7,1,0,1,1,1.00,0.1,kansas
Ben Miles,SO,FB,12,1,0,3,1,0.33,0.1,kansas
Andrew Parchment,JR,WR,12,0,0,1,0,0.00,0.0,kansas
Thomas MacVittie,JR,QB,2,0,0,1,0,0.00,0.0,kansas
Skylar Thompson,JR,QB,13,405,2315,411,2720,6.62,209.2,kansas_state
James Gilbert,SR,RB,11,737,0,141,737,5.23,67.0,kansas_state
Jordon Brown,SR,RB,11,380,0,84,380,4.52,34.5,kansas_state
Harry Trotter,JR,RB,13,263,0,66,263,3.98,20.2,kansas_state
Tyler Burns,JR,RB,13,148,0,26,148,5.69,11.4,kansas_state
Jacardia Wright,FR,ATH,3,122,0,22,122,5.55,40.7,kansas_state
Joe Ervin,FR,RB,4,95,0,23,95,4.13,23.8,kansas_state
John Holcombe II,FR,QB,3,71,9,16,80,5.00,26.7,kansas_state
Malik Knowles,FR,WR,11,70,0,7,70,10.00,6.4,kansas_state
Joshua Youngblood,FR,WR,13,55,0,11,55,5.00,4.2,kansas_state
Nick Ast,SO,QB,5,1,28,5,29,5.80,5.8,kansas_state
Phillip Brooks,FR,WR,12,26,0,7,26,3.71,2.2,kansas_state
Dylan Wentzel,SO,WR,3,7,0,1,7,7.00,2.3,kansas_state
Dalton Schoen,SR,WR,13,4,0,1,4,4.00,0.3,kansas_state
Wykeen Gill,JR,WR,11,3,0,1,3,3.00,0.3,kansas_state
Chris Herron,FR,QB,3,-1,0,1,-1,-1.00,-0.3,kansas_state
Dustin Crum,JR,QB,13,707,2622,480,3329,6.94,256.1,kent_state
Will Matthews,SR,RB,8,570,0,123,570,4.63,71.3,kent_state
Xavier Williams,SO,RB,11,393,0,86,393,4.57,35.7,kent_state
Jo-El Shaw,SR,RB,8,320,0,73,320,4.38,40.0,kent_state
Joachim Bangda,FR,RB,10,291,0,45,291,6.47,29.1,kent_state
Woody Barrett,JR,QB,9,63,214,63,277,4.40,30.8,kent_state
Craig Elmore,FR,RB,10,43,0,12,43,3.58,4.3,kent_state
Kavious Price,SR,WR,13,15,10,11,25,2.27,1.9,kent_state
Ja'Shaun Poke,FR,WR,11,18,0,1,18,18.00,1.6,kent_state
Jamal Parker,SR,CB,13,11,0,1,11,11.00,0.8,kent_state
Mike Carrigan,SR,WR,11,3,0,1,3,3.00,0.3,kent_state
Antwan Dixon,SR,WR,13,-1,0,5,-1,-0.20,-0.1,kent_state
Lynn Bowden Jr.,JR,WR,13,1468,403,259,1871,7.22,143.9,kentucky
Asim Rose,JR,RB,13,826,10,150,836,5.57,64.3,kentucky
Sawyer Smith,JR,QB,9,-11,690,150,679,4.53,75.4,kentucky
Kavosiey Smoke,FR,RB,13,616,0,101,616,6.10,47.4,kentucky
Christopher Rodriguez Jr.,FR,RB,13,533,0,71,533,7.51,41.0,kentucky
Terry Wilson,JR,QB,4,44,360,69,404,5.86,101.0,kentucky
Travis Tisdale,FR,RB,2,57,0,5,57,11.40,28.5,kentucky
Tyler Markray,FR,RB,1,52,0,2,52,26.00,52.0,kentucky
Walker Wood,SO,QB,2,22,15,6,37,6.17,18.5,kentucky
Max Duffy,JR,P,13,26,0,1,26,26.00,2.0,kentucky
Josh Ali,JR,WR,13,6,0,3,6,2.00,0.5,kentucky
Akeem Hayes,FR,WR,8,2,0,1,2,2.00,0.3,kentucky
Clevan Thomas Jr.,SO,WR,13,-1,0,3,-1,-0.33,-0.1,kentucky
Stephen Calvert,SR,QB,13,-151,3663,471,3512,7.46,270.2,liberty
Frankie Hickson,SR,RB,13,1041,0,187,1041,5.57,80.1,liberty
Joshua Mack,JR,RB,13,774,0,133,774,5.82,59.5,liberty
Brandon Robinson,FR,QB,5,138,19,20,157,7.85,31.4,liberty
Troy Henderson,FR,RB,8,87,0,10,87,8.70,10.9,liberty
Peytton Pickett,JR,RB,12,83,0,24,83,3.46,6.9,liberty
DJ Stubbs,JR,WR,13,-12,38,3,26,8.67,2.0,liberty
Frank Boyd,SO,RB,3,21,0,4,21,5.25,7.0,liberty
Michael Bollinger,JR,TE,4,18,0,3,18,6.00,4.5,liberty
Landon Brown,SO,QB,13,-7,25,11,18,1.64,1.4,liberty
Johnathan Bennett,FR,QB,2,2,11,6,13,2.17,6.5,liberty
Shedro Louis,FR,WR,11,-5,0,1,-5,-5.00,-0.5,liberty
Levi Lewis,JR,QB,14,195,3050,447,3245,7.26,231.8,louisiana-lafayette
Elijah Mitchell,JR,RB,14,1147,0,198,1147,5.79,81.9,louisiana-lafayette
Raymond Calais,SR,RB,14,886,0,117,886,7.57,63.3,louisiana-lafayette
Trey Ragas,JR,RB,13,820,0,116,820,7.07,63.1,louisiana-lafayette
Chris Smith,FR,RB,14,334,0,32,334,10.44,23.9,louisiana-lafayette
Jaiave Magalei,SO,QB,6,-2,224,30,222,7.40,37.0,louisiana-lafayette
T.J. Wisham,SO,RB,14,133,0,15,133,8.87,9.5,louisiana-lafayette
Ashton Johnson,SR,RB,14,83,0,12,83,6.92,5.9,louisiana-lafayette
Michael Orphey Jr.,FR,RB,2,22,0,3,22,7.33,11.0,louisiana-lafayette
Chandler Fields,FR,QB,4,4,16,4,20,5.00,5.0,louisiana-lafayette
Jalen Williams,JR,WR,14,0,16,1,16,16.00,1.1,louisiana-lafayette
Clifton McDowell,FR,QB,2,0,8,1,8,8.00,4.0,louisiana-lafayette
Nick Ralston,SR,TE,14,1,0,1,1,1.00,0.1,louisiana-lafayette
Caleb Evans,SR,QB,12,794,2939,529,3733,7.06,311.1,louisiana-monroe
Josh Johnson,JR,RB,12,1298,0,201,1298,6.46,108.2,louisiana-monroe
Austin Vaughn,SR,RB,11,199,0,50,199,3.98,18.1,louisiana-monroe
Isaiah Phillips,FR,RB,7,102,0,28,102,3.64,14.6,louisiana-monroe
Markis McCray,SR,WR,12,84,0,9,84,9.33,7.0,louisiana-monroe
Colby Suits,FR,QB,4,13,69,24,82,3.42,20.5,louisiana-monroe
Josh Pederson,JR,TE,12,0,33,2,33,16.50,2.8,louisiana-monroe
Kayin White,JR,RB,9,11,0,6,11,1.83,1.2,louisiana-monroe
Perry Carter Jr.,SO,WR,12,3,0,2,3,1.50,0.3,louisiana-monroe
Jakyle Holmes,SO,RB,8,1,0,6,1,0.17,0.1,louisiana-monroe
J'Mar Smith,SR,QB,11,264,2977,467,3241,6.94,294.6,louisiana_tech
Justin Henderson,JR,RB,13,1062,0,188,1062,5.65,81.7,louisiana_tech
Aaron Allen,FR,QB,6,3,446,88,449,5.10,74.8,louisiana_tech
Israel Tucker,JR,RB,10,340,0,65,340,5.23,34.0,louisiana_tech
Jaqwis Dancy,SR,RB,6,207,0,44,207,4.70,34.5,louisiana_tech
DeAndre Marcus,FR,RB,11,205,0,26,205,7.88,18.6,louisiana_tech
Smoke Harris,FR,WR,13,61,0,11,61,5.55,4.7,louisiana_tech
Westin Elliott,JR,QB,6,-10,67,16,57,3.56,9.5,louisiana_tech
Jawaun Johnson,JR,WR,2,49,0,8,49,6.13,24.5,louisiana_tech
Elijah Hines,FR,RB,1,29,0,3,29,9.67,29.0,louisiana_tech
Wayne Toussant,FR,WR,13,18,0,2,18,9.00,1.4,louisiana_tech
Bobby Holly,SR,FB,13,13,0,5,13,2.60,1.0,louisiana_tech
Adrian Hardy,JR,WR,10,0,0,1,0,0.00,0.0,louisiana_tech
Brady Farlow,JR,P,13,-12,0,1,-12,-12.00,-0.9,louisiana_tech
Micale Cunningham,SO,QB,12,482,2065,301,2547,8.46,212.3,louisville
Javian Hawkins,FR,RB,13,1525,0,264,1525,5.78,117.3,louisville
Evan Conley,FR,QB,7,88,613,101,701,6.94,100.1,louisville
Hassan Hall,SO,RB,13,501,0,108,501,4.64,38.5,louisville
Jawon Pass,JR,QB,2,104,330,66,434,6.58,217.0,louisville
Chatarius Atwell,SO,WR,13,29,33,12,62,5.17,4.8,louisville
Maurice Burkley,JR,RB,10,43,0,8,43,5.38,4.3,louisville
Tabarius Peterson,JR,DL,13,9,0,1,9,9.00,0.7,louisville
Ryan Chalifoux,SO,K,6,0,7,1,7,7.00,1.2,louisville
Trenell Troutman,SO,DB,13,1,0,1,1,1.00,0.1,louisville
Joe Burrow,SR,QB,15,368,5671,642,6039,9.41,402.6,lsu
Clyde Edwards-Helaire,JR,RB,15,1414,0,215,1414,6.58,94.3,lsu
Myles Brennan,SO,QB,10,41,353,49,394,8.04,39.4,lsu
Tyrion Davis-Price,FR,RB,14,295,0,64,295,4.61,21.1,lsu
John Emery Jr.,FR,RB,10,188,0,39,188,4.82,18.8,lsu
Chris Curry,FR,RB,14,186,0,37,186,5.03,13.3,lsu
Lanard Fournette,SR,RB,4,36,0,13,36,2.77,9.0,lsu
Ja'Marr Chase,SO,WR,14,5,0,1,5,5.00,0.4,lsu
Derek Stingley Jr.,FR,CB,15,3,0,1,3,3.00,0.2,lsu
Adrian Magee,SR,OL,15,1,0,0,1,-,0.1,lsu
Isaiah Green,SO,QB,13,300,2438,450,2738,6.08,210.6,marshall
Brenden Knox,SO,RB,13,1387,0,270,1387,5.14,106.7,marshall
Sheldon Evans,SO,RB,12,375,0,69,375,5.43,31.3,marshall
Xavier Gaines,JR,TE,13,181,33,29,214,7.38,16.5,marshall
Alex Thomson,SR,QB,3,22,123,16,145,9.06,48.3,marshall
