name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Mike Carrigan,FR,WR,12,6,66,11.00,0,0.5,5.5,kent_state
Myles Washington,SO,RB,11,7,63,9.00,0,0.6,5.7,kent_state
Johnny Woods,SO,WR,11,6,48,8.00,1,0.5,4.4,kent_state
Trey Harrell,FR,WR,11,5,46,9.20,0,0.5,4.2,kent_state
Charles Chandler,SR,WR,10,2,40,20.00,0,0.2,4.0,kent_state
Ryan Malone,JR,TE,12,4,33,8.25,0,0.3,2.8,kent_state
Zaquon Tyson,SO,WR,9,2,26,13.00,0,0.2,2.9,kent_state
Kris White,JR,WR,1,1,12,12.00,0,1.0,12.0,kent_state
Jeff Badet,JR,WR,13,31,670,21.61,4,2.4,51.5,kentucky
Garrett Johnson,JR,WR,13,39,585,15.00,5,3.0,45.0,kentucky
Ryan Timmons,SR,WR,13,23,266,11.57,0,1.8,20.5,kentucky
C.J. Conrad,SO,TE,13,19,262,13.79,4,1.5,20.2,kentucky
Dorian Baker,JR,WR,10,14,208,14.86,2,1.4,20.8,kentucky
Tavin Richardson,SO,WR,13,9,160,17.78,0,0.7,12.3,kentucky
Blake Bone,JR,WR,11,5,82,16.40,0,0.5,7.5,kentucky
Stanley Boom Williams,JR,RB,13,8,56,7.00,1,0.6,4.3,kentucky
"Benjamin Snell, Jr.",FR,RB,13,2,39,19.50,0,0.2,3.0,kentucky
Charles Walker,JR,WR,13,4,34,8.50,0,0.3,2.6,kentucky
Greg Hart,JR,TE,12,6,32,5.33,0,0.5,2.7,kentucky
Sihiem King,SO,RB,13,3,14,4.67,0,0.2,1.1,kentucky
Kayaune Ross,SO,WR,6,2,10,5.00,1,0.3,1.7,kentucky
David Bouvier,SO,WR,2,1,9,9.00,0,0.5,4.5,kentucky
Jojo Kemp,SR,RB,10,2,5,2.50,0,0.2,0.5,kentucky
Stephen Johnson,JR,QB,12,1,-3,-3.00,0,0.1,-0.3,kentucky
Austin MacGinnis,JR,K,13,1,-10,-10.00,0,0.1,-0.8,kentucky
Al Riles,SR,WR,13,60,729,12.15,2,4.6,56.1,louisiana-lafayette
Keenan Barnes,SO,WR,13,31,418,13.48,6,2.4,32.2,louisiana-lafayette
Ja'Marcus Bradley,FR,WR,10,21,370,17.62,1,2.1,37.0,louisiana-lafayette
Elijah McGuire,SR,RB,13,29,238,8.21,2,2.2,18.3,louisiana-lafayette
Michael Jacquet,FR,WR,11,15,206,13.73,1,1.4,18.7,louisiana-lafayette
Nick Byrne,SR,TE,13,14,135,9.64,0,1.1,10.4,louisiana-lafayette
Gabe Fuselier,JR,WR,11,8,84,10.50,0,0.7,7.6,louisiana-lafayette
Gary Haynes,SO,WR,8,11,54,4.91,0,1.4,6.8,louisiana-lafayette
Matt Barnes,SO,TE,10,5,40,8.00,0,0.5,4.0,louisiana-lafayette
Darius Hoggins,JR,RB,13,7,31,4.43,0,0.5,2.4,louisiana-lafayette
Jordan Wright,FR,RB,12,2,9,4.50,0,0.2,0.8,louisiana-lafayette
Tracy Walker,JR,DB,13,1,3,3.00,0,0.1,0.2,louisiana-lafayette
RJ Turner,SO,WR,12,23,433,18.83,3,1.9,36.1,louisiana-monroe
Xavier Brown,SO,WR,12,25,425,17.00,4,2.1,35.4,louisiana-monroe
Marcus Green,SO,WR,12,36,344,9.56,4,3.0,28.7,louisiana-monroe
Ajalen Holley,SR,WR,12,34,310,9.12,1,2.8,25.8,louisiana-monroe
Tre' Perrier,SR,WR,12,15,189,12.60,0,1.3,15.8,louisiana-monroe
Alec Osborne,SR,TE,12,7,107,15.29,1,0.6,8.9,louisiana-monroe
Jared Mapps,SR,WR,11,8,90,11.25,1,0.7,8.2,louisiana-monroe
Duke Carter IV,FR,RB,11,9,89,9.89,0,0.8,8.1,louisiana-monroe
Brian Williams,JR,WR,8,3,72,24.00,0,0.4,9.0,louisiana-monroe
Ben Luckett,SO,RB,11,10,62,6.20,0,0.9,5.6,louisiana-monroe
Markis McCray,SO,WR,12,8,53,6.63,0,0.7,4.4,louisiana-monroe
Kyle Nevels,FR,TE,12,4,46,11.50,1,0.3,3.8,louisiana-monroe
D'Marius Gillespie,SO,WR,11,5,25,5.00,0,0.5,2.3,louisiana-monroe
Thomas Koufie,SO,RB,12,5,24,4.80,0,0.4,2.0,louisiana-monroe
"Nathan Meadors, Jr.",SR,RB,3,1,15,15.00,0,0.3,5.0,louisiana-monroe
Jonathan Hodoh,FR,WR,9,1,15,15.00,0,0.1,1.7,louisiana-monroe
De'Vonte Haggerty,JR,WR,3,2,8,4.00,0,0.7,2.7,louisiana-monroe
Austin Vaughn,FR,RB,12,1,1,1.00,0,0.1,0.1,louisiana-monroe
Garrett Smith,SO,QB,8,1,-4,-4.00,0,0.1,-0.5,louisiana-monroe
Trent Taylor,SR,WR,14,136,1803,13.26,12,9.7,128.8,louisiana_tech
Carlos Henderson,JR,WR,13,82,1535,18.72,19,6.3,118.1,louisiana_tech
Jarred Craft,JR,RB,14,42,340,8.10,4,3.0,24.3,louisiana_tech
Kam McKnight,SO,WR,14,18,281,15.61,3,1.3,20.1,louisiana_tech
Alfred Smith,FR,WR,14,16,232,14.50,1,1.1,16.6,louisiana_tech
DeJuawn Oliver,JR,WR,13,11,225,20.45,2,0.8,17.3,louisiana_tech
Rhashid Bonnette,FR,WR,13,19,183,9.63,0,1.5,14.1,louisiana_tech
Conner Smith,SR,WR,14,15,169,11.27,0,1.1,12.1,louisiana_tech
Boston Scott,JR,RB,14,11,125,11.36,0,0.8,8.9,louisiana_tech
Marlon Watts,JR,WR,11,4,83,20.75,1,0.4,7.5,louisiana_tech
Marcus Gaines,JR,WR,6,6,77,12.83,1,1.0,12.8,louisiana_tech
Javonte Woodard,FR,WR,12,1,17,17.00,0,0.1,1.4,louisiana_tech
Alex Woodall,SO,TE,14,1,17,17.00,0,0.1,1.2,louisiana_tech
James Quick,SR,WR,13,45,769,17.09,6,3.5,59.2,louisville
Cole Hikutini,SR,TE,13,50,668,13.36,8,3.8,51.4,louisville
Jamari Staples,SR,WR,12,36,615,17.08,2,3.0,51.3,louisville
Jaylen Smith,SO,WR,13,27,599,22.19,6,2.1,46.1,louisville
Traveon Samuel,SO,WR,13,18,230,12.78,1,1.4,17.7,louisville
Jeremy Smith,JR,RB,13,18,227,12.61,1,1.4,17.5,louisville
Seth Dawkins,FR,WR,12,11,191,17.36,1,0.9,15.9,louisville
Reggie Bonnafon,JR,WR,13,13,159,12.23,5,1.0,12.2,louisville
Brandon Radcliff,SR,RB,13,9,86,9.56,1,0.7,6.6,louisville
Devante Peete,SO,WR,13,4,70,17.50,0,0.3,5.4,louisville
Charles Standberry,JR,TE,11,4,46,11.50,0,0.4,4.2,louisville
L.J. Scott,JR,RB,4,4,42,10.50,1,1.0,10.5,louisville
Keith Towbridge,SR,TE,12,2,22,11.00,0,0.2,1.8,louisville
Javonte Bagley,JR,WR,7,3,21,7.00,0,0.4,3.0,louisville
Malin Jones,SR,RB,11,2,18,9.00,0,0.2,1.6,louisville
Micky Crum,SO,TE,9,1,7,7.00,0,0.1,0.8,louisville
Malik Williams,JR,RB,12,1,7,7.00,0,0.1,0.6,louisville
Malachi Dupre,JR,WR,12,41,593,14.46,3,3.4,49.4,lsu
D.J. Chark,JR,WR,12,26,466,17.92,3,2.2,38.8,lsu
Travin Dural,SR,WR,11,28,280,10.00,1,2.5,25.5,lsu
DeSean Smith,SR,TE,12,10,184,18.40,1,0.8,15.3,lsu
Colin Jeter,SR,TE,12,11,157,14.27,1,0.9,13.1,lsu
Leonard Fournette,JR,RB,7,15,146,9.73,0,2.1,20.9,lsu
Derrius Guice,SO,RB,12,9,106,11.78,1,0.8,8.8,lsu
Foster Moreau,SO,TE,11,6,79,13.17,1,0.5,7.2,lsu
Dee Anderson,FR,WR,11,4,73,18.25,0,0.4,6.6,lsu
Russell Gage,JR,WR,11,5,62,12.40,1,0.5,5.6,lsu
J.D. Moore,JR,FB,12,10,58,5.80,0,0.8,4.8,lsu
Darrel Williams,JR,RB,11,5,37,7.40,0,0.5,3.4,lsu
Drake Davis,FR,WR,6,1,19,19.00,0,0.2,3.2,lsu
Jazz Ferguson,SO,WR,6,2,17,8.50,0,0.3,2.8,lsu
Bry'Kiethon Mouton,SO,FB,4,1,4,4.00,0,0.3,1.0,lsu
Michael Clark,SO,WR,12,37,632,17.08,5,3.1,52.7,marshall
Josh Knight,SR,WR,12,62,631,10.18,5,5.2,52.6,marshall
Deon-Tay McManus,JR,WR,12,40,453,11.33,3,3.3,37.8,marshall
Justin Hunt,SR,WR,10,23,324,14.09,5,2.3,32.4,marshall
Ryan Yurachek,JR,TE,11,28,298,10.64,5,2.5,27.1,marshall
Emanuel Byrd,SR,TE,11,26,242,9.31,3,2.4,22.0,marshall
Hyleck Foster,JR,RB,11,15,74,4.93,1,1.4,6.7,marshall
Keion Davis,SO,RB,9,11,56,5.09,1,1.2,6.2,marshall
Willie Johnson,FR,WR,4,4,52,13.00,0,1.0,13.0,marshall
Donquell Green,SO,WR,6,7,45,6.43,0,1.2,7.5,marshall
Raylen Elzy,SO,WR,7,3,43,14.33,0,0.4,6.1,marshall
Nick Mathews,SO,WR,4,1,18,18.00,0,0.3,4.5,marshall
Tony Pittman,JR,RB,12,5,18,3.60,0,0.4,1.5,marshall
Anthony Anderson,SO,RB,11,2,16,8.00,0,0.2,1.5,marshall
D.J. Moore,SO,WR,13,41,637,15.54,6,3.2,49.0,maryland
Teldrick Morgan,SR,WR,13,43,497,11.56,4,3.3,38.2,maryland
Levern Jacobs,SR,WR,13,41,439,10.71,2,3.2,33.8,maryland
Ty Johnson,SO,RB,13,16,206,12.88,1,1.2,15.8,maryland
DeAndre Lane,SR,WR,11,13,156,12.00,0,1.2,14.2,maryland
Wes Brown,SR,RB,8,8,136,17.00,0,1.0,17.0,maryland
Lorenzo Harrison III,FR,RB,9,9,72,8.00,0,1.0,8.0,maryland
Jake Funk,FR,RB,13,7,42,6.00,1,0.5,3.2,maryland
Malcolm Culmer,SR,WR,13,5,37,7.40,0,0.4,2.8,maryland
Avery Edwards,SO,TE,13,1,23,23.00,0,0.1,1.8,maryland
Perry Hills,SR,QB,11,1,21,21.00,0,0.1,1.9,maryland
DJ Turner,FR,WR,8,2,19,9.50,0,0.3,2.4,maryland
Derrick Hayward,JR,TE,13,4,17,4.25,1,0.3,1.3,maryland
Trey Edmunds,SR,RB,5,1,14,14.00,0,0.2,2.8,maryland
Kenneth Goins Jr.,SR,RB,13,2,4,2.00,0,0.2,0.3,maryland
Jahrvis Davenport,SO,WR,4,1,2,2.00,0,0.3,0.5,maryland
William Likely III,SR,DB,6,1,-5,-5.00,0,0.2,-0.8,maryland
Adam Breneman,JR,TE,12,70,808,11.54,8,5.8,67.3,massachusetts
Andy Isabella,SO,WR,12,62,801,12.92,7,5.2,66.8,massachusetts
Jalen Williams,SR,WR,11,27,520,19.26,6,2.5,47.3,massachusetts
Bernard Davis,SR,WR,12,24,298,12.42,2,2.0,24.8,massachusetts
Dan Jonah,SR,WR,11,10,207,20.70,2,0.9,18.8,massachusetts
Marquis Young,SO,RB,12,26,147,5.65,0,2.2,12.3,massachusetts
Sadiq Palmer,FR,WR,10,9,100,11.11,1,0.9,10.0,massachusetts
John Robinson-Woodgett,SR,FB,11,10,65,6.50,1,0.9,5.9,massachusetts
Travis Reynolds,SO,TE,11,6,61,10.17,0,0.5,5.5,massachusetts
Shakur Nesmith,JR,WR,3,2,25,12.50,0,0.7,8.3,massachusetts
Sekai Lindsay,SO,RB,12,5,23,4.60,0,0.4,1.9,massachusetts
Malik Lee,JR,FB,11,1,22,22.00,0,0.1,2.0,massachusetts
Nick Orekoya,FR,RB,6,1,3,3.00,0,0.2,0.5,massachusetts
Anthony Miller,JR,WR,13,95,1434,15.09,14,7.3,110.3,memphis
Phil Mayhue,JR,WR,13,42,677,16.12,4,3.2,52.1,memphis
Daniel Montiel,SR,TE,13,27,338,12.52,3,2.1,26.0,memphis
Tony Pollard,FR,WR,13,29,298,10.28,2,2.2,22.9,memphis
Daniel Hurd,SR,WR,13,20,271,13.55,2,1.5,20.8,memphis
Darrell Henderson,FR,RB,13,20,237,11.85,3,1.5,18.2,memphis
Sam Craft,SR,RB,4,10,126,12.60,1,2.5,31.5,memphis
Kedarian Jones,FR,WR,8,7,121,17.29,1,0.9,15.1,memphis
Joey Magnifico,FR,TE,13,9,85,9.44,2,0.7,6.5,memphis
John Williams,FR,WR,13,7,79,11.29,0,0.5,6.1,memphis
Doroland Dorceus,JR,RB,13,10,77,7.70,1,0.8,5.9,memphis
Jae'Lon Oglesby,SO,WR,5,5,46,9.20,0,1.0,9.2,memphis
Roderick Proctor,JR,WR,7,2,39,19.50,1,0.3,5.6,memphis
Sean Dykes,FR,WR,10,3,37,12.33,0,0.3,3.7,memphis
"Patrick Taylor, Jr.",FR,RB,13,11,37,3.36,0,0.8,2.8,memphis
Mechane Slade,FR,WR,5,4,27,6.75,0,0.8,5.4,memphis
Drew Bishop,SR,WR,9,1,16,16.00,0,0.1,1.8,memphis
Arthur Maulet,SR,DB,13,1,12,12.00,0,0.1,0.9,memphis
Ahmmon Richards,FR,WR,13,49,934,19.06,3,3.8,71.8,miami_florida
Stacy Coley,SR,WR,13,63,754,11.97,9,4.8,58.0,miami_florida
David Njoku,SO,TE,13,43,698,16.23,8,3.3,53.7,miami_florida
Christopher Herndon IV,JR,TE,13,28,334,11.93,2,2.2,25.7,miami_florida
Mark Walton,SO,RB,13,27,240,8.89,1,2.1,18.5,miami_florida
Malcolm Lewis,SR,WR,13,17,211,12.41,1,1.3,16.2,miami_florida
Braxton Berrios,JR,WR,13,12,178,14.83,2,0.9,13.7,miami_florida
Dayall Harris,SO,WR,12,9,90,10.00,0,0.8,7.5,miami_florida
Joseph Yearby,JR,RB,13,10,65,6.50,0,0.8,5.0,miami_florida
Standish Dobard,SR,DL,10,2,32,16.00,0,0.2,3.2,miami_florida
Marquez Williams,SR,FB,13,2,19,9.50,1,0.2,1.5,miami_florida
Gus Edwards,JR,RB,11,1,9,9.00,0,0.1,0.8,miami_florida
James Gardner,SO,WR,11,45,750,16.67,6,4.1,68.2,miami_ohio
Jared Murphy,JR,WR,13,43,552,12.84,5,3.3,42.5,miami_ohio
Rokeem Williams,SR,WR,11,26,501,19.27,3,2.4,45.5,miami_ohio
Ryan Smith,JR,TE,13,31,356,11.48,5,2.4,27.4,miami_ohio
Kenny Young,SO,RB,13,17,201,11.82,2,1.3,15.5,miami_ohio
Sam Shisso,SR,WR,13,10,155,15.50,3,0.8,11.9,miami_ohio
Sam Martin,JR,WR,11,7,134,19.14,1,0.6,12.2,miami_ohio
Maurice Thomas,SO,RB,11,11,105,9.55,0,1.0,9.5,miami_ohio
Alonzo Smith,SO,RB,13,8,89,11.13,2,0.6,6.8,miami_ohio
Luke Mayock,FR,WR,7,5,83,16.60,0,0.7,11.9,miami_ohio
Spencer McInnis,SR,RB,11,2,21,10.50,0,0.2,1.9,miami_ohio
Alexx Zielinski,FR,TE,9,2,18,9.00,0,0.2,2.0,miami_ohio
Kyle Row,SO,WR,11,3,16,5.33,0,0.3,1.5,miami_ohio
Grant Niemiec,JR,RB,12,1,11,11.00,0,0.1,0.9,miami_ohio
Travion Banks,FR,DB,8,1,6,6.00,0,0.1,0.8,miami_ohio
Amara Darboh,SR,WR,13,57,862,15.12,7,4.4,66.3,michigan
Jake Butt,SR,TE,13,46,546,11.87,4,3.5,42.0,michigan
Jehu Chesson,SR,WR,13,35,500,14.29,2,2.7,38.5,michigan
Grant Perry,SO,WR,10,13,183,14.08,1,1.3,18.3,michigan
Khalid Hill,SR,FB,13,16,118,7.38,3,1.2,9.1,michigan
Chris Evans,FR,RB,13,6,87,14.50,0,0.5,6.7,michigan
De'Veon Smith,SR,RB,13,16,66,4.13,0,1.2,5.1,michigan
Eddie McDoom,FR,WR,13,5,59,11.80,0,0.4,4.5,michigan
Kekoa Crawford,FR,WR,13,4,47,11.75,1,0.3,3.6,michigan
Ian Bunting,JR,TE,11,5,46,9.20,0,0.5,4.2,michigan
Henry Poggi,SR,FB,13,6,45,7.50,0,0.5,3.5,michigan
Ty Isaac,SR,RB,12,2,42,21.00,0,0.2,3.5,michigan
Tyrone Wheatley,SO,TE,11,3,35,11.67,1,0.3,3.2,michigan
Maurice Ways,JR,WR,6,2,24,12.00,0,0.3,4.0,michigan
Bobby Henderson,SR,FB,12,1,23,23.00,0,0.1,1.9,michigan
Devin Asiasi,FR,TE,13,2,18,9.00,1,0.2,1.4,michigan
Michael Hirsch,JR,FB,3,1,15,15.00,0,0.3,5.0,michigan
Michael Jocz,SR,TE,13,1,12,12.00,0,0.1,0.9,michigan
Drake Harris,JR,WR,11,2,11,5.50,0,0.2,1.0,michigan
Sean McKeon,FR,TE,4,2,10,5.00,0,0.5,2.5,michigan
Nate Johnson,FR,WR,3,1,4,4.00,0,0.3,1.3,michigan
Jabrill Peppers,JR,LB,12,2,3,1.50,0,0.2,0.3,michigan
R.J. Shelton,SR,WR,12,53,789,14.89,5,4.4,65.8,michigan_state
Donnie Corley,FR,WR,12,33,453,13.73,3,2.8,37.8,michigan_state
Josiah Price,SR,TE,12,38,387,10.18,5,3.2,32.3,michigan_state
Monty Madaris,SR,WR,11,24,310,12.92,1,2.2,28.2,michigan_state
Felton Davis III,SO,WR,12,12,150,12.50,1,1.0,12.5,michigan_state
LJ Scott,SO,RB,12,10,147,14.70,1,0.8,12.3,michigan_state
Jamal Lyles,SR,TE,11,12,145,12.08,1,1.1,13.2,michigan_state
Trishton Jackson,FR,WR,9,5,89,17.80,1,0.6,9.9,michigan_state
Gerald Holmes,JR,RB,12,11,48,4.36,0,0.9,4.0,michigan_state
Delton Williams,SR,RB,12,3,47,15.67,1,0.3,3.9,michigan_state
Darrell Stewart Jr.,FR,WR,10,3,29,9.67,0,0.3,2.9,michigan_state
Matt Sokol,SO,TE,12,2,26,13.00,0,0.2,2.2,michigan_state
Prescott Line,SR,FB,11,3,18,6.00,0,0.3,1.6,michigan_state
Damion Terry,JR,QB,7,1,15,15.00,0,0.1,2.1,michigan_state
Madre London,SO,RB,11,1,15,15.00,0,0.1,1.4,michigan_state
Richie James,SO,WR,13,105,1625,15.48,12,8.1,125.0,middle_tennessee
Ty Lee,FR,WR,13,63,699,11.10,9,4.8,53.8,middle_tennessee
I'Tavius Mathers,SR,RB,13,66,633,9.59,3,5.1,48.7,middle_tennessee
Dennis Andrews,SR,WR,13,32,428,13.38,8,2.5,32.9,middle_tennessee
Patrick Smith,JR,WR,12,28,332,11.86,4,2.3,27.7,middle_tennessee
Desmond Anderson,SO,WR,10,10,135,13.50,1,1.0,13.5,middle_tennessee
Tyshawn Brown,FR,WR,11,5,84,16.80,1,0.5,7.6,middle_tennessee
CJ Windham,FR,WR,13,6,67,11.17,0,0.5,5.2,middle_tennessee
Ricky Blair,JR,WR,3,2,50,25.00,0,0.7,16.7,middle_tennessee
Demetrius Frazier,SR,WR,1,3,39,13.00,1,3.0,39.0,middle_tennessee
Isiah Upton,FR,WR,11,8,39,4.88,0,0.7,3.5,middle_tennessee
Jocquez Bruce,FR,WR,1,2,31,15.50,0,2.0,31.0,middle_tennessee
Ruben Garnett,FR,RB,13,3,17,5.67,0,0.2,1.3,middle_tennessee
Tristan Walker,JR,WR,13,2,16,8.00,0,0.2,1.2,middle_tennessee
Rod Ducksworth,SR,WR,2,3,15,5.00,0,1.5,7.5,middle_tennessee
Jevontey Smith,JR,WR,8,2,15,7.50,0,0.3,1.9,middle_tennessee
Terelle West,FR,RB,11,4,14,3.50,0,0.4,1.3,middle_tennessee
J'Vonte Herrod,SO,RB,2,1,2,2.00,0,0.5,1.0,middle_tennessee
Max Linder,SO,WR,13,2,1,0.50,0,0.2,0.1,middle_tennessee
Josh Chester,SR,OL,13,1,-3,-3.00,0,0.1,-0.2,middle_tennessee
Brent Stockstill,SO,QB,10,1,-3,-3.00,0,0.1,-0.3,middle_tennessee
Drew Wolitarsky,SR,WR,13,66,860,13.03,5,5.1,66.2,minnesota
Rashad Still,SO,WR,10,18,349,19.39,0,1.8,34.9,minnesota
Brian Smith,JR,WR,8,17,279,16.41,1,2.1,34.9,minnesota
Rodney Smith,SO,RB,13,23,188,8.17,0,1.8,14.5,minnesota
Tyler Johnson,FR,WR,13,14,141,10.07,1,1.1,10.8,minnesota
Nate Wozniak,JR,TE,13,13,135,10.38,0,1.0,10.4,minnesota
Eric Carter,JR,WR,11,9,125,13.89,0,0.8,11.4,minnesota
Shannon Brooks,SO,RB,10,8,76,9.50,2,0.8,7.6,minnesota
Colton Beebe,FR,TE,13,6,48,8.00,0,0.5,3.7,minnesota
Brandon Lingen,JR,TE,3,3,28,9.33,0,1.0,9.3,minnesota
Kobe McCrary,JR,RB,12,2,17,8.50,0,0.2,1.4,minnesota
Hunter Register,FR,WR,1,1,6,6.00,0,1.0,6.0,minnesota
Nick Hart,JR,TE,8,1,5,5.00,0,0.1,0.6,minnesota
Evan Engram,SR,TE,11,65,926,14.25,8,5.9,84.2,mississippi
Damore'ea Stringfellow,JR,WR,12,46,716,15.57,6,3.8,59.7,mississippi
Van Jefferson,FR,WR,12,49,543,11.08,3,4.1,45.3,mississippi
Quincy Adeboyejo,SR,WR,12,35,456,13.03,1,2.9,38.0,mississippi
A.J. Brown,FR,WR,12,29,412,14.21,2,2.4,34.3,mississippi
DaMarkus Lodge,SO,WR,11,15,203,13.53,2,1.4,18.5,mississippi
Markell Pack,JR,WR,12,11,157,14.27,1,0.9,13.1,mississippi
Eugene Brazley,JR,RB,12,14,114,8.14,1,1.2,9.5,mississippi
Akeem Judd,SR,RB,12,15,106,7.07,1,1.3,8.8,mississippi
Taz Zettergren,SR,TE,11,4,79,19.75,0,0.4,7.2,mississippi
Hunter Thurley,SR,TE,12,2,34,17.00,0,0.2,2.8,mississippi
D'Vaughn Pennamon,FR,RB,9,2,20,10.00,0,0.2,2.2,mississippi
D.K. Metcalf,FR,WR,2,2,13,6.50,2,1.0,6.5,mississippi
Fred Ross,SR,WR,13,72,917,12.74,12,5.5,70.5,mississippi_state
Donald Gray,JR,WR,13,41,709,17.29,5,3.2,54.5,mississippi_state
Malik Dear,SO,WR,12,22,265,12.05,2,1.8,22.1,mississippi_state
Keith Mixon,FR,WR,13,20,227,11.35,2,1.5,17.5,mississippi_state
Farrod Green,FR,TE,12,11,121,11.00,1,0.9,10.1,mississippi_state
Jamal Couch,FR,WR,11,8,113,14.13,0,0.7,10.3,mississippi_state
Brandon Holloway,SR,RB,9,15,91,6.07,0,1.7,10.1,mississippi_state
Gabe Myles,JR,WR,13,8,63,7.88,0,0.6,4.8,mississippi_state
Jordan Thomas,JR,TE,12,9,48,5.33,1,0.8,4.0,mississippi_state
Aeris Williams,SO,RB,13,7,45,6.43,0,0.5,3.5,mississippi_state
Deddrick Thomas,FR,WR,9,5,44,8.80,1,0.6,4.9,mississippi_state
Justin Johnson,SO,TE,13,5,34,6.80,0,0.4,2.6,mississippi_state
Ashton Shumpert,SR,RB,13,3,28,9.33,0,0.2,2.2,mississippi_state
Nick Fitzgerald,SO,QB,13,1,9,9.00,0,0.1,0.7,mississippi_state
Jesse Jackson,SO,WR,13,1,7,7.00,0,0.1,0.5,mississippi_state
Dontavian Lee,SO,RB,13,2,5,2.50,0,0.2,0.4,mississippi_state
J'Mon Moore,JR,WR,12,62,1012,16.32,8,5.2,84.3,missouri
Dimetrios Mason,FR,WR,12,47,587,12.49,3,3.9,48.9,missouri
Johnathon Johnson,FR,WR,12,24,435,18.13,2,2.0,36.3,missouri
Emanuel Hall,SO,WR,11,19,307,16.16,2,1.7,27.9,missouri
Sean Culkin,SR,TE,10,24,282,11.75,0,2.4,28.2,missouri
Chris Black,SR,WR,12,17,257,15.12,1,1.4,21.4,missouri
Kendall Blanton,SO,TE,12,16,161,10.06,3,1.3,13.4,missouri
Ray Wingo,SO,WR,8,5,143,28.60,2,0.6,17.9,missouri
Jason Reese,JR,TE,11,8,97,12.13,2,0.7,8.8,missouri
Richaud Floyd,FR,WR,9,4,94,23.50,0,0.4,10.4,missouri
Ish Witter,JR,RB,12,7,50,7.14,0,0.6,4.2,missouri
Tyler Hanneke,SR,TE,12,2,26,13.00,0,0.2,2.2,missouri
Dominic Collins,JR,WR,3,1,22,22.00,0,0.3,7.3,missouri
Drew Lock,SO,QB,12,1,21,21.00,1,0.1,1.8,missouri
Damarea Crockett,FR,RB,11,5,14,2.80,0,0.5,1.3,missouri
Anthony Sherrils,JR,DB,12,1,11,11.00,0,0.1,0.9,missouri
Keyon Dilosa,SO,WR,3,2,7,3.50,0,0.7,2.3,missouri
Justin Smith,FR,WR,4,1,7,7.00,0,0.3,1.8,missouri
Nate Strong,SO,RB,7,1,7,7.00,0,0.1,1.0,missouri
Alex Ross,SR,RB,10,1,3,3.00,0,0.1,0.3,missouri
Eric Laurent,SR,WR,12,1,2,2.00,1,0.1,0.2,missouri
Jamir Tillman,SR,WR,14,40,631,15.78,2,2.9,45.1,navy
Darryl Bonner,JR,SB,11,10,278,27.80,3,0.9,25.3,navy
Calvin Cass Jr.,SR,SB,13,10,197,19.70,0,0.8,15.2,navy
Dishan Romine,SR,SB,14,8,166,20.75,0,0.6,11.9,navy
Brandon Colon,JR,WR,14,6,149,24.83,1,0.4,10.6,navy
Tyler Carmona,JR,WR,11,6,128,21.33,2,0.5,11.6,navy
Toneo Gulley,SR,SB,12,4,110,27.50,1,0.3,9.2,navy
Shawn White,SR,FB,14,4,46,11.50,0,0.3,3.3,navy
Chris High,JR,FB,11,1,38,38.00,0,0.1,3.5,navy
Taylor Jackson,SO,WR,6,1,21,21.00,0,0.2,3.5,navy
John Brown III,JR,SB,11,1,16,16.00,0,0.1,1.5,navy
Josh Brown,JR,SB,8,1,7,7.00,0,0.1,0.9,navy
Craig Scott,JR,WR,12,1,7,7.00,0,0.1,0.6,navy
Jordan Westerkamp,SR,WR,10,38,526,13.84,5,3.8,52.6,nebraska
Stanley Morgan Jr.,SO,WR,13,33,453,13.73,2,2.5,34.8,nebraska
Brandon Reilly,SR,WR,10,21,412,19.62,2,2.1,41.2,nebraska
Alonzo Moore,SR,WR,11,20,375,18.75,2,1.8,34.1,nebraska
De'Mornay Pierson-El,JR,WR,13,20,254,12.70,1,1.5,19.5,nebraska
Cethan Carter,SR,TE,10,19,190,10.00,1,1.9,19.0,nebraska
Terrell Newby,SR,RB,13,18,149,8.28,1,1.4,11.5,nebraska
Devine Ozigbo,SO,RB,10,5,100,20.00,0,0.5,10.0,nebraska
Sam Cotton,SR,TE,13,8,87,10.88,0,0.6,6.7,nebraska
Bryan Reimers,SO,WR,12,5,75,15.00,1,0.4,6.3,nebraska
Tre Bryant,FR,RB,12,8,56,7.00,1,0.7,4.7,nebraska
Gabe Rahn,JR,WR,6,1,35,35.00,1,0.2,5.8,nebraska
Mikale Wilbon,SO,RB,10,4,34,8.50,0,0.4,3.4,nebraska
Trey Foster,SR,TE,11,1,6,6.00,1,0.1,0.5,nebraska
Wyatt Demps,JR,WR,12,53,686,12.94,9,4.4,57.2,nevada
James Butler,JR,RB,12,37,381,10.30,3,3.1,31.8,nevada
Andrew Celis,SO,WR,12,23,318,13.83,0,1.9,26.5,nevada
Hasaan Henderson,SR,WR,10,30,301,10.03,2,3.0,30.1,nevada
Jerico Richardson,SR,WR,12,26,271,10.42,1,2.2,22.6,nevada
Jarred Gipson,SR,TE,12,19,162,8.53,1,1.6,13.5,nevada
Ahki Muhammad,SO,WR,10,6,98,16.33,1,0.6,9.8,nevada
Brandon Scott,SO,TE,12,6,97,16.17,1,0.5,8.1,nevada
Jaxson Kincaide,FR,RB,12,7,88,12.57,0,0.6,7.3,nevada
