name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Brittain Brown,JR,RB,3,12,56,4.67,0,4.00,18.67,duke
Chris Katrenick,SO,QB,6,13,47,3.62,1,2.17,7.83,duke
Austin Parker,SR,P,12,3,45,15.00,0,0.25,3.75,duke
Jaylen Coleman,FR,RB,9,15,42,2.80,0,1.67,4.67,duke
Eli Pancol,FR,WR,12,3,20,6.67,1,0.25,1.67,duke
Elijah Deveaux,JR,RB,3,6,18,3.00,0,2.00,6.00,duke
Jordan Waters,FR,RB,4,2,8,4.00,0,0.50,2.00,duke
Jalon Calhoun,FR,WR,12,4,2,0.50,0,0.33,0.17,duke
Demetrius Mauney,FR,RB,12,125,446,3.57,1,10.42,37.17,east_carolina
Holton Ahlers,SO,QB,12,108,359,3.32,6,9.00,29.92,east_carolina
"Darius Pinnix, Jr.",JR,RB,4,73,289,3.96,4,18.25,72.25,east_carolina
Trace Christian,SO,RB,7,64,269,4.20,0,9.14,38.43,east_carolina
Tay Williams,FR,RB,9,34,164,4.82,0,3.78,18.22,east_carolina
Hussein Howe,SR,RB,5,20,68,3.40,0,4.00,13.60,east_carolina
Jsi Hatfield,FR,WR,12,13,62,4.77,0,1.08,5.17,east_carolina
Tyler Snead,FR,WR,12,4,27,6.75,0,0.33,2.25,east_carolina
Reid Herring,JR,QB,3,2,12,6.00,1,0.67,4.00,east_carolina
Bryan Gagg,FR,QB,1,1,11,11.00,0,1.00,11.00,east_carolina
Shaq Vann,SR,RB,11,149,715,4.80,8,13.55,65.00,eastern_michigan
Mike Glass III,SR,QB,12,118,428,3.63,8,9.83,35.67,eastern_michigan
Jairus Grissom,SO,WR,13,20,156,7.80,1,1.54,12.00,eastern_michigan
Willie Parker,JR,RB,11,38,142,3.74,2,3.45,12.91,eastern_michigan
Breck Turner,SR,RB,12,36,102,2.83,0,3.00,8.50,eastern_michigan
Dylan Drummond,SO,WR,13,4,23,5.75,0,0.31,1.77,eastern_michigan
Line Latu,SR,WR,13,6,19,3.17,0,0.46,1.46,eastern_michigan
Mathew Sexton,SR,WR,11,5,14,2.80,0,0.45,1.27,eastern_michigan
Brody Hoying,SR,DB,13,1,11,11.00,0,0.08,0.85,eastern_michigan
Karmi Mackey,FR,RB,7,3,7,2.33,0,0.43,1.00,eastern_michigan
Eddie Daugherty IV,SR,WR,10,1,6,6.00,0,0.10,0.60,eastern_michigan
Darius Boone Jr.,FR,RB,2,2,5,2.50,0,1.00,2.50,eastern_michigan
Hassan Beydoun,SO,WR,13,2,-1,-0.50,0,0.15,-0.08,eastern_michigan
Jake Julien,JR,P,13,2,-12,-6.00,0,0.15,-0.92,eastern_michigan
Preston Hutchinson,SO,QB,8,24,-14,-0.58,2,3.00,-1.75,eastern_michigan
Lamical Perine,SR,RB,13,132,676,5.12,6,10.15,52.00,florida
Dameon Pierce,SO,RB,12,54,305,5.65,4,4.50,25.42,florida
Emory Jones,FR,QB,11,42,256,6.10,4,3.82,23.27,florida
Josh Hammond,SR,WR,13,6,101,16.83,1,0.46,7.77,florida
Malik Davis,SO,RB,12,34,86,2.53,1,2.83,7.17,florida
Feleipe Franks,JR,QB,3,21,68,3.24,1,7.00,22.67,florida
Kadarius Toney,JR,ATH,7,12,59,4.92,0,1.71,8.43,florida
Iverson Clement,FR,RB,6,3,48,16.00,0,0.50,8.00,florida
Jacob Copeland,FR,WR,12,4,28,7.00,0,0.33,2.33,florida
Freddie Swain,SR,WR,12,4,27,6.75,0,0.33,2.25,florida
Nay'Quan Wright,FR,RB,3,12,24,2.00,0,4.00,8.00,florida
Kyle Trask,JR,QB,12,63,8,0.13,4,5.25,0.67,florida
Van Jefferson,SR,WR,13,1,7,7.00,0,0.08,0.54,florida
Tommy Townsend,SR,P,13,3,5,1.67,0,0.23,0.38,florida
Trevon Grimes,JR,WR,13,1,-4,-4.00,0,0.08,-0.31,florida
Malcolm Davidson,SO,RB,10,102,711,6.97,9,10.20,71.10,florida_atlantic
James Charles,JR,RB,13,78,413,5.29,5,6.00,31.77,florida_atlantic
Larry McCammon III,FR,RB,9,91,324,3.56,7,10.11,36.00,florida_atlantic
Nick Tronti,SO,QB,11,51,239,4.69,2,4.64,21.73,florida_atlantic
BJ Emmons,JR,RB,5,51,237,4.65,6,10.20,47.40,florida_atlantic
Chauncey Mason,JR,RB,12,32,186,5.81,0,2.67,15.50,florida_atlantic
Deangelo Antoine,SR,WR,13,8,146,18.25,1,0.62,11.23,florida_atlantic
Daniel Leconte,SO,RB,12,26,87,3.35,0,2.17,7.25,florida_atlantic
"Kelvin Dean, Jr.",FR,RB,4,8,27,3.38,0,2.00,6.75,florida_atlantic
Tyrek Tisdale,SO,RB,13,6,22,3.67,0,0.46,1.69,florida_atlantic
Willie Wright,JR,WR,11,4,17,4.25,0,0.36,1.55,florida_atlantic
Matt Hayball,FR,P,14,1,8,8.00,0,0.07,0.57,florida_atlantic
Justin Agner,JR,QB,3,2,-3,-1.50,0,0.67,-1.00,florida_atlantic
Trent Wessel,SR,QB,1,2,-3,-1.50,0,2.00,-3.00,florida_atlantic
Chris Robison,SO,QB,14,84,-60,-0.71,2,6.00,-4.29,florida_atlantic
Anthony Jones,SR,RB,12,187,867,4.64,9,15.58,72.25,florida_international
Napoleon Maxwell,SR,RB,13,128,675,5.27,9,9.85,51.92,florida_international
Kaylan Wiggins,SO,QB,10,49,323,6.59,3,4.90,32.30,florida_international
D'Vonte Price,JR,RB,12,50,249,4.98,0,4.17,20.75,florida_international
Lexington Joseph,FR,RB,6,10,48,4.80,0,1.67,8.00,florida_international
Maurice Alexander,SR,WR,10,9,42,4.67,0,0.90,4.20,florida_international
Shaun Peterson Jr.,FR,RB,12,8,32,4.00,0,0.67,2.67,florida_international
Nate Jefferson,FR,WR,1,1,15,15.00,0,1.00,15.00,florida_international
Alexy Jean-Baptiste,JR,DL,10,1,2,2.00,0,0.10,0.20,florida_international
Demarcus Townsend,FR,RB,12,1,1,1.00,0,0.08,0.08,florida_international
Josh Turner,SO,DB,10,1,-5,-5.00,0,0.10,-0.50,florida_international
Tommy Heatherly,JR,P,13,2,-36,-18.00,0,0.15,-2.77,florida_international
James Morgan,SR,QB,13,32,-40,-1.25,2,2.46,-3.08,florida_international
Cam Akers,JR,RB,11,231,1144,4.95,14,21.00,104.00,florida_state
Khalan Laborn,SO,RB,10,63,297,4.71,4,6.30,29.70,florida_state
Jordan Travis,FR,QB,4,23,228,9.91,3,5.75,57.00,florida_state
Deonté Sheffield,SO,RB,4,27,135,5.00,1,6.75,33.75,florida_state
Treshaun Ward,FR,RB,2,10,44,4.40,0,5.00,22.00,florida_state
James Blackman,SO,QB,12,68,41,0.60,1,5.67,3.42,florida_state
Keyshawn Helton,SO,WR,6,2,19,9.50,0,0.33,3.17,florida_state
D.J. Matthews,JR,WR,12,4,18,4.50,0,0.33,1.50,florida_state
Ontaria Wilson,SO,WR,8,2,15,7.50,1,0.25,1.88,florida_state
TrE’shaun Harrison,SO,WR,12,4,10,2.50,0,0.33,0.83,florida_state
Jordan Young,FR,WR,13,1,9,9.00,0,0.08,0.69,florida_state
Tamorrion Terry,SO,WR,13,4,9,2.25,0,0.31,0.69,florida_state
Alex Hornibrook,SR,QB,5,29,-71,-2.45,0,5.80,-14.20,florida_state
Ronnie Rivers,JR,RB,12,177,899,5.08,13,14.75,74.92,fresno_state
Jalen Cropper,FR,WR,10,20,343,17.15,3,2.00,34.30,fresno_state
Josh Hokit,SR,RB,12,75,287,3.83,9,6.25,23.92,fresno_state
Jorge Reyna,SR,QB,12,98,264,2.69,2,8.17,22.00,fresno_state
Derrion Grim,SR,WR,11,4,49,12.25,0,0.36,4.45,fresno_state
Cam Sutton,SR,TE,12,2,34,17.00,0,0.17,2.83,fresno_state
Saevion Johnson,JR,RB,10,4,26,6.50,0,0.40,2.60,fresno_state
Ben Wooldridge,FR,QB,3,2,13,6.50,0,0.67,4.33,fresno_state
Zion Echols,JR,RB,5,3,5,1.67,0,0.60,1.00,fresno_state
Zane Pope,SO,WR,12,1,0,0.00,0,0.08,0.00,fresno_state
D'Andre Swift,JR,RB,14,196,1218,6.21,7,14.00,87.00,georgia
Brian Herrien,SR,RB,12,103,490,4.76,6,8.58,40.83,georgia
Zamir White,FR,RB,13,78,408,5.23,3,6.00,31.38,georgia
James Cook,SO,RB,14,31,188,6.06,2,2.21,13.43,georgia
Kenny McIntosh,FR,RB,11,25,174,6.96,2,2.27,15.82,georgia
Tyler Simmons,SR,WR,14,12,89,7.42,0,0.86,6.36,georgia
Demetris Robertson,JR,WR,13,6,52,8.67,0,0.46,4.00,georgia
Sevaughn Clark,FR,RB,2,6,19,3.17,0,3.00,9.50,georgia
Stetson Bennett,SO,QB,5,4,12,3.00,1,0.80,2.40,georgia
Kearis Jackson,FR,WR,11,2,10,5.00,0,0.18,0.91,georgia
Jake Camarda,SO,PK,14,1,6,6.00,0,0.07,0.43,georgia
Prather Hudson,JR,RB,14,1,5,5.00,0,0.07,0.36,georgia
Nathan Priestley,FR,QB,2,1,-1,-1.00,0,0.50,-0.50,georgia
Matt Landers,SO,WR,12,1,-6,-6.00,0,0.08,-0.50,georgia
Jake Fromm,JR,QB,14,38,-12,-0.32,0,2.71,-0.86,georgia
Wesley Kennedy III,JR,RB,9,119,824,6.92,11,13.22,91.56,georgia_southern
J.D. King,JR,RB,12,185,804,4.35,8,15.42,67.00,georgia_southern
Shai Werts,JR,QB,11,170,740,4.35,5,15.45,67.27,georgia_southern
Matt LaRoche,SO,RB,12,62,333,5.37,1,5.17,27.75,georgia_southern
Logan Wright,SO,RB,5,52,294,5.65,2,10.40,58.80,georgia_southern
Justin Tomlin,FR,QB,7,30,196,6.53,2,4.29,28.00,georgia_southern
Gerald Green,FR,RB,4,21,106,5.05,0,5.25,26.50,georgia_southern
Malik Murray,JR,WR,13,7,38,5.43,0,0.54,2.92,georgia_southern
Khaleb Hood,FR,WR,13,3,37,12.33,0,0.23,2.85,georgia_southern
NaJee Thompson,SO,WR,13,2,14,7.00,0,0.15,1.08,georgia_southern
C.J. Wright,SO,NT,11,1,10,10.00,0,0.09,0.91,georgia_southern
Tra Barnett,SR,RB,13,248,1453,5.86,12,19.08,111.77,georgia_state
Dan Ellington,SR,QB,13,160,668,4.18,6,12.31,51.38,georgia_state
Destin Coates,SO,RB,10,82,546,6.66,7,8.20,54.60,georgia_state
Seth Paige,SO,RB,8,61,405,6.64,4,7.63,50.63,georgia_state
Tucker Gregg,SO,RB,13,15,56,3.73,1,1.15,4.31,georgia_state
Devin Gentry,SR,WR,13,3,24,8.00,0,0.23,1.85,georgia_state
Cornelious Brown,FR,QB,4,4,15,3.75,0,1.00,3.75,georgia_state
Matlin Marshall,JR,WR,13,1,5,5.00,0,0.08,0.38,georgia_state
Cornelius McCoy,SO,WR,13,1,4,4.00,0,0.08,0.31,georgia_state
Kierston Harvey,FR,QB,4,1,1,1.00,0,0.25,0.25,georgia_state
Aubry Payne,JR,TE,12,1,0,0.00,0,0.08,0.00,georgia_state
Darius Stubbs,JR,RB,3,9,-6,-0.67,0,3.00,-2.00,georgia_state
Jordan Mason,SO,RB,12,172,899,5.23,7,14.33,74.92,georgia_tech
James Graham,FR,QB,11,99,290,2.93,3,9.00,26.36,georgia_tech
Tobias Oliver,SO,QB,12,55,279,5.07,2,4.58,23.25,georgia_tech
Jamious Griffin,FR,RB,10,37,125,3.38,0,3.70,12.50,georgia_tech
Jerry Howard Jr.,JR,RB,12,23,102,4.43,0,1.92,8.50,georgia_tech
Dontae Smith,FR,RB,8,10,65,6.50,0,1.25,8.13,georgia_tech
Lucas Johnson,SO,QB,5,22,43,1.95,0,4.40,8.60,georgia_tech
Christian Malloy,FR,RB,4,7,32,4.57,0,1.75,8.00,georgia_tech
Jordan Yates,FR,QB,3,11,18,1.64,0,3.67,6.00,georgia_tech
Ahmarean Brown,FR,WR,12,1,2,2.00,0,0.08,0.17,georgia_tech
Nathan Cottrell,SR,RB,12,2,1,0.50,0,0.17,0.08,georgia_tech
Miles Reed,SO,RB,15,174,908,5.22,8,11.60,60.53,hawai'i
Cole McDonald,JR,QB,14,101,383,3.79,7,7.21,27.36,hawai'i
Fred Holly III,JR,RB,12,52,292,5.62,2,4.33,24.33,hawai'i
Chevan Cordeiro,FR,QB,12,40,212,5.30,3,3.33,17.67,hawai'i
Hekili Keliiliki,SO,RB,15,17,85,5.00,0,1.13,5.67,hawai'i
Dayton Furuta,SR,RB,6,13,67,5.15,1,2.17,11.17,hawai'i
Lincoln Victor,FR,WR,12,2,49,24.50,0,0.17,4.08,hawai'i
Cedric Byrd II,SR,WR,15,4,36,9.00,0,0.27,2.40,hawai'i
Jason-Matthew Sharsh,SR,WR,15,3,13,4.33,0,0.20,0.87,hawai'i
Melquise Stovall,JR,WR,5,1,0,0.00,0,0.20,0.00,hawai'i
Justin Uahinui,SO,QB,2,1,-8,-8.00,0,0.50,-4.00,hawai'i
Kyle Porter,JR,RB,11,130,616,4.74,3,11.82,56.00,houston
Patrick Carr,SR,RB,6,67,380,5.67,4,11.17,63.33,houston
Mulbah Car,SR,RB,4,59,375,6.36,3,14.75,93.75,houston
D'Eriq King,SR,QB,4,55,312,5.67,6,13.75,78.00,houston
Clayton Tune,SO,QB,7,66,244,3.70,2,9.43,34.86,houston
Chandler Smith,JR,RB,9,32,159,4.97,0,3.56,17.67,houston
Marquez Stevenson,JR,WR,12,9,89,9.89,0,0.75,7.42,houston
Bryson Smith,SO,WR,10,17,49,2.88,2,1.70,4.90,houston
Kelan Walker,FR,RB,11,7,30,4.29,0,0.64,2.73,houston
Terrell Brown,FR,RB,3,10,22,2.20,0,3.33,7.33,houston
Donavan Mutin,SO,LB,12,1,12,12.00,0,0.08,1.00,houston
Quavon Beckford,SO,WR,3,1,-5,-5.00,0,0.33,-1.67,houston
Logan Holgorsen,FR,QB,6,4,-8,-2.00,0,0.67,-1.33,houston
Reggie Corbin,SR,RB,12,143,675,4.72,7,11.92,56.25,illinois
Dre Brown,SR,RB,13,113,584,5.17,5,8.69,44.92,illinois
Ra'Von Bonner,JR,RB,12,65,225,3.46,3,5.42,18.75,illinois
Brandon Peters,JR,QB,11,74,213,2.88,3,6.73,19.36,illinois
Jakari Norwood,FR,RB,6,15,94,6.27,0,2.50,15.67,illinois
Kenyon Sims,FR,RB,5,14,52,3.71,0,2.80,10.40,illinois
Mike Epstein,JR,RB,1,8,45,5.63,0,8.00,45.00,illinois
Chase Brown,SO,RB,4,3,18,6.00,0,0.75,4.50,illinois
Isaiah Williams,FR,QB,4,9,16,1.78,0,2.25,4.00,illinois
Coran Taylor,FR,QB,1,2,11,5.50,0,2.00,11.00,illinois
Conner Lillig,SO,RB,1,2,8,4.00,0,2.00,8.00,illinois
Donny Navarro,SO,WR,13,1,6,6.00,0,0.08,0.46,illinois
Trevon Sidney,JR,WR,5,1,2,2.00,0,0.20,0.40,illinois
Blake Hayes,JR,P,13,1,0,0.00,0,0.08,0.00,illinois
Dominic Stampley,JR,WR,9,3,-6,-2.00,0,0.33,-0.67,illinois
Matt Robinson,FR,QB,8,30,-45,-1.50,1,3.75,-5.63,illinois
Stevie Scott III,SO,RB,13,178,845,4.75,10,13.69,65.00,indiana
Sampson James,FR,RB,13,81,275,3.40,3,6.23,21.15,indiana
Peyton Ramsey,JR,QB,11,97,252,2.60,7,8.82,22.91,indiana
Michael Penix Jr.,FR,QB,7,22,119,5.41,2,3.14,17.00,indiana
Ronnie Walker Jr.,SO,RB,13,27,80,2.96,0,2.08,6.15,indiana
David Ellis,FR,WR,13,9,53,5.89,1,0.69,4.08,indiana
Whop Philyor,JR,WR,12,10,43,4.30,0,0.83,3.58,indiana
Jack Tuttle,FR,QB,5,9,20,2.22,0,1.80,4.00,indiana
Ahrod Lloyd,SO,RB,13,10,19,1.90,0,0.77,1.46,indiana
Cole Gest,JR,RB,4,4,12,3.00,1,1.00,3.00,indiana
Connor Thomas,JR,RB,3,6,11,1.83,0,2.00,3.67,indiana
Peyton Hendershot,SO,TE,13,1,-4,-4.00,0,0.08,-0.31,indiana
Donavan Hale,SR,WR,12,2,-8,-4.00,0,0.17,-0.67,indiana
Tyler Goodson,FR,RB,13,134,638,4.76,5,10.31,49.08,iowa
Mekhi Sargent,JR,RB,13,119,563,4.73,4,9.15,43.31,iowa
Toren Young,JR,RB,12,81,432,5.33,1,6.75,36.00,iowa
Ihmir Smith-Marsette,JR,WR,13,11,108,9.82,3,0.85,8.31,iowa
"Tyrone Tracy, Jr.",FR,WR,13,6,39,6.50,1,0.46,3.00,iowa
Ivory Kelly-Martin,JR,RB,4,6,23,3.83,0,1.50,5.75,iowa
Nate Stanley,SR,QB,13,76,7,0.09,1,5.85,0.54,iowa
Oliver Martin,SO,WR,8,1,5,5.00,0,0.13,0.63,iowa
Brady Ross,SR,FB,13,6,3,0.50,1,0.46,0.23,iowa
Nico Ragaini,FR,WR,13,1,2,2.00,0,0.08,0.15,iowa
Spencer Petras,FR,QB,3,1,1,1.00,1,0.33,0.33,iowa
Turner Pallissard,FR,FB,4,1,0,0.00,0,0.25,0.00,iowa
Monte Pottebaum,FR,LB,11,1,0,0.00,0,0.09,0.00,iowa
Breece Hall,FR,RB,12,186,897,4.82,9,15.50,74.75,iowa_state
Brock Purdy,SO,QB,13,93,249,2.68,8,7.15,19.15,iowa_state
Johnnie Lang,SO,RB,12,50,238,4.76,3,4.17,19.83,iowa_state
Kene Nwangwu,JR,RB,13,16,115,7.19,0,1.23,8.85,iowa_state
Re-al Mitchell,FR,QB,5,11,100,9.09,1,2.20,20.00,iowa_state
Sheldon Croney Jr.,SR,RB,12,30,96,3.20,1,2.50,8.00,iowa_state
Jirehl Brock,FR,RB,4,9,48,5.33,0,2.25,12.00,iowa_state
Landen Akers,JR,WR,13,1,8,8.00,0,0.08,0.62,iowa_state
Deshaunte Jones,SR,WR,13,4,3,0.75,0,0.31,0.23,iowa_state
Pooka Williams Jr.,SO,RB,12,203,1061,5.23,3,16.92,88.42,kansas
Khalil Herbert,SR,RB,4,43,384,8.93,2,10.75,96.00,kansas
Velton Gardner,FR,RB,10,26,138,5.31,2,2.60,13.80,kansas
Dom Williams,JR,RB,4,20,63,3.15,0,5.00,15.75,kansas
Carter Stanley,SR,QB,12,71,61,0.86,1,5.92,5.08,kansas
Manny Miles,SR,QB,6,7,22,3.14,1,1.17,3.67,kansas
Stephon Robinson Jr.,JR,WR,12,4,13,3.25,0,0.33,1.08,kansas
Torry Locklin,FR,QB,5,3,4,1.33,0,0.60,0.80,kansas
Quan Hampton,SO,WR,7,1,1,1.00,0,0.14,0.14,kansas
Hudson Hall,SR,FB,8,1,1,1.00,1,0.13,0.13,kansas
Ben Miles,SO,FB,12,3,1,0.33,0,0.25,0.08,kansas
Andrew Parchment,JR,WR,12,1,0,0.00,0,0.08,0.00,kansas
James Gilbert,SR,RB,11,141,737,5.23,6,12.82,67.00,kansas_state
Skylar Thompson,JR,QB,13,114,405,3.55,11,8.77,31.15,kansas_state
Jordon Brown,SR,RB,11,84,380,4.52,4,7.64,34.55,kansas_state
Harry Trotter,JR,RB,13,66,263,3.98,3,5.08,20.23,kansas_state
Tyler Burns,JR,RB,13,26,148,5.69,2,2.00,11.38,kansas_state
Jacardia Wright,FR,ATH,3,22,122,5.55,1,7.33,40.67,kansas_state
Joe Ervin,FR,RB,4,23,95,4.13,1,5.75,23.75,kansas_state
John Holcombe II,FR,QB,3,13,71,5.46,0,4.33,23.67,kansas_state
Malik Knowles,FR,WR,11,7,70,10.00,0,0.64,6.36,kansas_state
Joshua Youngblood,FR,WR,13,11,55,5.00,1,0.85,4.23,kansas_state
Phillip Brooks,FR,WR,12,7,26,3.71,0,0.58,2.17,kansas_state
Dylan Wentzel,SO,WR,3,1,7,7.00,0,0.33,2.33,kansas_state
Dalton Schoen,SR,WR,13,1,4,4.00,0,0.08,0.31,kansas_state
Wykeen Gill,JR,WR,11,1,3,3.00,0,0.09,0.27,kansas_state
Nick Ast,SO,QB,5,2,1,0.50,0,0.40,0.20,kansas_state
Chris Herron,FR,QB,3,1,-1,-1.00,0,0.33,-0.33,kansas_state
Dustin Crum,JR,QB,13,168,707,4.21,6,12.92,54.38,kent_state
Will Matthews,SR,RB,8,123,570,4.63,3,15.38,71.25,kent_state
Xavier Williams,SO,RB,11,86,393,4.57,4,7.82,35.73,kent_state
Jo-El Shaw,SR,RB,8,73,320,4.38,2,9.13,40.00,kent_state
Joachim Bangda,FR,RB,10,45,291,6.47,1,4.50,29.10,kent_state
Woody Barrett,JR,QB,9,22,63,2.86,0,2.44,7.00,kent_state
Craig Elmore,FR,RB,10,12,43,3.58,1,1.20,4.30,kent_state
Ja'Shaun Poke,FR,WR,11,1,18,18.00,0,0.09,1.64,kent_state
Kavious Price,SR,WR,13,9,15,1.67,0,0.69,1.15,kent_state
Jamal Parker,SR,CB,13,1,11,11.00,0,0.08,0.85,kent_state
Mike Carrigan,SR,WR,11,1,3,3.00,0,0.09,0.27,kent_state
Antwan Dixon,SR,WR,13,5,-1,-0.20,0,0.38,-0.08,kent_state
Lynn Bowden Jr.,JR,WR,13,185,1468,7.94,13,14.23,112.92,kentucky
Asim Rose,JR,RB,13,149,826,5.54,6,11.46,63.54,kentucky
Kavosiey Smoke,FR,RB,13,101,616,6.10,6,7.77,47.38,kentucky
Christopher Rodriguez Jr.,FR,RB,13,71,533,7.51,6,5.46,41.00,kentucky
Travis Tisdale,FR,RB,2,5,57,11.40,1,2.50,28.50,kentucky
Tyler Markray,FR,RB,1,2,52,26.00,1,2.00,52.00,kentucky
Terry Wilson,JR,QB,4,17,44,2.59,1,4.25,11.00,kentucky
Max Duffy,JR,P,13,1,26,26.00,0,0.08,2.00,kentucky
Walker Wood,SO,QB,2,3,22,7.33,0,1.50,11.00,kentucky
Josh Ali,JR,WR,13,2,6,3.00,0,0.15,0.46,kentucky
Akeem Hayes,FR,WR,8,1,2,2.00,0,0.13,0.25,kentucky
Clevan Thomas Jr.,SO,WR,13,3,-1,-0.33,0,0.23,-0.08,kentucky
Sawyer Smith,JR,QB,9,24,-11,-0.46,1,2.67,-1.22,kentucky
Frankie Hickson,SR,RB,13,187,1041,5.57,12,14.38,80.08,liberty
Joshua Mack,JR,RB,13,133,774,5.82,7,10.23,59.54,liberty
Brandon Robinson,FR,QB,5,17,138,8.12,3,3.40,27.60,liberty
Troy Henderson,FR,RB,8,10,87,8.70,1,1.25,10.88,liberty
Peytton Pickett,JR,RB,12,24,83,3.46,2,2.00,6.92,liberty
Frank Boyd,SO,RB,3,4,21,5.25,0,1.33,7.00,liberty
Michael Bollinger,JR,TE,4,3,18,6.00,0,0.75,4.50,liberty
Johnathan Bennett,FR,QB,2,1,2,2.00,0,0.50,1.00,liberty
Shedro Louis,FR,WR,11,1,-5,-5.00,0,0.09,-0.45,liberty
Landon Brown,SO,QB,13,1,-7,-7.00,0,0.08,-0.54,liberty
DJ Stubbs,JR,WR,13,1,-12,-12.00,0,0.08,-0.92,liberty
Stephen Calvert,SR,QB,13,40,-151,-3.78,0,3.08,-11.62,liberty
Elijah Mitchell,JR,RB,14,198,1147,5.79,16,14.14,81.93,louisiana-lafayette
Raymond Calais,SR,RB,14,117,886,7.57,6,8.36,63.29,louisiana-lafayette
Trey Ragas,JR,RB,13,116,820,7.07,11,8.92,63.08,louisiana-lafayette
Chris Smith,FR,RB,14,32,334,10.44,4,2.29,23.86,louisiana-lafayette
Levi Lewis,JR,QB,14,69,195,2.83,3,4.93,13.93,louisiana-lafayette
T.J. Wisham,SO,RB,14,15,133,8.87,0,1.07,9.50,louisiana-lafayette
Ashton Johnson,SR,RB,14,12,83,6.92,1,0.86,5.93,louisiana-lafayette
Michael Orphey Jr.,FR,RB,2,3,22,7.33,1,1.50,11.00,louisiana-lafayette
Chandler Fields,FR,QB,4,1,4,4.00,0,0.25,1.00,louisiana-lafayette
Nick Ralston,SR,TE,14,1,1,1.00,0,0.07,0.07,louisiana-lafayette
Jaiave Magalei,SO,QB,6,2,-2,-1.00,0,0.33,-0.33,louisiana-lafayette
Josh Johnson,JR,RB,12,201,1298,6.46,11,16.75,108.17,louisiana-monroe
Caleb Evans,SR,QB,12,140,794,5.67,12,11.67,66.17,louisiana-monroe
Austin Vaughn,SR,RB,11,50,199,3.98,5,4.55,18.09,louisiana-monroe
Isaiah Phillips,FR,RB,7,28,102,3.64,0,4.00,14.57,louisiana-monroe
Markis McCray,SR,WR,12,9,84,9.33,0,0.75,7.00,louisiana-monroe
Colby Suits,FR,QB,4,5,13,2.60,0,1.25,3.25,louisiana-monroe
Kayin White,JR,RB,9,6,11,1.83,1,0.67,1.22,louisiana-monroe
Perry Carter Jr.,SO,WR,12,2,3,1.50,0,0.17,0.25,louisiana-monroe
Jakyle Holmes,SO,RB,8,6,1,0.17,0,0.75,0.13,louisiana-monroe
Justin Henderson,JR,RB,13,188,1062,5.65,15,14.46,81.69,louisiana_tech
Israel Tucker,JR,RB,10,65,340,5.23,2,6.50,34.00,louisiana_tech
J'Mar Smith,SR,QB,11,100,264,2.64,4,9.09,24.00,louisiana_tech
Jaqwis Dancy,SR,RB,6,44,207,4.70,2,7.33,34.50,louisiana_tech
DeAndre Marcus,FR,RB,11,26,205,7.88,1,2.36,18.64,louisiana_tech
Smoke Harris,FR,WR,13,11,61,5.55,1,0.85,4.69,louisiana_tech
Jawaun Johnson,JR,WR,2,8,49,6.13,1,4.00,24.50,louisiana_tech
Elijah Hines,FR,RB,1,3,29,9.67,0,3.00,29.00,louisiana_tech
Wayne Toussant,FR,WR,13,2,18,9.00,0,0.15,1.38,louisiana_tech
Bobby Holly,SR,FB,13,5,13,2.60,1,0.38,1.00,louisiana_tech
Aaron Allen,FR,QB,6,13,3,0.23,0,2.17,0.50,louisiana_tech
Westin Elliott,JR,QB,6,2,-10,-5.00,0,0.33,-1.67,louisiana_tech
Brady Farlow,JR,P,13,1,-12,-12.00,0,0.08,-0.92,louisiana_tech
Javian Hawkins,FR,RB,13,264,1525,5.78,9,20.31,117.31,louisville
Hassan Hall,SO,RB,13,108,501,4.64,5,8.31,38.54,louisville
Micale Cunningham,SO,QB,12,122,482,3.95,6,10.17,40.17,louisville
Jawon Pass,JR,QB,2,20,104,5.20,2,10.00,52.00,louisville
Evan Conley,FR,QB,7,30,88,2.93,1,4.29,12.57,louisville
Maurice Burkley,JR,RB,10,8,43,5.38,0,0.80,4.30,louisville
Chatarius Atwell,SO,WR,13,8,29,3.63,0,0.62,2.23,louisville
Tabarius Peterson,JR,DL,13,1,9,9.00,0,0.08,0.69,louisville
Trenell Troutman,SO,DB,13,1,1,1.00,0,0.08,0.08,louisville
Clyde Edwards-Helaire,JR,RB,15,215,1414,6.58,16,14.33,94.27,lsu
Joe Burrow,SR,QB,15,115,368,3.20,5,7.67,24.53,lsu
Tyrion Davis-Price,FR,RB,14,64,295,4.61,6,4.57,21.07,lsu
John Emery Jr.,FR,RB,10,39,188,4.82,4,3.90,18.80,lsu
Chris Curry,FR,RB,14,37,186,5.03,0,2.64,13.29,lsu
Myles Brennan,SO,QB,10,9,41,4.56,0,0.90,4.10,lsu
Lanard Fournette,SR,RB,4,13,36,2.77,1,3.25,9.00,lsu
Ja'Marr Chase,SO,WR,14,1,5,5.00,0,0.07,0.36,lsu
Derek Stingley Jr.,FR,CB,15,1,3,3.00,0,0.07,0.20,lsu
Adrian Magee,SR,OL,15,0,1,-,0,-,-,lsu
Brenden Knox,SO,RB,13,270,1387,5.14,11,20.77,106.69,marshall
Sheldon Evans,SO,RB,12,69,375,5.43,1,5.75,31.25,marshall
Isaiah Green,SO,QB,13,114,300,2.63,5,8.77,23.08,marshall
Xavier Gaines,JR,TE,13,26,181,6.96,2,2.00,13.92,marshall
