name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Logan Long,SO,TE,13,3,10,3.33,0,0.2,0.8,kansas_state
Blaise Gammon,SR,TE,13,1,7,7.00,0,0.1,0.5,kansas_state
Adam Holtorf,SR,OL,13,0,4,-,0,0.0,0.3,kansas_state
Mason Barta,SO,FB,13,1,-2,-2.00,0,0.1,-0.2,kansas_state
Isaiah McKoy,SO,WR,11,57,870,15.26,8,5.2,79.1,kent_state
Mike Carrigan,SR,WR,11,42,569,13.55,5,3.8,51.7,kent_state
Kavious Price,SR,WR,13,48,508,10.58,3,3.7,39.1,kent_state
Antwan Dixon,SR,WR,13,34,333,9.79,1,2.6,25.6,kent_state
Xavier Williams,SO,RB,11,5,105,21.00,2,0.5,9.5,kent_state
Keshunn Abram,JR,WR,8,8,97,12.13,1,1.0,12.1,kent_state
Will Matthews,SR,RB,8,7,70,10.00,0,0.9,8.8,kent_state
Raymond James,SO,WR,11,3,70,23.33,1,0.3,6.4,kent_state
Adam Dulka,JR,TE,13,7,57,8.14,1,0.5,4.4,kent_state
Jo-El Shaw,SR,RB,8,6,46,7.67,0,0.8,5.8,kent_state
Keenan Orr,SO,TE,13,6,42,7.00,2,0.5,3.2,kent_state
Ja'Shaun Poke,FR,WR,11,3,30,10.00,0,0.3,2.7,kent_state
Dante Cephas,FR,WR,3,4,19,4.75,0,1.3,6.3,kent_state
Woody Barrett,JR,QB,9,2,13,6.50,0,0.2,1.4,kent_state
Joachim Bangda,FR,RB,10,4,13,3.25,0,0.4,1.3,kent_state
Javaughn Williams,FR,WR,4,1,4,4.00,0,0.3,1.0,kent_state
Dustin Crum,JR,QB,13,1,0,0.00,0,0.1,0.0,kent_state
Lynn Bowden Jr.,JR,WR,13,30,348,11.60,1,2.3,26.8,kentucky
Ahmad Wagner,SR,WR,12,15,254,16.93,2,1.3,21.2,kentucky
Josh Ali,JR,WR,13,23,233,10.13,3,1.8,17.9,kentucky
Justin Rigg,JR,TE,13,11,128,11.64,0,0.8,9.8,kentucky
Bryce Oliver,FR,WR,12,6,111,18.50,1,0.5,9.3,kentucky
Clevan Thomas Jr.,SO,WR,13,11,99,9.00,1,0.8,7.6,kentucky
Keaton Upshaw,FR,TE,13,7,78,11.14,1,0.5,6.0,kentucky
Allen Dailey Jr.,SO,WR,13,7,75,10.71,0,0.5,5.8,kentucky
Asim Rose,JR,RB,13,11,67,6.09,0,0.8,5.2,kentucky
Terry Wilson,JR,QB,4,1,32,32.00,0,0.3,8.0,kentucky
Kavosiey Smoke,FR,RB,13,2,26,13.00,0,0.2,2.0,kentucky
Drew Schlegel,SR,TE,13,1,12,12.00,0,0.1,0.9,kentucky
Nik Ognenovic,FR,TE,2,1,8,8.00,0,0.5,4.0,kentucky
Akeem Hayes,FR,WR,8,1,5,5.00,0,0.1,0.6,kentucky
Christopher Rodriguez Jr.,FR,RB,13,1,2,2.00,0,0.1,0.2,kentucky
Antonio Gandy-Golden,SR,WR,13,79,1396,17.67,10,6.1,107.4,liberty
DJ Stubbs,JR,WR,13,32,401,12.53,3,2.5,30.8,liberty
Kevin Shaa,JR,WR,11,26,346,13.31,2,2.4,31.5,liberty
Noah Frith,FR,WR,9,15,291,19.40,3,1.7,32.3,liberty
Johnny Huntley,JR,TE,13,11,196,17.82,1,0.8,15.1,liberty
Damian King,SR,WR,9,21,189,9.00,0,2.3,21.0,liberty
Joshua Mack,JR,RB,13,13,177,13.62,0,1.0,13.6,liberty
Zac Foutz,SR,TE,13,8,146,18.25,3,0.6,11.2,liberty
Demario Douglas,FR,WR,4,9,136,15.11,1,2.3,34.0,liberty
CJ Yarbrough,FR,WR,4,6,124,20.67,0,1.5,31.0,liberty
Frankie Hickson,SR,RB,13,11,96,8.73,1,0.8,7.4,liberty
Peytton Pickett,JR,RB,12,6,71,11.83,0,0.5,5.9,liberty
Khaleb Coleman,SO,WR,8,5,47,9.40,0,0.6,5.9,liberty
Troy Henderson,FR,RB,8,3,33,11.00,2,0.4,4.1,liberty
Shedro Louis,FR,WR,11,4,33,8.25,0,0.4,3.0,liberty
Brody Brumm,SO,WR,13,1,22,22.00,0,0.1,1.7,liberty
Michael Bollinger,JR,TE,4,1,19,19.00,1,0.3,4.8,liberty
Jerome Jackson,SO,TE,13,3,15,5.00,2,0.2,1.2,liberty
Chris Barrett,JR,TE,10,2,10,5.00,0,0.2,1.0,liberty
Mason Yost,FR,TE,7,1,8,8.00,0,0.1,1.1,liberty
Ja'Marcus Bradley,SR,WR,14,60,906,15.10,10,4.3,64.7,louisiana-lafayette
Jamal Bell,JR,WR,14,34,445,13.09,1,2.4,31.8,louisiana-lafayette
Jarrod Jackson,SR,WR,14,25,405,16.20,0,1.8,28.9,louisiana-lafayette
Peter Leblanc,FR,WR,14,28,344,12.29,4,2.0,24.6,louisiana-lafayette
Jalen Williams,JR,WR,14,21,279,13.29,1,1.5,19.9,louisiana-lafayette
Calif Gossett,JR,WR,11,15,178,11.87,0,1.4,16.2,louisiana-lafayette
Nick Ralston,SR,TE,14,15,100,6.67,4,1.1,7.1,louisiana-lafayette
Neal Johnson,FR,TE,12,11,97,8.82,2,0.9,8.1,louisiana-lafayette
Cassius Allen,FR,WR,9,6,79,13.17,1,0.7,8.8,louisiana-lafayette
Pearse Migl,FR,TE,14,6,77,12.83,0,0.4,5.5,louisiana-lafayette
Brian Smith Jr.,JR,WR,7,7,74,10.57,0,1.0,10.6,louisiana-lafayette
Elijah Mitchell,JR,RB,14,10,70,7.00,1,0.7,5.0,louisiana-lafayette
Raymond Calais,SR,RB,14,10,67,6.70,1,0.7,4.8,louisiana-lafayette
Trey Ragas,JR,RB,13,6,60,10.00,1,0.5,4.6,louisiana-lafayette
Brandon Legendre,FR,WR,3,4,38,9.50,0,1.3,12.7,louisiana-lafayette
Devon Pauley,FR,WR,11,3,37,12.33,0,0.3,3.4,louisiana-lafayette
Hunter Bergeron,SO,TE,14,3,29,9.67,1,0.2,2.1,louisiana-lafayette
Kaleb Carter,FR,WR,2,1,11,11.00,0,0.5,5.5,louisiana-lafayette
Chris Smith,FR,RB,14,1,10,10.00,0,0.1,0.7,louisiana-lafayette
Chris Turner,SR,TE,1,1,8,8.00,0,1.0,8.0,louisiana-lafayette
Alex Allen,SR,TE,2,1,0,0.00,0,0.5,0.0,louisiana-lafayette
Markis McCray,SR,WR,12,47,580,12.34,6,3.9,48.3,louisiana-monroe
Josh Pederson,JR,TE,12,43,567,13.19,9,3.6,47.3,louisiana-monroe
Jonathan Hodoh,JR,WR,12,38,453,11.92,3,3.2,37.8,louisiana-monroe
Zach Jackson,SO,WR,12,30,392,13.07,1,2.5,32.7,louisiana-monroe
Perry Carter Jr.,SO,WR,12,15,305,20.33,0,1.3,25.4,louisiana-monroe
Xavier Brown,SR,WR,5,15,187,12.47,2,3.0,37.4,louisiana-monroe
Josh Johnson,JR,RB,12,13,122,9.38,0,1.1,10.2,louisiana-monroe
Brandius Batiste,JR,WR,9,7,112,16.00,0,0.8,12.4,louisiana-monroe
Tyler Lamm,JR,TE,11,8,88,11.00,0,0.7,8.0,louisiana-monroe
Malik Jackson,FR,WR,7,11,83,7.55,0,1.6,11.9,louisiana-monroe
Jahquan Bloomfield,FR,WR,12,3,50,16.67,0,0.3,4.2,louisiana-monroe
Isaiah Phillips,FR,RB,7,2,34,17.00,0,0.3,4.9,louisiana-monroe
Chandler Whitfield,FR,WR,4,6,28,4.67,0,1.5,7.0,louisiana-monroe
Austin Vaughn,SR,RB,11,5,23,4.60,0,0.5,2.1,louisiana-monroe
Kayin White,JR,RB,9,2,17,8.50,0,0.2,1.9,louisiana-monroe
Malik Stanley,SR,WR,13,40,649,16.23,3,3.1,49.9,louisiana_tech
Griffin Hebert,SO,WR,13,30,537,17.90,6,2.3,41.3,louisiana_tech
Adrian Hardy,JR,WR,10,42,534,12.71,1,4.2,53.4,louisiana_tech
Cee Jay Powell,JR,WR,13,43,488,11.35,1,3.3,37.5,louisiana_tech
Isaiah Graham,JR,WR,13,21,398,18.95,4,1.6,30.6,louisiana_tech
Smoke Harris,FR,WR,13,47,348,7.40,2,3.6,26.8,louisiana_tech
Justin Henderson,JR,RB,13,24,200,8.33,1,1.8,15.4,louisiana_tech
Israel Tucker,JR,RB,10,13,109,8.38,1,1.3,10.9,louisiana_tech
Jaqwis Dancy,SR,RB,6,9,65,7.22,0,1.5,10.8,louisiana_tech
Bobby Holly,SR,FB,13,7,46,6.57,1,0.5,3.5,louisiana_tech
Joshua Matthews,SO,WR,12,1,36,36.00,0,0.1,3.0,louisiana_tech
Tahj Magee,FR,WR,8,2,29,14.50,1,0.3,3.6,louisiana_tech
Wayne Toussant,FR,WR,13,2,26,13.00,0,0.2,2.0,louisiana_tech
DeAndre Marcus,FR,RB,11,2,12,6.00,0,0.2,1.1,louisiana_tech
Jacob Adams,SO,FB,13,1,8,8.00,0,0.1,0.6,louisiana_tech
Javonte Woodard,SR,WR,9,1,5,5.00,0,0.1,0.6,louisiana_tech
Chatarius Atwell,SO,WR,13,70,1276,18.23,12,5.4,98.2,louisville
Dez Fitzpatrick,JR,WR,13,35,635,18.14,6,2.7,48.8,louisville
Seth Dawkins,SR,WR,13,16,348,21.75,3,1.2,26.8,louisville
Marshon Ford,FR,TE,13,20,292,14.60,7,1.5,22.5,louisville
Justin Marshall,SO,WR,10,6,135,22.50,0,0.6,13.5,louisville
Keion Wakefield,JR,WR,11,6,73,12.17,0,0.5,6.6,louisville
Jordan Davis,SR,TE,11,4,69,17.25,1,0.4,6.3,louisville
Devante Peete,SR,WR,11,3,61,20.33,1,0.3,5.5,louisville
Javian Hawkins,FR,RB,13,4,58,14.50,0,0.3,4.5,louisville
Hassan Hall,SO,RB,13,5,51,10.20,0,0.4,3.9,louisville
Thomas Jackson,SR,WR,5,3,19,6.33,0,0.6,3.8,louisville
Josh Johnson,SO,WR,3,1,12,12.00,0,0.3,4.0,louisville
Tobias Little,JR,TE,2,1,9,9.00,0,0.5,4.5,louisville
Isaac Martin,SO,TE,12,1,8,8.00,0,0.1,0.7,louisville
Ean Pfeifer,SR,TE,11,2,7,3.50,2,0.2,0.6,louisville
Jawon Pass,JR,QB,2,1,-5,-5.00,0,0.5,-2.5,louisville
Ja'Marr Chase,SO,WR,14,84,1780,21.19,20,6.0,127.1,lsu
Justin Jefferson,JR,WR,15,111,1540,13.87,18,7.4,102.7,lsu
Terrace Marshall Jr.,SO,WR,12,46,671,14.59,13,3.8,55.9,lsu
Thaddeus Moss,JR,TE,14,47,570,12.13,4,3.4,40.7,lsu
Clyde Edwards-Helaire,JR,RB,15,55,453,8.24,1,3.7,30.2,lsu
Racey McMath,JR,WR,14,17,285,16.76,3,1.2,20.4,lsu
Derrick Dillon,SR,WR,14,15,202,13.47,2,1.1,14.4,lsu
Stephen Sullivan,SR,TE,15,12,130,10.83,0,0.8,8.7,lsu
Jontre Kirklin,JR,WR,14,2,75,37.50,0,0.1,5.4,lsu
Tyrion Davis-Price,FR,RB,14,10,74,7.40,0,0.7,5.3,lsu
Jaray Jenkins,FR,WR,7,5,67,13.40,0,0.7,9.6,lsu
John Emery Jr.,FR,RB,10,6,60,10.00,0,0.6,6.0,lsu
Devonta Lee,FR,WR,13,2,27,13.50,0,0.2,2.1,lsu
Chris Curry,FR,RB,14,3,23,7.67,0,0.2,1.6,lsu
Lanard Fournette,SR,RB,4,5,19,3.80,0,1.3,4.8,lsu
Joe Burrow,SR,QB,15,1,16,16.00,0,0.1,1.1,lsu
Tory Carter,JR,FB,11,2,15,7.50,0,0.2,1.4,lsu
TK McLendon,JR,DE,3,1,12,12.00,0,0.3,4.0,lsu
Trey Palmer,FR,WR,9,1,6,6.00,0,0.1,0.7,lsu
Jamal Pettigrew,JR,TE,15,1,-1,-1.00,0,0.1,-0.1,lsu
Armani Levias,SR,TE,13,46,553,12.02,3,3.5,42.5,marshall
Willie Johnson,JR,WR,13,13,349,26.85,4,1.0,26.8,marshall
Broc Thompson,FR,WR,12,19,334,17.58,0,1.6,27.8,marshall
Xavier Gaines,JR,TE,13,27,306,11.33,3,2.1,23.5,marshall
Obi Obialo,SR,WR,4,18,244,13.56,0,4.5,61.0,marshall
Corey Gammage,FR,WR,9,13,187,14.38,1,1.4,20.8,marshall
Talik Keaton,FR,WR,12,9,140,15.56,1,0.8,11.7,marshall
Brenden Knox,SO,RB,13,14,129,9.21,0,1.1,9.9,marshall
Tavin Richardson,SR,WR,10,8,87,10.88,0,0.8,8.7,marshall
Devin Miller,SO,TE,11,11,84,7.64,2,1.0,7.6,marshall
Artie Henry,SR,WR,3,6,66,11.00,1,2.0,22.0,marshall
Sheldon Evans,SO,RB,12,3,37,12.33,0,0.3,3.1,marshall
Tyler King,JR,RB,2,4,28,7.00,0,2.0,14.0,marshall
Garet Morrell,JR,TE,11,3,19,6.33,1,0.3,1.7,marshall
Simino Walden,JR,WR,6,1,16,16.00,0,0.2,2.7,marshall
Stone Scarcelle,SO,WR,13,3,16,5.33,0,0.2,1.2,marshall
Joey Fields,SR,WR,2,2,10,5.00,0,1.0,5.0,marshall
Dontay Demus Jr.,SO,WR,12,41,625,15.24,6,3.4,52.1,maryland
Brian Cobbs,SO,WR,11,16,243,15.19,0,1.5,22.1,maryland
Chigoziem Okonkwo,SO,TE,12,19,201,10.58,2,1.6,16.8,maryland
Tayon Fleet-Davis,JR,RB,10,15,181,12.07,2,1.5,18.1,maryland
Darryl Jones,SO,WR,12,9,158,17.56,0,0.8,13.2,maryland
Tyler Mabry,SR,TE,12,13,155,11.92,3,1.1,12.9,maryland
Carlos Carriere,SO,WR,12,12,137,11.42,1,1.0,11.4,maryland
Anthony McFarland Jr.,SO,RB,11,17,126,7.41,1,1.5,11.5,maryland
DJ Turner,SR,WR,3,4,84,21.00,0,1.3,28.0,maryland
Sean Savoy,JR,WR,9,6,56,9.33,0,0.7,6.2,maryland
Javon Leake,JR,RB,12,9,55,6.11,0,0.8,4.6,maryland
Jayden Comma,SO,WR,4,1,22,22.00,0,0.3,5.5,maryland
Jake Funk,JR,RB,3,4,16,4.00,0,1.3,5.3,maryland
Rayshad Lewis,JR,WR,10,3,13,4.33,0,0.3,1.3,maryland
Dino Tomlin,FR,WR,2,1,7,7.00,0,0.5,3.5,maryland
Sean Nelson,SO,WR,2,1,6,6.00,1,0.5,3.0,maryland
Noah Barnes,JR,TE,12,1,3,3.00,0,0.1,0.3,maryland
Zak Simon,SO,WR,12,32,355,11.09,2,2.7,29.6,massachusetts
Sadiq Palmer,SR,WR,12,25,275,11.00,2,2.1,22.9,massachusetts
Samuel Emilus,SO,WR,12,27,273,10.11,2,2.3,22.8,massachusetts
"Jermaine Johnson, Jr.",FR,WR,12,37,272,7.35,2,3.1,22.7,massachusetts
Brennon Dingle,JR,WR,12,23,239,10.39,1,1.9,19.9,massachusetts
Kyle Horn,SR,TE,11,15,197,13.13,3,1.4,17.9,massachusetts
Josiah Johnson,FR,TE,12,12,139,11.58,2,1.0,11.6,massachusetts
Jessie Britt,SO,WR,5,11,108,9.82,0,2.2,21.6,massachusetts
Cam Roberson,JR,WR,12,15,59,3.93,0,1.3,4.9,massachusetts
Melvin Hill,SO,WR,12,7,39,5.57,0,0.6,3.3,massachusetts
Bilal Ally,JR,RB,12,7,32,4.57,0,0.6,2.7,massachusetts
Dariyan Wiley,FR,WR,4,3,14,4.67,0,0.8,3.5,massachusetts
Taylor Edwards,JR,TE,7,2,13,6.50,1,0.3,1.9,massachusetts
Adam Billard,SO,WR,1,1,4,4.00,0,1.0,4.0,massachusetts
Javon Turner,JR,WR,3,1,3,3.00,0,0.3,1.0,massachusetts
Damonte Coxie,JR,WR,14,76,1276,16.79,9,5.4,91.1,memphis
Antonio Gibson,SR,WR,14,38,735,19.34,8,2.7,52.5,memphis
Kenneth Gainwell,FR,RB,14,51,610,11.96,3,3.6,43.6,memphis
Kedarian Jones,SR,WR,14,39,609,15.62,4,2.8,43.5,memphis
Joey Magnifico,SR,TE,13,20,335,16.75,2,1.5,25.8,memphis
Calvin Austin III,SO,WR,13,17,315,18.53,3,1.3,24.2,memphis
Patrick Taylor Jr.,SR,RB,6,8,52,6.50,0,1.3,8.7,memphis
Pop Williams,SR,WR,3,5,49,9.80,0,1.7,16.3,memphis
Kylan Watkins,SO,RB,11,5,40,8.00,1,0.5,3.6,memphis
Tahj Washington,FR,WR,4,3,32,10.67,0,0.8,8.0,memphis
Traveon Samuel,SR,WR,14,6,26,4.33,0,0.4,1.9,memphis
Brady White,JR,QB,14,1,25,25.00,0,0.1,1.8,memphis
Kameron Wilson,FR,TE,13,4,21,5.25,2,0.3,1.6,memphis
Timothy Taylor,SO,RB,5,2,13,6.50,0,0.4,2.6,memphis
Tyce Daniel,SO,TE,12,2,12,6.00,1,0.2,1.0,memphis
Coye' Fairman,SO,WR,5,1,11,11.00,0,0.2,2.2,memphis
Sean Dykes,SR,TE,4,2,9,4.50,0,0.5,2.3,memphis
Joseph Dorceus,JR,DL,14,1,7,7.00,0,0.1,0.5,memphis
K.J. Osborn,SR,WR,13,50,547,10.94,5,3.8,42.1,miami_florida
Brevin Jordan,SO,TE,11,35,495,14.14,2,3.2,45.0,miami_florida
Mike Harley,JR,WR,13,38,485,12.76,3,2.9,37.3,miami_florida
Jeff Thomas,JR,WR,10,31,379,12.23,3,3.1,37.9,miami_florida
Dee Wiggins,SO,WR,12,20,335,16.75,4,1.7,27.9,miami_florida
Will Mallory,SO,TE,13,16,293,18.31,2,1.2,22.5,miami_florida
Mark Pope,SO,WR,12,18,266,14.78,2,1.5,22.2,miami_florida
DeeJay Dallas,JR,RB,10,14,140,10.00,2,1.4,14.0,miami_florida
Cam'Ron Harris,SO,RB,13,16,118,7.38,1,1.2,9.1,miami_florida
Brian Hightower,SO,WR,7,8,88,11.00,0,1.1,12.6,miami_florida
Michael Irvin II,JR,TE,13,2,33,16.50,0,0.2,2.5,miami_florida
Jeremiah Payton,FR,WR,4,1,23,23.00,0,0.3,5.8,miami_florida
Robert Burns,SO,RB,12,2,21,10.50,1,0.2,1.8,miami_florida
Michael Parrott,SO,FB,10,2,13,6.50,0,0.2,1.3,miami_florida
Larry Hodges,FR,TE,4,2,3,1.50,2,0.5,0.8,miami_florida
Jack Sorenson,JR,WR,11,44,568,12.91,4,4.0,51.6,miami_ohio
James Maye,FR,WR,12,20,506,25.30,1,1.7,42.2,miami_ohio
Jalen Walker,SO,WR,14,24,418,17.42,2,1.7,29.9,miami_ohio
Dominique Robinson,JR,WR,14,14,296,21.14,0,1.0,21.1,miami_ohio
Luke Mayock,SR,WR,12,9,141,15.67,1,0.8,11.8,miami_ohio
Davion Johnson,SO,RB,14,13,128,9.85,0,0.9,9.1,miami_ohio
Andrew Homer,JR,TE,14,10,126,12.60,2,0.7,9.0,miami_ohio
Cam Blakely,FR,WR,13,7,86,12.29,0,0.5,6.6,miami_ohio
Tyre Shelton,FR,RB,14,13,78,6.00,0,0.9,5.6,miami_ohio
Jaylon Bester,JR,RB,11,12,59,4.92,0,1.1,5.4,miami_ohio
Quentin Hardy,SR,TE,11,5,42,8.40,1,0.5,3.8,miami_ohio
Nick Manson,FR,WR,4,2,25,12.50,0,0.5,6.3,miami_ohio
Maurice Thomas,SR,RB,14,10,22,2.20,0,0.7,1.6,miami_ohio
Ronnie Bell,SO,WR,13,48,758,15.79,1,3.7,58.3,michigan
Nico Collins,JR,WR,12,37,729,19.70,7,3.1,60.8,michigan
Donovan Peoples-Jones,JR,WR,11,34,438,12.88,6,3.1,39.8,michigan
Tarik Black,JR,WR,12,25,323,12.92,1,2.1,26.9,michigan
Nick Eubanks,SR,TE,13,25,243,9.72,4,1.9,18.7,michigan
Sean McKeon,SR,TE,10,13,235,18.08,2,1.3,23.5,michigan
Mike Sainristil,FR,WR,13,8,145,18.13,1,0.6,11.2,michigan
Giles Jackson,FR,WR,13,9,142,15.78,1,0.7,10.9,michigan
Cornelius Johnson,FR,WR,12,4,61,15.25,1,0.3,5.1,michigan
Luke Schoonmaker,SO,TE,10,2,54,27.00,1,0.2,5.4,michigan
Hassan Haskins,SO,RB,13,6,40,6.67,0,0.5,3.1,michigan
Zach Charbonnet,FR,RB,13,8,30,3.75,0,0.6,2.3,michigan
Daxton Hill,FR,DB,13,1,25,25.00,0,0.1,1.9,michigan
Tru Wilson,SR,RB,10,2,14,7.00,0,0.2,1.4,michigan
Christian Turner,SO,RB,10,4,13,3.25,0,0.4,1.3,michigan
Erick All,FR,TE,11,1,10,10.00,0,0.1,0.9,michigan
Dylan McCaffrey,JR,QB,7,1,1,1.00,0,0.1,0.1,michigan
Cody White,JR,WR,13,66,922,13.97,6,5.1,70.9,michigan_state
Darrell Stewart Jr.,SR,WR,9,49,697,14.22,4,5.4,77.4,michigan_state
Matt Seybert,SR,TE,12,26,284,10.92,3,2.2,23.7,michigan_state
Tre Mosley,FR,WR,6,21,216,10.29,1,3.5,36.0,michigan_state
Julian Barnett,FR,WR,13,13,182,14.00,0,1.0,14.0,michigan_state
Matt Dotson,JR,TE,8,16,151,9.44,1,2.0,18.9,michigan_state
Trenton Gillison,FR,TE,12,12,147,12.25,0,1.0,12.3,michigan_state
C.J. Hayes,SO,WR,10,13,141,10.85,0,1.3,14.1,michigan_state
Jalen Nailor,SO,WR,4,15,106,7.07,0,3.8,26.5,michigan_state
Elijah Collins,FR,RB,13,15,99,6.60,0,1.2,7.6,michigan_state
Anthony Williams Jr.,FR,RB,12,6,77,12.83,0,0.5,6.4,michigan_state
Connor Heyward,JR,RB,4,7,52,7.43,1,1.8,13.0,michigan_state
Laress Nelson,JR,WR,13,4,48,12.00,0,0.3,3.7,michigan_state
La'Darius Jefferson,SO,RB,6,3,34,11.33,0,0.5,5.7,michigan_state
Brian Lewerke,SR,QB,13,1,17,17.00,0,0.1,1.3,michigan_state
Parks Gissinger,FR,TE,4,1,5,5.00,0,0.3,1.3,michigan_state
Max Rosenthal,SO,FB,12,2,4,2.00,1,0.2,0.3,michigan_state
Jarrin Pierce,JR,WR,12,42,562,13.38,4,3.5,46.8,middle_tennessee
Ty Lee,SR,WR,12,47,525,11.17,3,3.9,43.8,middle_tennessee
Jimmy Marshall,JR,WR,12,35,513,14.66,6,2.9,42.8,middle_tennessee
Zack Dobson,SO,WR,8,16,242,15.13,3,2.0,30.3,middle_tennessee
CJ Windham,JR,WR,6,13,233,17.92,4,2.2,38.8,middle_tennessee
Yusuf Ali,SO,WR,11,19,190,10.00,0,1.7,17.3,middle_tennessee
DJ England-Chisolm,FR,WR,9,6,162,27.00,1,0.7,18.0,middle_tennessee
Chaton Mobley,SO,RB,8,8,126,15.75,0,1.0,15.8,middle_tennessee
Isiah Upton,SR,WR,12,6,111,18.50,1,0.5,9.3,middle_tennessee
Brad Anderson,JR,RB,11,14,39,2.79,0,1.3,3.5,middle_tennessee
Tyrese Johnson,SO,WR,12,3,37,12.33,0,0.3,3.1,middle_tennessee
Ruben Garnett,SR,WR,2,4,28,7.00,0,2.0,14.0,middle_tennessee
Terelle West,SR,RB,10,6,26,4.33,0,0.6,2.6,middle_tennessee
Marquel Tinsley,FR,WR,3,1,13,13.00,0,0.3,4.3,middle_tennessee
Dalton Frantz,SO,HB,10,3,13,4.33,0,0.3,1.3,middle_tennessee
Jayy McDonald,JR,RB,12,2,13,6.50,0,0.2,1.1,middle_tennessee
Jocquez Bruce,SR,WR,2,2,9,4.50,0,1.0,4.5,middle_tennessee
Tyler Johnson,SR,WR,13,86,1318,15.33,13,6.6,101.4,minnesota
Rashod Bateman,SO,WR,13,60,1219,20.32,11,4.6,93.8,minnesota
Chris Autman-Bell,SO,WR,13,28,371,13.25,5,2.2,28.5,minnesota
Demetrius Douglas,SO,WR,13,14,157,11.21,0,1.1,12.1,minnesota
Rodney Smith,SR,RB,13,7,70,10.00,0,0.5,5.4,minnesota
Jake Paulson,SO,TE,9,4,51,12.75,0,0.4,5.7,minnesota
Harry Van Dyne,SO,WR,2,1,39,39.00,0,0.5,19.5,minnesota
Brevyn Spann-Ford,FR,TE,12,4,25,6.25,1,0.3,2.1,minnesota
Mohamed Ibrahim,SO,RB,11,3,13,4.33,0,0.3,1.2,minnesota
Bryce Witham,JR,TE,10,2,12,6.00,1,0.2,1.2,minnesota
Bryce Williams,SO,RB,2,1,10,10.00,0,0.5,5.0,minnesota
Seth Green,JR,WR,12,1,8,8.00,0,0.1,0.7,minnesota
Cam Wiley,FR,RB,3,1,0,0.00,0,0.3,0.0,minnesota
Elijah Moore,SO,WR,12,67,850,12.69,6,5.6,70.8,mississippi
Braylon Sanders,JR,WR,8,10,192,19.20,0,1.3,24.0,mississippi
Dontario Drummond,JR,WR,12,13,188,14.46,0,1.1,15.7,mississippi
Jerrion Ealy,FR,RB,12,20,172,8.60,1,1.7,14.3,mississippi
Jonathan Mingo,FR,WR,12,12,172,14.33,1,1.0,14.3,mississippi
Octavius Cooley,SR,TE,12,13,162,12.46,0,1.1,13.5,mississippi
Demarcus Gregory,FR,WR,10,6,127,21.17,0,0.6,12.7,mississippi
Jason Pellerin,SR,TE,12,11,108,9.82,1,0.9,9.0,mississippi
Jadon Jackson,FR,WR,9,5,87,17.40,1,0.6,9.7,mississippi
Dannis Jackson,FR,WR,9,7,80,11.43,0,0.8,8.9,mississippi
Scottie Phillips,SR,RB,10,8,77,9.63,1,0.8,7.7,mississippi
Snoop Conner,FR,RB,12,6,60,10.00,0,0.5,5.0,mississippi
Tylan Knight,SO,RB,12,6,33,5.50,0,0.5,2.8,mississippi
Miles Battle,FR,WR,10,2,20,10.00,0,0.2,2.0,mississippi
Osirus Mitchell,JR,WR,13,29,430,14.83,6,2.2,33.1,mississippi_state
Deddrick Thomas,SR,WR,13,30,401,13.37,2,2.3,30.8,mississippi_state
Stephen Guidry,SR,WR,12,30,387,12.90,5,2.5,32.3,mississippi_state
Farrod Green,SR,TE,13,21,257,12.24,1,1.6,19.8,mississippi_state
Isaiah Zuber,SR,WR,13,14,211,15.07,2,1.1,16.2,mississippi_state
Kylin Hill,JR,RB,13,18,180,10.00,1,1.4,13.8,mississippi_state
JaVonta Payton,JR,WR,13,9,147,16.33,0,0.7,11.3,mississippi_state
Austin Williams,SO,WR,13,11,119,10.82,2,0.8,9.2,mississippi_state
Dontea Jones,JR,TE,12,6,44,7.33,0,0.5,3.7,mississippi_state
Malik Dear,SR,WR,13,3,36,12.00,0,0.2,2.8,mississippi_state
Nick Gibson,SR,RB,11,4,34,8.50,0,0.4,3.1,mississippi_state
Geor'quarius Spivey,FR,TE,13,3,32,10.67,0,0.2,2.5,mississippi_state
Lee Witherspoon,FR,RB,11,3,19,6.33,0,0.3,1.7,mississippi_state
Brad Cumbest,FR,TE,12,2,16,8.00,0,0.2,1.3,mississippi_state
Keytaon Thompson,JR,QB,1,1,8,8.00,0,1.0,8.0,mississippi_state
Cameron Gardner,FR,WR,13,1,7,7.00,0,0.1,0.5,mississippi_state
Robert Rivers,SO,RB,1,1,5,5.00,0,1.0,5.0,mississippi_state
Jonathan Nance,SR,WR,12,31,458,14.77,4,2.6,38.2,missouri
Tyler Badie,SO,RB,12,32,356,11.13,5,2.7,29.7,missouri
Kam Scott,SO,WR,11,17,328,19.29,0,1.5,29.8,missouri
Jalen Knox,SO,WR,12,19,307,16.16,1,1.6,25.6,missouri
Albert Okwuegbunam,JR,TE,11,26,306,11.77,6,2.4,27.8,missouri
Johnathon Johnson,SR,WR,8,29,294,10.14,0,3.6,36.8,missouri
Barrett Banister,SO,WR,11,27,246,9.11,1,2.5,22.4,missouri
"Daniel Parker, Jr.",SO,TE,12,15,140,9.33,0,1.3,11.7,missouri
Larry Rountree III,JR,RB,12,13,70,5.38,0,1.1,5.8,missouri
Dominic Gicinto,SO,WR,11,4,61,15.25,0,0.4,5.5,missouri
