name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Jevon Bigelow,SO,RB,4,11,45,4.09,0,2.75,11.25,fresno_state
Jalen Cropper,SO,WR,6,4,27,6.75,0,0.67,4.50,fresno_state
Jake Haener,JR,QB,6,57,18,0.32,3,9.50,3.00,fresno_state
Ben Wooldridge,SO,QB,2,2,13,6.50,0,1.00,6.50,fresno_state
Josh Kelly,FR,WR,6,2,8,4.00,1,0.33,1.33,fresno_state
Malik Sherrod,FR,RB,2,1,3,3.00,0,0.50,1.50,fresno_state
Saevion Johnson,SR,RB,4,1,1,1.00,0,0.25,0.25,fresno_state
Keric Wheatfall,SR,WR,5,1,-5,-5.00,0,0.20,-1.00,fresno_state
Zamir White,SO,RB,10,144,779,5.41,11,14.40,77.90,georgia
James Cook,JR,RB,8,45,303,6.73,3,5.63,37.88,georgia
Kenny McIntosh,SO,RB,8,47,251,5.34,1,5.88,31.38,georgia
Daijun Edwards,FR,RB,9,37,218,5.89,1,4.11,24.22,georgia
Kendall Milton,FR,RB,7,35,193,5.51,0,5.00,27.57,georgia
Stetson Bennett,JR,QB,8,24,54,2.25,2,3.00,6.75,georgia
Jermaine Burton,FR,WR,10,4,50,12.50,0,0.40,5.00,georgia
D'Wan Mathis,FR,QB,4,18,17,0.94,0,4.50,4.25,georgia
Prather Hudson,SR,DB,10,3,13,4.33,0,0.30,1.30,georgia
Arian Smith,FR,WR,4,1,-9,-9.00,0,0.25,-2.25,georgia
JT Daniels,SO,QB,4,10,-71,-7.10,0,2.50,-17.75,georgia
Shai Werts,SR,QB,11,146,720,4.93,11,13.27,65.45,georgia_southern
J.D. King,SR,RB,7,116,625,5.39,5,16.57,89.29,georgia_southern
Logan Wright,JR,RB,13,99,602,6.08,4,7.62,46.31,georgia_southern
Wesley Kennedy III,SR,RB,8,66,447,6.77,6,8.25,55.88,georgia_southern
Gerald Green,FR,RB,8,71,444,6.25,2,8.88,55.50,georgia_southern
Matt LaRoche,JR,RB,13,45,223,4.96,0,3.46,17.15,georgia_southern
Justin Tomlin,SO,QB,8,38,197,5.18,1,4.75,24.63,georgia_southern
Jalen White,FR,RB,12,20,86,4.30,0,1.67,7.17,georgia_southern
Malik Murray,SR,WR,13,3,61,20.33,0,0.23,4.69,georgia_southern
Miller Mosley,SR,QB,4,13,49,3.77,0,3.25,12.25,georgia_southern
Khaleb Hood,SO,WR,13,4,22,5.50,0,0.31,1.69,georgia_southern
Darius Lewis,FR,WR,11,1,16,16.00,0,0.09,1.45,georgia_southern
Sam Kenerson,FR,QB,3,2,12,6.00,0,0.67,4.00,georgia_southern
Darion Anderson,SR,WR,12,1,5,5.00,0,0.08,0.42,georgia_southern
C.J. Wright,JR,NT,10,1,0,0.00,0,0.10,0.00,georgia_southern
Dexter Carter Jr.,SR,WR,12,1,-3,-3.00,0,0.08,-0.25,georgia_southern
Destin Coates,JR,RB,9,166,769,4.63,7,18.44,85.44,georgia_state
Tucker Gregg,JR,RB,10,90,468,5.20,6,9.00,46.80,georgia_state
Cornelious Brown IV,FR,QB,10,98,301,3.07,7,9.80,30.10,georgia_state
Jamyest Williams,JR,CB,8,47,253,5.38,0,5.88,31.63,georgia_state
Terrance Dixon,JR,WR,10,9,88,9.78,0,0.90,8.80,georgia_state
Marcus Carroll,FR,RB,8,17,48,2.82,2,2.13,6.00,georgia_state
Chris Moore,SR,S,10,1,32,32.00,0,0.10,3.20,georgia_state
Seth Paige,JR,RB,1,5,13,2.60,0,5.00,13.00,georgia_state
Matlin Marshall,SR,WR,10,3,8,2.67,0,0.30,0.80,georgia_state
Makari Pruitt,FR,RB,1,3,-4,-1.33,0,3.00,-4.00,georgia_state
Jeff Sims,FR,QB,10,120,492,4.10,6,12.00,49.20,georgia_tech
Jahmyr Gibbs,FR,RB,7,89,460,5.17,4,12.71,65.71,georgia_tech
Jordan Mason,JR,RB,6,82,352,4.29,2,13.67,58.67,georgia_tech
Dontae Smith,SO,RB,10,43,296,6.88,3,4.30,29.60,georgia_tech
Jamious Griffin,SO,RB,8,47,229,4.87,2,5.88,28.63,georgia_tech
Spence Massey,FR,RB,5,3,47,15.67,0,0.60,9.40,georgia_tech
James Graham,SO,QB,1,6,21,3.50,0,6.00,21.00,georgia_tech
Jerry Howard Jr.,SR,LB,10,3,17,5.67,0,0.30,1.70,georgia_tech
Nate McCollum,FR,WR,6,2,8,4.00,0,0.33,1.33,georgia_tech
Bruce Jordan-Swilling,SR,RB,8,4,4,1.00,0,0.50,0.50,georgia_tech
Ahmarean Brown,SO,WR,7,2,-1,-0.50,1,0.29,-0.14,georgia_tech
Jordan Yates,FR,QB,3,4,-9,-2.25,0,1.33,-3.00,georgia_tech
Chevan Cordeiro,SO,QB,9,116,483,4.16,7,12.89,53.67,hawai'i
Miles Reed,JR,RB,8,82,346,4.22,1,10.25,43.25,hawai'i
Calvin Turner,SR,RB,9,60,331,5.52,4,6.67,36.78,hawai'i
Dae Dae Hunter,FR,RB,9,46,183,3.98,2,5.11,20.33,hawai'i
Melquise Stovall,SR,WR,9,5,47,9.40,0,0.56,5.22,hawai'i
Koali Nishigaya,FR,RB,3,1,4,4.00,1,0.33,1.33,hawai'i
Boone Abbott,FR,QB,1,1,2,2.00,0,1.00,2.00,hawai'i
Jonah Panoke,FR,WR,9,1,2,2.00,0,0.11,0.22,hawai'i
Jared Smart,SR,WR,9,1,-3,-3.00,0,0.11,-0.33,hawai'i
Kyle Porter,SR,RB,7,105,424,4.04,4,15.00,60.57,houston
Clayton Tune,JR,QB,8,72,253,3.51,5,9.00,31.63,houston
Mulbah Car,SR,RB,7,52,192,3.69,2,7.43,27.43,houston
Chandler Smith,SR,RB,8,25,119,4.76,0,3.13,14.88,houston
Kelan Walker,SO,RB,7,21,105,5.00,0,3.00,15.00,houston
James Fullbright III,FR,RB,3,4,38,9.50,1,1.33,12.67,houston
Marquez Stevenson,SR,WR,5,3,16,5.33,0,0.60,3.20,houston
Terrell Brown,FR,RB,4,4,12,3.00,0,1.00,3.00,houston
Logan Holgorsen,SO,QB,4,2,-3,-1.50,0,0.50,-0.75,houston
Bryson Smith,JR,WR,7,3,-9,-3.00,0,0.43,-1.29,houston
Chase Brown,SO,RB,8,104,540,5.19,3,13.00,67.50,illinois
Isaiah Williams,FR,QB,6,63,389,6.17,1,10.50,64.83,illinois
Mike Epstein,JR,RB,7,69,367,5.32,4,9.86,52.43,illinois
Brandon Peters,SR,QB,5,24,136,5.67,1,4.80,27.20,illinois
Coran Taylor,SO,QB,2,36,74,2.06,0,18.00,37.00,illinois
Blake Hayes,SR,P,8,2,34,17.00,0,0.25,4.25,illinois
Conner Lillig,JR,RB,3,3,14,4.67,0,1.00,4.67,illinois
Reggie Love III,FR,RB,7,10,12,1.20,0,1.43,1.71,illinois
Kyron Cumby,FR,WR,5,2,11,5.50,0,0.40,2.20,illinois
Matt Robinson,SO,QB,2,4,5,1.25,0,2.00,2.50,illinois
Nick Fedanzo,FR,RB,7,1,2,2.00,0,0.14,0.29,illinois
Deuce Spann,FR,QB,1,1,1,1.00,0,1.00,1.00,illinois
Jakari Norwood,SO,RB,1,2,1,0.50,0,2.00,1.00,illinois
Stevie Scott III,JR,RB,8,156,561,3.60,10,19.50,70.13,indiana
Tim Baldwin Jr.,FR,RB,4,22,141,6.41,0,5.50,35.25,indiana
Sampson James,SO,RB,6,32,96,3.00,0,5.33,16.00,indiana
David Ellis,SO,RB,5,16,61,3.81,0,3.20,12.20,indiana
Jack Tuttle,SO,QB,3,15,37,2.47,0,5.00,12.33,indiana
Michael Penix Jr.,SO,QB,6,18,25,1.39,2,3.00,4.17,indiana
Whop Philyor,SR,WR,8,1,8,8.00,0,0.13,1.00,indiana
Tyler Goodson,SO,RB,8,143,762,5.33,7,17.88,95.25,iowa
Mekhi Sargent,SR,RB,8,76,432,5.68,7,9.50,54.00,iowa
Ihmir Smith-Marsette,SR,WR,7,7,54,7.71,1,1.00,7.71,iowa
Ivory Kelly-Martin,JR,RB,7,13,54,4.15,0,1.86,7.71,iowa
Charlie Jones,JR,WR,8,2,38,19.00,0,0.25,4.75,iowa
Gavin Williams,FR,RB,1,8,28,3.50,0,8.00,28.00,iowa
"Tyrone Tracy, Jr.",SO,WR,8,2,22,11.00,0,0.25,2.75,iowa
Alex Padilla,FR,QB,2,2,7,3.50,0,1.00,3.50,iowa
Nico Ragaini,SO,WR,8,1,1,1.00,1,0.13,0.13,iowa
Monte Pottebaum,SO,FB,8,1,0,0.00,0,0.13,0.00,iowa
Spencer Petras,SO,QB,8,32,-4,-0.13,2,4.00,-0.50,iowa
Breece Hall,SO,RB,12,279,1572,5.63,21,23.25,131.00,iowa_state
Brock Purdy,JR,QB,12,87,382,4.39,5,7.25,31.83,iowa_state
Kene Nwangwu,SR,RB,12,61,339,5.56,4,5.08,28.25,iowa_state
Jirehl Brock,FR,RB,10,13,46,3.54,0,1.30,4.60,iowa_state
Hunter Dekkers,FR,QB,3,3,12,4.00,1,1.00,4.00,iowa_state
Johnnie Lang Jr.,JR,RB,6,3,2,0.67,0,0.50,0.33,iowa_state
Velton Gardner,SO,RB,6,72,325,4.51,2,12.00,54.17,kansas
Daniel Hishaw Jr.,FR,RB,8,52,229,4.40,2,6.50,28.63,kansas
Pooka Williams Jr.,JR,RB,4,51,196,3.84,2,12.75,49.00,kansas
Amauri Pesek-Hickson,FR,RB,4,40,145,3.63,0,10.00,36.25,kansas
Thomas MacVittie,SR,QB,2,8,39,4.88,0,4.00,19.50,kansas
Jalon Daniels,FR,QB,7,73,20,0.27,3,10.43,2.86,kansas
Gayflor Flomo,JR,RB,9,6,15,2.50,0,0.67,1.67,kansas
Luke Grimm,FR,WR,6,3,10,3.33,0,0.50,1.67,kansas
Andrew Parchment,SR,WR,8,1,10,10.00,0,0.13,1.25,kansas
Takulve Williams,JR,WR,6,1,9,9.00,0,0.17,1.50,kansas
Rob Fiorentino,SO,RB,7,2,4,2.00,0,0.29,0.57,kansas
Elijah Jones,SR,CB,9,1,4,4.00,0,0.11,0.44,kansas
Miles Kendrick,JR,QB,7,42,-15,-0.36,0,6.00,-2.14,kansas
Deuce Vaughn,FR,RB,10,123,642,5.22,7,12.30,64.20,kansas_state
Will Howard,FR,QB,9,78,364,4.67,3,8.67,40.44,kansas_state
Harry Trotter,SR,RB,9,72,260,3.61,3,8.00,28.89,kansas_state
Malik Knowles,SO,WR,9,6,100,16.67,1,0.67,11.11,kansas_state
Phillip Brooks,SO,WR,10,8,41,5.13,0,0.80,4.10,kansas_state
Keyon Mozee,FR,RB,9,11,39,3.55,0,1.22,4.33,kansas_state
Skylar Thompson,SR,QB,3,19,38,2.00,3,6.33,12.67,kansas_state
Tyler Burns,SR,RB,9,13,36,2.77,0,1.44,4.00,kansas_state
Chabastin Taylor,JR,WR,10,1,20,20.00,0,0.10,2.00,kansas_state
Jacardia Wright,FR,RB,4,6,17,2.83,0,1.50,4.25,kansas_state
Joshua Youngblood,SO,WR,2,1,3,3.00,0,0.50,1.50,kansas_state
Jack Blumer,SO,P,10,1,3,3.00,0,0.10,0.30,kansas_state
Keenan Garber,FR,WR,6,2,2,1.00,0,0.33,0.33,kansas_state
Seth Porter,SO,WR,9,1,1,1.00,0,0.11,0.11,kansas_state
Nick Ast,JR,QB,3,6,-19,-3.17,0,2.00,-6.33,kansas_state
Marquez Cooper,FR,RB,4,56,282,5.04,5,14.00,70.50,kent_state
Bryan Bradford,FR,RB,4,37,254,6.86,0,9.25,63.50,kent_state
Dustin Crum,SR,QB,4,44,240,5.45,4,11.00,60.00,kent_state
Xavier Williams,JR,RB,4,27,216,8.00,3,6.75,54.00,kent_state
Collin Schlee,FR,QB,3,12,85,7.08,1,4.00,28.33,kent_state
Joachim Bangda,SO,RB,3,6,37,6.17,0,2.00,12.33,kent_state
Daniel Bangura,SO,RB,2,6,32,5.33,0,3.00,16.00,kent_state
Isaiah Wooden,SO,WR,3,1,6,6.00,0,0.33,2.00,kent_state
Dante Cephas,FR,WR,4,1,6,6.00,0,0.25,1.50,kent_state
Isaac Vance,JR,WR,4,1,2,2.00,0,0.25,0.50,kent_state
Ja'Shaun Poke,SO,WR,4,3,1,0.33,0,0.75,0.25,kent_state
Chris Rodriguez Jr.,SO,RB,9,119,785,6.60,11,13.22,87.22,kentucky
Asim Rose,SR,RB,11,106,666,6.28,2,9.64,60.55,kentucky
Terry Wilson,SR,QB,10,104,424,4.08,5,10.40,42.40,kentucky
Kavosiey Smoke,SO,RB,7,47,229,4.87,1,6.71,32.71,kentucky
Joey Gatewood,SO,QB,7,25,62,2.48,0,3.57,8.86,kentucky
JuTahn McClain,FR,RB,11,16,62,3.88,0,1.45,5.64,kentucky
Travis Tisdale,FR,RB,7,6,21,3.50,0,0.86,3.00,kentucky
Josh Ali,SR,WR,11,1,15,15.00,0,0.09,1.36,kentucky
Max Duffy,SR,P,9,1,-3,-3.00,0,0.11,-0.33,kentucky
Beau Allen,FR,QB,2,2,-9,-4.50,0,1.00,-4.50,kentucky
Malik Willis,JR,QB,10,141,944,6.70,14,14.10,94.40,liberty
Joshua Mack,SR,RB,10,139,797,5.73,4,13.90,79.70,liberty
Peytton Pickett,SR,RB,11,91,520,5.71,6,8.27,47.27,liberty
Shedro Louis,SO,RB,10,61,429,7.03,3,6.10,42.90,liberty
Troy Henderson,SO,RB,4,32,141,4.41,0,8.00,35.25,liberty
Michael Bollinger,JR,TE,9,1,4,4.00,0,0.11,0.44,liberty
Demario Douglas,FR,WR,11,1,2,2.00,0,0.09,0.18,liberty
Johnathan Bennett,FR,QB,4,2,-3,-1.50,0,0.50,-0.75,liberty
DJ Stubbs,SR,WR,11,2,-10,-5.00,0,0.18,-0.91,liberty
Chris Ferguson,SR,QB,6,4,-18,-4.50,0,0.67,-3.00,liberty
Elijah Mitchell,SR,RB,10,141,878,6.23,8,14.10,87.80,louisiana-lafayette
Trey Ragas,SR,RB,11,131,758,5.79,10,11.91,68.91,louisiana-lafayette
Chris Smith,SO,RB,11,62,350,5.65,1,5.64,31.82,louisiana-lafayette
Levi Lewis,SR,QB,11,55,335,6.09,5,5.00,30.45,louisiana-lafayette
"Michael Orphey, Jr.",SO,RB,4,4,61,15.25,1,1.00,15.25,louisiana-lafayette
Emani Bailey,FR,RB,5,10,60,6.00,0,2.00,12.00,louisiana-lafayette
Jordan Griffin,SO,RB,1,7,30,4.29,0,7.00,30.00,louisiana-lafayette
Tanner Wiggins,JR,LB,10,1,14,14.00,0,0.10,1.40,louisiana-lafayette
Jalen Williams,SR,WR,11,0,2,-,0,-,-,louisiana-lafayette
Dontae Fleming,FR,WR,9,1,-5,-5.00,0,0.11,-0.56,louisiana-lafayette
Chandler Fields,FR,QB,2,1,-6,-6.00,0,0.50,-3.00,louisiana-lafayette
Jaiave Magalei,JR,QB,1,1,-12,-12.00,0,1.00,-12.00,louisiana-lafayette
Josh Johnson,SR,RB,9,88,321,3.65,4,9.78,35.67,louisiana-monroe
Kadyn Roach,FR,RB,10,18,112,6.22,1,1.80,11.20,louisiana-monroe
Isaiah Phillips,SO,RB,10,35,110,3.14,0,3.50,11.00,louisiana-monroe
Javin Myers,JR,RB,7,17,70,4.12,0,2.43,10.00,louisiana-monroe
Colby Suits,SO,QB,8,35,57,1.63,0,4.38,7.13,louisiana-monroe
Perry Carter Jr.,JR,WR,10,5,49,9.80,2,0.50,4.90,louisiana-monroe
Garrett Kahmann,FR,QB,2,8,33,4.13,0,4.00,16.50,louisiana-monroe
Jeremy Hunt,JR,QB,7,35,18,0.51,1,5.00,2.57,louisiana-monroe
Malik Jackson,SO,WR,10,1,5,5.00,0,0.10,0.50,louisiana-monroe
Charles Norman,FR,RB,10,1,0,0.00,0,0.10,0.00,louisiana-monroe
Daniel Sparks,FR,K,10,1,-3,-3.00,0,0.10,-0.30,louisiana-monroe
Israel Tucker,SR,RB,10,149,648,4.35,4,14.90,64.80,louisiana_tech
Justin Henderson,SR,RB,7,75,252,3.36,2,10.71,36.00,louisiana_tech
Greg Garner,JR,RB,9,33,115,3.48,2,3.67,12.78,louisiana_tech
Smoke Harris,SO,WR,8,5,30,6.00,1,0.63,3.75,louisiana_tech
Harlan Dixon,FR,RB,8,9,27,3.00,0,1.13,3.38,louisiana_tech
Wayne Toussant,SO,WR,10,1,9,9.00,0,0.10,0.90,louisiana_tech
Jawaun Johnson,JR,WR,7,1,6,6.00,0,0.14,0.86,louisiana_tech
Aaron Allen,SO,QB,10,17,-10,-0.59,0,1.70,-1.00,louisiana_tech
JD Head,FR,QB,2,2,-14,-7.00,0,1.00,-7.00,louisiana_tech
Luke Anthony,SR,QB,9,49,-58,-1.18,1,5.44,-6.44,louisiana_tech
Javian Hawkins,SO,RB,8,133,822,6.18,7,16.63,102.75,louisville
Malik Cunningham,JR,QB,11,131,609,4.65,7,11.91,55.36,louisville
Jalen Mitchell,FR,RB,9,52,347,6.67,2,5.78,38.56,louisville
Hassan Hall,JR,RB,8,54,223,4.13,2,6.75,27.88,louisville
Maurice Burkley,SR,RB,8,33,180,5.45,1,4.13,22.50,louisville
Tabarius Peterson,SR,DL,9,1,31,31.00,0,0.11,3.44,louisville
Jordan Watkins,FR,WR,8,1,23,23.00,1,0.13,2.88,louisville
Aidan Robbins,FR,RB,7,5,10,2.00,0,0.71,1.43,louisville
Tutu Atwell,JR,WR,9,2,-2,-1.00,1,0.22,-0.22,louisville
Ryan Harwell,FR,P,8,1,-2,-2.00,0,0.13,-0.25,louisville
Jawon Pass,SR,QB,3,3,-4,-1.33,0,1.00,-1.33,louisville
Evan Conley,SO,QB,3,1,-10,-10.00,0,0.33,-3.33,louisville
Tyrion Davis-Price,SO,RB,9,104,446,4.29,3,11.56,49.56,lsu
John Emery Jr.,SO,RB,9,75,378,5.04,3,8.33,42.00,lsu
Chris Curry,SO,RB,9,45,145,3.22,0,5.00,16.11,lsu
Max Johnson,FR,QB,6,54,119,2.20,2,9.00,19.83,lsu
Josh Williams,FR,RB,10,22,88,4.00,0,2.20,8.80,lsu
Tre Bradford,FR,RB,5,10,58,5.80,0,2.00,11.60,lsu
TJ Finley,FR,QB,5,29,34,1.17,1,5.80,6.80,lsu
Myles Brennan,JR,QB,3,17,-36,-2.12,0,5.67,-12.00,lsu
Brenden Knox,JR,RB,10,185,887,4.79,9,18.50,88.70,marshall
Sheldon Evans,JR,RB,9,72,327,4.54,4,8.00,36.33,marshall
Knowledge McDaniel,SO,RB,9,35,212,6.06,2,3.89,23.56,marshall
Grant Wells,FR,QB,10,54,174,3.22,2,5.40,17.40,marshall
Luke Zban,SO,QB,4,9,76,8.44,0,2.25,19.00,marshall
Xavier Gaines,SR,TE,10,10,40,4.00,0,1.00,4.00,marshall
Lawrence Papillon,SO,RB,6,10,38,3.80,1,1.67,6.33,marshall
Rasheen Ali,FR,RB,6,5,22,4.40,0,0.83,3.67,marshall
Willie Johnson,SR,WR,8,4,14,3.50,0,0.50,1.75,marshall
Jamare Edwards,JR,DL,10,1,-1,-1.00,0,0.10,-0.10,marshall
Jake Funk,SR,RB,4,60,516,8.60,3,15.00,129.00,maryland
Peny Boone,FR,RB,4,19,86,4.53,0,4.75,21.50,maryland
Isaiah Jacobs,FR,RB,4,19,61,3.21,0,4.75,15.25,maryland
Taulia Tagovailoa,SO,QB,4,26,44,1.69,2,6.50,11.00,maryland
Tayon Fleet-Davis,SR,RB,1,10,26,2.60,0,10.00,26.00,maryland
Rakim Jarrett,FR,WR,5,1,5,5.00,0,0.20,1.00,maryland
Challen Faamatau,JR,RB,4,1,4,4.00,0,0.25,1.00,maryland
Eric Najarian,SO,QB,1,7,-2,-0.29,0,7.00,-2.00,maryland
Lance LeGendre,FR,QB,3,6,-11,-1.83,0,2.00,-3.67,maryland
Ellis Merriweather,JR,RB,4,42,115,2.74,0,10.50,28.75,massachusetts
Will Koch,FR,QB,3,21,62,2.95,0,7.00,20.67,massachusetts
Josiah Johnson,SO,TE,4,12,32,2.67,0,3.00,8.00,massachusetts
Mike Fallon,SR,QB,1,4,31,7.75,0,4.00,31.00,massachusetts
Cam Roberson,SR,WR,4,11,21,1.91,0,2.75,5.25,massachusetts
Jared Cole,FR,RB,4,12,7,0.58,0,3.00,1.75,massachusetts
Garrett Dzuro,FR,QB,3,12,4,0.33,0,4.00,1.33,massachusetts
"Jermaine Johnson, Jr.",SO,WR,4,1,0,0.00,0,0.25,0.00,massachusetts
Samuel Emilus,JR,WR,4,2,-3,-1.50,0,0.50,-0.75,massachusetts
Rodrigues Clark,SO,RB,10,136,561,4.13,2,13.60,56.10,memphis
Kylan Watkins,JR,RB,11,81,433,5.35,1,7.36,39.36,memphis
Asa Martin,SO,RB,11,55,233,4.24,1,5.00,21.18,memphis
Marquavius Weaver,JR,RB,11,37,190,5.14,1,3.36,17.27,memphis
Brady White,SR,QB,11,63,88,1.40,2,5.73,8.00,memphis
Timothy Taylor,JR,RB,6,4,66,16.50,1,0.67,11.00,memphis
Joseph Dorceus,SR,DL,11,1,25,25.00,0,0.09,2.27,memphis
Calvin Austin III,JR,WR,11,2,14,7.00,0,0.18,1.27,memphis
Tahj Washington,FR,WR,11,4,11,2.75,1,0.36,1.00,memphis
Brandon Thomas,FR,RB,4,2,8,4.00,0,0.50,2.00,memphis
Cameron Fleming,SO,RB,1,1,6,6.00,0,1.00,6.00,memphis
Cam'Ron Harris,JR,RB,11,126,643,5.10,10,11.45,58.45,miami_florida
D'Eriq King,SR,QB,11,130,538,4.14,4,11.82,48.91,miami_florida
"Donald Chaney, Jr.",FR,RB,11,68,322,4.74,3,6.18,29.27,miami_florida
Jaylan Knighton,FR,RB,9,52,209,4.02,1,5.78,23.22,miami_florida
Robert Burns,JR,RB,9,16,63,3.94,0,1.78,7.00,miami_florida
Mike Harley,SR,WR,11,2,13,6.50,0,0.18,1.18,miami_florida
Mark Pope,JR,WR,11,1,12,12.00,0,0.09,1.09,miami_florida
Peyton Matocha,FR,QB,1,2,5,2.50,0,2.00,5.00,miami_florida
N'Kosi Perry,JR,QB,5,12,4,0.33,0,2.40,0.80,miami_florida
Brevin Jordan,JR,TE,9,2,1,0.50,0,0.22,0.11,miami_florida
Jose Borregales,SR,K,11,1,1,1.00,0,0.09,0.09,miami_florida
Tyler Van Dyke,FR,QB,2,1,-7,-7.00,0,0.50,-3.50,miami_florida
Zach Kahn,SR,RB,3,18,92,5.11,2,6.00,30.67,miami_ohio
Kevin Davis,FR,RB,3,22,73,3.32,0,7.33,24.33,miami_ohio
Davion Johnson,JR,RB,2,16,68,4.25,0,8.00,34.00,miami_ohio
Brett Gabbert,SO,QB,3,7,58,8.29,0,2.33,19.33,miami_ohio
Kenny Tracy,FR,RB,2,8,41,5.13,0,4.00,20.50,miami_ohio
Aveon Smith,FR,QB,1,3,28,9.33,0,3.00,28.00,miami_ohio
Ontario Russell,FR,RB,3,14,19,1.36,0,4.67,6.33,miami_ohio
Quadre Nicholson,FR,RB,2,2,2,1.00,0,1.00,1.00,miami_ohio
Jeremiah Josephs,FR,DB,3,1,2,2.00,0,0.33,0.67,miami_ohio
AJ Mayer,SO,QB,3,7,1,0.14,0,2.33,0.33,miami_ohio
Hassan Haskins,JR,RB,6,61,375,6.15,6,10.17,62.50,michigan
Zach Charbonnet,SO,RB,5,19,124,6.53,1,3.80,24.80,michigan
Joe Milton,JR,QB,6,38,109,2.87,1,6.33,18.17,michigan
Blake Corum,FR,RB,6,26,77,2.96,2,4.33,12.83,michigan
Chris Evans,SR,RB,6,16,73,4.56,1,2.67,12.17,michigan
A.J. Henning,FR,WR,6,3,15,5.00,0,0.50,2.50,michigan
Roman Wilson,FR,WR,6,1,9,9.00,0,0.17,1.50,michigan
Cade McNamara,SO,QB,4,5,7,1.40,1,1.25,1.75,michigan
Giles Jackson,SO,WR,5,2,5,2.50,0,0.40,1.00,michigan
Jordon Simmons,FR,RB,5,56,219,3.91,0,11.20,43.80,michigan_state
Connor Heyward,JR,RB,7,65,200,3.08,0,9.29,28.57,michigan_state
Elijah Collins,SO,RB,7,41,90,2.20,0,5.86,12.86,michigan_state
Payton Thorne,FR,QB,4,25,47,1.88,1,6.25,11.75,michigan_state
Rocky Lombardi,JR,QB,6,32,39,1.22,0,5.33,6.50,michigan_state
Jayden Reed,SO,WR,7,6,17,2.83,0,0.86,2.43,michigan_state
Brandon Wright,SO,RB,6,6,13,2.17,0,1.00,2.17,michigan_state
Jalen Nailor,SO,WR,7,2,11,5.50,0,0.29,1.57,michigan_state
Anthony Williams Jr.,SO,RB,2,4,5,1.25,0,2.00,2.50,michigan_state
Tyler Hunt,JR,WR,5,1,1,1.00,1,0.20,0.20,michigan_state
Asher O'Hara,JR,QB,9,175,601,3.43,7,19.44,66.78,middle_tennessee
Chaton Mobley,JR,RB,9,80,366,4.58,4,8.89,40.67,middle_tennessee
Jayy McDonald,SR,RB,9,37,153,4.14,0,4.11,17.00,middle_tennessee
Frank Peasant,FR,RB,9,18,75,4.17,1,2.00,8.33,middle_tennessee
DJ England-Chisolm,SO,WR,9,6,22,3.67,0,0.67,2.44,middle_tennessee
Brad Anderson,SR,HB,9,2,8,4.00,0,0.22,0.89,middle_tennessee
Mike DiLiello,SO,QB,1,2,6,3.00,0,2.00,6.00,middle_tennessee
Chase Cunningham,JR,QB,3,2,0,0.00,0,0.67,0.00,middle_tennessee
Mohamed Ibrahim,JR,RB,7,201,1076,5.35,15,28.71,153.71,minnesota
Cam Wiley,FR,RB,7,29,179,6.17,1,4.14,25.57,minnesota
Treyson Potts,FR,RB,5,19,121,6.37,1,3.80,24.20,minnesota
Bryce Williams,SO,RB,3,5,13,2.60,0,1.67,4.33,minnesota
Seth Green,SR,WR,7,9,7,0.78,2,1.29,1.00,minnesota
Preston Jelen,SO,RB,7,1,-1,-1.00,0,0.14,-0.14,minnesota
Ko Kieft,SR,TE,4,1,-2,-2.00,0,0.25,-0.50,minnesota
Tanner Morgan,JR,QB,7,25,-35,-1.40,0,3.57,-5.00,minnesota
Jerrion Ealy,SO,RB,9,147,745,5.07,9,16.33,82.78,mississippi
Matt Corral,SO,QB,10,112,506,4.52,4,11.20,50.60,mississippi
Snoop Conner,SO,RB,10,93,421,4.53,8,9.30,42.10,mississippi
Henry Parrish Jr.,FR,RB,10,56,263,4.70,2,5.60,26.30,mississippi
John Rhys Plumlee,SO,QB,7,25,94,3.76,0,3.57,13.43,mississippi
Elijah Moore,JR,WR,8,14,64,4.57,0,1.75,8.00,mississippi
MoMo Sanogo,JR,LB,10,1,47,47.00,0,0.10,4.70,mississippi
Tylan Knight,JR,DB,10,5,17,3.40,0,0.50,1.70,mississippi
Kentrel Bullock,FR,RB,6,2,11,5.50,0,0.33,1.83,mississippi
Luke Logan,SR,K,10,1,-4,-4.00,0,0.10,-0.40,mississippi
Dannis Jackson,SO,WR,10,1,-8,-8.00,0,0.10,-0.80,mississippi
Jo'quavious Marks,FR,RB,11,70,312,4.46,3,6.36,28.36,mississippi_state
Dillon Johnson,FR,RB,11,51,225,4.41,4,4.64,20.45,mississippi_state
Kylin Hill,SR,RB,3,15,58,3.87,0,5.00,19.33,mississippi_state
Lee Witherspoon,SO,RB,11,6,35,5.83,0,0.55,3.18,mississippi_state
Will Rogers,FR,QB,9,30,-41,-1.37,1,3.33,-4.56,mississippi_state
K.J. Costello,SR,QB,6,24,-65,-2.71,0,4.00,-10.83,mississippi_state
Larry Rountree III,SR,RB,10,209,972,4.65,14,20.90,97.20,missouri
Tyler Badie,JR,RB,10,48,242,5.04,4,4.80,24.20,missouri
Jalen Knox,JR,WR,9,12,95,7.92,1,1.33,10.56,missouri
Elijah Young,FR,RB,7,10,78,7.80,0,1.43,11.14,missouri
Connor Bazelak,FR,QB,10,44,20,0.45,2,4.40,2.00,missouri
