name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Brady Davis,SO,QB,1,1,1,1.00,0,1.00,1.00,memphis
Travis Homer,SO,RB,13,163,966,5.93,8,12.54,74.31,miami_florida
Malik Rosier,JR,QB,13,131,468,3.57,5,10.08,36.00,miami_florida
Mark Walton,JR,RB,4,56,428,7.64,3,14.00,107.00,miami_florida
DeeJay Dallas,FR,ATH,12,41,217,5.29,3,3.42,18.08,miami_florida
Trayone Gray,JR,RB,5,7,42,6.00,0,1.40,8.40,miami_florida
Jeff Thomas,FR,WR,13,1,4,4.00,0,0.08,0.31,miami_florida
Evan Shirreffs,SO,QB,4,1,-2,-2.00,0,0.25,-0.50,miami_florida
Kenny Young,JR,RB,11,145,781,5.39,6,13.18,71.00,miami_ohio
Alonzo Smith,JR,RB,10,144,660,4.58,2,14.40,66.00,miami_ohio
Gus Ragland,JR,QB,9,73,135,1.85,3,8.11,15.00,miami_ohio
Jaylon Bester,FR,WR,10,20,111,5.55,0,2.00,11.10,miami_ohio
Leonard Ross,SO,RB,6,20,57,2.85,1,3.33,9.50,miami_ohio
Maurice Thomas,JR,RB,3,11,38,3.45,0,3.67,12.67,miami_ohio
Grant Niemiec,SR,TE,11,8,17,2.13,0,0.73,1.55,miami_ohio
Isaiah Hill,SO,WR,7,1,3,3.00,0,0.14,0.43,miami_ohio
Jared Murphy,SR,WR,12,1,3,3.00,0,0.08,0.25,miami_ohio
Billy Bahl,JR,QB,4,9,-14,-1.56,0,2.25,-3.50,miami_ohio
Karan Higdon,JR,RB,13,164,994,6.06,11,12.62,76.46,michigan
Chris Evans,SO,RB,13,135,685,5.07,6,10.38,52.69,michigan
Ty Isaac,SR,RB,9,88,548,6.23,2,9.78,60.89,michigan
Kareem Walker,SO,RB,5,20,68,3.40,1,4.00,13.60,michigan
Donovan Peoples-Jones,FR,WR,13,4,57,14.25,0,0.31,4.38,michigan
Eddie McDoom,SO,WR,12,8,43,5.38,0,0.67,3.58,michigan
Khalid Hill,SR,FB,13,17,34,2.00,3,1.31,2.62,michigan
O'Maury Samuels,FR,RB,9,8,13,1.63,0,0.89,1.44,michigan
Ben Mason,FR,FB,13,3,4,1.33,2,0.23,0.31,michigan
Henry Poggi,SR,FB,13,1,2,2.00,1,0.08,0.15,michigan
Brandon Peters,SO,QB,6,17,-36,-2.12,0,2.83,-6.00,michigan
Wilton Speight,SR,QB,4,14,-41,-2.93,0,3.50,-10.25,michigan
John O'Korn,SR,QB,10,44,-54,-1.23,0,4.40,-5.40,michigan
LJ Scott,JR,RB,12,201,898,4.47,8,16.75,74.83,michigan_state
Brian Lewerke,SO,QB,13,124,559,4.51,5,9.54,43.00,michigan_state
Madre London,JR,RB,12,83,304,3.66,3,6.92,25.33,michigan_state
Gerald Holmes,SR,RB,11,79,287,3.63,1,7.18,26.09,michigan_state
Darrell Stewart Jr.,SO,WR,13,20,140,7.00,0,1.54,10.77,michigan_state
Damion Terry,SR,QB,3,7,31,4.43,1,2.33,10.33,michigan_state
Cody White,FR,WR,13,4,19,4.75,0,0.31,1.46,michigan_state
Felton Davis III,JR,WR,13,1,16,16.00,0,0.08,1.23,michigan_state
Hunter Rison,FR,WR,12,3,11,3.67,0,0.25,0.92,michigan_state
Connor Heyward,FR,RB,12,3,10,3.33,0,0.25,0.83,michigan_state
Laress Nelson,FR,WR,10,1,2,2.00,0,0.10,0.20,michigan_state
Messiah deWeaver,FR,QB,2,4,-1,-0.25,0,2.00,-0.50,michigan_state
Matt Sokol,JR,TE,13,1,-4,-4.00,0,0.08,-0.31,michigan_state
Trishton Jackson,SO,WR,12,1,-5,-5.00,0,0.08,-0.42,michigan_state
Jake Hartbarger,JR,P,13,1,-28,-28.00,0,0.08,-2.15,michigan_state
Tavares Thomas,JR,LB,12,93,507,5.45,9,7.75,42.25,middle_tennessee
Brad Anderson,FR,RB,9,89,491,5.52,0,9.89,54.56,middle_tennessee
Terelle West,SO,RB,7,57,308,5.40,4,8.14,44.00,middle_tennessee
Jocquez Bruce,SO,RB,12,42,206,4.90,1,3.50,17.17,middle_tennessee
Ty Lee,SO,WR,13,39,109,2.79,1,3.00,8.38,middle_tennessee
Will Mitchell,FR,RB,5,11,64,5.82,0,2.20,12.80,middle_tennessee
Richie James,JR,WR,5,10,57,5.70,0,2.00,11.40,middle_tennessee
Brent Stockstill,JR,QB,8,37,41,1.11,0,4.63,5.13,middle_tennessee
Desmond Anderson,JR,RB,13,5,39,7.80,0,0.38,3.00,middle_tennessee
Maurice Gordon,JR,RB,1,7,26,3.71,0,7.00,26.00,middle_tennessee
Shane Tucker,SR,WR,11,3,22,7.33,0,0.27,2.00,middle_tennessee
Kyle Banks,FR,QB,7,8,12,1.50,0,1.14,1.71,middle_tennessee
Ruben Garnett,SO,WR,13,1,8,8.00,0,0.08,0.62,middle_tennessee
John Urzua,SO,QB,6,22,-10,-0.45,0,3.67,-1.67,middle_tennessee
Rodney Smith,JR,RB,12,229,977,4.27,3,19.08,81.42,minnesota
Kobe McCrary,SR,RB,12,94,496,5.28,8,7.83,41.33,minnesota
Shannon Brooks,JR,RB,6,79,369,4.67,5,13.17,61.50,minnesota
Demry Croft,SO,QB,9,79,311,3.94,4,8.78,34.56,minnesota
Jonathan Femi-Cole,SO,RB,7,9,42,4.67,0,1.29,6.00,minnesota
Phillip Howard,FR,WR,11,5,12,2.40,0,0.45,1.09,minnesota
Conor Rhoda,SR,QB,7,18,11,0.61,0,2.57,1.57,minnesota
Demetrius Douglas,FR,WR,3,2,3,1.50,0,0.67,1.00,minnesota
Mark Williams,FR,WR,9,1,-9,-9.00,0,0.11,-1.00,minnesota
Jordan Wilkins,SR,RB,12,155,1011,6.52,9,12.92,84.25,mississippi
D'Vaughn Pennamon,SO,RB,11,53,217,4.09,2,4.82,19.73,mississippi
Eric Swinney,SO,RB,11,41,195,4.76,3,3.73,17.73,mississippi
Jordan Ta'amu,JR,QB,8,57,165,2.89,4,7.13,20.63,mississippi
D.K. Buford,JR,RB,12,8,28,3.50,0,0.67,2.33,mississippi
Eugene Brazley,SR,RB,5,6,12,2.00,0,1.20,2.40,mississippi
Shea Patterson,SO,QB,7,47,-16,-0.34,1,6.71,-2.29,mississippi
Aeris Williams,JR,RB,13,236,1107,4.69,6,18.15,85.15,mississippi_state
Nick Fitzgerald,JR,QB,12,162,984,6.07,14,13.50,82.00,mississippi_state
Keytaon Thompson,FR,QB,10,75,446,5.95,6,7.50,44.60,mississippi_state
Kylin Hill,FR,RB,13,78,393,5.04,2,6.00,30.23,mississippi_state
Nick Gibson,SO,RB,13,45,239,5.31,1,3.46,18.38,mississippi_state
Dontavian Lee,JR,RB,12,16,64,4.00,1,1.33,5.33,mississippi_state
Keith Mixon,SO,WR,8,2,13,6.50,0,0.25,1.63,mississippi_state
Alec Murphy,SO,RB,7,2,9,4.50,0,0.29,1.29,mississippi_state
Jamal Peters,JR,DB,12,1,8,8.00,0,0.08,0.67,mississippi_state
Deddrick Thomas,SO,WR,13,2,8,4.00,0,0.15,0.62,mississippi_state
Jesse Jackson,JR,WR,13,2,8,4.00,0,0.15,0.62,mississippi_state
Bennie Braswell III,SR,ATH,1,1,4,4.00,0,1.00,4.00,mississippi_state
Logan Cooke,SR,P,13,1,3,3.00,0,0.08,0.23,mississippi_state
Ish Witter,SR,RB,13,188,1049,5.58,6,14.46,80.69,missouri
Larry Rountree III,FR,RB,13,126,703,5.58,6,9.69,54.08,missouri
Damarea Crockett,SO,RB,8,80,481,6.01,2,10.00,60.13,missouri
Dawson Downing,FR,RB,5,20,121,6.05,0,4.00,24.20,missouri
Drew Lock,JR,QB,13,44,111,2.52,1,3.38,8.54,missouri
Micah Wilson,FR,QB,5,15,89,5.93,1,3.00,17.80,missouri
Dimetrios Mason,SO,WR,4,1,19,19.00,0,0.25,4.75,missouri
Corey Fatony,JR,P,13,1,3,3.00,0,0.08,0.23,missouri
Markell Utsey,SO,DL,11,1,2,2.00,0,0.09,0.18,missouri
Dominic Collins,SR,WR,11,1,1,1.00,0,0.09,0.09,missouri
Jack Lowary,SO,QB,2,1,0,0.00,0,0.50,0.00,missouri
Johnathon Johnson,SO,WR,13,1,0,0.00,0,0.08,0.00,missouri
Zach Abey,JR,QB,12,293,1413,4.82,19,24.42,117.75,navy
Malcolm Perry,SO,SB,12,138,1182,8.57,11,11.50,98.50,navy
Chris High,SR,FB,11,144,621,4.31,2,13.09,56.45,navy
Anthony Gargiulo,JR,FB,10,76,423,5.57,3,7.60,42.30,navy
Josh Brown,SR,SB,11,22,203,9.23,2,2.00,18.45,navy
Darryl Bonner,SR,SB,11,33,178,5.39,1,3.00,16.18,navy
Joshua Walker,SR,FB,4,15,106,7.07,2,3.75,26.50,navy
Keoni-Kordell Makekau,FR,SB,11,16,103,6.44,0,1.45,9.36,navy
John Brown III,SR,SB,13,15,90,6.00,0,1.15,6.92,navy
Garret Lewis,JR,QB,7,26,83,3.19,0,3.71,11.86,navy
Tre Walker,JR,SB,3,9,68,7.56,1,3.00,22.67,navy
Jahmaal Daniel,SR,SB,10,8,49,6.13,0,0.80,4.90,navy
Brandon Colon,SR,WR,13,3,40,13.33,0,0.23,3.08,navy
Mike Martin,JR,FB,1,5,19,3.80,0,5.00,19.00,navy
Nelson Smith,FR,FB,12,8,17,2.13,0,0.67,1.42,navy
Akili Taylor,JR,FB,1,1,-2,-2.00,0,1.00,-2.00,navy
Craig Scott,SR,WR,13,1,-5,-5.00,0,0.08,-0.38,navy
Devine Ozigbo,JR,RB,10,129,493,3.82,3,12.90,49.30,nebraska
Mikale Wilbon,JR,RB,11,88,379,4.31,6,8.00,34.45,nebraska
Tre Bryant,SO,RB,2,51,299,5.86,2,25.50,149.50,nebraska
Jaylin Bradley,FR,RB,6,24,93,3.88,0,4.00,15.50,nebraska
JD Spielman,FR,WR,11,10,73,7.30,0,0.91,6.64,nebraska
De'Mornay Pierson-El,SR,WR,12,4,32,8.00,0,0.33,2.67,nebraska
Luke McNitt,SR,FB,12,6,10,1.67,0,0.50,0.83,nebraska
Nick Gates,JR,OL,12,0,6,-,0,-,-,nebraska
Patrick O'Brien,FR,QB,4,14,4,0.29,0,3.50,1.00,nebraska
Tyjon Lindsey,FR,WR,12,7,4,0.57,0,0.58,0.33,nebraska
Stanley Morgan Jr.,JR,WR,11,1,2,2.00,0,0.09,0.18,nebraska
Tanner Lee,JR,QB,12,30,-97,-3.23,2,2.50,-8.08,nebraska
Kelton Moore,SO,RB,12,164,855,5.21,4,13.67,71.25,nevada
Jaxson Kincaide,SO,RB,9,63,295,4.68,0,7.00,32.78,nevada
Ty Gangi,JR,QB,11,53,180,3.40,4,4.82,16.36,nevada
Blake Wright,JR,RB,8,33,157,4.76,3,4.13,19.63,nevada
Maliek Broady,SO,RB,12,7,24,3.43,1,0.58,2.00,nevada
Isaiah Hamilton,FR,RB,2,4,21,5.25,0,2.00,10.50,nevada
Russell Booze,FR,RB,6,4,11,2.75,0,0.67,1.83,nevada
McLane Mannix,FR,WR,12,2,3,1.50,0,0.17,0.25,nevada
Andrew Celis,JR,WR,12,1,2,2.00,0,0.08,0.17,nevada
Daiyan Henley,FR,WR,12,1,0,0.00,0,0.08,0.00,nevada
Austin Corbett,SR,OL,12,1,-1,-1.00,0,0.08,-0.08,nevada
Griffin Dahn,SO,QB,1,1,-1,-1.00,0,1.00,-1.00,nevada
Kaymen Cureton,FR,QB,3,22,-3,-0.14,0,7.33,-1.00,nevada
David Cornwell,JR,QB,2,2,-9,-4.50,0,1.00,-4.50,nevada
Tyrone Owens,JR,RB,12,139,770,5.54,4,11.58,64.17,new_mexico
Richard McQuarley,SR,RB,10,92,473,5.14,6,9.20,47.30,new_mexico
Daryl Chestnut,SR,RB,12,76,459,6.04,4,6.33,38.25,new_mexico
Lamar Jordan,SR,QB,11,78,345,4.42,2,7.09,31.36,new_mexico
Romell Jordan,SR,RB,12,56,267,4.77,2,4.67,22.25,new_mexico
Coltin Gerhart,JR,QB,10,35,218,6.23,1,3.50,21.80,new_mexico
Tevaka Tuioti,FR,QB,9,28,142,5.07,1,3.11,15.78,new_mexico
Jay Griffin IV,FR,WR,12,13,116,8.92,1,1.08,9.67,new_mexico
Kentrail Moran,FR,RB,6,14,32,2.29,0,2.33,5.33,new_mexico
Bryson Carroll,FR,QB,1,1,10,10.00,0,1.00,10.00,new_mexico
Daevon Vigilant,FR,RB,2,4,3,0.75,0,2.00,1.50,new_mexico
Javohn Jones,SO,RB,3,1,-2,-2.00,0,0.33,-0.67,new_mexico
Zahneer Shuler,JR,RB,12,2,-3,-1.50,0,0.17,-0.25,new_mexico
Larry Rose III,SR,RB,12,187,939,5.02,10,15.58,78.25,new_mexico_state
Jason Huntley,SO,RB,12,70,420,6.00,1,5.83,35.00,new_mexico_state
Nick Jeanty,JR,QB,3,11,44,4.00,0,3.67,14.67,new_mexico_state
Tyler Rogers,SR,QB,12,76,20,0.26,7,6.33,1.67,new_mexico_state
Izaiah Lottie,SO,WR,11,1,9,9.00,0,0.09,0.82,new_mexico_state
Christian Gibson,JR,RB,12,4,1,0.25,0,0.33,0.08,new_mexico_state
Jordon Brown,SO,TB,12,138,613,4.44,4,11.50,51.08,north_carolina
Michael Carter,FR,TB,11,97,558,5.75,8,8.82,50.73,north_carolina
Chazz Surratt,FR,QB,9,85,210,2.47,5,9.44,23.33,north_carolina
Nathan Elliott,SO,QB,5,47,134,2.85,0,9.40,26.80,north_carolina
Brandon Harris,SR,QB,6,34,86,2.53,0,5.67,14.33,north_carolina
Johnathon Sutton,SO,TB,8,14,81,5.79,0,1.75,10.13,north_carolina
Dazz Newsome,FR,WR,9,8,52,6.50,0,0.89,5.78,north_carolina
Manny Miles,JR,QB,12,1,3,3.00,0,0.08,0.25,north_carolina
Anthony Ratliff-Williams,SO,WR,12,1,1,1.00,0,0.08,0.08,north_carolina
Roscoe Johnson,FR,WR,11,1,-6,-6.00,0,0.09,-0.55,north_carolina
Nyheim Hines,JR,RB,13,197,1112,5.64,12,15.15,85.54,north_carolina_state
Reggie Gallaspy II,JR,RB,13,116,506,4.36,7,8.92,38.92,north_carolina_state
Jaylen Samuels,SR,HB,13,77,403,5.23,12,5.92,31.00,north_carolina_state
Ryan Finley,JR,QB,13,69,194,2.81,3,5.31,14.92,north_carolina_state
Jalan McClendon,JR,QB,4,6,67,11.17,0,1.50,16.75,north_carolina_state
Dakwa Nichols,SR,RB,5,8,37,4.63,1,1.60,7.40,north_carolina_state
Will Eason,FR,RB,1,2,13,6.50,0,2.00,13.00,north_carolina_state
Kyle Bambard,JR,PK,13,1,3,3.00,0,0.08,0.23,north_carolina_state
Jakobi Meyers,SO,WR,12,5,-5,-1.00,0,0.42,-0.42,north_carolina_state
Stephen Louis,JR,WR,12,1,-6,-6.00,0,0.08,-0.50,north_carolina_state
Jeffery Wilson,SR,RB,11,188,1215,6.46,16,17.09,110.45,north_texas
Nic Smith,FR,RB,14,138,684,4.96,6,9.86,48.86,north_texas
Evan Johnson,FR,RB,14,43,239,5.56,3,3.07,17.07,north_texas
Andrew Tucker,SR,RB,13,18,88,4.89,2,1.38,6.77,north_texas
Quinn Shanbour,JR,QB,14,6,53,8.83,0,0.43,3.79,north_texas
Mason Fine,SO,QB,14,107,16,0.15,1,7.64,1.14,north_texas
Jalen Guyton,SO,WR,13,3,12,4.00,0,0.23,0.92,north_texas
Riley Mayfield,SR,OL,14,0,8,-,0,-,-,north_texas
Christian Hosley,SO,RB,14,4,2,0.50,0,0.29,0.14,north_texas
Jaelon Darden,FR,WR,14,1,1,1.00,0,0.07,0.07,north_texas
Jordan Huff,SR,TB,9,127,740,5.83,4,14.11,82.22,northern_illinois
Marcus Childers,FR,QB,12,143,473,3.31,5,11.92,39.42,northern_illinois
Marcus Jones,SO,TB,12,83,350,4.22,3,6.92,29.17,northern_illinois
Tre Harbison,FR,TB,10,55,290,5.27,3,5.50,29.00,northern_illinois
Tommy Mister,JR,TB,10,35,167,4.77,1,3.50,16.70,northern_illinois
Ryan Graham,JR,QB,2,14,122,8.71,0,7.00,61.00,northern_illinois
D.J. Brown,JR,WR,13,22,108,4.91,1,1.69,8.31,northern_illinois
Dwayne Milton,JR,TB,11,12,76,6.33,0,1.09,6.91,northern_illinois
Christian Blake,SR,WR,13,16,58,3.63,0,1.23,4.46,northern_illinois
Jauan Wesley,JR,WR,12,4,5,1.25,1,0.33,0.42,northern_illinois
Jonathan Parker,SR,CB,13,1,3,3.00,0,0.08,0.23,northern_illinois
Anthony Thompson,FR,QB,1,1,1,1.00,0,1.00,1.00,northern_illinois
Andrew Parchment,FR,WR,7,2,1,0.50,0,0.29,0.14,northern_illinois
Chad Beebe,SR,WR,9,1,-1,-1.00,0,0.11,-0.11,northern_illinois
Spencer Tears,SO,WR,13,4,-5,-1.25,0,0.31,-0.38,northern_illinois
Josh Orne,SR,K,12,1,-11,-11.00,0,0.08,-0.92,northern_illinois
Daniel Santacaterina,SO,QB,6,22,-24,-1.09,0,3.67,-4.00,northern_illinois
Justin Jackson,SR,RB,13,287,1311,4.57,11,22.08,100.85,northwestern
Jeremy Larkin,FR,RB,13,84,503,5.99,5,6.46,38.69,northwestern
Matt Alviti,SR,QB,5,13,142,10.92,1,2.60,28.40,northwestern
Jelani Roberts,JR,WR,8,10,98,9.80,2,1.25,12.25,northwestern
Jesse Brown,FR,RB,13,9,64,7.11,2,0.69,4.92,northwestern
John Moten IV,SO,RB,12,17,55,3.24,0,1.42,4.58,northwestern
Corey Acker,SR,RB,12,4,36,9.00,1,0.33,3.00,northwestern
Auston Anderson,JR,RB,9,6,23,3.83,0,0.67,2.56,northwestern
Clayton Thorson,JR,QB,13,87,23,0.26,8,6.69,1.77,northwestern
Alex Bousky,,,1,1,6,6.00,0,1.00,6.00,northwestern
Chad Hanaoka,SR,RB,1,1,5,5.00,0,1.00,5.00,northwestern
Tyler Lancaster,SR,DL,13,2,5,2.50,0,0.15,0.38,northwestern
Flynn Nagel,JR,WR,13,1,4,4.00,0,0.08,0.31,northwestern
TJ Green,SO,QB,3,2,1,0.50,0,0.67,0.33,northwestern
Riley Lees,FR,WR,13,3,0,0.00,0,0.23,0.00,northwestern
Garrett Dickerson,SR,SB,13,1,-1,-1.00,0,0.08,-0.08,northwestern
Josh Adams,JR,RB,13,206,1430,6.94,9,15.85,110.00,notre_dame
Brandon Wimbush,JR,QB,12,141,803,5.70,14,11.75,66.92,notre_dame
Deon McIntosh,SO,RB,8,65,368,5.66,5,8.13,46.00,notre_dame
Dexter Williams,JR,RB,10,39,360,9.23,4,3.90,36.00,notre_dame
Tony Jones Jr.,SO,RB,12,44,232,5.27,3,3.67,19.33,notre_dame
Ian Book,SO,QB,10,37,207,5.59,0,3.70,20.70,notre_dame
Kevin Stepherson,SO,WR,8,5,76,15.20,0,0.63,9.50,notre_dame
C.J. Holmes,FR,RB,8,8,32,4.00,0,1.00,4.00,notre_dame
Michael Young,FR,WR,13,1,6,6.00,0,0.08,0.46,notre_dame
Cameron Smith,SR,WR,7,2,5,2.50,0,0.29,0.71,notre_dame
C.J. Sanders,JR,WR,13,1,0,0.00,0,0.08,0.00,notre_dame
Chase Claypool,SO,WR,12,2,-3,-1.50,0,0.17,-0.25,notre_dame
A.J. Ouellette,JR,RB,13,192,1006,5.24,7,14.77,77.38,ohio
Nathan Rourke,SO,QB,13,137,912,6.66,21,10.54,70.15,ohio
Dorian Brown,SR,RB,12,111,757,6.82,11,9.25,63.08,ohio
Julian Ross,FR,RB,8,60,250,4.17,3,7.50,31.25,ohio
David Burroughs,JR,RB,10,19,169,8.89,0,1.90,16.90,ohio
Dylan Wears,SO,RB,12,10,51,5.10,2,0.83,4.25,ohio
Papi White,JR,WR,9,4,46,11.50,0,0.44,5.11,ohio
Michael Farkas,SO,K,13,1,16,16.00,0,0.08,1.23,ohio
Jalen Fox,JR,CB,13,1,5,5.00,0,0.08,0.38,ohio
DL Knock,SO,WR,12,1,1,1.00,0,0.08,0.08,ohio
Andrew Meyer,JR,WR,12,1,-1,-1.00,0,0.08,-0.08,ohio
Brendan Cope,SR,WR,10,1,-2,-2.00,0,0.10,-0.20,ohio
Quinton Maxwell,SO,QB,7,10,-2,-0.20,0,1.43,-0.29,ohio
J.K. Dobbins,FR,RB,14,194,1403,7.23,7,13.86,100.21,ohio_state
J.T. Barrett,SR,QB,14,165,798,4.84,12,11.79,57.00,ohio_state
Mike Weber,SO,RB,12,101,626,6.20,10,8.42,52.17,ohio_state
Antonio Williams,SO,RB,12,57,290,5.09,3,4.75,24.17,ohio_state
Parris Campbell,JR,WR,13,10,132,13.20,1,0.77,10.15,ohio_state
Demario McCall,FR,RB,4,14,111,7.93,1,3.50,27.75,ohio_state
Dwayne Haskins,FR,QB,8,24,86,3.58,0,3.00,10.75,ohio_state
Jared Drake,JR,LB,4,3,7,2.33,0,0.75,1.75,ohio_state
Jordan Leasure,SO,RB,2,1,5,5.00,0,0.50,2.50,ohio_state
Marcus Baugh,SR,TE,14,1,5,5.00,0,0.07,0.36,ohio_state
K.J. Hill,SO,WR,14,2,1,0.50,0,0.14,0.07,ohio_state
Joe Burrow,SO,QB,5,3,-5,-1.67,0,0.60,-1.00,ohio_state
Rodney Anderson,SO,RB,14,188,1161,6.18,13,13.43,82.93,oklahoma
Trey Sermon,FR,RB,14,121,744,6.15,5,8.64,53.14,oklahoma
Abdul Adams,SO,RB,12,59,542,9.19,1,4.92,45.17,oklahoma
Baker Mayfield,SR,QB,14,97,311,3.21,5,6.93,22.21,oklahoma
Kyler Murray,SO,QB,7,14,142,10.14,0,2.00,20.29,oklahoma
Marcelias Sutton,JR,RB,13,22,130,5.91,2,1.69,10.00,oklahoma
Jeff Badet,SR,WR,14,6,41,6.83,0,0.43,2.93,oklahoma
Dimitri Flowers,SR,FB,14,14,22,1.57,4,1.00,1.57,oklahoma
Jordan Smallwood,SR,WR,14,3,7,2.33,2,0.21,0.50,oklahoma
Najee Bissoon,SR,RB,1,3,4,1.33,0,3.00,4.00,oklahoma
"Joe Castiglione, Jr.",SO,FB,1,1,1,1.00,0,1.00,1.00,oklahoma
Jaxon Uhles,SR,FB,13,1,1,1.00,1,0.08,0.08,oklahoma
Marquise Brown,SO,WR,13,1,0,0.00,0,0.08,0.00,oklahoma
Austin Seibert,JR,K,14,1,-32,-32.00,0,0.07,-2.29,oklahoma
Justice Hill,SO,RB,13,268,1467,5.47,15,20.62,112.85,oklahoma_state
J.D. King,FR,RB,13,99,469,4.74,4,7.62,36.08,oklahoma_state
LD Brown,FR,RB,11,34,223,6.56,3,3.09,20.27,oklahoma_state
Taylor Cornelius,JR,QB,5,7,75,10.71,1,1.40,15.00,oklahoma_state
Ja'Ron Wilson,FR,RB,3,17,49,2.88,0,5.67,16.33,oklahoma_state
Mason Rudolph,SR,QB,13,61,35,0.57,10,4.69,2.69,oklahoma_state
Keondre Wudtee,FR,QB,2,3,29,9.67,0,1.50,14.50,oklahoma_state
Chris Lacy,SR,WR,12,1,26,26.00,0,0.08,2.17,oklahoma_state
Tyron Johnson,SO,WR,12,2,14,7.00,0,0.17,1.17,oklahoma_state
James Washington,SR,WR,13,3,12,4.00,1,0.23,0.92,oklahoma_state
Ray Lawry,SR,RB,8,132,742,5.62,7,16.50,92.75,old_dominion
Jeremy Cox,JR,RB,9,147,621,4.22,4,16.33,69.00,old_dominion
Steven Williams,FR,QB,10,92,263,2.86,3,9.20,26.30,old_dominion
Brandon Sinclair,FR,RB,10,21,86,4.10,0,2.10,8.60,old_dominion
Blake LaRussa,SO,QB,5,13,68,5.23,0,2.60,13.60,old_dominion
Gemonta Jackson,SO,RB,9,12,67,5.58,1,1.33,7.44,old_dominion
Isaiah Harper,JR,WR,12,14,59,4.21,0,1.17,4.92,old_dominion
Brandon Simmons,SR,RB,4,13,39,3.00,1,3.25,9.75,old_dominion
Jordan Hoy,SO,QB,3,12,26,2.17,1,4.00,8.67,old_dominion
Josh Marriner,SR,RB,12,1,3,3.00,0,0.08,0.25,old_dominion
Royce Freeman,SR,RB,12,244,1475,6.05,16,20.33,122.92,oregon
Kani Benoit,SR,RB,12,88,584,6.64,10,7.33,48.67,oregon
Tony Brooks-James,JR,RB,12,93,498,5.35,2,7.75,41.50,oregon
Justin Herbert,SO,QB,8,44,183,4.16,5,5.50,22.88,oregon
Darrian Felix,FR,RB,9,30,182,6.07,1,3.33,20.22,oregon
Braxton Burmeister,FR,QB,7,64,102,1.59,3,9.14,14.57,oregon
Taj Griffin,JR,WR,8,18,95,5.28,0,2.25,11.88,oregon
Jaylon Redd,FR,WR,10,9,63,7.00,1,0.90,6.30,oregon
Taylor Alie,SR,QB,8,9,41,4.56,1,1.13,5.13,oregon
Charles Nelson,SR,WR,10,11,25,2.27,1,1.10,2.50,oregon
Darrian McNeal,FR,WR,8,3,21,7.00,0,0.38,2.63,oregon
Malik Lovette,SO,WR,11,1,9,9.00,0,0.09,0.82,oregon
Dillon Mitchell,SO,WR,12,4,6,1.50,0,0.33,0.50,oregon
Ryan Nall,JR,RB,11,165,810,4.91,8,15.00,73.64,oregon_state
Artavis Pierce,SO,RB,12,68,323,4.75,1,5.67,26.92,oregon_state
Thomas Tyner,SR,RB,10,64,297,4.64,3,6.40,29.70,oregon_state
Trevorris Johnson,SR,RB,11,35,106,3.03,3,3.18,9.64,oregon_state
Darell Garretson,SR,QB,10,44,52,1.18,3,4.40,5.20,oregon_state
Trevon Bradford,SO,WR,11,1,36,36.00,0,0.09,3.27,oregon_state
Jake Luton,JR,QB,4,17,27,1.59,0,4.25,6.75,oregon_state
Seth Collins,JR,WR,3,5,14,2.80,0,1.67,4.67,oregon_state
"Calvin Tyler, Jr.",FR,RB,8,3,11,3.67,0,0.38,1.38,oregon_state
Fred Lauina,SR,OL,12,1,8,8.00,0,0.08,0.67,oregon_state
Mason Moran,FR,S,1,3,0,0.00,0,3.00,0.00,oregon_state
Xavier Hawkins,SR,WR,11,1,-4,-4.00,0,0.09,-0.36,oregon_state
Nick Porebski,SR,P,12,1,-14,-14.00,0,0.08,-1.17,oregon_state
Saquon Barkley,JR,RB,13,217,1271,5.86,18,16.69,97.77,penn_state
Trace McSorley,JR,QB,13,144,491,3.41,11,11.08,37.77,penn_state
Miles Sanders,SO,RB,12,31,191,6.16,2,2.58,15.92,penn_state
Tommy Stevens,SO,QB,9,27,190,7.04,4,3.00,21.11,penn_state
Andre Robinson,SO,RB,11,9,55,6.11,1,0.82,5.00,penn_state
Mark Allen,JR,RB,5,9,38,4.22,0,1.80,7.60,penn_state
Nick Eury,FR,RB,1,1,4,4.00,0,1.00,4.00,penn_state
DaeSean Hamilton,SR,WR,13,1,2,2.00,0,0.08,0.15,penn_state
Darrin Hall,JR,RB,12,128,628,4.91,9,10.67,52.33,pittsburgh
Qadree Ollison,JR,RB,12,90,398,4.42,5,7.50,33.17,pittsburgh
Quadree Henderson,JR,WR,12,36,251,6.97,0,3.00,20.92,pittsburgh
Jordan Whitehead,JR,DB,9,22,142,6.45,1,2.44,15.78,pittsburgh
Ben DiNucci,SO,QB,10,55,126,2.29,1,5.50,12.60,pittsburgh
Chawntez Moss,SO,RB,6,42,116,2.76,2,7.00,19.33,pittsburgh
Kenny Pickett,FR,QB,4,26,93,3.58,2,6.50,23.25,pittsburgh
Maurice Ffrench,SO,DB,12,9,71,7.89,0,0.75,5.92,pittsburgh
A.J. Davis,FR,RB,9,16,40,2.50,1,1.78,4.44,pittsburgh
Brian O'Neill,JR,OL,12,1,10,10.00,0,0.08,0.83,pittsburgh
Avonte Maddox,SR,DB,10,2,8,4.00,0,0.20,0.80,pittsburgh
Rafael Araujo-Lopes,JR,WR,12,5,6,1.20,0,0.42,0.50,pittsburgh
Jester Weah,SR,WR,12,0,2,-,0,-,-,pittsburgh
