name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Brandon Chatman,JR,SB,5,28,153,5.46,1,5.60,30.60,navy
Daba Fofana,SR,FB,5,28,150,5.36,2,5.60,30.00,navy
Shane Reynolds,JR,FB,4,16,60,3.75,1,4.00,15.00,navy
Nathan Kent,JR,WR,5,2,51,25.50,1,0.40,10.20,navy
Braxton Woodson,SO,QB,4,15,31,2.07,1,3.75,7.75,navy
Amin Hassan,SR,SB,5,9,30,3.33,0,1.80,6.00,navy
Mikey Pearson III,FR,SB,1,2,14,7.00,0,2.00,14.00,navy
Isaiah Bryant,SO,SB,5,4,13,3.25,0,0.80,2.60,navy
Gage Leonard,SO,SB,5,1,3,3.00,0,0.20,0.60,navy
Dante Dowdell,SO,RB,6,74,334,4.51,5,12.33,55.67,nebraska
Emmett Johnson,SO,RB,6,35,207,5.91,1,5.83,34.50,nebraska
Rahmir Johnson,SR,RB,6,36,147,4.08,0,6.00,24.50,nebraska
"Jacory Barney, Jr.",FR,WR,6,7,104,14.86,2,1.17,17.33,nebraska
"Gabe Ervin, Jr.",JR,RB,5,12,37,3.08,2,2.40,7.40,nebraska
Heinrich Haarberg,JR,QB,5,7,33,4.71,0,1.40,6.60,nebraska
Isaiah Neyor,SR,WR,6,1,13,13.00,0,0.17,2.17,nebraska
Janiran Bonner,SO,WR,6,2,11,5.50,1,0.33,1.83,nebraska
"Maurice Mazzccua, Jr.",SR,RB,2,5,8,1.60,0,2.50,4.00,nebraska
Kenneth Williams,FR,RB,1,1,5,5.00,0,1.00,5.00,nebraska
Kwinten Ives,FR,RB,2,3,4,1.33,0,1.50,2.00,nebraska
Jalyn Gramstad,SR,QB,1,1,2,2.00,0,1.00,2.00,nebraska
Mekhi Nelson,FR,RB,1,1,2,2.00,0,1.00,2.00,nebraska
Jaylen Lloyd,SO,WR,6,1,1,1.00,0,0.17,0.17,nebraska
Carter Nelson,FR,WR,6,1,0,0.00,0,0.17,0.00,nebraska
Dylan Raiola,FR,QB,6,19,-78,-4.11,0,3.17,-13.00,nebraska
Savion Red,JR,RB,6,63,456,7.24,3,10.50,76.00,nevada
Brendon Lewis,JR,QB,6,79,362,4.58,3,13.17,60.33,nevada
Patrick Garwo III,SR,RB,6,45,194,4.31,5,7.50,32.33,nevada
Sean Dollars,SR,RB,6,22,67,3.05,0,3.67,11.17,nevada
Caleb Ramseur,JR,RB,6,10,50,5.00,0,1.67,8.33,nevada
Marcus Bellon,JR,WR,6,5,27,5.40,0,0.83,4.50,nevada
Ky Woods,SO,RB,6,3,12,4.00,0,0.50,2.00,nevada
Cortez Braham Jr.,SR,WR,6,1,1,1.00,0,0.17,0.17,nevada
Kitan Crawford,SR,S,6,1,-4,-4.00,0,0.17,-0.67,nevada
Devon Dampier,SO,QB,5,40,332,8.30,6,8.00,66.40,new_mexico
Eli Sanders,JR,RB,5,50,231,4.62,0,10.00,46.20,new_mexico
Javen Jacobs,SO,RB,5,27,200,7.41,2,5.40,40.00,new_mexico
NaQuari Rogers,JR,RB,5,37,174,4.70,4,7.40,34.80,new_mexico
Luke Wysong,JR,WR,5,6,42,7.00,0,1.20,8.40,new_mexico
Sol-Jay Maiava-Peters,JR,RB,4,5,35,7.00,0,1.25,8.75,new_mexico
Isaiah Chavez,SR,QB,4,2,-13,-6.50,0,0.50,-3.25,new_mexico
Seth McGowan,JR,RB,5,58,334,5.76,2,11.60,66.80,new_mexico_state
Mike Washington,JR,RB,5,56,197,3.52,2,11.20,39.40,new_mexico_state
Larenzo McMillan,JR,RB,3,3,91,30.33,1,1.00,30.33,new_mexico_state
Santino Marucci,JR,QB,3,18,74,4.11,1,6.00,24.67,new_mexico_state
Monte Watkins,JR,RB,5,14,52,3.71,0,2.80,10.40,new_mexico_state
TJ Pride,FR,WR,5,4,29,7.25,0,0.80,5.80,new_mexico_state
Parker Awad,SO,QB,3,25,7,0.28,1,8.33,2.33,new_mexico_state
PJ Johnson III,JR,WR,5,2,3,1.50,0,0.40,0.60,new_mexico_state
Deuce Hogan,SR,QB,2,4,-3,-0.75,0,2.00,-1.50,new_mexico_state
Jordan Smith,SR,WR,4,1,-5,-5.00,0,0.25,-1.25,new_mexico_state
Omarion Hampton,JR,RB,6,137,764,5.58,7,22.83,127.33,north_carolina
Davion Gause,FR,RB,6,33,197,5.97,2,5.50,32.83,north_carolina
Charleston French,SO,RB,2,8,78,9.75,1,4.00,39.00,north_carolina
Jacolby Criswell,SR,QB,5,23,54,2.35,0,4.60,10.80,north_carolina
Nate McCollum,SR,WR,5,4,49,12.25,1,0.80,9.80,north_carolina
Conner Harrell,SO,QB,4,15,39,2.60,1,3.75,9.75,north_carolina
Max Johnson,SR,QB,1,6,10,1.67,1,6.00,10.00,north_carolina
Javarius Green,FR,WR,5,1,8,8.00,0,0.20,1.60,north_carolina
Darwin Barlow,SR,RB,1,1,2,2.00,0,1.00,2.00,north_carolina
Caleb Hood,SR,RB,2,4,-3,-0.75,0,2.00,-1.50,north_carolina
Chris Culliver,SO,WR,5,1,-8,-8.00,0,0.20,-1.60,north_carolina
Kendrick Raphael,SO,RB,6,43,251,5.84,3,7.17,41.83,north_carolina_state
Jordan Waters,SR,RB,6,62,246,3.97,2,10.33,41.00,north_carolina_state
Hollywood Smothers,FR,RB,4,22,114,5.18,1,5.50,28.50,north_carolina_state
Grayson McCall,SR,QB,4,19,53,2.79,0,4.75,13.25,north_carolina_state
CJ Bailey,FR,QB,5,27,42,1.56,2,5.40,8.40,north_carolina_state
Kevin KC Concepcion,SO,WR,6,8,15,1.88,0,1.33,2.50,north_carolina_state
"Demarcus Jones, II",SR,RB,6,3,13,4.33,1,0.50,2.17,north_carolina_state
Lex Thomas,FR,QB,1,1,9,9.00,0,1.00,9.00,north_carolina_state
Jonathan Paylor,FR,WR,2,1,3,3.00,0,0.50,1.50,north_carolina_state
Sean Brown,JR,LB,6,1,2,2.00,0,0.17,0.33,north_carolina_state
Damashja Harris,JR,RB,3,22,193,8.77,1,7.33,64.33,north_texas
Shane Porter,JR,RB,5,24,150,6.25,1,4.80,30.00,north_texas
Makenzie McGill II,FR,RB,5,18,136,7.56,4,3.60,27.20,north_texas
Kiefer Sibley,FR,RB,2,14,97,6.93,0,7.00,48.50,north_texas
Juwaun Price,SR,RB,2,14,64,4.57,0,7.00,32.00,north_texas
Zach Evans,SO,RB,2,9,58,6.44,0,4.50,29.00,north_texas
Ikaika Ragsdale,JR,RB,2,22,58,2.64,1,11.00,29.00,north_texas
Chandler Morris,JR,QB,5,21,46,2.19,2,4.20,9.20,north_texas
Drew Mestemaker,FR,QB,3,4,26,6.50,0,1.33,8.67,north_texas
Kyle Koch,FR,WR,3,1,9,9.00,0,0.33,3.00,north_texas
Wyatt Young,FR,WR,5,1,1,1.00,1,0.20,0.20,north_texas
Antario Brown,SR,RB,5,87,401,4.61,2,17.40,80.20,northern_illinois
Gavin Williams,SR,RB,5,60,307,5.12,1,12.00,61.40,northern_illinois
Jaylen Poe,FR,RB,5,22,140,6.36,3,4.40,28.00,northern_illinois
Ethan Hampton,JR,QB,5,27,90,3.33,1,5.40,18.00,northern_illinois
Trayvon Rudolph,SR,WR,4,6,85,14.17,1,1.50,21.25,northern_illinois
Justin Lynch,JR,RB,5,6,42,7.00,0,1.20,8.40,northern_illinois
Josh Holst,FR,QB,2,3,28,9.33,0,1.50,14.00,northern_illinois
Jalen Macon,JR,QB,1,5,27,5.40,1,5.00,27.00,northern_illinois
Dane Pardridge,SO,WR,4,1,15,15.00,0,0.25,3.75,northern_illinois
George Dimopoulos,FR,WR,5,2,11,5.50,0,0.40,2.20,northern_illinois
Brock Lampe,SR,FB,5,3,8,2.67,1,0.60,1.60,northern_illinois
Grayson Barnes,SR,TE,5,1,2,2.00,0,0.20,0.40,northern_illinois
Cam Porter,SR,RB,4,50,249,4.98,4,12.50,62.25,northwestern
Joseph Himon II,SO,RB,5,23,127,5.52,1,4.60,25.40,northwestern
Jack Lausch,SO,QB,3,29,117,4.03,0,9.67,39.00,northwestern
Mike Wright,SR,QB,3,18,84,4.67,1,6.00,28.00,northwestern
Caleb Komolafe,FR,RB,5,27,51,1.89,0,5.40,10.20,northwestern
A.J. Henning,SR,WR,5,2,8,4.00,0,0.40,1.60,northwestern
Marshall Lang,SR,TE,5,1,3,3.00,0,0.20,0.60,northwestern
Riley Leonard,SR,QB,5,59,374,6.34,7,11.80,74.80,notre_dame
Jeremiyah Love,SO,RB,5,57,373,6.54,5,11.40,74.60,notre_dame
Jadarian Price,SO,RB,5,29,211,7.28,2,5.80,42.20,notre_dame
Aneyas Williams,FR,RB,4,6,36,6.00,0,1.50,9.00,notre_dame
Devyn Ford,SR,RB,5,8,30,3.75,0,1.60,6.00,notre_dame
Kedren Young,FR,RB,1,4,25,6.25,0,4.00,25.00,notre_dame
Kenny Minchey,FR,QB,1,2,12,6.00,1,2.00,12.00,notre_dame
Steve Angeli,SO,QB,3,4,12,3.00,0,1.33,4.00,notre_dame
Jayden Thomas,JR,WR,5,1,2,2.00,0,0.20,0.40,notre_dame
Anthony Tyus III,SR,RB,5,87,500,5.75,4,17.40,100.00,ohio
Parker Navarro,SR,QB,4,44,212,4.82,3,11.00,53.00,ohio
Rickey Hunt Jr.,FR,RB,5,40,152,3.80,1,8.00,30.40,ohio
Nick Poulos,JR,QB,2,13,62,4.77,0,6.50,31.00,ohio
Duncan Brune,FR,RB,5,7,33,4.71,0,1.40,6.60,ohio
Eamonn Dennis,SR,WR,3,1,10,10.00,0,0.33,3.33,ohio
Quinshon Judkins,JR,RB,5,60,468,7.80,5,12.00,93.60,ohio_state
TreVeyon Henderson,SR,RB,5,42,337,8.02,4,8.40,67.40,ohio_state
James Peoples,FR,RB,5,35,153,4.37,2,7.00,30.60,ohio_state
Will Howard,SR,QB,5,24,64,2.67,4,4.80,12.80,ohio_state
Sam Williams-Dixon,FR,RB,2,4,44,11.00,0,2.00,22.00,ohio_state
Jeremiah Smith,FR,WR,5,2,33,16.50,1,0.40,6.60,ohio_state
Devin Brown,JR,QB,5,5,10,2.00,0,1.00,2.00,ohio_state
Julian Sayin,FR,QB,2,1,5,5.00,0,0.50,2.50,ohio_state
Mason Maggs,JR,QB,1,1,3,3.00,0,1.00,3.00,ohio_state
Jovantae Barnes,JR,RB,5,57,199,3.49,2,11.40,39.80,oklahoma
Jackson Arnold,SO,QB,4,41,138,3.37,2,10.25,34.50,oklahoma
Taylor Tatum,FR,RB,4,18,116,6.44,2,4.50,29.00,oklahoma
Michael Hawkins Jr.,FR,QB,3,28,101,3.61,1,9.33,33.67,oklahoma
Sam Franklin,JR,RB,5,5,42,8.40,0,1.00,8.40,oklahoma
Gavin Sawchuk,SO,RB,5,18,33,1.83,0,3.60,6.60,oklahoma
Deion Burks,JR,WR,4,5,32,6.40,0,1.25,8.00,oklahoma
Ollie Gordon II,JR,RB,6,101,384,3.80,4,16.83,64.00,oklahoma_state
Trent Howland,JR,RB,4,17,83,4.88,1,4.25,20.75,oklahoma_state
Sesi Vailahi,FR,RB,6,25,41,1.64,1,4.17,6.83,oklahoma_state
Brennan Presley,SR,WR,6,4,40,10.00,1,0.67,6.67,oklahoma_state
Garret Rangel,SO,QB,3,4,14,3.50,0,1.33,4.67,oklahoma_state
Alan Bowman,SR,QB,6,13,-4,-0.31,0,2.17,-0.67,oklahoma_state
Aaron Young,SR,RB,5,77,301,3.91,2,15.40,60.20,old_dominion
Bryce Duke,JR,RB,5,27,169,6.26,0,5.40,33.80,old_dominion
Colton Joseph,FR,QB,3,24,134,5.58,2,8.00,44.67,old_dominion
Devin Roche,FR,RB,4,15,90,6.00,1,3.75,22.50,old_dominion
Quinn Henicle,FR,QB,1,13,64,4.92,1,13.00,64.00,old_dominion
Grant Wilson,JR,QB,3,28,47,1.68,1,9.33,15.67,old_dominion
Tariq Sims,JR,RB,2,2,26,13.00,1,1.00,13.00,old_dominion
Demariyon Houston,SR,WR,5,1,4,4.00,0,0.20,0.80,old_dominion
Jordan James,JR,RB,5,88,552,6.27,5,17.60,110.40,oregon
Noah Whittington,JR,RB,5,42,165,3.93,1,8.40,33.00,oregon
Dillon Gabriel,SR,QB,5,24,71,2.96,3,4.80,14.20,oregon
Traeshon Holden,SR,WR,5,1,21,21.00,0,0.20,4.20,oregon
Jayden Limar,SO,RB,5,7,13,1.86,0,1.40,2.60,oregon
Dante Moore,SO,QB,2,1,6,6.00,0,0.50,3.00,oregon
Kenyon Sadiq,SO,TE,5,2,5,2.50,0,0.40,1.00,oregon
Jay Harris,JR,RB,1,3,3,1.00,0,3.00,3.00,oregon
Anthony Hankerson,JR,RB,5,101,485,4.80,9,20.20,97.00,oregon_state
Jam Griffin,SR,RB,5,73,450,6.16,4,14.60,90.00,oregon_state
Gevani McCoy,JR,QB,5,29,213,7.34,3,5.80,42.60,oregon_state
Salahadin Allah,FR,RB,5,20,91,4.55,0,4.00,18.20,oregon_state
Zachary Card,FR,WR,5,5,60,12.00,1,1.00,12.00,oregon_state
Gabarri Johnson,FR,QB,3,5,34,6.80,0,1.67,11.33,oregon_state
Trent Walker,JR,WR,5,3,9,3.00,0,0.60,1.80,oregon_state
Jake Reichle,SO,RB,5,3,9,3.00,0,0.60,1.80,oregon_state
Nicholas Singleton,JR,RB,4,53,408,7.70,3,13.25,102.00,penn_state
Kaytron Allen,JR,RB,5,74,367,4.96,2,14.80,73.40,penn_state
Beau Pribula,SO,QB,5,15,105,7.00,1,3.00,21.00,penn_state
Drew Allar,JR,QB,5,26,89,3.42,3,5.20,17.80,penn_state
Cam Wallace,FR,RB,3,18,63,3.50,1,6.00,21.00,penn_state
Tyler Warren,SR,TE,5,4,34,8.50,1,0.80,6.80,penn_state
"Quinton Martin, Jr.",FR,RB,2,8,25,3.13,0,4.00,12.50,penn_state
Liam Clifford,JR,WR,5,1,12,12.00,0,0.20,2.40,penn_state
Desmond Reid,JR,RB,4,62,374,6.03,1,15.50,93.50,pittsburgh
Eli Holstein,FR,QB,5,48,265,5.52,3,9.60,53.00,pittsburgh
Daniel Carter,SR,RB,5,12,139,11.58,2,2.40,27.80,pittsburgh
Che Nwabuko,SO,RB,2,3,65,21.67,1,1.50,32.50,pittsburgh
Derrick Davis Jr.,JR,RB,5,16,44,2.75,2,3.20,8.80,pittsburgh
Nate Yarnell,JR,QB,3,5,22,4.40,0,1.67,7.33,pittsburgh
Rodney Hammond Jr.,SR,RB,1,4,9,2.25,0,4.00,9.00,pittsburgh
Kenny Johnson,SO,WR,5,2,-4,-2.00,0,0.40,-0.80,pittsburgh
Devin Mockobee,JR,RB,5,60,362,6.03,1,12.00,72.40,purdue
Reggie Love III,SR,RB,5,41,210,5.12,2,8.20,42.00,purdue
Elijah Jackson,FR,RB,5,5,96,19.20,1,1.00,19.20,purdue
Jaheim Merriweather,FR,RB,4,5,47,9.40,1,1.25,11.75,purdue
Ryan Browne,FR,QB,2,5,0,0.00,0,2.50,0.00,purdue
Hudson Card,SR,QB,5,24,-10,-0.42,0,4.80,-2.00,purdue
Dean Connors,SR,RB,5,55,369,6.71,5,11.00,73.80,rice
Taji Atkins,FR,RB,5,24,158,6.58,2,4.80,31.60,rice
Quinton Jackson,SO,RB,5,13,89,6.85,0,2.60,17.80,rice
Kobie Campbell,SR,WR,5,1,40,40.00,0,0.20,8.00,rice
Coleman Bennett,SR,RB,4,2,28,14.00,1,0.50,7.00,rice
Christian Francisco,JR,RB,5,4,14,3.50,0,0.80,2.80,rice
Drew Devillier,FR,QB,2,3,13,4.33,0,1.50,6.50,rice
E.J. Warner,JR,QB,5,11,13,1.18,0,2.20,2.60,rice
Chase Jenkins,FR,WR,1,1,2,2.00,0,1.00,2.00,rice
Matt Sykes,SR,WR,5,2,-4,-2.00,0,0.40,-0.80,rice
Alex Bacchetta,SO,P,5,1,-19,-19.00,0,0.20,-3.80,rice
Kyle Monangai,SR,RB,5,116,667,5.75,6,23.20,133.40,rutgers
Samuel Brown V,JR,RB,4,36,184,5.11,3,9.00,46.00,rutgers
Antwan Raymond,FR,RB,2,23,126,5.48,2,11.50,63.00,rutgers
Athan Kaliakmanis,SR,QB,5,29,55,1.90,0,5.80,11.00,rutgers
Ajani Sheppard,SO,QB,2,1,4,4.00,0,0.50,2.00,rutgers
Timmy Ward,SR,DB,4,1,0,0.00,0,0.25,0.00,rutgers
Hunter Watson,JR,QB,6,84,370,4.40,4,14.00,61.67,sam_houston_state
DJ McKinney,FR,RB,6,57,348,6.11,2,9.50,58.00,sam_houston_state
Jay Ducker,SR,RB,6,66,348,5.27,5,11.00,58.00,sam_houston_state
John Gentry,JR,RB,5,26,75,2.88,1,5.20,15.00,sam_houston_state
Jase Bauer,JR,QB,3,17,70,4.12,0,5.67,23.33,sam_houston_state
Ife Adeyi,SR,WR,6,7,69,9.86,1,1.17,11.50,sam_houston_state
Noah Smith,SR,WR,6,8,67,8.38,0,1.33,11.17,sam_houston_state
Zach Hrbacek,JR,RB,6,9,26,2.89,0,1.50,4.33,sam_houston_state
Qua'Vez Humphreys,JR,WR,6,1,10,10.00,0,0.17,1.67,sam_houston_state
Malik Phillips,SR,WR,3,1,4,4.00,0,0.33,1.33,sam_houston_state
Michael Phoenix II,JR,WR,5,1,4,4.00,0,0.20,0.80,sam_houston_state
Lonnie Adkism,FR,WR,4,1,-3,-3.00,0,0.25,-0.75,sam_houston_state
Marquez Cooper,SR,RB,5,126,583,4.63,5,25.20,116.60,san_diego_state
Jaylon Armstead,SR,RB,3,13,42,3.23,0,4.33,14.00,san_diego_state
Lucky Sutton,SO,RB,2,4,18,4.50,0,2.00,9.00,san_diego_state
Danny O'Neil,FR,QB,4,23,16,0.70,0,5.75,4.00,san_diego_state
Javance Tupou’ata-Johnson,FR,QB,2,9,5,0.56,0,4.50,2.50,san_diego_state
Cam Davis,JR,RB,1,1,4,4.00,0,1.00,4.00,san_diego_state
Jordan Napier,FR,WR,5,1,-5,-5.00,0,0.20,-1.00,san_diego_state
Ja’Shaun Poke,SR,WR,5,2,-10,-5.00,0,0.40,-2.00,san_diego_state
Floyd Chalk IV,JR,RB,5,61,273,4.48,6,12.20,54.60,san_jose_state
Jabari Bates,SO,RB,5,34,165,4.85,0,6.80,33.00,san_jose_state
Lamar Radcliffe,FR,RB,3,6,21,3.50,0,2.00,7.00,san_jose_state
Jordan Pollard,JR,LB,5,1,9,9.00,0,0.20,1.80,san_jose_state
Walker Eget,JR,QB,4,1,-4,-4.00,0,0.25,-1.00,san_jose_state
Jacob Stewart,JR,TE,5,1,-9,-9.00,0,0.20,-1.80,san_jose_state
Emmett Brown,SO,QB,5,23,-22,-0.96,1,4.60,-4.40,san_jose_state
Brashard Smith,SR,RB,6,83,561,6.76,7,13.83,93.50,smu
Kevin Jennings,SO,QB,6,44,262,5.95,2,7.33,43.67,smu
LJ Johnson Jr.,JR,RB,5,24,117,4.88,2,4.80,23.40,smu
Roderick Daniels Jr.,SR,WR,6,29,100,3.45,2,4.83,16.67,smu
Derrick McFall,FR,WR,3,22,95,4.32,1,7.33,31.67,smu
Keldric Luster,FR,QB,3,10,57,5.70,0,3.33,19.00,smu
Jaylan Knighton,SR,RB,2,12,43,3.58,0,6.00,21.50,smu
Preston Stone,JR,QB,4,10,26,2.60,0,2.50,6.50,smu
Zane Minors,JR,RB,1,2,10,5.00,0,2.00,10.00,smu
Zach Hernandez,FR,RB,1,2,6,3.00,0,2.00,6.00,smu
Carter Campbell,SR,WR,3,1,6,6.00,0,0.33,2.00,smu
Jake Bailey,SR,WR,6,1,-3,-3.00,0,0.17,-0.50,smu
Fluff Bothwell,FR,RB,6,55,406,7.38,6,9.17,67.67,south_alabama
Kentrel Bullock,JR,RB,6,52,325,6.25,3,8.67,54.17,south_alabama
Gio Lopez,FR,QB,5,41,256,6.24,2,8.20,51.20,south_alabama
PJ Martin,FR,RB,6,11,88,8.00,1,1.83,14.67,south_alabama
Bishop Davenport,SO,QB,6,14,55,3.93,0,2.33,9.17,south_alabama
Braylon McReynolds,SO,RB,3,11,40,3.64,0,3.67,13.33,south_alabama
Iverson Celestine,JR,RB,6,6,21,3.50,1,1.00,3.50,south_alabama
Jarvis Durr,FR,RB,1,5,16,3.20,1,5.00,16.00,south_alabama
Dorian Smith,FR,RB,1,1,9,9.00,0,1.00,9.00,south_alabama
Anthony Eager,FR,WR,6,1,9,9.00,0,0.17,1.50,south_alabama
Raheim Sanders,SR,RB,5,65,315,4.85,4,13.00,63.00,south_carolina
LaNorris Sellers,FR,QB,4,55,200,3.64,3,13.75,50.00,south_carolina
Robby Ashford,SR,QB,4,34,172,5.06,1,8.50,43.00,south_carolina
Oscar Adaway III,SR,RB,5,29,81,2.79,2,5.80,16.20,south_carolina
Juju McDowell,SR,RB,5,15,60,4.00,0,3.00,12.00,south_carolina
Jawarn Howell,SO,RB,2,9,52,5.78,1,4.50,26.00,south_carolina
Jared Brown,JR,WR,4,2,27,13.50,0,0.50,6.75,south_carolina
Matthew Fuller,FR,RB,2,8,25,3.13,0,4.00,12.50,south_carolina
Bradley Dunn,SR,RB,1,2,10,5.00,0,2.00,10.00,south_carolina
Nyck Harbor,SO,WR,5,1,1,1.00,0,0.20,0.20,south_carolina
Maurice Brown II,SO,TE,5,1,0,0.00,0,0.20,0.00,south_carolina
Byrum Brown,JR,QB,5,68,269,3.96,3,13.60,53.80,south_florida
Kelley Joiner,SR,RB,5,38,248,6.53,4,7.60,49.60,south_florida
Nay'Quan Wright,SR,RB,5,46,237,5.15,2,9.20,47.40,south_florida
Ta'Ron Keith,SR,RB,5,28,116,4.14,3,5.60,23.20,south_florida
Yasias Young,SR,RB,5,8,34,4.25,0,1.60,6.80,south_florida
John Cannon,SR,K,5,1,17,17.00,0,0.20,3.40,south_florida
Joshua Porter,FR,WR,5,1,5,5.00,0,0.20,1.00,south_florida
Alvon Isaac,FR,RB,1,1,2,2.00,0,1.00,2.00,south_florida
Michael Brown-Stephens,SR,WR,5,1,0,0.00,0,0.20,0.00,south_florida
Bryce Archie,JR,QB,4,7,-30,-4.29,0,1.75,-7.50,south_florida
Rodrigues Dreke Clark,SR,RB,5,56,228,4.07,1,11.20,45.60,southern_mississippi
Kenyon Clay,SO,RB,5,22,141,6.41,3,4.40,28.20,southern_mississippi
Ethan Crawford,SO,QB,3,14,43,3.07,1,4.67,14.33,southern_mississippi
JQ Gray,FR,RB,5,3,19,6.33,0,0.60,3.80,southern_mississippi
Dannis Jackson,SR,WR,3,1,8,8.00,0,0.33,2.67,southern_mississippi
Tiaquelin Ti Mims,JR,WR,5,2,3,1.50,0,0.40,0.60,southern_mississippi
Chandler Pittman,SR,RB,5,1,1,1.00,0,0.20,0.20,southern_mississippi
Larry Simmons,SO,WR,5,1,-6,-6.00,0,0.20,-1.20,southern_mississippi
John White,FR,QB,2,8,-20,-2.50,1,4.00,-10.00,southern_mississippi
Tate Rodemaker,JR,QB,5,12,-49,-4.08,0,2.40,-9.80,southern_mississippi
Ashton Daniels,JR,QB,4,50,250,5.00,0,12.50,62.50,stanford
Micah Ford,FR,RB,5,47,230,4.89,0,9.40,46.00,stanford
"Chris Davis, Jr.",FR,RB,4,26,188,7.23,0,6.50,47.00,stanford
Sedrick Irvin,SO,RB,5,16,73,4.56,0,3.20,14.60,stanford
Justin Lamson,JR,QB,5,37,41,1.11,2,7.40,8.20,stanford
Tristan Sinclair,SR,ILB,5,1,6,6.00,0,0.20,1.20,stanford
Ismael Cisse,FR,WR,5,4,2,0.50,0,0.80,0.40,stanford
Tiger Bachmeier,SO,WR,5,1,-1,-1.00,0,0.20,-0.20,stanford
Emmett Mosley V,FR,WR,2,3,-3,-1.00,0,1.50,-1.50,stanford
LeQuint Allen,JR,RB,5,73,358,4.90,3,14.60,71.60,syracuse
Yasin Willis,FR,RB,5,20,109,5.45,1,4.00,21.80,syracuse
Will Nixon,JR,RB,3,19,76,4.00,0,6.33,25.33,syracuse
Jaden Hart,FR,RB,1,1,11,11.00,0,1.00,11.00,syracuse
Zeed Haynes,FR,WR,2,1,11,11.00,0,0.50,5.50,syracuse
Kyle McCord,SR,QB,5,22,6,0.27,1,4.40,1.20,syracuse
Tyler Chandler,FR,RB,1,1,1,1.00,0,1.00,1.00,syracuse
Ja'Meer Thomas,FR,WR,1,1,1,1.00,0,1.00,1.00,syracuse
Trebor Pena,JR,WR,5,5,1,0.20,1,1.00,0.20,syracuse
Michael Johnson Jr.,SR,QB,1,4,-8,-2.00,0,4.00,-8.00,syracuse
Jack Stonehouse,JR,P,5,1,-13,-13.00,0,0.20,-2.60,syracuse
Cam Cook,SO,RB,6,87,336,3.86,6,14.50,56.00,tcu
Jeremy Payne,FR,RB,6,26,120,4.62,1,4.33,20.00,tcu
Dominique Johnson,JR,RB,6,14,53,3.79,1,2.33,8.83,tcu
Trey Sanders,SR,RB,4,9,35,3.89,0,2.25,8.75,tcu
JoJo Earle,SR,WR,4,3,30,10.00,0,0.75,7.50,tcu
Hauss Hejny,FR,QB,2,5,14,2.80,0,2.50,7.00,tcu
Savion Williams,SR,WR,6,3,12,4.00,0,0.50,2.00,tcu
Ken Seals,JR,QB,3,2,10,5.00,0,0.67,3.33,tcu
Jack Bech,SR,WR,6,0,7,-,0,-,-,tcu
Jordyn Bailey,FR,WR,5,1,6,6.00,0,0.20,1.20,tcu
Chase Curtis,SR,TE,4,1,3,3.00,0,0.25,0.75,tcu
Nate Palmer,FR,RB,1,1,-5,-5.00,0,1.00,-5.00,tcu
Josh Hoover,SO,QB,6,18,-20,-1.11,2,3.00,-3.33,tcu
Antwain Littleton,JR,RB,6,51,168,3.29,0,8.50,28.00,temple
Terrez Worthy,JR,RB,6,19,151,7.95,0,3.17,25.17,temple
E.J. Wilson,SR,RB,4,16,59,3.69,0,4.00,14.75,temple
Joquez Smith,SO,RB,6,19,50,2.63,0,3.17,8.33,temple
Evan Simon,JR,QB,3,37,35,0.95,1,12.33,11.67,temple
Forrest Brock,JR,QB,3,28,28,1.00,1,9.33,9.33,temple
Kajiya Hollawayne,JR,WR,5,1,16,16.00,0,0.20,3.20,temple
Dante Wright,SR,WR,6,4,14,3.50,0,0.67,2.33,temple
Ashton Allen,SR,WR,6,2,11,5.50,0,0.33,1.83,temple
Tyler Douglas,FR,QB,1,6,10,1.67,0,6.00,10.00,temple
John Adams,JR,WR,6,3,9,3.00,0,0.50,1.50,temple
Tyrei Washington,JR,RB,4,3,2,0.67,0,0.75,0.50,temple
Dylan Sampson,JR,RB,5,91,587,6.45,12,18.20,117.40,tennessee
DeSean Bishop,FR,RB,5,41,306,7.46,3,8.20,61.20,tennessee
Nico Iamaleava,FR,QB,5,36,134,3.72,1,7.20,26.80,tennessee
Peyton Lewis,FR,RB,5,17,118,6.94,0,3.40,23.60,tennessee
Khalifa Keith,SO,RB,3,17,61,3.59,1,5.67,20.33,tennessee
Cameron Seldon,SO,RB,3,7,47,6.71,0,2.33,15.67,tennessee
Hunter Barnes,SO,RB,2,7,38,5.43,0,3.50,19.00,tennessee
Jake Merklinger,FR,QB,2,7,22,3.14,0,3.50,11.00,tennessee
Gaston Moore,SR,QB,3,1,15,15.00,0,0.33,5.00,tennessee
Patrick Wilk,JR,RB,2,3,12,4.00,0,1.50,6.00,tennessee
Bru McCoy,SR,WR,5,1,9,9.00,0,0.20,1.80,tennessee
Navy Shuler,SR,QB,1,1,6,6.00,0,1.00,6.00,tennessee
Squirrel White,JR,WR,5,1,-7,-7.00,0,0.20,-1.40,tennessee
Jaydon Blue,JR,RB,4,51,239,4.69,4,12.75,59.75,texas
Jerrick Gibson,FR,RB,5,46,226,4.91,3,9.20,45.20,texas
Quintrevion Wisner,SO,RB,4,32,160,5.00,1,8.00,40.00,texas
Colin Page,JR,RB,3,16,92,5.75,0,5.33,30.67,texas
