name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Seth Henigan,FR,QB,11,80,147,1.84,0,7.27,13.36,memphis
Asa Martin,JR,RB,10,34,108,3.18,2,3.40,10.80,memphis
Calvin Austin III,SR,WR,12,1,69,69.00,1,0.08,5.75,memphis
Peter Parrish,SO,QB,3,22,60,2.73,0,7.33,20.00,memphis
Kylan Watkins,SR,RB,4,15,51,3.40,0,3.75,12.75,memphis
Gabriel Rogers,SR,WR,9,6,32,5.33,0,0.67,3.56,memphis
Joe Doyle,JR,P,12,1,12,12.00,0,0.08,1.00,memphis
Jaylan Knighton,FR,RB,8,145,561,3.87,8,18.13,70.13,miami_florida
Cam'Ron Harris,JR,RB,8,71,409,5.76,5,8.88,51.13,miami_florida
"Thaddius Franklin, Jr.",FR,RB,5,23,172,7.48,2,4.60,34.40,miami_florida
Cody Brown,FR,RB,10,34,139,4.09,3,3.40,13.90,miami_florida
D'Eriq King,SR,QB,3,40,96,2.40,0,13.33,32.00,miami_florida
Tyler Van Dyke,FR,QB,10,53,57,1.08,1,5.30,5.70,miami_florida
Jake Garcia,FR,QB,1,1,45,45.00,0,1.00,45.00,miami_florida
"Donald Chaney, Jr.",FR,RB,2,11,44,4.00,1,5.50,22.00,miami_florida
Brashard Smith,FR,WR,12,6,23,3.83,0,0.50,1.92,miami_florida
Isaiah Cashwell,SO,RB,2,7,19,2.71,0,3.50,9.50,miami_florida
Peyton Matocha,FR,QB,2,3,13,4.33,0,1.50,6.50,miami_florida
Michael Parrott,JR,FB,10,1,12,12.00,0,0.10,1.20,miami_florida
Mike Harley,SR,WR,12,1,1,1.00,0,0.08,0.08,miami_florida
Jakai Clark,SO,OL,10,1,0,0.00,0,0.10,0.00,miami_florida
Ryan Rizk,SO,QB,2,1,-5,-5.00,0,0.50,-2.50,miami_florida
Jacolby George,FR,WR,9,1,-7,-7.00,0,0.11,-0.78,miami_florida
Keyon Mozee,FR,RB,13,122,556,4.56,4,9.38,42.77,miami_ohio
Kevin Davis,FR,RB,13,62,342,5.52,3,4.77,26.31,miami_ohio
Kenny Tracy,FR,RB,12,55,305,5.55,3,4.58,25.42,miami_ohio
Tyre Shelton,SO,RB,7,54,245,4.54,2,7.71,35.00,miami_ohio
David Afari,FR,RB,9,31,151,4.87,0,3.44,16.78,miami_ohio
Brett Gabbert,SO,QB,10,56,151,2.70,1,5.60,15.10,miami_ohio
AJ Mayer,SO,QB,7,26,89,3.42,1,3.71,12.71,miami_ohio
Jaylon Bester,SR,RB,3,13,44,3.38,1,4.33,14.67,miami_ohio
Darez Snider,FR,RB,3,9,28,3.11,0,3.00,9.33,miami_ohio
Aveon Smith,FR,QB,3,4,25,6.25,0,1.33,8.33,miami_ohio
Davion Johnson,JR,RB,2,4,10,2.50,0,2.00,5.00,miami_ohio
Jack DeJarld,FR,TE,12,1,1,1.00,0,0.08,0.08,miami_ohio
Jalen Walker,JR,WR,13,1,-4,-4.00,0,0.08,-0.31,miami_ohio
Hassan Haskins,SR,RB,14,270,1327,4.91,20,19.29,94.79,michigan
Blake Corum,SO,RB,12,144,952,6.61,11,12.00,79.33,michigan
Donovan Edwards,FR,RB,12,35,174,4.97,3,2.92,14.50,michigan
A.J. Henning,SO,WR,14,9,162,18.00,2,0.64,11.57,michigan
J.J. McCarthy,FR,QB,11,27,124,4.59,2,2.45,11.27,michigan
Roman Wilson,SO,WR,13,3,59,19.67,0,0.23,4.54,michigan
Tavierre Dunlap,FR,RB,2,7,51,7.29,0,3.50,25.50,michigan
Dan Villari,SO,QB,4,9,35,3.89,0,2.25,8.75,michigan
Leon Franklin,JR,RB,9,8,33,4.13,0,0.89,3.67,michigan
Cornelius Johnson,JR,WR,14,3,30,10.00,0,0.21,2.14,michigan
Cade McNamara,JR,QB,14,37,26,0.70,1,2.64,1.86,michigan
Isaiah Gash,SO,RB,2,6,17,2.83,0,3.00,8.50,michigan
Mike Sainristil,JR,WR,14,1,7,7.00,0,0.07,0.50,michigan
Andrel Anthony,FR,WR,11,1,6,6.00,0,0.09,0.55,michigan
Danny Hughes,JR,RB,12,1,5,5.00,0,0.08,0.42,michigan
Brad Robbins,SR,P,14,1,5,5.00,0,0.07,0.36,michigan
Michael Barrett,SR,LB,14,1,3,3.00,0,0.07,0.21,michigan
Christian Boivin,FR,RB,1,1,2,2.00,0,1.00,2.00,michigan
Kenneth Walker III,JR,RB,12,263,1636,6.22,18,21.92,136.33,michigan_state
Jordon Simmons,SO,RB,13,70,278,3.97,0,5.38,21.38,michigan_state
Payton Thorne,SO,QB,13,82,181,2.21,4,6.31,13.92,michigan_state
Elijah Collins,JR,RB,7,18,102,5.67,0,2.57,14.57,michigan_state
Harold Joiner,JR,RB,12,13,43,3.31,0,1.08,3.58,michigan_state
Jayden Reed,JR,WR,13,7,34,4.86,1,0.54,2.62,michigan_state
Donovan Eaglin,FR,RB,12,6,33,5.50,0,0.50,2.75,michigan_state
Anthony Russo,SR,QB,2,3,10,3.33,0,1.50,5.00,michigan_state
Connor Heyward,SR,TE,13,1,7,7.00,0,0.08,0.54,michigan_state
Tre Mosley,SO,WR,13,2,-1,-0.50,0,0.15,-0.08,michigan_state
Bryce Baringer,SR,P,13,1,-3,-3.00,0,0.08,-0.23,michigan_state
Jalen Nailor,JR,WR,9,1,-3,-3.00,0,0.11,-0.33,michigan_state
Martell Pettaway,SR,RB,11,81,372,4.59,3,7.36,33.82,middle_tennessee
Frank Peasant,FR,RB,12,79,303,3.84,3,6.58,25.25,middle_tennessee
Mike DiLiello,SO,QB,12,49,264,5.39,6,4.08,22.00,middle_tennessee
Chaton Mobley,JR,RB,8,53,241,4.55,2,6.63,30.13,middle_tennessee
Chase Cunningham,JR,QB,8,44,118,2.68,0,5.50,14.75,middle_tennessee
Amir Rasul,SR,RB,9,46,110,2.39,0,5.11,12.22,middle_tennessee
Brad Anderson,SR,RB,10,24,103,4.29,0,2.40,10.30,middle_tennessee
Jaylin Lane,FR,WR,12,11,93,8.45,1,0.92,7.75,middle_tennessee
DJ England-Chisolm,SO,WR,12,8,66,8.25,0,0.67,5.50,middle_tennessee
Nicholas Vattiato,FR,QB,6,25,27,1.08,0,4.17,4.50,middle_tennessee
Jalen Montgomery,FR,RB,2,7,19,2.71,0,3.50,9.50,middle_tennessee
Yusuf Ali,JR,WR,11,3,15,5.00,0,0.27,1.36,middle_tennessee
Terry Wilkins,FR,RB,1,1,5,5.00,0,1.00,5.00,middle_tennessee
Stone Frost,FR,QB,1,1,3,3.00,0,1.00,3.00,middle_tennessee
Bryce Bailey,FR,WR,3,1,-1,-1.00,0,0.33,-0.33,middle_tennessee
JaMichael Thompson,FR,WR,11,2,-12,-6.00,0,0.18,-1.09,middle_tennessee
Micaleous Elder,SO,WR,5,3,-12,-4.00,0,0.60,-2.40,middle_tennessee
Bailey Hockman,JR,QB,4,9,-62,-6.89,0,2.25,-15.50,middle_tennessee
Ky Thomas,FR,RB,9,166,824,4.96,6,18.44,91.56,minnesota
Mar'Keise Irving,FR,RB,12,133,699,5.26,4,11.08,58.25,minnesota
Trey Potts,SO,RB,5,112,552,4.93,6,22.40,110.40,minnesota
Bryce Williams,JR,RB,8,37,186,5.03,3,4.63,23.25,minnesota
Cole Kramer,SO,QB,8,36,165,4.58,2,4.50,20.63,minnesota
Mohamed Ibrahim,SR,RB,1,30,163,5.43,2,30.00,163.00,minnesota
Derik LeCaptain,SO,LB,13,3,31,10.33,1,0.23,2.38,minnesota
Cam Wiley,SO,RB,3,6,4,0.67,0,2.00,1.33,minnesota
Daniel Faalele,SR,OL,13,1,2,2.00,1,0.08,0.15,minnesota
Tanner Morgan,SR,QB,13,59,-9,-0.15,2,4.54,-0.69,minnesota
Jerrion Ealy,JR,RB,12,133,768,5.77,5,11.08,64.00,mississippi
Snoop Conner,JR,RB,13,130,647,4.98,13,10.00,49.77,mississippi
Matt Corral,JR,QB,13,152,614,4.04,11,11.69,47.23,mississippi
Henry Parrish Jr.,SO,RB,13,105,553,5.27,3,8.08,42.54,mississippi
Kentrel Bullock,SO,RB,6,17,78,4.59,0,2.83,13.00,mississippi
John Rhys Plumlee,JR,WR,13,9,72,8.00,0,0.69,5.54,mississippi
Dontario Drummond,SR,WR,12,6,40,6.67,1,0.50,3.33,mississippi
Jahcour Pearson,SR,WR,12,4,30,7.50,0,0.33,2.50,mississippi
Kinkead Dent,SO,QB,3,2,28,14.00,0,0.67,9.33,mississippi
Braylon Sanders,SR,WR,11,1,6,6.00,0,0.09,0.55,mississippi
Bobo Miller,FR,RB,1,2,4,2.00,0,2.00,4.00,mississippi
JJ Henry,FR,WR,2,1,4,4.00,0,0.50,2.00,mississippi
Mac Brown,SR,P,13,1,2,2.00,0,0.08,0.15,mississippi
Luke Altmyer,FR,QB,5,21,0,0.00,0,4.20,0.00,mississippi
Dillon Johnson,SO,RB,13,89,485,5.45,4,6.85,37.31,mississippi_state
Jo'quavious Marks,SO,RB,13,106,416,3.92,6,8.15,32.00,mississippi_state
J.J. Jernighan,JR,RB,13,6,24,4.00,0,0.46,1.85,mississippi_state
Chance Lovertich,SR,QB,2,3,10,3.33,0,1.50,5.00,mississippi_state
Will Rogers,SO,QB,13,63,-95,-1.51,0,4.85,-7.31,mississippi_state
Tyler Badie,SR,RB,12,268,1604,5.99,14,22.33,133.67,missouri
Elijah Young,SO,RB,12,37,162,4.38,1,3.08,13.50,missouri
Dawson Downing,SR,RB,13,23,152,6.61,1,1.77,11.69,missouri
Michael Cox,FR,RB,8,18,150,8.33,2,2.25,18.75,missouri
Brady Cook,FR,QB,5,22,92,4.18,1,4.40,18.40,missouri
BJ Harris,FR,RB,7,22,73,3.32,0,3.14,10.43,missouri
Tyler Macon,FR,QB,3,13,50,3.85,1,4.33,16.67,missouri
Dominic Lovett,FR,WR,13,4,40,10.00,1,0.31,3.08,missouri
Mookie Cooper,FR,WR,10,9,18,2.00,0,0.90,1.80,missouri
Keke Chism,SR,WR,13,2,15,7.50,0,0.15,1.15,missouri
Micah Wilson,SR,WR,12,3,12,4.00,0,0.25,1.00,missouri
D'ionte 'Boo' Smith,SR,WR,13,2,4,2.00,1,0.15,0.31,missouri
Chance Luper,FR,WR,8,1,2,2.00,0,0.13,0.25,missouri
Barrett Banister,SR,WR,12,1,-2,-2.00,0,0.08,-0.17,missouri
Connor Bazelak,SO,QB,11,33,-23,-0.70,0,3.00,-2.09,missouri
Isaac Ruoss,SR,FB,12,166,641,3.86,5,13.83,53.42,navy
Carlinos Acie,SR,SB,12,66,580,8.79,2,5.50,48.33,navy
James Harris II,SR,FB,12,99,373,3.77,2,8.25,31.08,navy
Tai Lavatai,SO,QB,10,170,371,2.18,7,17.00,37.10,navy
Chance Warren,SR,SB,12,43,265,6.16,1,3.58,22.08,navy
Xavier Arline,SO,QB,7,67,176,2.63,2,9.57,25.14,navy
Jayden Umbarger,SO,WR,11,11,130,11.82,0,1.00,11.82,navy
Kai Puailoa-Rojas,SO,SB,12,13,77,5.92,0,1.08,6.42,navy
Daniel Jones,SO,SB,7,10,55,5.50,0,1.43,7.86,navy
Tyger Goslin,SR,SB,12,10,29,2.90,0,0.83,2.42,navy
Maquel Haywood,FR,SB,8,9,22,2.44,0,1.13,2.75,navy
Riley Riethman,FR,P,11,1,16,16.00,0,0.09,1.45,navy
Anton Hall Jr.,FR,FB,3,4,11,2.75,0,1.33,3.67,navy
Mike Mauai,JR,FB,9,3,6,2.00,0,0.33,0.67,navy
Diego Fagot,SR,LB,12,1,4,4.00,0,0.08,0.33,navy
Maasai Maynor,JR,QB,3,8,-7,-0.88,0,2.67,-2.33,navy
Adrian Martinez,JR,QB,11,133,525,3.95,13,12.09,47.73,nebraska
Rahmir Johnson,FR,RB,10,112,495,4.42,4,11.20,49.50,nebraska
Jaquez Yant,FR,RB,7,47,294,6.26,1,6.71,42.00,nebraska
Markese Stepp,SO,RB,7,45,177,3.93,2,6.43,25.29,nebraska
Logan Smothers,FR,QB,6,37,133,3.59,2,6.17,22.17,nebraska
Gabe Ervin Jr.,FR,RB,4,37,124,3.35,2,9.25,31.00,nebraska
Sevion Morrison,FR,RB,7,30,116,3.87,3,4.29,16.57,nebraska
Zavier Betts,FR,WR,12,3,109,36.33,1,0.25,9.08,nebraska
Marvin Scott III,FR,RB,3,17,66,3.88,2,5.67,22.00,nebraska
Samori Toure,SR,WR,12,8,63,7.88,1,0.67,5.25,nebraska
Brody Belt,SO,WR,8,10,48,4.80,0,1.25,6.00,nebraska
Matt Masker,SO,QB,2,1,13,13.00,0,0.50,6.50,nebraska
Levi Falck,SR,WR,12,1,6,6.00,0,0.08,0.50,nebraska
Cooper Jewett,FR,RB,12,2,5,2.50,0,0.17,0.42,nebraska
Zach Weinmaster,FR,RB,12,1,4,4.00,0,0.08,0.33,nebraska
Omar Manning,JR,WR,11,3,1,0.33,0,0.27,0.09,nebraska
Oliver Martin,JR,WR,8,1,0,0.00,0,0.13,0.00,nebraska
Toa Taua,SR,RB,13,150,732,4.88,6,11.54,56.31,nevada
Devonte Lee,SR,RB,13,85,331,3.89,5,6.54,25.46,nevada
Avery Morrow,SO,RB,10,11,121,11.00,1,1.10,12.10,nevada
Nate Cox,SR,QB,10,18,34,1.89,1,1.80,3.40,nevada
Wesley Kommer,SO,RB,3,4,7,1.75,0,1.33,2.33,nevada
Dylan Overstreet,FR,RB,1,3,5,1.67,0,3.00,5.00,nevada
Clay Millen,FR,QB,2,1,4,4.00,0,0.50,2.00,nevada
Romeo Doubs,SR,WR,11,1,4,4.00,0,0.09,0.36,nevada
Jamaal Bell,SO,WR,13,1,-6,-6.00,0,0.08,-0.46,nevada
Melquan Stovall,JR,WR,12,1,-6,-6.00,0,0.08,-0.50,nevada
Carson Strong,JR,QB,12,51,-208,-4.08,0,4.25,-17.33,nevada
Aaron Dumas,FR,RB,11,136,658,4.84,2,12.36,59.82,new_mexico
Bobby Cole,SR,RB,11,88,360,4.09,2,8.00,32.73,new_mexico
Peyton Dixon,,,3,29,120,4.14,0,9.67,40.00,new_mexico
Luke Wysong,FR,WR,11,26,110,4.23,0,2.36,10.00,new_mexico
Isaiah Chavez,FR,QB,5,34,82,2.41,0,6.80,16.40,new_mexico
Bobby Wooden,SO,RB,8,22,47,2.14,0,2.75,5.88,new_mexico
Chad Alexander,SO,RB,7,9,41,4.56,0,1.29,5.86,new_mexico
Terry Wilson,SR,QB,6,52,37,0.71,1,8.67,6.17,new_mexico
Trae Hall,JR,QB,8,9,27,3.00,0,1.13,3.38,new_mexico
Mannie Logan-Greene,SR,WR,4,2,9,4.50,0,0.50,2.25,new_mexico
Connor Genal,SO,QB,2,4,8,2.00,0,2.00,4.00,new_mexico
Connor Witthoft,FR,TE,7,1,8,8.00,0,0.14,1.14,new_mexico
Andrew Erickson,SO,WR,11,2,1,0.50,0,0.18,0.09,new_mexico
Austin Erickson,FR,WR,4,2,-9,-4.50,0,0.50,-2.25,new_mexico
Bryson Carroll,,,2,21,-9,-0.43,0,10.50,-4.50,new_mexico
CJ Montes,FR,QB,3,25,-10,-0.40,0,8.33,-3.33,new_mexico
Juwaun Price,FR,RB,12,135,693,5.13,10,11.25,57.75,new_mexico_state
O'Maury Samuels,JR,RB,9,65,202,3.11,1,7.22,22.44,new_mexico_state
Jonah Johnson,JR,QB,11,130,166,1.28,4,11.82,15.09,new_mexico_state
Dino Maldonado,SO,QB,2,11,68,6.18,0,5.50,34.00,new_mexico_state
Alex Escobar,SO,RB,9,19,57,3.00,0,2.11,6.33,new_mexico_state
Weston Eget,FR,QB,2,4,17,4.25,0,2.00,8.50,new_mexico_state
Isaiah Garcia-Castaneda,SO,WR,10,1,6,6.00,0,0.10,0.60,new_mexico_state
Andre Bodison,SR,WR,10,1,4,4.00,0,0.10,0.40,new_mexico_state
Justice Powers,JR,WR,9,2,2,1.00,0,0.22,0.22,new_mexico_state
Terrell Warner,JR,WR,11,1,-4,-4.00,0,0.09,-0.36,new_mexico_state
Ty Chandler,SR,RB,13,182,1092,6.00,13,14.00,84.00,north_carolina
Sam Howell,JR,QB,12,182,829,4.55,11,15.17,69.08,north_carolina
British Brooks,SR,RB,10,31,295,9.52,4,3.10,29.50,north_carolina
D.J. Jones,SO,RB,9,60,253,4.22,0,6.67,28.11,north_carolina
Caleb Hood,FR,RB,6,22,97,4.41,1,3.67,16.17,north_carolina
Jacolby Criswell,SO,QB,5,7,68,9.71,1,1.40,13.60,north_carolina
Drake Maye,FR,QB,4,6,62,10.33,0,1.50,15.50,north_carolina
Elijah Green,FR,RB,4,11,39,3.55,0,2.75,9.75,north_carolina
Josh Henderson,JR,RB,4,5,21,4.20,0,1.25,5.25,north_carolina
Garrett Walston,SR,TE,13,1,21,21.00,0,0.08,1.62,north_carolina
Zonovan Knight,SO,RB,12,140,753,5.38,3,11.67,62.75,north_carolina_state
"Ricky Person, Jr.",JR,RB,12,135,636,4.71,5,11.25,53.00,north_carolina_state
Jordan Houston,SO,RB,12,20,83,4.15,1,1.67,6.92,north_carolina_state
Trent Pennix,SO,RB,12,3,48,16.00,0,0.25,4.00,north_carolina_state
"Delbert Mimms, III",FR,RB,12,6,47,7.83,0,0.50,3.92,north_carolina_state
Thayer Thomas,JR,WR,12,4,19,4.75,0,0.33,1.58,north_carolina_state
Keyon Lesane,SO,WR,12,2,10,5.00,0,0.17,0.83,north_carolina_state
Ben Finley,FR,QB,4,2,7,3.50,0,0.50,1.75,north_carolina_state
"Demarcus Jones, II",FR,RB,12,1,1,1.00,0,0.08,0.08,north_carolina_state
Aaron McLaughlin,FR,QB,2,1,0,0.00,0,0.50,0.00,north_carolina_state
Devin Leary,SO,QB,12,54,-73,-1.35,2,4.50,-6.08,north_carolina_state
DeAndre Torrey,SR,RB,12,248,1215,4.90,13,20.67,101.25,north_texas
Ikaika Ragsdale,FR,RB,12,100,534,5.34,5,8.33,44.50,north_texas
Ayo Adeyi,FR,RB,10,84,496,5.90,6,8.40,49.60,north_texas
Isaiah Johnson,FR,RB,10,82,359,4.38,5,8.20,35.90,north_texas
Austin Aune,SO,QB,13,80,325,4.06,3,6.15,25.00,north_texas
Jace Ruder,SO,QB,8,25,71,2.84,0,3.13,8.88,north_texas
Loronzo Thompson,FR,DB,9,1,31,31.00,0,0.11,3.44,north_texas
Dawson Nobriga,SO,RB,2,5,23,4.60,0,2.50,11.50,north_texas
Roderic Burns,SO,WR,13,2,18,9.00,0,0.15,1.38,north_texas
Bryson Jackson,SO,WR,13,2,10,5.00,0,0.15,0.77,north_texas
Keith Jackson,FR,RB,2,2,0,0.00,0,1.00,0.00,north_texas
Jay Ducker,FR,RB,12,218,1184,5.43,3,18.17,98.67,northern_illinois
Harrison Waylee,FR,RB,5,101,574,5.68,4,20.20,114.80,northern_illinois
Antario Brown,FR,RB,9,81,538,6.64,5,9.00,59.78,northern_illinois
Rocky Lombardi,JR,QB,13,94,472,5.02,9,7.23,36.31,northern_illinois
Clint Ratkovich,SR,RB,14,105,461,4.39,13,7.50,32.93,northern_illinois
Trayvon Rudolph,FR,WR,14,8,113,14.13,1,0.57,8.07,northern_illinois
Mason Blakemore,FR,RB,8,17,67,3.94,1,2.13,8.38,northern_illinois
Erin Collins,JR,RB,5,6,10,1.67,0,1.20,2.00,northern_illinois
Tyrice Richie,SR,WR,9,5,6,1.20,0,0.56,0.67,northern_illinois
Ethan Hampton,FR,QB,2,5,-10,-2.00,0,2.50,-5.00,northern_illinois
Evan Hull,SO,RB,12,196,1009,5.15,7,16.33,84.08,northwestern
Andrew Clair,SR,RB,12,63,349,5.54,1,5.25,29.08,northwestern
Anthony Tyus III,FR,RB,9,50,210,4.20,1,5.56,23.33,northwestern
Andrew Marty,SR,QB,7,51,101,1.98,1,7.29,14.43,northwestern
"Stephon Robinson, Jr.",SR,WR,11,10,71,7.10,0,0.91,6.45,northwestern
Marcus Cisco,SO,RB,3,8,39,4.88,0,2.67,13.00,northwestern
Connor Newhouse,SO,RB,2,1,25,25.00,0,0.50,12.50,northwestern
JJ Jefferson,SR,WR,7,2,6,3.00,0,0.29,0.86,northwestern
Bryce Kirtz,SO,WR,5,1,4,4.00,0,0.20,0.80,northwestern
Jake Arthurs,SO,RB,2,4,1,0.25,1,2.00,0.50,northwestern
Carl Richardson,SO,QB,4,2,0,0.00,0,0.50,0.00,northwestern
Malik Washington,JR,WR,12,5,-2,-0.40,0,0.42,-0.17,northwestern
Calvin Johnson II,FR,WR,1,1,-4,-4.00,0,1.00,-4.00,northwestern
Derek Adams,SR,P,12,1,-5,-5.00,0,0.08,-0.42,northwestern
Raymond Niro III,JR,WR,12,2,-7,-3.50,0,0.17,-0.58,northwestern
Hunter Johnson,SR,QB,3,24,-22,-0.92,0,8.00,-7.33,northwestern
Ryan Hilinski,SO,QB,9,23,-67,-2.91,1,2.56,-7.44,northwestern
Kyren Williams,SO,RB,12,204,1005,4.93,14,17.00,83.75,notre_dame
Tyler Buchner,FR,QB,10,46,336,7.30,3,4.60,33.60,notre_dame
Logan Diggs,FR,RB,8,52,230,4.42,3,6.50,28.75,notre_dame
Chris Tyree,SO,RB,12,56,222,3.96,1,4.67,18.50,notre_dame
Braden Lenzy,JR,WR,13,5,69,13.80,0,0.38,5.31,notre_dame
Audric Estime,FR,RB,12,7,60,8.57,0,0.58,5.00,notre_dame
Lorenzo Styles,FR,WR,13,1,37,37.00,0,0.08,2.85,notre_dame
Avery Davis,SR,WR,9,3,19,6.33,0,0.33,2.11,notre_dame
C'Bo Flemister,JR,RB,4,3,10,3.33,0,0.75,2.50,notre_dame
Kevin Austin Jr.,JR,WR,13,1,8,8.00,0,0.08,0.62,notre_dame
Leo Albano,JR,RB,3,1,1,1.00,0,0.33,0.33,notre_dame
Drew Pyne,FR,QB,2,6,-6,-1.00,0,3.00,-3.00,notre_dame
Jack Coan,SR,QB,13,57,-100,-1.75,2,4.38,-7.69,notre_dame
De'Montre Tuggle,SR,RB,12,138,804,5.83,7,11.50,67.00,ohio
Armani Rogers,SR,QB,12,92,552,6.00,7,7.67,46.00,ohio
Kurtis Rourke,SO,QB,10,74,327,4.42,3,7.40,32.70,ohio
O'Shaan Allison,JR,RB,10,82,317,3.87,0,8.20,31.70,ohio
Sieh Bangura,FR,RB,4,12,93,7.75,2,3.00,23.25,ohio
Jake Neatherton,SR,RB,12,19,88,4.63,0,1.58,7.33,ohio
Isiah Cox,SR,WR,10,4,56,14.00,1,0.40,5.60,ohio
Tyler Walton,JR,WR,12,3,28,9.33,0,0.25,2.33,ohio
Philip Cole,JR,WR,11,1,1,1.00,0,0.09,0.09,ohio
Cameron Odom,SR,WR,12,1,0,0.00,0,0.08,0.00,ohio
Jonah Wieland,SR,P,12,1,-6,-6.00,0,0.08,-0.50,ohio
TreVeyon Henderson,FR,RB,13,184,1255,6.82,15,14.15,96.54,ohio_state
Miyan Williams,FR,RB,10,71,507,7.14,3,7.10,50.70,ohio_state
Master Teague III,JR,RB,7,66,348,5.27,4,9.43,49.71,ohio_state
Marcus Crowley,SO,RB,4,20,103,5.15,0,5.00,25.75,ohio_state
Evan Pryor,FR,RB,4,21,98,4.67,1,5.25,24.50,ohio_state
Garrett Wilson,JR,WR,11,4,76,19.00,1,0.36,6.91,ohio_state
Robert Cope,SR,RB,2,2,4,2.00,0,1.00,2.00,ohio_state
Jack Miller III,FR,QB,4,5,-1,-0.20,0,1.25,-0.25,ohio_state
Kyle McCord,FR,QB,5,9,-16,-1.78,0,1.80,-3.20,ohio_state
C.J. Stroud,FR,QB,12,32,-20,-0.63,0,2.67,-1.67,ohio_state
Kennedy Brooks,JR,RB,13,198,1253,6.33,13,15.23,96.38,oklahoma
Caleb Williams,FR,QB,11,79,435,5.51,6,7.18,39.55,oklahoma
Eric Gray,JR,RB,13,78,412,5.28,2,6.00,31.69,oklahoma
Marcus Major,SO,RB,5,15,83,5.53,0,3.00,16.60,oklahoma
Trevon West,SO,WR,13,2,78,39.00,0,0.15,6.00,oklahoma
Spencer Rattler,SO,QB,9,43,77,1.79,3,4.78,8.56,oklahoma
Jaden Knowles,JR,RB,11,4,37,9.25,2,0.36,3.36,oklahoma
Todd Hudson,SO,RB,2,9,25,2.78,2,4.50,12.50,oklahoma
Jeremiah Hall,SR,TE,13,6,25,4.17,1,0.46,1.92,oklahoma
Marvin Mims,SO,WR,13,1,15,15.00,0,0.08,1.15,oklahoma
Mario Williams,FR,WR,12,2,12,6.00,0,0.17,1.00,oklahoma
Michael Woods II,SR,WR,11,1,2,2.00,0,0.09,0.18,oklahoma
Jaylen Warren,SR,RB,14,256,1216,4.75,11,18.29,86.86,oklahoma_state
Spencer Sanders,JR,QB,13,146,664,4.55,6,11.23,51.08,oklahoma_state
Dominic Richardson,SO,RB,14,79,373,4.72,4,5.64,26.64,oklahoma_state
Dezmon Jackson,SR,RB,6,48,139,2.90,2,8.00,23.17,oklahoma_state
Jaden Nixon,FR,RB,2,14,122,8.71,1,7.00,61.00,oklahoma_state
LD Brown,SR,RB,4,31,85,2.74,1,7.75,21.25,oklahoma_state
Brennan Presley,SO,WR,14,5,36,7.20,1,0.36,2.57,oklahoma_state
Braydon Johnson,SR,WR,1,1,13,13.00,0,1.00,13.00,oklahoma_state
Zach Middleton,FR,RB,4,5,13,2.60,0,1.25,3.25,oklahoma_state
Tay Martin,SR,WR,13,2,13,6.50,1,0.15,1.00,oklahoma_state
Andre Washington,SO,RB,1,2,8,4.00,0,2.00,8.00,oklahoma_state
Ethan Bullock,SR,QB,2,3,6,2.00,0,1.50,3.00,oklahoma_state
Gunnar Gundy,FR,QB,1,1,1,1.00,0,1.00,1.00,oklahoma_state
John Paul Richardson,FR,WR,10,1,-1,-1.00,0,0.10,-0.10,oklahoma_state
Shane Illingworth,SO,QB,4,4,-1,-0.25,0,1.00,-0.25,oklahoma_state
Blake Watson,SO,RB,11,215,1121,5.21,8,19.55,101.91,old_dominion
Elijah Davis,SO,RB,13,105,569,5.42,6,8.08,43.77,old_dominion
Jon-Luke Peaker,FR,RB,7,33,184,5.58,1,4.71,26.29,old_dominion
D.J. Mack Jr.,JR,QB,7,76,176,2.32,6,10.86,25.14,old_dominion
Keshawn Wicks,FR,RB,5,17,55,3.24,0,3.40,11.00,old_dominion
Isiah Paige,FR,WR,11,6,28,4.67,0,0.55,2.55,old_dominion
Obie Sanni,FR,RB,1,6,23,3.83,0,6.00,23.00,old_dominion
Isaiah Spencer,SO,TE,6,2,17,8.50,0,0.33,2.83,old_dominion
Stone Smartt,SR,QB,8,5,10,2.00,0,0.63,1.25,old_dominion
Jordan Bly,FR,WR,11,1,10,10.00,0,0.09,0.91,old_dominion
Matt Geiger,JR,RB,4,3,6,2.00,0,0.75,1.50,old_dominion
Javon Harvey,FR,WR,13,1,6,6.00,0,0.08,0.46,old_dominion
Hayden Wolff,FR,QB,10,14,-92,-6.57,0,1.40,-9.20,old_dominion
Travis Dye,JR,RB,14,211,1271,6.02,16,15.07,90.79,oregon
Anthony Brown,SR,QB,14,151,658,4.36,9,10.79,47.00,oregon
Byron Cardwell,FR,RB,14,61,417,6.84,3,4.36,29.79,oregon
CJ Verdell,JR,RB,5,78,406,5.21,6,15.60,81.20,oregon
Seven McGee,FR,RB,13,14,61,4.36,1,1.08,4.69,oregon
Jaylon Redd,SR,WR,10,4,31,7.75,0,0.40,3.10,oregon
Trey Benson,FR,RB,10,6,22,3.67,1,0.60,2.20,oregon
Ty Thompson,FR,QB,3,3,10,3.33,0,1.00,3.33,oregon
Kris Hutson,FR,WR,14,1,-9,-9.00,0,0.07,-0.64,oregon
B.J. Baylor,JR,RB,13,227,1336,5.89,13,17.46,102.77,oregon_state
Deshaun Fenwick,SO,RB,12,78,448,5.74,4,6.50,37.33,oregon_state
Trey Lowe,SO,RB,13,56,359,6.41,1,4.31,27.62,oregon_state
