name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Alex Tecza,JR,FB,5,238,13,42,251,5.98,50.2,navy
Eli Heidenreich,JR,SB,5,172,0,21,172,8.19,34.4,navy
Brandon Chatman,JR,SB,5,153,0,28,153,5.46,30.6,navy
Daba Fofana,SR,FB,5,150,0,28,150,5.36,30.0,navy
Braxton Woodson,SO,QB,4,31,65,22,96,4.36,24.0,navy
Shane Reynolds,JR,FB,4,60,0,16,60,3.75,15.0,navy
Nathan Kent,JR,WR,5,51,0,2,51,25.50,10.2,navy
Amin Hassan,SR,SB,5,30,0,9,30,3.33,6.0,navy
Mikey Pearson III,FR,SB,1,14,0,2,14,7.00,14.0,navy
Isaiah Bryant,SO,SB,5,13,0,4,13,3.25,2.6,navy
Gage Leonard,SO,SB,5,3,0,1,3,3.00,0.6,navy
Dylan Raiola,FR,QB,6,-78,1358,188,1280,6.81,213.3,nebraska
Dante Dowdell,SO,RB,6,334,0,74,334,4.51,55.7,nebraska
Emmett Johnson,SO,RB,6,207,0,35,207,5.91,34.5,nebraska
Rahmir Johnson,SR,RB,6,147,0,36,147,4.08,24.5,nebraska
"Jacory Barney, Jr.",FR,WR,6,104,0,7,104,14.86,17.3,nebraska
Heinrich Haarberg,JR,QB,5,33,69,15,102,6.80,20.4,nebraska
"Gabe Ervin, Jr.",JR,RB,5,37,0,12,37,3.08,7.4,nebraska
Brian Buschini,SR,P,6,0,30,1,30,30.00,5.0,nebraska
Jalyn Gramstad,SR,QB,1,2,11,4,13,3.25,13.0,nebraska
Isaiah Neyor,SR,WR,6,13,0,1,13,13.00,2.2,nebraska
Janiran Bonner,SO,WR,6,11,0,2,11,5.50,1.8,nebraska
"Maurice Mazzccua, Jr.",SR,RB,2,8,0,5,8,1.60,4.0,nebraska
Kenneth Williams,FR,RB,1,5,0,1,5,5.00,5.0,nebraska
Kwinten Ives,FR,RB,2,4,0,3,4,1.33,2.0,nebraska
Mekhi Nelson,FR,RB,1,2,0,1,2,2.00,2.0,nebraska
Jaylen Lloyd,SO,WR,6,1,0,1,1,1.00,0.2,nebraska
Carter Nelson,FR,WR,6,0,0,1,0,0.00,0.0,nebraska
Brendon Lewis,JR,QB,6,362,1081,234,1443,6.17,240.5,nevada
Savion Red,JR,RB,6,456,0,63,456,7.24,76.0,nevada
Patrick Garwo III,SR,RB,6,194,0,45,194,4.31,32.3,nevada
Sean Dollars,SR,RB,6,67,0,22,67,3.05,11.2,nevada
Caleb Ramseur,JR,RB,6,50,0,10,50,5.00,8.3,nevada
AJ Bianco,SO,QB,2,0,42,3,42,14.00,21.0,nevada
Marcus Bellon,JR,WR,6,27,0,5,27,5.40,4.5,nevada
Jaden Smith,SR,WR,6,0,18,1,18,18.00,3.0,nevada
Chubba Purdy,SR,QB,1,0,13,1,13,13.00,13.0,nevada
Ky Woods,SO,RB,6,12,0,3,12,4.00,2.0,nevada
Cortez Braham Jr.,SR,WR,6,1,0,1,1,1.00,0.2,nevada
Kitan Crawford,SR,S,6,-4,0,1,-4,-4.00,-0.7,nevada
Devon Dampier,SO,QB,5,332,1309,233,1641,7.04,328.2,new_mexico
Eli Sanders,JR,RB,5,231,0,50,231,4.62,46.2,new_mexico
Javen Jacobs,SO,RB,5,200,0,27,200,7.41,40.0,new_mexico
NaQuari Rogers,JR,RB,5,174,0,37,174,4.70,34.8,new_mexico
Luke Wysong,JR,WR,5,42,0,6,42,7.00,8.4,new_mexico
Sol-Jay Maiava-Peters,JR,RB,4,35,0,5,35,7.00,8.8,new_mexico
Isaiah Chavez,SR,QB,4,-13,0,2,-13,-6.50,-3.3,new_mexico
Seth McGowan,JR,RB,6,392,0,72,392,5.44,65.3,new_mexico_state
Parker Awad,SO,QB,4,28,363,101,391,3.87,97.8,new_mexico_state
Santino Marucci,JR,QB,4,95,292,90,387,4.30,96.8,new_mexico_state
Mike Washington,JR,RB,6,273,0,69,273,3.96,45.5,new_mexico_state
Larenzo McMillan,JR,RB,4,91,0,3,91,30.33,22.8,new_mexico_state
Monte Watkins,JR,RB,6,66,0,16,66,4.13,11.0,new_mexico_state
TJ Pride,FR,WR,6,43,0,5,43,8.60,7.2,new_mexico_state
Deuce Hogan,SR,QB,2,-3,31,22,28,1.27,14.0,new_mexico_state
Tim Gans,JR,RB,1,8,0,3,8,2.67,8.0,new_mexico_state
PJ Johnson III,JR,WR,6,3,0,2,3,1.50,0.5,new_mexico_state
Jordan Smith,SR,WR,4,-5,0,1,-5,-5.00,-1.3,new_mexico_state
Jacolby Criswell,SR,QB,5,54,1158,179,1212,6.77,242.4,north_carolina
Omarion Hampton,JR,RB,6,764,0,137,764,5.58,127.3,north_carolina
Conner Harrell,SO,QB,4,39,275,50,314,6.28,78.5,north_carolina
Davion Gause,FR,RB,6,197,0,33,197,5.97,32.8,north_carolina
Max Johnson,SR,QB,1,10,71,25,81,3.24,81.0,north_carolina
Charleston French,SO,RB,2,78,0,8,78,9.75,39.0,north_carolina
Nate McCollum,SR,WR,5,49,0,4,49,12.25,9.8,north_carolina
Javarius Green,FR,WR,4,8,0,1,8,8.00,2.0,north_carolina
Darwin Barlow,SR,RB,1,2,0,1,2,2.00,2.0,north_carolina
Caleb Hood,SR,RB,2,-3,0,4,-3,-0.75,-1.5,north_carolina
Chris Culliver,SO,WR,5,-8,0,1,-8,-8.00,-1.6,north_carolina
CJ Bailey,FR,QB,5,42,741,134,783,5.84,156.6,north_carolina_state
Grayson McCall,SR,QB,4,53,518,99,571,5.77,142.8,north_carolina_state
Kendrick Raphael,SO,RB,6,251,0,43,251,5.84,41.8,north_carolina_state
Jordan Waters,SR,RB,6,246,0,62,246,3.97,41.0,north_carolina_state
Hollywood Smothers,FR,RB,4,114,0,22,114,5.18,28.5,north_carolina_state
Lex Thomas,FR,QB,1,9,53,7,62,8.86,62.0,north_carolina_state
Kevin KC Concepcion,SO,WR,6,15,0,8,15,1.88,2.5,north_carolina_state
"Demarcus Jones, II",SR,RB,6,13,0,3,13,4.33,2.2,north_carolina_state
Jonathan Paylor,FR,WR,2,3,0,1,3,3.00,1.5,north_carolina_state
Sean Brown,JR,LB,6,2,0,1,2,2.00,0.3,north_carolina_state
Chandler Morris,JR,QB,5,46,1643,209,1689,8.08,337.8,north_texas
Damashja Harris,JR,RB,3,193,0,22,193,8.77,64.3,north_texas
Shane Porter,JR,RB,5,150,0,24,150,6.25,30.0,north_texas
Makenzie McGill II,FR,RB,5,136,0,18,136,7.56,27.2,north_texas
Kiefer Sibley,FR,RB,2,97,0,14,97,6.93,48.5,north_texas
Drew Mestemaker,FR,QB,3,26,69,9,95,10.56,31.7,north_texas
Juwaun Price,SR,RB,2,64,0,14,64,4.57,32.0,north_texas
Zach Evans,SO,RB,2,58,0,9,58,6.44,29.0,north_texas
Ikaika Ragsdale,JR,RB,2,58,0,22,58,2.64,29.0,north_texas
Wyatt Young,FR,WR,5,1,31,2,32,16.00,6.4,north_texas
Kyle Koch,FR,WR,3,9,0,1,9,9.00,3.0,north_texas
Ethan Hampton,JR,QB,5,90,913,147,1003,6.82,200.6,northern_illinois
Antario Brown,SR,RB,5,401,0,87,401,4.61,80.2,northern_illinois
Gavin Williams,SR,RB,5,307,0,60,307,5.12,61.4,northern_illinois
Jaylen Poe,FR,RB,5,140,0,22,140,6.36,28.0,northern_illinois
Trayvon Rudolph,SR,WR,4,85,0,7,85,12.14,21.3,northern_illinois
Jalen Macon,JR,QB,1,27,50,12,77,6.42,77.0,northern_illinois
Josh Holst,FR,QB,2,28,17,6,45,7.50,22.5,northern_illinois
Justin Lynch,JR,RB,5,42,0,6,42,7.00,8.4,northern_illinois
Dane Pardridge,SO,WR,4,15,0,1,15,15.00,3.8,northern_illinois
George Dimopoulos,FR,WR,5,11,0,2,11,5.50,2.2,northern_illinois
Brock Lampe,SR,FB,5,8,0,3,8,2.67,1.6,northern_illinois
Grayson Barnes,SR,TE,5,2,0,1,2,2.00,0.4,northern_illinois
Jack Lausch,SO,QB,3,117,523,125,640,5.12,213.3,northwestern
Mike Wright,SR,QB,3,84,354,84,438,5.21,146.0,northwestern
Cam Porter,SR,RB,4,249,0,50,249,4.98,62.3,northwestern
Joseph Himon II,SO,RB,5,127,0,23,127,5.52,25.4,northwestern
Caleb Komolafe,FR,RB,5,51,0,27,51,1.89,10.2,northwestern
A.J. Henning,SR,WR,5,8,0,2,8,4.00,1.6,northwestern
Marshall Lang,SR,TE,5,3,0,1,3,3.00,0.6,northwestern
Riley Leonard,SR,QB,5,374,750,185,1124,6.08,224.8,notre_dame
Jeremiyah Love,SO,RB,5,373,0,57,373,6.54,74.6,notre_dame
Jadarian Price,SO,RB,5,211,0,29,211,7.28,42.2,notre_dame
Steve Angeli,SO,QB,3,12,104,15,116,7.73,38.7,notre_dame
Aneyas Williams,FR,RB,4,36,0,6,36,6.00,9.0,notre_dame
Devyn Ford,SR,RB,5,30,0,8,30,3.75,6.0,notre_dame
Kedren Young,FR,RB,1,25,0,4,25,6.25,25.0,notre_dame
Kenny Minchey,FR,QB,1,12,4,3,16,5.33,16.0,notre_dame
Jayden Thomas,JR,WR,5,2,0,1,2,2.00,0.4,notre_dame
Parker Navarro,SR,QB,4,212,751,135,963,7.13,240.8,ohio
Anthony Tyus III,SR,RB,5,500,0,87,500,5.75,100.0,ohio
Nick Poulos,JR,QB,2,62,135,36,197,5.47,98.5,ohio
Rickey Hunt Jr.,FR,RB,5,152,0,40,152,3.80,30.4,ohio
Duncan Brune,FR,RB,5,33,0,7,33,4.71,6.6,ohio
Eamonn Dennis,SR,WR,3,10,0,1,10,10.00,3.3,ohio
Will Howard,SR,QB,5,64,1248,154,1312,8.52,262.4,ohio_state
Quinshon Judkins,JR,RB,5,468,0,60,468,7.80,93.6,ohio_state
TreVeyon Henderson,SR,RB,5,337,0,42,337,8.02,67.4,ohio_state
James Peoples,FR,RB,5,153,0,35,153,4.37,30.6,ohio_state
Devin Brown,JR,QB,5,10,108,23,118,5.13,23.6,ohio_state
Julian Sayin,FR,QB,2,5,84,8,89,11.13,44.5,ohio_state
Sam Williams-Dixon,FR,RB,2,44,0,4,44,11.00,22.0,ohio_state
Jeremiah Smith,FR,WR,5,33,0,2,33,16.50,6.6,ohio_state
Mason Maggs,JR,QB,1,3,0,1,3,3.00,3.0,ohio_state
Jackson Arnold,SO,QB,4,138,538,143,676,4.73,169.0,oklahoma
Michael Hawkins Jr.,FR,QB,3,101,310,65,411,6.32,137.0,oklahoma
Jovantae Barnes,JR,RB,5,199,0,57,199,3.49,39.8,oklahoma
Taylor Tatum,FR,RB,4,116,-2,19,114,6.00,28.5,oklahoma
Sam Franklin,JR,RB,5,42,0,5,42,8.40,8.4,oklahoma
Gavin Sawchuk,SO,RB,5,33,0,18,33,1.83,6.6,oklahoma
Deion Burks,JR,WR,4,32,0,5,32,6.40,8.0,oklahoma
Alan Bowman,SR,QB,6,-4,1653,227,1649,7.26,274.8,oklahoma_state
Ollie Gordon II,JR,RB,6,384,0,101,384,3.80,64.0,oklahoma_state
Garret Rangel,SO,QB,3,14,141,28,155,5.54,51.7,oklahoma_state
Trent Howland,JR,RB,4,83,0,17,83,4.88,20.8,oklahoma_state
Sesi Vailahi,FR,RB,6,41,0,25,41,1.64,6.8,oklahoma_state
Brennan Presley,SR,WR,6,40,0,4,40,10.00,6.7,oklahoma_state
Grant Wilson,JR,QB,3,47,507,114,554,4.86,184.7,old_dominion
Colton Joseph,FR,QB,3,134,300,79,434,5.49,144.7,old_dominion
Aaron Young,SR,RB,5,301,0,77,301,3.91,60.2,old_dominion
Bryce Duke,JR,RB,5,169,0,27,169,6.26,33.8,old_dominion
Quinn Henicle,FR,QB,1,64,38,25,102,4.08,102.0,old_dominion
Devin Roche,FR,RB,4,90,0,15,90,6.00,22.5,old_dominion
Tariq Sims,JR,RB,2,26,0,2,26,13.00,13.0,old_dominion
Demariyon Houston,SR,WR,5,4,0,1,4,4.00,0.8,old_dominion
Dillon Gabriel,SR,QB,5,71,1449,191,1520,7.96,304.0,oregon
Jordan James,JR,RB,5,552,0,88,552,6.27,110.4,oregon
Noah Whittington,JR,RB,5,165,0,42,165,3.93,33.0,oregon
Dante Moore,SO,QB,2,6,22,5,28,5.60,14.0,oregon
Traeshon Holden,SR,WR,5,21,0,1,21,21.00,4.2,oregon
Jayden Limar,SO,RB,5,13,0,7,13,1.86,2.6,oregon
Kenyon Sadiq,SO,TE,5,5,0,2,5,2.50,1.0,oregon
Jay Harris,JR,RB,1,3,0,3,3,1.00,3.0,oregon
Tez Johnson,SR,WR,5,0,0,1,0,0.00,0.0,oregon
Gevani McCoy,JR,QB,5,213,718,145,931,6.42,186.2,oregon_state
Anthony Hankerson,JR,RB,5,485,0,101,485,4.80,97.0,oregon_state
Jam Griffin,SR,RB,5,450,0,73,450,6.16,90.0,oregon_state
Salahadin Allah,FR,RB,5,91,0,20,91,4.55,18.2,oregon_state
Gabarri Johnson,FR,QB,3,34,42,11,76,6.91,25.3,oregon_state
Zachary Card,FR,WR,5,60,0,5,60,12.00,12.0,oregon_state
Trent Walker,JR,WR,5,9,0,3,9,3.00,1.8,oregon_state
Jake Reichle,SO,RB,5,9,0,3,9,3.00,1.8,oregon_state
Drew Allar,JR,QB,5,89,1101,129,1190,9.22,238.0,penn_state
Nicholas Singleton,JR,RB,4,408,0,53,408,7.70,102.0,penn_state
Kaytron Allen,JR,RB,5,367,0,74,367,4.96,73.4,penn_state
Beau Pribula,SO,QB,5,105,102,25,207,8.28,41.4,penn_state
Cam Wallace,FR,RB,3,63,0,18,63,3.50,21.0,penn_state
Tyler Warren,SR,TE,5,34,17,5,51,10.20,10.2,penn_state
"Quinton Martin, Jr.",FR,RB,2,25,0,8,25,3.13,12.5,penn_state
Liam Clifford,JR,WR,5,12,0,1,12,12.00,2.4,penn_state
Eli Holstein,FR,QB,5,265,1567,220,1832,8.33,366.4,pittsburgh
Desmond Reid,JR,RB,4,374,0,62,374,6.03,93.5,pittsburgh
Nate Yarnell,JR,QB,3,22,135,24,157,6.54,52.3,pittsburgh
Daniel Carter,SR,RB,5,139,0,12,139,11.58,27.8,pittsburgh
Che Nwabuko,SO,RB,2,65,0,3,65,21.67,32.5,pittsburgh
Derrick Davis Jr.,JR,RB,5,44,0,16,44,2.75,8.8,pittsburgh
Rodney Hammond Jr.,SR,RB,1,9,0,4,9,2.25,9.0,pittsburgh
Kenny Johnson,SO,WR,5,-4,0,2,-4,-2.00,-0.8,pittsburgh
Hudson Card,SR,QB,5,-10,738,136,728,5.35,145.6,purdue
Devin Mockobee,JR,RB,5,362,0,60,362,6.03,72.4,purdue
Reggie Love III,SR,RB,5,210,0,41,210,5.12,42.0,purdue
Elijah Jackson,FR,RB,5,96,0,5,96,19.20,19.2,purdue
Ryan Browne,FR,QB,2,0,68,16,68,4.25,34.0,purdue
Jaheim Merriweather,FR,RB,4,47,0,5,47,9.40,11.8,purdue
E.J. Warner,JR,QB,5,13,955,189,968,5.12,193.6,rice
Dean Connors,SR,RB,5,369,0,55,369,6.71,73.8,rice
Taji Atkins,FR,RB,5,158,0,24,158,6.58,31.6,rice
Quinton Jackson,SO,RB,5,89,21,14,110,7.86,22.0,rice
Drew Devillier,FR,QB,2,13,49,11,62,5.64,31.0,rice
Kobie Campbell,SR,WR,5,40,0,1,40,40.00,8.0,rice
Coleman Bennett,SR,RB,4,28,0,2,28,14.00,7.0,rice
Christian Francisco,JR,RB,5,14,0,4,14,3.50,2.8,rice
Chase Jenkins,FR,WR,1,2,0,1,2,2.00,2.0,rice
Matt Sykes,SR,WR,5,-4,0,2,-4,-2.00,-0.8,rice
Alex Bacchetta,SO,P,5,-19,0,1,-19,-19.00,-3.8,rice
Athan Kaliakmanis,SR,QB,5,55,947,162,1002,6.19,200.4,rutgers
Kyle Monangai,SR,RB,5,667,0,116,667,5.75,133.4,rutgers
Samuel Brown V,JR,RB,4,184,0,36,184,5.11,46.0,rutgers
Antwan Raymond,FR,RB,2,126,0,23,126,5.48,63.0,rutgers
Ajani Sheppard,SO,QB,2,4,0,1,4,4.00,2.0,rutgers
Timmy Ward,SR,DB,4,0,0,1,0,0.00,0.0,rutgers
Hunter Watson,JR,QB,6,370,859,216,1229,5.69,204.8,sam_houston_state
DJ McKinney,FR,RB,6,348,0,57,348,6.11,58.0,sam_houston_state
Jay Ducker,SR,RB,6,348,0,66,348,5.27,58.0,sam_houston_state
Jase Bauer,JR,QB,3,70,111,34,181,5.32,60.3,sam_houston_state
Noah Smith,SR,WR,6,67,64,9,131,14.56,21.8,sam_houston_state
John Gentry,JR,RB,5,75,0,26,75,2.88,15.0,sam_houston_state
Ife Adeyi,SR,WR,6,69,0,7,69,9.86,11.5,sam_houston_state
Zach Hrbacek,JR,RB,6,26,0,9,26,2.89,4.3,sam_houston_state
Qua'Vez Humphreys,JR,WR,6,10,0,1,10,10.00,1.7,sam_houston_state
Malik Phillips,SR,WR,3,4,0,1,4,4.00,1.3,sam_houston_state
Michael Phoenix II,JR,WR,5,4,0,1,4,4.00,0.8,sam_houston_state
Lonnie Adkism,FR,WR,4,-3,0,1,-3,-3.00,-0.8,sam_houston_state
Danny O'Neil,FR,QB,4,16,791,136,807,5.93,201.8,san_diego_state
Marquez Cooper,SR,RB,5,583,0,126,583,4.63,116.6,san_diego_state
Javance Tupou’ata-Johnson,FR,QB,2,5,156,38,161,4.24,80.5,san_diego_state
Jaylon Armstead,SR,RB,3,42,0,13,42,3.23,14.0,san_diego_state
Lucky Sutton,SO,RB,2,18,0,4,18,4.50,9.0,san_diego_state
Tyler Pastula,SR,P,5,0,10,1,10,10.00,2.0,san_diego_state
Cam Davis,JR,RB,1,4,0,1,4,4.00,4.0,san_diego_state
Jordan Napier,FR,WR,5,-5,0,1,-5,-5.00,-1.0,san_diego_state
Ja’Shaun Poke,SR,WR,5,-10,0,2,-10,-5.00,-2.0,san_diego_state
Emmett Brown,SO,QB,5,-22,1460,209,1438,6.88,287.6,san_jose_state
Floyd Chalk IV,JR,RB,5,273,0,61,273,4.48,54.6,san_jose_state
Jabari Bates,SO,RB,5,165,0,34,165,4.85,33.0,san_jose_state
Walker Eget,JR,QB,4,-4,141,16,137,8.56,34.3,san_jose_state
Nick Nash,SR,WR,5,0,42,2,42,21.00,8.4,san_jose_state
Lamar Radcliffe,FR,RB,3,21,0,6,21,3.50,7.0,san_jose_state
Jordan Pollard,JR,LB,5,9,0,1,9,9.00,1.8,san_jose_state
Jacob Stewart,JR,TE,5,-9,0,1,-9,-9.00,-1.8,san_jose_state
Kevin Jennings,SO,QB,6,262,1014,164,1276,7.78,212.7,smu
Brashard Smith,SR,RB,6,561,0,83,561,6.76,93.5,smu
Preston Stone,JR,QB,4,26,346,54,372,6.89,93.0,smu
LJ Johnson Jr.,JR,RB,5,117,0,24,117,4.88,23.4,smu
Roderick Daniels Jr.,SR,WR,6,100,0,29,100,3.45,16.7,smu
Derrick McFall,FR,WR,3,95,0,22,95,4.32,31.7,smu
Keldric Luster,FR,QB,3,57,0,10,57,5.70,19.0,smu
Jaylan Knighton,SR,RB,2,43,0,12,43,3.58,21.5,smu
Zane Minors,JR,RB,1,10,0,2,10,5.00,10.0,smu
Zach Hernandez,FR,RB,1,6,0,2,6,3.00,6.0,smu
Carter Campbell,SR,WR,3,6,0,1,6,6.00,2.0,smu
Jake Bailey,SR,WR,6,-3,0,1,-3,-3.00,-0.5,smu
Gio Lopez,FR,QB,5,256,1308,191,1564,8.19,312.8,south_alabama
Fluff Bothwell,FR,RB,6,406,0,55,406,7.38,67.7,south_alabama
Bishop Davenport,SO,QB,6,55,278,60,333,5.55,55.5,south_alabama
Kentrel Bullock,JR,RB,6,325,0,52,325,6.25,54.2,south_alabama
PJ Martin,FR,RB,6,88,0,11,88,8.00,14.7,south_alabama
Braylon McReynolds,SO,RB,3,40,0,11,40,3.64,13.3,south_alabama
Iverson Celestine,JR,RB,6,21,0,6,21,3.50,3.5,south_alabama
Jarvis Durr,FR,RB,1,16,0,5,16,3.20,16.0,south_alabama
Dorian Smith,FR,RB,1,9,0,1,9,9.00,9.0,south_alabama
Anthony Eager,FR,WR,6,9,0,1,9,9.00,1.5,south_alabama
LaNorris Sellers,FR,QB,4,200,555,140,755,5.39,188.8,south_carolina
Robby Ashford,SR,QB,4,172,292,60,464,7.73,116.0,south_carolina
Raheim Sanders,SR,RB,5,315,0,65,315,4.85,63.0,south_carolina
Oscar Adaway III,SR,RB,5,81,0,29,81,2.79,16.2,south_carolina
Juju McDowell,SR,RB,5,60,0,15,60,4.00,12.0,south_carolina
Jawarn Howell,SO,RB,2,52,0,9,52,5.78,26.0,south_carolina
Davis Beville,SR,QB,1,0,33,6,33,5.50,33.0,south_carolina
Jared Brown,JR,WR,4,27,0,2,27,13.50,6.8,south_carolina
Matthew Fuller,FR,RB,2,25,0,8,25,3.13,12.5,south_carolina
Bradley Dunn,SR,RB,1,10,0,2,10,5.00,10.0,south_carolina
Nyck Harbor,SO,WR,5,1,0,1,1,1.00,0.2,south_carolina
Maurice Brown II,SO,TE,5,0,0,1,0,0.00,0.0,south_carolina
Byrum Brown,JR,QB,5,269,836,200,1105,5.53,221.0,south_florida
Kelley Joiner,SR,RB,5,248,0,38,248,6.53,49.6,south_florida
Nay'Quan Wright,SR,RB,5,237,0,46,237,5.15,47.4,south_florida
Ta'Ron Keith,SR,RB,5,116,0,28,116,4.14,23.2,south_florida
Bryce Archie,JR,QB,4,-30,98,33,68,2.06,17.0,south_florida
Yasias Young,SR,RB,5,34,0,8,34,4.25,6.8,south_florida
John Cannon,SR,K,5,17,0,1,17,17.00,3.4,south_florida
Sean Atkins,SR,WR,5,0,12,2,12,6.00,2.4,south_florida
Joshua Porter,FR,WR,5,5,0,1,5,5.00,1.0,south_florida
Alvon Isaac,FR,RB,1,2,0,1,2,2.00,2.0,south_florida
Michael Brown-Stephens,SR,WR,5,0,0,1,0,0.00,0.0,south_florida
Tate Rodemaker,JR,QB,5,-49,580,104,531,5.11,106.2,southern_mississippi
Ethan Crawford,SO,QB,3,43,242,28,285,10.18,95.0,southern_mississippi
Rodrigues Dreke Clark,SR,RB,5,228,0,56,228,4.07,45.6,southern_mississippi
John White,FR,QB,2,-20,211,31,191,6.16,95.5,southern_mississippi
Kenyon Clay,SO,RB,5,141,0,22,141,6.41,28.2,southern_mississippi
JQ Gray,FR,RB,5,19,0,3,19,6.33,3.8,southern_mississippi
Dannis Jackson,SR,WR,3,8,0,1,8,8.00,2.7,southern_mississippi
Tiaquelin Ti Mims,JR,WR,5,3,0,2,3,1.50,0.6,southern_mississippi
Chandler Pittman,SR,RB,5,1,0,1,1,1.00,0.2,southern_mississippi
Larry Simmons,SO,WR,5,-6,0,1,-6,-6.00,-1.2,southern_mississippi
Ashton Daniels,JR,QB,4,250,633,165,883,5.35,220.8,stanford
Micah Ford,FR,RB,5,230,19,48,249,5.19,49.8,stanford
Justin Lamson,JR,QB,5,41,159,70,200,2.86,40.0,stanford
"Chris Davis, Jr.",FR,RB,4,188,0,26,188,7.23,47.0,stanford
Elijah Brown,FR,QB,1,0,97,7,97,13.86,97.0,stanford
Sedrick Irvin,SO,RB,5,73,0,16,73,4.56,14.6,stanford
Tristan Sinclair,SR,ILB,5,6,0,1,6,6.00,1.2,stanford
Ismael Cisse,FR,WR,5,2,0,4,2,0.50,0.4,stanford
Tiger Bachmeier,SO,WR,5,-1,0,1,-1,-1.00,-0.2,stanford
Emmett Mosley V,FR,WR,2,-3,0,3,-3,-1.00,-1.5,stanford
Kyle McCord,SR,QB,5,6,1814,262,1820,6.95,364.0,syracuse
LeQuint Allen,JR,RB,5,358,0,73,358,4.90,71.6,syracuse
Yasin Willis,FR,RB,5,109,0,20,109,5.45,21.8,syracuse
Will Nixon,JR,RB,3,76,0,19,76,4.00,25.3,syracuse
Michael Johnson Jr.,SR,QB,1,-8,31,7,23,3.29,23.0,syracuse
Jaden Hart,FR,RB,1,11,0,1,11,11.00,11.0,syracuse
Zeed Haynes,FR,WR,2,11,0,1,11,11.00,5.5,syracuse
Tyler Chandler,FR,RB,1,1,0,1,1,1.00,1.0,syracuse
Ja'Meer Thomas,FR,WR,1,1,0,1,1,1.00,1.0,syracuse
Trebor Pena,JR,WR,5,1,0,5,1,0.20,0.2,syracuse
Jack Stonehouse,JR,P,5,-13,0,1,-13,-13.00,-2.6,syracuse
Josh Hoover,SO,QB,6,-20,2007,254,1987,7.82,331.2,tcu
Cam Cook,SO,RB,6,336,0,87,336,3.86,56.0,tcu
Jeremy Payne,FR,RB,6,120,0,26,120,4.62,20.0,tcu
Dominique Johnson,JR,RB,6,53,0,14,53,3.79,8.8,tcu
Ken Seals,JR,QB,3,10,35,9,45,5.00,15.0,tcu
Trey Sanders,SR,RB,4,35,0,9,35,3.89,8.8,tcu
JoJo Earle,SR,WR,4,30,0,3,30,10.00,7.5,tcu
Savion Williams,SR,WR,6,12,15,4,27,6.75,4.5,tcu
Hauss Hejny,FR,QB,2,14,0,5,14,2.80,7.0,tcu
Jack Bech,SR,WR,6,7,0,0,7,-,1.2,tcu
Jordyn Bailey,FR,WR,5,6,0,1,6,6.00,1.2,tcu
Chase Curtis,SR,TE,4,3,0,1,3,3.00,0.8,tcu
Nate Palmer,FR,RB,1,-5,0,1,-5,-5.00,-5.0,tcu
Evan Simon,JR,QB,3,35,680,119,715,6.01,238.3,temple
Forrest Brock,JR,QB,3,28,541,130,569,4.38,189.7,temple
Antwain Littleton,JR,RB,6,168,0,51,168,3.29,28.0,temple
Terrez Worthy,JR,RB,6,151,0,19,151,7.95,25.2,temple
E.J. Wilson,SR,RB,4,59,0,16,59,3.69,14.8,temple
Joquez Smith,SO,RB,6,50,0,19,50,2.63,8.3,temple
Kajiya Hollawayne,JR,WR,5,16,0,1,16,16.00,3.2,temple
Dante Wright,SR,WR,6,14,0,4,14,3.50,2.3,temple
Ashton Allen,SR,WR,6,11,0,2,11,5.50,1.8,temple
Tyler Douglas,FR,QB,1,10,0,6,10,1.67,10.0,temple
John Adams,JR,WR,6,9,0,3,9,3.00,1.5,temple
Tyrei Washington,JR,RB,4,2,0,3,2,0.67,0.5,temple
Nico Iamaleava,FR,QB,5,134,1050,153,1184,7.74,236.8,tennessee
Dylan Sampson,JR,RB,5,587,0,91,587,6.45,117.4,tennessee
DeSean Bishop,FR,RB,5,306,0,41,306,7.46,61.2,tennessee
Gaston Moore,SR,QB,3,15,163,17,178,10.47,59.3,tennessee
Peyton Lewis,FR,RB,5,118,0,17,118,6.94,23.6,tennessee
Jake Merklinger,FR,QB,2,22,48,16,70,4.38,35.0,tennessee
Khalifa Keith,SO,RB,3,61,0,17,61,3.59,20.3,tennessee
Cameron Seldon,SO,RB,3,47,0,7,47,6.71,15.7,tennessee
Hunter Barnes,SO,RB,2,38,0,7,38,5.43,19.0,tennessee
Patrick Wilk,JR,RB,2,12,0,3,12,4.00,6.0,tennessee
Bru McCoy,SR,WR,5,9,0,1,9,9.00,1.8,tennessee
Navy Shuler,SR,QB,1,6,0,1,6,6.00,6.0,tennessee
Squirrel White,JR,WR,5,-7,0,1,-7,-7.00,-1.4,tennessee
Arch Manning,FR,QB,4,82,901,91,983,10.80,245.8,texas
Quinn Ewers,JR,QB,3,1,691,85,692,8.14,230.7,texas
Jaydon Blue,JR,RB,4,239,0,51,239,4.69,59.8,texas
Jerrick Gibson,FR,RB,5,226,0,46,226,4.91,45.2,texas
Quintrevion Wisner,SO,RB,4,160,0,32,160,5.00,40.0,texas
Colin Page,JR,RB,3,92,0,16,92,5.75,30.7,texas
Ryan Wingo,FR,WR,5,55,0,1,55,55.00,11.0,texas
Isaiah Bond,JR,WR,5,51,0,2,51,25.50,10.2,texas
Velton Gardner,SR,RB,2,26,0,8,26,3.25,13.0,texas
