name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Tyler King,SO,RB,8,655,0,108,655,6.06,81.9,marshall
Brenden Knox,FR,RB,13,578,0,95,578,6.08,44.5,marshall
Alex Thomson,JR,QB,4,50,506,135,556,4.12,139.0,marshall
Keion Davis,SR,RB,10,402,0,94,402,4.28,40.2,marshall
Anthony Anderson,SR,RB,12,310,0,77,310,4.03,25.8,marshall
Willie Johnson,SO,WR,12,28,0,5,28,5.60,2.3,marshall
Marcel Williams,SR,WR,13,15,0,3,15,5.00,1.2,marshall
Tyre Brady,SR,WR,13,14,0,2,14,7.00,1.1,marshall
Xavier Gaines,SO,TE,13,4,0,2,4,2.00,0.3,marshall
Sheldon Evans,FR,RB,3,-1,0,1,-1,-1.00,-0.3,marshall
Kasim Hill,FR,QB,10,-15,1083,210,1068,5.09,106.8,maryland
Anthony McFarland,FR,RB,12,1034,0,131,1034,7.89,86.2,maryland
Tyrrell Pigrome,SO,QB,11,159,561,125,720,5.76,65.5,maryland
Ty Johnson,SR,RB,9,506,0,66,506,7.67,56.2,maryland
Tayon Fleet-Davis,SO,RB,12,331,0,75,331,4.41,27.6,maryland
Javon Leake,SO,RB,12,309,0,34,309,9.09,25.8,maryland
Jeshaun Jones,FR,WR,12,173,20,19,193,10.16,16.1,maryland
Lorenzo Harrison III,JR,RB,3,84,0,10,84,8.40,28.0,maryland
Chigoziem Okonkwo,FR,TE,12,72,0,3,72,24.00,6.0,maryland
Ikechukwu Ogwuegbu,JR,RB,2,60,0,9,60,6.67,30.0,maryland
Taivon Jacobs,SR,WR,12,38,0,12,38,3.17,3.2,maryland
DJ Turner,JR,WR,8,25,0,8,25,3.13,3.1,maryland
Tyler DeSue,FR,QB,4,5,16,6,21,3.50,5.3,maryland
Wade Lees,JR,P,12,0,15,1,15,15.00,1.3,maryland
Darryl Jones,FR,WR,12,8,0,2,8,4.00,0.7,maryland
Brian Cobbs,FR,WR,12,8,0,5,8,1.60,0.7,maryland
Jake Funk,JR,RB,3,-2,0,2,-2,-1.00,-0.7,maryland
Ross Comis,SR,QB,11,255,1799,280,2054,7.34,186.7,massachusetts
Andrew Ford,SR,QB,7,-64,1366,196,1302,6.64,186.0,massachusetts
Marquis Young,SR,RB,11,778,0,154,778,5.05,70.7,massachusetts
Michael Curtis,JR,QB,6,65,412,59,477,8.08,79.5,massachusetts
Jordan Fredericks,JR,RB,11,356,0,77,356,4.62,32.4,massachusetts
Bilal Ally,JR,RB,4,139,0,25,139,5.56,34.8,massachusetts
Andy Isabella,SR,WR,12,79,0,11,79,7.18,6.6,massachusetts
Brennon Dingle,SO,WR,12,72,0,4,72,18.00,6.0,massachusetts
Nick Orekoya,JR,RB,4,11,0,5,11,2.20,2.8,massachusetts
Jessie Britt,SO,WR,4,6,0,0,6,-,1.5,massachusetts
Victor Santiago,FR,RB,3,0,0,2,0,0.00,0.0,massachusetts
Brady White,JR,QB,14,-43,3296,445,3253,7.31,232.4,memphis
Darrell Henderson,JR,RB,13,1909,4,216,1913,8.86,147.2,memphis
Patrick Taylor Jr.,JR,RB,14,1122,0,208,1122,5.39,80.1,memphis
Tony Pollard,JR,RB,14,552,0,78,552,7.08,39.4,memphis
Brady McBride,FR,QB,3,31,88,21,119,5.67,39.7,memphis
Kenny Gainwell,FR,RB,4,91,0,4,91,22.75,22.8,memphis
Calvin Austin III,FR,WR,9,83,0,1,83,83.00,9.2,memphis
Timothy Taylor,FR,RB,5,62,0,14,62,4.43,12.4,memphis
Marquavius Weaver,FR,RB,5,48,0,8,48,6.00,9.6,memphis
Pop Williams,JR,WR,14,40,0,6,40,6.67,2.9,memphis
Sam Craft,SR,WR,9,28,0,1,28,28.00,3.1,memphis
Cameron Fleming,FR,RB,2,25,0,7,25,3.57,12.5,memphis
Connor Adair,FR,QB,2,0,17,2,17,8.50,8.5,memphis
Adam Williams,FR,P,14,0,0,1,0,0.00,0.0,memphis
Jonathan Wilson,JR,DL,14,-2,0,2,-2,-1.00,-0.1,memphis
Kedarian Jones,JR,WR,14,-3,0,1,-3,-3.00,-0.2,memphis
Mechane Slade,JR,WR,13,-4,0,1,-4,-4.00,-0.3,memphis
Malik Rosier,SR,QB,8,300,1053,213,1353,6.35,169.1,miami_florida
N'Kosi Perry,FR,QB,11,169,1091,252,1260,5.00,114.5,miami_florida
Travis Homer,JR,RB,13,985,0,164,985,6.01,75.8,miami_florida
DeeJay Dallas,SO,RB,13,617,0,110,617,5.61,47.5,miami_florida
Cam'Ron Davis,FR,RB,7,166,0,28,166,5.93,23.7,miami_florida
Lorenzo Lingard,FR,RB,6,136,0,17,136,8.00,22.7,miami_florida
Trayone Gray,SR,RB,13,83,0,24,83,3.46,6.4,miami_florida
Jarren Williams,FR,QB,1,2,17,5,19,3.80,19.0,miami_florida
Cade Weldon,FR,QB,4,5,14,5,19,3.80,4.8,miami_florida
Jeff Thomas,SO,WR,11,19,0,1,19,19.00,1.7,miami_florida
Jahair Jones,SR,OL,13,14,0,0,14,-,1.1,miami_florida
Robert Burns,FR,RB,8,10,0,2,10,5.00,1.3,miami_florida
Mark Pope,FR,WR,9,4,0,1,4,4.00,0.4,miami_florida
Gus Ragland,SR,QB,12,214,2547,463,2761,5.96,230.1,miami_ohio
Alonzo Smith,SR,RB,11,746,0,141,746,5.29,67.8,miami_ohio
Kenny Young,SR,RB,10,367,0,59,367,6.22,36.7,miami_ohio
Maurice Thomas,JR,RB,12,233,0,61,233,3.82,19.4,miami_ohio
Jaylon Bester,SO,RB,12,185,0,34,185,5.44,15.4,miami_ohio
Davion Johnson,FR,RB,6,164,0,33,164,4.97,27.3,miami_ohio
Zach Kahn,SO,RB,9,26,0,11,26,2.36,2.9,miami_ohio
Jordan Rigg,SR,OL,12,2,0,1,2,2.00,0.2,miami_ohio
Alex Malzone,JR,QB,3,0,0,4,0,0.00,0.0,miami_ohio
Shea Patterson,JR,QB,13,273,2600,401,2873,7.16,221.0,michigan
Karan Higdon,SR,RB,11,1178,0,224,1178,5.26,107.1,michigan
Chris Evans,JR,RB,11,423,0,81,423,5.22,38.5,michigan
Tru Wilson,JR,RB,13,364,0,62,364,5.87,28.0,michigan
Dylan McCaffrey,SO,QB,6,99,126,25,225,9.00,37.5,michigan
Christian Turner,FR,RB,3,95,0,20,95,4.75,31.7,michigan
Joe Milton,FR,QB,4,31,58,11,89,8.09,22.3,michigan
Ben Mason,SO,FB,13,80,0,33,80,2.42,6.2,michigan
O'Maury Samuels,SO,RB,7,66,0,13,66,5.08,9.4,michigan
Donovan Peoples-Jones,SO,WR,13,37,0,3,37,12.33,2.8,michigan
Grant Perry,SR,WR,13,0,12,1,12,12.00,0.9,michigan
Ambry Thomas,SO,DB,13,11,0,1,11,11.00,0.8,michigan
Oliver Martin,SO,WR,13,11,0,1,11,11.00,0.8,michigan
Brandon Peters,JR,QB,4,0,8,2,8,4.00,2.0,michigan
Joe Hewlett,SR,RB,13,5,0,1,5,5.00,0.4,michigan
Berkley Edwards,SR,RB,9,4,0,3,4,1.33,0.4,michigan
Ronnie Bell,FR,WR,13,-2,0,5,-2,-0.40,-0.2,michigan
Will Hart,JR,P,13,-11,0,1,-11,-11.00,-0.8,michigan
Brian Lewerke,JR,QB,11,184,2040,429,2224,5.18,202.2,michigan_state
Rocky Lombardi,FR,QB,8,130,738,192,868,4.52,108.5,michigan_state
Connor Heyward,SO,RB,13,529,36,119,565,4.75,43.5,michigan_state
LJ Scott,SR,RB,5,264,0,79,264,3.34,52.8,michigan_state
La'Darius Jefferson,FR,RB,11,255,0,78,255,3.27,23.2,michigan_state
Jalen Nailor,FR,WR,8,128,0,9,128,14.22,16.0,michigan_state
Weston Bridges,FR,RB,6,53,0,16,53,3.31,8.8,michigan_state
Felton Davis III,SR,WR,7,50,0,2,50,25.00,7.1,michigan_state
Cody White,SO,WR,9,22,6,2,28,14.00,3.1,michigan_state
Darrell Stewart Jr.,JR,WR,11,22,4,5,26,5.20,2.4,michigan_state
Elijah Collins,FR,RB,2,8,0,2,8,4.00,4.0,michigan_state
Andre Welch,SO,WR,5,7,0,2,7,3.50,1.4,michigan_state
Alante Thomas,SO,RB,1,6,0,1,6,6.00,6.0,michigan_state
Matt Coghlin,SO,K,13,6,0,1,6,6.00,0.5,michigan_state
Laress Nelson,SO,WR,8,2,0,2,2,1.00,0.3,michigan_state
Brandon Sowards,SR,WR,13,-1,0,1,-1,-1.00,-0.1,michigan_state
Antjuan Simmons,SO,LB,13,-6,0,1,-6,-6.00,-0.5,michigan_state
Brent Stockstill,SR,QB,14,169,3544,592,3713,6.27,265.2,middle_tennessee
Chaton Mobley,FR,RB,12,660,0,123,660,5.37,55.0,middle_tennessee
Terelle West,JR,RB,14,298,0,63,298,4.73,21.3,middle_tennessee
Tavares Thomas,SR,RB,12,246,0,81,246,3.04,20.5,middle_tennessee
Asher O'Hara,SO,QB,2,85,114,43,199,4.63,99.5,middle_tennessee
Zack Dobson,FR,WR,10,196,0,20,196,9.80,19.6,middle_tennessee
Brad Anderson,SO,RB,6,122,0,23,122,5.30,20.3,middle_tennessee
Maurice Gordon,JR,RB,8,41,0,17,41,2.41,5.1,middle_tennessee
Landon Board,FR,RB,3,33,0,8,33,4.13,11.0,middle_tennessee
John Turner,FR,RB,9,12,0,4,12,3.00,1.3,middle_tennessee
Ty Lee,JR,WR,14,18,-8,5,10,2.00,0.7,middle_tennessee
Jocquez Bruce,JR,WR,5,0,0,3,0,0.00,0.0,middle_tennessee
Chase Cunningham,FR,QB,4,0,0,2,0,0.00,0.0,middle_tennessee
Luke Shiflett,FR,WR,14,0,0,1,0,0.00,0.0,middle_tennessee
Tanner Morgan,FR,QB,9,51,1401,193,1452,7.52,161.3,minnesota
Zack Annexstad,FR,QB,9,-89,1277,209,1188,5.68,132.0,minnesota
Mohamed Ibrahim,FR,RB,10,1160,0,202,1160,5.74,116.0,minnesota
Bryce Williams,FR,RB,13,502,0,117,502,4.29,38.6,minnesota
Seth Green,SO,WR,13,282,36,81,318,3.93,24.5,minnesota
Shannon Brooks,SR,RB,1,154,0,22,154,7.00,154.0,minnesota
Rodney Smith,SR,RB,2,154,0,25,154,6.16,77.0,minnesota
Jonathan Femi-Cole,JR,RB,6,25,0,6,25,4.17,4.2,minnesota
Tyler Johnson,JR,WR,13,0,0,1,0,0.00,0.0,minnesota
Jacob Herbers,JR,P,13,0,0,1,0,0.00,0.0,minnesota
Jordan Ta'amu,SR,QB,12,342,3918,534,4260,7.98,355.0,mississippi
Scottie Phillips,JR,RB,11,928,0,153,928,6.07,84.4,mississippi
Isaiah Woullard,FR,RB,12,428,0,84,428,5.10,35.7,mississippi
Matt Corral,FR,QB,4,83,239,35,322,9.20,80.5,mississippi
Tylan Knight,FR,DB,12,107,0,19,107,5.63,8.9,mississippi
Eric Swinney,JR,RB,9,45,0,14,45,3.21,5.0,mississippi
Armani Linton,JR,DB,11,22,0,6,22,3.67,2.0,mississippi
KeShun Wells,JR,RB,7,21,0,4,21,5.25,3.0,mississippi
Elijah Moore,FR,WR,12,8,0,3,8,2.67,0.7,mississippi
Jason Pellerin,JR,TE,12,4,0,2,4,2.00,0.3,mississippi
Nick Fitzgerald,SR,QB,12,1121,1767,502,2888,5.75,240.7,mississippi_state
Kylin Hill,SO,RB,11,734,0,117,734,6.27,66.7,mississippi_state
Keytaon Thompson,SO,QB,9,226,458,63,684,10.86,76.0,mississippi_state
Aeris Williams,SR,RB,12,524,0,85,524,6.16,43.7,mississippi_state
Nick Gibson,JR,RB,9,205,0,27,205,7.59,22.8,mississippi_state
Dontavian Lee,SR,RB,13,82,0,19,82,4.32,6.3,mississippi_state
Jalen Mayden,FR,QB,3,32,9,9,41,4.56,13.7,mississippi_state
Robert Rivers,FR,RB,3,31,0,5,31,6.20,10.3,mississippi_state
Logan Burnett,SO,QB,2,3,25,2,28,14.00,14.0,mississippi_state
Drew Lock,SR,QB,13,175,3498,492,3673,7.47,282.5,missouri
Larry Rountree III,SO,RB,13,1216,0,225,1216,5.40,93.5,missouri
Damarea Crockett,JR,RB,12,709,0,147,709,4.82,59.1,missouri
Tyler Badie,FR,RB,12,437,0,89,437,4.91,36.4,missouri
Taylor Powell,FR,QB,6,4,134,15,138,9.20,23.0,missouri
Simi Bakare,FR,RB,7,53,0,11,53,4.82,7.6,missouri
Micah Wilson,SO,QB,2,29,0,6,29,4.83,14.5,missouri
Dawson Downing,SO,RB,13,14,0,8,14,1.75,1.1,missouri
Jalen Knox,FR,WR,13,11,0,3,11,3.67,0.8,missouri
Johnathon Johnson,JR,WR,13,8,0,1,8,8.00,0.6,missouri
Malcolm Perry,JR,QB,13,1087,222,197,1309,6.64,100.7,navy
Garret Lewis,SR,QB,11,271,479,159,750,4.72,68.2,navy
Zach Abey,SR,WR,12,306,246,153,552,3.61,46.0,navy
Anthony Gargiulo,SR,FB,13,427,0,98,427,4.36,32.8,navy
Nelson Smith,SO,FB,13,411,0,78,411,5.27,31.6,navy
Tre Walker,SR,SB,13,348,0,45,348,7.73,26.8,navy
Mike Martin,SR,FB,12,211,0,38,211,5.55,17.6,navy
CJ Williams,SO,SB,11,183,0,22,183,8.32,16.6,navy
Tazh Maloy,JR,SB,13,179,0,32,179,5.59,13.8,navy
Myles Fells,SO,SB,10,108,0,8,108,13.50,10.8,navy
Keoni-Kordell Makekau,SO,SB,9,47,0,9,47,5.22,5.2,navy
Tyreek King-El,SO,SB,4,22,0,3,22,7.33,5.5,navy
Collins Woods III,FR,WR,2,8,0,1,8,8.00,4.0,navy
Dalen Morris,SO,QB,2,4,0,3,4,1.33,2.0,navy
Mychal Cooper,FR,WR,13,0,0,3,0,0.00,0.0,navy
OJ Davis,JR,WR,13,0,0,1,0,0.00,0.0,navy
Adrian Martinez,FR,QB,11,629,2617,487,3246,6.67,295.1,nebraska
Devine Ozigbo,SR,RB,12,1082,0,155,1082,6.98,90.2,nebraska
Maurice Washington,FR,RB,11,455,0,78,455,5.83,41.4,nebraska
Andrew Bunch,SO,QB,5,40,320,63,360,5.71,72.0,nebraska
Greg Bell,JR,RB,6,173,0,35,173,4.94,28.8,nebraska
Wyatt Mazour,JR,RB,12,76,0,11,76,6.91,6.3,nebraska
Noah Vedral,SO,QB,1,13,29,16,42,2.63,42.0,nebraska
JD Spielman,SO,WR,10,24,0,7,24,3.43,2.4,nebraska
Tyjon Lindsey,SO,WR,4,9,0,2,9,4.50,2.3,nebraska
Mikale Wilbon,SR,RB,5,7,0,4,7,1.75,1.4,nebraska
Austin Rose,SR,RB,7,7,0,1,7,7.00,1.0,nebraska
Miles Jones,FR,RB,1,5,0,1,5,5.00,5.0,nebraska
Luke Gifford,SR,OLB,12,5,0,1,5,5.00,0.4,nebraska
Kade Warner,FR,WR,8,4,0,1,4,4.00,0.5,nebraska
Stanley Morgan Jr.,SR,WR,12,4,0,1,4,4.00,0.3,nebraska
Ty Gangi,SR,QB,12,152,3331,493,3483,7.06,290.3,nevada
Toa Taua,FR,RB,13,872,93,182,965,5.30,74.2,nevada
Kelton Moore,JR,RB,13,433,0,90,433,4.81,33.3,nevada
Cristian Solano,JR,QB,10,103,200,71,303,4.27,30.3,nevada
Devonte Lee,FR,RB,11,193,0,45,193,4.29,17.5,nevada
Jaxson Kincaide,JR,RB,13,119,0,26,119,4.58,9.2,nevada
Elijah Cooks,SO,WR,13,40,0,1,40,40.00,3.1,nevada
Russell Booze,SO,RB,1,25,0,2,25,12.50,25.0,nevada
McLane Mannix,SO,WR,12,25,0,3,25,8.33,2.1,nevada
Blake Wright,SR,RB,2,14,0,4,14,3.50,7.0,nevada
Kaleb Fossum,JR,WR,13,13,0,3,13,4.33,1.0,nevada
Roger Neal,SO,RB,2,5,0,3,5,1.67,2.5,nevada
Carson Strong,FR,QB,1,4,0,1,4,4.00,4.0,nevada
Nephi Sewell,SO,DB,12,-6,0,1,-6,-6.00,-0.5,nevada
Sheriron Jones,JR,QB,11,286,1417,266,1703,6.40,154.8,new_mexico
Tyrone Owens,SR,RB,12,687,0,186,687,3.69,57.3,new_mexico
Tevaka Tuioti,SO,QB,3,100,439,58,539,9.29,179.7,new_mexico
Coltin Gerhart,SR,QB,5,20,266,91,286,3.14,57.2,new_mexico
Zahneer Shuler,SR,RB,12,228,0,51,228,4.47,19.0,new_mexico
Ahmari Davis,JR,RB,8,185,0,51,185,3.63,23.1,new_mexico
Daevon Vigilant,FR,RB,11,185,0,43,185,4.30,16.8,new_mexico
Elijah Lilly,JR,WR,12,56,0,8,56,7.00,4.7,new_mexico
Bryson Carroll,SO,RB,3,39,0,13,39,3.00,13.0,new_mexico
Micah Gray,FR,RB,10,23,0,7,23,3.29,2.3,new_mexico
Emmanuel Harris,SR,WR,11,17,0,3,17,5.67,1.5,new_mexico
Jay Griffin IV,SO,WR,12,9,0,1,9,9.00,0.8,new_mexico
Patrick Reed,SR,WR,11,9,0,6,9,1.50,0.8,new_mexico
Trae Hall,FR,QB,2,6,0,1,6,6.00,3.0,new_mexico
Javohn Jones,JR,RB,7,4,0,3,4,1.33,0.6,new_mexico
Josh Adkins,FR,QB,10,117,2563,479,2680,5.59,268.0,new_mexico_state
Christian Gibson,JR,RB,12,590,0,96,590,6.15,49.2,new_mexico_state
Matt Romero,JR,QB,5,-29,609,166,580,3.49,116.0,new_mexico_state
Jason Huntley,JR,RB,12,505,0,109,505,4.63,42.1,new_mexico_state
Royce Caldwell,SR,RB,12,112,0,20,112,5.60,9.3,new_mexico_state
Nick Jeanty,SR,QB,5,0,10,13,10,0.77,2.0,new_mexico_state
Anthony Muse,JR,WR,12,3,0,1,3,3.00,0.3,new_mexico_state
Johnathan Boone,SR,WR,12,-9,0,2,-9,-4.50,-0.8,new_mexico_state
Nathan Elliott,JR,QB,10,35,2169,364,2204,6.05,220.4,north_carolina
Michael Carter,SO,TB,9,597,0,84,597,7.11,66.3,north_carolina
Antonio Williams,JR,TB,10,504,0,91,504,5.54,50.4,north_carolina
Cade Fortin,FR,QB,3,76,388,78,464,5.95,154.7,north_carolina
Jordon Brown,JR,TB,11,347,0,81,347,4.28,31.5,north_carolina
Javonte Williams,FR,RB,11,224,0,43,224,5.21,20.4,north_carolina
Dazz Newsome,SO,WR,11,96,43,8,139,17.38,12.6,north_carolina
Jace Ruder,FR,QB,1,21,80,8,101,12.63,101.0,north_carolina
Anthony Ratliff-Williams,JR,WR,11,83,0,13,83,6.38,7.5,north_carolina
Chazz Surratt,SO,QB,1,69,10,19,79,4.16,79.0,north_carolina
British Brooks,FR,RB,6,57,0,7,57,8.14,9.5,north_carolina
Manny Miles,SR,QB,9,5,50,5,55,11.00,6.1,north_carolina
Johnathon Sutton,JR,TB,5,24,0,3,24,8.00,4.8,north_carolina
Antwuan Branch,FR,TB,2,19,0,2,19,9.50,9.5,north_carolina
Rontavius Groves,SO,WR,9,0,0,1,0,0.00,0.0,north_carolina
Bryson Richardson,FR,DB,11,0,0,1,0,0.00,0.0,north_carolina
Thomas Jackson,SR,WR,11,0,0,1,0,0.00,0.0,north_carolina
Beau Corrales,SO,WR,8,0,0,1,0,0.00,0.0,north_carolina
Ryan Finley,SR,QB,13,21,3928,526,3949,7.51,303.8,north_carolina_state
"Reggie Gallaspy, Jr.",SR,RB,13,1091,0,228,1091,4.79,83.9,north_carolina_state
"Ricky Person, Jr.",FR,RB,9,471,0,112,471,4.21,52.3,north_carolina_state
Brady Bodine,SR,RB,13,128,0,28,128,4.57,9.8,north_carolina_state
Matthew McKay,FR,QB,6,36,87,21,123,5.86,20.5,north_carolina_state
Trent Pennix,FR,RB,4,68,0,22,68,3.09,17.0,north_carolina_state
Thayer Thomas,FR,WR,13,8,56,3,64,21.33,4.9,north_carolina_state
Damontay Rhem,JR,RB,8,34,0,9,34,3.78,4.3,north_carolina_state
Stephen Louis,SR,WR,5,24,0,3,24,8.00,4.8,north_carolina_state
Woody Cornwell,SR,QB,2,14,0,2,14,7.00,7.0,north_carolina_state
Maurice Trowell,SR,CB,13,9,0,1,9,9.00,0.7,north_carolina_state
Garrett Bradbury,SR,C,13,9,0,1,9,9.00,0.7,north_carolina_state
"Nakia Robinson, Jr.",FR,RB,4,8,0,3,8,2.67,2.0,north_carolina_state
Will Dabbs,SO,RB,1,-3,0,1,-3,-3.00,-3.0,north_carolina_state
Jakobi Meyers,JR,WR,12,-9,0,5,-9,-1.80,-0.8,north_carolina_state
C.J. Riley,SO,WR,13,-11,0,3,-11,-3.67,-0.8,north_carolina_state
Mason Fine,JR,QB,13,20,3793,538,3813,7.09,293.3,north_texas
DeAndre Torrey,SO,RB,13,977,0,175,977,5.58,75.2,north_texas
Loren Easly,JR,RB,4,386,0,74,386,5.22,96.5,north_texas
Nic Smith,SO,RB,12,363,0,68,363,5.34,30.3,north_texas
Quinn Shanbour,SR,QB,13,89,53,37,142,3.84,10.9,north_texas
Anthony Wyche,JR,RB,9,112,0,19,112,5.89,12.4,north_texas
Kason Martin,FR,QB,2,-21,125,15,104,6.93,52.0,north_texas
Evan Johnson,SO,RB,9,64,0,11,64,5.82,7.1,north_texas
Christian Hosley,JR,RB,13,21,0,8,21,2.63,1.6,north_texas
Jaelon Darden,SO,WR,13,16,0,3,16,5.33,1.2,north_texas
Jason Bean,FR,QB,1,14,0,6,14,2.33,14.0,north_texas
Cade Pearson,FR,QB,1,-6,17,5,11,2.20,11.0,north_texas
Marcus Childers,SO,QB,14,531,2175,591,2706,4.58,193.3,northern_illinois
Tre Harbison,SO,TB,14,1034,0,206,1034,5.02,73.9,northern_illinois
Marcus Jones,JR,TB,14,527,0,95,527,5.55,37.6,northern_illinois
Jordan Nettles,FR,TB,13,217,0,61,217,3.56,16.7,northern_illinois
D.J. Brown,SR,WR,14,92,5,19,97,5.11,6.9,northern_illinois
Jaden Huff,SR,TB,14,15,0,3,15,5.00,1.1,northern_illinois
Spencer Tears,JR,WR,12,6,0,4,6,1.50,0.5,northern_illinois
Jauan Wesley,SR,WR,14,2,0,2,2,1.00,0.1,northern_illinois
Anthony Thompson,SO,QB,2,6,-5,3,1,0.33,0.5,northern_illinois
Matt Ference,SO,P,14,0,0,1,0,0.00,0.0,northern_illinois
Clayton Thorson,SR,QB,14,-110,3183,567,3073,5.42,219.5,northwestern
Isaiah Bowser,FR,RB,11,866,0,197,866,4.40,78.7,northwestern
Jeremy Larkin,SO,RB,7,346,0,72,346,4.81,49.4,northwestern
John Moten IV,JR,RB,9,204,0,46,204,4.43,22.7,northwestern
TJ Green,JR,QB,9,21,169,47,190,4.04,21.1,northwestern
Chad Hanaoka,SR,RB,9,121,0,22,121,5.50,13.4,northwestern
Solomon Vault,SR,WR,9,69,0,44,69,1.57,7.7,northwestern
Drake Anderson,FR,RB,2,36,0,12,36,3.00,18.0,northwestern
Riley Lees,SO,WR,14,35,0,9,35,3.89,2.5,northwestern
Kyric McGowan,SO,WR,14,34,0,3,34,11.33,2.4,northwestern
Berkeley Holman,FR,WR,10,15,0,2,15,7.50,1.5,northwestern
Jelani Roberts,SR,WR,9,4,0,2,4,2.00,0.4,northwestern
Flynn Nagel,SR,WR,14,2,0,2,2,1.00,0.1,northwestern
JJ Jefferson,FR,WR,12,-3,0,1,-3,-3.00,-0.3,northwestern
Cameron Green,JR,SB,14,-4,0,1,-4,-4.00,-0.3,northwestern
Ian Book,JR,QB,12,280,2628,409,2908,7.11,242.3,notre_dame
Dexter Williams,SR,RB,9,995,0,158,995,6.30,110.6,notre_dame
Brandon Wimbush,SR,QB,6,256,719,170,975,5.74,162.5,notre_dame
Tony Jones Jr.,JR,RB,13,392,0,83,392,4.72,30.2,notre_dame
Jafar Armstrong,SO,WR,10,383,0,72,383,5.32,38.3,notre_dame
Avery Davis,SO,QB,8,70,0,22,70,3.18,8.8,notre_dame
Jahmir Smith,FR,RB,2,28,0,6,28,4.67,14.0,notre_dame
Chris Finke,SR,WR,13,20,0,5,20,4.00,1.5,notre_dame
Phil Jurkovec,FR,QB,2,9,0,4,9,2.25,4.5,notre_dame
C'Bo Flemister,FR,RB,2,0,0,1,0,0.00,0.0,notre_dame
Michael Young,SO,WR,13,-1,0,1,-1,-1.00,-0.1,notre_dame
Nathan Rourke,JR,QB,13,860,2434,408,3294,8.07,253.4,ohio
A.J. Ouellette,SR,RB,13,1306,0,213,1306,6.13,100.5,ohio
Maleek Irons,SR,RB,11,831,0,126,831,6.60,75.5,ohio
Quinton Maxwell,JR,QB,7,114,276,56,390,6.96,55.7,ohio
David Burroughs,SR,RB,12,130,0,18,130,7.22,10.8,ohio
Jake Neatherton,FR,RB,12,81,0,19,81,4.26,6.8,ohio
O'Shaan Allison,FR,RB,2,24,0,7,24,3.43,12.0,ohio
Papi White,SR,WR,13,24,0,3,24,8.00,1.8,ohio
Julian Ross,SO,RB,4,14,0,7,14,2.00,3.5,ohio
Joe Lowery,SR,OL,13,-3,0,1,-3,-3.00,-0.2,ohio
Dwayne Haskins,SO,QB,14,108,4831,612,4939,8.07,352.8,ohio_state
J.K. Dobbins,SO,RB,14,1053,0,230,1053,4.58,75.2,ohio_state
Mike Weber,JR,RB,13,954,0,172,954,5.55,73.4,ohio_state
Tate Martell,FR,QB,6,128,269,50,397,7.94,66.2,ohio_state
Master Teague,FR,RB,7,106,0,17,106,6.24,15.1,ohio_state
Demario McCall,SO,RB,9,50,0,8,50,6.25,5.6,ohio_state
Brian Snead,FR,RB,2,37,0,11,37,3.36,18.5,ohio_state
Parris Campbell,SR,WR,14,24,0,9,24,2.67,1.7,ohio_state
C.J. Saunders,JR,WR,11,8,0,0,8,-,0.7,ohio_state
K.J. Hill,JR,WR,14,-3,0,1,-3,-3.00,-0.2,ohio_state
Kyler Murray,JR,QB,14,1001,4361,517,5362,10.37,383.0,oklahoma
Kennedy Brooks,FR,RB,12,1056,0,119,1056,8.87,88.0,oklahoma
Trey Sermon,SO,RB,14,947,0,164,947,5.77,67.6,oklahoma
T.J. Pledger,FR,RB,11,179,0,30,179,5.97,16.3,oklahoma
Marcelias Sutton,SR,RB,6,152,0,29,152,5.24,25.3,oklahoma
Austin Kendall,SO,QB,6,21,122,24,143,5.96,23.8,oklahoma
Rodney Anderson,JR,RB,2,119,0,11,119,10.82,59.5,oklahoma
Tanner Mordecai,FR,QB,2,0,37,4,37,9.25,18.5,oklahoma
Jeremiah Hall,FR,FB,14,21,0,4,21,5.25,1.5,oklahoma
Marquise Brown,JR,WR,14,0,0,2,0,0.00,0.0,oklahoma
CeeDee Lamb,SO,WR,14,0,0,1,0,0.00,0.0,oklahoma
Nick Basquine,SR,WR,14,0,0,1,0,0.00,0.0,oklahoma
Taylor Cornelius,SR,QB,13,406,3978,607,4384,7.22,337.2,oklahoma_state
Justice Hill,JR,RB,10,930,0,158,930,5.89,93.0,oklahoma_state
Chuba Hubbard,FR,RB,13,740,0,124,740,5.97,56.9,oklahoma_state
LD Brown,SO,RB,10,163,0,27,163,6.04,16.3,oklahoma_state
J.D. King,SO,RB,10,153,0,43,153,3.56,15.3,oklahoma_state
Keondre Wudtee,SO,QB,2,81,26,17,107,6.29,53.5,oklahoma_state
Ryan Haymaker,JR,RB,2,37,0,15,37,2.47,18.5,oklahoma_state
Tylan Wallace,SO,WR,13,6,21,3,27,9.00,2.1,oklahoma_state
Landon Wolf,SO,WR,13,6,0,1,6,6.00,0.5,oklahoma_state
Jalen McCleskey,SR,WR,4,5,0,1,5,5.00,1.3,oklahoma_state
Dillon Stoner,SO,WR,12,0,3,1,3,3.00,0.3,oklahoma_state
Tyron Johnson,JR,WR,13,1,0,1,1,1.00,0.1,oklahoma_state
Matt Hockett,SR,P,13,-4,0,2,-4,-2.00,-0.3,oklahoma_state
Zach Sinor,SR,P,7,-7,0,1,-7,-7.00,-1.0,oklahoma_state
