name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Julon Williams,SO,WR,9,5,22,4.40,0,0.6,2.4,utsa
Frank Harris,JR,QB,12,1,8,8.00,0,0.1,0.7,utsa
B.J. Daniels,SR,RB,12,1,0,0.00,0,0.1,0.0,utsa
Cam Johnson,JR,WR,9,56,545,9.73,3,6.2,60.6,vanderbilt
Amir Abdur-Rahman,JR,WR,9,27,406,15.04,1,3.0,45.1,vanderbilt
Chris Pierce Jr.,SR,WR,9,25,371,14.84,5,2.8,41.2,vanderbilt
Ben Bresnahan,JR,TE,9,28,300,10.71,4,3.1,33.3,vanderbilt
Keyon Henry-Brooks,SO,RB,6,28,258,9.21,0,4.7,43.0,vanderbilt
Will Sheppard,FR,WR,7,2,30,15.00,0,0.3,4.3,vanderbilt
Mitchell Pryor,JR,RB,8,3,21,7.00,0,0.4,2.6,vanderbilt
Jayden Harrison,SO,WR,9,8,20,2.50,0,0.9,2.2,vanderbilt
Jamauri Wakefield,SR,RB,4,5,16,3.20,0,1.3,4.0,vanderbilt
James Bostic III,SR,WR,7,1,12,12.00,0,0.1,1.7,vanderbilt
Tyrell Alexander,SR,WR,9,2,11,5.50,0,0.2,1.2,vanderbilt
Rocko Griffin,FR,RB,8,1,3,3.00,0,0.1,0.4,vanderbilt
Justin Ball,SO,TE,9,1,-3,-3.00,0,0.1,-0.3,vanderbilt
Ja'Veon Marlow,JR,RB,4,4,-3,-0.75,0,1.0,-0.8,vanderbilt
Grant Miller,SR,OL,9,1,-8,-8.00,0,0.1,-0.9,vanderbilt
Billy Kemp IV,JR,HB,10,67,644,9.61,1,6.7,64.4,virginia
Lavel Davis Jr.,FR,WR,8,20,515,25.75,5,2.5,64.4,virginia
Terrell Jana,SR,WR,10,36,423,11.75,1,3.6,42.3,virginia
Tony Poljan,SR,TE,10,38,411,10.82,6,3.8,41.1,virginia
Ra'Shaun Henry,SR,WR,9,7,206,29.43,4,0.8,22.9,virginia
Shane Simpson,SR,RB,10,13,133,10.23,1,1.3,13.3,virginia
Keytaon Thompson,JR,QB,9,7,98,14.00,3,0.8,10.9,virginia
Wayne Taulapapa,JR,TB,10,12,65,5.42,0,1.2,6.5,virginia
Tavares Kelly Jr.,JR,WR,5,9,38,4.22,0,1.8,7.6,virginia
Nick Jackson,SO,ILB,10,2,34,17.00,0,0.2,3.4,virginia
Demick Starling,FR,WR,5,4,20,5.00,1,0.8,4.0,virginia
Hayden Mitchell,JR,WR,10,2,10,5.00,0,0.2,1.0,virginia
Iraken Armstead,FR,QB,4,1,5,5.00,0,0.3,1.3,virginia
Brennan Armstrong,SO,QB,9,0,4,-,0,0.0,0.4,virginia
Perris Jones,SO,RB,10,2,3,1.50,0,0.2,0.3,virginia
Lindell Stone,SR,QB,6,1,-3,-3.00,0,0.2,-0.5,virginia
Tayvion Robinson,SO,WR,11,38,592,15.58,3,3.5,53.8,virginia_tech
Tré Turner,JR,WR,10,34,529,15.56,3,3.4,52.9,virginia_tech
James Mitchell,JR,TE,10,26,435,16.73,4,2.6,43.5,virginia_tech
Khalil Herbert,SR,RB,11,10,179,17.90,1,0.9,16.3,virginia_tech
Raheem Blackshear,JR,RB,11,18,154,8.56,0,1.6,14.0,virginia_tech
Kaleb Smith,SO,WR,9,8,88,11.00,1,0.9,9.8,virginia_tech
Nick Gallo,SO,TE,11,11,83,7.55,1,1.0,7.5,virginia_tech
Jalen Holston,JR,RB,10,3,58,19.33,0,0.3,5.8,virginia_tech
Drake DeIuliis,JR,TE,11,4,30,7.50,0,0.4,2.7,virginia_tech
Changa Hodge,SR,WR,10,3,25,8.33,0,0.3,2.5,virginia_tech
Evan Fairs,SR,WR,8,2,18,9.00,0,0.3,2.3,virginia_tech
Hendon Hooker,JR,QB,8,1,16,16.00,0,0.1,2.0,virginia_tech
Jaquarii Roberson,JR,WR,9,62,926,14.94,8,6.9,102.9,wake_forest
Donavon Greene,FR,WR,8,29,582,20.07,2,3.6,72.8,wake_forest
Taylor Morin,FR,WR,9,32,405,12.66,3,3.6,45.0,wake_forest
A.T. Perry,SO,WR,8,15,211,14.07,1,1.9,26.4,wake_forest
Brandon Chapman,SR,TE,9,5,65,13.00,0,0.6,7.2,wake_forest
Blake Whiteheart,SO,TE,9,5,61,12.20,0,0.6,6.8,wake_forest
Nolan Groulx,FR,WR,9,8,58,7.25,0,0.9,6.4,wake_forest
JD Kavel,FR,WR,1,1,48,48.00,0,1.0,48.0,wake_forest
Ke'Shawn Williams,FR,WR,8,3,44,14.67,0,0.4,5.5,wake_forest
Christian Beal-Smith,JR,RB,9,5,42,8.40,0,0.6,4.7,wake_forest
Donald Stewart,SR,WR,7,5,41,8.20,0,0.7,5.9,wake_forest
Kenneth Walker III,SO,RB,8,3,30,10.00,0,0.4,3.8,wake_forest
Jahmal Banks,FR,WR,5,1,17,17.00,0,0.2,3.4,wake_forest
Justice Ellison,FR,RB,8,1,3,3.00,0,0.1,0.4,wake_forest
Cade Otton,JR,TE,4,18,258,14.33,3,4.5,64.5,washington
Puka Nacua,SO,WR,3,9,151,16.78,1,3.0,50.3,washington
Ty Jones,JR,WR,4,6,140,23.33,0,1.5,35.0,washington
Terrell Bynum,JR,WR,3,8,130,16.25,0,2.7,43.3,washington
Rome Odunze,FR,WR,4,6,72,12.00,0,1.5,18.0,washington
Kamari Pleasant,SR,TB,4,8,66,8.25,0,2.0,16.5,washington
Cameron Davis,FR,TB,4,5,26,5.20,0,1.3,6.5,washington
Jalen McMillan,FR,WR,3,1,16,16.00,0,0.3,5.3,washington
Devin Culp,SO,TE,2,1,15,15.00,0,0.5,7.5,washington
Sean McGrew,SR,TB,4,3,13,4.33,0,0.8,3.3,washington
Jack Westover,SO,TE,4,1,9,9.00,0,0.3,2.3,washington
Richard Newton,SO,TB,2,1,7,7.00,0,0.5,3.5,washington
Jordan Chin,SR,WR,4,1,3,3.00,0,0.3,0.8,washington
Travell Harris,JR,WR,4,29,340,11.72,2,7.3,85.0,washington_state
Renard Bell,SR,WR,4,33,337,10.21,2,8.3,84.3,washington_state
Jamire Calvin,JR,WR,4,17,183,10.76,1,4.3,45.8,washington_state
Lucas Bacon,SO,WR,4,5,57,11.40,1,1.3,14.3,washington_state
Joey Hobert,FR,WR,4,3,31,10.33,0,0.8,7.8,washington_state
Deon McIntosh,SR,RB,4,2,30,15.00,0,0.5,7.5,washington_state
Donovan Ollie,FR,WR,3,1,15,15.00,0,0.3,5.0,washington_state
Calvin Jackson Jr.,SR,WR,1,2,12,6.00,0,2.0,12.0,washington_state
Max Borghi,JR,RB,2,1,7,7.00,0,0.5,3.5,washington_state
Clay Markoff,SR,RB,4,1,7,7.00,0,0.3,1.8,washington_state
Winston Wright Jr.,SO,WR,10,45,529,11.76,2,4.5,52.9,west_virginia
Bryce Ford-Wheaton,SO,WR,9,27,416,15.41,3,3.0,46.2,west_virginia
T.J. Simmons,SR,WR,8,23,401,17.43,4,2.9,50.1,west_virginia
Sam James,SO,WR,9,32,310,9.69,2,3.6,34.4,west_virginia
Sean Ryan,JR,WR,9,25,264,10.56,0,2.8,29.3,west_virginia
Leddie Brown,JR,RB,10,31,202,6.52,2,3.1,20.2,west_virginia
Mike O'Laughlin,SO,TE,9,15,137,9.13,1,1.7,15.2,west_virginia
Reese Smith,FR,WR,10,11,128,11.64,0,1.1,12.8,west_virginia
Isaiah Esdale,JR,WR,8,12,115,9.58,0,1.5,14.4,west_virginia
Sam Brown,FR,WR,7,8,92,11.50,0,1.1,13.1,west_virginia
Alec Sinkfield,JR,RB,10,10,69,6.90,0,1.0,6.9,west_virginia
Ali Jennings,SO,WR,8,7,48,6.86,1,0.9,6.0,west_virginia
T.J. Banks,SO,TE,8,4,41,10.25,1,0.5,5.1,west_virginia
Graeson Malashevich,FR,WR,10,1,30,30.00,0,0.1,3.0,west_virginia
Charles Finley,FR,TE,2,1,2,2.00,0,0.5,1.0,west_virginia
Jarret Doege,JR,QB,10,1,-9,-9.00,0,0.1,-0.9,west_virginia
Mitchell Tinsley,JR,WR,12,43,377,8.77,4,3.6,31.4,western_kentucky
Xavier Lane,SR,WR,9,34,376,11.06,1,3.8,41.8,western_kentucky
Joshua Simon,SO,TE,12,33,370,11.21,3,2.8,30.8,western_kentucky
Dayton Wade,SO,WR,7,21,180,8.57,0,3.0,25.7,western_kentucky
"Craig Burt, Jr.",JR,WR,11,23,166,7.22,2,2.1,15.1,western_kentucky
Dakota Thomas,FR,WR,2,8,104,13.00,0,4.0,52.0,western_kentucky
Jahcour Pearson,SR,WR,2,9,96,10.67,0,4.5,48.0,western_kentucky
Gaej Walker,SR,RB,12,9,87,9.67,0,0.8,7.3,western_kentucky
Malachi Corley,FR,WR,9,6,65,10.83,0,0.7,7.2,western_kentucky
Dalvin Smith,FR,TE,6,4,58,14.50,2,0.7,9.7,western_kentucky
Jakairi Moses,JR,RB,11,9,38,4.22,0,0.8,3.5,western_kentucky
Terez Traynor,SO,WR,10,4,36,9.00,0,0.4,3.6,western_kentucky
Garland LaFrance,JR,DB,1,1,8,8.00,0,1.0,8.0,western_kentucky
Steven Witchoskey,SR,TE,12,1,6,6.00,0,0.1,0.5,western_kentucky
Noah Whittington,FR,RB,12,3,5,1.67,0,0.3,0.4,western_kentucky
D'Wayne Eskridge,SR,WR,6,34,784,23.06,8,5.7,130.7,western_michigan
Skyy Moore,SO,WR,5,25,388,15.52,3,5.0,77.6,western_michigan
Jaylen Hall,JR,WR,5,12,323,26.92,7,2.4,64.6,western_michigan
Sean Tyler,SO,RB,4,11,68,6.18,0,2.8,17.0,western_michigan
Jaxson Kincaide,SR,RB,5,5,44,8.80,0,1.0,8.8,western_michigan
Corey Crooms,SO,WR,5,2,36,18.00,0,0.4,7.2,western_michigan
Brett Borske,SR,TE,6,4,29,7.25,0,0.7,4.8,western_michigan
DaShon Bussell,SO,WR,4,2,25,12.50,0,0.5,6.3,western_michigan
La'Darius Jefferson,JR,RB,6,4,17,4.25,0,0.7,2.8,western_michigan
Luke Sanders,SR,TE,6,1,4,4.00,0,0.2,0.7,western_michigan
Mike Caliendo,SR,OG,6,0,1,-,0,0.0,0.2,western_michigan
Jake Ferguson,JR,TE,7,30,305,10.17,4,4.3,43.6,wisconsin
Jack Dunn,SR,WR,6,28,255,9.11,1,4.7,42.5,wisconsin
Chimere Dike,FR,WR,7,12,189,15.75,1,1.7,27.0,wisconsin
Kendric Pryor,SR,WR,3,8,119,14.88,0,2.7,39.7,wisconsin
Garrett Groshek,SR,RB,6,22,119,5.41,0,3.7,19.8,wisconsin
Danny Davis III,SR,WR,2,3,78,26.00,1,1.5,39.0,wisconsin
Mason Stokke,SR,FB,7,8,58,7.25,3,1.1,8.3,wisconsin
Adam Krumholz,SR,WR,3,3,47,15.67,0,1.0,15.7,wisconsin
Devin Chandler,FR,WR,4,2,28,14.00,0,0.5,7.0,wisconsin
Jack Eschenbach,SO,TE,7,2,27,13.50,0,0.3,3.9,wisconsin
Jalen Berger,FR,RB,4,2,13,6.50,0,0.5,3.3,wisconsin
A.J. Abbott,SO,WR,4,2,12,6.00,0,0.5,3.0,wisconsin
Stephan Bracey,FR,WR,3,1,11,11.00,0,0.3,3.7,wisconsin
Brady Schipper,SO,S,3,1,6,6.00,0,0.3,2.0,wisconsin
Ayden Eberhardt,SR,WR,6,16,252,15.75,0,2.7,42.0,wyoming
Isaiah Neyor,FR,WR,6,8,248,31.00,0,1.3,41.3,wyoming
Xazavian Valladay,JR,RB,5,13,105,8.08,0,2.6,21.0,wyoming
Treyton Welch,SO,TE,6,5,95,19.00,0,0.8,15.8,wyoming
Dontae Crow,SR,WR,6,7,78,11.14,0,1.2,13.0,wyoming
Nate Weinman,JR,TE,6,4,49,12.25,0,0.7,8.2,wyoming
Gunner Gentry,JR,WR,3,2,28,14.00,1,0.7,9.3,wyoming
Parker Christensen,FR,TE,6,2,28,14.00,0,0.3,4.7,wyoming
Trey Smith,SR,RB,6,3,18,6.00,0,0.5,3.0,wyoming
Jackson Marcotte,SO,TE,5,1,12,12.00,0,0.2,2.4,wyoming
Devin Jennings,FR,WR,6,1,7,7.00,0,0.2,1.2,wyoming
