name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
"John Emery, Jr.",SR,RB,7,121,0,23,121,5.26,17.3,lsu
Trey Holly,FR,RB,3,110,0,11,110,10.00,36.7,lsu
Rickie Collins,FR,QB,1,19,3,5,22,4.40,22.0,lsu
Tre Bradford,SO,RB,1,1,0,4,1,0.25,1.0,lsu
Malachi Lane,SO,RB,5,1,0,1,1,1.00,0.2,lsu
Malik Nabers,JR,WR,13,1,0,1,1,1.00,0.1,lsu
"Harold Perkins, Jr.",SO,LB,13,1,0,1,1,1.00,0.1,lsu
"Brian Thomas, Jr.",JR,WR,13,-6,0,1,-6,-6.00,-0.5,lsu
Cam Fancher,SO,QB,10,273,2162,429,2435,5.68,243.5,marshall
Rasheen Ali,JR,RB,12,1135,0,212,1135,5.35,94.6,marshall
Cole Pennington,FR,QB,4,-69,695,127,626,4.93,156.5,marshall
Ethan Payne,JR,RB,13,335,0,83,335,4.04,25.8,marshall
Chuck Montgomery,SO,WR,13,0,75,2,75,37.50,5.8,marshall
Caleb McMillan,JR,WR,11,21,0,1,21,21.00,1.9,marshall
A.J. Turner,SO,RB,3,20,0,6,20,3.33,6.7,marshall
Antwan Roberts,SO,RB,4,11,0,2,11,5.50,2.8,marshall
T.J. McMahon,SR,QB,2,0,8,1,8,8.00,4.0,marshall
Jayden Harrison,JR,WR,13,8,0,1,8,8.00,0.6,marshall
Talik Keaton,SR,WR,12,3,0,2,3,1.50,0.3,marshall
Colin Parachek,FR,QB,1,0,0,1,0,0.00,0.0,marshall
Taulia Tagovailoa,SR,QB,12,18,3377,505,3395,6.72,282.9,maryland
Roman Hemby,SO,RB,13,680,0,142,680,4.79,52.3,maryland
Colby McDonald,JR,RB,12,306,0,53,306,5.77,25.5,maryland
Antwain Littleton II,SO,RB,12,255,0,69,255,3.70,21.3,maryland
Billy Edwards Jr.,SO,QB,8,91,128,59,219,3.71,27.4,maryland
Cameron Edge,FR,QB,2,-21,100,12,79,6.58,39.5,maryland
Kaden Prather,JR,WR,13,36,0,1,36,36.00,2.8,maryland
Jeshaun Jones,SR,WR,13,-1,21,2,20,10.00,1.5,maryland
Tai Felton,JR,WR,13,16,0,1,16,16.00,1.2,maryland
Colton Spangler,SR,P,13,14,0,1,14,14.00,1.1,maryland
Eli Mason,SO,RB,10,10,0,3,10,3.33,1.0,maryland
Nolan Ray,FR,RB,1,7,0,3,7,2.33,7.0,maryland
Ramon Brown,SO,RB,1,3,0,1,3,3.00,3.0,maryland
Octavian Smith Jr.,SO,WR,13,-1,0,2,-1,-0.50,-0.1,maryland
Taisun Phommachanh,JR,QB,9,38,1507,275,1545,5.62,171.7,massachusetts
Kay'Ron Lynch-Adams,JR,RB,12,1157,0,236,1157,4.90,96.4,massachusetts
Carlos Davis,SR,QB,4,19,886,121,905,7.48,226.3,massachusetts
Greg Desrosiers Jr.,SO,RB,11,301,0,37,301,8.14,27.4,massachusetts
Ahmad Haston,FR,QB,3,54,176,33,230,6.97,76.7,massachusetts
Anthony Simpson,JR,WR,12,93,0,11,93,8.45,7.8,massachusetts
Jalen John,SO,RB,8,31,0,10,31,3.10,3.9,massachusetts
Mark Pope,SR,WR,12,9,0,5,9,1.80,0.8,massachusetts
Shawn Harris Jr.,JR,WR,11,6,0,2,6,3.00,0.5,massachusetts
Josh Atwood,JR,OL,12,3,0,0,3,-,0.3,massachusetts
Gino Campiotti,SR,TE,12,3,0,1,3,3.00,0.3,massachusetts
Brady Olson,JR,QB,1,0,0,3,0,0.00,0.0,massachusetts
Christian Wells,JR,WR,11,-4,0,2,-4,-2.00,-0.4,massachusetts
Seth Henigan,JR,QB,13,274,3883,570,4157,7.29,319.8,memphis
Blake Watson,SR,RB,13,1152,0,192,1152,6.00,88.6,memphis
Sutton Smith,SO,RB,13,305,0,63,305,4.84,23.5,memphis
Brandon Thomas,JR,RB,11,172,0,46,172,3.74,15.6,memphis
Tevin Carter,FR,QB,6,3,101,8,104,13.00,17.3,memphis
Ke'Travion Hargrove,SO,RB,12,43,0,11,43,3.91,3.6,memphis
Jay Ducker,JR,RB,5,41,0,8,41,5.13,8.2,memphis
Demeer Blankumsee,JR,WR,13,15,0,2,15,7.50,1.2,memphis
Roc Taylor,JR,WR,13,2,0,2,2,1.00,0.2,memphis
Tyler Van Dyke,JR,QB,11,16,2703,357,2719,7.62,247.2,miami_florida
"Henry Parrish, Jr.",JR,RB,11,625,0,100,625,6.25,56.8,miami_florida
"Mark Fletcher, Jr.",FR,RB,10,514,0,105,514,4.90,51.4,miami_florida
"Donald Chaney, Jr.",SO,RB,11,478,0,94,478,5.09,43.5,miami_florida
Emory Williams,FR,QB,5,-17,470,78,453,5.81,90.6,miami_florida
Ajay Allen,FR,RB,9,361,0,70,361,5.16,40.1,miami_florida
Jacurri Brown,SO,QB,1,57,181,46,238,5.17,238.0,miami_florida
Brashard Smith,JR,WR,12,132,0,9,132,14.67,11.0,miami_florida
"Chris Johnson, Jr.",FR,RB,4,73,0,11,73,6.64,18.3,miami_florida
Jacolby George,JR,WR,13,14,0,1,14,14.00,1.1,miami_florida
Tyler Harrell,SR,WR,8,7,0,1,7,7.00,0.9,miami_florida
Brett Gabbert,JR,QB,8,140,1634,236,1774,7.52,221.8,miami_ohio
Rashad Amos,SO,RB,14,1075,0,210,1075,5.12,76.8,miami_ohio
Aveon Smith,SO,QB,10,280,638,171,918,5.37,91.8,miami_ohio
Kenny Tracy,JR,RB,11,250,0,46,250,5.43,22.7,miami_ohio
Keyon Mozee,JR,RB,12,151,0,34,151,4.44,12.6,miami_ohio
Jordan Brunson,SO,RB,6,137,0,12,137,11.42,22.8,miami_ohio
Kevin Davis,JR,RB,13,96,0,25,96,3.84,7.4,miami_ohio
Nate Milanowski,SO,RB,2,69,0,11,69,6.27,34.5,miami_ohio
Gage Larvadain,JR,WR,10,59,0,5,59,11.80,5.9,miami_ohio
Maddox Kopp,SO,QB,2,-4,28,3,24,8.00,12.0,miami_ohio
Que Williams,FR,WR,1,8,0,1,8,8.00,8.0,miami_ohio
Cade McDonald,JR,WR,13,8,0,2,8,4.00,0.6,miami_ohio
Henry Hesson,SO,QB,2,-13,16,11,3,0.27,1.5,miami_ohio
J.J. McCarthy,JR,QB,15,202,2991,396,3193,8.06,212.9,michigan
Blake Corum,SR,RB,15,1245,0,258,1245,4.83,83.0,michigan
Donovan Edwards,JR,RB,15,497,34,120,531,4.43,35.4,michigan
Kalel Mullings,SR,RB,13,222,0,36,222,6.17,17.1,michigan
Jack Tuttle,SR,QB,6,35,130,21,165,7.86,27.5,michigan
Alex Orji,SO,QB,6,86,0,15,86,5.73,14.3,michigan
Benjamin Hall,FR,RB,3,69,0,15,69,4.60,23.0,michigan
Semaj Morgan,FR,WR,15,67,0,4,67,16.75,4.5,michigan
Jayden Denegal,SO,QB,6,10,50,9,60,6.67,10.0,michigan
Cornelius Johnson,SR,WR,15,40,0,3,40,13.33,2.7,michigan
Leon Franklin,SR,RB,14,33,0,11,33,3.00,2.4,michigan
Tavierre Dunlap,JR,RB,10,21,0,5,21,4.20,2.1,michigan
Roman Wilson,SR,WR,15,10,0,1,10,10.00,0.7,michigan
CJ Stokes,SO,RB,2,8,0,4,8,2.00,4.0,michigan
Danny Hughes,SR,RB,12,8,0,2,8,4.00,0.7,michigan
Cole Cabana,FR,RB,1,6,0,2,6,3.00,6.0,michigan
Henry Donohue,JR,RB,4,3,0,1,3,3.00,0.8,michigan
Davis Warren,JR,QB,3,-4,0,7,-4,-0.57,-1.3,michigan
Noah Kim,JR,QB,5,53,1090,187,1143,6.11,228.6,michigan_state
Katin Houser,FR,QB,11,-12,1130,239,1118,4.68,101.6,michigan_state
Nate Carter,SO,RB,12,798,0,185,798,4.31,66.5,michigan_state
Sam Leavitt,FR,QB,4,67,139,36,206,5.72,51.5,michigan_state
Jalen Berger,JR,RB,5,93,0,25,93,3.72,18.6,michigan_state
Jaren Mangham,SR,RB,6,81,0,30,81,2.70,13.5,michigan_state
Alante Brown,SR,WR,11,4,42,11,46,4.18,4.2,michigan_state
Davion Primm,SO,RB,8,18,0,7,18,2.57,2.3,michigan_state
Jordon Simmons,SR,RB,4,14,0,7,14,2.00,3.5,michigan_state
Joseph Martinez,JR,RB,2,6,0,5,6,1.20,3.0,michigan_state
Harold Joiner III,SR,RB,9,4,0,6,4,0.67,0.4,michigan_state
Jaelon Barbarin,FR,RB,1,1,0,1,1,1.00,1.0,michigan_state
Montorie Foster Jr.,SR,WR,12,0,0,1,0,0.00,0.0,michigan_state
Andrew Schorfhaar,JR,QB,2,-7,-3,3,-10,-3.33,-5.0,michigan_state
Michael O'Shaughnessy,SR,P,7,-22,0,1,-22,-22.00,-3.1,michigan_state
Nicholas Vattiato,SO,QB,12,397,3092,567,3489,6.15,290.8,middle_tennessee
Jaiden Credle,SO,RB,12,427,0,90,427,4.74,35.6,middle_tennessee
Frank Peasant,JR,RB,9,306,0,81,306,3.78,34.0,middle_tennessee
DJ Riles,FR,QB,12,101,78,27,179,6.63,14.9,middle_tennessee
Terry Wilkins,SO,RB,7,146,0,18,146,8.11,20.9,middle_tennessee
Jekail Middlebrook,FR,RB,4,85,0,18,85,4.72,21.3,middle_tennessee
Jordan Branch,SR,DL,12,24,0,1,24,24.00,2.0,middle_tennessee
Holden Willis,JR,WR,11,0,23,1,23,23.00,2.1,middle_tennessee
Jalen Montgomery,SO,RB,12,15,0,5,15,3.00,1.3,middle_tennessee
Zack Dobson,SR,WR,10,6,0,4,6,1.50,0.6,middle_tennessee
Elijah Metcalf,SO,WR,12,5,0,1,5,5.00,0.4,middle_tennessee
Kyle Lowe,FR,QB,2,5,-1,4,4,1.00,2.0,middle_tennessee
Kellen Stewart,SO,WR,9,1,0,1,1,1.00,0.1,middle_tennessee
Athan Kaliakmanis,SO,QB,12,94,1838,368,1932,5.25,161.0,minnesota
Darius Taylor,FR,RB,6,799,0,138,799,5.79,133.2,minnesota
Jordan Nubin,SO,RB,13,559,0,127,559,4.40,43.0,minnesota
Sean Tyler,SR,RB,11,242,0,61,242,3.97,22.0,minnesota
Zach Evans,FR,RB,6,230,0,52,230,4.42,38.3,minnesota
Bryce Williams,SR,RB,4,123,0,36,123,3.42,30.8,minnesota
Cole Kramer,SR,QB,3,34,26,22,60,2.73,20.0,minnesota
Daniel Jackson,SR,WR,13,-5,0,1,-5,-5.00,-0.4,minnesota
Jaxson Dart,JR,QB,13,389,3364,477,3753,7.87,288.7,mississippi
Quinshon Judkins,SO,RB,13,1158,0,271,1158,4.27,89.1,mississippi
Ulysses Bentley IV,SR,RB,13,540,0,95,540,5.68,41.5,mississippi
Spencer Sanders,SR,QB,9,45,278,40,323,8.08,35.9,mississippi
Matt Jones,SO,RB,12,79,0,12,79,6.58,6.6,mississippi
Walker Howard,FR,QB,2,0,56,4,56,14.00,28.0,mississippi
Jam Griffin,SR,RB,12,39,0,7,39,5.57,3.3,mississippi
Dayton Wade,SR,WR,13,25,0,7,25,3.57,1.9,mississippi
Fraser Masin,SR,P,13,24,0,1,24,24.00,1.8,mississippi
JJ Pegues,SR,DT,13,13,0,4,13,3.25,1.0,mississippi
Jordan Watkins,SR,WR,13,-9,15,2,6,3.00,0.5,mississippi
Charlie Pollock,SO,P,13,0,0,1,0,0.00,0.0,mississippi
Jalen Knox,SR,S,12,-3,0,1,-3,-3.00,-0.3,mississippi
Will Rogers,SR,QB,8,-13,1626,266,1613,6.06,201.6,mississippi_state
Mike Wright,SR,QB,12,324,453,156,777,4.98,64.8,mississippi_state
Jo'Quavious Marks,SR,RB,9,573,0,121,573,4.74,63.7,mississippi_state
Seth Davis,FR,RB,12,356,0,59,356,6.03,29.7,mississippi_state
Jeffery Pittman,JR,RB,11,268,0,54,268,4.96,24.4,mississippi_state
Chris Parson,FR,QB,2,-9,103,35,94,2.69,47.0,mississippi_state
Keyvone Lee,JR,RB,8,75,0,12,75,6.25,9.4,mississippi_state
Lideatrick Griffin,SR,WR,12,74,0,17,74,4.35,6.2,mississippi_state
Creed Whittemore,FR,WR,12,60,0,4,60,15.00,5.0,mississippi_state
Simeon Price,SO,RB,9,41,0,5,41,8.20,4.6,mississippi_state
Zavion Thomas,SO,WR,11,23,0,12,23,1.92,2.1,mississippi_state
Brady Cook,JR,QB,13,319,3317,482,3636,7.54,279.7,missouri
Cody Schrader,SR,RB,13,1627,0,276,1627,5.89,125.2,missouri
Nathaniel Peat,SR,RB,12,317,0,76,317,4.17,26.4,missouri
Sam Horn,FR,QB,3,-1,54,9,53,5.89,17.7,missouri
Luther Burden III,SO,WR,13,31,0,7,31,4.43,2.4,missouri
Luke Bauer,SO,K,13,-11,39,2,28,14.00,2.2,missouri
Mookie Cooper,JR,WR,13,3,0,1,3,3.00,0.2,missouri
Marquis Johnson,FR,WR,13,3,0,1,3,3.00,0.2,missouri
Jamal Roberts,FR,RB,2,-1,0,1,-1,-1.00,-0.5,missouri
Tai Lavatai,SR,QB,8,245,701,176,946,5.38,118.3,navy
Alex Tecza,SO,FB,12,758,0,126,758,6.02,63.2,navy
Xavier Arline,SR,QB,9,257,320,121,577,4.77,64.1,navy
Braxton Woodson,FR,QB,4,173,163,93,336,3.61,84.0,navy
Daba Fofana,JR,FB,12,283,0,72,283,3.93,23.6,navy
Blake Horvath,SO,QB,4,183,84,49,267,5.45,66.8,navy
Eli Heidenreich,SO,SB,12,214,0,28,214,7.64,17.8,navy
Brandon Chatman,SO,SB,11,165,0,42,165,3.93,15.0,navy
Amin Hassan,JR,SB,12,28,0,12,28,2.33,2.3,navy
Anton Hall Jr.,JR,SB,12,25,0,8,25,3.13,2.1,navy
Landon Robinson,SO,NG,12,24,0,1,24,24.00,2.0,navy
Tyler Bradley,FR,SB,12,16,0,2,16,8.00,1.3,navy
Logan Point,JR,FB,6,6,0,2,6,3.00,1.0,navy
Khalil Crawford,SR,FB,11,2,0,2,2,1.00,0.2,navy
Heinrich Haarberg,SO,QB,10,477,967,277,1444,5.21,144.4,nebraska
Chubba Purdy,SO,QB,6,180,382,86,562,6.53,93.7,nebraska
Jeff Sims,JR,QB,5,189,282,89,471,5.29,94.2,nebraska
Anthony Grant,SR,RB,11,413,0,104,413,3.97,37.5,nebraska
Emmett Johnson,FR,RB,12,411,0,90,411,4.57,34.3,nebraska
"Gabe Ervin, Jr.",SO,RB,3,196,0,38,196,5.16,65.3,nebraska
Joshua Fleeks,SR,WR,10,130,0,17,130,7.65,13.0,nebraska
Rahmir Johnson,JR,RB,3,65,0,12,65,5.42,21.7,nebraska
Trevin Luben,SO,RB,6,29,0,3,29,9.67,4.8,nebraska
Billy Kemp IV,SR,WR,11,13,0,3,13,4.33,1.2,nebraska
Jaylen Lloyd,FR,WR,10,11,0,4,11,2.75,1.1,nebraska
Nate Boerkircher,SO,TE,12,11,0,1,11,11.00,0.9,nebraska
Timmy Bleekrode,SR,PK,3,10,0,1,10,10.00,3.3,nebraska
Janiran Bonner,FR,FB,12,9,0,4,9,2.25,0.8,nebraska
Maurice Mazzccua,JR,RB,1,6,0,1,6,6.00,6.0,nebraska
Luke Lindenmeyer,FR,TE,12,-2,0,1,-2,-2.00,-0.2,nebraska
Tommi Hill,JR,DB,12,-5,0,1,-5,-5.00,-0.4,nebraska
Brendon Lewis,SO,QB,12,495,1313,356,1808,5.08,150.7,nevada
AJ Bianco,FR,QB,8,183,614,124,797,6.43,99.6,nevada
Sean Dollars,JR,RB,11,527,0,151,527,3.49,47.9,nevada
Shane Illingworth,JR,QB,1,-14,175,37,161,4.35,161.0,nevada
Jamaal Bell,SR,WR,12,114,0,32,114,3.56,9.5,nevada
Ashton Hayes,SO,RB,4,102,0,30,102,3.40,25.5,nevada
Jacques Badolato-Birdsell,SO,RB,9,93,0,37,93,2.51,10.3,nevada
Cross Patton,SR,RB,5,34,0,13,34,2.62,6.8,nevada
Dalevon Campbell,SR,WR,12,-1,0,1,-1,-1.00,-0.1,nevada
Dylan Hopkins,SR,QB,11,124,2074,333,2198,6.60,199.8,new_mexico
Jacory Croskey-Merritt,SR,RB,12,1190,0,189,1190,6.30,99.2,new_mexico
Devon Dampier,FR,QB,9,328,525,123,853,6.93,94.8,new_mexico
Andrew Henry,SR,RB,9,350,0,52,350,6.73,38.9,new_mexico
Sherod White,SR,RB,7,155,0,37,155,4.19,22.1,new_mexico
Dorian Lewis,SR,RB,5,123,0,24,123,5.13,24.6,new_mexico
DC Tabscott,SO,QB,3,5,16,6,21,3.50,7.0,new_mexico
Zach Vigil,SO,RB,8,21,0,7,21,3.00,2.6,new_mexico
Christian Washington,SO,RB,2,11,0,12,11,0.92,5.5,new_mexico
Jeremiah Hixon,SR,WR,11,10,0,2,10,5.00,0.9,new_mexico
Jaylen Morgan,JR,RB,2,4,0,1,4,4.00,2.0,new_mexico
Trace Bruckler,SO,TE,12,2,0,1,2,2.00,0.2,new_mexico
Justin Holaday,JR,QB,4,0,0,1,0,0.00,0.0,new_mexico
Diego Pavia,JR,QB,15,923,2973,542,3896,7.19,259.7,new_mexico_state
Star Thomas,JR,RB,15,653,0,112,653,5.83,43.5,new_mexico_state
Monte Watkins,SO,RB,14,572,0,59,572,9.69,40.9,new_mexico_state
Jamoni Jones,JR,RB,15,343,0,87,343,3.94,22.9,new_mexico_state
Eli Stowers,SO,QB,15,108,99,36,207,5.75,13.8,new_mexico_state
Makhilyn Young,FR,RB,11,191,0,28,191,6.82,17.4,new_mexico_state
Blaze Berlowitz,FR,QB,1,36,134,23,170,7.39,170.0,new_mexico_state
Larenzo McMillan,SO,RB,2,68,0,5,68,13.60,34.0,new_mexico_state
Jonathan Brady,SO,WR,15,35,0,9,35,3.89,2.3,new_mexico_state
Ron Tiavaasue,SR,TE,15,24,0,2,24,12.00,1.6,new_mexico_state
PJ Johnson III,SO,WR,9,15,0,1,15,15.00,1.7,new_mexico_state
Trent Hudson,JR,WR,14,10,0,1,10,10.00,0.7,new_mexico_state
Zach Haynes,SR,P,15,9,0,1,9,9.00,0.6,new_mexico_state
Tim Gans,SO,RB,3,5,0,1,5,5.00,1.7,new_mexico_state
Drake Maye,SO,QB,12,449,3608,537,4057,7.55,338.1,north_carolina
Omarion Hampton,SO,RB,13,1504,0,253,1504,5.94,115.7,north_carolina
British Brooks,SR,RB,12,387,0,75,387,5.16,32.3,north_carolina
Conner Harrell,FR,QB,5,55,278,54,333,6.17,66.6,north_carolina
Caleb Hood,JR,RB,7,43,0,16,43,2.69,6.1,north_carolina
Devontez Walker,JR,WR,8,23,0,3,23,7.67,2.9,north_carolina
Ben Kiernan,SR,P,5,17,0,1,17,17.00,3.4,north_carolina
Kellan Hood,FR,RB,1,12,0,2,12,6.00,12.0,north_carolina
Elijah Green,JR,RB,4,12,0,4,12,3.00,3.0,north_carolina
Tychaun Chapman,FR,WR,12,7,0,1,7,7.00,0.6,north_carolina
Jefferson Boaz,JR,QB,1,0,3,1,3,3.00,3.0,north_carolina
John Copenhaver,JR,TE,12,3,0,0,3,-,0.3,north_carolina
Jordan Louie,FR,RB,1,0,0,1,0,0.00,0.0,north_carolina
Chris Culliver,FR,WR,11,-4,0,1,-4,-4.00,-0.4,north_carolina
Brennan Armstrong,SR,QB,12,665,1785,405,2450,6.05,204.2,north_carolina_state
MJ Morris,SO,QB,4,15,719,145,734,5.06,183.5,north_carolina_state
Kevin KC Concepcion,FR,WR,13,320,17,44,337,7.66,25.9,north_carolina_state
Kendrick Raphael,FR,RB,11,309,0,67,309,4.61,28.1,north_carolina_state
"Delbert Mimms, III",JR,RB,13,282,0,96,282,2.94,21.7,north_carolina_state
Michael Allen,SO,RB,10,251,0,52,251,4.83,25.1,north_carolina_state
Jordan Houston,SR,RB,3,96,0,25,96,3.84,32.0,north_carolina_state
Trent Pennix,SR,TE,12,67,0,2,67,33.50,5.6,north_carolina_state
Keyon Lesane,SR,WR,13,31,0,4,31,7.75,2.4,north_carolina_state
Julian Gray,SO,WR,11,10,0,3,10,3.33,0.9,north_carolina_state
Ethan Rhodes,FR,QB,1,3,0,1,3,3.00,3.0,north_carolina_state
Payton Wilson,SR,LB,12,3,0,1,3,3.00,0.3,north_carolina_state
"Demarcus Jones, II",JR,RB,8,-8,0,5,-8,-1.60,-1.0,north_carolina_state
Chandler Rogers,JR,QB,12,180,3382,530,3562,6.72,296.8,north_texas
Ayo Adeyi,JR,RB,12,1017,0,143,1017,7.11,84.8,north_texas
Oscar Adaway III,JR,RB,12,738,0,123,738,6.00,61.5,north_texas
Stone Earle,JR,QB,4,70,274,56,344,6.14,86.0,north_texas
Isaiah Johnson,JR,RB,7,229,0,37,229,6.19,32.7,north_texas
Ikaika Ragsdale,JR,RB,2,34,0,9,34,3.78,17.0,north_texas
Landon Sides,FR,WR,11,25,0,4,25,6.25,2.3,north_texas
Kaylon Horton,SR,WR,12,20,0,4,20,5.00,1.7,north_texas
Rocky Lombardi,SR,QB,13,129,2274,399,2403,6.02,184.8,northern_illinois
Antario Brown,JR,RB,13,1296,0,212,1296,6.11,99.7,northern_illinois
Gavin Williams,JR,RB,13,488,0,95,488,5.14,37.5,northern_illinois
Trayvon Rudolph,JR,WR,13,182,7,23,189,8.22,14.5,northern_illinois
Ethan Hampton,SO,QB,4,6,147,37,153,4.14,38.3,northern_illinois
Justin Lynch,JR,RB,5,88,7,14,95,6.79,19.0,northern_illinois
Brock Lampe,JR,FB,13,52,0,13,52,4.00,4.0,northern_illinois
Jaylen Poe,FR,RB,1,44,0,6,44,7.33,44.0,northern_illinois
Christian Nash,FR,RB,2,35,0,8,35,4.38,17.5,northern_illinois
Tom Foley,JR,P,13,-5,32,2,27,13.50,2.1,northern_illinois
Kacper Rutkiewicz,SR,WR,6,14,0,2,14,7.00,2.3,northern_illinois
Kendrell Flowers,JR,RB,1,10,0,3,10,3.33,10.0,northern_illinois
Billy Dozier,JR,WR,13,4,0,4,4,1.00,0.3,northern_illinois
Kyle Thomas,FR,WR,3,3,0,1,3,3.00,1.0,northern_illinois
Ben Bryant,SR,QB,9,-33,1807,337,1774,5.26,197.1,northwestern
Brendan Sullivan,JR,QB,8,160,714,174,874,5.02,109.3,northwestern
Cam Porter,SR,RB,13,651,0,166,651,3.92,50.1,northwestern
Anthony Tyus III,JR,RB,12,238,0,50,238,4.76,19.8,northwestern
Joseph Himon II,SO,RB,13,136,0,35,136,3.89,10.5,northwestern
A.J. Henning,SR,WR,12,110,0,27,110,4.07,9.2,northwestern
Ryan Hilinski,SR,QB,3,2,88,5,90,18.00,30.0,northwestern
Jack Lausch,SO,QB,10,80,10,22,90,4.09,9.0,northwestern
Jake Arthurs,SR,RB,2,11,0,4,11,2.75,5.5,northwestern
Caleb Komolafe,FR,RB,4,9,0,4,9,2.25,2.3,northwestern
Cam Johnson,SR,WR,13,8,0,1,8,8.00,0.6,northwestern
Hunter Renner,SR,P,13,0,7,1,7,7.00,0.5,northwestern
Charlie Mangieri,SR,TE,12,3,0,1,3,3.00,0.3,northwestern
Sam Hartman,SR,QB,12,123,2689,346,2812,8.13,234.3,notre_dame
Audric Estimé,JR,RB,12,1341,0,210,1341,6.39,111.8,notre_dame
Steve Angeli,FR,QB,8,27,504,52,531,10.21,66.4,notre_dame
Jeremiyah Love,FR,RB,13,385,0,71,385,5.42,29.6,notre_dame
Jadarian Price,FR,RB,13,272,0,47,272,5.79,20.9,notre_dame
Gi'Bran Payne,FR,RB,13,168,0,45,168,3.73,12.9,notre_dame
Devyn Ford,SR,RB,11,44,0,8,44,5.50,4.0,notre_dame
Jordan Faison,FR,WR,7,22,0,2,22,11.00,3.1,notre_dame
Skip Velotta,SR,RB,9,18,0,3,18,6.00,2.0,notre_dame
Kenny Minchey,FR,QB,3,0,12,2,12,6.00,4.0,notre_dame
Jayden Thomas,SO,WR,11,10,0,1,10,10.00,0.9,notre_dame
Chase Ketterer,SR,RB,10,9,0,2,9,4.50,0.9,notre_dame
Sam Assaf,SR,RB,2,3,0,2,3,1.50,1.5,notre_dame
Jaden Greathouse,FR,WR,12,3,0,1,3,3.00,0.3,notre_dame
Mitchell Evans,JR,TE,8,2,0,1,2,2.00,0.3,notre_dame
Chris Tyree,SR,WR,12,-1,0,3,-1,-0.33,-0.1,notre_dame
Kurtis Rourke,SR,QB,11,219,2207,374,2426,6.49,220.5,ohio
Sieh Bangura,SO,RB,12,811,0,178,811,4.56,67.6,ohio
O'Shaan Allison,SR,RB,12,452,0,139,452,3.25,37.7,ohio
Parker Navarro,SR,QB,6,178,185,51,363,7.12,60.5,ohio
CJ Harris,SR,QB,2,55,248,61,303,4.97,151.5,ohio
Rickey Hunt,FR,RB,3,134,0,23,134,5.83,44.7,ohio
Nolan McCormick,SO,RB,1,40,0,11,40,3.64,40.0,ohio
Tyler Walton,SR,WR,12,34,0,5,34,6.80,2.8,ohio
Quintell Quinn,SO,RB,7,22,0,5,22,4.40,3.1,ohio
Miles Cross,JR,WR,11,0,7,1,7,7.00,0.6,ohio
Tristan Cox,SO,DT,12,7,0,1,7,7.00,0.6,ohio
Will Kacmarek,SO,TE,13,5,0,1,5,5.00,0.4,ohio
Sam Wiglusz,SR,WR,12,1,0,1,1,1.00,0.1,ohio
Jared Wheatley,SR,P,13,-15,0,1,-15,-15.00,-1.2,ohio
Kyle McCord,JR,QB,12,-65,3170,380,3105,8.17,258.8,ohio_state
TreVeyon Henderson,JR,RB,10,926,0,156,926,5.94,92.6,ohio_state
Chip Trayanum,SR,RB,12,373,0,85,373,4.39,31.1,ohio_state
Devin Brown,SO,QB,6,23,217,50,240,4.80,40.0,ohio_state
Xavier Johnson,SR,WR,13,190,0,28,190,6.79,14.6,ohio_state
Miyan Williams,SR,RB,6,158,0,49,158,3.22,26.3,ohio_state
Lincoln Kienholz,FR,QB,3,2,111,28,113,4.04,37.7,ohio_state
Dallan Hayden,SO,RB,3,110,0,19,110,5.79,36.7,ohio_state
Evan Pryor,JR,RB,4,49,0,19,49,2.58,12.3,ohio_state
Marvin Harrison Jr.,JR,WR,12,26,0,2,26,13.00,2.2,ohio_state
Emeka Egbuka,JR,WR,10,25,0,6,25,4.17,2.5,ohio_state
Jesse Mirco,JR,P,13,2,0,1,2,2.00,0.2,ohio_state
Cody Simon,SR,LB,13,-3,0,1,-3,-3.00,-0.2,ohio_state
Dillon Gabriel,SR,QB,12,373,3660,477,4033,8.45,336.1,oklahoma
Gavin Sawchuk,FR,RB,12,744,0,120,744,6.20,62.0,oklahoma
Jackson Arnold,FR,QB,7,116,563,100,679,6.79,97.0,oklahoma
Tawee Walker,JR,RB,12,513,0,102,513,5.03,42.8,oklahoma
Marcus Major,SR,RB,7,308,0,78,308,3.95,44.0,oklahoma
Jovantae Barnes,SO,RB,7,140,0,37,140,3.78,20.0,oklahoma
Jalil Farooq,JR,WR,13,95,0,17,95,5.59,7.3,oklahoma
Daylan Smothers,FR,RB,4,42,0,11,42,3.82,10.5,oklahoma
Gavin Freeman,SO,WR,13,20,0,5,20,4.00,1.5,oklahoma
Kalib Hicks,FR,RB,2,14,0,3,14,4.67,7.0,oklahoma
Jaquaize Pettaway,FR,WR,9,10,0,1,10,10.00,1.1,oklahoma
Drake Stoops,SR,WR,13,8,0,4,8,2.00,0.6,oklahoma
Davis Beville,SR,QB,2,7,0,3,7,2.33,3.5,oklahoma
Emeka Megwa,SO,RB,1,6,0,1,6,6.00,6.0,oklahoma
Alan Bowman,SR,QB,14,24,3460,527,3484,6.61,248.9,oklahoma_state
Ollie Gordon II,SO,RB,14,1732,0,286,1732,6.06,123.7,oklahoma_state
Gunnar Gundy,SO,QB,4,49,202,49,251,5.12,62.8,oklahoma_state
Jaden Nixon,SO,RB,12,197,0,50,197,3.94,16.4,oklahoma_state
Garret Rangel,FR,QB,5,21,172,38,193,5.08,38.6,oklahoma_state
