name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Jordan Ta'amu,SR,QB,12,418,266,63.6,3918,9.4,19,8,153.54,34.8,326.5,mississippi
Matt Corral,FR,QB,4,22,16,72.7,239,10.9,2,1,184.90,5.5,59.8,mississippi
Nick Fitzgerald,SR,QB,12,281,145,51.6,1767,6.3,16,9,116.80,23.4,147.3,mississippi_state
Keytaon Thompson,SO,QB,9,39,18,46.2,458,11.7,6,1,190.44,4.3,50.9,mississippi_state
Logan Burnett,SO,QB,2,1,1,100.0,25,25.0,0,0,310.00,0.5,12.5,mississippi_state
Jalen Mayden,FR,QB,3,2,1,50.0,9,4.5,0,0,87.80,0.7,3.0,mississippi_state
Drew Lock,SR,QB,13,437,275,62.9,3498,8.0,28,8,147.65,33.6,269.1,missouri
Taylor Powell,FR,QB,6,14,6,42.9,134,9.6,0,0,123.26,2.3,22.3,missouri
Garret Lewis,SR,QB,11,73,33,45.2,479,6.6,2,2,103.89,6.6,43.5,navy
Zach Abey,SR,WR,12,28,12,42.9,246,8.8,1,2,114.15,2.3,20.5,navy
Malcolm Perry,JR,QB,13,25,9,36.0,222,8.9,2,1,128.99,1.9,17.1,navy
OJ Davis,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,navy
Adrian Martinez,FR,QB,11,347,224,64.6,2617,7.5,17,8,139.46,31.5,237.9,nebraska
Andrew Bunch,SO,QB,5,47,31,66.0,320,6.8,2,2,128.69,9.4,64.0,nebraska
Noah Vedral,SO,QB,1,9,2,22.2,29,3.2,0,1,27.06,9.0,29.0,nebraska
Maurice Washington,FR,RB,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,nebraska
Ty Gangi,SR,QB,12,443,268,60.5,3331,7.5,24,13,135.67,36.9,277.6,nevada
Cristian Solano,JR,QB,10,45,23,51.1,200,4.4,0,4,70.66,4.5,20.0,nevada
Toa Taua,FR,RB,13,4,4,100.0,93,23.3,1,0,377.80,0.3,7.2,nevada
Kaleb Fossum,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,nevada
Sheriron Jones,JR,QB,11,187,102,54.5,1417,7.6,13,12,128.32,17.0,128.8,new_mexico
Tevaka Tuioti,SO,QB,3,43,24,55.8,439,10.2,5,2,170.64,14.3,146.3,new_mexico
Coltin Gerhart,SR,QB,5,56,27,48.2,266,4.8,3,3,95.08,11.2,53.2,new_mexico
Bryson Carroll,SO,RB,3,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,new_mexico
Josh Adkins,FR,QB,10,393,222,56.5,2563,6.5,13,9,117.61,39.3,256.3,new_mexico_state
Matt Romero,JR,QB,5,131,72,55.0,609,4.6,3,6,92.41,26.2,121.8,new_mexico_state
Nick Jeanty,SR,QB,5,13,3,23.1,10,0.8,0,1,14.16,2.6,2.0,new_mexico_state
Nathan Elliott,JR,QB,10,325,201,61.8,2169,6.7,11,9,123.54,32.5,216.9,north_carolina
Cade Fortin,FR,QB,3,64,32,50.0,388,6.1,1,1,102.96,21.3,129.3,north_carolina
Jace Ruder,FR,QB,1,5,4,80.0,80,16.0,1,0,280.40,5.0,80.0,north_carolina
Manny Miles,SR,QB,9,4,2,50.0,50,12.5,1,0,237.50,0.4,5.6,north_carolina
Dazz Newsome,SO,WR,11,1,1,100.0,43,43.0,0,0,461.20,0.1,3.9,north_carolina
Chazz Surratt,SO,QB,1,10,4,40.0,10,1.0,0,3,-11.60,10.0,10.0,north_carolina
Anthony Ratliff-Williams,JR,WR,11,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,north_carolina
Rontavius Groves,SO,WR,9,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,north_carolina
Bryson Richardson,FR,DB,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,north_carolina
Beau Corrales,SO,WR,8,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,north_carolina
Ryan Finley,SR,QB,13,484,326,67.4,3928,8.1,25,11,148.02,37.2,302.2,north_carolina_state
Matthew McKay,FR,QB,6,8,7,87.5,87,10.9,0,0,178.85,1.3,14.5,north_carolina_state
Thayer Thomas,FR,WR,13,2,1,50.0,56,28.0,0,0,285.20,0.2,4.3,north_carolina_state
Jakobi Meyers,JR,WR,12,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,north_carolina_state
Mason Fine,JR,QB,13,469,303,64.6,3793,8.1,27,5,149.41,36.1,291.8,north_texas
Kason Martin,FR,QB,2,13,8,61.5,125,9.6,1,0,167.69,6.5,62.5,north_texas
Quinn Shanbour,SR,QB,13,16,6,37.5,53,3.3,0,3,27.83,1.2,4.1,north_texas
Cade Pearson,FR,QB,1,4,4,100.0,17,4.3,0,0,135.70,4.0,17.0,north_texas
Jason Bean,FR,QB,1,2,0,0.0,0,0.0,0,1,-100.00,2.0,0.0,north_texas
Marcus Childers,SO,QB,14,397,234,58.9,2175,5.5,15,10,112.39,28.4,155.4,northern_illinois
D.J. Brown,SR,WR,14,1,1,100.0,5,5.0,0,0,142.00,0.1,0.4,northern_illinois
Jauan Wesley,SR,WR,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,northern_illinois
Matt Ference,SO,P,14,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,northern_illinois
Anthony Thompson,SO,QB,2,1,1,100.0,-5,-5.0,0,0,58.00,0.5,-2.5,northern_illinois
Clayton Thorson,SR,QB,14,489,299,61.1,3183,6.5,17,15,121.17,34.9,227.4,northwestern
TJ Green,JR,QB,9,36,20,55.6,169,4.7,0,1,89.43,4.0,18.8,northwestern
Ian Book,JR,QB,12,314,214,68.2,2628,8.4,19,7,153.96,26.2,219.0,notre_dame
Brandon Wimbush,SR,QB,6,102,54,52.9,719,7.0,4,6,113.33,17.0,119.8,notre_dame
Phil Jurkovec,FR,QB,2,2,0,0.0,0,0.0,0,0,0.00,1.0,0.0,notre_dame
Nathan Rourke,JR,QB,13,274,164,59.9,2434,8.9,23,8,156.33,21.1,187.2,ohio
Quinton Maxwell,JR,QB,7,36,20,55.6,276,7.7,2,0,138.29,5.1,39.4,ohio
Dwayne Haskins,SO,QB,14,533,373,70.0,4831,9.1,50,8,174.08,38.1,345.1,ohio_state
Tate Martell,FR,QB,6,28,23,82.1,269,9.6,1,0,174.62,4.7,44.8,ohio_state
Kyler Murray,JR,QB,14,377,260,69.0,4361,11.6,42,7,199.20,26.9,311.5,oklahoma
Austin Kendall,SO,QB,6,17,12,70.6,122,7.2,1,0,150.28,2.8,20.3,oklahoma
Tanner Mordecai,FR,QB,2,4,2,50.0,37,9.3,0,0,127.70,2.0,18.5,oklahoma
CeeDee Lamb,SO,WR,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oklahoma
Nick Basquine,SR,WR,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oklahoma
Taylor Cornelius,SR,QB,13,485,288,59.4,3978,8.2,32,13,144.69,37.3,306.0,oklahoma_state
Keondre Wudtee,SO,QB,2,5,2,40.0,26,5.2,1,0,149.68,2.5,13.0,oklahoma_state
Tylan Wallace,SO,WR,13,2,2,100.0,21,10.5,0,0,188.20,0.2,1.6,oklahoma_state
Dillon Stoner,SO,WR,12,1,1,100.0,3,3.0,0,0,125.20,0.1,0.3,oklahoma_state
Blake LaRussa,JR,QB,11,393,249,63.4,3015,7.7,19,10,138.67,35.7,274.1,old_dominion
Steven Williams,SO,QB,4,81,41,50.6,507,6.3,2,2,106.41,20.3,126.8,old_dominion
Jonah Fitzgerald,FR,QB,1,3,2,66.7,21,7.0,0,0,125.47,3.0,21.0,old_dominion
Drayton Arnold,SO,QB,2,2,1,50.0,21,10.5,0,0,138.20,1.0,10.5,old_dominion
Justin Herbert,JR,QB,13,404,240,59.4,3151,7.8,29,8,144.66,31.1,242.4,oregon
Braxton Burmeister,SO,QB,4,10,5,50.0,43,4.3,0,0,86.12,2.5,10.8,oregon
Blake Maimone,JR,P,13,1,1,100.0,28,28.0,0,0,335.20,0.1,2.2,oregon
Jake Luton,SR,QB,8,224,140,62.5,1660,7.4,10,4,135.91,28.0,207.5,oregon_state
Conor Blount,SO,QB,9,153,95,62.1,1117,7.3,7,2,135.91,17.0,124.1,oregon_state
Jack Colletto,SO,QB,8,47,23,48.9,201,4.3,0,3,72.10,5.9,25.1,oregon_state
Daniel Rodriguez,JR,P,12,1,1,100.0,12,12.0,0,0,200.80,0.1,1.0,oregon_state
Aidan Willard,FR,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,oregon_state
Timmy Hernandez,SR,WR,12,4,0,0.0,0,0.0,0,0,0.00,0.3,0.0,oregon_state
Trace McSorley,SR,QB,13,361,192,53.2,2530,7.0,18,7,124.63,27.8,194.6,penn_state
Sean Clifford,SO,QB,4,7,5,71.4,195,27.9,2,0,399.71,1.8,48.8,penn_state
Tommy Stevens,SR,QB,7,11,8,72.7,110,10.0,1,1,168.55,1.6,15.7,penn_state
Kenny Pickett,SO,QB,14,310,180,58.1,1969,6.4,12,6,120.33,22.1,140.6,pittsburgh
Ricky Town,JR,QB,3,1,1,100.0,15,15.0,0,0,226.00,0.3,5.0,pittsburgh
Jeff George Jr.,JR,QB,3,3,1,33.3,1,0.3,0,0,36.13,1.0,0.3,pittsburgh
Qadree Ollison,SR,RB,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,pittsburgh
David Blough,SR,QB,13,462,305,66.0,3705,8.0,25,10,146.91,35.5,285.0,purdue
Elijah Sindelar,JR,QB,2,44,26,59.1,283,6.4,2,3,114.48,22.0,141.5,purdue
Jared Sparks,SO,WR,13,1,1,100.0,7,7.0,1,0,488.80,0.1,0.5,purdue
Nick Sipe,FR,QB,3,1,1,100.0,3,3.0,0,0,125.20,0.3,1.0,purdue
Rondale Moore,FR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,purdue
Shawn Stankavage,SR,QB,10,219,124,56.6,1328,6.1,10,10,113.50,21.9,132.8,rice
Wiley Green,FR,QB,4,88,45,51.1,621,7.1,3,4,112.58,22.0,155.3,rice
Evan Marshman,FR,QB,4,31,17,54.8,164,5.3,0,1,92.83,7.8,41.0,rice
Jackson Tyner,JR,QB,4,20,9,45.0,132,6.6,0,1,90.44,5.0,33.0,rice
Jack Fox,SR,K,13,1,1,100.0,17,17.0,0,0,242.80,0.1,1.3,rice
Parker Towns,FR,QB,2,4,1,25.0,10,2.5,0,0,46.00,2.0,5.0,rice
Austin Trammell,SO,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,rice
Artur Sitkowski,FR,QB,11,273,134,49.1,1158,4.2,4,18,76.35,24.8,105.3,rutgers
Giovanni Rescigno,SR,QB,7,74,35,47.3,370,5.0,1,3,85.65,10.6,52.9,rutgers
Isaih Pacheco,FR,RB,12,3,2,66.7,58,19.3,0,1,162.40,0.3,4.8,rutgers
Trey Sneed,SO,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,rutgers
Ryan Agnew,JR,QB,12,223,115,51.6,1651,7.4,10,6,123.18,18.6,137.6,san_diego_state
Christian Chapman,SR,QB,7,89,51,57.3,782,8.8,4,1,143.69,12.7,111.7,san_diego_state
Josh Love,JR,QB,8,289,162,56.1,1963,6.8,14,9,122.87,36.1,245.4,san_jose_state
Michael Carrillo,SR,QB,6,80,48,60.0,644,8.1,5,3,140.75,13.3,107.3,san_jose_state
Montel Aaron,SO,QB,7,75,44,58.7,500,6.7,2,0,123.47,10.7,71.4,san_jose_state
Leki Nunn,FR,WR,9,2,2,100.0,32,16.0,0,0,234.40,0.2,3.6,san_jose_state
Chance LaChappelle,FR,QB,2,2,2,100.0,7,3.5,0,0,129.40,1.0,3.5,san_jose_state
JaQuan Blackwell,SO,WR,10,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,san_jose_state
Ben Hicks,JR,QB,12,372,208,55.9,2582,6.9,19,7,127.31,31.0,215.2,smu
William Brown,FR,QB,7,85,53,62.4,625,7.4,7,1,148.95,12.1,89.3,smu
Jamie Sackville,JR,P,12,3,3,100.0,26,8.7,1,0,282.80,0.3,2.2,smu
Tyler Page,SO,WR,12,3,2,66.7,17,5.7,1,0,224.27,0.3,1.4,smu
Austin Upshaw,FR,QB,1,3,2,66.7,10,3.3,0,0,94.67,3.0,10.0,smu
James Proche,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,smu
Evan Orth,SR,QB,10,222,145,65.3,1795,8.1,11,6,144.18,22.2,179.5,south_alabama
Cole Garvin,SR,QB,5,78,48,61.5,524,6.7,5,3,131.43,15.6,104.8,south_alabama
Cephus Johnson,FR,QB,8,19,7,36.8,120,6.3,3,1,131.46,2.4,15.0,south_alabama
Jake Bentley,JR,QB,12,388,240,61.9,3171,8.2,27,14,146.25,32.3,264.3,south_carolina
Michael Scarnecchia,SR,QB,4,51,29,56.9,353,6.9,4,0,140.88,12.8,88.3,south_carolina
Deebo Samuel,SR,WR,12,1,1,100.0,13,13.0,1,0,539.20,0.1,1.1,south_carolina
Jay Urich,FR,QB,1,1,1,100.0,9,9.0,0,0,175.60,1.0,9.0,south_carolina
Dakereon Joyner,FR,QB,1,2,1,50.0,1,0.5,0,0,54.20,2.0,1.0,south_carolina
Blake Barnett,JR,QB,11,350,214,61.1,2710,7.7,12,11,131.21,31.8,246.4,south_florida
Chris Oladokun,SO,QB,6,44,22,50.0,285,6.5,3,1,122.36,7.3,47.5,south_florida
Brett Kean,JR,QB,3,34,15,44.1,140,4.1,1,0,88.42,11.3,46.7,south_florida
Tyre McCants,SR,WR,13,1,1,100.0,38,38.0,1,0,749.20,0.1,2.9,south_florida
Jack Abraham,SO,QB,9,305,223,73.1,2347,7.7,15,10,147.43,33.9,260.8,southern_mississippi
Tate Whatley,FR,QB,6,75,42,56.0,451,6.0,4,1,121.44,12.5,75.2,southern_mississippi
Marcelo Rodriguez,FR,QB,2,5,3,60.0,8,1.6,0,2,-6.56,2.5,4.0,southern_mississippi
Neil McLaurin,JR,WR,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,southern_mississippi
Kwadra Griggs,SR,QB,2,2,1,50.0,-1,-0.5,0,0,45.80,1.0,-0.5,southern_mississippi
K.J. Costello,JR,QB,13,413,269,65.1,3540,8.6,29,11,154.97,31.8,272.3,stanford
Jack Richardson,JR,QB,3,1,1,100.0,6,6.0,0,0,150.40,0.3,2.0,stanford
Jack West,FR,QB,2,5,1,20.0,4,0.8,0,0,26.72,2.5,2.0,stanford
Davis Mills,SO,QB,1,2,0,0.0,0,0.0,0,0,0.00,2.0,0.0,stanford
Eric Dungey,SR,QB,13,371,226,60.9,2868,7.7,18,9,137.01,28.5,220.6,syracuse
Tommy DeVito,FR,QB,8,87,44,50.6,525,6.0,4,3,109.54,10.9,65.6,syracuse
Dontae Strickland,SR,RB,13,1,1,100.0,48,48.0,0,0,503.20,0.1,3.7,syracuse
Taj Harris,FR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,syracuse
Nykeim Johnson,SO,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,syracuse
Shawn Robinson,SO,QB,7,204,124,60.8,1334,6.5,9,8,122.43,29.1,190.6,tcu
Mike Collins,SO,QB,9,140,79,56.4,1059,7.6,6,2,131.25,15.6,117.7,tcu
Grayson Muehlstein,SR,QB,5,63,35,55.6,355,5.6,3,4,105.90,12.6,71.0,tcu
Justin Rogers,FR,QB,1,1,1,100.0,1,1.0,0,0,108.40,1.0,1.0,tcu
KaVontae Turpin,SR,WR,7,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,tcu
Anthony Russo,SO,QB,13,345,198,57.4,2563,7.4,14,14,125.06,26.5,197.2,temple
Frank Nutile,SR,QB,6,75,42,56.0,585,7.8,4,5,125.79,12.5,97.5,temple
Todd Centeio,FR,QB,11,18,12,66.7,149,8.3,2,0,172.88,1.6,13.5,temple
Isaiah Wright,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,temple
Jarrett Guarantano,SO,QB,12,246,153,62.2,1907,7.8,12,3,140.98,20.5,158.9,tennessee
Keller Chryst,SR,QB,8,51,23,45.1,450,8.8,3,2,130.79,6.4,56.3,tennessee
Sam Ehlinger,SO,QB,14,425,275,64.7,3296,7.8,25,5,146.91,30.4,235.4,texas
Shane Buechele,JR,QB,2,44,30,68.2,273,6.2,2,1,130.75,22.0,136.5,texas
Tre Watson,SR,RB,14,1,1,100.0,21,21.0,0,0,276.40,0.1,1.5,texas
Lil'Jordan Humphrey,JR,WR,14,4,3,75.0,18,4.5,1,0,195.30,0.3,1.3,texas
Jerrod Heard,SR,WR,14,1,1,100.0,11,11.0,0,0,192.40,0.1,0.8,texas
Keaontay Ingram,FR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas
Kellen Mond,SO,QB,13,415,238,57.3,3107,7.5,24,9,134.98,31.9,239.0,texas_a&m
Nick Starkel,SO,QB,5,22,15,68.2,169,7.7,1,0,147.71,4.4,33.8,texas_a&m
Connor Blumrick,FR,QB,1,1,1,100.0,8,8.0,0,0,167.20,1.0,8.0,texas_a&m
Tyler Vitt,FR,QB,9,191,116,60.7,1159,6.1,7,10,113.32,21.2,128.8,texas_state
Willie Jones III,SO,QB,8,131,74,56.5,984,7.5,7,2,134.17,16.4,123.0,texas_state
Hutch White,JR,WR,12,3,2,66.7,31,10.3,1,0,263.47,0.3,2.6,texas_state
Jaylen Gipson,FR,QB,5,6,3,50.0,12,2.0,0,0,66.80,1.2,2.4,texas_state
Alan Bowman,FR,QB,8,327,227,69.4,2638,8.1,17,7,150.06,40.9,329.8,texas_tech
Jett Duffey,SO,QB,8,154,104,67.5,1221,7.9,8,6,143.48,19.3,152.6,texas_tech
McLane Carter,JR,QB,5,51,28,54.9,318,6.2,2,2,112.37,10.2,63.6,texas_tech
Colt Garrett,SO,QB,2,1,1,100.0,44,44.0,1,0,799.60,0.5,22.0,texas_tech
Seth Collins,JR,WR,12,2,1,50.0,10,5.0,0,0,92.00,0.2,0.8,texas_tech
Eli Peters,SO,QB,12,265,146,55.1,1837,6.9,18,7,130.45,22.1,153.1,toledo
Mitchell Guadagni,JR,QB,7,120,69,57.5,1053,8.8,13,3,161.96,17.1,150.4,toledo
Carter Bradley,FR,QB,3,8,4,50.0,54,6.8,0,0,106.70,2.7,18.0,toledo
Desmond Phillips,JR,WR,13,2,1,50.0,19,9.5,1,1,194.80,0.2,1.5,toledo
Sawyer Smith,SO,QB,13,229,144,62.9,1669,7.3,14,6,139.04,17.6,128.4,troy
Kaleb Barker,JR,QB,6,126,92,73.0,1013,8.0,10,2,163.58,21.0,168.8,troy
Luke Whittemore,FR,WR,13,2,2,100.0,51,25.5,1,0,479.20,0.2,3.9,troy
Gunnar Watson,FR,QB,2,12,8,66.7,45,3.8,0,0,98.17,6.0,22.5,troy
Sidney Davis,SR,WR,13,1,1,100.0,11,11.0,0,0,192.40,0.1,0.8,troy
Tyler Sumpter,SO,K,13,1,1,100.0,10,10.0,0,0,184.00,0.1,0.8,troy
Justin McMillan,SR,QB,9,154,79,51.3,1304,8.5,10,4,138.67,17.1,144.9,tulane
Jonathan Banks,SR,QB,7,139,72,51.8,1074,7.7,5,2,125.70,19.9,153.4,tulane
Dane Ledford,FR,QB,3,4,0,0.0,0,0.0,0,1,-50.00,1.3,0.0,tulane
Seth Boomer,FR,QB,9,198,101,51.0,1378,7.0,9,4,120.43,22.0,153.1,tulsa
Luke Skipper,SO,QB,4,116,68,58.6,716,6.2,4,6,111.50,29.0,179.0,tulsa
Keenen Johnson,JR,WR,12,3,2,66.7,31,10.3,0,0,153.47,0.3,2.6,tulsa
A.J. Erdely,SR,QB,9,198,111,56.1,1539,7.8,7,7,125.95,22.0,171.0,uab
Tyler Johnston III,FR,QB,13,140,80,57.1,1323,9.5,11,9,149.59,10.8,101.8,uab
Andre Wilson,SR,WR,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,uab
McKenzie Milton,JR,QB,10,289,171,59.2,2663,9.2,25,6,160.98,28.9,266.3,ucf
Darriel Mack Jr.,FR,QB,10,100,51,51.0,619,6.2,3,1,110.90,10.0,61.9,ucf
Quadry Jones,FR,QB,1,1,1,100.0,42,42.0,1,0,782.80,1.0,42.0,ucf
Marlon Williams,SO,WR,12,1,1,100.0,23,23.0,0,0,293.20,0.1,1.9,ucf
Wilton Speight,SR,QB,7,208,126,60.6,1527,7.3,6,6,125.99,29.7,218.1,ucla
Dorian Thompson-Robinson,FR,QB,10,194,112,57.7,1311,6.8,7,4,122.29,19.4,131.1,ucla
Stefan Flintoft,SR,P,11,1,1,100.0,15,15.0,0,0,226.00,0.1,1.4,ucla
Max Gilliam,SO,QB,11,226,125,55.3,1394,6.2,14,8,120.48,20.5,126.7,unlv
Armani Rogers,SO,QB,6,117,52,44.4,601,5.1,10,4,108.96,19.5,100.2,unlv
Kenyon Oblad,FR,QB,1,5,1,20.0,7,1.4,0,0,31.76,5.0,7.0,unlv
JT Daniels,FR,QB,11,363,216,59.5,2672,7.4,14,10,128.55,33.0,242.9,usc
Jack Sears,FR,QB,1,28,20,71.4,235,8.4,2,0,165.50,28.0,235.0,usc
Matt Fink,SO,QB,4,9,7,77.8,46,5.1,1,0,157.38,2.3,11.5,usc
Tyler Vaughns,SO,WR,12,1,1,100.0,36,36.0,1,0,732.40,0.1,3.0,usc
Tyler Huntley,JR,QB,9,234,150,64.1,1788,7.6,12,6,140.07,26.0,198.7,utah
Jason Shelley,FR,QB,9,168,98,58.3,1162,6.9,5,6,119.11,18.7,129.1,utah
Britain Covey,SO,WR,13,3,3,100.0,71,23.7,2,0,518.80,0.2,5.5,utah
Demari Simpkins,JR,WR,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utah
Jordan Love,SO,QB,13,417,267,64.0,3567,8.6,32,6,158.32,32.1,274.4,utah_state
Henry Colombi,FR,QB,7,40,33,82.5,239,6.0,0,0,132.69,5.7,34.1,utah_state
Andrew Peasley,FR,QB,3,8,3,37.5,19,2.4,0,0,57.45,2.7,6.3,utah_state
Kai Locksley,JR,QB,9,169,83,49.1,937,5.5,3,9,90.89,18.8,104.1,utep
Brandon Jones,JR,QB,6,85,42,49.4,673,7.9,4,5,119.69,14.2,112.2,utep
Ryan Metz,SR,QB,6,69,35,50.7,576,8.3,3,5,120.71,11.5,96.0,utep
Terry Juniel,SR,WR,12,1,1,100.0,22,22.0,0,0,284.80,0.1,1.8,utep
Cordale Grundy,JR,QB,9,220,111,50.5,989,4.5,5,3,92.99,24.4,109.9,utsa
Bryce Rivers,SO,QB,3,64,37,57.8,463,7.2,2,2,122.64,21.3,154.3,utsa
Jordan Weeks,FR,QB,4,58,26,44.8,241,4.2,1,0,85.42,14.5,60.3,utsa
D.J. Gillins,SR,QB,6,61,30,49.2,225,3.7,1,5,69.19,10.2,37.5,utsa
Brenden Brady,FR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utsa
Kyle Shurmur,SR,QB,13,406,254,62.6,3130,7.7,24,6,143.87,31.2,240.8,vanderbilt
Mo Hasan,SO,QB,5,6,4,66.7,38,6.3,0,0,119.87,1.2,7.6,vanderbilt
Parker Thome,SR,P,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,vanderbilt
Bryce Perkins,JR,QB,13,349,225,64.5,2680,7.7,25,9,147.45,26.8,206.2,virginia
Brennan Armstrong,FR,QB,4,5,2,40.0,62,12.4,1,0,210.16,1.3,15.5,virginia
Olamide Zaccheaus,SR,HB,13,1,1,100.0,9,9.0,0,0,175.60,0.1,0.7,virginia
Hasise Dubois,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia
Ryan Willis,JR,QB,12,364,213,58.5,2716,7.5,24,9,138.01,30.3,226.3,virginia_tech
Josh Jackson,SO,QB,3,58,36,62.1,575,9.9,5,1,170.35,19.3,191.7,virginia_tech
Quincy Patterson II,FR,QB,3,5,1,20.0,9,1.8,0,0,35.12,1.7,3.0,virginia_tech
Sean Savoy,SO,WR,9,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia_tech
Sam Hartman,FR,QB,9,291,161,55.3,1984,6.8,16,8,125.24,32.3,220.4,wake_forest
Jamie Newman,SO,QB,6,141,84,59.6,1083,7.7,9,4,139.48,23.5,180.5,wake_forest
Kendall Hinton,JR,QB,5,8,2,25.0,2,0.3,0,1,2.10,1.6,0.4,wake_forest
Matthew Considine,FR,QB,2,2,0,0.0,0,0.0,0,0,0.00,1.0,0.0,wake_forest
Jake Browning,SR,QB,14,388,252,64.9,3192,8.2,16,10,142.52,27.7,228.0,washington
Jake Haener,FR,QB,4,13,9,69.2,107,8.2,1,1,148.37,3.3,26.8,washington
Aaron Fuller,JR,WR,14,1,1,100.0,22,22.0,1,0,614.80,0.1,1.6,washington
Andre Baccellia,JR,WR,14,2,1,50.0,14,7.0,0,1,8.80,0.1,1.0,washington
Myles Gaskin,SR,TB,12,1,1,100.0,2,2.0,1,0,446.80,0.1,0.2,washington
Gardner Minshew II,SR,QB,13,662,468,70.7,4779,7.2,38,9,147.56,50.9,367.6,washington_state
Trey Tinsley,JR,QB,5,9,7,77.8,63,7.0,1,0,173.25,1.8,12.6,washington_state
Anthony Gordon,JR,QB,3,5,3,60.0,17,3.4,0,1,48.56,1.7,5.7,washington_state
James Williams,JR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,washington_state
Will Grier,SR,QB,11,397,266,67.0,3864,9.7,37,8,175.49,36.1,351.3,west_virginia
Jack Allison,SO,QB,7,45,23,51.1,352,7.8,1,2,115.25,6.4,50.3,west_virginia
Trey Lowe III,FR,QB,1,2,2,100.0,0,0.0,0,0,100.00,2.0,0.0,west_virginia
Trevon Wesco,SR,TE,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,west_virginia
Steven Duncan,SO,QB,9,187,108,57.8,1071,5.7,9,7,114.25,20.8,119.0,western_kentucky
Davis Shanley,FR,QB,9,141,96,68.1,942,6.7,3,2,128.39,15.7,104.7,western_kentucky
Drew Eckels,SR,QB,3,99,50,50.5,709,7.2,3,0,120.67,33.0,236.3,western_kentucky
Kevaris Thomas,FR,QB,4,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,western_kentucky
Lucky Jackson,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,western_kentucky
Ryan Nuss,SR,K,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,western_kentucky
Quin Jernighan,JR,WR,11,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,western_kentucky
Jon Wassink,JR,QB,9,245,151,61.6,1994,8.1,16,6,146.65,27.2,221.6,western_michigan
Kaleb Eleby,FR,QB,6,147,92,62.6,1092,7.4,4,3,129.89,24.5,182.0,western_michigan
Alex Mussat,JR,QB,2,3,0,0.0,0,0.0,0,0,0.00,1.5,0.0,western_michigan
Alex Hornibrook,JR,QB,9,205,122,59.5,1532,7.5,13,11,132.48,22.8,170.2,wisconsin
Jack Coan,SO,QB,5,93,56,60.2,515,5.5,5,3,118.03,18.6,103.0,wisconsin
Danny Vanden Boom,FR,QB,3,1,1,100.0,3,3.0,1,0,455.20,0.3,1.0,wisconsin
Tyler Vander Waal,FR,QB,10,246,120,48.8,1310,5.3,5,4,96.97,24.6,131.0,wyoming
Sean Chambers,FR,QB,4,25,15,60.0,266,10.6,3,0,188.98,6.3,66.5,wyoming
Nick Smith,SR,QB,3,2,0,0.0,0,0.0,0,0,0.00,0.7,0.0,wyoming
Austin Conway,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,wyoming
