name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Wesley French,SR,C,6,-36,0,1,-36,-36.00,-6.0,western_michigan
Graham Mertz,FR,QB,7,38,1238,229,1276,5.57,182.3,wisconsin
Jalen Berger,FR,RB,4,301,0,60,301,5.02,75.3,wisconsin
Garrett Groshek,SR,RB,6,300,0,67,300,4.48,50.0,wisconsin
Nakia Watson,SO,RB,6,191,0,53,191,3.60,31.8,wisconsin
John Chenal,JR,FB,7,80,0,12,80,6.67,11.4,wisconsin
Danny Davis III,SR,WR,2,69,0,8,69,8.63,34.5,wisconsin
Chimere Dike,FR,WR,7,48,0,6,48,8.00,6.9,wisconsin
Mason Stokke,SR,FB,7,45,0,19,45,2.37,6.4,wisconsin
Chase Wolf,SO,QB,3,15,29,12,44,3.67,14.7,wisconsin
Isaac Guerendo,SO,RB,1,36,0,11,36,3.27,36.0,wisconsin
Devin Chandler,FR,WR,4,18,0,1,18,18.00,4.5,wisconsin
Kendric Pryor,SR,WR,3,9,0,2,9,4.50,3.0,wisconsin
Brady Schipper,SO,S,3,5,0,4,5,1.25,1.7,wisconsin
Jack Dunn,SR,WR,6,5,0,4,5,1.25,0.8,wisconsin
Stephan Bracey,FR,WR,3,3,0,1,3,3.00,1.0,wisconsin
Julius Davis,FR,RB,1,1,0,1,1,1.00,1.0,wisconsin
Adam Krumholz,SR,WR,3,-8,0,1,-8,-8.00,-2.7,wisconsin
Levi Williams,FR,QB,6,100,877,175,977,5.58,162.8,wyoming
Xazavian Valladay,JR,RB,5,550,0,99,550,5.56,110.0,wyoming
Trey Smith,SR,RB,6,488,0,88,488,5.55,81.3,wyoming
Gavin Beerup,FR,QB,2,27,37,18,64,3.56,32.0,wyoming
Isaiah Neyor,FR,WR,6,58,0,1,58,58.00,9.7,wyoming
Dawaiian McNeely,FR,RB,5,55,0,14,55,3.93,11.0,wyoming
Brett Brenton,SO,RB,4,41,0,3,41,13.67,10.3,wyoming
Parker Christensen,FR,TE,6,5,0,1,5,5.00,0.8,wyoming
Devin Jennings,FR,WR,6,5,0,2,5,2.50,0.8,wyoming
Sean Chambers,SO,QB,1,-2,6,2,4,2.00,4.0,wyoming
Ayden Eberhardt,SR,WR,6,1,0,1,1,1.00,0.2,wyoming
