name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Roman Hemby,FR,RB,13,188,989,5.26,10,14.46,76.08,maryland
Antwain Littleton II,FR,RB,12,76,379,4.99,6,6.33,31.58,maryland
Colby McDonald,SO,RB,10,30,140,4.67,2,3.00,14.00,maryland
Billy Edwards Jr.,FR,QB,7,34,136,4.00,1,4.86,19.43,maryland
Ramon Brown,FR,RB,11,34,122,3.59,0,3.09,11.09,maryland
Taulia Tagovailoa,JR,QB,12,87,64,0.74,4,7.25,5.33,maryland
Jeshaun Jones,SR,WR,13,1,16,16.00,0,0.08,1.23,maryland
Rakim Jarrett,JR,WR,11,3,15,5.00,0,0.27,1.36,maryland
Octavian Smith Jr.,FR,WR,13,1,8,8.00,0,0.08,0.62,maryland
Shaleak Knotts,FR,WR,7,1,7,7.00,0,0.14,1.00,maryland
Jacob Copeland,JR,WR,12,1,-1,-1.00,0,0.08,-0.08,maryland
Eric Najarian,JR,QB,3,3,-14,-4.67,0,1.00,-4.67,maryland
Ellis Merriweather,SR,RB,10,150,575,3.83,3,15.00,57.50,massachusetts
Gino Campiotti,JR,QB,10,102,390,3.82,3,10.20,39.00,massachusetts
Kay'Ron Adams,SO,RB,11,84,297,3.54,1,7.64,27.00,massachusetts
Greg Desrosiers Jr.,FR,RB,12,44,210,4.77,2,3.67,17.50,massachusetts
Tim Baldwin Jr.,SO,RB,4,33,165,5.00,0,8.25,41.25,massachusetts
Garrett Dzuro,SO,QB,5,31,46,1.48,0,6.20,9.20,massachusetts
Brady Olson,SO,QB,9,34,46,1.35,0,3.78,5.11,massachusetts
Zamar Wise,SO,QB,3,15,31,2.07,0,5.00,10.33,massachusetts
Isaac Ross,JR,WR,10,4,22,5.50,0,0.40,2.20,massachusetts
Isaiah Holiness,JR,WR,6,6,6,1.00,1,1.00,1.00,massachusetts
T.Y. Harding,FR,WR,7,3,6,2.00,0,0.43,0.86,massachusetts
Onuma Dieke,SO,WR,7,1,5,5.00,0,0.14,0.71,massachusetts
Jordan Mahoney,SO,DB,12,1,5,5.00,0,0.08,0.42,massachusetts
George Johnson III,SO,WR,12,7,4,0.57,0,0.58,0.33,massachusetts
Jevyon Ducker,SO,RB,13,110,544,4.95,7,8.46,41.85,memphis
Asa Martin,SR,RB,12,85,435,5.12,7,7.08,36.25,memphis
Seth Henigan,SO,QB,13,146,289,1.98,4,11.23,22.23,memphis
Brandon Thomas,SO,RB,9,76,270,3.55,9,8.44,30.00,memphis
Sutton Smith,FR,RB,10,29,135,4.66,2,2.90,13.50,memphis
An'Darius Coffey,SO,RB,12,15,83,5.53,0,1.25,6.92,memphis
Gabriel Rogers,SR,WR,13,9,58,6.44,1,0.69,4.46,memphis
Ryan Glover,SR,QB,4,10,52,5.20,0,2.50,13.00,memphis
Eddie Lewis,SR,WR,13,2,10,5.00,0,0.15,0.77,memphis
Roc Taylor,SO,WR,11,1,5,5.00,0,0.09,0.45,memphis
Joseph Scates,JR,WR,11,1,4,4.00,0,0.09,0.36,memphis
"Henry Parrish, Jr.",SO,RB,10,128,604,4.72,4,12.80,60.40,miami_florida
Jaylan Knighton,SO,RB,10,77,421,5.47,1,7.70,42.10,miami_florida
Jacurri Brown,FR,QB,8,54,223,4.13,0,6.75,27.88,miami_florida
"Thaddius Franklin, Jr.",SO,RB,8,50,217,4.34,5,6.25,27.13,miami_florida
Lucious Stanley,,RB,6,19,94,4.95,0,3.17,15.67,miami_florida
Terrell Walden II,,RB,2,6,43,7.17,1,3.00,21.50,miami_florida
Devon Perry,SR,RB,1,5,31,6.20,1,5.00,31.00,miami_florida
Brashard Smith,SO,WR,11,3,22,7.33,0,0.27,2.00,miami_florida
Key'Shawn Smith,SO,WR,8,3,14,4.67,0,0.38,1.75,miami_florida
"Donald Chaney, Jr.",FR,RB,1,2,8,4.00,0,2.00,8.00,miami_florida
Andres Borregales,SO,K,12,1,7,7.00,0,0.08,0.58,miami_florida
Jaleel Skinner,FR,TE,10,1,6,6.00,0,0.10,0.60,miami_florida
"Frank Ladson, Jr.",JR,WR,12,1,2,2.00,0,0.08,0.17,miami_florida
Romello Brinson,SO,WR,9,2,-11,-5.50,0,0.22,-1.22,miami_florida
Tyler Van Dyke,SO,QB,9,30,-31,-1.03,0,3.33,-3.44,miami_florida
Jake Garcia,FR,QB,8,25,-75,-3.00,0,3.13,-9.38,miami_florida
Aveon Smith,FR,QB,10,123,553,4.50,6,12.30,55.30,miami_ohio
Keyon Mozee,SO,RB,11,109,471,4.32,2,9.91,42.82,miami_ohio
Tyre Shelton,JR,RB,11,85,321,3.78,3,7.73,29.18,miami_ohio
Kevin Davis,SO,RB,13,54,285,5.28,2,4.15,21.92,miami_ohio
Kenny Tracy,SO,RB,12,37,153,4.14,0,3.08,12.75,miami_ohio
Brett Gabbert,JR,QB,4,39,55,1.41,1,9.75,13.75,miami_ohio
Henry Hesson,FR,QB,2,2,17,8.50,0,1.00,8.50,miami_ohio
Jaylon Bester,SR,RB,2,10,17,1.70,0,5.00,8.50,miami_ohio
Jordan Brunson,FR,RB,2,7,15,2.14,0,3.50,7.50,miami_ohio
Jalen Walker,SR,WR,12,2,-4,-2.00,0,0.17,-0.33,miami_ohio
Blake Corum,JR,RB,12,247,1463,5.92,18,20.58,121.92,michigan
Donovan Edwards,SO,RB,11,140,991,7.08,7,12.73,90.09,michigan
J.J. McCarthy,SO,QB,14,70,306,4.37,5,5.00,21.86,michigan
CJ Stokes,FR,RB,11,55,273,4.96,1,5.00,24.82,michigan
Isaiah Gash,JR,RB,9,19,101,5.32,2,2.11,11.22,michigan
Tavierre Dunlap,SO,RB,10,9,46,5.11,0,0.90,4.60,michigan
Roman Wilson,JR,WR,12,2,39,19.50,2,0.17,3.25,michigan
Alex Orji,FR,QB,3,6,37,6.17,2,2.00,12.33,michigan
Danny Hughes,SR,RB,7,6,35,5.83,0,0.86,5.00,michigan
Kalel Mullings,JR,LB,12,14,31,2.21,3,1.17,2.58,michigan
Davis Warren,SO,QB,6,3,30,10.00,0,0.50,5.00,michigan
Ronnie Bell,SR,WR,14,3,23,7.67,1,0.21,1.64,michigan
Leon Franklin,SR,RB,8,4,9,2.25,0,0.50,1.13,michigan
A.J. Henning,JR,WR,13,3,9,3.00,0,0.23,0.69,michigan
Henry Donohue,SO,RB,1,2,6,3.00,0,2.00,6.00,michigan
Andrel Anthony,SO,WR,14,1,-2,-2.00,0,0.07,-0.14,michigan
Colston Loveland,FR,TE,14,1,-8,-8.00,0,0.07,-0.57,michigan
Cade McNamara,SR,QB,3,4,-30,-7.50,0,1.33,-10.00,michigan
Jalen Berger,SO,RB,12,148,683,4.61,6,12.33,56.92,michigan_state
Elijah Collins,SR,RB,12,70,318,4.54,6,5.83,26.50,michigan_state
Jarek Broussard,SR,RB,12,63,298,4.73,3,5.25,24.83,michigan_state
Payton Thorne,JR,QB,12,60,42,0.70,1,5.00,3.50,michigan_state
Katin Houser,FR,QB,1,1,13,13.00,0,1.00,13.00,michigan_state
Jayden Reed,SR,WR,11,4,11,2.75,0,0.36,1.00,michigan_state
Jordon Simmons,JR,RB,12,4,9,2.25,0,0.33,0.75,michigan_state
Noah Kim,SO,QB,4,1,5,5.00,0,0.25,1.25,michigan_state
Germie Bernard,FR,WR,12,1,3,3.00,0,0.08,0.25,michigan_state
Harold Joiner III,SR,RB,12,2,1,0.50,0,0.17,0.08,michigan_state
Daniel Barker,SR,TE,12,2,1,0.50,0,0.17,0.08,michigan_state
Frank Peasant,SO,RB,13,182,774,4.25,9,14.00,59.54,middle_tennessee
Darius Bracy,SR,RB,11,65,264,4.06,4,5.91,24.00,middle_tennessee
Terry Wilkins,FR,RB,10,19,110,5.79,1,1.90,11.00,middle_tennessee
Joe Ervin,SO,RB,4,17,87,5.12,0,4.25,21.75,middle_tennessee
Chase Cunningham,SR,QB,12,99,52,0.53,6,8.25,4.33,middle_tennessee
Jordan Ferguson,SR,DE,13,1,49,49.00,0,0.08,3.77,middle_tennessee
Stone Frost,SO,QB,1,4,33,8.25,0,4.00,33.00,middle_tennessee
DJ Riles,FR,QB,2,7,19,2.71,0,3.50,9.50,middle_tennessee
A'Varius Sparrow,FR,RB,3,8,18,2.25,0,2.67,6.00,middle_tennessee
Nicholas Vattiato,SO,QB,2,24,13,0.54,0,12.00,6.50,middle_tennessee
DJ England-Chisolm,JR,WR,9,2,12,6.00,0,0.22,1.33,middle_tennessee
Jalen Montgomery,FR,RB,11,3,10,3.33,0,0.27,0.91,middle_tennessee
Preston Rice,SR,QB,3,6,7,1.17,0,2.00,2.33,middle_tennessee
Keylan Rutledge,FR,OL,11,0,6,-,0,-,-,middle_tennessee
Jaylin Lane,SO,WR,11,3,4,1.33,0,0.27,0.36,middle_tennessee
Yusuf Ali,SR,WR,13,2,3,1.50,0,0.15,0.23,middle_tennessee
Mohamed Ibrahim,SR,RB,12,320,1665,5.20,20,26.67,138.75,minnesota
Trey Potts,JR,RB,12,101,474,4.69,3,8.42,39.50,minnesota
Bryce Williams,SR,RB,13,51,249,4.88,3,3.92,19.15,minnesota
Athan Kaliakmanis,FR,QB,11,34,140,4.12,1,3.09,12.73,minnesota
Tanner Morgan,SR,QB,9,34,55,1.62,4,3.78,6.11,minnesota
Preston Jelen,SR,RB,11,5,39,7.80,1,0.45,3.55,minnesota
Zach Evans,FR,RB,1,6,29,4.83,1,6.00,29.00,minnesota
Cole Kramer,JR,QB,8,6,27,4.50,0,0.75,3.38,minnesota
Jordan Nubin,FR,RB,10,9,26,2.89,0,0.90,2.60,minnesota
Max Grand,FR,RB,2,6,12,2.00,0,3.00,6.00,minnesota
Michael Brown-Stephens,JR,WR,12,1,3,3.00,0,0.08,0.25,minnesota
Quinshon Judkins,FR,RB,13,274,1565,5.71,16,21.08,120.38,mississippi
Zach Evans,JR,RB,12,144,936,6.50,9,12.00,78.00,mississippi
Jaxson Dart,SO,QB,13,128,614,4.80,1,9.85,47.23,mississippi
Dayton Wade,JR,WR,13,9,78,8.67,0,0.69,6.00,mississippi
Ulysses Bentley IV,JR,RB,6,16,73,4.56,4,2.67,12.17,mississippi
JJ Henry,FR,WR,10,6,30,5.00,0,0.60,3.00,mississippi
Jaylon Robinson,SR,WR,8,4,27,6.75,0,0.50,3.38,mississippi
Isaiah Woullard,SR,RB,11,9,13,1.44,0,0.82,1.18,mississippi
Bobo Miller,SO,RB,6,1,11,11.00,0,0.17,1.83,mississippi
JJ Pegues,JR,DT,12,1,4,4.00,0,0.08,0.33,mississippi
Matt Jones,FR,RB,4,3,3,1.00,1,0.75,0.75,mississippi
Luke Altmyer,SO,QB,4,4,3,0.75,1,1.00,0.75,mississippi
Jordan Watkins,JR,WR,13,2,-3,-1.50,0,0.15,-0.23,mississippi
Jonathan Mingo,SR,WR,13,4,-7,-1.75,1,0.31,-0.54,mississippi
Jo'quavious Marks,JR,RB,12,113,582,5.15,9,9.42,48.50,mississippi_state
Dillon Johnson,JR,RB,11,89,488,5.48,3,8.09,44.36,mississippi_state
Simeon Price,FR,RB,12,30,150,5.00,0,2.50,12.50,mississippi_state
J.J. Jernighan,SR,RB,5,7,31,4.43,0,1.40,6.20,mississippi_state
Javaris Bufford,FR,RB,1,2,18,9.00,0,2.00,18.00,mississippi_state
Sawyer Robertson,FR,QB,5,2,0,0.00,0,0.40,0.00,mississippi_state
Chance Lovertich,SR,QB,1,1,-7,-7.00,0,1.00,-7.00,mississippi_state
George Georgopoulos,SR,P,13,1,-11,-11.00,0,0.08,-0.85,mississippi_state
Will Rogers,JR,QB,13,44,-165,-3.75,0,3.38,-12.69,mississippi_state
Cody Schrader,SR,RB,13,170,744,4.38,9,13.08,57.23,missouri
Brady Cook,SO,QB,13,139,585,4.21,6,10.69,45.00,missouri
Nathaniel Peat,SR,RB,12,100,425,4.25,2,8.33,35.42,missouri
Elijah Young,JR,RB,9,19,93,4.89,0,2.11,10.33,missouri
Luther Burden III,FR,WR,13,18,88,4.89,2,1.38,6.77,missouri
Michael Cox,SO,RB,10,9,46,5.11,0,0.90,4.60,missouri
BJ Harris,SO,RB,13,8,32,4.00,1,0.62,2.46,missouri
Tavorus Jones,FR,RB,4,7,25,3.57,0,1.75,6.25,missouri
Sam Horn,FR,QB,1,1,10,10.00,0,1.00,10.00,missouri
Dominic Lovett,SO,WR,12,7,6,0.86,0,0.58,0.50,missouri
Jack Stonehouse,FR,P,10,1,3,3.00,0,0.10,0.30,missouri
Tauskie Dove,SR,WR,13,1,-4,-4.00,0,0.08,-0.31,missouri
Tyler Macon,FR,QB,3,1,-11,-11.00,0,0.33,-3.67,missouri
Daba Fofana,SO,FB,12,186,769,4.13,6,15.50,64.08,navy
Maquel Haywood,SO,SB,12,73,473,6.48,0,6.08,39.42,navy
Anton Hall Jr.,SO,FB,10,89,390,4.38,3,8.90,39.00,navy
Xavier Arline,JR,QB,9,96,376,3.92,3,10.67,41.78,navy
Tai Lavatai,JR,QB,8,115,309,2.69,5,14.38,38.63,navy
Vincent Terrell Jr.,JR,SB,12,72,238,3.31,2,6.00,19.83,navy
Logan Point,SO,FB,7,33,138,4.18,1,4.71,19.71,navy
Nathan Kent,FR,WR,6,4,76,19.00,1,0.67,12.67,navy
Daniel Jones,JR,SB,12,18,67,3.72,0,1.50,5.58,navy
Rayuan Lane III,SO,FS,12,1,28,28.00,0,0.08,2.33,navy
Kai Puailoa-Rojas,JR,SB,11,3,25,8.33,0,0.27,2.27,navy
Jayden Umbarger,JR,WR,12,4,12,3.00,0,0.33,1.00,navy
Amin Hassan,SO,SB,12,1,3,3.00,0,0.08,0.25,navy
Maasai Maynor,SR,QB,3,10,-2,-0.20,1,3.33,-0.67,navy
Anthony Grant,JR,RB,12,218,915,4.20,6,18.17,76.25,nebraska
Ajay Allen,FR,RB,4,33,190,5.76,2,8.25,47.50,nebraska
Gabe Ervin Jr.,FR,RB,8,20,94,4.70,0,2.50,11.75,nebraska
Rahmir Johnson,SO,RB,10,19,85,4.47,0,1.90,8.50,nebraska
Trey Palmer,JR,WR,12,5,75,15.00,0,0.42,6.25,nebraska
Chubba Purdy,FR,QB,6,24,73,3.04,2,4.00,12.17,nebraska
Jaquez Yant,SO,RB,6,20,56,2.80,2,3.33,9.33,nebraska
Logan Smothers,SO,QB,5,12,28,2.33,0,2.40,5.60,nebraska
Cooper Jewett,SO,RB,12,2,6,3.00,0,0.17,0.50,nebraska
Alante Brown,SO,WR,12,1,-1,-1.00,0,0.08,-0.08,nebraska
Casey Thompson,JR,QB,10,56,-21,-0.38,5,5.60,-2.10,nebraska
Toa Taua,SR,RB,12,217,911,4.20,11,18.08,75.92,nevada
Nate Cox,SR,QB,12,72,272,3.78,3,6.00,22.67,nevada
Devonte Lee,SR,RB,8,67,233,3.48,5,8.38,29.13,nevada
Jake Barlage,SR,QB,1,1,37,37.00,0,1.00,37.00,nevada
Cross Patton,SO,RB,9,11,37,3.36,0,1.22,4.11,nevada
Wesley Kommer,SO,RB,11,10,29,2.90,0,0.91,2.64,nevada
Jamaal Bell,JR,WR,11,5,8,1.60,0,0.45,0.73,nevada
Jeshua Fixel,JR,RB,2,2,-1,-0.50,0,1.00,-0.50,nevada
Shane Illingworth,SO,QB,6,35,-57,-1.63,0,5.83,-9.50,nevada
Nathaniel Jones,SO,RB,11,118,544,4.61,2,10.73,49.45,new_mexico
Christian Washington,FR,RB,10,73,310,4.25,0,7.30,31.00,new_mexico
Miles Kendrick,SR,QB,8,76,148,1.95,3,9.50,18.50,new_mexico
Sherod White,JR,RB,10,40,142,3.55,3,4.00,14.20,new_mexico
Justin Holaday,SO,QB,5,50,135,2.70,1,10.00,27.00,new_mexico
Bobby Wooden,JR,WR,8,7,62,8.86,0,0.88,7.75,new_mexico
Jaden Hullaby,SO,RB,8,13,59,4.54,0,1.63,7.38,new_mexico
Luke Wysong,SO,WR,11,21,32,1.52,1,1.91,2.91,new_mexico
Jah'Mar Sanders,FR,WR,4,2,25,12.50,1,0.50,6.25,new_mexico
Chad Alexander,JR,RB,8,7,16,2.29,0,0.88,2.00,new_mexico
Austin Erickson,SO,WR,5,1,7,7.00,0,0.20,1.40,new_mexico
Geordon Porter,SR,WR,9,2,7,3.50,0,0.22,0.78,new_mexico
Andrew Erickson,JR,WR,11,1,7,7.00,0,0.09,0.64,new_mexico
CJ Montes,FR,QB,4,22,4,0.18,1,5.50,1.00,new_mexico
Zach Vigil,FR,RB,8,3,0,0.00,0,0.38,0.00,new_mexico
Star Thomas,SO,RB,13,108,520,4.81,5,8.31,40.00,new_mexico_state
Diego Pavia,JR,QB,12,93,508,5.46,6,7.75,42.33,new_mexico_state
Jamoni Jones,SO,RB,13,111,383,3.45,6,8.54,29.46,new_mexico_state
Ahmonte Watkins,SO,CB,12,39,248,6.36,4,3.25,20.67,new_mexico_state
Gavin Frakes,FR,QB,11,33,145,4.39,2,3.00,13.18,new_mexico_state
Tim Gans,SO,RB,7,26,127,4.88,1,3.71,18.14,new_mexico_state
Jonathan Brady,FR,WR,13,10,87,8.70,0,0.77,6.69,new_mexico_state
O'Maury Samuels,SR,RB,5,9,69,7.67,0,1.80,13.80,new_mexico_state
Makhilyn Young,FR,RB,2,4,10,2.50,1,2.00,5.00,new_mexico_state
Jordin Parker,JR,WR,9,3,10,3.33,0,0.33,1.11,new_mexico_state
Weston Eget,SO,QB,4,3,7,2.33,0,0.75,1.75,new_mexico_state
Bryce Childress,SO,WR,12,1,5,5.00,0,0.08,0.42,new_mexico_state
Braylon Stewart,FR,RB,3,2,4,2.00,0,0.67,1.33,new_mexico_state
Thomaz Whitford,JR,TE,13,1,-4,-4.00,0,0.08,-0.31,new_mexico_state
Drake Maye,FR,QB,14,184,698,3.79,7,13.14,49.86,north_carolina
Elijah Green,SO,RB,14,131,558,4.26,8,9.36,39.86,north_carolina
Omarion Hampton,FR,RB,13,88,401,4.56,6,6.77,30.85,north_carolina
Caleb Hood,SO,RB,7,43,250,5.81,0,6.14,35.71,north_carolina
D.J. Jones,JR,RB,13,26,124,4.77,1,2.00,9.54,north_carolina
George Pettaway,FR,RB,11,20,93,4.65,2,1.82,8.45,north_carolina
Jacolby Criswell,SO,QB,4,4,39,9.75,0,1.00,9.75,north_carolina
John Copenhaver,SO,TE,13,0,4,-,0,-,-,north_carolina
Jordan Houston,JR,RB,12,136,544,4.00,0,11.33,45.33,north_carolina_state
Demie Sumo-Karngbaye,SO,RB,8,55,305,5.55,3,6.88,38.13,north_carolina_state
Michael Allen,FR,RB,7,53,268,5.06,0,7.57,38.29,north_carolina_state
Jack Chambers,SR,QB,9,43,117,2.72,1,4.78,13.00,north_carolina_state
"Delbert Mimms, III",SO,RB,13,27,113,4.19,0,2.08,8.69,north_carolina_state
MJ Morris,FR,QB,5,49,88,1.80,1,9.80,17.60,north_carolina_state
"Demarcus Jones, II",SO,RB,13,24,68,2.83,0,1.85,5.23,north_carolina_state
Julian Gray,FR,WR,13,5,50,10.00,0,0.38,3.85,north_carolina_state
Devin Gardner,FR,RB,2,7,14,2.00,0,3.50,7.00,north_carolina_state
Devin Leary,JR,QB,6,23,1,0.04,3,3.83,0.17,north_carolina_state
Christopher Dunn,SR,PK,13,1,1,1.00,0,0.08,0.08,north_carolina_state
Thayer Thomas,SR,WR,13,1,-7,-7.00,0,0.08,-0.54,north_carolina_state
Ben Finley,FR,QB,3,6,-8,-1.33,0,2.00,-2.67,north_carolina_state
Ayo Adeyi,SO,RB,12,112,807,7.21,4,9.33,67.25,north_texas
Ikaika Ragsdale,SO,RB,13,142,755,5.32,7,10.92,58.08,north_texas
Oscar Adaway III,SO,RB,9,118,583,4.94,5,13.11,64.78,north_texas
Isaiah Johnson,SO,RB,10,54,246,4.56,3,5.40,24.60,north_texas
Stone Earle,SO,QB,4,18,110,6.11,1,4.50,27.50,north_texas
Kaylon Horton,JR,WR,13,7,95,13.57,2,0.54,7.31,north_texas
Preston Landis,FR,RB,1,8,60,7.50,1,8.00,60.00,north_texas
BK Jackson,FR,RB,5,10,52,5.20,0,2.00,10.40,north_texas
Austin Aune,JR,QB,14,44,52,1.18,1,3.14,3.71,north_texas
Qualon Farrar,FR,RB,4,10,49,4.90,0,2.50,12.25,north_texas
Jake Roberts,SO,TE,14,1,10,10.00,0,0.07,0.71,north_texas
Jordan Smart,SO,WR,11,1,4,4.00,0,0.09,0.36,north_texas
Roderic Burns,JR,WR,14,1,3,3.00,0,0.07,0.21,north_texas
Dorian Morris,SO,WR,1,1,0,0.00,0,1.00,0.00,north_texas
Grant Gunnell,SO,QB,2,1,-5,-5.00,0,0.50,-2.50,north_texas
Harrison Waylee,SO,RB,11,165,899,5.45,5,15.00,81.73,northern_illinois
Antario Brown,SO,RB,10,110,689,6.26,7,11.00,68.90,northern_illinois
Jaiden Credle,FR,RB,7,72,288,4.00,1,10.29,41.14,northern_illinois
Justin Lynch,SO,QB,9,64,280,4.38,3,7.11,31.11,northern_illinois
Mason Blakemore,SO,RB,6,23,88,3.83,1,3.83,14.67,northern_illinois
Kacper Rutkiewicz,JR,WR,12,5,45,9.00,1,0.42,3.75,northern_illinois
Nevan Cremascoli,FR,QB,4,9,10,1.11,0,2.25,2.50,northern_illinois
Billy Dozier,SO,RB,11,5,7,1.40,0,0.45,0.64,northern_illinois
Keyshaun Pipkin,FR,WR,4,1,5,5.00,0,0.25,1.25,northern_illinois
Rocky Lombardi,SR,QB,4,6,1,0.17,1,1.50,0.25,northern_illinois
Ethan Hampton,FR,QB,4,12,-6,-0.50,0,3.00,-1.50,northern_illinois
Messiah Travis,SO,WR,12,1,-7,-7.00,0,0.08,-0.58,northern_illinois
Evan Hull,JR,RB,12,221,913,4.13,5,18.42,76.08,northwestern
Cam Porter,JR,RB,12,87,286,3.29,2,7.25,23.83,northwestern
Brendan Sullivan,SO,QB,5,54,97,1.80,1,10.80,19.40,northwestern
Andrew Clair,SR,RB,11,18,94,5.22,1,1.64,8.55,northwestern
Cole Freeman,SO,QB,3,18,66,3.67,0,6.00,22.00,northwestern
Anthony Tyus III,SO,RB,10,19,56,2.95,0,1.90,5.60,northwestern
Joseph Himon II,FR,RB,3,4,31,7.75,0,1.33,10.33,northwestern
Malik Washington,SR,WR,12,9,16,1.78,0,0.75,1.33,northwestern
Bryce Kirtz,JR,WR,12,1,3,3.00,0,0.08,0.25,northwestern
Jack Lausch,FR,QB,1,6,-3,-0.50,0,6.00,-3.00,northwestern
Ryan Hilinski,JR,QB,8,20,-4,-0.20,2,2.50,-0.50,northwestern
Audric Estimé,SO,RB,13,156,920,5.90,11,12.00,70.77,notre_dame
Logan Diggs,SO,RB,12,165,822,4.98,4,13.75,68.50,notre_dame
Chris Tyree,JR,RB,13,100,444,4.44,3,7.69,34.15,notre_dame
Tyler Buchner,SO,QB,3,36,123,3.42,4,12.00,41.00,notre_dame
Drew Pyne,SO,QB,11,47,108,2.30,2,4.27,9.82,notre_dame
Lorenzo Styles,SO,WR,13,3,49,16.33,0,0.23,3.77,notre_dame
Mitchell Evans,SO,TE,8,7,11,1.57,1,0.88,1.38,notre_dame
Gi'Bran Payne,FR,RB,4,2,5,2.50,0,0.50,1.25,notre_dame
Jayden Thomas,FR,WR,13,1,0,0.00,0,0.08,0.00,notre_dame
Braden Lenzy,SR,WR,13,2,-1,-0.50,0,0.15,-0.08,notre_dame
Sieh Bangura,FR,RB,12,222,1078,4.86,13,18.50,89.83,ohio
Nolan McCormick,FR,RB,13,83,289,3.48,1,6.38,22.23,ohio
Kurtis Rourke,JR,QB,11,74,249,3.36,4,6.73,22.64,ohio
CJ Harris,SO,QB,7,37,168,4.54,3,5.29,24.00,ohio
Jake Neatherton,SR,RB,6,30,126,4.20,1,5.00,21.00,ohio
Julian Ross,SR,RB,6,11,67,6.09,0,1.83,11.17,ohio
Tyler Toledo,FR,RB,7,5,40,8.00,1,0.71,5.71,ohio
Sam Wiglusz,SR,WR,14,2,23,11.50,0,0.14,1.64,ohio
Jacoby Jones,JR,WR,14,2,11,5.50,0,0.14,0.79,ohio
Miles Cross,SO,WR,14,3,5,1.67,0,0.21,0.36,ohio
Parker Navarro,JR,QB,2,9,-4,-0.44,0,4.50,-2.00,ohio
Miyan Williams,JR,RB,11,128,825,6.45,14,11.64,75.00,ohio_state
TreVeyon Henderson,SO,RB,8,107,571,5.34,6,13.38,71.38,ohio_state
Dallan Hayden,FR,RB,10,111,553,4.98,5,11.10,55.30,ohio_state
Xavier Johnson,SR,WR,13,12,146,12.17,1,0.92,11.23,ohio_state
C.J. Stroud,JR,QB,13,47,108,2.30,0,3.62,8.31,ohio_state
Chip Trayanum,JR,RB,11,15,92,6.13,0,1.36,8.36,ohio_state
Emeka Egbuka,SO,WR,13,11,87,7.91,2,0.85,6.69,ohio_state
TC Caffey,FR,RB,2,10,66,6.60,1,5.00,33.00,ohio_state
Marvin Harrison Jr.,SO,WR,13,2,32,16.00,0,0.15,2.46,ohio_state
Jesse Mirco,SO,P,13,1,22,22.00,0,0.08,1.69,ohio_state
Mitch Rossi,SR,TE,13,5,12,2.40,1,0.38,0.92,ohio_state
Cayden Saunders,SO,RB,1,2,6,3.00,0,2.00,6.00,ohio_state
Kyle McCord,SO,QB,7,3,4,1.33,0,0.43,0.57,ohio_state
Devin Brown,FR,QB,2,1,1,1.00,0,0.50,0.50,ohio_state
Eric Gray,SR,RB,12,213,1366,6.41,11,17.75,113.83,oklahoma
Jovantae Barnes,FR,RB,11,116,519,4.47,5,10.55,47.18,oklahoma
Dillon Gabriel,JR,QB,12,89,315,3.54,6,7.42,26.25,oklahoma
Marcus Major,JR,RB,9,56,227,4.05,4,6.22,25.22,oklahoma
Jalil Farooq,SO,WR,13,15,140,9.33,0,1.15,10.77,oklahoma
Gavin Sawchuk,FR,RB,2,17,105,6.18,1,8.50,52.50,oklahoma
Gavin Freeman,FR,WR,13,7,71,10.14,1,0.54,5.46,oklahoma
Tawee Walker,SO,RB,11,18,62,3.44,0,1.64,5.64,oklahoma
Drake Stoops,SR,WR,13,8,48,6.00,0,0.62,3.69,oklahoma
Brayden Willis,SR,TE,13,10,26,2.60,0,0.77,2.00,oklahoma
Trevon West,JR,WR,12,1,7,7.00,0,0.08,0.58,oklahoma
Nic Anderson,FR,WR,3,1,5,5.00,0,0.33,1.67,oklahoma
LV Bunkley-Shelton,SO,WR,11,2,5,2.50,0,0.18,0.45,oklahoma
Marvin Mims Jr.,JR,WR,13,2,3,1.50,0,0.15,0.23,oklahoma
Davis Beville,JR,QB,5,15,-15,-1.00,0,3.00,-3.00,oklahoma
Dominic Richardson,JR,RB,9,149,543,3.64,8,16.56,60.33,oklahoma_state
Spencer Sanders,SR,QB,10,107,391,3.65,8,10.70,39.10,oklahoma_state
Ollie Gordon II,FR,RB,13,62,308,4.97,2,4.77,23.69,oklahoma_state
Jaden Nixon,FR,RB,13,46,181,3.93,0,3.54,13.92,oklahoma_state
Deondre Jackson,SO,RB,10,32,134,4.19,0,3.20,13.40,oklahoma_state
Gunnar Gundy,FR,QB,4,19,70,3.68,0,4.75,17.50,oklahoma_state
Braydon Johnson,SR,WR,10,2,17,8.50,0,0.20,1.70,oklahoma_state
Stephon Johnson Jr.,FR,WR,10,2,16,8.00,0,0.20,1.60,oklahoma_state
Brennan Presley,JR,WR,13,5,12,2.40,1,0.38,0.92,oklahoma_state
Braylin Presley,FR,WR,7,2,3,1.50,0,0.29,0.43,oklahoma_state
Zach Middleton,SO,RB,8,5,2,0.40,1,0.63,0.25,oklahoma_state
Jaden Bray,SO,WR,3,1,-2,-2.00,0,0.33,-0.67,oklahoma_state
Bryson Green,SO,WR,11,1,-5,-5.00,0,0.09,-0.45,oklahoma_state
Garret Rangel,FR,QB,4,26,-5,-0.19,0,6.50,-1.25,oklahoma_state
