name,team_name,season,g,g_diff,passing_rating,pass_rating_perc,other_qbs,attempts_per_game,playing_time_ratio,team_win_pct,team_win_pct_change,depth_chart_position,passing_rating_yoy_change,passing_att_yoy_change,passing_yards_yoy_change,passing_td_yoy_change,transfer,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,offense_plays_yoy_change,offense_total_yards_yoy_change,offense_yards/play_yoy_change,offense_yards/g_yoy_change,transferred_next_year
Kelvin Hopkins Jr.,army,2018,12,5.0,162.35,0.67,2,7.75,0.96,0.85,0.1,1.0,1.14,4.17,12.5,5.0,0,301,2043,6.79,170.3,11.04,16.61,0.46,9.26,0
Kelvin Hopkins Jr.,army,2019,11,-1.0,107.37,0.5,3,7.0,0.62,0.38,-0.55,1.0,-0.34,-0.17,-0.44,-0.33,0,215,1287,5.99,117.0,-0.29,-0.37,-0.12,-0.31,0
Ken Seals,vanderbilt,2020,9,0.0,127.62,1.0,1,32.0,0.97,0.0,-1.0,1.0,-0.01,0.0,-0.02,-0.12,0,329,1876,5.7,208.4,0.0,-0.1,-0.06,0.09,0
Ken Seals,vanderbilt,2021,8,-1.0,101.21,0.67,2,28.0,0.55,0.17,1.0,1.0,-0.21,-0.22,-0.39,-0.58,0,262,1153,4.4,144.1,-0.2,-0.39,-0.23,-0.31,0
Ken Seals,vanderbilt,2023,10,2.0,129.99,0.67,2,17.9,0.46,0.17,0.0,2.0,0.28,-0.2,0.0,1.2,1,219,1213,5.54,121.3,-0.16,0.05,0.26,-0.16,1
Ken Seals,tcu,2024,3,-7.0,174.85,1.0,2,2.33,0.03,0.5,-0.07,2.0,0.35,-0.96,-0.97,-0.91,0,9,45,5.0,15.0,-0.96,-0.96,-0.1,-0.88,0
Kendall Hinton,wake_forest,2016,3,0.0,124.3,1.0,2,6.33,0.05,0.54,-0.13,3.0,-999.0,-999.0,-999.0,-999.0,0,44,299,6.8,99.7,-999.0,-999.0,-999.0,-999.0,0
Kendall Hinton,wake_forest,2017,5,2.0,156.85,0.67,2,9.4,0.11,0.62,0.14,2.0,0.26,1.47,1.29,1.0,0,93,589,6.33,117.8,1.11,0.97,-0.07,0.18,0
Kendall Hinton,wake_forest,2018,5,0.0,2.1,0.5,3,1.6,0.02,0.54,-0.13,3.0,-0.99,-0.83,-0.99,-1.0,0,30,169,5.63,33.8,-0.68,-0.71,-0.11,-0.71,0
Kenny Hill,tcu,2016,13,0.0,129.22,1.0,2,33.85,0.89,0.46,-0.08,1.0,-999.0,-999.0,-999.0,-999.0,0,565,3817,6.76,293.6,-999.0,-999.0,-999.0,-999.0,0
Kenny Hill,tcu,2017,13,0.0,148.42,1.0,2,30.77,0.94,0.79,0.7,1.0,0.15,-0.09,-0.02,0.35,0,500,3477,6.95,267.5,-0.12,-0.09,0.03,-0.09,0
Kenny Minchey,notre_dame,2023,3,0.0,150.4,0.33,2,0.67,0.01,0.77,-0.09,3.0,0.02,0.13,0.16,0.45,0,2,12,6.0,4.0,0.13,0.09,0.01,0.07,0
Kenny Minchey,notre_dame,2024,1,-2.0,133.6,0.67,2,1.0,0.01,0.8,0.04,3.0,-0.11,-0.5,-0.67,-0.43,0,3,16,5.33,16.0,0.5,0.33,-0.11,3.0,0
Kenny Pickett,pittsburgh,2017,4,0.0,125.84,0.67,2,16.5,0.18,0.42,-0.4,3.0,-0.01,0.14,0.17,0.04,0,92,602,6.54,150.5,0.13,0.17,0.01,0.08,0
Kenny Pickett,pittsburgh,2018,14,10.0,120.33,0.67,2,22.14,0.99,0.5,0.2,1.0,-0.04,3.7,2.87,11.0,0,427,2189,5.13,156.4,3.64,2.64,-0.22,0.04,0
Kenny Pickett,pittsburgh,2019,12,-2.0,122.42,0.5,1,39.08,0.92,0.62,0.23,1.0,0.02,0.51,0.57,0.08,0,564,3208,5.69,267.3,0.32,0.47,0.11,0.71,0
Kenny Pickett,pittsburgh,2020,9,-3.0,129.58,1.0,3,36.89,0.78,0.55,-0.11,1.0,0.06,-0.29,-0.22,0.0,0,413,2553,6.18,283.7,-0.27,-0.2,0.09,0.06,0
Kenny Pickett,pittsburgh,2021,13,4.0,165.27,1.0,2,38.23,0.92,0.79,0.44,1.0,0.28,0.5,0.79,2.23,0,594,4560,7.68,350.8,0.44,0.79,0.24,0.24,0
Kenny Potter,san_jose_state,2016,11,0.0,132.06,1.0,1,28.0,0.84,0.33,-0.2,1.0,-999.0,-999.0,-999.0,-999.0,0,446,2603,5.84,236.6,-999.0,-999.0,-999.0,-999.0,0
Kent Myers,utah_state,2016,12,0.0,118.75,0.67,2,30.08,0.95,0.25,-0.54,1.0,-999.0,-999.0,-999.0,-999.0,0,477,2838,5.95,236.5,-999.0,-999.0,-999.0,-999.0,0
Kent Myers,utah_state,2017,11,-1.0,123.72,1.0,2,17.91,0.46,0.46,0.85,2.0,0.04,-0.45,-0.47,-0.2,0,277,1569,5.66,142.6,-0.42,-0.45,-0.05,-0.4,0
Kenyon Oblad,unlv,2018,1,0.0,31.76,0.33,2,5.0,0.01,0.33,1.0,3.0,-0.0,0.31,0.33,0.49,0,5,7,1.4,7.0,0.25,0.27,0.01,0.06,0
Kenyon Oblad,unlv,2019,11,10.0,124.42,1.0,1,28.0,0.8,0.33,0.0,1.0,2.92,60.6,296.29,1.0,0,353,2038,5.77,185.3,69.6,290.14,3.12,25.47,0
Kenyon Oblad,unlv,2020,1,-10.0,54.2,0.25,3,4.0,0.02,0.0,-1.0,4.0,-0.56,-0.99,-1.0,-1.0,0,6,12,2.0,12.0,-0.98,-0.99,-0.65,-0.94,0
Keon Howard,southern_mississippi,2016,4,0.0,95.92,0.33,2,12.5,0.11,0.54,1.69,2.0,-999.0,-999.0,-999.0,-999.0,0,94,515,5.48,128.8,-999.0,-999.0,-999.0,-999.0,0
Keon Howard,southern_mississippi,2017,9,5.0,125.37,0.5,1,18.89,0.39,0.62,0.14,2.0,0.31,2.4,2.28,7.0,1,224,1380,6.16,153.3,1.38,1.68,0.12,0.19,1
Keon Howard,tulane,2019,4,-5.0,205.96,1.0,3,4.5,0.05,0.54,-0.19,2.0,0.64,-0.89,-0.83,-0.75,0,30,260,8.67,65.0,-0.87,-0.81,0.41,-0.58,0
Keon Howard,tulane,2020,6,2.0,90.82,0.5,3,9.67,0.19,0.5,-0.07,2.0,-0.56,2.22,0.51,-0.5,0,73,387,5.3,64.5,1.43,0.49,-0.39,-0.01,0
Keondre Wudtee,oklahoma_state,2017,2,0.0,52.93,0.33,2,1.5,0.01,0.77,0.0,3.0,-0.01,0.14,0.17,0.04,0,6,36,6.0,18.0,0.13,0.17,0.01,0.08,0
Keondre Wudtee,oklahoma_state,2018,2,0.0,149.68,1.0,1,2.5,0.01,0.54,-0.3,2.0,1.83,0.67,2.71,1.0,0,17,107,6.29,53.5,1.83,1.97,0.05,1.97,0
Kevaris Thomas,western_kentucky,2018,4,0.0,0.0,0.25,3,0.25,0.0,0.25,-0.61,4.0,-0.0,0.31,0.33,0.49,0,7,18,2.57,4.5,0.25,0.27,0.01,0.06,0
Kevaris Thomas,western_kentucky,2019,1,-3.0,150.4,1.0,3,1.0,0.0,0.69,1.77,3.0,1.0,0.0,1.0,0.33,0,1,6,6.0,6.0,-0.86,-0.67,1.33,0.33,0
Kevaris Thomas,western_kentucky,2020,3,2.0,105.57,0.67,2,23.33,0.19,0.42,-0.4,2.0,-0.3,69.0,60.5,1.0,0,94,398,4.23,132.7,93.0,65.33,-0.29,21.12,0
Kevin Ellison,georgia_southern,2016,11,0.0,150.53,1.0,3,9.64,0.4,0.42,1.5,1.0,-999.0,-999.0,-999.0,-999.0,0,245,1549,6.32,140.8,-999.0,-999.0,-999.0,-999.0,0
Kevin Hurley,utep,2022,1,0.0,127.31,0.67,2,12.38,0.2,0.42,0.25,2.0,-0.03,0.29,0.26,0.29,0,1,-4,-4.0,-4.0,0.2,0.21,-0.04,0.11,0
Kevin Hurley,utep,2023,7,6.0,150.3,1.0,3,3.14,0.07,0.25,-0.4,3.0,0.02,0.13,0.16,0.45,0,42,244,5.81,34.9,41.0,-62.0,-2.45,-9.72,0
Kevin Jennings,smu,2022,4,0.0,170.54,1.0,2,5.5,0.04,0.54,-0.35,3.0,-0.03,0.29,0.26,0.29,0,27,213,7.89,53.3,0.2,0.21,-0.04,0.11,0
Kevin Jennings,smu,2023,8,4.0,119.44,0.5,3,13.12,0.23,0.79,0.46,2.0,-0.3,3.77,2.01,4.0,0,142,760,5.35,95.0,4.26,2.57,-0.32,0.78,0
Kevin Jennings,smu,2024,6,-2.0,152.48,1.0,2,20.0,0.73,0.83,0.06,1.0,0.28,0.14,0.64,0.2,0,164,1276,7.78,212.7,0.15,0.68,0.45,1.24,0
Kevin Olsen,charlotte,2016,6,0.0,98.01,0.67,2,29.17,0.43,0.33,3.0,2.0,-999.0,-999.0,-999.0,-999.0,0,191,783,4.1,130.5,-999.0,-999.0,-999.0,-999.0,0
Keyone Jenkins,florida_international,2023,11,0.0,123.81,0.67,2,30.18,0.87,0.33,3.0,1.0,0.02,0.13,0.16,0.45,0,449,2464,5.49,224.0,0.13,0.09,0.01,0.07,0
Keyone Jenkins,florida_international,2024,6,-5.0,139.67,0.5,1,29.0,0.99,0.33,0.0,1.0,0.13,-0.48,-0.44,-0.18,0,214,1410,6.59,235.0,-0.52,-0.43,0.2,0.05,0
Keytaon Thompson,mississippi_state,2017,10,0.0,101.81,0.5,1,6.6,0.19,0.69,0.9,2.0,-0.01,0.14,0.17,0.04,0,141,834,5.91,83.4,0.13,0.17,0.01,0.08,0
Keytaon Thompson,mississippi_state,2018,9,-1.0,190.44,0.75,3,4.33,0.12,0.62,-0.11,2.0,0.87,-0.41,0.18,2.0,0,63,684,10.86,76.0,-0.55,-0.18,0.84,-0.09,1
Keytaon Thompson,virginia,2020,9,0.0,24.93,0.25,3,0.33,0.01,0.5,0.67,3.0,-0.87,-0.92,-1.01,-1.0,0,42,231,5.5,25.7,-0.33,-0.66,-0.49,-0.66,0
Khalib Johnson,kennesaw_state,2024,3,0.0,-11.6,0.5,1,1.67,0.04,0.0,0.04,2.0,0.03,-0.5,-0.49,-0.43,0,8,-5,-0.63,-1.7,-0.51,-0.48,0.03,0.05,0
Khalil McClain,tulane,2017,2,0.0,64.13,0.25,4,1.5,0.01,0.42,-0.17,3.0,-0.01,0.14,0.17,0.04,1,12,14,1.17,7.0,0.13,0.17,0.01,0.08,1
Khalil Tate,arizona,2016,7,0.0,94.03,0.5,3,6.43,0.15,0.25,2.0,3.0,-999.0,-999.0,-999.0,-999.0,0,94,480,5.11,68.6,-999.0,-999.0,-999.0,-999.0,0
Khalil Tate,arizona,2017,11,4.0,152.42,0.5,4,16.27,0.61,0.54,1.15,1.0,0.62,2.98,5.55,3.67,0,332,3002,9.04,272.9,2.53,5.25,0.77,2.98,0
Khalil Tate,arizona,2018,11,0.0,149.77,1.0,2,27.45,0.78,0.42,-0.23,1.0,-0.02,0.69,0.59,0.86,0,376,2754,7.32,250.4,0.13,-0.08,-0.19,-0.08,0
Khalil Tate,arizona,2019,11,0.0,130.96,0.5,2,24.18,0.63,0.33,-0.2,1.0,-0.13,-0.12,-0.23,-0.46,0,356,2367,6.65,215.2,-0.05,-0.14,-0.09,-0.14,0
Kiael Kelly,ball_state,2022,1,0.0,293.2,1.0,1,1.0,0.0,0.42,1.08,2.0,-0.03,0.29,0.26,0.29,0,9,106,11.78,106.0,0.2,0.21,-0.04,0.11,0
Kiael Kelly,ball_state,2023,12,11.0,92.8,0.33,2,10.33,0.41,0.33,-0.2,1.0,-0.68,123.0,24.09,1.0,0,259,1301,5.02,108.4,27.78,11.27,-0.57,0.02,0
Kierston Harvey,georgia_state,2019,4,0.0,0.0,0.33,2,0.25,0.0,0.54,1.15,3.0,0.0,0.38,0.32,0.33,0,2,1,0.5,0.3,0.32,0.27,0.01,0.15,0
Kilton Anderson,coastal_carolina,2017,6,0.0,117.9,0.8,5,18.17,0.36,0.25,-0.59,2.0,-0.01,0.14,0.17,0.04,0,160,801,5.01,133.5,0.13,0.17,0.01,0.08,0
Kilton Anderson,coastal_carolina,2018,9,3.0,138.35,0.25,3,14.56,0.5,0.42,0.67,1.0,0.17,0.2,0.36,0.14,0,187,1261,6.74,140.1,0.17,0.57,0.35,0.05,0
Kingsley Ifedi,east_carolina,2018,5,0.0,8.49,0.25,3,1.8,0.02,0.25,-0.5,3.0,-0.0,0.31,0.33,0.49,0,13,17,1.31,3.4,0.25,0.27,0.01,0.06,0
Kinkead Dent,mississippi,2019,1,0.0,127.31,0.67,3,12.38,0.2,0.33,-0.2,2.0,0.0,0.38,0.32,0.33,0,2,9,4.5,9.0,0.32,0.27,0.01,0.15,0
Kinkead Dent,mississippi,2021,3,2.0,64.7,0.33,2,1.33,0.01,0.77,1.31,3.0,0.02,0.7,0.94,1.0,0,6,35,5.83,11.7,2.0,2.89,0.3,0.3,0
Kinkead Dent,mississippi,2022,13,10.0,71.76,0.33,2,0.38,0.01,0.62,-0.2,3.0,0.11,0.25,0.0,0.29,0,5,7,1.4,0.5,-0.17,-0.8,-0.76,-0.96,0
Kirk Francis,tulsa,2023,4,0.0,134.73,0.75,3,30.25,0.36,0.33,-0.2,2.0,0.02,0.13,0.16,0.45,0,135,970,7.19,242.5,0.13,0.09,0.01,0.07,0
Kirk Francis,tulsa,2024,6,2.0,117.71,0.4,4,29.33,0.85,0.33,0.0,1.0,-0.13,0.45,0.1,0.0,0,193,1083,5.61,180.5,0.43,0.12,-0.22,-0.26,0
Kirk Rygol,south_florida,2019,5,0.0,137.0,1.0,3,4.8,0.07,0.33,3.0,3.0,0.0,0.38,0.32,0.33,0,33,199,6.03,39.8,0.32,0.27,0.01,0.15,0
Knox Kadum,virginia_tech,2020,1,0.0,161.87,0.75,3,6.0,0.02,0.45,-0.02,4.0,-0.01,0.0,-0.02,-0.12,0,12,92,7.67,92.0,0.0,-0.1,-0.06,0.09,0
Knox Kadum,virginia_tech,2021,6,5.0,94.52,0.25,3,4.0,0.08,0.46,0.02,3.0,-0.42,3.0,1.22,1.0,0,30,168,5.6,28.0,1.5,0.83,-0.27,-0.7,0
Kolney Cassel,hawai'i,2018,1,0.0,167.2,1.0,3,1.0,0.0,0.57,-0.14,4.0,-0.0,0.31,0.33,0.49,0,1,8,8.0,8.0,0.25,0.27,0.01,0.06,0
Koy Detmer Jr.,byu,2017,2,0.0,43.22,0.25,3,10.0,0.05,0.31,-0.26,4.0,-0.01,0.14,0.17,0.04,0,21,92,4.38,46.0,0.13,0.17,0.01,0.08,0
Kurt Benkert,virginia,2016,11,0.0,120.61,1.0,2,36.91,0.84,0.17,-0.67,1.0,-999.0,-999.0,-999.0,-999.0,0,466,2458,5.27,223.5,-999.0,-999.0,-999.0,-999.0,0
Kurt Benkert,virginia,2017,13,2.0,124.15,1.0,2,39.15,0.98,0.46,1.77,1.0,0.03,0.25,0.26,0.19,0,574,3144,5.48,241.8,0.23,0.28,0.04,0.08,0
Kurt Palandech,unlv,2016,11,0.0,119.44,1.0,2,8.82,0.33,0.33,1.0,2.0,-999.0,-999.0,-999.0,-999.0,0,145,1006,6.94,91.5,-999.0,-999.0,-999.0,-999.0,0
Kurt Palandech,unlv,2017,12,1.0,42.28,0.33,2,1.58,0.06,0.42,0.25,3.0,-0.65,-0.8,-0.93,-1.0,0,35,124,3.54,10.3,-0.76,-0.88,-0.49,-0.89,0
Kurtis Rourke,ohio,2019,1,0.0,127.31,0.67,2,12.38,0.2,0.54,0.0,2.0,0.0,0.38,0.32,0.33,0,3,20,6.67,20.0,0.32,0.27,0.01,0.15,0
Kurtis Rourke,ohio,2020,3,2.0,164.37,1.0,2,14.67,0.81,0.67,0.24,1.0,-0.01,0.0,-0.02,-0.12,0,58,403,6.95,134.3,18.33,19.15,0.04,5.72,0
Kurtis Rourke,ohio,2021,10,7.0,132.16,1.0,1,26.0,0.84,0.25,-0.62,1.0,-0.2,4.91,3.67,2.67,0,334,2128,6.37,212.8,4.76,4.28,-0.08,0.58,0
Kurtis Rourke,ohio,2022,11,1.0,167.7,1.0,2,32.09,0.76,0.71,1.86,1.0,0.27,0.36,0.81,1.27,0,427,3505,8.21,318.6,0.28,0.65,0.29,0.5,0
Kurtis Rourke,ohio,2023,11,0.0,132.47,0.67,2,27.91,0.8,0.77,0.08,1.0,-0.21,-0.13,-0.32,-0.56,1,374,2426,6.49,220.5,-0.12,-0.31,-0.21,-0.31,1
Kurtis Rourke,indiana,2024,6,-5.0,192.11,0.67,2,26.67,0.94,1.0,2.0,1.0,0.45,-0.48,-0.21,0.27,0,181,1796,9.92,299.3,-0.52,-0.26,0.53,0.36,0
Kwadra Griggs,southern_mississippi,2017,10,0.0,133.83,1.0,1,26.5,0.61,0.62,0.0,1.0,-0.01,0.14,0.17,0.04,0,348,2149,6.18,214.9,0.13,0.17,0.01,0.08,0
Kwadra Griggs,southern_mississippi,2018,2,-8.0,45.8,0.5,3,1.0,0.01,0.55,-0.11,4.0,-0.66,-0.99,-1.0,-1.0,0,4,-1,-0.25,-0.5,-0.99,-1.0,-1.04,-1.0,0
Kyle Allen,houston,2017,6,0.0,141.22,0.67,2,17.5,0.26,0.58,-0.32,3.0,-0.01,0.14,0.17,0.04,0,116,737,6.35,122.8,0.13,0.17,0.01,0.08,0
Kyle Banks,middle_tennessee,2017,7,0.0,91.97,0.33,2,1.57,0.02,0.54,0.0,3.0,-0.01,0.14,0.17,0.04,0,19,61,3.21,8.7,0.13,0.17,0.01,0.08,0
Kyle Bolin,louisville,2016,6,0.0,156.5,1.0,2,4.5,0.06,0.69,3.15,2.0,-999.0,-999.0,-999.0,-999.0,1,29,217,7.48,36.2,-999.0,-999.0,-999.0,-999.0,1
Kyle Bolin,rutgers,2017,6,0.0,98.22,1.0,3,22.17,0.49,0.33,-0.13,1.0,-0.37,3.93,2.04,0.5,0,144,721,5.01,120.2,3.97,2.32,-0.33,2.32,0
Kyle Crum,san_diego_state,2022,3,0.0,63.25,0.6,4,5.67,0.05,0.54,-0.37,3.0,-0.03,0.29,0.26,0.29,0,28,42,1.5,14.0,0.2,0.21,-0.04,0.11,0
Kyle Kearns,wake_forest,2016,5,0.0,75.15,0.33,2,7.0,0.1,0.54,0.0,2.0,-999.0,-999.0,-999.0,-999.0,0,39,175,4.49,35.0,-999.0,-999.0,-999.0,-999.0,0
Kyle Kempt,iowa_state,2016,2,0.0,163.0,1.0,2,1.0,0.01,0.25,0.0,3.0,-999.0,-999.0,-999.0,-999.0,0,3,22,7.33,11.0,-999.0,-999.0,-999.0,-999.0,0
Kyle Kempt,iowa_state,2017,9,7.0,145.93,1.0,2,27.0,0.52,0.62,1.46,1.0,-0.1,120.5,118.13,1.0,0,274,1782,6.5,198.0,90.33,80.0,-0.11,17.0,0
Kyle Kempt,iowa_state,2018,5,-4.0,104.64,0.33,2,6.2,0.09,0.62,0.0,3.0,-0.28,-0.87,-0.91,-1.0,0,36,121,3.36,24.2,-0.87,-0.93,-0.48,-0.88,0
Kyle Lowe,middle_tennessee,2023,2,0.0,91.6,0.33,2,0.5,0.0,0.33,-0.38,3.0,0.02,0.13,0.16,0.45,0,4,4,1.0,2.0,0.13,0.09,0.01,0.07,0
Kyle McCord,ohio_state,2021,5,0.0,164.58,0.67,2,7.6,0.08,0.85,-0.03,2.0,0.02,0.7,0.94,1.0,0,47,400,8.51,80.0,0.64,0.78,0.01,0.06,0
Kyle McCord,ohio_state,2022,7,2.0,176.3,0.5,2,2.86,0.05,0.85,0.0,2.0,0.07,-0.47,-0.54,-0.5,0,23,194,8.43,27.7,-0.51,-0.52,-0.01,-0.65,0
Kyle McCord,ohio_state,2023,12,5.0,161.64,1.0,2,29.0,0.87,0.85,0.0,1.0,-0.08,16.4,15.68,23.0,1,380,3105,8.17,258.8,15.52,15.01,-0.03,8.34,1
Kyle McCord,syracuse,2024,5,-7.0,146.03,0.5,1,48.0,0.99,0.8,0.92,1.0,-0.1,-0.31,-0.43,-0.29,0,262,1820,6.95,364.0,-0.31,-0.41,-0.15,0.41,0
Kyle Postma,houston,2016,10,0.0,92.69,0.33,2,4.6,0.09,0.69,0.19,2.0,-999.0,-999.0,-999.0,-999.0,0,62,346,5.58,34.6,-999.0,-999.0,-999.0,-999.0,0
Kyle Postma,houston,2017,7,-3.0,125.75,0.33,2,23.86,0.41,0.58,-0.16,1.0,0.36,2.63,4.36,1.0,0,214,1337,6.25,191.0,2.45,2.86,0.12,4.52,0
Kyle Shurmur,vanderbilt,2016,13,0.0,110.95,1.0,1,28.85,0.97,0.46,1.77,1.0,-999.0,-999.0,-999.0,-999.0,0,425,2280,5.36,175.4,-999.0,-999.0,-999.0,-999.0,0
Kyle Shurmur,vanderbilt,2017,12,-1.0,137.62,0.67,2,31.67,0.94,0.42,-0.1,1.0,0.24,0.01,0.17,1.89,0,414,2739,6.62,228.3,-0.03,0.2,0.24,0.3,0
Kyle Shurmur,vanderbilt,2018,13,1.0,143.87,1.0,1,31.23,0.99,0.46,0.11,1.0,0.05,0.07,0.11,-0.08,0,445,3050,6.85,234.6,0.07,0.11,0.03,0.03,0
Kyle Toole,troy,2020,1,0.0,127.31,0.67,3,12.38,0.2,0.45,0.09,2.0,-0.01,0.0,-0.02,-0.12,0,2,7,3.5,7.0,0.0,-0.1,-0.06,0.09,0
Kyle Toole,troy,2021,1,0.0,127.31,0.67,2,12.38,0.2,0.42,-0.08,2.0,0.02,0.7,0.94,1.0,0,1,-7,-7.0,-7.0,-0.5,-2.0,-3.0,-2.0,0
Kyle Trask,florida,2018,4,0.0,140.5,0.33,2,5.5,0.06,0.77,0.67,2.0,-0.0,0.31,0.33,0.49,0,27,158,5.85,39.5,0.25,0.27,0.01,0.06,0
Kyle Trask,florida,2019,12,8.0,156.09,0.67,2,29.5,0.76,0.85,0.1,1.0,0.11,15.09,17.15,24.0,0,417,2949,7.07,245.8,14.44,17.66,0.21,5.22,0
Kyle Trask,florida,2020,12,0.0,180.02,0.67,2,36.42,0.93,0.67,-0.21,1.0,0.15,0.23,0.46,0.72,0,501,4333,8.65,361.1,0.2,0.47,0.22,0.47,0
Kyle Vantrease,buffalo,2017,2,0.0,100.74,0.33,2,28.5,0.14,0.5,-0.17,3.0,-0.01,0.14,0.17,0.04,0,65,329,5.06,164.5,0.13,0.17,0.01,0.08,0
Kyle Vantrease,buffalo,2018,3,1.0,63.1,0.67,2,3.0,0.02,0.71,0.43,2.0,-0.37,-0.84,-0.94,-1.0,0,10,24,2.4,8.0,-0.85,-0.93,-0.53,-0.95,0
Kyle Vantrease,buffalo,2019,13,10.0,130.0,1.0,2,13.23,0.62,0.62,-0.14,1.0,1.06,18.11,58.65,1.0,0,197,1257,6.38,96.7,18.7,51.38,1.66,11.09,0
Kyle Vantrease,buffalo,2020,7,-6.0,145.76,0.67,2,22.0,0.98,0.86,0.39,1.0,0.12,-0.1,0.11,-0.12,0,165,1364,8.27,194.9,-0.16,0.09,0.3,1.02,0
Kyle Vantrease,buffalo,2021,10,3.0,126.73,1.0,1,26.2,0.72,0.33,-0.61,1.0,-0.13,0.7,0.41,0.14,1,292,1974,6.76,197.4,0.77,0.45,-0.18,0.01,1
Kyle Vantrease,georgia_southern,2022,13,3.0,130.01,1.0,1,46.46,1.0,0.46,0.11,1.0,0.03,1.31,1.28,2.38,0,637,4287,6.73,329.8,1.18,1.17,-0.0,0.67,0
Kylen Binn,uab,2017,13,0.0,-200.0,0.33,2,0.08,0.0,0.62,2.08,3.0,-0.01,0.14,0.17,0.04,0,4,15,3.75,1.2,0.13,0.17,0.01,0.08,0
Kyler Murray,oklahoma,2017,7,0.0,276.45,1.0,2,3.0,0.05,0.86,0.0,2.0,-0.01,0.14,0.17,0.04,0,35,501,14.31,71.6,0.13,0.17,0.01,0.08,0
Kyler Murray,oklahoma,2018,14,7.0,199.2,1.0,2,26.93,0.95,0.86,0.0,1.0,-0.28,16.95,11.15,13.0,0,517,5362,10.37,383.0,13.77,9.7,-0.28,4.35,0
Kyron Drones,baylor,2022,5,0.0,146.5,1.0,1,4.6,0.06,0.46,-0.14,2.0,-0.03,0.29,0.26,0.29,1,31,268,8.65,53.6,0.2,0.21,-0.04,0.11,1
Kyron Drones,virginia_tech,2023,13,8.0,137.27,1.0,2,21.92,0.8,0.54,0.17,1.0,-0.06,11.39,8.52,16.0,0,451,2903,6.44,223.3,13.55,9.83,-0.26,3.17,0
Kyron Drones,virginia_tech,2024,6,-7.0,133.6,1.0,2,26.5,0.99,0.5,-0.07,1.0,-0.03,-0.44,-0.45,-0.53,0,228,1433,6.29,238.8,-0.49,-0.51,-0.02,0.07,0
L.G. Williams,texas_state,2016,5,0.0,614.8,1.0,3,0.2,0.0,0.17,-0.72,4.0,-999.0,-999.0,-999.0,-999.0,0,1,22,22.0,4.4,-999.0,-999.0,-999.0,-999.0,0
LaBaron Anthony,georgia_southern,2016,2,0.0,-200.0,0.25,3,0.5,0.0,0.42,-0.1,4.0,-999.0,-999.0,-999.0,-999.0,0,8,10,1.25,5.0,-999.0,-999.0,-999.0,-999.0,0
LaBaron Anthony,georgia_southern,2017,3,1.0,15.88,0.33,2,3.33,0.05,0.17,-0.6,3.0,-1.08,9.0,1.0,0.04,0,14,8,0.57,2.7,0.75,-0.2,-0.54,-0.46,0
LaBaron Anthony,georgia_southern,2018,6,3.0,127.31,0.67,2,12.38,0.2,0.77,3.62,2.0,-0.0,0.31,0.33,0.49,0,1,13,13.0,2.2,-0.93,0.62,21.81,-0.19,0
LaBronz Davis,bowling_green,2020,2,0.0,-100.0,0.5,1,1.0,0.02,0.0,-1.0,2.0,-0.01,0.0,-0.02,-0.12,0,2,0,0.0,0.0,0.0,-0.1,-0.06,0.09,0
LaNorris Sellers,south_carolina,2023,3,0.0,445.6,1.0,4,1.33,0.01,0.42,-0.23,2.0,0.02,0.13,0.16,0.45,0,9,137,15.22,45.7,0.13,0.09,0.01,0.07,0
LaNorris Sellers,south_carolina,2024,4,1.0,113.19,0.33,2,21.25,0.73,0.6,0.44,1.0,-0.75,20.25,5.45,0.0,0,140,755,5.39,188.8,14.56,4.51,-0.65,3.13,0
Lamar Jackson,louisville,2016,13,0.0,148.82,0.5,2,31.46,0.94,0.69,0.0,1.0,-999.0,-999.0,-999.0,-999.0,0,669,5114,7.64,393.4,-999.0,-999.0,-999.0,-999.0,0
Lamar Jackson,louisville,2017,13,0.0,146.64,0.5,1,33.08,0.93,0.62,-0.11,1.0,-0.01,0.05,0.03,-0.1,0,662,5261,7.95,404.7,-0.01,0.03,0.04,0.03,0
Lamar Jordan,new_mexico,2016,12,0.0,145.33,0.67,2,6.25,0.42,0.69,1.08,2.0,-999.0,-999.0,-999.0,-999.0,0,189,1420,7.51,118.3,-999.0,-999.0,-999.0,-999.0,0
Lamar Jordan,new_mexico,2017,11,-1.0,101.77,0.67,3,8.45,0.39,0.25,-0.64,2.0,-0.3,0.24,-0.11,-0.5,0,171,949,5.55,86.3,-0.1,-0.33,-0.26,-0.27,0
Lance LeGendre,maryland,2019,3,0.0,52.93,0.25,3,1.0,0.01,0.25,-0.4,4.0,0.0,0.38,0.32,0.33,0,16,111,6.94,37.0,0.32,0.27,0.01,0.15,0
Lance LeGendre,maryland,2020,3,0.0,104.6,0.33,2,4.67,0.09,0.4,0.6,3.0,0.98,3.67,12.0,-0.12,1,20,80,4.0,26.7,0.25,-0.28,-0.42,-0.28,1
Landon Brown,liberty,2019,13,0.0,31.0,0.25,3,0.77,0.02,0.62,-0.38,2.0,0.0,0.38,0.32,0.33,0,11,18,1.64,1.4,0.32,0.27,0.01,0.15,0
Landry Lyddy,louisiana_tech,2022,7,0.0,117.72,0.75,3,18.0,0.29,0.25,-0.38,2.0,-0.03,0.29,0.26,0.29,1,139,775,5.58,110.7,0.2,0.21,-0.04,0.11,1
