transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g,offense_rush_yards,offense_pass_yards,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,season_wins,season_losses,g_diff,pass_rating_perc,other_qbs,attempts_per_game,playing_time_ratio,team_win_pct,team_win_pct_change,depth_chart_position,passing_rating_yoy_change,passing_att_yoy_change,passing_yards_yoy_change,rushing_yards_yoy_change,passing_td_yoy_change,offense_plays_yoy_change,offense_total_yards_yoy_change,offense_yards/play_yoy_change,offense_yards/g_yoy_change
False,Drake Lindsey,2024,QB,minnesota,1,2,4.0,3.0,75.0,35.0,8.8,1.0,0.0,231.0,2.0,17.5,drake_lindsey_minnesota,1.0,6.0,6.0,0.0,0.5,3.0,6,35,5,41,8.2,20.5,3,3,0.0,1.0,1,2.0,0.022598870056497175,0.5,0.19999999999999996,2.0,0.027581841200940538,-0.5,-0.4882533197139939,-0.6086956521739131,-0.4316770186335404,-0.5080213903743316,-0.47823476803123516,0.03301801801801796,0.05040527483538493
False,Drake Maye,2021,QB,north_carolina,1,4,10.0,7.0,70.0,89.0,8.9,1.0,0.0,177.76,2.5,22.3,drake_maye_north_carolina,6.0,62.0,10.33,0.0,1.5,15.5,62,89,16,151,9.44,37.8,6,7,0.0,1.0,2,2.5,0.026455026455026454,0.46153846153846156,-0.07692307692307687,3.0,0.023756079311634926,0.7012987012987013,0.9392638036809815,-0.010721303422302264,1.0,0.6408668730650156,0.7824324324324323,0.0050000000000001155,0.05577689243027906
False,Drake Maye,2022,QB,north_carolina,1,14,517.0,342.0,66.2,4321.0,8.4,38.0,7.0,157.91,36.9,308.6,drake_maye_north_carolina,184.0,698.0,3.79,7.0,13.14,49.86,698,4321,701,5019,7.16,358.5,9,5,10.0,1.0,1,36.92857142857143,0.988527724665392,0.6428571428571429,0.3928571428571428,1.0,-0.11166741674167413,50.7,47.550561797752806,10.258064516129032,37.0,42.8125,32.23841059602649,-0.24152542372881347,8.484126984126984
False,Drake Maye,2023,QB,north_carolina,2,12,425.0,269.0,63.3,3608.0,8.5,24.0,9.0,149.0,35.4,300.7,drake_maye_north_carolina,112.0,449.0,4.01,9.0,9.33,37.42,449,3608,537,4057,7.55,338.1,8,5,-2.0,1.0,2,35.416666666666664,0.9259259259259259,0.6153846153846154,-0.042735042735042805,1.0,-0.05642454562725596,-0.17794970986460346,-0.16500809997685717,-0.3567335243553008,-0.368421052631579,-0.23395149786019975,-0.19167164773859335,0.0544692737430168,-0.05690376569037647
False,Drayton Arnold,2018,QB,old_dominion,2,2,2.0,1.0,50.0,21.0,10.5,0.0,0.0,138.2,1.0,10.5,drayton_arnold_old_dominion,1.0,2.0,2.0,0.0,0.5,1.0,2,21,3,23,7.67,11.5,4,8,0.0,0.75,4,1.0,0.0041753653444676405,0.3333333333333333,-0.5666666666666667,4.0,-0.002040755141352324,0.3089080459770115,0.33125458547322073,-0.14301919720767886,0.4852941176470589,0.25,0.2741116751269035,0.009661835748792313,0.057595993322203665
False,Drew Allar,2022,QB,penn_state,1,10,60.0,35.0,58.3,344.0,5.7,4.0,0.0,128.49,6.0,34.4,drew_allar_penn_state,18.0,52.0,2.89,1.0,1.8,5.2,52,344,78,396,5.08,39.6,11,2,0.0,0.67,2,6.0,0.14285714285714285,0.8461538461538461,0.0,2.0,-0.027268552726229134,0.28903654485049834,0.26420117939104626,-0.20918537585204255,0.2857142857142858,0.20469083155650325,0.20699925539836195,-0.0383480825958703,0.10647010647010657
False,Drew Allar,2023,QB,penn_state,2,13,389.0,233.0,59.9,2631.0,6.8,25.0,2.0,136.89,29.9,202.4,drew_allar_penn_state,74.0,206.0,2.78,4.0,5.69,15.85,206,2631,463,2837,6.13,218.2,10,3,3.0,0.5,1,29.923076923076923,0.948780487804878,0.7692307692307693,-0.09090909090909083,1.0,0.0653747373336444,5.483333333333333,6.648255813953488,2.9615384615384617,5.25,4.935897435897436,6.164141414141414,0.20669291338582663,4.5101010101010095
False,Drew Allar,2024,QB,penn_state,3,5,103.0,73.0,70.9,1101.0,10.7,9.0,1.0,187.56,20.6,220.2,drew_allar_penn_state,26.0,89.0,3.42,3.0,5.2,17.8,89,1101,129,1190,9.22,238.0,5,0,-8.0,0.5,1,20.6,0.911504424778761,1.0,0.2999999999999998,1.0,0.37015121630506265,-0.7352185089974292,-0.5815279361459521,-0.5679611650485437,-0.64,-0.7213822894168467,-0.5805428269298555,0.504078303425775,0.09074243813015581
False,Drew Anderson,2016,QB,buffalo,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,drew_anderson_buffalo,,,,,,,0,0,1,0,0.0,0.0,2,10,0.0,0.33,2,1.0,0.0025252525252525255,0.16666666666666666,-0.7666666666666667,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
False,Drew Anderson,2017,QB,buffalo,3,5,106.0,66.0,62.3,1039.0,9.8,10.0,1.0,173.84,21.2,207.8,drew_anderson_buffalo,11.0,92.0,8.36,1.0,2.2,18.4,92,1039,117,1131,9.67,226.2,6,6,4.0,1.0,2,21.2,0.265,0.5,2.0,2.0,1.0,105.0,1.0,-0.34833164812942363,1.0,116.0,1.0,1.0,1.0
False,Drew Barker,2016,QB,kentucky,2,3,36.0,18.0,50.0,334.0,9.3,4.0,5.0,136.83,12.0,111.3,drew_barker_kentucky,14.0,-23.0,-1.64,0.0,4.67,-7.67,-23,334,50,311,6.22,103.7,7,6,0.0,1.0,2,12.0,0.1180327868852459,0.5384615384615384,0.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
False,Drew Barker,2017,QB,kentucky,3,5,7.0,4.0,57.1,49.0,7.0,0.0,0.0,115.94,1.4,9.8,drew_barker_kentucky,5.0,-15.0,-3.0,0.0,1.0,-3.0,-15,49,12,34,2.83,6.8,7,6,2.0,0.5,1,1.4,0.021671826625386997,0.5384615384615384,0.0,2.0,-0.15267119783673178,-0.8055555555555556,-0.8532934131736527,-0.34782608695652173,-1.0,-0.76,-0.8906752411575563,-0.545016077170418,-0.9344262295081968
False,Drew Carter,2021,QB,colorado,1,6,12.0,5.0,41.7,35.0,2.9,0.0,0.0,66.17,2.0,5.8,drew_carter_colorado,3.0,-1.0,-0.33,0.0,0.5,-0.17,-1,35,15,34,2.27,5.7,4,8,0.0,0.5,1,2.0,0.04460966542750929,0.3333333333333333,-0.20000000000000007,2.0,0.023756079311634926,0.7012987012987013,0.9392638036809815,-0.010721303422302264,1.0,0.6408668730650156,0.7824324324324323,0.0050000000000001155,0.05577689243027906
False,Drew Carter,2022,QB,colorado,2,3,4.0,1.0,25.0,3.0,0.8,0.0,0.0,31.3,1.3,1.0,drew_carter_colorado,7.0,14.0,2.0,0.0,2.33,4.67,14,3,11,17,1.55,5.7,1,11,-3.0,0.2,4,1.3333333333333333,0.011142061281337047,0.08333333333333333,-0.75,5.0,-0.5269759709838295,-0.6666666666666667,-0.9142857142857143,-15.0,0.2857142857142858,-0.2666666666666667,-0.5,-0.31718061674008813,0.0
False,Drew Devillier,2024,QB,rice,1,2,8.0,6.0,75.0,49.0,6.1,0.0,0.0,126.45,4.0,24.5,drew_devillier_rice,3.0,13.0,4.33,0.0,1.5,6.5,13,49,11,62,5.64,31.0,1,4,0.0,1.0,1,4.0,0.043010752688172046,0.2,-0.5666666666666667,2.0,0.027581841200940538,-0.5,-0.4882533197139939,-0.6086956521739131,-0.4316770186335404,-0.5080213903743316,-0.47823476803123516,0.03301801801801796,0.05040527483538493
False,Drew Eckels,2016,QB,western_kentucky,2,8,12.0,6.0,50.0,118.0,9.8,2.0,0.0,187.6,1.5,14.8,drew_eckels_western_kentucky,3.0,-9.0,-3.0,0.0,0.38,-1.13,-9,118,15,109,7.27,13.6,11,3,0.0,1.0,2,1.5,0.0255863539445629,0.7857142857142857,0.13492063492063489,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
False,Drew Eckels,2017,QB,western_kentucky,3,8,11.0,8.0,72.7,86.0,7.8,0.0,1.0,120.22,1.4,10.8,drew_eckels_western_kentucky,12.0,27.0,2.25,0.0,1.5,3.38,27,86,23,113,4.91,14.1,6,7,0.0,0.67,2,1.375,0.019197207678883072,0.46153846153846156,-0.4125874125874125,2.0,-0.35916844349680166,-0.08333333333333337,-0.27118644067796616,-4.0,-1.0,0.5333333333333334,0.03669724770642202,-0.32462173314993115,0.03676470588235303
False,Drew Eckels,2018,QB,western_kentucky,4,3,99.0,50.0,50.5,709.0,7.2,3.0,0.0,120.67,33.0,236.3,drew_eckels_western_kentucky,24.0,21.0,0.88,0.0,8.0,7.0,21,709,123,730,5.93,243.3,3,9,-5.0,0.75,3,33.0,0.23130841121495327,0.25,-0.45833333333333337,3.0,0.00374313758110123,8.0,7.2441860465116275,-0.2222222222222222,1.0,4.3478260869565215,5.460176991150442,0.20773930753564152,16.25531914893617
False,Drew Hare,2016,QB,northern_illinois,4,3,59.0,37.0,62.7,425.0,7.2,3.0,0.0,140.0,19.7,141.7,drew_hare_northern_illinois,16.0,-19.0,-1.19,1.0,5.33,-6.33,-19,425,75,406,5.41,135.3,5,7,0.0,1.0,3,19.666666666666668,0.14786967418546365,0.4166666666666667,-0.32291666666666663,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
False,Drew Lisk,2018,QB,utah,2,1,,,,,,,,,,,drew_lisk_utah,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,0,1,-1,-1.0,-1.0,9,5,0.0,,2,,,0.6428571428571429,-0.09999999999999998,,-0.002040755141352324,0.3089080459770115,0.33125458547322073,-0.14301919720767886,0.4852941176470589,0.25,0.2741116751269035,0.009661835748792313,0.057595993322203665
False,Drew Lisk,2019,QB,utah,3,4,9.0,7.0,77.8,52.0,5.8,0.0,0.0,126.32,2.3,13.0,drew_lisk_utah,2.0,6.0,3.0,0.0,0.5,1.5,6,52,11,58,5.27,14.5,11,3,3.0,0.67,2,2.25,0.028037383177570093,0.7857142857142857,0.2222222222222221,3.0,0.0026877706435719517,0.3799999999999999,0.3201492537313433,-7.0,0.33333333333333326,10.0,-59.0,-6.27,-15.5
False,Drew Lisk,2020,QB,utah,4,1,26.0,15.0,57.7,152.0,5.8,0.0,0.0,106.8,26.0,152.0,drew_lisk_utah,1.0,6.0,6.0,0.0,1.0,6.0,6,152,27,158,5.85,158.0,3,2,-3.0,0.67,2,26.0,0.16666666666666666,0.6,-0.23636363636363633,2.0,-0.1545281823939202,1.8888888888888888,1.923076923076923,0.0,-0.125,1.4545454545454546,1.7241379310344827,0.11005692599620498,9.89655172413793
False,Drew Lock,2016,QB,missouri,2,12,434.0,237.0,54.6,3399.0,7.8,23.0,10.0,133.28,36.2,283.3,drew_lock_missouri,52.0,123.0,2.37,1.0,4.33,10.25,123,3399,486,3522,7.25,293.5,4,8,0.0,0.5,1,36.166666666666664,0.9730941704035875,0.3333333333333333,-0.2777777777777779,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
False,Drew Lock,2017,QB,missouri,3,13,419.0,242.0,57.8,3964.0,9.5,44.0,13.0,165.67,32.2,304.9,drew_lock_missouri,44.0,111.0,2.52,1.0,3.38,8.54,111,3964,463,4075,8.8,313.5,7,6,1.0,1.0,2,32.23076923076923,0.9766899766899767,0.5384615384615384,0.6153846153846154,1.0,0.24302220888355341,-0.03456221198156684,0.1662253604001176,-0.09756097560975607,0.9130434782608696,-0.04732510288065839,0.15701306076093124,0.21379310344827607,0.0681431005110733
False,Drew Lock,2018,QB,missouri,4,13,437.0,275.0,62.9,3498.0,8.0,28.0,8.0,147.65,33.6,269.1,drew_lock_missouri,55.0,175.0,3.18,6.0,4.23,13.46,175,3498,492,3673,7.47,282.5,8,5,0.0,1.0,2,33.61538461538461,0.9689578713968958,0.6153846153846154,0.14285714285714302,1.0,-0.10877044727470264,0.042959427207637235,-0.11755802219979816,0.5765765765765767,-0.36363636363636365,0.06263498920086397,-0.09865030674846631,-0.15113636363636374,-0.09888357256778313
False,Drew Mestemaker,2024,QB,north_texas,1,3,5.0,4.0,80.0,69.0,13.8,0.0,0.0,195.92,1.7,23.0,drew_mestemaker_north_texas,4.0,26.0,6.5,0.0,1.33,8.67,26,69,9,95,10.56,31.7,4,1,0.0,1.0,1,1.6666666666666667,0.025906735751295335,0.8,0.9199999999999999,2.0,0.027581841200940538,-0.5,-0.4882533197139939,-0.6086956521739131,-0.4316770186335404,-0.5080213903743316,-0.47823476803123516,0.03301801801801796,0.05040527483538493
False,Drew Plitt,2017,QB,ball_state,1,5,84.0,42.0,50.0,430.0,5.1,3.0,3.0,97.64,16.8,86.0,drew_plitt_ball_state,34.0,29.0,0.85,1.0,6.8,5.8,29,430,118,459,3.89,91.8,2,10,0.0,0.75,3,16.8,0.2074074074074074,0.16666666666666666,-0.16666666666666674,3.0,-0.007589243886442443,0.1386259753451221,0.17185554171855544,-0.34833164812942363,0.04166666666666674,0.13470122390208783,0.17042112622490102,0.012016118322764835,0.08402703114739885
False,Drew Plitt,2018,QB,ball_state,2,8,131.0,85.0,64.9,1008.0,7.7,6.0,8.0,132.43,16.4,126.0,drew_plitt_ball_state,36.0,43.0,1.19,2.0,4.5,5.38,43,1008,167,1051,6.29,131.4,4,8,3.0,0.67,2,16.375,0.2775423728813559,0.3333333333333333,1.0,2.0,0.35630888979926256,0.5595238095238095,1.344186046511628,0.48275862068965525,1.0,0.4152542372881356,1.289760348583878,0.6169665809768636,0.43137254901960786
False,Drew Plitt,2019,QB,ball_state,3,12,370.0,238.0,64.3,2918.0,7.9,24.0,7.0,148.18,30.8,243.2,drew_plitt_ball_state,91.0,171.0,1.88,5.0,7.58,14.25,171,2918,461,3089,6.7,257.4,5,7,4.0,1.0,1,30.833333333333332,0.9946236559139785,0.4166666666666667,0.2500000000000002,1.0,0.1189307558710262,1.8244274809160306,1.8948412698412698,2.9767441860465116,3.0,1.7604790419161676,1.939105613701237,0.06518282988871227,0.9589041095890409
False,Drew Plitt,2020,QB,ball_state,4,8,250.0,164.0,65.6,2164.0,8.7,17.0,6.0,155.95,31.3,270.5,drew_plitt_ball_state,80.0,49.0,0.61,4.0,10.0,6.13,49,2164,330,2213,6.71,276.6,7,1,-4.0,1.0,0,31.25,1.0,0.875,1.1,1.0,0.052436226211364456,-0.32432432432432434,-0.25839616175462643,-0.7134502923976609,-0.29166666666666663,-0.28416485900216915,-0.28358692133376495,0.0014925373134329067,0.07459207459207473
False,Drew Plitt,2021,QB,ball_state,4,13,411.0,248.0,60.3,2541.0,6.2,18.0,6.0,123.8,31.6,195.5,drew_plitt_ball_state,81.0,131.0,1.62,2.0,6.23,10.08,131,2541,492,2672,5.43,205.5,6,7,5.0,1.0,1,31.615384615384617,0.9405034324942791,0.46153846153846156,-0.4725274725274725,1.0,-0.20615581917281178,0.6439999999999999,0.17421441774491675,1.6734693877551021,0.05882352941176472,0.49090909090909096,0.20741075463172165,-0.19076005961251863,-0.25704989154013025
False,Drew Pyne,2020,QB,notre_dame,1,4,3.0,2.0,66.7,12.0,4.0,0.0,0.0,100.27,0.8,3.0,drew_pyne_notre_dame,1.0,4.0,4.0,0.0,0.25,1.0,4,12,4,16,4.0,4.0,10,2,0.0,0.67,2,0.75,0.008356545961002786,0.8333333333333334,1.5000000000000004,2.0,-0.007227509430153489,0.0,-0.015105740181268867,-0.4443451413714657,-0.125,0.0,-0.09609172029681956,-0.05728061716489874,0.09103502787253515
False,Drew Pyne,2021,QB,notre_dame,1,2,30.0,15.0,50.0,224.0,7.5,2.0,0.0,134.72,15.0,112.0,drew_pyne_notre_dame,6.0,-6.0,-1.0,0.0,3.0,-3.0,-6,224,36,218,6.06,109.0,11,2,-2.0,0.33,2,15.0,0.06651884700665188,0.8461538461538461,0.01538461538461533,3.0,0.3435723546424654,9.0,17.666666666666668,-2.5,1.0,8.0,12.625,0.5149999999999999,26.25
True,Drew Pyne,2022,QB,notre_dame,2,11,254.0,164.0,64.6,2021.0,8.0,22.0,6.0,155.27,23.1,183.7,drew_pyne_notre_dame,47.0,108.0,2.3,2.0,4.27,9.82,108,2021,301,2129,7.07,193.5,9,4,9.0,1.0,1,23.09090909090909,0.7537091988130564,0.6923076923076923,-0.18181818181818188,1.0,0.152538598574822,7.466666666666667,8.022321428571429,-19.0,10.0,7.361111111111111,8.76605504587156,0.16666666666666674,0.775229357798165
True,Drew Pyne,2023,QB,arizona_state,2,2,49.0,26.0,53.1,273.0,5.6,2.0,3.0,101.09,24.5,136.5,drew_pyne_arizona_state,14.0,-49.0,-3.5,0.0,7.0,-24.5,-49,273,63,224,3.56,112.0,3,9,-9.0,0.5,3,24.5,0.11750599520383694,0.25,-0.5357142857142857,3.0,-0.348940555161976,-0.8070866141732284,-0.8649183572488867,-1.4537037037037037,-0.9090909090909091,-0.7906976744186046,-0.8947862846406763,-0.4964639321074965,-0.4211886304909561
False,Drew Pyne,2024,QB,missouri,4,2,17.0,16.0,94.1,117.0,6.9,0.0,0.0,151.93,8.5,58.5,drew_pyne_missouri,1.0,8.0,8.0,0.0,0.5,4.0,8,117,18,125,6.94,62.5,4,1,0.0,1.0,1,8.5,0.09340659340659341,0.8,0.30000000000000004,2.0,0.5029181917103571,-0.653061224489796,-0.5714285714285714,-1.163265306122449,-1.0,-0.7142857142857143,-0.4419642857142857,0.949438202247191,-0.4419642857142857
False,Drew Zaubi,2021,QB,western_kentucky,2,8,4.0,3.0,75.0,38.0,9.5,0.0,0.0,154.8,0.5,4.8,drew_zaubi_western_kentucky,1.0,-3.0,-3.0,0.0,0.13,-0.38,-3,38,5,35,7.0,4.4,9,5,0.0,0.5,3,0.5,0.005747126436781609,0.6428571428571429,1.5714285714285716,3.0,0.023756079311634926,0.7012987012987013,0.9392638036809815,-0.010721303422302264,1.0,0.6408668730650156,0.7824324324324323,0.0050000000000001155,0.05577689243027906
False,Dru Brown,2016,QB,hawai'i,2,13,335.0,209.0,62.4,2488.0,7.4,19.0,7.0,139.32,25.8,191.4,dru_brown_hawai'i,88.0,306.0,3.48,4.0,6.77,23.54,306,2488,423,2794,6.61,214.9,7,7,0.0,1.0,2,25.76923076923077,0.7701149425287356,0.5,0.2999999999999998,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
True,Dru Brown,2017,QB,hawai'i,3,12,412.0,254.0,61.7,2785.0,6.8,18.0,8.0,128.97,34.3,232.1,dru_brown_hawai'i,58.0,7.0,0.12,2.0,4.83,0.58,7,2785,470,2792,5.94,232.7,3,9,-1.0,0.67,2,34.333333333333336,0.976303317535545,0.25,-0.5,1.0,-0.0742894056847545,0.22985074626865676,0.11937299035369775,-0.9771241830065359,-0.052631578947368474,0.11111111111111116,-0.0007158196134574579,-0.10136157337367624,0.08282922289436945
False,Dru Brown,2019,QB,oklahoma_state,4,7,107.0,72.0,67.3,810.0,7.6,7.0,1.0,150.6,15.3,115.7,dru_brown_oklahoma_state,23.0,6.0,0.26,1.0,3.29,0.86,6,810,130,816,6.28,116.6,8,5,-5.0,1.0,2,15.285714285714286,0.2988826815642458,0.6153846153846154,0.23076923076923084,2.0,0.1677134217259828,-0.7402912621359223,-0.7091561938958708,-0.1428571428571429,-0.6111111111111112,-0.7234042553191489,-0.7077363896848137,0.05723905723905731,-0.49892565535023636
False,Dustin Crum,2017,QB,kent_state,1,10,30.0,16.0,53.3,232.0,7.7,1.0,2.0,115.96,3.0,23.2,dustin_crum_kent_state,85.0,310.0,3.65,1.0,8.5,31.0,310,232,115,542,4.71,54.2,2,10,0.0,0.67,2,3.0,0.12931034482758622,0.16666666666666666,1.0,2.0,-0.007589243886442443,0.1386259753451221,0.17185554171855544,-0.34833164812942363,0.04166666666666674,0.13470122390208783,0.17042112622490102,0.012016118322764835,0.08402703114739885
False,Dustin Crum,2018,QB,kent_state,2,9,27.0,16.0,59.3,176.0,6.5,2.0,0.0,138.46,3.0,19.6,dustin_crum_kent_state,19.0,111.0,5.84,1.0,2.11,12.33,111,176,46,287,6.24,31.9,2,10,-1.0,1.0,1,3.0,0.06474820143884892,0.16666666666666666,0.0,2.0,0.1940324249741292,-0.09999999999999998,-0.24137931034482762,-0.6419354838709677,1.0,-0.6,-0.4704797047970479,0.32484076433121034,-0.411439114391144
False,Dustin Crum,2019,QB,kent_state,3,13,312.0,216.0,69.2,2622.0,8.4,20.0,2.0,159.69,24.0,201.7,dustin_crum_kent_state,168.0,707.0,4.21,6.0,12.92,54.38,707,2622,480,3329,6.94,256.1,7,6,4.0,1.0,1,24.0,0.8838526912181303,0.5384615384615384,2.230769230769231,1.0,0.15332948143868252,10.555555555555555,13.897727272727273,5.36936936936937,9.0,9.434782608695652,10.599303135888501,0.11217948717948723,7.0282131661442016
False,Dustin Crum,2020,QB,kent_state,4,4,113.0,83.0,73.5,1181.0,10.5,12.0,2.0,192.74,28.3,295.3,dustin_crum_kent_state,44.0,240.0,5.45,4.0,11.0,60.0,240,1181,157,1421,9.05,355.3,3,1,-9.0,1.0,1,28.25,0.8968253968253969,0.75,0.392857142857143,1.0,0.20696349176529538,-0.6378205128205128,-0.549580472921434,-0.6605374823196606,-0.4,-0.6729166666666666,-0.5731450886151997,0.30403458213256496,0.38734869191721977
False,Dustin Crum,2021,QB,kent_state,4,14,381.0,244.0,64.0,3187.0,8.4,20.0,6.0,148.48,27.2,227.6,dustin_crum_kent_state,161.0,703.0,4.37,12.0,11.5,50.21,703,3187,542,3890,7.18,277.9,7,7,10.0,0.5,1,27.214285714285715,0.9407407407407408,0.5,-0.33333333333333337,1.0,-0.22963577876932662,2.3716814159292037,1.6985605419136327,1.9291666666666667,0.6666666666666667,2.4522292993630574,1.7375087966220972,-0.20662983425414372,-0.2178440754292148
False,Dustin Fletcher,2020,QB,northern_illinois,1,3,,,,,,,,,,,dustin_fletcher_northern_illinois,16.0,99.0,6.19,0.0,5.33,33.0,99,0,16,99,6.19,33.0,0,6,0.0,,3,,,0.0,-1.0,,-0.007227509430153489,0.0,-0.015105740181268867,-0.4443451413714657,-0.125,0.0,-0.09609172029681956,-0.05728061716489874,0.09103502787253515
False,Dwayne Haskins,2017,QB,ohio_state,1,8,57.0,40.0,70.2,565.0,9.9,4.0,1.0,173.09,7.1,70.6,dwayne_haskins_ohio_state,24.0,86.0,3.58,0.0,3.0,10.75,86,565,81,651,8.04,81.4,12,2,0.0,1.0,2,7.125,0.12984054669703873,0.8571428571428571,-0.1428571428571429,2.0,-0.007589243886442443,0.1386259753451221,0.17185554171855544,-0.34833164812942363,0.04166666666666674,0.13470122390208783,0.17042112622490102,0.012016118322764835,0.08402703114739885
False,Dwayne Haskins,2018,QB,ohio_state,2,14,533.0,373.0,70.0,4831.0,9.1,50.0,8.0,174.08,38.1,345.1,dwayne_haskins_ohio_state,79.0,108.0,1.37,4.0,5.64,7.71,108,4831,612,4939,8.07,352.8,13,1,6.0,0.5,1,38.07142857142857,0.9500891265597148,0.9285714285714286,0.08333333333333348,1.0,0.005719567854873153,8.350877192982455,7.550442477876107,0.2558139534883721,11.5,6.555555555555555,6.58678955453149,0.003731343283582156,3.334152334152334
False,Dylan Hopkins,2019,QB,uab,1,10,85.0,44.0,51.8,563.0,6.6,3.0,5.0,107.3,8.5,56.3,dylan_hopkins_uab,64.0,217.0,3.39,1.0,6.4,21.7,217,563,149,780,5.23,78.0,9,5,0.0,0.5,1,8.5,0.25449101796407186,0.6428571428571429,-0.07142857142857129,2.0,0.0026877706435719517,0.3799999999999999,0.3201492537313433,-0.30093411996066866,0.33333333333333326,0.32000000000000006,0.273927392739274,0.006389776357827559,0.15393654524089317
False,Dylan Hopkins,2021,QB,uab,3,13,235.0,155.0,66.0,2275.0,9.7,18.0,7.0,166.6,18.1,175.0,dylan_hopkins_uab,85.0,19.0,0.22,5.0,6.54,1.46,19,2275,320,2294,7.17,176.5,9,4,3.0,1.0,2,18.076923076923077,0.8274647887323944,0.6923076923076923,0.07692307692307687,1.0,0.5526561043802423,1.7647058823529411,3.0408525754884543,-0.9124423963133641,5.0,1.1476510067114094,1.9410256410256412,0.37093690248565947,1.2628205128205128
True,Dylan Hopkins,2022,QB,uab,3,11,215.0,136.0,63.3,1913.0,8.9,10.0,4.0,149.63,19.5,173.9,dylan_hopkins_uab,48.0,116.0,2.42,2.0,4.36,10.55,116,1913,263,2029,7.71,184.5,7,6,-2.0,1.0,1,19.545454545454547,0.6782334384858044,0.5384615384615384,-0.2222222222222222,1.0,-0.10186074429771907,-0.08510638297872342,-0.15912087912087913,5.105263157894737,-0.4444444444444444,-0.17812499999999998,-0.11551874455100264,0.07531380753138084,0.04532577903682711
False,Dylan Hopkins,2023,QB,new_mexico,4,11,282.0,157.0,55.7,2074.0,7.4,11.0,9.0,123.94,25.6,188.5,dylan_hopkins_new_mexico,51.0,124.0,2.43,1.0,4.64,11.27,124,2074,333,2198,6.6,199.8,4,8,0.0,0.67,3,25.636363636363637,0.8034188034188035,0.3333333333333333,0.6666666666666665,1.0,-0.1716901690837399,0.31162790697674425,0.084161003659174,0.06896551724137923,0.10000000000000009,0.26615969581749055,0.08329226219812713,-0.14396887159533078,0.08292682926829276
False,Dylan Lonergan,2023,QB,alabama,1,1,2.0,2.0,100.0,12.0,6.0,0.0,0.0,150.4,2.0,12.0,dylan_lonergan_alabama,1.0,5.0,5.0,0.0,1.0,5.0,5,12,3,17,5.67,17.0,12,2,0.0,0.75,3,2.0,0.006153846153846154,0.8571428571428571,-0.08163265306122458,4.0,0.01705115346038122,0.12962962962962954,0.15629835964097794,-0.3152866242038217,0.4545454545454546,0.13084112149532712,0.0906028965981811,0.012326656394453073,0.06699999999999995
False,Dylan Lonergan,2024,QB,alabama,1,1,,,,,,,,,,,dylan_lonergan_alabama,1.0,16.0,16.0,0.0,1.0,16.0,16,0,1,16,16.0,16.0,4,1,0.0,,2,,,0.8,-0.06666666666666654,,0.027581841200940538,-0.5,-0.4882533197139939,2.2,-0.4316770186335404,-0.6666666666666667,-0.05882352941176472,1.821869488536155,-0.05882352941176472
False,Dylan McCaffrey,2018,QB,michigan,2,6,15.0,8.0,53.3,126.0,8.4,2.0,0.0,167.89,2.5,21.0,dylan_mccaffrey_michigan,10.0,99.0,9.9,1.0,1.67,16.5,99,126,25,225,9.0,37.5,10,3,0.0,1.0,3,2.5,0.04335260115606936,0.7692307692307693,0.15384615384615397,2.0,-0.002040755141352324,0.3089080459770115,0.33125458547322073,-0.14301919720767886,0.4852941176470589,0.25,0.2741116751269035,0.009661835748792313,0.057595993322203665
False,Dylan McCaffrey,2019,QB,michigan,3,7,20.0,10.0,50.0,116.0,5.8,1.0,0.0,115.22,2.9,16.6,dylan_mccaffrey_michigan,13.0,67.0,5.15,1.0,1.86,9.57,67,116,33,183,5.55,26.1,9,4,1.0,0.33,2,2.857142857142857,0.049019607843137254,0.6923076923076923,-0.10000000000000009,2.0,-0.313717314908571,0.33333333333333326,-0.07936507936507942,-0.3232323232323232,-0.5,0.32000000000000006,-0.18666666666666665,-0.3833333333333333,-0.30399999999999994
False,Dylan Morris,2020,QB,washington,1,4,110.0,67.0,60.9,897.0,8.2,4.0,3.0,135.96,27.5,224.3,dylan_morris_washington,17.0,57.0,3.35,2.0,4.25,14.25,57,897,127,954,7.51,238.5,3,1,0.0,0.5,1,27.5,0.990990990990991,0.75,0.125,1.0,-0.007227509430153489,0.0,-0.015105740181268867,-0.4443451413714657,-0.125,0.0,-0.09609172029681956,-0.05728061716489874,0.09103502787253515
