team_name,number,name,position,year,height,weight,hometown,last_schools,team_page_url
indiana,3,Ty Fryfogle,WR,SO,6-2,212,"Lucedale, MS",George County,https://cfbstats.com/2018/team/306/index.html
indiana,39,Chris Gajcak,WR,JR,6-2,201,"Lisle, IL",Naperville North,https://cfbstats.com/2018/team/306/index.html
indiana,20,Cole Gest,RB,SO,5-8,194,"Lyndhurst, OH",St. Edward,https://cfbstats.com/2018/team/306/index.html
indiana,97,Dan Godsil,LS,SR,6-4,233,"Ottawa, OH",Ottawa-Glandorf,https://cfbstats.com/2018/team/306/index.html
indiana,26,Craig Nelson,RB,FR,5-10,191,"Miami, FL",Booker T. Washington,https://cfbstats.com/2018/team/306/index.html
indiana,75,Tommy Greene,OL,FR,6-2,258,"Chicago, IL",Marist,https://cfbstats.com/2018/team/306/index.html
indiana,97,Tramar Reece,DL,FR,6-4,252,"Clearwater, FL",Clearwater,https://cfbstats.com/2018/team/306/index.html
indiana,5,J-Shun Harris II,WR,SR,5-8,172,"Fishers, IN",Fishers,https://cfbstats.com/2018/team/306/index.html
indiana,6,James Head Jr.,DL,FR,6-5,248,"Miami, FL",Southridge,https://cfbstats.com/2018/team/306/index.html
indiana,86,Peyton Hendershot,TE,FR,6-4,245,"North Salem, IN",Tri-West,https://cfbstats.com/2018/team/306/index.html
indiana,82,Jacolby Hewitt,WR,FR,6-1,200,"Cordova, TN",Cordova,https://cfbstats.com/2018/team/306/index.html
indiana,89,Elijah Hiltunen,K,FR,6-4,175,"Indianapolis, IN",North Central,https://cfbstats.com/2018/team/306/index.html
indiana,84,TJ Ivy,TE,FR,6-5,247,"Chicago, IL",Marist,https://cfbstats.com/2018/team/306/index.html
indiana,13,Isaac James,DB,JR,5-11,197,"Carmel, IN",Carmel,https://cfbstats.com/2018/team/306/index.html
indiana,16,Jamar Johnson,DB,FR,6-1,200,"Sarasota, FL",Riverview,https://cfbstats.com/2018/team/306/index.html
indiana,98,Jerome Johnson,DL,SO,6-3,295,"Bassfield, MS",Bassfield,https://cfbstats.com/2018/team/306/index.html
indiana,6,Donavan Hale,WR,JR,6-4,229,"Largo, FL",Largo,https://cfbstats.com/2018/team/306/index.html
indiana,49,Madison Norris,DL,FR,6-5,207,"Indianapolis, IN",Hamilton Southeastern,https://cfbstats.com/2018/team/306/index.html
indiana,50,Nick Linder,OL,SR,6-3,306,"Fort Lauderdale, FL","University of Miami, St. Thomas Aquinas",https://cfbstats.com/2018/team/306/index.html
indiana,79,Charlie O'Connor,OL,FR,6-2,296,"Western Springs, IL",Lyons Township,https://cfbstats.com/2018/team/306/index.html
indiana,46,Aaron Casey,LB,FR,6-2,227,"Douglasville, GA",Alexander,https://cfbstats.com/2018/team/306/index.html
indiana,93,Charles Campbell,K,FR,5-9,172,"Jackson, TN",University School of Jackson,https://cfbstats.com/2018/team/306/index.html
indiana,41,Mo Burnam,LB,FR,6-2,228,"Conyers, GA",Salem,https://cfbstats.com/2018/team/306/index.html
indiana,44,Thomas Allen,LB,FR,6-3,236,"Tampa, FL",Plant,https://cfbstats.com/2018/team/306/index.html
indiana,36,Will Allen,DB,FR,5-11,175,"Naperville, IL",Neuqua Valley,https://cfbstats.com/2018/team/306/index.html
indiana,65,Dominic Altimari,OL,FR,6-4,323,"Cincinnati, OH",St. Xavier,https://cfbstats.com/2018/team/306/index.html
indiana,71,Delroy Baker,OL,SR,6-6,316,"Ocala, FL",Admiral Farragut,https://cfbstats.com/2018/team/306/index.html
indiana,42,Marcelino Ball,DB,SO,6-0,222,"Roswell, GA",Roswell,https://cfbstats.com/2018/team/306/index.html
indiana,39,Ryan Barnes,LB,FR,6-4,226,"Noblesville, IN",Noblesville,https://cfbstats.com/2018/team/306/index.html
indiana,51,"Mike Barwick, Jr.",DL,SR,6-0,307,"Cincinnati, OH",Summit Country Day,https://cfbstats.com/2018/team/306/index.html
indiana,78,Britt Beery,OL,FR,6-6,301,"Carmel, IN",Carmel,https://cfbstats.com/2018/team/306/index.html
indiana,17,Justin Berry,WR,SO,6-0,202,"Charleston, SC",West Ashley,https://cfbstats.com/2018/team/306/index.html
indiana,89,Matt Bjorson,TE,FR,6-3,237,"Hinsdale, IL",Hinsdale Central,https://cfbstats.com/2018/team/306/index.html
indiana,21,Chris Bomba,WR,FR,6-2,173,"Bloomington, IN",Bloomington South,https://cfbstats.com/2018/team/306/index.html
indiana,51,Mackenzie Nworah,OL,SO,6-4,300,"Houston, TX",Manvel,https://cfbstats.com/2018/team/306/index.html
indiana,14,Andre Brown Jr.,DB,JR,6-0,200,"Decatur, GA",Columbia,https://cfbstats.com/2018/team/306/index.html
indiana,50,Joshua Brown,DL,JR,6-0,265,"Hillsborough, NJ",Hillsborough,https://cfbstats.com/2018/team/306/index.html
indiana,33,Ricky Brookins,RB,SR,5-8,188,"Terre Haute, IN",Terre Haute North,https://cfbstats.com/2018/team/306/index.html
indiana,38,Jeremy Boyd,DB,FR,5-9,182,"Indianapolis, IN",Ben Davis,https://cfbstats.com/2018/team/306/index.html
indiana,54,Ja’merez Bowen,DL,SR,6-4,311,"Cleveland, OH","University of Cincinnati, Shaker Heights",https://cfbstats.com/2018/team/306/index.html
indiana,88,Shaun Bonner,TE,SO,6-3,253,"Moultrie, GA",Colquitt County,https://cfbstats.com/2018/team/306/index.html
indiana,36,Drew Conrad,P,SO,6-2,190,"Greenwood, IN",Center Grove,https://cfbstats.com/2018/team/306/index.html
indiana,9,Jonathan Crawford,DB,SR,6-2,196,"Largo, FL",Largo,https://cfbstats.com/2018/team/306/index.html
indiana,87,Jack Cardillo,K,FR,6-1,174,"Evergreen, CO",Evergreen,https://cfbstats.com/2018/team/306/index.html
indiana,54,Coy Cronk,OL,JR,6-5,309,"Lafayette, IN",Central Catholic,https://cfbstats.com/2018/team/306/index.html
indiana,58,Jake Ostrowski,DL,FR,6-4,239,"Fort Wayne, IN",Ball State University,https://cfbstats.com/2018/team/306/index.html
indiana,8,Johnny Pabst,QB,FR,6-1,211,"Lincolnwood, IL",Niles West,https://cfbstats.com/2018/team/306/index.html
indiana,10,Kristian Pechac,RB,FR,5-11,210,"Bloomington, IN",Bloomington South,https://cfbstats.com/2018/team/306/index.html
indiana,9,Michael Penix Jr.,QB,FR,6-3,206,"Tampa, FL",Tampa Bay Tech,https://cfbstats.com/2018/team/306/index.html
indiana,33,Jordan Peterson,DB,SO,5-11,183,"Avon, IN","Saint Joseph’s College, Avon",https://cfbstats.com/2018/team/306/index.html
indiana,22,Whop Philyor,WR,SO,5-11,180,"Tampa, FL",Plant,https://cfbstats.com/2018/team/306/index.html
indiana,19,Noah Pierre,DB,FR,5-11,173,"Hialeah, FL",Champagnat Catholic,https://cfbstats.com/2018/team/306/index.html
indiana,57,Harry Crider,OL,SO,6-4,306,"Columbus, IN",Columbus East,https://cfbstats.com/2018/team/306/index.html
indiana,61,Nick Ramacca,OL,JR,6-2,285,"Bohemia, NY",Connetquot,https://cfbstats.com/2018/team/306/index.html
indiana,12,Peyton Ramsey,QB,SO,6-2,210,"Cincinnati, OH",Elder,https://cfbstats.com/2018/team/306/index.html
indiana,66,Aidan Rafferty,OL,FR,6-6,280,"Kensington, MD",Gonzaga College,https://cfbstats.com/2018/team/306/index.html
indiana,70,Zenden Dellinger,OL,FR,6-7,325,"Fort Wayne, IN","Western Michigan, Snider",https://cfbstats.com/2018/team/306/index.html
indiana,92,Alfred Bryant,DL,FR,6-2,254,"Fresno, TX",Manvel,https://cfbstats.com/2018/team/306/index.html
indiana,20,Joseph Daniels,DB,FR,5-8,202,"Johns Creek, GA",Chattahoochee,https://cfbstats.com/2018/team/306/index.html
iowa,86,Noah Feldman,TE,FR,6-4,230,"West Liberty, IA",West Liberty,https://cfbstats.com/2018/team/312/index.html
iowa,76,Dalton Ferguson,OL,SR,6-4,308,"Solon, IA",Solon,https://cfbstats.com/2018/team/312/index.html
iowa,30,Henry Geil,RB,FR,6-1,215,"Green Bay, WI",Preble,https://cfbstats.com/2018/team/312/index.html
iowa,2,Ryan Gersonde,P,SO,6-4,198,"Milwaukee, WI",Marquette University HS,https://cfbstats.com/2018/team/312/index.html
iowa,30,Jake Gervase,DB,SR,6-1,212,"Davenport, IA",Assumption,https://cfbstats.com/2018/team/312/index.html
iowa,57,Chauncey Golston,DE,SO,6-5,265,"Detroit, MI",East English Village Prep,https://cfbstats.com/2018/team/312/index.html
iowa,14,Kyle Groeneweg,WR,SR,5-10,186,"Inwood, IA",West Lyon,https://cfbstats.com/2018/team/312/index.html
iowa,66,Dalles Jacobus,DL,SO,6-0,280,"Palo, IA",Cedar Rapids Kennedy,https://cfbstats.com/2018/team/312/index.html
iowa,87,Noah Fant,TE,JR,6-5,241,"Omaha, NE",Omaha South,https://cfbstats.com/2018/team/312/index.html
iowa,8,Matt Hankins,DB,SO,6-1,185,"Lewisville, TX",Marcus,https://cfbstats.com/2018/team/312/index.html
iowa,40,Parker Hesse,DE,SR,6-3,261,"Waukon, IA",Waukon,https://cfbstats.com/2018/team/312/index.html
iowa,48,Jack Hockaday,LB,SR,6-1,235,"Forsyth, IL",Maroa-Forsyth,https://cfbstats.com/2018/team/312/index.html
iowa,38,T.J. Hockenson,TE,SO,6-5,250,"Chariton, IA",Chariton,https://cfbstats.com/2018/team/312/index.html
iowa,27,Amani Hooker,DB,JR,6-0,210,"Minneapolis, MN",Park Center,https://cfbstats.com/2018/team/312/index.html
iowa,73,Cody Ince,OL,FR,6-5,260,"Luck, WI",Unity,https://cfbstats.com/2018/team/312/index.html
iowa,53,Garret Jansen,DL,JR,6-2,280,"Pella, IA",Pella,https://cfbstats.com/2018/team/312/index.html
iowa,77,Alaric Jackson,OL,SO,6-7,320,"Detroit, MI",Renaissance,https://cfbstats.com/2018/team/312/index.html
iowa,54,Matt Fagan,OL,FR,6-5,245,"Council Bluffs, IA",St. Albert,https://cfbstats.com/2018/team/312/index.html
iowa,32,Djimon Colbert,LB,FR,6-1,234,"Shawnee Mission, KS",Bishop Miege,https://cfbstats.com/2018/team/312/index.html
iowa,13,Joe Evans,LB,FR,6-2,210,"Ames, IA",Ames,https://cfbstats.com/2018/team/312/index.html
iowa,39,John Carlson,LB,FR,6-3,200,"Bondurant, IA",Bondurant-Farrar,https://cfbstats.com/2018/team/312/index.html
iowa,45,Ben Campos,LB,FR,6-1,225,"West Des Moines, IA",Valley,https://cfbstats.com/2018/team/312/index.html
iowa,83,Blair Brooks,WR,FR,6-2,180,"Cedar Rapids, IA",Marion,https://cfbstats.com/2018/team/312/index.html
iowa,90,Sam Brincks,DE,SR,6-5,275,"Carroll, IA",Kuemper,https://cfbstats.com/2018/team/312/index.html
iowa,20,Julius Brents,DB,FR,6-2,180,"Indianapolis, IN",Warren Central,https://cfbstats.com/2018/team/312/index.html
iowa,75,Jeff Jenkins,OL,FR,6-4,270,"Crystal Lake, IL",Prairie RIdge,https://cfbstats.com/2018/team/312/index.html
iowa,42,Shaun Beyer,TE,SO,6-5,240,"Shellsburg, IA",Cedar Rapids Kennedy,https://cfbstats.com/2018/team/312/index.html
iowa,44,Seth Benson,LB,FR,6-1,205,"Sioux Falls, SD",Washington,https://cfbstats.com/2018/team/312/index.html
iowa,61,Cole Banwart,OL,SO,6-4,296,"Ottosen, IA",Algona,https://cfbstats.com/2018/team/312/index.html
iowa,47,Nick Anderson,LB,JR,6-2,225,"Waukee, IA",Waukee,https://cfbstats.com/2018/team/312/index.html
iowa,18,Drew Cook,TE,JR,6-5,250,"Iowa City , IA",Regina,https://cfbstats.com/2018/team/312/index.html
iowa,19,Max Cooper,WR,SO,6-0,185,"Waukesha, WI",Catholic Memorial,https://cfbstats.com/2018/team/312/index.html
iowa,15,Dallas Craddieth,DB,FR,6-0,197,"St. Louis, MO",Hazelwood Central,https://cfbstats.com/2018/team/312/index.html
iowa,3,Trey Creamer,DB,FR,6-0,190,"Cartersville, GA",Cartersville,https://cfbstats.com/2018/team/312/index.html
iowa,23,Dominique Dafney,WR,JR,6-2,225,"West Des Moines, IA",Valley,https://cfbstats.com/2018/team/312/index.html
iowa,41,Colton Dinsdale,DB,JR,5-11,215,"Reinbeck, IA",Gladbrook-Reinbeck,https://cfbstats.com/2018/team/312/index.html
iowa,43,Dillon Doyle,LB,FR,6-3,227,"Iowa City, IA",West,https://cfbstats.com/2018/team/312/index.html
iowa,1,Keith Duncan,K,SO,5-11,180,"Weddington, NC",Weddington,https://cfbstats.com/2018/team/312/index.html
iowa,67,Levi Duwa,OL,FR,6-3,270,"Kalona, IA",Mid-Prairie,https://cfbstats.com/2018/team/312/index.html
iowa,1,Wes Dvorak,DB,JR,6-0,197,"Parkston, SD",Parkston,https://cfbstats.com/2018/team/312/index.html
iowa,84,Nick Easley,WR,SR,5-11,205,"Newton, IA",Newton,https://cfbstats.com/2018/team/312/index.html
iowa,55,Luke Empen,OL,FR,6-5,230,"Clinton, IA",Northeast Goose Lake,https://cfbstats.com/2018/team/312/index.html
iowa,94,A.J. Epenesa,DE,SO,6-5,277,"Glen Carbon, IL",Edwardsville,https://cfbstats.com/2018/team/312/index.html
iowa,22,Samson Evans,WR,FR,6-1,205,"Crystal Lake, IL",Prairie Ridge,https://cfbstats.com/2018/team/312/index.html
iowa,12,D.J. Johnson,DB,FR,6-0,170,"Indianapolis, IN",North Central,https://cfbstats.com/2018/team/312/index.html
iowa,94,Caleb Shudak,K,SO,5-8,179,"Council Bluffs, IA",Lewis Central,https://cfbstats.com/2018/team/312/index.html
iowa,97,Jack Kallenberger,DL,JR,6-5,272,"Bettendorf, IA",Bettendorf,https://cfbstats.com/2018/team/312/index.html
iowa,4,Nate Stanley,QB,JR,6-4,242,"Menomonie, WI",Menomonie,https://cfbstats.com/2018/team/312/index.html
iowa,8,Kordell Stillmunkes,RB,FR,5-9,180,"Hazel Green, WI",Cuba City,https://cfbstats.com/2018/team/312/index.html
iowa,9,Geno Stone,DB,SO,5-11,209,"New Castle, PA",Senior,https://cfbstats.com/2018/team/312/index.html
iowa,81,Ben Subbert,TE,FR,6-3,235,"Williamsburg, IA",Williamsburg,https://cfbstats.com/2018/team/312/index.html
iowa,50,Jackson Subbert,LS,JR,6-3,240,"Williamsburg, IA",Williamsburg,https://cfbstats.com/2018/team/312/index.html
iowa,41,Drew Thomas,WR,FR,6-0,189,"Humboldt, IA",Humboldt,https://cfbstats.com/2018/team/312/index.html
iowa,84,Austin Spiewak,LS,SO,6-1,232,"Rolling Meadows, IL",Fremd,https://cfbstats.com/2018/team/312/index.html
iowa,19,Mike Timm,LB,FR,6-1,220,"Delafield, WI",Kettle Moraine,https://cfbstats.com/2018/team/312/index.html
iowa,4,Josh Turner,DB,FR,5-11,188,"Delray Beach, FL",American Heritage,https://cfbstats.com/2018/team/312/index.html
iowa,85,Nate Vejvoda,TE,JR,6-5,250,"Homer Glen, IL",Providence Catholic,https://cfbstats.com/2018/team/312/index.html
iowa,35,Barrington Wade,LB,SO,6-1,233,"Skokie, IL",Niles North,https://cfbstats.com/2018/team/312/index.html
iowa,92,John Waggoner,DL,FR,6-5,245,"West Des Moines, IA",Dowling Catholic,https://cfbstats.com/2018/team/312/index.html
iowa,34,Kristian Welch,LB,JR,6-3,238,"Iola, WI",Iola-Scandinavia,https://cfbstats.com/2018/team/312/index.html
iowa,39,Nate Wieting,TE,JR,6-4,250,"Rockford, IL",Rockford Lutheran,https://cfbstats.com/2018/team/312/index.html
iowa,3,"Tyrone Tracy, Jr.",WR,FR,6-0,187,"Indianapolis, IN",Decatur Central,https://cfbstats.com/2018/team/312/index.html
iowa,70,Kyle Sorensen,OL,FR,6-6,250,"Waukee, IA",Waukee,https://cfbstats.com/2018/team/312/index.html
iowa,6,Ihmir Smith-Marsette,WR,SO,6-1,175,"Newark, NJ",Weequahic,https://cfbstats.com/2018/team/312/index.html
iowa,12,Brandon Smith,WR,SO,6-3,219,"Lake Cormorant, MS",Lake Cormorant,https://cfbstats.com/2018/team/312/index.html
iowa,99,Noah Shannon,DL,FR,6-1,300,"Montgomery, IL",Oswego,https://cfbstats.com/2018/team/312/index.html
iowa,48,Bryce Schulte,TE,FR,6-3,244,"Cedar Rapids, IA",Xavier,https://cfbstats.com/2018/team/312/index.html
iowa,74,Austin Schulte,DL,SO,6-4,275,"Pella, IA",Pella,https://cfbstats.com/2018/team/312/index.html
iowa,64,Kyler Schott,OL,FR,6-2,290,"Coggon, IA",North Linn,https://cfbstats.com/2018/team/312/index.html
iowa,17,Ryan Schmidt,QB,JR,6-5,235,"Linn-Mar, IA",Linn-Mar,https://cfbstats.com/2018/team/312/index.html
iowa,10,Mekhi Sargent,RB,SO,5-10,210,"Key West, FL",Key West,https://cfbstats.com/2018/team/312/index.html
iowa,56,Brian Sadler,OL,FR,6-1,285,"Jesup, IA",Jesup,https://cfbstats.com/2018/team/312/index.html
iowa,36,Brady Ross,FB,JR,6-0,245,"Humboldt, IA",Humboldt,https://cfbstats.com/2018/team/312/index.html
iowa,16,Terry Roberts,DB,FR,5-10,171,"Erie, PA",Cathedral Prep,https://cfbstats.com/2018/team/312/index.html
iowa,36,Mitch Riggs,LB,FR,6-1,230,"West Des Moines, IA",Dowling,https://cfbstats.com/2018/team/312/index.html
iowa,59,Ross Reynolds,OL,SR,6-4,295,"Waukee, IA",Waukee,https://cfbstats.com/2018/team/312/index.html
iowa,69,Keegan Render,OL,SR,6-4,307,"Indianola, IA",Indianola,https://cfbstats.com/2018/team/312/index.html
iowa,91,Brady Reiff,DL,JR,6-3,272,"Parkston, SD",Parkston,https://cfbstats.com/2018/team/312/index.html
iowa,91,Miguel Recinos,K,SR,6-1,193,"Mason City, IA",Mason City,https://cfbstats.com/2018/team/312/index.html
iowa,7,Colten Rastetter,P,JR,6-1,213,"Guttenberg, IA",Clayton Ridge,https://cfbstats.com/2018/team/312/index.html
iowa,78,Trey Winters,OL,FR,6-5,315,"Ankeny, IA",Centennial,https://cfbstats.com/2018/team/312/index.html
iowa,74,Tristan Wirfs,OL,SO,6-5,320,"Mount Vernon, IA",Mount Vernon,https://cfbstats.com/2018/team/312/index.html
iowa,17,Devonte Young,DB,JR,6-0,203,"Waldorf, MD",North Point,https://cfbstats.com/2018/team/312/index.html
iowa,28,Toren Young,RB,SO,5-11,221,"Madison, WI",Monona Grove,https://cfbstats.com/2018/team/312/index.html
iowa,25,Jayden McDonald,LB,FR,6-1,220,"Suwanee, GA",North Gwinnett,https://cfbstats.com/2018/team/312/index.html
iowa,13,Henry Marchese,WR,FR,6-3,195,"Vernon Hills, IL",Stevenson,https://cfbstats.com/2018/team/312/index.html
iowa,2,Peyton Mansell,QB,FR,6-2,210,"Belton, TX",Belton,https://cfbstats.com/2018/team/312/index.html
iowa,45,Joe Ludwig,FB,FR,6-0,233,"Middleton, WI",Middleton,https://cfbstats.com/2018/team/312/index.html
iowa,82,Calvin Lockett,WR,FR,6-2,170,"Largo, FL",Largo,https://cfbstats.com/2018/team/312/index.html
iowa,65,Tyler Linderbaum,DL,FR,6-2,270,"Solon, IA",Solon,https://cfbstats.com/2018/team/312/index.html
iowa,95,Cedrick Lattimore,DL,JR,6-3,295,"Redford, MI",East English Village Prep,https://cfbstats.com/2018/team/312/index.html
iowa,46,Tommy Kujawa,TE,FR,6-3,230,"Greendale, WI",Greendale,https://cfbstats.com/2018/team/312/index.html
iowa,28,Jack Koerner,DB,FR,6-0,200,"Des Moines, IA",Dowling,https://cfbstats.com/2018/team/312/index.html
iowa,46,Logan Klemp,LB,FR,6-3,210,"Jewell, IA",South Hamilton,https://cfbstats.com/2018/team/312/index.html
iowa,72,Coy Kirkpatrick,OL,FR,6-4,290,"Madrid, IA",Madrid,https://cfbstats.com/2018/team/312/index.html
iowa,21,Ivory Kelly-Martin,RB,SO,5-11,200,"Plainfield, IL",Oswego East,https://cfbstats.com/2018/team/312/index.html
iowa,46,Austin Kelly,FB,SR,5-11,245,"Hickory Hills, IL",Stagg,https://cfbstats.com/2018/team/312/index.html
iowa,11,Connor Kapisak,QB,FR,6-5,195,"South Windsor, CT",South Windsor,https://cfbstats.com/2018/team/312/index.html
iowa,71,Mark Kallenberger,OL,FR,6-6,282,"Bettendorf, IA",Bettendorf,https://cfbstats.com/2018/team/312/index.html
iowa,31,Aaron Mends,LB,SR,6-0,228,"Kansas City, MO",Winnetonka,https://cfbstats.com/2018/team/312/index.html
iowa,52,Amani Jones,LB,JR,6-0,238,"Chicago, IL",Phillips,https://cfbstats.com/2018/team/312/index.html
iowa,26,Kaevon Merriweather,DB,FR,6-2,195,"Belleville, MI",Belleville,https://cfbstats.com/2018/team/312/index.html
iowa,60,Jake Morrison,DE,FR,6-2,205,"Waukee, IA",Waukee,https://cfbstats.com/2018/team/312/index.html
iowa,89,Nico Ragaini,WR,FR,6-0,191,"East Haven, CT",Notre Dame,https://cfbstats.com/2018/team/312/index.html
iowa,38,Monte Pottebaum,LB,FR,6-0,210,"Larchwood, IA",West Lyon,https://cfbstats.com/2018/team/312/index.html
iowa,79,Jack Plumb,OL,FR,6-8,250,"Green Bay, WI",Bay Port,https://cfbstats.com/2018/team/312/index.html
iowa,7,Spencer Petras,QB,FR,6-5,227,"San Rafael, CA",Marin Catholic,https://cfbstats.com/2018/team/312/index.html
iowa,66,Levi Paulsen,OL,JR,6-5,305,"Moville, IA",Woodbury Central,https://cfbstats.com/2018/team/312/index.html
iowa,68,Landan Paulsen,OL,JR,6-5,305,"Moville, IA",Woodbury Central,https://cfbstats.com/2018/team/312/index.html
iowa,40,Turner Pallissard,FB,FR,6-1,220,"Frankfort, IL",Lincoln-Way East,https://cfbstats.com/2018/team/312/index.html
iowa,11,Michael Ojemudia,DB,JR,6-1,199,"Farmington Hills, MI",Harrison,https://cfbstats.com/2018/team/312/index.html
iowa,54,Daviyon Nixon,DT,SO,6-3,306,"Kenosha, WI",Indian Trail,https://cfbstats.com/2018/team/312/index.html
iowa,49,Nick Niemann,LB,SO,6-4,232,"Sycamore, IL",Sycamore,https://cfbstats.com/2018/team/312/index.html
iowa,58,Jake Newborg,OL,JR,6-3,290,"Inwood, IA",West Lyon,https://cfbstats.com/2018/team/312/index.html
iowa,59,Nathan Nelson,DE,FR,6-3,230,"Waukee, IA",Waukee,https://cfbstats.com/2018/team/312/index.html
iowa,93,Brandon Simon,DE,SO,6-0,250,"Newark, NJ",Don Bosco Prep,https://cfbstats.com/2018/team/312/index.html
iowa,98,Anthony Nelson,DE,JR,6-7,271,"Urbandale, IA",Waukee,https://cfbstats.com/2018/team/312/index.html
iowa,33,Riley Moss,DB,FR,6-0,185,"Ankeny, IA",Centennial,https://cfbstats.com/2018/team/312/index.html
iowa,18,John Milani,DB,JR,6-0,201,"Iowa City, IA",West,https://cfbstats.com/2018/team/312/index.html
iowa,96,Matt Nelson,DE,SR,6-8,295,"Cedar Rapids, IA",Xavier,https://cfbstats.com/2018/team/312/index.html
iowa_state,90,Joshua Bailey,DL,SO,6-2,284,"Jacksonville, FL",Raines,https://cfbstats.com/2018/team/311/index.html
iowa_state,14,Tarique Milton,WR,FR,5-10,176,"Bradenton, FL",Manatee,https://cfbstats.com/2018/team/311/index.html
iowa_state,56,Kendrick Harris,LB,FR,6-1,215,"Solon, IA",Solon,https://cfbstats.com/2018/team/311/index.html
iowa_state,2,Willie Harvey,LB,SR,6-0,224,"Hastings, FL",Menendez,https://cfbstats.com/2018/team/311/index.html
iowa_state,80,Vince Horras,DE,SR,6-6,241,"Fairfield, IA",Fairfield,https://cfbstats.com/2018/team/311/index.html
iowa_state,77,Robert Hudson,OL,FR,6-6,320,"Walled Lake, MI",Western,https://cfbstats.com/2018/team/311/index.html
iowa_state,35,Jake Hummel,LB,SO,6-1,228,"Des Moines, IA",Dowling Catholic,https://cfbstats.com/2018/team/311/index.html
iowa_state,45,Garek Hurd,TE,FR,6-1,225,"Story City, IA",Roland-Story,https://cfbstats.com/2018/team/311/index.html
iowa_state,47,Kendell Jackson,LB,FR,5-11,212,"Des Moines, IA",Roosevelt,https://cfbstats.com/2018/team/311/index.html
iowa_state,26,Anthony Johnson,DB,FR,6-0,173,"St. Petersburg, FL",St. Petersburg,https://cfbstats.com/2018/team/311/index.html
iowa_state,92,Jamahl Johnson,DL,JR,6-0,295,"Savage, MN",Prior Lake,https://cfbstats.com/2018/team/311/index.html
iowa_state,13,Josh Johnson,WR,FR,5-11,183,"Little Rock, AR",Central Arkansas Christian,https://cfbstats.com/2018/team/311/index.html
iowa_state,8,Deshaunte Jones,WR,JR,5-10,185,"Cincinnati, OH",Colerain,https://cfbstats.com/2018/team/311/index.html
iowa_state,16,Keontae Jones,DB,SO,6-0,173,"Cincinnati, OH",Colerain,https://cfbstats.com/2018/team/311/index.html
iowa_state,31,Zach Jones,DB,FR,5-10,175,"Iowa City, IA",City,https://cfbstats.com/2018/team/311/index.html
iowa_state,59,Connor Guess,DS,FR,5-11,240,"Van Meter, IA",Van Meter,https://cfbstats.com/2018/team/311/index.html
iowa_state,62,Noah Juergensen,OL,SO,6-4,294,"Churdan, IA",Greene County,https://cfbstats.com/2018/team/311/index.html
iowa_state,71,Alex Kleinow,OL,FR,6-6,301,"North Liberty, IA",Iowa City West,https://cfbstats.com/2018/team/311/index.html
iowa_state,66,Josh Knipfel,OL,JR,6-5,309,"Hampton, IA",Hampton-Dumont,https://cfbstats.com/2018/team/311/index.html
iowa_state,88,Charlie Kolar,TE,FR,6-6,250,"Norman, OK",North,https://cfbstats.com/2018/team/311/index.html
iowa_state,21,Tayvonn Kyle,WR,FR,5-11,160,"Valdosta, GA",Lowndes,https://cfbstats.com/2018/team/311/index.html
iowa_state,24,Johnnie Lang,RB,FR,5-8,196,"Palmetto, FL",Salt Lake City East {Utah},https://cfbstats.com/2018/team/311/index.html
iowa_state,96,Ben Latusek,DE,FR,6-3,262,"Dike, IA",Dike-New Hartford,https://cfbstats.com/2018/team/311/index.html
iowa_state,93,Isaiah Lee,DT,FR,6-0,284,"Chicago, IL",Nazareth Academy,https://cfbstats.com/2018/team/311/index.html
iowa_state,45,Carson Lensing,DE,SO,6-4,267,"Fort Atkinson, IA",South Winneshiek,https://cfbstats.com/2018/team/311/index.html
iowa_state,89,Matt Leo,DE,JR,6-7,276,"Adelaide, Australia",St. Michael's,https://cfbstats.com/2018/team/311/index.html
iowa_state,33,Braxton Lewis,DB,JR,5-11,186,"Overland Park, KS",St. James Academy,https://cfbstats.com/2018/team/311/index.html
iowa_state,76,Ray Lima,DL,JR,6-3,302,"Los Angeles, CA",Torrance West,https://cfbstats.com/2018/team/311/index.html
iowa_state,83,Jalen Martin,WR,SO,6-3,211,"Detroit, MI",Chandler Park Academy,https://cfbstats.com/2018/team/311/index.html
iowa_state,99,Will McDonald,DE,FR,6-4,220,"Pewaukee, WI",Waukesha North,https://cfbstats.com/2018/team/311/index.html
iowa_state,17,Kyle Kempt,QB,SR,6-5,224,"Massillon, OH",Washington,https://cfbstats.com/2018/team/311/index.html
iowa_state,53,Derek Greiner,LB,FR,5-11,229,"Williamsburg, IA",Williamsburg,https://cfbstats.com/2018/team/311/index.html
iowa_state,31,Conner Greene,TE,JR,6-1,237,"North Liberty, IA",Iowa City West,https://cfbstats.com/2018/team/311/index.html
iowa_state,21,Jatairis Grant,DB,SO,6-0,198,"Akron, OH",Garfield,https://cfbstats.com/2018/team/311/index.html
iowa_state,3,JaQuan Bailey,DE,JR,6-2,251,"Jacksonville, FL",Raines,https://cfbstats.com/2018/team/311/index.html
iowa_state,18,Cordarrius Bailey,DE,FR,6-3,224,"Clarksdale, MS",Clarksdale,https://cfbstats.com/2018/team/311/index.html
iowa_state,4,Arnold Azunna,DB,SO,6-0,192,"Grand Prairie, TX",Lake Ridge,https://cfbstats.com/2018/team/311/index.html
