name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name,season,player_id,transfer
Jaylon Armstead,SR,RB,3,13,42,3.23,0,4.33,14.00,san_diego_state,2024,jaylon_armstead_san_diego_state,False
Jaylon Bester,FR,WR,10,20,111,5.55,0,2.00,11.10,miami_ohio,2017,jaylon_bester_miami_ohio,False
Jaylon Bester,SO,RB,12,34,185,5.44,1,2.83,15.42,miami_ohio,2018,jaylon_bester_miami_ohio,False
Jaylon Bester,JR,RB,11,171,741,4.33,14,15.55,67.36,miami_ohio,2019,jaylon_bester_miami_ohio,False
Jaylon Bester,SR,RB,3,13,44,3.38,1,4.33,14.67,miami_ohio,2021,jaylon_bester_miami_ohio,False
Jaylon Bester,SR,RB,2,10,17,1.70,0,5.00,8.50,miami_ohio,2022,jaylon_bester_miami_ohio,False
Jaylon Calhoun,FR,RB,5,1,2,2.00,0,0.20,0.40,appalachian_state,2024,jaylon_calhoun_appalachian_state,False
Jaylon Glover,FR,RB,9,78,360,4.62,4,8.67,40.00,utah,2022,jaylon_glover_utah,False
Jaylon Glover,SO,RB,13,137,562,4.10,2,10.54,43.23,utah,2023,jaylon_glover_utah,False
Jaylon Glover,JR,RB,1,4,15,3.75,0,4.00,15.00,utah,2024,jaylon_glover_utah,False
Jaylon Henderson,JR,QB,3,8,54,6.75,0,2.67,18.00,boise_state,2018,jaylon_henderson_boise_state,False
Jaylon Henderson,SR,QB,9,46,156,3.39,2,5.11,17.33,boise_state,2019,jaylon_henderson_boise_state,False
Jaylon Hutchings,FR,DL,12,2,9,4.50,0,0.17,0.75,texas_tech,2019,jaylon_hutchings_texas_tech,False
Jaylon Hutchings,SR,DL,13,1,1,1.00,1,0.08,0.08,texas_tech,2022,jaylon_hutchings_texas_tech,False
Jaylon Jackson,SO,WR,12,1,14,14.00,0,0.08,1.17,colorado,2019,jaylon_jackson_colorado,False
Jaylon Jackson,JR,RB,13,90,408,4.53,2,6.92,31.38,eastern_michigan,2022,jaylon_jackson_eastern_michigan,True
Jaylon Jackson,SR,RB,13,136,576,4.24,2,10.46,44.31,eastern_michigan,2023,jaylon_jackson_eastern_michigan,True
Jaylon Jackson,SR,RB,5,48,295,6.15,2,9.60,59.00,iowa_state,2024,jaylon_jackson_iowa_state,False
Jaylon Lott,SO,RB,4,7,19,2.71,0,1.75,4.75,utsa,2021,jaylon_lott_utsa,False
Jaylon Lott,SO,RB,1,1,3,3.00,0,1.00,3.00,utsa,2022,jaylon_lott_utsa,False
Jaylon Redd,FR,WR,10,9,63,7.00,1,0.90,6.30,oregon,2017,jaylon_redd_oregon,False
Jaylon Redd,SO,WR,13,3,22,7.33,1,0.23,1.69,oregon,2018,jaylon_redd_oregon,False
Jaylon Redd,JR,WR,12,6,10,1.67,2,0.50,0.83,oregon,2019,jaylon_redd_oregon,False
Jaylon Redd,SR,WR,7,3,53,17.67,1,0.43,7.57,oregon,2020,jaylon_redd_oregon,False
Jaylon Redd,SR,WR,10,4,31,7.75,0,0.40,3.10,oregon,2021,jaylon_redd_oregon,False
Jaylon Robinson,SR,WR,8,4,27,6.75,0,0.50,3.38,mississippi,2022,jaylon_robinson_mississippi,True
Jaylon Robinson,SR,WR,10,2,-2,-1.00,0,0.20,-0.20,tcu,2023,jaylon_robinson_tcu,False
Jaylon Watson,SO,FB,13,0,1,-,0,-,-,wyoming,2017,jaylon_watson_wyoming,False
Jaylond Adams,FR,WR,11,5,29,5.80,0,0.45,2.64,southern_mississippi,2017,jaylond_adams_southern_mississippi,False
Jaylond Adams,SO,WR,5,1,5,5.00,0,0.20,1.00,southern_mississippi,2018,jaylond_adams_southern_mississippi,False
Jaylond Adams,SO,WR,9,7,16,2.29,0,0.78,1.78,southern_mississippi,2019,jaylond_adams_southern_mississippi,False
Jayshon Jackson,JR,WR,13,10,33,3.30,0,0.77,2.54,ball_state,2021,jayshon_jackson_ball_state,False
Jayshon Jackson,SR,WR,12,13,105,8.08,0,1.08,8.75,ball_state,2022,jayshon_jackson_ball_state,False
Jayson Jones,SO,WR,7,1,5,5.00,0,0.14,0.71,jacksonville_state,2023,jayson_jones_jacksonville_state,False
Jayson Stanley,SR,WR,13,4,81,20.25,0,0.31,6.23,georgia,2018,jayson_stanley_georgia,False
Jayson VanHook,SR,LB,6,1,3,3.00,0,0.17,0.50,utep,2020,jayson_vanhook_utep,False
Jayvaun Wilson,SO,RB,2,7,29,4.14,0,3.50,14.50,unlv,2021,jayvaun_wilson_unlv,False
Jayvaun Wilson,JR,RB,1,1,7,7.00,0,1.00,7.00,unlv,2022,jayvaun_wilson_unlv,False
Jayvin Norman,FR,RB,1,4,8,2.00,0,4.00,8.00,eastern_michigan,2024,jayvin_norman_eastern_michigan,False
Jayy McDonald,JR,RB,12,40,204,5.10,1,3.33,17.00,middle_tennessee,2019,jayy_mcdonald_middle_tennessee,False
Jayy McDonald,SR,RB,9,37,153,4.14,0,4.11,17.00,middle_tennessee,2020,jayy_mcdonald_middle_tennessee,False
Jaziun Patterson,FR,RB,3,14,47,3.36,0,4.67,15.67,iowa,2022,jaziun_patterson_iowa,False
Jaziun Patterson,FR,RB,11,58,206,3.55,2,5.27,18.73,iowa,2023,jaziun_patterson_iowa,False
Jaziun Patterson,SO,RB,3,30,144,4.80,1,10.00,48.00,iowa,2024,jaziun_patterson_iowa,False
Jazz Peavy,JR,WR,14,21,318,15.14,1,1.50,22.71,wisconsin,2016,jazz_peavy_wisconsin,False
Jazz Peavy,SR,WR,5,3,7,2.33,0,0.60,1.40,wisconsin,2017,jazz_peavy_wisconsin,False
Ja’Khi Douglas,FR,RB,8,6,11,1.83,0,0.75,1.38,florida_state,2020,ja’khi_douglas_florida_state,False
Ja’Khi Douglas,FR,RB,12,7,6,0.86,0,0.58,0.50,florida_state,2021,ja’khi_douglas_florida_state,False
Ja’Khi Douglas,SO,WR,7,1,8,8.00,0,0.14,1.14,florida_state,2022,ja’khi_douglas_florida_state,False
Ja’Khi Douglas,JR,WR,10,8,46,5.75,0,0.80,4.60,florida_state,2023,ja’khi_douglas_florida_state,False
Ja’Khi Douglas,SR,WR,6,2,10,5.00,0,0.33,1.67,florida_state,2024,ja’khi_douglas_florida_state,False
Ja’Quez Cross,FR,RB,3,13,27,2.08,0,4.33,9.00,purdue,2021,ja’quez_cross_purdue,False
Ja’Quinden Jackson,SR,RB,6,99,566,5.72,10,16.50,94.33,arkansas,2024,ja’quinden_jackson_arkansas,False
Ja’Shaun Poke,SR,WR,5,2,-10,-5.00,0,0.40,-2.00,san_diego_state,2024,ja’shaun_poke_san_diego_state,False
Je'Quan Burton,SO,WR,12,2,-11,-5.50,0,0.17,-0.92,florida_atlantic,2021,je'quan_burton_florida_atlantic,False
Je'Quan Burton,JR,WR,11,1,2,2.00,0,0.09,0.18,florida_atlantic,2022,je'quan_burton_florida_atlantic,False
Je'Quan Burton,SR,WR,11,1,15,15.00,0,0.09,1.36,florida_atlantic,2023,je'quan_burton_florida_atlantic,False
Jeff Badet,JR,WR,13,1,25,25.00,0,0.08,1.92,kentucky,2016,jeff_badet_kentucky,True
Jeff Badet,SR,WR,14,6,41,6.83,0,0.43,2.93,oklahoma,2017,jeff_badet_oklahoma,False
Jeff Burroughs,JR,FB,13,8,15,1.88,0,0.62,1.15,wyoming,2019,jeff_burroughs_wyoming,False
Jeff Carr,SO,RB,7,12,83,6.92,1,1.71,11.86,oklahoma_state,2016,jeff_carr_oklahoma_state,False
"Jeff George, Jr.",FR,QB,5,10,-50,-5.00,0,2.00,-10.00,illinois,2016,"jeff_george,_jr._illinois",False
"Jeff George, Jr.",SO,QB,7,27,-81,-3.00,0,3.86,-11.57,illinois,2017,"jeff_george,_jr._illinois",False
Jeff Sims,FR,QB,10,120,492,4.10,6,12.00,49.20,georgia_tech,2020,jeff_sims_georgia_tech,False
Jeff Sims,FR,QB,8,70,371,5.30,4,8.75,46.38,georgia_tech,2021,jeff_sims_georgia_tech,False
Jeff Sims,SO,QB,7,87,292,3.36,1,12.43,41.71,georgia_tech,2022,jeff_sims_georgia_tech,True
Jeff Sims,JR,QB,5,42,189,4.50,1,8.40,37.80,nebraska,2023,jeff_sims_nebraska,True
Jeff Sims,SR,QB,1,3,15,5.00,0,3.00,15.00,arizona_state,2024,jeff_sims_arizona_state,False
Jeff Smith,SO,WR,13,35,199,5.69,1,2.69,15.31,boston_college,2016,jeff_smith_boston_college,False
Jeff Smith,JR,WR,13,10,107,10.70,1,0.77,8.23,boston_college,2017,jeff_smith_boston_college,False
Jeff Smith,SR,WR,12,19,142,7.47,1,1.58,11.83,boston_college,2018,jeff_smith_boston_college,False
Jeff Thomas,FR,WR,13,1,4,4.00,0,0.08,0.31,miami_florida,2017,jeff_thomas_miami_florida,False
Jeff Thomas,SO,WR,11,1,19,19.00,0,0.09,1.73,miami_florida,2018,jeff_thomas_miami_florida,False
Jeff Thomas,JR,WR,10,7,41,5.86,0,0.70,4.10,miami_florida,2019,jeff_thomas_miami_florida,False
"Jeff Undercuffler, Jr.",JR,QB,7,17,-83,-4.88,0,2.43,-11.86,akron,2022,"jeff_undercuffler,_jr._akron",False
"Jeff Undercuffler, Jr.",SR,QB,10,26,-201,-7.73,1,2.60,-20.10,akron,2023,"jeff_undercuffler,_jr._akron",False
Jeffery Pittman,JR,RB,11,54,268,4.96,1,4.91,24.36,mississippi_state,2023,jeffery_pittman_mississippi_state,False
Jeffery Wilson,JR,RB,11,169,936,5.54,14,15.36,85.09,north_texas,2016,jeffery_wilson_north_texas,False
Jeffery Wilson,SR,RB,11,188,1215,6.46,16,17.09,110.45,north_texas,2017,jeffery_wilson_north_texas,False
Jehu Chesson,SR,WR,13,12,63,5.25,1,0.92,4.85,michigan,2016,jehu_chesson_michigan,False
Jekail Middlebrook,FR,RB,4,18,85,4.72,2,4.50,21.25,middle_tennessee,2023,jekail_middlebrook_middle_tennessee,False
Jekail Middlebrook,FR,RB,3,12,42,3.50,0,4.00,14.00,middle_tennessee,2024,jekail_middlebrook_middle_tennessee,False
Jela Duncan,SR,RB,7,88,450,5.11,6,12.57,64.29,duke,2016,jela_duncan_duke,False
Jelani Roberts,SO,WR,9,3,-4,-1.33,0,0.33,-0.44,northwestern,2016,jelani_roberts_northwestern,False
Jelani Roberts,JR,WR,8,10,98,9.80,2,1.25,12.25,northwestern,2017,jelani_roberts_northwestern,False
Jelani Roberts,SR,WR,9,2,4,2.00,0,0.22,0.44,northwestern,2018,jelani_roberts_northwestern,False
Jelani Stafford,JR,DL,12,15,22,1.47,6,1.25,1.83,connecticut,2023,jelani_stafford_connecticut,False
Jelani Woods,JR,WR,10,1,5,5.00,0,0.10,0.50,oklahoma_state,2020,jelani_woods_oklahoma_state,True
Jelani Woods,SR,TE,11,1,1,1.00,0,0.09,0.09,virginia,2021,jelani_woods_virginia,False
Jemarulin Suggs,FR,RB,4,19,52,2.74,0,4.75,13.00,akron,2018,jemarulin_suggs_akron,False
Jemel Jones,FR,QB,2,12,42,3.50,1,6.00,21.00,army,2019,jemel_jones_army,False
Jemel Jones,SO,QB,5,42,238,5.67,3,8.40,47.60,army,2020,jemel_jones_army,False
Jemel Jones,JR,QB,4,30,124,4.13,1,7.50,31.00,army,2021,jemel_jones_army,False
Jemel Jones,SR,QB,8,72,326,4.53,7,9.00,40.75,army,2022,jemel_jones_army,False
Jensen Jones,,,1,2,13,6.50,0,2.00,13.00,air_force,2020,jensen_jones_air_force,False
Jensen Jones,SO,QB,1,4,27,6.75,1,4.00,27.00,air_force,2021,jensen_jones_air_force,False
Jensen Jones,JR,QB,7,14,82,5.86,2,2.00,11.71,air_force,2022,jensen_jones_air_force,False
Jensen Jones,SR,QB,10,47,233,4.96,4,4.70,23.30,air_force,2023,jensen_jones_air_force,False
Jeremiah Caldwell,FR,S,1,1,0,0.00,0,1.00,0.00,louisville,2022,jeremiah_caldwell_louisville,False
Jeremiah Cobb,FR,RB,13,33,172,5.21,2,2.54,13.23,auburn,2023,jeremiah_cobb_auburn,False
Jeremiah Cobb,SO,RB,6,13,67,5.15,0,2.17,11.17,auburn,2024,jeremiah_cobb_auburn,False
Jeremiah Coney,FR,RB,4,10,28,2.80,0,2.50,7.00,virginia_tech,2023,jeremiah_coney_virginia_tech,False
Jeremiah Coney,FR,RB,5,7,22,3.14,0,1.40,4.40,virginia_tech,2024,jeremiah_coney_virginia_tech,False
Jeremiah Hall,FR,FB,14,4,21,5.25,0,0.29,1.50,oklahoma,2018,jeremiah_hall_oklahoma,False
Jeremiah Hall,SO,FB,14,2,7,3.50,0,0.14,0.50,oklahoma,2019,jeremiah_hall_oklahoma,False
Jeremiah Hall,JR,HB,11,1,0,0.00,0,0.09,0.00,oklahoma,2020,jeremiah_hall_oklahoma,False
Jeremiah Hall,SR,TE,13,6,25,4.17,1,0.46,1.92,oklahoma,2021,jeremiah_hall_oklahoma,False
Jeremiah Hawkins,FR,WR,10,2,0,0.00,0,0.20,0.00,california,2017,jeremiah_hawkins_california,False
Jeremiah Hawkins,SO,WR,13,9,12,1.33,0,0.69,0.92,california,2018,jeremiah_hawkins_california,False
Jeremiah Hawkins,JR,WR,7,1,-2,-2.00,0,0.14,-0.29,california,2019,jeremiah_hawkins_california,False
Jeremiah Haydel,FR,WR,12,3,7,2.33,0,0.25,0.58,texas_state,2017,jeremiah_haydel_texas_state,False
Jeremiah Haydel,SO,WR,12,2,-2,-1.00,0,0.17,-0.17,texas_state,2018,jeremiah_haydel_texas_state,False
Jeremiah Haydel,SR,WR,12,3,23,7.67,0,0.25,1.92,texas_state,2020,jeremiah_haydel_texas_state,False
Jeremiah Hixon,SR,WR,11,2,10,5.00,0,0.18,0.91,new_mexico,2023,jeremiah_hixon_new_mexico,False
Jeremiah Hunter,SR,WR,6,1,4,4.00,0,0.17,0.67,washington,2024,jeremiah_hunter_washington,False
Jeremiah Josephs,FR,DB,3,1,2,2.00,0,0.33,0.67,miami_ohio,2020,jeremiah_josephs_miami_ohio,False
Jeremiah Knight,SO,WR,12,1,3,3.00,0,0.08,0.25,akron,2019,jeremiah_knight_akron,False
Jeremiah Knight,JR,WR,6,39,194,4.97,0,6.50,32.33,akron,2020,jeremiah_knight_akron,False
Jeremiah Patterson,JR,WR,5,1,-2,-2.00,0,0.20,-0.40,arizona,2024,jeremiah_patterson_arizona,False
Jeremiah Payton,FR,WR,4,1,7,7.00,0,0.25,1.75,miami_florida,2019,jeremiah_payton_miami_florida,False
Jeremiah Robinson,FR,WR,7,1,-10,-10.00,0,0.14,-1.43,southern_mississippi,2021,jeremiah_robinson_southern_mississippi,False
Jeremiah Salem,JR,QB,2,1,5,5.00,0,0.50,2.50,eastern_michigan,2024,jeremiah_salem_eastern_michigan,False
Jeremiah Smith,FR,WR,5,2,33,16.50,1,0.40,6.60,ohio_state,2024,jeremiah_smith_ohio_state,False
Jeremiyah Love,FR,RB,13,71,385,5.42,1,5.46,29.62,notre_dame,2023,jeremiyah_love_notre_dame,False
Jeremiyah Love,SO,RB,5,57,373,6.54,5,11.40,74.60,notre_dame,2024,jeremiyah_love_notre_dame,False
Jeremy Banks,FR,RB,11,52,185,3.56,3,4.73,16.82,tennessee,2018,jeremy_banks_tennessee,False
Jeremy Cox,SO,RB,12,129,732,5.67,13,10.75,61.00,old_dominion,2016,jeremy_cox_old_dominion,False
Jeremy Cox,JR,RB,9,147,621,4.22,4,16.33,69.00,old_dominion,2017,jeremy_cox_old_dominion,False
Jeremy Cox,SR,RB,9,103,453,4.40,5,11.44,50.33,old_dominion,2018,jeremy_cox_old_dominion,False
Jeremy Crawshaw,FR,P,13,1,28,28.00,0,0.08,2.15,florida,2021,jeremy_crawshaw_florida,False
Jeremy Crawshaw,SO,P,13,1,-10,-10.00,0,0.08,-0.77,florida,2022,jeremy_crawshaw_florida,False
Jeremy Hollingsworth,SO,RB,5,1,2,2.00,0,0.20,0.40,wyoming,2021,jeremy_hollingsworth_wyoming,False
Jeremy Hollingsworth,JR,RB,4,6,31,5.17,0,1.50,7.75,wyoming,2023,jeremy_hollingsworth_wyoming,False
Jeremy Hunt,JR,QB,7,35,18,0.51,1,5.00,2.57,louisiana-monroe,2020,jeremy_hunt_louisiana-monroe,False
Jeremy Jennings,FR,RB,5,14,79,5.64,0,2.80,15.80,temple,2018,jeremy_jennings_temple,False
Jeremy Jennings,SO,WR,10,2,9,4.50,0,0.20,0.90,temple,2019,jeremy_jennings_temple,False
Jeremy Johnson,SR,QB,5,15,33,2.20,2,3.00,6.60,auburn,2016,jeremy_johnson_auburn,False
Jeremy Larkin,FR,RB,13,84,503,5.99,5,6.46,38.69,northwestern,2017,jeremy_larkin_northwestern,False
Jeremy Larkin,SO,RB,7,72,346,4.81,5,10.29,49.43,northwestern,2018,jeremy_larkin_northwestern,False
Jeremy Lewis,FR,RB,2,6,34,5.67,0,3.00,17.00,tennessee,2016,jeremy_lewis_tennessee,True
Jeremy McNichols,JR,RB,13,314,1709,5.44,23,24.15,131.46,boise_state,2016,jeremy_mcnichols_boise_state,False
Jeremy Moussa,FR,QB,2,1,-1,-1.00,0,0.50,-0.50,hawai'i,2018,jeremy_moussa_hawai'i,True
Jeremy Payne,FR,RB,6,26,120,4.62,1,4.33,20.00,tcu,2024,jeremy_payne_tcu,False
Jeremy Singleton,FR,WR,13,1,5,5.00,0,0.08,0.38,houston,2018,jeremy_singleton_houston,False
Jeremy Smith,JR,RB,13,57,382,6.70,8,4.38,29.38,louisville,2016,jeremy_smith_louisville,False
Jeremy Smith,SR,RB,1,5,8,1.60,0,5.00,8.00,louisville,2017,jeremy_smith_louisville,False
Jeremy Smith,SR,RB,9,45,229,5.09,0,5.00,25.44,louisville,2018,jeremy_smith_louisville,False
Jericho Flowers,FR,WR,9,4,48,12.00,1,0.44,5.33,unlv,2016,jericho_flowers_unlv,False
Jericho Worrell,JR,RB,8,12,17,1.42,0,1.50,2.13,texas_state,2016,jericho_worrell_texas_state,False
Jerjuan Newton,SO,WR,14,1,-1,-1.00,0,0.07,-0.07,toledo,2022,jerjuan_newton_toledo,False
Jerjuan Newton,JR,WR,14,1,2,2.00,0,0.07,0.14,toledo,2023,jerjuan_newton_toledo,False
Jerjuan Newton,SR,WR,5,1,1,1.00,0,0.20,0.20,toledo,2024,jerjuan_newton_toledo,False
Jermaine Brown Jr.,FR,RB,10,86,446,5.19,2,8.60,44.60,uab,2019,jermaine_brown_jr._uab,False
Jermaine Brown Jr.,SO,RB,9,63,250,3.97,1,7.00,27.78,uab,2020,jermaine_brown_jr._uab,False
Jermaine Brown Jr.,JR,RB,13,123,631,5.13,7,9.46,48.54,uab,2021,jermaine_brown_jr._uab,False
Jermaine Brown Jr.,JR,RB,13,166,948,5.71,8,12.77,72.92,uab,2022,jermaine_brown_jr._uab,False
Jermaine Brown Jr.,SR,RB,12,158,803,5.08,12,13.17,66.92,uab,2023,jermaine_brown_jr._uab,False
Jermaine Burton,FR,WR,10,4,50,12.50,0,0.40,5.00,georgia,2020,jermaine_burton_georgia,False
"Jermaine Johnson, Jr.",FR,WR,12,4,37,9.25,0,0.33,3.08,massachusetts,2019,"jermaine_johnson,_jr._massachusetts",False
"Jermaine Johnson, Jr.",SO,WR,4,1,0,0.00,0,0.25,0.00,massachusetts,2020,"jermaine_johnson,_jr._massachusetts",False
"Jermaine Johnson, Jr.",SO,WR,10,3,0,0.00,0,0.30,0.00,massachusetts,2021,"jermaine_johnson,_jr._massachusetts",False
Jermar Jefferson,FR,RB,12,239,1380,5.77,12,19.92,115.00,oregon_state,2018,jermar_jefferson_oregon_state,False
Jermar Jefferson,SO,RB,9,142,685,4.82,8,15.78,76.11,oregon_state,2019,jermar_jefferson_oregon_state,False
Jermar Jefferson,JR,RB,6,133,858,6.45,7,22.17,143.00,oregon_state,2020,jermar_jefferson_oregon_state,False
Jerminic Smith,SO,WR,13,3,63,21.00,0,0.23,4.85,iowa,2016,jerminic_smith_iowa,False
Jernard Phillips,SO,WR,10,1,2,2.00,0,0.10,0.20,south_florida,2018,jernard_phillips_south_florida,False
Jerney Jones,SR,RB,10,4,18,4.50,0,0.40,1.80,missouri,2020,jerney_jones_missouri,False
Jerod Evans,JR,QB,14,204,846,4.15,12,14.57,60.43,virginia_tech,2016,jerod_evans_virginia_tech,False
Jerome Buckner,FR,WR,10,1,3,3.00,0,0.10,0.30,ohio,2019,jerome_buckner_ohio,False
Jerome Cooper,FR,DB,10,1,10,10.00,0,0.10,1.00,akron,2018,jerome_cooper_akron,False
Jerome Ford,FR,RB,4,7,37,5.29,0,1.75,9.25,alabama,2018,jerome_ford_alabama,False
Jerome Ford,FR,RB,4,24,114,4.75,3,6.00,28.50,alabama,2019,jerome_ford_alabama,True
Jerome Ford,FR,RB,10,73,483,6.62,8,7.30,48.30,cincinnati,2020,jerome_ford_cincinnati,False
Jerome Ford,JR,RB,13,215,1320,6.14,19,16.54,101.54,cincinnati,2021,jerome_ford_cincinnati,False
Jerome Washington,JR,TE,12,1,-2,-2.00,0,0.08,-0.17,rutgers,2017,jerome_washington_rutgers,False
Jerreth Sterns,JR,WR,14,5,17,3.40,0,0.36,1.21,western_kentucky,2021,jerreth_sterns_western_kentucky,False
Jerrick Gibson,FR,RB,5,46,226,4.91,3,9.20,45.20,texas,2024,jerrick_gibson_texas,False
Jerrion Ealy,FR,RB,12,104,722,6.94,6,8.67,60.17,mississippi,2019,jerrion_ealy_mississippi,False
Jerrion Ealy,SO,RB,9,147,745,5.07,9,16.33,82.78,mississippi,2020,jerrion_ealy_mississippi,False
Jerrion Ealy,JR,RB,12,133,768,5.77,5,11.08,64.00,mississippi,2021,jerrion_ealy_mississippi,False
Jerrod Heard,SO,WR,11,1,-12,-12.00,0,0.09,-1.09,texas,2016,jerrod_heard_texas,False
Jerrod Heard,JR,WR,12,18,58,3.22,2,1.50,4.83,texas,2017,jerrod_heard_texas,False
Jerrod Heard,SR,WR,14,1,-2,-2.00,0,0.07,-0.14,texas,2018,jerrod_heard_texas,False
Jerron Rollins,FR,WR,11,1,3,3.00,0,0.09,0.27,cincinnati,2016,jerron_rollins_cincinnati,False
Jerry Howard,FR,BB,9,23,175,7.61,2,2.56,19.44,georgia_tech,2017,jerry_howard_georgia_tech,False
Jerry Howard,SO,BB,13,107,564,5.27,5,8.23,43.38,georgia_tech,2018,jerry_howard_georgia_tech,False
Jerry Howard Jr.,JR,RB,12,23,102,4.43,0,1.92,8.50,georgia_tech,2019,jerry_howard_jr._georgia_tech,False
Jerry Howard Jr.,SR,LB,10,3,17,5.67,0,0.30,1.70,georgia_tech,2020,jerry_howard_jr._georgia_tech,False
Jerry Jeudy,JR,WR,13,1,1,1.00,0,0.08,0.08,alabama,2019,jerry_jeudy_alabama,False
Jerry Saena,JR,OL,12,0,3,-,0,-,-,smu,2016,jerry_saena_smu,False
Jeshaun Jones,FR,WR,12,18,173,9.61,2,1.50,14.42,maryland,2018,jeshaun_jones_maryland,False
Jeshaun Jones,SR,WR,13,1,16,16.00,0,0.08,1.23,maryland,2022,jeshaun_jones_maryland,False
Jeshaun Jones,SR,WR,13,1,-1,-1.00,0,0.08,-0.08,maryland,2023,jeshaun_jones_maryland,False
Jeshua Fixel,JR,RB,2,2,-1,-0.50,0,1.00,-0.50,nevada,2022,jeshua_fixel_nevada,False
Jesiah Irish,SO,WR,6,1,9,9.00,0,0.17,1.50,oregon_state,2020,jesiah_irish_oregon_state,False
Jesiah Irish,SO,WR,13,4,47,11.75,1,0.31,3.62,oregon_state,2021,jesiah_irish_oregon_state,False
Jesiah Irish,JR,WR,13,8,44,5.50,0,0.62,3.38,oregon_state,2022,jesiah_irish_oregon_state,False
Jesiah Irish,SR,WR,12,5,14,2.80,0,0.42,1.17,oregon_state,2023,jesiah_irish_oregon_state,False
Jesse Brown,FR,RB,13,9,64,7.11,2,0.69,4.92,northwestern,2017,jesse_brown_northwestern,False
Jesse Brown,JR,RB,4,21,127,6.05,0,5.25,31.75,northwestern,2019,jesse_brown_northwestern,False
Jesse Brown,SR,RB,6,15,36,2.40,2,2.50,6.00,northwestern,2020,jesse_brown_northwestern,False
Jesse Ertz,JR,QB,13,183,1012,5.53,12,14.08,77.85,kansas_state,2016,jesse_ertz_kansas_state,False
Jesse Ertz,SR,QB,5,65,336,5.17,3,13.00,67.20,kansas_state,2017,jesse_ertz_kansas_state,False
Jesse Jackson,JR,WR,13,2,8,4.00,0,0.15,0.62,mississippi_state,2017,jesse_jackson_mississippi_state,False
Jesse Matthews,FR,WR,13,1,7,7.00,0,0.08,0.54,san_diego_state,2019,jesse_matthews_san_diego_state,False
Jesse Matthews,SO,WR,8,1,-1,-1.00,0,0.13,-0.13,san_diego_state,2020,jesse_matthews_san_diego_state,False
Jesse Matthews,JR,WR,14,3,5,1.67,0,0.21,0.36,san_diego_state,2021,jesse_matthews_san_diego_state,False
Jesse Matthews,SR,WR,13,1,1,1.00,0,0.08,0.08,san_diego_state,2022,jesse_matthews_san_diego_state,False
Jesse Mirco,SO,P,13,1,22,22.00,0,0.08,1.69,ohio_state,2022,jesse_mirco_ohio_state,False
Jesse Mirco,JR,P,13,1,2,2.00,0,0.08,0.15,ohio_state,2023,jesse_mirco_ohio_state,False
Jessie Britt,SO,WR,4,0,6,-,0,-,-,massachusetts,2018,jessie_britt_massachusetts,False
Jessie Britt,SO,WR,5,1,-1,-1.00,0,0.20,-0.20,massachusetts,2019,jessie_britt_massachusetts,False
Jester Weah,SR,WR,12,0,2,-,0,-,-,pittsburgh,2017,jester_weah_pittsburgh,False
Jesus Wilson,SR,WR,8,1,6,6.00,0,0.13,0.75,florida_state,2016,jesus_wilson_florida_state,False
Jet Harris,,,1,4,24,6.00,0,4.00,24.00,air_force,2021,jet_harris_air_force,False
Jet Harris,,,3,17,70,4.12,0,5.67,23.33,air_force,2022,jet_harris_air_force,False
Jet Harris,SR,RB,13,5,20,4.00,1,0.38,1.54,air_force,2023,jet_harris_air_force,False
Jett Duffey,FR,QB,1,4,6,1.50,0,4.00,6.00,texas_tech,2017,jett_duffey_texas_tech,False
Jett Duffey,SO,QB,8,79,369,4.67,4,9.88,46.13,texas_tech,2018,jett_duffey_texas_tech,False
Jett Duffey,JR,QB,10,72,212,2.94,1,7.20,21.20,texas_tech,2019,jett_duffey_texas_tech,False
Jevin Frett,JR,WR,11,1,-3,-3.00,0,0.09,-0.27,louisiana-monroe,2021,jevin_frett_louisiana-monroe,False
Jevon Bigelow,FR,RB,10,69,292,4.23,2,6.90,29.20,wyoming,2018,jevon_bigelow_wyoming,True
Jevon Bigelow,SO,RB,4,11,45,4.09,0,2.75,11.25,fresno_state,2020,jevon_bigelow_fresno_state,False
Jevon Jackson,JR,RB,6,65,239,3.68,0,10.83,39.83,utep,2024,jevon_jackson_utep,False
Jevyon Ducker,SO,RB,13,110,544,4.95,7,8.46,41.85,memphis,2022,jevyon_ducker_memphis,False
Jha'Quan Jackson,SO,WR,12,2,31,15.50,1,0.17,2.58,tulane,2020,jha'quan_jackson_tulane,False
Jha'Quan Jackson,SO,WR,12,4,26,6.50,0,0.33,2.17,tulane,2021,jha'quan_jackson_tulane,False
Jha'Quan Jackson,JR,WR,14,1,8,8.00,0,0.07,0.57,tulane,2022,jha'quan_jackson_tulane,False
Jha'Quan Jackson,SR,WR,10,5,51,10.20,0,0.50,5.10,tulane,2023,jha'quan_jackson_tulane,False
Jhajuan Seales,SR,WR,13,1,3,3.00,0,0.08,0.23,oklahoma_state,2016,jhajuan_seales_oklahoma_state,False
Jhari Patterson,JR,WR,12,3,2,0.67,0,0.25,0.17,east_carolina,2023,jhari_patterson_east_carolina,False
Jhari Patterson,SR,WR,6,1,12,12.00,0,0.17,2.00,east_carolina,2024,jhari_patterson_east_carolina,False
